time,Solar8000/ART_MBP,SNUADC/ART,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/ART_SBP,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/CVP,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/HR
13252,93,NaN,63,34,119,18,NaN,100,NaN,12,NaN,71,62
13253,,NaN,,,,,NaN,,NaN,,NaN,,
13254,93,NaN,62,34,118,18,NaN,100,NaN,12,NaN,71,61
13255,,NaN,,,,,NaN,,NaN,,NaN,,
13256,93,NaN,62,34,119,18,NaN,100,NaN,12,NaN,71,61
13257,,NaN,,,,,NaN,,NaN,,NaN,,
13258,93,NaN,62,34,120,18,NaN,100,NaN,12,NaN,72,61
13259,,NaN,,,,,NaN,,NaN,,NaN,,
13260,93,NaN,62,33,120,18,NaN,100,NaN,12,NaN,72,62
13261,,NaN,,,,,NaN,,NaN,,NaN,,
13262,94,NaN,62,33,120,18,NaN,100,NaN,12,NaN,72,62
13263,,NaN,,,,,NaN,,NaN,,NaN,,
13264,92,NaN,63,33,118,18,NaN,100,NaN,12,NaN,69,63
13265,,NaN,,,,,NaN,,NaN,,NaN,,
13266,90,NaN,63,33,118,18,NaN,100,NaN,12,NaN,66,62
13267,,NaN,,,,,NaN,,NaN,,NaN,,
13268,88,NaN,63,33,113,18,NaN,100,NaN,12,NaN,65,60
13269,,NaN,,,,,NaN,,NaN,,NaN,,
13270,88,NaN,60,33,113,18,NaN,100,NaN,12,NaN,68,63
13271,,NaN,,,,,NaN,,NaN,,NaN,,
13272,90,NaN,58,34,117,18,NaN,100,NaN,12,NaN,71,60
13273,,NaN,,,,,NaN,,NaN,,NaN,,
13274,92,NaN,57,34,119,18,NaN,100,NaN,12,NaN,73,61
13275,,NaN,,,,,NaN,,NaN,,NaN,,
13276,93,NaN,57,34,121,18,NaN,100,NaN,12,NaN,73,66
13277,,NaN,,,,,NaN,,NaN,,NaN,,
13278,92,NaN,58,34,121,18,NaN,100,NaN,12,NaN,68,60
13279,,NaN,,,,,NaN,,NaN,,NaN,,
13280,90,NaN,60,33,118,18,NaN,100,NaN,12,NaN,66,62
13281,,NaN,,,,,NaN,,NaN,,NaN,,
13282,88,NaN,61,33,114,18,NaN,100,NaN,12,NaN,65,57
13283,,NaN,,,,,NaN,,NaN,,NaN,,
13284,88,NaN,61,33,113,18,NaN,100,NaN,12,NaN,68,54
13285,,NaN,,,,,NaN,,NaN,,NaN,,
13286,90,NaN,58,33,117,18,NaN,100,NaN,12,NaN,71,53
13287,,NaN,,,,,NaN,,NaN,,NaN,,
13288,92,NaN,58,33,118,18,NaN,100,NaN,12,NaN,73,54
13289,,NaN,,,,,NaN,,NaN,,NaN,,
13290,93,NaN,58,33,120,18,NaN,100,NaN,12,NaN,73,58
13291,,NaN,,,,,NaN,,NaN,,NaN,,
13292,94,NaN,58,33,120,18,NaN,100,NaN,12,NaN,73,62
13293,,NaN,,,,,NaN,,NaN,,NaN,,
13294,94,NaN,61,33,120,18,NaN,100,NaN,12,NaN,73,63
13295,,NaN,,,,,NaN,,NaN,,NaN,,
13296,94,NaN,63,33,120,18,NaN,100,NaN,12,NaN,72,63
13297,,NaN,,,,,NaN,,NaN,,NaN,,
13298,94,NaN,63,33,120,18,NaN,100,NaN,12,NaN,73,63
13299,,NaN,,,,,NaN,,NaN,,NaN,,
13300,94,NaN,63,33,120,18,NaN,100,NaN,11,NaN,72,63
13301,,NaN,,,,,NaN,,NaN,,NaN,,
13302,94,NaN,63,33,120,18,NaN,100,NaN,11,NaN,72,63
13303,,NaN,,,,,NaN,,NaN,,NaN,,
13304,93,NaN,63,33,119,18,NaN,100,NaN,11,NaN,72,63
13305,,NaN,,,,,NaN,,NaN,,NaN,,
13306,94,NaN,64,33,120,18,NaN,100,NaN,11,NaN,72,63
13307,,NaN,,,,,NaN,,NaN,,NaN,,
13308,94,NaN,64,33,120,18,NaN,100,NaN,12,NaN,73,63
13309,,NaN,,,,,NaN,,NaN,,NaN,,
13310,94,NaN,64,33,120,18,NaN,100,NaN,12,NaN,73,64
13311,,NaN,,,,,NaN,,NaN,,NaN,,
13312,94,NaN,64,33,120,18,NaN,100,NaN,11,NaN,73,64
13313,,NaN,,,,,NaN,,NaN,,NaN,,
13314,94,NaN,64,33,120,18,NaN,100,NaN,11,NaN,73,64
13315,,NaN,,,,,NaN,,NaN,,NaN,,
13316,94,NaN,65,33,121,18,NaN,100,NaN,11,NaN,73,64
13317,,NaN,,,,,NaN,,NaN,,NaN,,
13318,94,NaN,65,33,120,18,NaN,100,NaN,12,NaN,73,64
13319,,NaN,,,,,NaN,,NaN,,NaN,,
13320,94,NaN,65,33,120,18,NaN,100,NaN,12,NaN,72,65
13321,,NaN,,,,,NaN,,NaN,,NaN,,
13322,94,NaN,65,33,120,18,NaN,100,NaN,11,NaN,72,64
13323,,NaN,,,,,NaN,,NaN,,NaN,,
13324,93,NaN,65,33,119,18,NaN,100,NaN,11,NaN,72,65
13325,,NaN,,,,,NaN,,NaN,,NaN,,
13326,93,NaN,65,33,119,18,NaN,100,NaN,11,NaN,71,64
13327,,NaN,,,,,NaN,,NaN,,NaN,,
13328,93,NaN,65,34,118,18,NaN,100,NaN,11,NaN,72,64
13329,,NaN,,,,,NaN,,NaN,,NaN,,
13330,93,NaN,65,34,119,18,NaN,100,NaN,11,NaN,72,64
13331,,NaN,,,,,NaN,,NaN,,NaN,,
13332,93,NaN,65,34,119,18,NaN,100,NaN,11,NaN,72,64
13333,,NaN,,,,,NaN,,NaN,,NaN,,
13334,93,NaN,65,33,119,18,NaN,100,NaN,11,NaN,72,65
13335,,NaN,,,,,NaN,,NaN,,NaN,,
13336,93,NaN,65,33,120,18,NaN,100,NaN,11,NaN,72,65
13337,,NaN,,,,,NaN,,NaN,,NaN,,
13338,92,NaN,65,33,119,18,NaN,100,NaN,12,NaN,71,65
13339,,NaN,,,,,NaN,,NaN,,NaN,,
13340,91,NaN,65,33,117,18,NaN,100,NaN,12,NaN,68,64
13341,,NaN,,,,,NaN,,NaN,,NaN,,
13342,91,NaN,65,34,118,18,NaN,100,NaN,11,NaN,70,63
13343,,NaN,,,,,NaN,,NaN,,NaN,,
13344,91,NaN,63,34,118,18,NaN,100,NaN,11,NaN,71,62
13345,,NaN,,,,,NaN,,NaN,,NaN,,
13346,92,NaN,63,34,119,18,NaN,100,NaN,11,NaN,71,62
13347,,NaN,,,,,NaN,,NaN,,NaN,,
13348,92,NaN,63,34,120,18,NaN,100,NaN,11,NaN,71,62
13349,,NaN,,,,,NaN,,NaN,,NaN,,
13350,92,NaN,63,34,119,18,NaN,100,NaN,11,NaN,70,64
13351,,NaN,,,,,NaN,,NaN,,NaN,,
13352,92,NaN,64,34,119,18,NaN,100,NaN,11,NaN,70,64
13353,,NaN,,,,,NaN,,NaN,,NaN,,
13354,91,NaN,64,34,112,18,NaN,100,NaN,11,NaN,73,64
13355,,NaN,,,,,NaN,,NaN,,NaN,,
13356,91,NaN,64,33,118,18,NaN,100,NaN,11,NaN,70,64
13357,,NaN,,,,,NaN,,NaN,,NaN,,
13358,92,NaN,64,33,118,18,NaN,100,NaN,11,NaN,71,64
13359,,NaN,,,,,NaN,,NaN,,NaN,,
13360,92,NaN,64,33,119,18,NaN,100,NaN,11,NaN,70,64
13361,,NaN,,,,,NaN,,NaN,,NaN,,
13362,92,NaN,64,34,121,18,NaN,100,NaN,11,NaN,71,64
13363,,NaN,,,,,NaN,,NaN,,NaN,,
13364,92,NaN,64,34,119,18,NaN,100,NaN,11,NaN,71,64
13365,,NaN,,,,,NaN,,NaN,,NaN,,
13366,92,NaN,64,34,120,18,NaN,100,NaN,11,NaN,70,64
13367,,NaN,,,,,NaN,,NaN,,NaN,,
13368,92,NaN,64,34,119,18,NaN,100,NaN,11,NaN,71,64
13369,,NaN,,,,,NaN,,NaN,,NaN,,
13370,92,NaN,64,34,118,18,NaN,100,NaN,11,NaN,70,64
13371,,NaN,,,,,NaN,,NaN,,NaN,,
13372,92,NaN,64,34,119,18,NaN,100,NaN,11,NaN,71,63
13373,,NaN,,,,,NaN,,NaN,,NaN,,
13374,92,NaN,64,34,118,18,NaN,100,NaN,11,NaN,71,63
13375,,NaN,,,,,NaN,,NaN,,NaN,,
13376,92,NaN,64,33,119,18,NaN,100,NaN,11,NaN,71,63
13377,,NaN,,,,,NaN,,NaN,,NaN,,
13378,92,NaN,64,33,119,18,NaN,100,NaN,11,NaN,71,63
13379,,NaN,,,,,NaN,,NaN,,NaN,,
13380,92,NaN,64,33,119,18,NaN,100,NaN,11,NaN,71,64
13381,,NaN,,,,,NaN,,NaN,,NaN,,
13382,92,NaN,64,33,119,18,NaN,100,NaN,11,NaN,71,63
13383,,NaN,,,,,NaN,,NaN,,NaN,,
13384,92,NaN,64,33,118,18,NaN,100,NaN,11,NaN,71,64
13385,,NaN,,,,,NaN,,NaN,,NaN,,
13386,92,NaN,64,33,119,18,NaN,100,NaN,11,NaN,71,64
13387,,NaN,,,,,NaN,,NaN,,NaN,,
13388,92,NaN,64,33,119,18,NaN,100,NaN,11,NaN,71,64
13389,,NaN,,,,,NaN,,NaN,,NaN,,
13390,92,NaN,65,33,119,18,NaN,100,NaN,11,NaN,71,64
13391,,NaN,,,,,NaN,,NaN,,NaN,,
13392,92,NaN,65,33,120,18,NaN,100,NaN,11,NaN,71,64
13393,,NaN,,,,,NaN,,NaN,,NaN,,
13394,92,NaN,65,33,119,18,NaN,100,NaN,11,NaN,72,64
13395,,NaN,,,,,NaN,,NaN,,NaN,,
13396,92,NaN,65,33,119,18,NaN,100,NaN,11,NaN,71,64
13397,,NaN,,,,,NaN,,NaN,,NaN,,
13398,92,NaN,65,33,119,18,NaN,100,NaN,11,NaN,72,64
13399,,NaN,,,,,NaN,,NaN,,NaN,,
13400,93,NaN,65,33,120,18,NaN,100,NaN,11,NaN,72,65
13401,,NaN,,,,,NaN,,NaN,,NaN,,
13402,93,NaN,65,33,120,18,NaN,100,NaN,11,NaN,71,65
13403,,NaN,,,,,NaN,,NaN,,NaN,,
13404,93,NaN,65,34,119,18,NaN,100,NaN,11,NaN,72,65
13405,,NaN,,,,,NaN,,NaN,,NaN,,
13406,93,NaN,65,34,121,18,NaN,100,NaN,11,NaN,72,65
13407,,NaN,,,,,NaN,,NaN,,NaN,,
13408,93,NaN,65,34,120,18,NaN,100,NaN,11,NaN,72,65
13409,,NaN,,,,,NaN,,NaN,,NaN,,
13410,92,NaN,65,34,120,18,NaN,100,NaN,11,NaN,70,65
13411,,NaN,,,,,NaN,,NaN,,NaN,,
13412,92,NaN,65,34,119,18,NaN,100,NaN,11,NaN,71,65
13413,,NaN,,,,,NaN,,NaN,,NaN,,
13414,92,NaN,65,34,118,18,NaN,100,NaN,11,NaN,71,64
13415,,NaN,,,,,NaN,,NaN,,NaN,,
13416,91,NaN,65,34,118,18,NaN,100,NaN,12,NaN,70,64
13417,,NaN,,,,,NaN,,NaN,,NaN,,
13418,92,NaN,64,33,118,18,NaN,100,NaN,12,NaN,71,64
13419,,NaN,,,,,NaN,,NaN,,NaN,,
13420,91,NaN,64,33,118,18,NaN,100,NaN,11,NaN,70,64
13421,,NaN,,,,,NaN,,NaN,,NaN,,
13422,92,NaN,64,33,119,18,NaN,100,NaN,11,NaN,70,64
13423,,NaN,,,,,NaN,,NaN,,NaN,,
13424,91,NaN,64,33,118,18,NaN,100,NaN,11,NaN,71,64
13425,,NaN,,,,,NaN,,NaN,,NaN,,
13426,92,NaN,64,34,119,18,NaN,100,NaN,11,NaN,71,64
13427,,NaN,,,,,NaN,,NaN,,NaN,,
13428,92,NaN,64,34,119,18,NaN,100,NaN,11,NaN,71,64
13429,,NaN,,,,,NaN,,NaN,,NaN,,
13430,92,NaN,64,34,119,18,NaN,100,NaN,11,NaN,71,64
13431,,NaN,,,,,NaN,,NaN,,NaN,,
13432,92,NaN,65,34,119,18,NaN,100,NaN,11,NaN,70,64
13433,,NaN,,,,,NaN,,NaN,,NaN,,
13434,91,NaN,65,34,118,18,NaN,100,NaN,11,NaN,70,64
13435,,NaN,,,,,NaN,,NaN,,NaN,,
13436,91,NaN,65,34,119,18,NaN,100,NaN,11,NaN,69,63
13437,,NaN,,,,,NaN,,NaN,,NaN,,
13438,91,NaN,63,34,119,18,NaN,100,NaN,11,NaN,70,62
13439,,NaN,,,,,NaN,,NaN,,NaN,,
13440,91,NaN,63,33,119,18,NaN,100,NaN,11,NaN,70,62
13441,,NaN,,,,,NaN,,NaN,,NaN,,
13442,92,NaN,62,33,120,18,NaN,100,NaN,11,NaN,71,61
13443,,NaN,,,,,NaN,,NaN,,NaN,,
13444,92,NaN,62,33,119,18,NaN,100,NaN,11,NaN,71,62
13445,,NaN,,,,,NaN,,NaN,,NaN,,
13446,92,NaN,62,33,121,18,NaN,100,NaN,11,NaN,71,63
13447,,NaN,,,,,NaN,,NaN,,NaN,,
13448,92,NaN,63,33,119,18,NaN,100,NaN,11,NaN,71,63
13449,,NaN,,,,,NaN,,NaN,,NaN,,
13450,92,NaN,64,33,119,18,NaN,100,NaN,11,NaN,71,64
13451,,NaN,,,,,NaN,,NaN,,NaN,,
13452,92,NaN,64,33,119,18,NaN,100,NaN,11,NaN,71,64
13453,,NaN,,,,,NaN,,NaN,,NaN,,
13454,92,NaN,64,33,118,18,NaN,100,NaN,11,NaN,71,64
13455,,NaN,,,,,NaN,,NaN,,NaN,,
13456,91,NaN,64,33,119,18,NaN,100,NaN,11,NaN,70,63
13457,,NaN,,,,,NaN,,NaN,,NaN,,
13458,91,NaN,64,33,118,18,NaN,100,NaN,11,NaN,70,63
13459,,NaN,,,,,NaN,,NaN,,NaN,,
13460,89,NaN,64,33,117,18,NaN,100,NaN,11,NaN,66,63
13461,,NaN,,,,,NaN,,NaN,,NaN,,
13462,88,NaN,63,34,115,18,NaN,100,NaN,12,NaN,65,61
13463,,NaN,,,,,NaN,,NaN,,NaN,,
13464,86,NaN,61,34,113,18,NaN,100,NaN,12,NaN,64,58
13465,,NaN,,,,,NaN,,NaN,,NaN,,
13466,87,NaN,60,34,114,18,NaN,100,NaN,11,NaN,67,56
13467,,NaN,,,,,NaN,,NaN,,NaN,,
13468,89,NaN,58,34,117,18,NaN,100,NaN,11,NaN,70,55
13469,,NaN,,,,,NaN,,NaN,,NaN,,
13470,90,NaN,57,34,118,18,NaN,100,NaN,11,NaN,70,56
13471,,NaN,,,,,NaN,,NaN,,NaN,,
13472,90,NaN,58,34,119,18,NaN,100,NaN,11,NaN,70,58
13473,,NaN,,,,,NaN,,NaN,,NaN,,
13474,90,NaN,59,34,118,18,NaN,100,NaN,12,NaN,70,62
13475,,NaN,,,,,NaN,,NaN,,NaN,,
13476,89,NaN,61,34,117,18,NaN,100,NaN,12,NaN,68,61
13477,,NaN,,,,,NaN,,NaN,,NaN,,
13478,89,NaN,62,33,116,18,NaN,100,NaN,12,NaN,68,60
13479,,NaN,,,,,NaN,,NaN,,NaN,,
13480,87,NaN,61,33,116,18,NaN,100,NaN,11,NaN,64,59
13481,,NaN,,,,,NaN,,NaN,,NaN,,
13482,87,NaN,60,33,114,18,NaN,100,NaN,11,NaN,67,56
13483,,NaN,,,,,NaN,,NaN,,NaN,,
13484,88,NaN,58,33,115,18,NaN,100,NaN,12,NaN,69,56
13485,,NaN,,,,,NaN,,NaN,,NaN,,
13486,89,NaN,58,34,118,18,NaN,100,NaN,12,NaN,69,56
13487,,NaN,,,,,NaN,,NaN,,NaN,,
13488,90,NaN,58,34,117,18,NaN,100,NaN,11,NaN,70,57
13489,,NaN,,,,,NaN,,NaN,,NaN,,
13490,91,NaN,59,34,119,18,NaN,100,NaN,11,NaN,70,62
13491,,NaN,,,,,NaN,,NaN,,NaN,,
13492,91,NaN,60,33,118,18,NaN,100,NaN,11,NaN,70,62
13493,,NaN,,,,,NaN,,NaN,,NaN,,
13494,90,NaN,63,33,117,18,NaN,100,NaN,11,NaN,70,62
13495,,NaN,,,,,NaN,,NaN,,NaN,,
13496,90,NaN,62,33,118,18,NaN,100,NaN,11,NaN,69,62
13497,,NaN,,,,,NaN,,NaN,,NaN,,
13498,91,NaN,62,33,117,18,NaN,100,NaN,11,NaN,70,62
13499,,NaN,,,,,NaN,,NaN,,NaN,,
13500,91,NaN,62,33,117,18,NaN,100,NaN,11,NaN,70,62
13501,,NaN,,,,,NaN,,NaN,,NaN,,
13502,91,NaN,63,33,118,18,NaN,100,NaN,11,NaN,70,62
13503,,NaN,,,,,NaN,,NaN,,NaN,,
13504,90,NaN,63,33,117,18,NaN,100,NaN,11,NaN,70,63
13505,,NaN,,,,,NaN,,NaN,,NaN,,
13506,90,NaN,63,33,118,18,NaN,100,NaN,11,NaN,69,62
13507,,NaN,,,,,NaN,,NaN,,NaN,,
13508,90,NaN,63,33,116,18,NaN,100,NaN,11,NaN,70,62
13509,,NaN,,,,,NaN,,NaN,,NaN,,
13510,90,NaN,63,33,117,18,NaN,100,NaN,11,NaN,69,62
13511,,NaN,,,,,NaN,,NaN,,NaN,,
13512,91,NaN,63,33,118,18,NaN,100,NaN,11,NaN,70,62
13513,,NaN,,,,,NaN,,NaN,,NaN,,
13514,91,NaN,63,33,117,18,NaN,100,NaN,11,NaN,70,63
13515,,NaN,,,,,NaN,,NaN,,NaN,,
13516,91,NaN,63,33,117,18,NaN,100,NaN,11,NaN,69,63
13517,,NaN,,,,,NaN,,NaN,,NaN,,
13518,90,NaN,64,33,117,18,NaN,100,NaN,11,NaN,69,63
13519,,NaN,,,,,NaN,,NaN,,NaN,,
13520,88,NaN,64,33,117,18,NaN,100,NaN,11,NaN,65,63
13521,,NaN,,,,,NaN,,NaN,,NaN,,
13522,86,NaN,64,33,113,18,NaN,100,NaN,11,NaN,63,63
13523,,NaN,,,,,NaN,,NaN,,NaN,,
13524,85,NaN,63,33,111,18,NaN,100,NaN,11,NaN,65,59
13525,,NaN,,,,,NaN,,NaN,,NaN,,
13526,87,NaN,60,33,114,18,NaN,100,NaN,11,NaN,67,58
13527,,NaN,,,,,NaN,,NaN,,NaN,,
13528,88,NaN,59,33,115,18,NaN,100,NaN,11,NaN,69,58
13529,,NaN,,,,,NaN,,NaN,,NaN,,
13530,89,NaN,59,33,117,18,NaN,100,NaN,11,NaN,69,58
13531,,NaN,,,,,NaN,,NaN,,NaN,,
13532,89,NaN,59,33,118,18,NaN,100,NaN,11,NaN,69,61
13533,,NaN,,,,,NaN,,NaN,,NaN,,
13534,90,NaN,61,33,117,18,NaN,100,NaN,11,NaN,69,63
13535,,NaN,,,,,NaN,,NaN,,NaN,,
13536,90,NaN,63,33,118,18,NaN,100,NaN,11,NaN,69,62
13537,,NaN,,,,,NaN,,NaN,,NaN,,
13538,90,NaN,63,33,117,18,NaN,100,NaN,11,NaN,69,62
13539,,NaN,,,,,NaN,,NaN,,NaN,,
13540,90,NaN,63,33,117,18,NaN,100,NaN,11,NaN,68,62
13541,,NaN,,,,,NaN,,NaN,,NaN,,
13542,90,NaN,63,33,117,18,NaN,100,NaN,11,NaN,69,62
13543,,NaN,,,,,NaN,,NaN,,NaN,,
13544,89,NaN,62,33,116,18,NaN,100,NaN,11,NaN,69,62
13545,,NaN,,,,,NaN,,NaN,,NaN,,
13546,89,NaN,62,33,117,18,NaN,100,NaN,11,NaN,68,61
13547,,NaN,,,,,NaN,,NaN,,NaN,,
13548,89,NaN,62,33,116,18,NaN,100,NaN,11,NaN,68,61
13549,,NaN,,,,,NaN,,NaN,,NaN,,
13550,89,NaN,62,33,,18,NaN,100,NaN,11,NaN,,61
13551,,NaN,,,,,NaN,,NaN,,NaN,,
13552,139,NaN,62,33,,18,NaN,100,NaN,11,NaN,,61
13553,,NaN,,,,,NaN,,NaN,,NaN,,
13554,139,NaN,62,33,,18,NaN,100,NaN,11,NaN,,62
13555,,NaN,,,,,NaN,,NaN,,NaN,,
13556,141,NaN,62,33,,18,NaN,100,NaN,11,NaN,,61
13557,,NaN,,,,,NaN,,NaN,,NaN,,
13558,141,NaN,62,33,,18,NaN,100,NaN,11,NaN,,62
13559,,NaN,,,,,NaN,,NaN,,NaN,,
13560,140,NaN,62,33,,18,NaN,100,NaN,11,NaN,,61
13561,,NaN,,,,,NaN,,NaN,,NaN,,
13562,140,NaN,62,33,,18,NaN,100,NaN,11,NaN,,60
13563,,NaN,,,,,NaN,,NaN,,NaN,,
13564,100,NaN,61,33,,18,NaN,100,NaN,11,NaN,,59
13565,,NaN,,,,,NaN,,NaN,,NaN,,
13566,97,NaN,60,33,,18,NaN,100,NaN,11,NaN,,58
13567,,NaN,,,,,NaN,,NaN,,NaN,,
13568,93,NaN,59,33,,18,NaN,100,NaN,11,NaN,,58
13569,,NaN,,,,,NaN,,NaN,,NaN,,
13570,91,NaN,59,33,,18,NaN,100,NaN,11,NaN,,59
13571,,NaN,,,,,NaN,,NaN,,NaN,,
13572,90,NaN,59,33,,18,NaN,100,NaN,11,NaN,,60
13573,,NaN,,,,,NaN,,NaN,,NaN,,
13574,89,NaN,60,33,,18,NaN,100,NaN,11,NaN,,61
13575,,NaN,,,,,NaN,,NaN,,NaN,,
13576,89,NaN,61,33,,18,NaN,100,NaN,11,NaN,,61
13577,,NaN,,,,,NaN,,NaN,,NaN,,
13578,89,NaN,61,33,,18,NaN,100,NaN,11,NaN,,61
13579,,NaN,,,,,NaN,,NaN,,NaN,,
13580,89,NaN,62,33,114,18,NaN,100,NaN,11,NaN,69,62
13581,,NaN,,,,,NaN,,NaN,,NaN,,
13582,89,NaN,62,33,115,18,NaN,100,NaN,11,NaN,69,62
13583,,NaN,,,,,NaN,,NaN,,NaN,,
13584,89,NaN,62,33,115,18,NaN,100,NaN,11,NaN,70,62
13585,,NaN,,,,,NaN,,NaN,,NaN,,
13586,90,NaN,63,33,116,18,NaN,100,NaN,11,NaN,69,62
13587,,NaN,,,,,NaN,,NaN,,NaN,,
13588,90,NaN,63,33,115,18,NaN,100,NaN,11,NaN,70,63
13589,,NaN,,,,,NaN,,NaN,,NaN,,
13590,89,NaN,63,33,115,18,NaN,100,NaN,11,NaN,68,63
13591,,NaN,,,,,NaN,,NaN,,NaN,,
13592,89,NaN,63,33,115,18,NaN,100,NaN,11,NaN,69,62
13593,,NaN,,,,,NaN,,NaN,,NaN,,
13594,89,NaN,63,33,114,18,NaN,100,NaN,11,NaN,69,62
13595,,NaN,,,,,NaN,,NaN,,NaN,,
13596,89,NaN,62,33,115,18,NaN,100,NaN,11,NaN,68,61
13597,,NaN,,,,,NaN,,NaN,,NaN,,
13598,89,NaN,62,33,,18,NaN,100,NaN,11,NaN,,61
13599,,NaN,,,,,NaN,,NaN,,NaN,,
13600,97,NaN,62,33,,18,NaN,100,NaN,11,NaN,,62
13601,,NaN,,,,,NaN,,NaN,,NaN,,
13602,97,NaN,62,33,,18,NaN,100,NaN,11,NaN,,62
13603,,NaN,,,,,NaN,,NaN,,NaN,,
13604,80,NaN,62,33,,18,NaN,100,NaN,11,NaN,,62
13605,,NaN,,,,,NaN,,NaN,,NaN,,
13606,101,NaN,62,33,,18,NaN,100,NaN,11,NaN,,62
13607,,NaN,,,,,NaN,,NaN,,NaN,,
13608,113,NaN,63,33,,18,NaN,100,NaN,11,NaN,,62
13609,,NaN,,,,,NaN,,NaN,,NaN,,
13610,111,NaN,63,33,,18,NaN,100,NaN,11,NaN,,62
13611,,NaN,,,,,NaN,,NaN,,NaN,,
13612,111,NaN,62,33,,18,NaN,100,NaN,11,NaN,,62
13613,,NaN,,,,,NaN,,NaN,,NaN,,
13614,101,NaN,62,33,,18,NaN,100,NaN,11,NaN,,62
13615,,NaN,,,,,NaN,,NaN,,NaN,,
13616,96,NaN,63,33,,18,NaN,100,NaN,11,NaN,,62
13617,,NaN,,,,,NaN,,NaN,,NaN,,
13618,93,NaN,63,33,,18,NaN,100,NaN,11,NaN,,63
13619,,NaN,,,,,NaN,,NaN,,NaN,,
13620,91,NaN,63,33,,18,NaN,100,NaN,11,NaN,,63
13621,,NaN,,,,,NaN,,NaN,,NaN,,
13622,90,NaN,63,33,,18,NaN,100,NaN,11,NaN,,63
13623,,NaN,,,,,NaN,,NaN,,NaN,,
13624,89,NaN,63,33,,18,NaN,100,NaN,11,NaN,,63
13625,,NaN,,,,,NaN,,NaN,,NaN,,
13626,89,NaN,63,33,115,18,NaN,100,NaN,11,NaN,68,63
13627,,NaN,,,,,NaN,,NaN,,NaN,,
13628,89,NaN,63,33,115,18,NaN,100,NaN,11,NaN,69,63
13629,,NaN,,,,,NaN,,NaN,,NaN,,
13630,89,NaN,63,33,114,18,NaN,100,NaN,11,NaN,68,63
13631,,NaN,,,,,NaN,,NaN,,NaN,,
13632,89,NaN,63,33,115,18,NaN,100,NaN,11,NaN,68,63
13633,,NaN,,,,,NaN,,NaN,,NaN,,
13634,88,NaN,63,33,114,18,NaN,100,NaN,11,NaN,68,63
13635,,NaN,,,,,NaN,,NaN,,NaN,,
13636,89,NaN,63,33,115,18,NaN,100,NaN,11,NaN,68,62
13637,,NaN,,,,,NaN,,NaN,,NaN,,
13638,88,NaN,63,33,114,18,NaN,100,NaN,11,NaN,68,63
13639,,NaN,,,,,NaN,,NaN,,NaN,,
13640,89,NaN,63,33,115,18,NaN,100,NaN,11,NaN,68,63
13641,,NaN,,,,,NaN,,NaN,,NaN,,
13642,89,NaN,63,33,116,18,NaN,100,NaN,11,NaN,69,63
13643,,NaN,,,,,NaN,,NaN,,NaN,,
13644,89,NaN,63,33,115,18,NaN,100,NaN,11,NaN,68,63
13645,,NaN,,,,,NaN,,NaN,,NaN,,
13646,89,NaN,64,33,115,18,NaN,100,NaN,11,NaN,69,63
13647,,NaN,,,,,NaN,,NaN,,NaN,,
13648,89,NaN,63,33,116,18,NaN,100,NaN,11,NaN,69,63
13649,,NaN,,,,,NaN,,NaN,,NaN,,
13650,89,NaN,64,33,116,18,NaN,100,NaN,11,NaN,69,64
13651,,NaN,,,,,NaN,,NaN,,NaN,,
13652,89,NaN,64,33,115,18,NaN,100,NaN,11,NaN,68,64
13653,,NaN,,,,,NaN,,NaN,,NaN,,
13654,89,NaN,64,33,115,18,NaN,100,NaN,11,NaN,68,63
13655,,NaN,,,,,NaN,,NaN,,NaN,,
13656,88,NaN,64,33,115,18,NaN,100,NaN,11,NaN,67,63
13657,,NaN,,,,,NaN,,NaN,,NaN,,
13658,88,NaN,64,33,115,18,NaN,100,NaN,11,NaN,68,63
13659,,NaN,,,,,NaN,,NaN,,NaN,,
13660,88,NaN,63,33,114,18,NaN,100,NaN,11,NaN,68,62
13661,,NaN,,,,,NaN,,NaN,,NaN,,
13662,88,NaN,63,33,115,18,NaN,100,NaN,11,NaN,68,62
13663,,NaN,,,,,NaN,,NaN,,NaN,,
13664,88,NaN,62,34,115,17,NaN,100,NaN,11,NaN,69,62
13665,,NaN,,,,,NaN,,NaN,,NaN,,
13666,89,NaN,62,34,116,17,NaN,100,NaN,11,NaN,68,62
13667,,NaN,,,,,NaN,,NaN,,NaN,,
13668,89,NaN,63,34,115,17,NaN,100,NaN,11,NaN,69,62
13669,,NaN,,,,,NaN,,NaN,,NaN,,
13670,89,NaN,63,34,116,17,NaN,100,NaN,11,NaN,69,63
13671,,NaN,,,,,NaN,,NaN,,NaN,,
13672,89,NaN,64,34,115,17,NaN,100,NaN,11,NaN,69,63
13673,,NaN,,,,,NaN,,NaN,,NaN,,
13674,89,NaN,64,34,116,17,NaN,100,NaN,11,NaN,68,64
13675,,NaN,,,,,NaN,,NaN,,NaN,,
13676,89,NaN,64,34,115,17,NaN,100,NaN,11,NaN,68,64
13677,,NaN,,,,,NaN,,NaN,,NaN,,
13678,88,NaN,64,33,114,16,NaN,100,NaN,11,NaN,68,64
