time,SNUADC/ECG_V5,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/ART_SBP,Solar8000/HR,SNUADC/ART,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/CVP,Solar8000/PLETH_SPO2,Solar8000/ART_MBP,SNUADC/ECG_II
20235,NaN,,NaN,,,NaN,,,,,,,NaN
20236,NaN,52,NaN,106,62,NaN,62,18,36,8,100,70,NaN
20237,NaN,,NaN,,,NaN,,,,,,,NaN
20238,NaN,53,NaN,106,63,NaN,63,18,36,8,100,70,NaN
20239,NaN,,NaN,,,NaN,,,,,,,NaN
20240,NaN,53,NaN,107,63,NaN,64,18,37,8,100,71,NaN
20241,NaN,,NaN,,,NaN,,,,,,,NaN
20242,NaN,53,NaN,107,65,NaN,64,18,37,8,100,71,NaN
20243,NaN,,NaN,,,NaN,,,,,,,NaN
20244,NaN,53,NaN,108,65,NaN,65,18,37,8,100,71,NaN
20245,NaN,,NaN,,,NaN,,,,,,,NaN
20246,NaN,53,NaN,107,66,NaN,66,18,37,8,100,71,NaN
20247,NaN,,NaN,,,NaN,,,,,,,NaN
20248,NaN,52,NaN,106,65,NaN,66,18,37,8,100,71,NaN
20249,NaN,,NaN,,,NaN,,,,,,,NaN
20250,NaN,53,NaN,107,65,NaN,66,18,37,8,100,71,NaN
20251,NaN,,NaN,,,NaN,,,,,,,NaN
20252,NaN,54,NaN,107,65,NaN,66,18,37,8,100,71,NaN
20253,NaN,,NaN,,,NaN,,,,,,,NaN
20254,NaN,54,NaN,108,65,NaN,66,18,38,8,100,72,NaN
20255,NaN,,NaN,,,NaN,,,,,,,NaN
20256,NaN,54,NaN,108,65,NaN,66,18,38,8,100,72,NaN
20257,NaN,,NaN,,,NaN,,,,,,,NaN
20258,NaN,53,NaN,108,65,NaN,66,18,38,8,100,72,NaN
20259,NaN,,NaN,,,NaN,,,,,,,NaN
20260,NaN,53,NaN,108,65,NaN,66,18,37,8,100,72,NaN
20261,NaN,,NaN,,,NaN,,,,,,,NaN
20262,NaN,53,NaN,107,65,NaN,66,18,37,9,100,71,NaN
20263,NaN,,NaN,,,NaN,,,,,,,NaN
20264,NaN,53,NaN,107,64,NaN,65,18,37,9,100,71,NaN
20265,NaN,,NaN,,,NaN,,,,,,,NaN
20266,NaN,53,NaN,107,63,NaN,64,18,38,9,100,71,NaN
20267,NaN,,NaN,,,NaN,,,,,,,NaN
20268,NaN,54,NaN,107,63,NaN,64,18,38,8,100,71,NaN
20269,NaN,,NaN,,,NaN,,,,,,,NaN
20270,NaN,54,NaN,108,63,NaN,64,18,38,8,100,72,NaN
20271,NaN,,NaN,,,NaN,,,,,,,NaN
20272,NaN,54,NaN,108,64,NaN,64,18,37,8,100,72,NaN
20273,NaN,,NaN,,,NaN,,,,,,,NaN
20274,NaN,54,NaN,108,64,NaN,64,18,37,8,100,72,NaN
20275,NaN,,NaN,,,NaN,,,,,,,NaN
20276,NaN,54,NaN,108,64,NaN,65,18,37,9,100,72,NaN
20277,NaN,,NaN,,,NaN,,,,,,,NaN
20278,NaN,53,NaN,107,64,NaN,65,18,37,9,100,72,NaN
20279,NaN,,NaN,,,NaN,,,,,,,NaN
20280,NaN,53,NaN,108,64,NaN,64,18,37,9,100,72,NaN
20281,NaN,,NaN,,,NaN,,,,,,,NaN
20282,NaN,54,NaN,107,64,NaN,64,18,37,9,100,72,NaN
20283,NaN,,NaN,,,NaN,,,,,,,NaN
20284,NaN,54,NaN,108,64,NaN,65,18,37,8,100,72,NaN
20285,NaN,,NaN,,,NaN,,,,,,,NaN
20286,NaN,54,NaN,108,65,NaN,65,18,37,8,100,72,NaN
20287,NaN,,NaN,,,NaN,,,,,,,NaN
20288,NaN,54,NaN,108,65,NaN,65,18,37,8,100,72,NaN
20289,NaN,,NaN,,,NaN,,,,,,,NaN
20290,NaN,54,NaN,109,65,NaN,66,18,37,8,100,73,NaN
20291,NaN,,NaN,,,NaN,,,,,,,NaN
20292,NaN,55,NaN,108,66,NaN,66,18,37,8,100,72,NaN
20293,NaN,,NaN,,,NaN,,,,,,,NaN
20294,NaN,54,NaN,108,66,NaN,66,18,37,8,100,73,NaN
20295,NaN,,NaN,,,NaN,,,,,,,NaN
20296,NaN,54,NaN,109,66,NaN,66,18,37,8,100,73,NaN
20297,NaN,,NaN,,,NaN,,,,,,,NaN
20298,NaN,55,NaN,108,66,NaN,66,18,37,8,100,73,NaN
20299,NaN,,NaN,,,NaN,,,,,,,NaN
20300,NaN,55,NaN,109,66,NaN,67,18,37,8,100,73,NaN
20301,NaN,,NaN,,,NaN,,,,,,,NaN
20302,NaN,55,NaN,108,67,NaN,67,18,37,8,100,73,NaN
20303,NaN,,NaN,,,NaN,,,,,,,NaN
20304,NaN,54,NaN,108,67,NaN,67,18,37,8,100,73,NaN
20305,NaN,,NaN,,,NaN,,,,,,,NaN
20306,NaN,55,NaN,109,66,NaN,67,18,37,8,100,73,NaN
20307,NaN,,NaN,,,NaN,,,,,,,NaN
20308,NaN,55,NaN,108,67,NaN,67,18,37,8,100,73,NaN
20309,NaN,,NaN,,,NaN,,,,,,,NaN
20310,NaN,55,NaN,109,67,NaN,67,18,37,8,100,73,NaN
20311,NaN,,NaN,,,NaN,,,,,,,NaN
20312,NaN,55,NaN,108,67,NaN,68,18,37,8,100,73,NaN
20313,NaN,,NaN,,,NaN,,,,,,,NaN
20314,NaN,54,NaN,108,68,NaN,68,18,37,8,100,73,NaN
20315,NaN,,NaN,,,NaN,,,,,,,NaN
20316,NaN,54,NaN,108,68,NaN,68,18,37,8,100,72,NaN
20317,NaN,,NaN,,,NaN,,,,,,,NaN
20318,NaN,53,NaN,108,67,NaN,68,18,38,8,100,72,NaN
20319,NaN,,NaN,,,NaN,,,,,,,NaN
20320,NaN,54,NaN,109,66,NaN,67,18,38,8,100,72,NaN
20321,NaN,,NaN,,,NaN,,,,,,,NaN
20322,NaN,54,NaN,108,66,NaN,67,18,38,8,100,72,NaN
20323,NaN,,NaN,,,NaN,,,,,,,NaN
20324,NaN,53,NaN,108,65,NaN,66,18,37,8,100,72,NaN
20325,NaN,,NaN,,,NaN,,,,,,,NaN
20326,NaN,54,NaN,108,65,NaN,65,18,37,8,100,72,NaN
20327,NaN,,NaN,,,NaN,,,,,,,NaN
20328,NaN,53,NaN,108,65,NaN,65,18,37,8,100,72,NaN
20329,NaN,,NaN,,,NaN,,,,,,,NaN
20330,NaN,54,NaN,109,65,NaN,66,18,38,8,100,72,NaN
20331,NaN,,NaN,,,NaN,,,,,,,NaN
20332,NaN,54,NaN,108,65,NaN,66,18,38,8,100,72,NaN
20333,NaN,,NaN,,,NaN,,,,,,,NaN
20334,NaN,53,NaN,108,65,NaN,66,18,38,8,100,72,NaN
20335,NaN,,NaN,,,NaN,,,,,,,NaN
20336,NaN,53,NaN,109,65,NaN,66,18,38,8,100,72,NaN
20337,NaN,,NaN,,,NaN,,,,,,,NaN
20338,NaN,53,NaN,108,64,NaN,65,18,38,8,100,71,NaN
20339,NaN,,NaN,,,NaN,,,,,,,NaN
20340,NaN,53,NaN,108,64,NaN,65,18,38,8,100,71,NaN
20341,NaN,,NaN,,,NaN,,,,,,,NaN
20342,NaN,53,NaN,107,64,NaN,65,18,37,8,100,71,NaN
20343,NaN,,NaN,,,NaN,,,,,,,NaN
20344,NaN,53,NaN,108,64,NaN,64,18,37,8,100,71,NaN
20345,NaN,,NaN,,,NaN,,,,,,,NaN
20346,NaN,53,NaN,108,65,NaN,65,18,37,8,100,71,NaN
20347,NaN,,NaN,,,NaN,,,,,,,NaN
20348,NaN,54,NaN,107,65,NaN,65,18,37,8,100,71,NaN
20349,NaN,,NaN,,,NaN,,,,,,,NaN
20350,NaN,53,NaN,108,66,NaN,66,18,37,8,100,71,NaN
20351,NaN,,NaN,,,NaN,,,,,,,NaN
20352,NaN,53,NaN,107,66,NaN,66,18,37,8,100,71,NaN
20353,NaN,,NaN,,,NaN,,,,,,,NaN
20354,NaN,53,NaN,108,66,NaN,66,18,37,8,100,71,NaN
20355,NaN,,NaN,,,NaN,,,,,,,NaN
20356,NaN,53,NaN,107,64,NaN,66,18,38,8,100,71,NaN
20357,NaN,,NaN,,,NaN,,,,,,,NaN
20358,NaN,52,NaN,107,63,NaN,65,18,38,8,100,70,NaN
20359,NaN,,NaN,,,NaN,,,,,,,NaN
20360,NaN,52,NaN,107,62,NaN,64,18,38,8,100,70,NaN
20361,NaN,,NaN,,,NaN,,,,,,,NaN
20362,NaN,52,NaN,106,62,NaN,63,18,38,8,100,70,NaN
20363,NaN,,NaN,,,NaN,,,,,,,NaN
20364,NaN,52,NaN,106,62,NaN,63,18,38,8,100,70,NaN
20365,NaN,,NaN,,,NaN,,,,,,,NaN
20366,NaN,52,NaN,106,63,NaN,63,18,38,8,100,70,NaN
20367,NaN,,NaN,,,NaN,,,,,,,NaN
20368,NaN,51,NaN,105,63,NaN,63,18,37,8,100,69,NaN
20369,NaN,,NaN,,,NaN,,,,,,,NaN
20370,NaN,51,NaN,106,63,NaN,64,18,37,8,100,69,NaN
20371,NaN,,NaN,,,NaN,,,,,,,NaN
20372,NaN,51,NaN,105,63,NaN,64,18,37,8,100,69,NaN
20373,NaN,,NaN,,,NaN,,,,,,,NaN
20374,NaN,51,NaN,106,62,NaN,63,18,37,8,100,69,NaN
20375,NaN,,NaN,,,NaN,,,,,,,NaN
20376,NaN,51,NaN,106,62,NaN,63,18,37,8,100,69,NaN
20377,NaN,,NaN,,,NaN,,,,,,,NaN
20378,NaN,51,NaN,106,61,NaN,63,18,37,8,100,69,NaN
20379,NaN,,NaN,,,NaN,,,,,,,NaN
20380,NaN,51,NaN,106,62,NaN,62,18,37,8,100,69,NaN
20381,NaN,,NaN,,,NaN,,,,,,,NaN
20382,NaN,52,NaN,105,62,NaN,62,18,37,8,100,69,NaN
20383,NaN,,NaN,,,NaN,,,,,,,NaN
20384,NaN,51,NaN,105,62,NaN,62,18,37,8,100,69,NaN
20385,NaN,,NaN,,,NaN,,,,,,,NaN
20386,NaN,51,NaN,105,62,NaN,63,18,37,8,100,69,NaN
20387,NaN,,NaN,,,NaN,,,,,,,NaN
20388,NaN,51,NaN,105,63,NaN,63,18,37,8,100,69,NaN
20389,NaN,,NaN,,,NaN,,,,,,,NaN
20390,NaN,52,NaN,106,63,NaN,63,18,37,8,100,69,NaN
20391,NaN,,NaN,,,NaN,,,,,,,NaN
20392,NaN,52,NaN,105,64,NaN,64,18,37,8,100,69,NaN
20393,NaN,,NaN,,,NaN,,,,,,,NaN
20394,NaN,52,NaN,105,64,NaN,64,18,37,8,100,69,NaN
20395,NaN,,NaN,,,NaN,,,,,,,NaN
20396,NaN,52,NaN,106,66,NaN,65,18,37,8,100,69,NaN
20397,NaN,,NaN,,,NaN,,,,,,,NaN
20398,NaN,51,NaN,105,66,NaN,66,18,37,8,100,69,NaN
20399,NaN,,NaN,,,NaN,,,,,,,NaN
20400,NaN,51,NaN,105,65,NaN,66,18,37,8,100,69,NaN
20401,NaN,,NaN,,,NaN,,,,,,,NaN
20402,NaN,51,NaN,104,64,NaN,66,18,37,8,100,68,NaN
20403,NaN,,NaN,,,NaN,,,,,,,NaN
20404,NaN,50,NaN,105,63,NaN,65,18,37,8,100,68,NaN
20405,NaN,,NaN,,,NaN,,,,,,,NaN
20406,NaN,51,NaN,104,63,NaN,64,18,37,8,100,68,NaN
20407,NaN,,NaN,,,NaN,,,,,,,NaN
20408,NaN,51,NaN,103,63,NaN,63,18,37,8,100,68,NaN
20409,NaN,,NaN,,,NaN,,,,,,,NaN
20410,NaN,51,NaN,105,63,NaN,63,18,37,8,100,69,NaN
20411,NaN,,NaN,,,NaN,,,,,,,NaN
20412,NaN,51,NaN,104,63,NaN,63,18,37,8,100,68,NaN
20413,NaN,,NaN,,,NaN,,,,,,,NaN
20414,NaN,51,NaN,105,64,NaN,64,18,37,8,100,69,NaN
20415,NaN,,NaN,,,NaN,,,,,,,NaN
20416,NaN,51,NaN,104,65,NaN,65,18,37,8,100,68,NaN
20417,NaN,,NaN,,,NaN,,,,,,,NaN
20418,NaN,51,NaN,104,64,NaN,65,18,37,8,100,68,NaN
20419,NaN,,NaN,,,NaN,,,,,,,NaN
20420,NaN,51,NaN,105,64,NaN,65,18,37,8,100,69,NaN
20421,NaN,,NaN,,,NaN,,,,,,,NaN
20422,NaN,51,NaN,104,64,NaN,65,18,37,8,100,68,NaN
20423,NaN,,NaN,,,NaN,,,,,,,NaN
20424,NaN,51,NaN,104,63,NaN,64,18,37,8,100,68,NaN
20425,NaN,,NaN,,,NaN,,,,,,,NaN
20426,NaN,51,NaN,104,63,NaN,64,18,38,8,100,68,NaN
20427,NaN,,NaN,,,NaN,,,,,,,NaN
20428,NaN,51,NaN,104,63,NaN,64,18,38,8,100,68,NaN
20429,NaN,,NaN,,,NaN,,,,,,,NaN
20430,NaN,51,NaN,104,63,NaN,64,18,38,8,100,68,NaN
20431,NaN,,NaN,,,NaN,,,,,,,NaN
20432,NaN,51,NaN,103,63,NaN,64,18,37,8,100,68,NaN
20433,NaN,,NaN,,,NaN,,,,,,,NaN
20434,NaN,51,NaN,104,64,NaN,64,18,37,8,100,68,NaN
20435,NaN,,NaN,,,NaN,,,,,,,NaN
20436,NaN,51,NaN,105,65,NaN,64,18,37,8,100,68,NaN
20437,NaN,,NaN,,,NaN,,,,,,,NaN
20438,NaN,51,NaN,104,65,NaN,65,18,37,8,100,68,NaN
20439,NaN,,NaN,,,NaN,,,,,,,NaN
20440,NaN,52,NaN,105,65,NaN,65,18,37,8,100,69,NaN
20441,NaN,,NaN,,,NaN,,,,,,,NaN
20442,NaN,51,NaN,96,70,NaN,66,18,37,8,100,68,NaN
20443,NaN,,NaN,,,NaN,,,,,,,NaN
20444,NaN,50,NaN,104,70,NaN,66,18,37,8,100,68,NaN
20445,NaN,,NaN,,,NaN,,,,,,,NaN
20446,NaN,51,NaN,105,67,NaN,65,18,37,8,100,68,NaN
20447,NaN,,NaN,,,NaN,,,,,,,NaN
20448,NaN,51,NaN,103,67,NaN,64,18,37,8,100,68,NaN
20449,NaN,,NaN,,,NaN,,,,,,,NaN
20450,NaN,51,NaN,104,63,NaN,64,18,37,8,100,68,NaN
20451,NaN,,NaN,,,NaN,,,,,,,NaN
20452,NaN,51,NaN,103,65,NaN,64,18,37,8,100,68,NaN
20453,NaN,,NaN,,,NaN,,,,,,,NaN
20454,NaN,52,NaN,105,66,NaN,65,18,37,8,100,69,NaN
20455,NaN,,NaN,,,NaN,,,,,,,NaN
20456,NaN,52,NaN,105,67,NaN,66,18,37,8,100,69,NaN
20457,NaN,,NaN,,,NaN,,,,,,,NaN
20458,NaN,52,NaN,104,67,NaN,67,18,37,8,100,69,NaN
20459,NaN,,NaN,,,NaN,,,,,,,NaN
20460,NaN,52,NaN,105,67,NaN,68,18,37,8,100,69,NaN
20461,NaN,,NaN,,,NaN,,,,,,,NaN
20462,NaN,51,NaN,104,66,NaN,68,18,37,8,100,69,NaN
20463,NaN,,NaN,,,NaN,,,,,,,NaN
20464,NaN,51,NaN,104,64,NaN,67,18,38,8,100,68,NaN
20465,NaN,,NaN,,,NaN,,,,,,,NaN
20466,NaN,50,NaN,104,63,NaN,66,18,38,8,100,68,NaN
20467,NaN,,NaN,,,NaN,,,,,,,NaN
20468,NaN,50,NaN,103,62,NaN,65,18,38,8,100,67,NaN
20469,NaN,,NaN,,,NaN,,,,,,,NaN
20470,NaN,49,NaN,103,62,NaN,64,18,38,8,100,67,NaN
20471,NaN,,NaN,,,NaN,,,,,,,NaN
20472,NaN,50,NaN,102,61,NaN,63,18,38,8,100,67,NaN
20473,NaN,,NaN,,,NaN,,,,,,,NaN
20474,NaN,50,NaN,103,61,NaN,62,18,38,8,100,67,NaN
20475,NaN,,NaN,,,NaN,,,,,,,NaN
20476,NaN,50,NaN,103,62,NaN,62,18,37,9,100,67,NaN
20477,NaN,,NaN,,,NaN,,,,,,,NaN
20478,NaN,50,NaN,103,63,NaN,62,18,37,9,100,67,NaN
20479,NaN,,NaN,,,NaN,,,,,,,NaN
20480,NaN,50,NaN,104,63,NaN,63,18,37,8,100,67,NaN
20481,NaN,,NaN,,,NaN,,,,,,,NaN
20482,NaN,50,NaN,102,62,NaN,63,18,37,8,100,67,NaN
20483,NaN,,NaN,,,NaN,,,,,,,NaN
20484,NaN,50,NaN,103,61,NaN,63,18,37,8,100,67,NaN
20485,NaN,,NaN,,,NaN,,,,,,,NaN
20486,NaN,50,NaN,102,61,NaN,62,18,37,8,100,66,NaN
20487,NaN,,NaN,,,NaN,,,,,,,NaN
20488,NaN,50,NaN,102,61,NaN,62,18,37,9,100,66,NaN
20489,NaN,,NaN,,,NaN,,,,,,,NaN
20490,NaN,50,NaN,103,61,NaN,61,18,37,9,100,67,NaN
20491,NaN,,NaN,,,NaN,,,,,,,NaN
20492,NaN,51,NaN,102,62,NaN,62,18,37,9,100,67,NaN
20493,NaN,,NaN,,,NaN,,,,,,,NaN
20494,NaN,50,NaN,103,63,NaN,62,18,37,8,100,67,NaN
20495,NaN,,NaN,,,NaN,,,,,,,NaN
20496,NaN,51,NaN,103,64,NaN,63,18,37,8,100,67,NaN
20497,NaN,,NaN,,,NaN,,,,,,,NaN
20498,NaN,49,NaN,103,64,NaN,64,18,37,8,100,67,NaN
20499,NaN,,NaN,,,NaN,,,,,,,NaN
20500,NaN,50,NaN,104,64,NaN,64,18,37,8,100,67,NaN
20501,NaN,,NaN,,,NaN,,,,,,,NaN
20502,NaN,51,NaN,103,64,NaN,64,18,37,8,100,67,NaN
20503,NaN,,NaN,,,NaN,,,,,,,NaN
20504,NaN,50,NaN,104,64,NaN,64,18,37,8,100,67,NaN
20505,NaN,,NaN,,,NaN,,,,,,,NaN
20506,NaN,50,NaN,102,62,NaN,64,18,37,9,100,67,NaN
20507,NaN,,NaN,,,NaN,,,,,,,NaN
20508,NaN,50,NaN,102,62,NaN,63,18,37,9,100,67,NaN
20509,NaN,,NaN,,,NaN,,,,,,,NaN
20510,NaN,50,NaN,103,62,NaN,63,18,37,9,100,67,NaN
20511,NaN,,NaN,,,NaN,,,,,,,NaN
20512,NaN,50,NaN,102,62,NaN,62,18,37,9,100,67,NaN
20513,NaN,,NaN,,,NaN,,,,,,,NaN
20514,NaN,50,NaN,102,62,NaN,62,18,37,8,100,67,NaN
20515,NaN,,NaN,,,NaN,,,,,,,NaN
20516,NaN,51,NaN,103,63,NaN,63,18,37,8,100,67,NaN
20517,NaN,,NaN,,,NaN,,,,,,,NaN
20518,NaN,50,NaN,103,64,NaN,63,18,37,8,100,67,NaN
20519,NaN,,NaN,,,NaN,,,,,,,NaN
20520,NaN,50,NaN,103,64,NaN,64,18,37,8,100,67,NaN
20521,NaN,,NaN,,,NaN,,,,,,,NaN
20522,NaN,50,NaN,102,64,NaN,65,18,37,8,100,67,NaN
20523,NaN,,NaN,,,NaN,,,,,,,NaN
20524,NaN,51,NaN,103,64,NaN,64,18,37,9,100,67,NaN
20525,NaN,,NaN,,,NaN,,,,,,,NaN
20526,NaN,50,NaN,103,63,NaN,64,18,37,9,100,67,NaN
20527,NaN,,NaN,,,NaN,,,,,,,NaN
20528,NaN,51,NaN,102,63,NaN,64,18,37,9,100,67,NaN
20529,NaN,,NaN,,,NaN,,,,,,,NaN
20530,NaN,51,NaN,103,62,NaN,63,18,37,9,100,67,NaN
20531,NaN,,NaN,,,NaN,,,,,,,NaN
20532,NaN,51,NaN,102,63,NaN,63,18,37,8,100,67,NaN
20533,NaN,,NaN,,,NaN,,,,,,,NaN
20534,NaN,50,NaN,103,63,NaN,63,18,37,8,100,67,NaN
20535,NaN,,NaN,,,NaN,,,,,,,NaN
20536,NaN,51,NaN,103,63,NaN,63,18,37,9,100,67,NaN
20537,NaN,,NaN,,,NaN,,,,,,,NaN
20538,NaN,50,NaN,103,63,NaN,63,18,37,9,100,67,NaN
20539,NaN,,NaN,,,NaN,,,,,,,NaN
20540,NaN,51,NaN,103,63,NaN,63,18,37,9,100,67,NaN
20541,NaN,,NaN,,,NaN,,,,,,,NaN
20542,NaN,51,NaN,103,63,NaN,63,18,37,9,100,67,NaN
20543,NaN,,NaN,,,NaN,,,,,,,NaN
20544,NaN,50,NaN,103,62,NaN,63,18,37,9,100,68,NaN
20545,NaN,,NaN,,,NaN,,,,,,,NaN
20546,NaN,51,NaN,104,63,NaN,63,18,37,9,100,68,NaN
20547,NaN,,NaN,,,NaN,,,,,,,NaN
20548,NaN,51,NaN,103,63,NaN,63,18,37,9,100,68,NaN
20549,NaN,,NaN,,,NaN,,,,,,,NaN
20550,NaN,50,NaN,104,63,NaN,63,18,37,9,100,68,NaN
20551,NaN,,NaN,,,NaN,,,,,,,NaN
20552,NaN,50,NaN,103,63,NaN,63,18,37,9,100,67,NaN
20553,NaN,,NaN,,,NaN,,,,,,,NaN
20554,NaN,50,NaN,103,63,NaN,63,18,37,9,100,67,NaN
20555,NaN,,NaN,,,NaN,,,,,,,NaN
20556,NaN,50,NaN,102,62,NaN,63,18,37,9,100,67,NaN
20557,NaN,,NaN,,,NaN,,,,,,,NaN
20558,NaN,50,NaN,102,60,NaN,62,18,37,9,100,67,NaN
20559,NaN,,NaN,,,NaN,,,,,,,NaN
20560,NaN,50,NaN,103,60,NaN,61,18,37,9,100,67,NaN
20561,NaN,,NaN,,,NaN,,,,,,,NaN
20562,NaN,50,NaN,102,60,NaN,61,18,37,9,100,66,NaN
20563,NaN,,NaN,,,NaN,,,,,,,NaN
20564,NaN,50,NaN,102,60,NaN,61,18,37,9,100,67,NaN
20565,NaN,,NaN,,,NaN,,,,,,,NaN
20566,NaN,51,NaN,102,61,NaN,61,18,37,9,100,67,NaN
20567,NaN,,NaN,,,NaN,,,,,,,NaN
20568,NaN,49,NaN,103,61,NaN,61,18,37,9,100,67,NaN
20569,NaN,,NaN,,,NaN,,,,,,,NaN
20570,NaN,49,NaN,103,62,NaN,62,18,37,9,100,67,NaN
20571,NaN,,NaN,,,NaN,,,,,,,NaN
20572,NaN,50,NaN,102,62,NaN,62,18,37,9,100,67,NaN
20573,NaN,,NaN,,,NaN,,,,,,,NaN
20574,NaN,49,NaN,102,61,NaN,62,18,37,8,100,66,NaN
20575,NaN,,NaN,,,NaN,,,,,,,NaN
20576,NaN,47,NaN,101,59,NaN,62,18,37,8,100,65,NaN
20577,NaN,,NaN,,,NaN,,,,,,,NaN
20578,NaN,47,NaN,100,58,NaN,61,18,37,8,100,64,NaN
20579,NaN,,NaN,,,NaN,,,,,,,NaN
20580,NaN,46,NaN,100,57,NaN,60,18,37,8,100,64,NaN
20581,NaN,,NaN,,,NaN,,,,,,,NaN
20582,NaN,46,NaN,99,55,NaN,59,18,38,9,100,63,NaN
20583,NaN,,NaN,,,NaN,,,,,,,NaN
20584,NaN,46,NaN,99,53,NaN,58,18,38,9,100,63,NaN
20585,NaN,,NaN,,,NaN,,,,,,,NaN
20586,NaN,46,NaN,98,53,NaN,56,18,38,9,100,63,NaN
20587,NaN,,NaN,,,NaN,,,,,,,NaN
20588,NaN,46,NaN,98,53,NaN,54,18,37,8,100,63,NaN
20589,NaN,,NaN,,,NaN,,,,,,,NaN
20590,NaN,47,NaN,99,54,NaN,54,18,37,8,100,63,NaN
20591,NaN,,NaN,,,NaN,,,,,,,NaN
20592,NaN,48,NaN,99,55,NaN,54,18,37,8,100,64,NaN
20593,NaN,,NaN,,,NaN,,,,,,,NaN
20594,NaN,48,NaN,100,56,NaN,55,18,37,8,100,64,NaN
20595,NaN,,NaN,,,NaN,,,,,,,NaN
20596,NaN,48,NaN,100,58,NaN,56,18,37,8,100,64,NaN
20597,NaN,,NaN,,,NaN,,,,,,,NaN
20598,NaN,46,NaN,100,58,NaN,57,18,37,8,100,63,NaN
20599,NaN,,NaN,,,NaN,,,,,,,NaN
20600,NaN,46,NaN,99,57,NaN,58,18,37,9,100,63,NaN
20601,NaN,,NaN,,,NaN,,,,,,,NaN
20602,NaN,46,NaN,98,56,NaN,58,18,37,9,100,63,NaN
20603,NaN,,NaN,,,NaN,,,,,,,NaN
20604,NaN,45,NaN,99,55,NaN,57,18,37,8,100,62,NaN
20605,NaN,,NaN,,,NaN,,,,,,,NaN
20606,NaN,46,NaN,98,54,NaN,57,18,37,8,100,63,NaN
20607,NaN,,NaN,,,NaN,,,,,,,NaN
20608,NaN,47,NaN,99,54,NaN,55,18,37,8,100,63,NaN
20609,NaN,,NaN,,,NaN,,,,,,,NaN
20610,NaN,48,NaN,100,54,NaN,54,18,37,8,100,64,NaN
20611,NaN,,NaN,,,NaN,,,,,,,NaN
20612,NaN,49,NaN,101,55,NaN,55,18,37,9,100,65,NaN
20613,NaN,,NaN,,,NaN,,,,,,,NaN
20614,NaN,49,NaN,101,56,NaN,55,18,37,9,100,65,NaN
20615,NaN,,NaN,,,NaN,,,,,,,NaN
20616,NaN,49,NaN,101,57,NaN,56,18,37,8,100,65,NaN
20617,NaN,,NaN,,,NaN,,,,,,,NaN
20618,NaN,49,NaN,102,56,NaN,56,18,37,8,100,66,NaN
20619,NaN,,NaN,,,NaN,,,,,,,NaN
20620,NaN,49,NaN,102,56,NaN,57,18,37,8,100,66,NaN
20621,NaN,,NaN,,,NaN,,,,,,,NaN
20622,NaN,50,NaN,101,56,NaN,57,18,38,8,100,66,NaN
20623,NaN,,NaN,,,NaN,,,,,,,NaN
20624,NaN,50,NaN,102,57,NaN,57,18,38,8,100,67,NaN
20625,NaN,,NaN,,,NaN,,,,,,,NaN
20626,NaN,52,NaN,102,58,NaN,57,18,38,8,100,68,NaN
20627,NaN,,NaN,,,NaN,,,,,,,NaN
20628,NaN,52,NaN,104,60,NaN,58,18,37,8,100,69,NaN
20629,NaN,,NaN,,,NaN,,,,,,,NaN
20630,NaN,52,NaN,105,62,NaN,60,18,37,8,100,69,NaN
20631,NaN,,NaN,,,NaN,,,,,,,NaN
20632,NaN,51,NaN,104,61,NaN,61,18,37,8,100,68,NaN
20633,NaN,,NaN,,,NaN,,,,,,,NaN
20634,NaN,50,NaN,104,59,NaN,61,18,37,8,100,68,NaN
20635,NaN,,NaN,,,NaN,,,,,,,NaN
20636,NaN,51,NaN,102,58,NaN,61,18,37,8,100,68,NaN
20637,NaN,,NaN,,,NaN,,,,,,,NaN
20638,NaN,51,NaN,103,58,NaN,60,18,37,8,100,68,NaN
20639,NaN,,NaN,,,NaN,,,,,,,NaN
20640,NaN,53,NaN,104,59,NaN,59,18,37,8,100,69,NaN
20641,NaN,,NaN,,,NaN,,,,,,,NaN
20642,NaN,53,NaN,105,61,NaN,59,18,37,8,100,70,NaN
20643,NaN,,NaN,,,NaN,,,,,,,NaN
20644,NaN,52,NaN,106,61,NaN,60,18,37,8,100,70,NaN
20645,NaN,,NaN,,,NaN,,,,,,,NaN
20646,NaN,48,NaN,104,60,NaN,61,18,37,8,100,68,NaN
20647,NaN,,NaN,,,NaN,,,,,,,NaN
20648,NaN,49,NaN,102,60,NaN,61,18,37,8,100,67,NaN
20649,NaN,,NaN,,,NaN,,,,,,,NaN
20650,NaN,50,NaN,103,55,NaN,59,18,37,8,100,68,NaN
20651,NaN,,NaN,,,NaN,,,,,,,NaN
20652,NaN,51,NaN,103,54,NaN,59,18,37,8,100,68,NaN
20653,NaN,,NaN,,,NaN,,,,,,,NaN
20654,NaN,52,NaN,104,56,NaN,57,18,37,8,100,69,NaN
20655,NaN,,NaN,,,NaN,,,,,,,NaN
20656,NaN,52,NaN,106,58,NaN,56,18,37,8,100,69,NaN
20657,NaN,,NaN,,,NaN,,,,,,,NaN
20658,NaN,53,NaN,105,58,NaN,56,18,37,8,100,70,NaN
20659,NaN,,NaN,,,NaN,,,,,,,NaN
