time,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,SNUADC/ART,SNUADC/CVP,Solar8000/ART_SBP,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/HR,Solar8000/ART_MBP,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/CVP,Solar8000/ART_DBP
12718,100,NaN,NaN,NaN,118,13,NaN,78,71,79,36,12,49
12719,,NaN,NaN,NaN,,,NaN,,,,,,
12720,100,NaN,NaN,NaN,118,13,NaN,78,71,79,36,12,50
12721,,NaN,NaN,NaN,,,NaN,,,,,,
12722,100,NaN,NaN,NaN,118,13,NaN,78,71,79,36,12,49
12723,,NaN,NaN,NaN,,,NaN,,,,,,
12724,100,NaN,NaN,NaN,118,13,NaN,78,72,79,36,12,50
12725,,NaN,NaN,NaN,,,NaN,,,,,,
12726,100,NaN,NaN,NaN,119,13,NaN,78,72,79,36,11,50
12727,,NaN,NaN,NaN,,,NaN,,,,,,
12728,100,NaN,NaN,NaN,118,13,NaN,78,72,79,36,11,50
12729,,NaN,NaN,NaN,,,NaN,,,,,,
12730,100,NaN,NaN,NaN,119,13,NaN,78,72,79,36,12,50
12731,,NaN,NaN,NaN,,,NaN,,,,,,
12732,100,NaN,NaN,NaN,118,13,NaN,78,72,79,36,12,49
12733,,NaN,NaN,NaN,,,NaN,,,,,,
12734,100,NaN,NaN,NaN,119,13,NaN,78,72,79,36,11,50
12735,,NaN,NaN,NaN,,,NaN,,,,,,
12736,100,NaN,NaN,NaN,118,13,NaN,78,72,79,36,11,49
12737,,NaN,NaN,NaN,,,NaN,,,,,,
12738,100,NaN,NaN,NaN,118,13,NaN,78,72,78,36,11,50
12739,,NaN,NaN,NaN,,,NaN,,,,,,
12740,100,NaN,NaN,NaN,118,13,NaN,78,72,79,36,11,49
12741,,NaN,NaN,NaN,,,NaN,,,,,,
12742,100,NaN,NaN,NaN,118,13,NaN,78,71,78,36,11,49
12743,,NaN,NaN,NaN,,,NaN,,,,,,
12744,100,NaN,NaN,NaN,119,13,NaN,78,72,78,36,11,50
12745,,NaN,NaN,NaN,,,NaN,,,,,,
12746,100,NaN,NaN,NaN,118,13,NaN,78,71,78,36,11,49
12747,,NaN,NaN,NaN,,,NaN,,,,,,
12748,100,NaN,NaN,NaN,119,13,NaN,78,72,78,36,11,50
12749,,NaN,NaN,NaN,,,NaN,,,,,,
12750,100,NaN,NaN,NaN,118,13,NaN,78,72,78,36,11,49
12751,,NaN,NaN,NaN,,,NaN,,,,,,
12752,100,NaN,NaN,NaN,118,13,NaN,78,71,79,36,11,50
12753,,NaN,NaN,NaN,,,NaN,,,,,,
12754,100,NaN,NaN,NaN,118,13,NaN,78,71,79,36,11,49
12755,,NaN,NaN,NaN,,,NaN,,,,,,
12756,100,NaN,NaN,NaN,117,13,NaN,78,71,78,36,11,49
12757,,NaN,NaN,NaN,,,NaN,,,,,,
12758,100,NaN,NaN,NaN,118,13,NaN,78,72,78,36,11,49
12759,,NaN,NaN,NaN,,,NaN,,,,,,
12760,100,NaN,NaN,NaN,117,13,NaN,78,71,78,36,11,49
12761,,NaN,NaN,NaN,,,NaN,,,,,,
12762,100,NaN,NaN,NaN,118,13,NaN,78,72,79,36,11,50
12763,,NaN,NaN,NaN,,,NaN,,,,,,
12764,100,NaN,NaN,NaN,118,13,NaN,78,71,78,36,11,49
12765,,NaN,NaN,NaN,,,NaN,,,,,,
12766,100,NaN,NaN,NaN,118,13,NaN,78,72,79,36,11,50
12767,,NaN,NaN,NaN,,,NaN,,,,,,
12768,100,NaN,NaN,NaN,118,13,NaN,78,72,79,36,12,50
12769,,NaN,NaN,NaN,,,NaN,,,,,,
12770,100,NaN,NaN,NaN,117,13,NaN,78,71,79,36,12,50
12771,,NaN,NaN,NaN,,,NaN,,,,,,
12772,100,NaN,NaN,NaN,118,13,NaN,78,72,79,36,12,50
12773,,NaN,NaN,NaN,,,NaN,,,,,,
12774,100,NaN,NaN,NaN,117,13,NaN,78,71,79,36,11,49
12775,,NaN,NaN,NaN,,,NaN,,,,,,
12776,100,NaN,NaN,NaN,118,13,NaN,78,72,79,36,11,50
12777,,NaN,NaN,NaN,,,NaN,,,,,,
12778,100,NaN,NaN,NaN,117,13,NaN,78,71,79,36,11,49
12779,,NaN,NaN,NaN,,,NaN,,,,,,
12780,100,NaN,NaN,NaN,117,13,NaN,78,71,79,36,11,50
12781,,NaN,NaN,NaN,,,NaN,,,,,,
12782,100,NaN,NaN,NaN,117,13,NaN,78,71,79,36,11,49
12783,,NaN,NaN,NaN,,,NaN,,,,,,
12784,100,NaN,NaN,NaN,116,13,NaN,78,71,79,36,11,49
12785,,NaN,NaN,NaN,,,NaN,,,,,,
12786,100,NaN,NaN,NaN,118,13,NaN,78,71,79,36,11,49
12787,,NaN,NaN,NaN,,,NaN,,,,,,
12788,100,NaN,NaN,NaN,117,13,NaN,78,71,79,36,11,49
12789,,NaN,NaN,NaN,,,NaN,,,,,,
12790,100,NaN,NaN,NaN,118,13,NaN,78,72,79,36,11,50
12791,,NaN,NaN,NaN,,,NaN,,,,,,
12792,100,NaN,NaN,NaN,117,13,NaN,78,71,79,36,11,50
12793,,NaN,NaN,NaN,,,NaN,,,,,,
12794,100,NaN,NaN,NaN,117,13,NaN,79,72,79,36,11,50
12795,,NaN,NaN,NaN,,,NaN,,,,,,
12796,100,NaN,NaN,NaN,117,13,NaN,78,72,79,36,11,50
12797,,NaN,NaN,NaN,,,NaN,,,,,,
12798,100,NaN,NaN,NaN,117,13,NaN,78,72,79,36,11,50
12799,,NaN,NaN,NaN,,,NaN,,,,,,
12800,100,NaN,NaN,NaN,118,13,NaN,78,72,79,36,11,50
12801,,NaN,NaN,NaN,,,NaN,,,,,,
12802,100,NaN,NaN,NaN,116,13,NaN,78,71,79,36,11,50
12803,,NaN,NaN,NaN,,,NaN,,,,,,
12804,100,NaN,NaN,NaN,118,13,NaN,78,72,78,36,11,50
12805,,NaN,NaN,NaN,,,NaN,,,,,,
12806,100,NaN,NaN,NaN,116,13,NaN,78,71,78,36,11,49
12807,,NaN,NaN,NaN,,,NaN,,,,,,
12808,100,NaN,NaN,NaN,117,13,NaN,78,71,78,36,11,50
12809,,NaN,NaN,NaN,,,NaN,,,,,,
12810,100,NaN,NaN,NaN,116,13,NaN,77,71,78,36,11,49
12811,,NaN,NaN,NaN,,,NaN,,,,,,
12812,100,NaN,NaN,NaN,116,13,NaN,77,71,78,36,11,50
12813,,NaN,NaN,NaN,,,NaN,,,,,,
12814,100,NaN,NaN,NaN,117,13,NaN,78,71,78,36,11,50
12815,,NaN,NaN,NaN,,,NaN,,,,,,
12816,100,NaN,NaN,NaN,116,13,NaN,78,71,78,36,11,50
12817,,NaN,NaN,NaN,,,NaN,,,,,,
12818,100,NaN,NaN,NaN,117,13,NaN,78,71,78,36,11,50
12819,,NaN,NaN,NaN,,,NaN,,,,,,
12820,100,NaN,NaN,NaN,116,13,NaN,78,71,78,36,11,49
12821,,NaN,NaN,NaN,,,NaN,,,,,,
12822,100,NaN,NaN,NaN,117,13,NaN,78,71,78,36,11,50
12823,,NaN,NaN,NaN,,,NaN,,,,,,
12824,100,NaN,NaN,NaN,116,13,NaN,78,71,78,36,11,49
12825,,NaN,NaN,NaN,,,NaN,,,,,,
12826,100,NaN,NaN,NaN,116,13,NaN,78,71,78,36,11,50
12827,,NaN,NaN,NaN,,,NaN,,,,,,
12828,100,NaN,NaN,NaN,116,13,NaN,78,71,79,36,11,50
12829,,NaN,NaN,NaN,,,NaN,,,,,,
12830,100,NaN,NaN,NaN,116,13,NaN,78,71,79,36,11,50
12831,,NaN,NaN,NaN,,,NaN,,,,,,
12832,100,NaN,NaN,NaN,117,13,NaN,78,71,79,36,11,50
12833,,NaN,NaN,NaN,,,NaN,,,,,,
12834,100,NaN,NaN,NaN,116,13,NaN,78,71,78,36,11,50
12835,,NaN,NaN,NaN,,,NaN,,,,,,
12836,100,NaN,NaN,NaN,117,13,NaN,78,72,78,36,11,50
12837,,NaN,NaN,NaN,,,NaN,,,,,,
12838,100,NaN,NaN,NaN,116,13,NaN,78,71,78,36,11,50
12839,,NaN,NaN,NaN,,,NaN,,,,,,
12840,100,NaN,NaN,NaN,116,13,NaN,78,71,78,36,11,51
12841,,NaN,NaN,NaN,,,NaN,,,,,,
12842,100,NaN,NaN,NaN,116,13,NaN,78,71,78,36,11,50
12843,,NaN,NaN,NaN,,,NaN,,,,,,
12844,100,NaN,NaN,NaN,116,13,NaN,78,71,78,36,11,50
12845,,NaN,NaN,NaN,,,NaN,,,,,,
12846,100,NaN,NaN,NaN,117,13,NaN,78,72,79,36,11,50
12847,,NaN,NaN,NaN,,,NaN,,,,,,
12848,100,NaN,NaN,NaN,116,13,NaN,78,71,79,36,11,50
12849,,NaN,NaN,NaN,,,NaN,,,,,,
12850,100,NaN,NaN,NaN,117,13,NaN,78,72,79,36,11,51
12851,,NaN,NaN,NaN,,,NaN,,,,,,
12852,100,NaN,NaN,NaN,116,13,NaN,78,71,79,36,11,50
12853,,NaN,NaN,NaN,,,NaN,,,,,,
12854,100,NaN,NaN,NaN,116,13,NaN,78,72,78,36,11,50
12855,,NaN,NaN,NaN,,,NaN,,,,,,
12856,100,NaN,NaN,NaN,116,13,NaN,78,71,78,36,11,50
12857,,NaN,NaN,NaN,,,NaN,,,,,,
12858,100,NaN,NaN,NaN,115,13,NaN,78,71,78,36,11,50
12859,,NaN,NaN,NaN,,,NaN,,,,,,
12860,100,NaN,NaN,NaN,116,13,NaN,78,72,78,36,11,50
12861,,NaN,NaN,NaN,,,NaN,,,,,,
12862,100,NaN,NaN,NaN,115,13,NaN,78,71,78,36,11,50
12863,,NaN,NaN,NaN,,,NaN,,,,,,
12864,100,NaN,NaN,NaN,116,13,NaN,78,72,78,36,11,50
12865,,NaN,NaN,NaN,,,NaN,,,,,,
12866,100,NaN,NaN,NaN,116,13,NaN,78,71,78,36,11,50
12867,,NaN,NaN,NaN,,,NaN,,,,,,
12868,100,NaN,NaN,NaN,116,13,NaN,78,72,78,36,11,51
12869,,NaN,NaN,NaN,,,NaN,,,,,,
12870,100,NaN,NaN,NaN,115,13,NaN,78,72,78,36,11,50
12871,,NaN,NaN,NaN,,,NaN,,,,,,
12872,100,NaN,NaN,NaN,115,13,NaN,78,72,78,36,11,51
12873,,NaN,NaN,NaN,,,NaN,,,,,,
12874,100,NaN,NaN,NaN,115,13,NaN,78,72,78,36,11,51
12875,,NaN,NaN,NaN,,,NaN,,,,,,
12876,100,NaN,NaN,NaN,115,13,NaN,77,73,78,36,12,51
12877,,NaN,NaN,NaN,,,NaN,,,,,,
12878,100,NaN,NaN,NaN,116,13,NaN,77,74,78,42,12,52
12879,,NaN,NaN,NaN,,,NaN,,,,,,
12880,100,NaN,NaN,NaN,116,13,NaN,77,74,78,42,12,52
12881,,NaN,NaN,NaN,,,NaN,,,,,,
12882,100,NaN,NaN,NaN,117,13,NaN,77,75,78,42,12,53
12883,,NaN,NaN,NaN,,,NaN,,,,,,
12884,100,NaN,NaN,NaN,116,13,NaN,77,75,78,42,12,53
12885,,NaN,NaN,NaN,,,NaN,,,,,,
12886,100,NaN,NaN,NaN,117,13,NaN,77,76,77,42,12,54
12887,,NaN,NaN,NaN,,,NaN,,,,,,
12888,100,NaN,NaN,NaN,117,13,NaN,77,76,77,42,12,54
12889,,NaN,NaN,NaN,,,NaN,,,,,,
12890,100,NaN,NaN,NaN,117,13,NaN,77,76,77,42,12,54
12891,,NaN,NaN,NaN,,,NaN,,,,,,
12892,100,NaN,NaN,NaN,118,13,NaN,77,77,77,42,12,54
12893,,NaN,NaN,NaN,,,NaN,,,,,,
12894,100,NaN,NaN,NaN,118,13,NaN,77,77,77,42,12,54
12895,,NaN,NaN,NaN,,,NaN,,,,,,
12896,100,NaN,NaN,NaN,119,13,NaN,77,78,77,42,12,55
12897,,NaN,NaN,NaN,,,NaN,,,,,,
12898,100,NaN,NaN,NaN,118,13,NaN,76,78,77,42,12,54
12899,,NaN,NaN,NaN,,,NaN,,,,,,
12900,100,NaN,NaN,NaN,118,13,NaN,76,78,77,42,12,55
12901,,NaN,NaN,NaN,,,NaN,,,,,,
12902,100,NaN,NaN,NaN,118,13,NaN,76,78,77,42,12,55
12903,,NaN,NaN,NaN,,,NaN,,,,,,
12904,100,NaN,NaN,NaN,118,13,NaN,76,78,77,42,12,55
12905,,NaN,NaN,NaN,,,NaN,,,,,,
12906,100,NaN,NaN,NaN,119,13,NaN,76,79,76,42,12,55
12907,,NaN,NaN,NaN,,,NaN,,,,,,
12908,100,NaN,NaN,NaN,118,13,NaN,76,79,76,42,12,55
12909,,NaN,NaN,NaN,,,NaN,,,,,,
12910,100,NaN,NaN,NaN,119,13,NaN,76,79,76,42,12,56
12911,,NaN,NaN,NaN,,,NaN,,,,,,
12912,100,NaN,NaN,NaN,119,13,NaN,76,79,76,43,12,56
12913,,NaN,NaN,NaN,,,NaN,,,,,,
12914,100,NaN,NaN,NaN,119,13,NaN,76,80,76,43,13,56
12915,,NaN,NaN,NaN,,,NaN,,,,,,
12916,100,NaN,NaN,NaN,119,13,NaN,76,80,76,43,13,56
12917,,NaN,NaN,NaN,,,NaN,,,,,,
12918,100,NaN,NaN,NaN,119,13,NaN,76,80,76,43,13,57
12919,,NaN,NaN,NaN,,,NaN,,,,,,
12920,100,NaN,NaN,NaN,120,13,NaN,76,80,76,44,13,57
12921,,NaN,NaN,NaN,,,NaN,,,,,,
12922,100,NaN,NaN,NaN,119,13,NaN,76,80,76,44,13,56
12923,,NaN,NaN,NaN,,,NaN,,,,,,
12924,100,NaN,NaN,NaN,120,13,NaN,76,81,77,44,13,57
12925,,NaN,NaN,NaN,,,NaN,,,,,,
12926,100,NaN,NaN,NaN,119,13,NaN,76,80,76,43,13,56
12927,,NaN,NaN,NaN,,,NaN,,,,,,
12928,100,NaN,NaN,NaN,120,13,NaN,76,81,76,43,13,57
12929,,NaN,NaN,NaN,,,NaN,,,,,,
12930,100,NaN,NaN,NaN,119,13,NaN,76,80,76,43,13,56
12931,,NaN,NaN,NaN,,,NaN,,,,,,
12932,100,NaN,NaN,NaN,119,13,NaN,75,80,76,43,13,56
12933,,NaN,NaN,NaN,,,NaN,,,,,,
12934,100,NaN,NaN,NaN,119,13,NaN,75,80,76,43,13,56
12935,,NaN,NaN,NaN,,,NaN,,,,,,
12936,100,NaN,NaN,NaN,118,13,NaN,75,80,75,43,13,56
12937,,NaN,NaN,NaN,,,NaN,,,,,,
12938,100,NaN,NaN,NaN,120,13,NaN,75,80,75,43,13,56
12939,,NaN,NaN,NaN,,,NaN,,,,,,
12940,100,NaN,NaN,NaN,120,13,NaN,75,80,75,43,13,56
12941,,NaN,NaN,NaN,,,NaN,,,,,,
12942,100,NaN,NaN,NaN,121,13,NaN,75,80,75,43,13,56
12943,,NaN,NaN,NaN,,,NaN,,,,,,
12944,100,NaN,NaN,NaN,120,13,NaN,75,80,75,43,13,56
12945,,NaN,NaN,NaN,,,NaN,,,,,,
12946,100,NaN,NaN,NaN,120,13,NaN,75,80,76,43,13,56
12947,,NaN,NaN,NaN,,,NaN,,,,,,
12948,100,NaN,NaN,NaN,121,13,NaN,75,80,76,41,13,56
12949,,NaN,NaN,NaN,,,NaN,,,,,,
12950,100,NaN,NaN,NaN,121,13,NaN,75,80,76,41,13,56
12951,,NaN,NaN,NaN,,,NaN,,,,,,
12952,100,NaN,NaN,NaN,122,13,NaN,75,80,76,41,13,56
12953,,NaN,NaN,NaN,,,NaN,,,,,,
12954,100,NaN,NaN,NaN,121,13,NaN,75,80,76,39,13,56
12955,,NaN,NaN,NaN,,,NaN,,,,,,
12956,100,NaN,NaN,NaN,122,13,NaN,75,80,76,39,13,55
12957,,NaN,NaN,NaN,,,NaN,,,,,,
12958,100,NaN,NaN,NaN,122,13,NaN,75,79,76,39,13,54
12959,,NaN,NaN,NaN,,,NaN,,,,,,
12960,100,NaN,NaN,NaN,120,13,NaN,75,79,76,39,13,55
12961,,NaN,NaN,NaN,,,NaN,,,,,,
12962,100,NaN,NaN,NaN,121,13,NaN,75,79,76,39,13,56
12963,,NaN,NaN,NaN,,,NaN,,,,,,
12964,100,NaN,NaN,NaN,119,13,NaN,75,79,76,39,13,55
12965,,NaN,NaN,NaN,,,NaN,,,,,,
12966,100,NaN,NaN,NaN,120,13,NaN,75,80,76,39,14,56
12967,,NaN,NaN,NaN,,,NaN,,,,,,
12968,100,NaN,NaN,NaN,120,13,NaN,76,79,76,44,14,55
12969,,NaN,NaN,NaN,,,NaN,,,,,,
12970,100,NaN,NaN,NaN,120,13,NaN,76,80,76,44,14,56
12971,,NaN,NaN,NaN,,,NaN,,,,,,
12972,100,NaN,NaN,NaN,120,13,NaN,76,80,76,44,14,56
12973,,NaN,NaN,NaN,,,NaN,,,,,,
12974,100,NaN,NaN,NaN,121,13,NaN,76,80,76,42,14,57
12975,,NaN,NaN,NaN,,,NaN,,,,,,
12976,100,NaN,NaN,NaN,121,13,NaN,75,80,76,42,14,57
12977,,NaN,NaN,NaN,,,NaN,,,,,,
12978,100,NaN,NaN,NaN,120,13,NaN,75,80,76,42,14,57
12979,,NaN,NaN,NaN,,,NaN,,,,,,
12980,100,NaN,NaN,NaN,121,13,NaN,75,80,76,42,14,56
12981,,NaN,NaN,NaN,,,NaN,,,,,,
12982,100,NaN,NaN,NaN,120,13,NaN,75,80,76,40,14,56
12983,,NaN,NaN,NaN,,,NaN,,,,,,
12984,100,NaN,NaN,NaN,120,13,NaN,75,80,76,40,14,56
12985,,NaN,NaN,NaN,,,NaN,,,,,,
12986,100,NaN,NaN,NaN,120,13,NaN,75,79,76,40,14,56
12987,,NaN,NaN,NaN,,,NaN,,,,,,
12988,100,NaN,NaN,NaN,121,13,NaN,75,80,76,40,14,56
12989,,NaN,NaN,NaN,,,NaN,,,,,,
12990,100,NaN,NaN,NaN,120,13,NaN,75,80,76,40,14,56
12991,,NaN,NaN,NaN,,,NaN,,,,,,
12992,100,NaN,NaN,NaN,121,13,NaN,75,80,76,40,14,56
12993,,NaN,NaN,NaN,,,NaN,,,,,,
12994,100,NaN,NaN,NaN,121,13,NaN,75,80,76,40,14,56
12995,,NaN,NaN,NaN,,,NaN,,,,,,
12996,100,NaN,NaN,NaN,122,13,NaN,76,80,76,39,14,57
12997,,NaN,NaN,NaN,,,NaN,,,,,,
12998,100,NaN,NaN,NaN,122,13,NaN,75,80,76,39,14,56
12999,,NaN,NaN,NaN,,,NaN,,,,,,
13000,100,NaN,NaN,NaN,123,13,NaN,76,82,76,39,13,59
13001,,NaN,NaN,NaN,,,NaN,,,,,,
13002,100,NaN,NaN,NaN,123,13,NaN,76,79,76,37,13,55
13003,,NaN,NaN,NaN,,,NaN,,,,,,
13004,100,NaN,NaN,NaN,122,13,NaN,76,79,75,37,13,55
13005,,NaN,NaN,NaN,,,NaN,,,,,,
13006,100,NaN,NaN,NaN,122,13,NaN,76,79,75,37,13,56
13007,,NaN,NaN,NaN,,,NaN,,,,,,
13008,100,NaN,NaN,NaN,123,13,NaN,76,80,75,37,13,56
13009,,NaN,NaN,NaN,,,NaN,,,,,,
13010,100,NaN,NaN,NaN,122,14,NaN,76,79,75,38,13,56
13011,,NaN,NaN,NaN,,,NaN,,,,,,
13012,100,NaN,NaN,NaN,123,14,NaN,76,80,77,38,13,56
13013,,NaN,NaN,NaN,,,NaN,,,,,,
13014,100,NaN,NaN,NaN,123,14,NaN,76,80,77,38,13,56
13015,,NaN,NaN,NaN,,,NaN,,,,,,
13016,100,NaN,NaN,NaN,123,14,NaN,77,80,77,37,13,56
13017,,NaN,NaN,NaN,,,NaN,,,,,,
13018,100,NaN,NaN,NaN,123,14,NaN,77,80,77,37,13,56
13019,,NaN,NaN,NaN,,,NaN,,,,,,
13020,100,NaN,NaN,NaN,124,14,NaN,77,80,77,37,13,56
13021,,NaN,NaN,NaN,,,NaN,,,,,,
13022,100,NaN,NaN,NaN,123,14,NaN,77,80,77,37,13,56
13023,,NaN,NaN,NaN,,,NaN,,,,,,
13024,100,NaN,NaN,NaN,124,15,NaN,77,80,77,37,13,56
13025,,NaN,NaN,NaN,,,NaN,,,,,,
13026,100,NaN,NaN,NaN,123,15,NaN,77,80,77,37,13,56
13027,,NaN,NaN,NaN,,,NaN,,,,,,
13028,100,NaN,NaN,NaN,123,15,NaN,77,80,77,37,13,55
13029,,NaN,NaN,NaN,,,NaN,,,,,,
13030,100,NaN,NaN,NaN,122,15,NaN,77,79,77,37,13,56
13031,,NaN,NaN,NaN,,,NaN,,,,,,
13032,100,NaN,NaN,NaN,123,15,NaN,77,79,77,37,13,55
13033,,NaN,NaN,NaN,,,NaN,,,,,,
13034,100,NaN,NaN,NaN,123,15,NaN,77,79,77,37,13,56
13035,,NaN,NaN,NaN,,,NaN,,,,,,
13036,100,NaN,NaN,NaN,124,15,NaN,77,79,77,37,13,55
13037,,NaN,NaN,NaN,,,NaN,,,,,,
13038,100,NaN,NaN,NaN,123,15,NaN,77,79,77,37,13,55
13039,,NaN,NaN,NaN,,,NaN,,,,,,
13040,100,NaN,NaN,NaN,124,15,NaN,77,79,77,37,13,55
13041,,NaN,NaN,NaN,,,NaN,,,,,,
13042,100,NaN,NaN,NaN,123,15,NaN,77,79,77,37,13,56
13043,,NaN,NaN,NaN,,,NaN,,,,,,
13044,100,NaN,NaN,NaN,124,15,NaN,77,79,78,37,13,55
13045,,NaN,NaN,NaN,,,NaN,,,,,,
13046,100,NaN,NaN,NaN,123,15,NaN,77,79,78,37,13,55
13047,,NaN,NaN,NaN,,,NaN,,,,,,
13048,100,NaN,NaN,NaN,124,15,NaN,77,79,78,37,13,55
13049,,NaN,NaN,NaN,,,NaN,,,,,,
13050,100,NaN,NaN,NaN,123,15,NaN,77,79,78,37,13,56
13051,,NaN,NaN,NaN,,,NaN,,,,,,
13052,100,NaN,NaN,NaN,124,15,NaN,77,79,78,36,13,55
13053,,NaN,NaN,NaN,,,NaN,,,,,,
13054,100,NaN,NaN,NaN,123,15,NaN,77,79,78,36,13,55
13055,,NaN,NaN,NaN,,,NaN,,,,,,
13056,100,NaN,NaN,NaN,124,15,NaN,77,79,78,36,13,55
13057,,NaN,NaN,NaN,,,NaN,,,,,,
13058,100,NaN,NaN,NaN,124,15,NaN,77,79,78,36,13,55
13059,,NaN,NaN,NaN,,,NaN,,,,,,
13060,100,NaN,NaN,NaN,124,15,NaN,78,79,78,36,14,55
13061,,NaN,NaN,NaN,,,NaN,,,,,,
13062,100,NaN,NaN,NaN,123,15,NaN,78,79,78,36,14,56
13063,,NaN,NaN,NaN,,,NaN,,,,,,
13064,100,NaN,NaN,NaN,124,15,NaN,78,79,78,36,13,55
13065,,NaN,NaN,NaN,,,NaN,,,,,,
13066,100,NaN,NaN,NaN,123,15,NaN,78,79,78,36,13,56
13067,,NaN,NaN,NaN,,,NaN,,,,,,
13068,100,NaN,NaN,NaN,124,15,NaN,77,79,78,37,13,56
13069,,NaN,NaN,NaN,,,NaN,,,,,,
13070,100,NaN,NaN,NaN,123,15,NaN,77,78,78,37,13,55
13071,,NaN,NaN,NaN,,,NaN,,,,,,
13072,100,NaN,NaN,NaN,124,15,NaN,78,79,78,37,13,55
13073,,NaN,NaN,NaN,,,NaN,,,,,,
13074,100,NaN,NaN,NaN,123,15,NaN,78,78,78,36,13,55
13075,,NaN,NaN,NaN,,,NaN,,,,,,
13076,100,NaN,NaN,NaN,123,15,NaN,78,78,78,36,13,55
13077,,NaN,NaN,NaN,,,NaN,,,,,,
13078,100,NaN,NaN,NaN,122,15,NaN,78,78,78,36,13,55
13079,,NaN,NaN,NaN,,,NaN,,,,,,
13080,100,NaN,NaN,NaN,123,15,NaN,78,78,78,36,13,55
13081,,NaN,NaN,NaN,,,NaN,,,,,,
13082,100,NaN,NaN,NaN,122,15,NaN,78,78,78,36,13,55
13083,,NaN,NaN,NaN,,,NaN,,,,,,
13084,100,NaN,NaN,NaN,123,15,NaN,78,78,78,36,12,55
13085,,NaN,NaN,NaN,,,NaN,,,,,,
13086,100,NaN,NaN,NaN,122,15,NaN,78,78,78,36,12,55
13087,,NaN,NaN,NaN,,,NaN,,,,,,
13088,100,NaN,NaN,NaN,123,15,NaN,78,78,78,36,12,55
13089,,NaN,NaN,NaN,,,NaN,,,,,,
13090,100,NaN,NaN,NaN,122,15,NaN,78,78,78,36,13,55
13091,,NaN,NaN,NaN,,,NaN,,,,,,
13092,100,NaN,NaN,NaN,123,15,NaN,78,78,78,36,13,55
13093,,NaN,NaN,NaN,,,NaN,,,,,,
13094,100,NaN,NaN,NaN,126,15,NaN,78,85,79,36,13,306
13095,,NaN,NaN,NaN,,,NaN,,,,,,
13096,100,NaN,NaN,NaN,125,15,NaN,78,80,79,36,13,85
13097,,NaN,NaN,NaN,,,NaN,,,,,,
13098,100,NaN,NaN,NaN,122,15,NaN,78,79,78,36,13,58
13099,,NaN,NaN,NaN,,,NaN,,,,,,
13100,100,NaN,NaN,NaN,123,15,NaN,78,78,78,36,13,55
13101,,NaN,NaN,NaN,,,NaN,,,,,,
13102,100,NaN,NaN,NaN,122,15,NaN,78,78,78,36,13,54
13103,,NaN,NaN,NaN,,,NaN,,,,,,
13104,100,NaN,NaN,NaN,123,15,NaN,78,78,78,36,13,54
13105,,NaN,NaN,NaN,,,NaN,,,,,,
13106,100,NaN,NaN,NaN,122,15,NaN,78,77,78,36,13,54
13107,,NaN,NaN,NaN,,,NaN,,,,,,
13108,100,NaN,NaN,NaN,122,15,NaN,78,77,78,36,13,54
13109,,NaN,NaN,NaN,,,NaN,,,,,,
13110,100,NaN,NaN,NaN,122,15,NaN,78,77,78,36,13,54
13111,,NaN,NaN,NaN,,,NaN,,,,,,
13112,100,NaN,NaN,NaN,122,15,NaN,78,77,79,36,13,54
13113,,NaN,NaN,NaN,,,NaN,,,,,,
13114,100,NaN,NaN,NaN,121,15,NaN,78,77,79,36,13,53
13115,,NaN,NaN,NaN,,,NaN,,,,,,
13116,100,NaN,NaN,NaN,122,15,NaN,78,77,79,36,13,53
13117,,NaN,NaN,NaN,,,NaN,,,,,,
13118,100,NaN,NaN,NaN,121,15,NaN,78,76,79,36,13,53
13119,,NaN,NaN,NaN,,,NaN,,,,,,
13120,100,NaN,NaN,NaN,122,15,NaN,78,77,79,36,13,54
13121,,NaN,NaN,NaN,,,NaN,,,,,,
13122,100,NaN,NaN,NaN,121,15,NaN,78,77,79,36,13,55
13123,,NaN,NaN,NaN,,,NaN,,,,,,
13124,100,NaN,NaN,NaN,124,15,NaN,78,78,79,36,13,56
13125,,NaN,NaN,NaN,,,NaN,,,,,,
13126,100,NaN,NaN,NaN,124,15,NaN,78,79,79,36,13,56
13127,,NaN,NaN,NaN,,,NaN,,,,,,
13128,100,NaN,NaN,NaN,127,15,NaN,79,81,79,36,13,57
13129,,NaN,NaN,NaN,,,NaN,,,,,,
13130,100,NaN,NaN,NaN,127,15,NaN,79,82,79,36,13,58
13131,,NaN,NaN,NaN,,,NaN,,,,,,
13132,100,NaN,NaN,NaN,129,15,NaN,79,83,79,35,12,58
13133,,NaN,NaN,NaN,,,NaN,,,,,,
13134,100,NaN,NaN,NaN,129,15,NaN,79,83,80,35,12,59
13135,,NaN,NaN,NaN,,,NaN,,,,,,
13136,100,NaN,NaN,NaN,131,15,NaN,79,85,80,35,13,59
13137,,NaN,NaN,NaN,,,NaN,,,,,,
13138,100,NaN,NaN,NaN,131,15,NaN,79,85,80,36,13,59
13139,,NaN,NaN,NaN,,,NaN,,,,,,
13140,100,NaN,NaN,NaN,132,15,NaN,79,86,80,36,13,59
13141,,NaN,NaN,NaN,,,NaN,,,,,,
13142,100,NaN,NaN,NaN,132,15,NaN,79,86,80,36,13,61
