time,Solar8000/PLETH_SPO2,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_SBP,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/RR_CO2,Solar8000/HR,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/CVP
11004,99,31,NaN,64,NaN,99,51,NaN,14,63,67,NaN,9
11005,,,NaN,,NaN,,,NaN,,,,NaN,
11006,99,31,NaN,63,NaN,100,51,NaN,14,63,67,NaN,9
11007,,,NaN,,NaN,,,NaN,,,,NaN,
11008,99,31,NaN,63,NaN,97,51,NaN,14,63,67,NaN,9
11009,,,NaN,,NaN,,,NaN,,,,NaN,
11010,99,31,NaN,63,NaN,99,50,NaN,14,62,67,NaN,9
11011,,,NaN,,NaN,,,NaN,,,,NaN,
11012,99,31,NaN,62,NaN,98,52,NaN,14,62,67,NaN,9
11013,,,NaN,,NaN,,,NaN,,,,NaN,
11014,99,31,NaN,62,NaN,100,51,NaN,14,62,67,NaN,9
11015,,,NaN,,NaN,,,NaN,,,,NaN,
11016,99,31,NaN,62,NaN,99,52,NaN,14,62,67,NaN,10
11017,,,NaN,,NaN,,,NaN,,,,NaN,
11018,98,31,NaN,63,NaN,100,52,NaN,14,62,68,NaN,10
11019,,,NaN,,NaN,,,NaN,,,,NaN,
11020,99,31,NaN,62,NaN,99,52,NaN,14,62,68,NaN,10
11021,,,NaN,,NaN,,,NaN,,,,NaN,
11022,99,31,NaN,63,NaN,101,53,NaN,14,62,69,NaN,10
11023,,,NaN,,NaN,,,NaN,,,,NaN,
11024,100,31,NaN,64,NaN,100,52,NaN,14,63,68,NaN,9
11025,,,NaN,,NaN,,,NaN,,,,NaN,
11026,99,31,NaN,64,NaN,102,53,NaN,14,64,69,NaN,9
11027,,,NaN,,NaN,,,NaN,,,,NaN,
11028,99,31,NaN,65,NaN,101,52,NaN,14,64,68,NaN,9
11029,,,NaN,,NaN,,,NaN,,,,NaN,
11030,100,31,NaN,65,NaN,102,54,NaN,14,65,69,NaN,9
11031,,,NaN,,NaN,,,NaN,,,,NaN,
11032,100,31,NaN,65,NaN,102,53,NaN,14,65,69,NaN,9
11033,,,NaN,,NaN,,,NaN,,,,NaN,
11034,99,31,NaN,66,NaN,101,54,NaN,14,65,69,NaN,9
11035,,,NaN,,NaN,,,NaN,,,,NaN,
11036,99,31,NaN,66,NaN,103,53,NaN,14,65,70,NaN,9
11037,,,NaN,,NaN,,,NaN,,,,NaN,
11038,99,31,NaN,65,NaN,102,55,NaN,14,65,70,NaN,9
11039,,,NaN,,NaN,,,NaN,,,,NaN,
11040,99,31,NaN,65,NaN,103,53,NaN,14,65,70,NaN,9
11041,,,NaN,,NaN,,,NaN,,,,NaN,
11042,99,31,NaN,65,NaN,103,53,NaN,14,65,70,NaN,9
11043,,,NaN,,NaN,,,NaN,,,,NaN,
11044,99,31,NaN,65,NaN,104,53,NaN,14,64,70,NaN,9
11045,,,NaN,,NaN,,,NaN,,,,NaN,
11046,99,31,NaN,65,NaN,103,53,NaN,14,65,70,NaN,9
11047,,,NaN,,NaN,,,NaN,,,,NaN,
11048,99,31,NaN,64,NaN,104,54,NaN,14,64,70,NaN,10
11049,,,NaN,,NaN,,,NaN,,,,NaN,
11050,99,31,NaN,64,NaN,102,53,NaN,14,64,70,NaN,10
11051,,,NaN,,NaN,,,NaN,,,,NaN,
11052,98,31,NaN,64,NaN,102,54,NaN,14,63,70,NaN,10
11053,,,NaN,,NaN,,,NaN,,,,NaN,
11054,98,31,NaN,64,NaN,100,53,NaN,14,63,69,NaN,11
11055,,,NaN,,NaN,,,NaN,,,,NaN,
11056,98,31,NaN,63,NaN,102,54,NaN,14,63,70,NaN,11
11057,,,NaN,,NaN,,,NaN,,,,NaN,
11058,97,31,NaN,63,NaN,100,53,NaN,14,63,69,NaN,11
11059,,,NaN,,NaN,,,NaN,,,,NaN,
11060,98,31,NaN,63,NaN,102,56,NaN,14,63,70,NaN,11
11061,,,NaN,,NaN,,,NaN,,,,NaN,
11062,98,31,NaN,63,NaN,102,55,NaN,14,63,70,NaN,11
11063,,,NaN,,NaN,,,NaN,,,,NaN,
11064,99,31,NaN,64,NaN,102,57,NaN,14,63,70,NaN,11
11065,,,NaN,,NaN,,,NaN,,,,NaN,
11066,99,31,NaN,64,NaN,103,55,NaN,14,64,71,NaN,12
11067,,,NaN,,NaN,,,NaN,,,,NaN,
11068,99,31,NaN,64,NaN,102,56,NaN,14,64,71,NaN,12
11069,,,NaN,,NaN,,,NaN,,,,NaN,
11070,98,31,NaN,64,NaN,103,56,NaN,14,64,71,NaN,13
11071,,,NaN,,NaN,,,NaN,,,,NaN,
11072,99,31,NaN,64,NaN,102,57,NaN,14,64,71,NaN,13
11073,,,NaN,,NaN,,,NaN,,,,NaN,
11074,99,31,NaN,64,NaN,103,56,NaN,14,63,71,NaN,13
11075,,,NaN,,NaN,,,NaN,,,,NaN,
11076,99,31,NaN,64,NaN,103,56,NaN,14,63,71,NaN,13
11077,,,NaN,,NaN,,,NaN,,,,NaN,
11078,99,31,NaN,64,NaN,104,57,NaN,14,63,71,NaN,12
11079,,,NaN,,NaN,,,NaN,,,,NaN,
11080,99,30,NaN,64,NaN,102,56,NaN,14,64,71,NaN,12
11081,,,NaN,,NaN,,,NaN,,,,NaN,
11082,99,30,NaN,65,NaN,107,59,NaN,14,64,73,NaN,12
11083,,,NaN,,NaN,,,NaN,,,,NaN,
11084,99,30,NaN,65,NaN,105,58,NaN,14,64,73,NaN,12
11085,,,NaN,,NaN,,,NaN,,,,NaN,
11086,98,30,NaN,65,NaN,109,60,NaN,14,65,75,NaN,12
11087,,,NaN,,NaN,,,NaN,,,,NaN,
11088,98,30,NaN,66,NaN,107,58,NaN,14,65,74,NaN,12
11089,,,NaN,,NaN,,,NaN,,,,NaN,
11090,98,30,NaN,66,NaN,108,61,NaN,14,65,75,NaN,12
11091,,,NaN,,NaN,,,NaN,,,,NaN,
11092,98,30,NaN,66,NaN,105,57,NaN,14,65,73,NaN,13
11093,,,NaN,,NaN,,,NaN,,,,NaN,
11094,99,30,NaN,66,NaN,105,59,NaN,14,66,73,NaN,13
11095,,,NaN,,NaN,,,NaN,,,,NaN,
11096,99,30,NaN,66,NaN,105,58,NaN,14,65,73,NaN,12
11097,,,NaN,,NaN,,,NaN,,,,NaN,
11098,99,30,NaN,66,NaN,105,59,NaN,14,65,73,NaN,12
11099,,,NaN,,NaN,,,NaN,,,,NaN,
11100,99,30,NaN,66,NaN,107,59,NaN,14,65,74,NaN,12
11101,,,NaN,,NaN,,,NaN,,,,NaN,
11102,99,30,NaN,66,NaN,107,61,NaN,14,66,74,NaN,12
11103,,,NaN,,NaN,,,NaN,,,,NaN,
11104,98,30,NaN,67,NaN,110,60,NaN,14,66,75,NaN,12
11105,,,NaN,,NaN,,,NaN,,,,NaN,
11106,98,30,NaN,67,NaN,107,60,NaN,14,66,75,NaN,12
11107,,,NaN,,NaN,,,NaN,,,,NaN,
11108,99,30,NaN,67,NaN,111,61,NaN,14,66,76,NaN,13
11109,,,NaN,,NaN,,,NaN,,,,NaN,
11110,99,31,NaN,67,NaN,106,59,NaN,14,66,74,NaN,13
11111,,,NaN,,NaN,,,NaN,,,,NaN,
11112,99,31,NaN,67,NaN,109,60,NaN,14,67,75,NaN,13
11113,,,NaN,,NaN,,,NaN,,,,NaN,
11114,99,31,NaN,67,NaN,105,58,NaN,14,67,74,NaN,13
11115,,,NaN,,NaN,,,NaN,,,,NaN,
11116,99,31,NaN,68,NaN,107,61,NaN,14,67,75,NaN,13
11117,,,NaN,,NaN,,,NaN,,,,NaN,
11118,99,31,NaN,68,NaN,107,59,NaN,14,68,75,NaN,12
11119,,,NaN,,NaN,,,NaN,,,,NaN,
11120,99,31,NaN,68,NaN,107,59,NaN,14,68,75,NaN,12
11121,,,NaN,,NaN,,,NaN,,,,NaN,
11122,99,31,NaN,68,NaN,111,61,NaN,14,68,77,NaN,12
11123,,,NaN,,NaN,,,NaN,,,,NaN,
11124,99,30,NaN,69,NaN,112,62,NaN,14,68,78,NaN,12
11125,,,NaN,,NaN,,,NaN,,,,NaN,
11126,99,30,NaN,69,NaN,110,60,NaN,14,68,77,NaN,12
11127,,,NaN,,NaN,,,NaN,,,,NaN,
11128,99,30,NaN,69,NaN,108,61,NaN,14,68,76,NaN,12
11129,,,NaN,,NaN,,,NaN,,,,NaN,
11130,98,30,NaN,69,NaN,110,59,NaN,14,68,76,NaN,12
11131,,,NaN,,NaN,,,NaN,,,,NaN,
11132,98,30,NaN,69,NaN,107,60,NaN,14,68,75,NaN,12
11133,,,NaN,,NaN,,,NaN,,,,NaN,
11134,98,30,NaN,69,NaN,107,60,NaN,14,68,75,NaN,12
11135,,,NaN,,NaN,,,NaN,,,,NaN,
11136,99,30,NaN,67,NaN,105,59,NaN,14,67,74,NaN,12
11137,,,NaN,,NaN,,,NaN,,,,NaN,
11138,99,31,NaN,67,NaN,110,60,NaN,14,67,75,NaN,12
11139,,,NaN,,NaN,,,NaN,,,,NaN,
11140,99,31,NaN,67,NaN,107,61,NaN,14,67,75,NaN,13
11141,,,NaN,,NaN,,,NaN,,,,NaN,
11142,99,31,NaN,68,NaN,112,62,NaN,14,67,77,NaN,13
11143,,,NaN,,NaN,,,NaN,,,,NaN,
11144,99,31,NaN,68,NaN,110,61,NaN,14,68,76,NaN,13
11145,,,NaN,,NaN,,,NaN,,,,NaN,
11146,99,31,NaN,68,NaN,112,63,NaN,14,68,78,NaN,13
11147,,,NaN,,NaN,,,NaN,,,,NaN,
11148,99,31,NaN,68,NaN,112,63,NaN,14,68,78,NaN,13
11149,,,NaN,,NaN,,,NaN,,,,NaN,
11150,99,31,NaN,68,NaN,112,63,NaN,14,68,78,NaN,12
11151,,,NaN,,NaN,,,NaN,,,,NaN,
11152,99,31,NaN,68,NaN,111,61,NaN,14,68,77,NaN,12
11153,,,NaN,,NaN,,,NaN,,,,NaN,
11154,99,31,NaN,68,NaN,112,63,NaN,14,68,78,NaN,12
11155,,,NaN,,NaN,,,NaN,,,,NaN,
11156,99,31,NaN,69,NaN,111,61,NaN,14,68,78,NaN,12
11157,,,NaN,,NaN,,,NaN,,,,NaN,
11158,99,31,NaN,69,NaN,111,62,NaN,14,68,78,NaN,12
11159,,,NaN,,NaN,,,NaN,,,,NaN,
11160,99,31,NaN,69,NaN,113,62,NaN,14,68,78,NaN,12
11161,,,NaN,,NaN,,,NaN,,,,NaN,
11162,99,31,NaN,69,NaN,113,62,NaN,14,68,78,NaN,12
11163,,,NaN,,NaN,,,NaN,,,,NaN,
11164,99,31,NaN,68,NaN,113,61,NaN,14,68,78,NaN,13
11165,,,NaN,,NaN,,,NaN,,,,NaN,
11166,99,31,NaN,68,NaN,108,61,NaN,14,68,76,NaN,13
11167,,,NaN,,NaN,,,NaN,,,,NaN,
11168,99,31,NaN,68,NaN,111,62,NaN,14,68,77,NaN,13
11169,,,NaN,,NaN,,,NaN,,,,NaN,
11170,99,31,NaN,68,NaN,106,60,NaN,14,67,75,NaN,13
11171,,,NaN,,NaN,,,NaN,,,,NaN,
11172,99,31,NaN,67,NaN,109,60,NaN,14,67,75,NaN,13
11173,,,NaN,,NaN,,,NaN,,,,NaN,
11174,99,31,NaN,67,NaN,105,58,NaN,14,66,74,NaN,12
11175,,,NaN,,NaN,,,NaN,,,,NaN,
11176,99,31,NaN,66,NaN,108,61,NaN,14,66,75,NaN,12
11177,,,NaN,,NaN,,,NaN,,,,NaN,
11178,98,31,NaN,66,NaN,110,61,NaN,14,65,76,NaN,13
11179,,,NaN,,NaN,,,NaN,,,,NaN,
11180,99,30,NaN,66,NaN,114,62,NaN,14,65,78,NaN,13
11181,,,NaN,,NaN,,,NaN,,,,NaN,
11182,98,30,NaN,66,NaN,114,61,NaN,14,65,78,NaN,13
11183,,,NaN,,NaN,,,NaN,,,,NaN,
11184,98,30,NaN,66,NaN,116,62,NaN,14,66,79,NaN,13
11185,,,NaN,,NaN,,,NaN,,,,NaN,
11186,97,31,NaN,67,NaN,119,63,NaN,14,66,81,NaN,11
11187,,,NaN,,NaN,,,NaN,,,,NaN,
11188,98,31,NaN,67,NaN,124,66,NaN,14,66,84,NaN,11
11189,,,NaN,,NaN,,,NaN,,,,NaN,
11190,98,31,NaN,67,NaN,128,67,NaN,14,66,87,NaN,12
11191,,,NaN,,NaN,,,NaN,,,,NaN,
11192,99,31,NaN,67,NaN,130,68,NaN,14,66,89,NaN,12
11193,,,NaN,,NaN,,,NaN,,,,NaN,
11194,99,30,NaN,67,NaN,133,69,NaN,14,66,91,NaN,12
11195,,,NaN,,NaN,,,NaN,,,,NaN,
11196,99,30,NaN,67,NaN,132,68,NaN,14,67,91,NaN,12
11197,,,NaN,,NaN,,,NaN,,,,NaN,
11198,99,30,NaN,67,NaN,132,67,NaN,14,67,91,NaN,12
11199,,,NaN,,NaN,,,NaN,,,,NaN,
11200,99,32,NaN,68,NaN,129,65,NaN,14,67,89,NaN,12
11201,,,NaN,,NaN,,,NaN,,,,NaN,
11202,99,32,NaN,67,NaN,127,64,NaN,14,67,88,NaN,12
11203,,,NaN,,NaN,,,NaN,,,,NaN,
11204,99,32,NaN,67,NaN,124,63,NaN,14,67,86,NaN,12
11205,,,NaN,,NaN,,,NaN,,,,NaN,
11206,99,32,NaN,67,NaN,124,63,NaN,14,67,85,NaN,12
11207,,,NaN,,NaN,,,NaN,,,,NaN,
11208,100,33,NaN,67,NaN,124,62,NaN,14,67,84,NaN,12
11209,,,NaN,,NaN,,,NaN,,,,NaN,
11210,100,33,NaN,67,NaN,124,64,NaN,14,67,85,NaN,12
11211,,,NaN,,NaN,,,NaN,,,,NaN,
11212,100,33,NaN,67,NaN,125,64,NaN,14,66,85,NaN,12
11213,,,NaN,,NaN,,,NaN,,,,NaN,
11214,100,33,NaN,67,NaN,127,65,NaN,14,66,86,NaN,12
11215,,,NaN,,NaN,,,NaN,,,,NaN,
11216,100,33,NaN,67,NaN,128,65,NaN,14,66,87,NaN,12
11217,,,NaN,,NaN,,,NaN,,,,NaN,
11218,100,33,NaN,66,NaN,128,66,NaN,14,66,87,NaN,12
11219,,,NaN,,NaN,,,NaN,,,,NaN,
11220,100,33,NaN,67,NaN,130,66,NaN,14,66,88,NaN,12
11221,,,NaN,,NaN,,,NaN,,,,NaN,
11222,100,33,NaN,67,NaN,129,66,NaN,14,66,88,NaN,12
11223,,,NaN,,NaN,,,NaN,,,,NaN,
11224,100,33,NaN,67,NaN,131,66,NaN,14,66,89,NaN,12
11225,,,NaN,,NaN,,,NaN,,,,NaN,
11226,100,33,NaN,67,NaN,130,66,NaN,14,66,89,NaN,12
11227,,,NaN,,NaN,,,NaN,,,,NaN,
11228,100,33,NaN,67,NaN,131,67,NaN,14,66,90,NaN,12
11229,,,NaN,,NaN,,,NaN,,,,NaN,
11230,100,34,NaN,67,NaN,131,66,NaN,14,66,89,NaN,12
11231,,,NaN,,NaN,,,NaN,,,,NaN,
11232,100,34,NaN,67,NaN,133,67,NaN,14,66,90,NaN,12
11233,,,NaN,,NaN,,,NaN,,,,NaN,
11234,100,34,NaN,67,NaN,132,67,NaN,14,66,90,NaN,12
11235,,,NaN,,NaN,,,NaN,,,,NaN,
11236,100,34,NaN,66,NaN,133,68,NaN,14,66,90,NaN,12
11237,,,NaN,,NaN,,,NaN,,,,NaN,
11238,100,33,NaN,66,NaN,132,66,NaN,14,65,90,NaN,12
11239,,,NaN,,NaN,,,NaN,,,,NaN,
11240,100,33,NaN,66,NaN,132,67,NaN,14,65,90,NaN,12
11241,,,NaN,,NaN,,,NaN,,,,NaN,
11242,100,33,NaN,66,NaN,133,66,NaN,14,65,90,NaN,12
11243,,,NaN,,NaN,,,NaN,,,,NaN,
11244,100,33,NaN,65,NaN,132,67,NaN,14,65,90,NaN,12
11245,,,NaN,,NaN,,,NaN,,,,NaN,
11246,100,34,NaN,65,NaN,132,66,NaN,14,64,90,NaN,12
11247,,,NaN,,NaN,,,NaN,,,,NaN,
11248,100,34,NaN,64,NaN,132,66,NaN,14,64,89,NaN,12
11249,,,NaN,,NaN,,,NaN,,,,NaN,
11250,100,34,NaN,64,NaN,132,65,NaN,14,64,89,NaN,12
11251,,,NaN,,NaN,,,NaN,,,,NaN,
11252,100,34,NaN,64,NaN,131,65,NaN,14,63,89,NaN,12
11253,,,NaN,,NaN,,,NaN,,,,NaN,
11254,100,33,NaN,63,NaN,132,65,NaN,14,63,89,NaN,12
11255,,,NaN,,NaN,,,NaN,,,,NaN,
11256,100,33,NaN,63,NaN,130,64,NaN,14,63,88,NaN,12
11257,,,NaN,,NaN,,,NaN,,,,NaN,
11258,100,33,NaN,63,NaN,131,65,NaN,14,63,88,NaN,12
11259,,,NaN,,NaN,,,NaN,,,,NaN,
11260,100,33,NaN,63,NaN,130,64,NaN,14,62,88,NaN,12
11261,,,NaN,,NaN,,,NaN,,,,NaN,
11262,100,33,NaN,63,NaN,130,65,NaN,14,62,88,NaN,12
11263,,,NaN,,NaN,,,NaN,,,,NaN,
11264,100,33,NaN,63,NaN,130,63,NaN,14,62,87,NaN,12
11265,,,NaN,,NaN,,,NaN,,,,NaN,
11266,100,33,NaN,62,NaN,131,64,NaN,14,62,87,NaN,12
11267,,,NaN,,NaN,,,NaN,,,,NaN,
11268,100,33,NaN,62,NaN,129,64,NaN,14,62,87,NaN,12
11269,,,NaN,,NaN,,,NaN,,,,NaN,
11270,100,33,NaN,62,NaN,130,65,NaN,14,62,87,NaN,12
11271,,,NaN,,NaN,,,NaN,,,,NaN,
11272,100,33,NaN,62,NaN,129,64,NaN,14,61,87,NaN,12
11273,,,NaN,,NaN,,,NaN,,,,NaN,
11274,99,33,NaN,62,NaN,130,65,NaN,14,62,87,NaN,12
11275,,,NaN,,NaN,,,NaN,,,,NaN,
11276,99,33,NaN,62,NaN,130,65,NaN,14,61,87,NaN,12
11277,,,NaN,,NaN,,,NaN,,,,NaN,
11278,99,33,NaN,62,NaN,130,65,NaN,14,62,87,NaN,12
11279,,,NaN,,NaN,,,NaN,,,,NaN,
11280,100,33,NaN,62,NaN,131,64,NaN,14,61,87,NaN,11
11281,,,NaN,,NaN,,,NaN,,,,NaN,
11282,99,34,NaN,61,NaN,129,63,NaN,14,61,87,NaN,11
11283,,,NaN,,NaN,,,NaN,,,,NaN,
11284,99,34,NaN,62,NaN,131,63,NaN,14,61,87,NaN,12
11285,,,NaN,,NaN,,,NaN,,,,NaN,
11286,99,34,NaN,61,NaN,129,63,NaN,14,61,86,NaN,12
11287,,,NaN,,NaN,,,NaN,,,,NaN,
11288,99,33,NaN,61,NaN,130,64,NaN,14,61,87,NaN,12
11289,,,NaN,,NaN,,,NaN,,,,NaN,
11290,99,33,NaN,62,NaN,129,63,NaN,14,61,87,NaN,12
11291,,,NaN,,NaN,,,NaN,,,,NaN,
11292,99,33,NaN,62,NaN,129,64,NaN,14,61,87,NaN,11
11293,,,NaN,,NaN,,,NaN,,,,NaN,
11294,98,33,NaN,62,NaN,129,64,NaN,14,61,87,NaN,11
11295,,,NaN,,NaN,,,NaN,,,,NaN,
11296,99,33,NaN,62,NaN,130,64,NaN,14,61,87,NaN,11
11297,,,NaN,,NaN,,,NaN,,,,NaN,
11298,99,33,NaN,62,NaN,129,64,NaN,14,62,87,NaN,11
11299,,,NaN,,NaN,,,NaN,,,,NaN,
11300,99,33,NaN,62,NaN,131,66,NaN,14,62,88,NaN,11
11301,,,NaN,,NaN,,,NaN,,,,NaN,
11302,99,33,NaN,62,NaN,130,63,NaN,14,62,87,NaN,12
11303,,,NaN,,NaN,,,NaN,,,,NaN,
11304,99,33,NaN,62,NaN,130,64,NaN,14,62,87,NaN,12
11305,,,NaN,,NaN,,,NaN,,,,NaN,
11306,99,33,NaN,62,NaN,130,64,NaN,14,61,87,NaN,11
11307,,,NaN,,NaN,,,NaN,,,,NaN,
11308,100,33,NaN,61,NaN,130,65,NaN,14,61,87,NaN,11
11309,,,NaN,,NaN,,,NaN,,,,NaN,
11310,99,33,NaN,61,NaN,131,63,NaN,14,61,87,NaN,11
11311,,,NaN,,NaN,,,NaN,,,,NaN,
11312,99,33,NaN,61,NaN,129,64,NaN,14,61,87,NaN,11
11313,,,NaN,,NaN,,,NaN,,,,NaN,
11314,99,33,NaN,61,NaN,130,63,NaN,14,61,87,NaN,12
11315,,,NaN,,NaN,,,NaN,,,,NaN,
11316,99,33,NaN,61,NaN,129,63,NaN,14,61,87,NaN,12
11317,,,NaN,,NaN,,,NaN,,,,NaN,
11318,99,33,NaN,61,NaN,131,64,NaN,14,60,87,NaN,11
11319,,,NaN,,NaN,,,NaN,,,,NaN,
11320,99,33,NaN,60,NaN,128,62,NaN,14,60,86,NaN,11
11321,,,NaN,,NaN,,,NaN,,,,NaN,
11322,99,33,NaN,60,NaN,129,62,NaN,14,60,86,NaN,11
11323,,,NaN,,NaN,,,NaN,,,,NaN,
11324,99,33,NaN,60,NaN,128,62,NaN,14,59,85,NaN,11
11325,,,NaN,,NaN,,,NaN,,,,NaN,
11326,99,33,NaN,60,NaN,129,64,NaN,14,59,86,NaN,11
11327,,,NaN,,NaN,,,NaN,,,,NaN,
11328,99,33,NaN,60,NaN,129,64,NaN,14,59,86,NaN,11
11329,,,NaN,,NaN,,,NaN,,,,NaN,
11330,99,34,NaN,60,NaN,128,64,NaN,14,59,86,NaN,11
11331,,,NaN,,NaN,,,NaN,,,,NaN,
11332,100,34,NaN,60,NaN,129,64,NaN,14,59,86,NaN,11
11333,,,NaN,,NaN,,,NaN,,,,NaN,
11334,99,34,NaN,60,NaN,129,65,NaN,14,60,87,NaN,11
11335,,,NaN,,NaN,,,NaN,,,,NaN,
11336,99,33,NaN,60,NaN,130,64,NaN,14,60,87,NaN,11
11337,,,NaN,,NaN,,,NaN,,,,NaN,
11338,99,33,NaN,60,NaN,129,65,NaN,14,59,87,NaN,11
11339,,,NaN,,NaN,,,NaN,,,,NaN,
11340,99,33,NaN,60,NaN,131,64,NaN,14,60,88,NaN,11
11341,,,NaN,,NaN,,,NaN,,,,NaN,
11342,99,33,NaN,60,NaN,131,65,NaN,14,60,88,NaN,11
11343,,,NaN,,NaN,,,NaN,,,,NaN,
11344,99,33,NaN,60,NaN,133,65,NaN,14,60,89,NaN,11
11345,,,NaN,,NaN,,,NaN,,,,NaN,
11346,99,33,NaN,61,NaN,131,65,NaN,14,61,89,NaN,11
11347,,,NaN,,NaN,,,NaN,,,,NaN,
11348,99,33,NaN,62,NaN,133,67,NaN,14,61,90,NaN,11
11349,,,NaN,,NaN,,,NaN,,,,NaN,
11350,100,33,NaN,62,NaN,133,66,NaN,14,61,90,NaN,11
11351,,,NaN,,NaN,,,NaN,,,,NaN,
11352,100,33,NaN,62,NaN,133,67,NaN,14,61,90,NaN,11
11353,,,NaN,,NaN,,,NaN,,,,NaN,
11354,99,33,NaN,62,NaN,133,66,NaN,14,61,90,NaN,11
11355,,,NaN,,NaN,,,NaN,,,,NaN,
11356,99,33,NaN,62,NaN,132,66,NaN,14,62,90,NaN,11
11357,,,NaN,,NaN,,,NaN,,,,NaN,
11358,100,32,NaN,63,NaN,132,65,NaN,14,62,89,NaN,11
11359,,,NaN,,NaN,,,NaN,,,,NaN,
11360,100,32,NaN,62,NaN,133,67,NaN,14,62,90,NaN,11
11361,,,NaN,,NaN,,,NaN,,,,NaN,
11362,100,32,NaN,63,NaN,132,65,NaN,14,62,89,NaN,11
11363,,,NaN,,NaN,,,NaN,,,,NaN,
11364,100,32,NaN,62,NaN,131,66,NaN,14,62,89,NaN,11
11365,,,NaN,,NaN,,,NaN,,,,NaN,
11366,100,33,NaN,62,NaN,132,65,NaN,14,62,89,NaN,11
11367,,,NaN,,NaN,,,NaN,,,,NaN,
11368,100,33,NaN,62,NaN,130,65,NaN,14,62,88,NaN,11
11369,,,NaN,,NaN,,,NaN,,,,NaN,
11370,100,33,NaN,62,NaN,131,64,NaN,14,62,88,NaN,11
11371,,,NaN,,NaN,,,NaN,,,,NaN,
11372,100,33,NaN,62,NaN,129,63,NaN,14,62,87,NaN,11
11373,,,NaN,,NaN,,,NaN,,,,NaN,
11374,100,33,NaN,62,NaN,131,64,NaN,14,61,87,NaN,11
11375,,,NaN,,NaN,,,NaN,,,,NaN,
11376,100,33,NaN,61,NaN,129,64,NaN,14,61,87,NaN,11
11377,,,NaN,,NaN,,,NaN,,,,NaN,
11378,100,33,NaN,61,NaN,131,65,NaN,14,61,88,NaN,11
11379,,,NaN,,NaN,,,NaN,,,,NaN,
11380,100,33,NaN,62,NaN,131,65,NaN,14,60,88,NaN,11
11381,,,NaN,,NaN,,,NaN,,,,NaN,
11382,100,33,NaN,62,NaN,132,67,NaN,14,61,89,NaN,11
11383,,,NaN,,NaN,,,NaN,,,,NaN,
11384,100,33,NaN,62,NaN,132,65,NaN,14,61,89,NaN,11
11385,,,NaN,,NaN,,,NaN,,,,NaN,
11386,100,33,NaN,62,NaN,131,65,NaN,14,62,89,NaN,12
11387,,,NaN,,NaN,,,NaN,,,,NaN,
11388,100,33,NaN,62,NaN,131,64,NaN,14,62,88,NaN,12
11389,,,NaN,,NaN,,,NaN,,,,NaN,
11390,100,33,NaN,62,NaN,131,66,NaN,14,61,88,NaN,11
11391,,,NaN,,NaN,,,NaN,,,,NaN,
11392,100,33,NaN,61,NaN,131,63,NaN,14,60,87,NaN,11
11393,,,NaN,,NaN,,,NaN,,,,NaN,
11394,100,33,NaN,61,NaN,129,63,NaN,14,60,87,NaN,11
11395,,,NaN,,NaN,,,NaN,,,,NaN,
11396,100,34,NaN,61,NaN,130,63,NaN,14,60,87,NaN,11
11397,,,NaN,,NaN,,,NaN,,,,NaN,
11398,100,34,NaN,60,NaN,129,63,NaN,14,60,86,NaN,11
11399,,,NaN,,NaN,,,NaN,,,,NaN,
11400,99,34,NaN,60,NaN,130,64,NaN,14,59,87,NaN,11
11401,,,NaN,,NaN,,,NaN,,,,NaN,
11402,100,34,NaN,60,NaN,129,64,NaN,14,59,87,NaN,11
11403,,,NaN,,NaN,,,NaN,,,,NaN,
11404,100,32,NaN,60,NaN,131,64,NaN,14,60,87,NaN,11
11405,,,NaN,,NaN,,,NaN,,,,NaN,
11406,100,32,NaN,60,NaN,131,64,NaN,14,60,87,NaN,11
11407,,,NaN,,NaN,,,NaN,,,,NaN,
11408,100,32,NaN,61,NaN,131,64,NaN,14,61,88,NaN,11
11409,,,NaN,,NaN,,,NaN,,,,NaN,
11410,100,32,NaN,61,NaN,129,64,NaN,14,61,87,NaN,11
11411,,,NaN,,NaN,,,NaN,,,,NaN,
11412,100,32,NaN,62,NaN,130,65,NaN,14,61,88,NaN,11
11413,,,NaN,,NaN,,,NaN,,,,NaN,
11414,100,32,NaN,62,NaN,129,64,NaN,14,61,87,NaN,11
11415,,,NaN,,NaN,,,NaN,,,,NaN,
11416,100,32,NaN,62,NaN,129,65,NaN,14,62,87,NaN,11
11417,,,NaN,,NaN,,,NaN,,,,NaN,
11418,100,33,NaN,62,NaN,129,63,NaN,14,61,87,NaN,11
11419,,,NaN,,NaN,,,NaN,,,,NaN,
11420,100,33,NaN,61,NaN,129,65,NaN,14,61,87,NaN,11
11421,,,NaN,,NaN,,,NaN,,,,NaN,
11422,100,33,NaN,61,NaN,129,64,NaN,14,60,87,NaN,11
11423,,,NaN,,NaN,,,NaN,,,,NaN,
11424,100,33,NaN,60,NaN,129,65,NaN,14,60,87,NaN,12
11425,,,NaN,,NaN,,,NaN,,,,NaN,
11426,100,33,NaN,61,NaN,130,64,NaN,14,60,87,NaN,12
11427,,,NaN,,NaN,,,NaN,,,,NaN,
11428,100,33,NaN,61,NaN,129,64,NaN,14,61,87,NaN,12
