time,Solar8000/ART_SBP,Solar8000/HR,Solar8000/ART_DBP,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/RR_CO2,Solar8000/ART_MBP,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/PLETH_SPO2,Solar8000/ETCO2,SNUADC/ECG_II,Solar8000/CVP
12561,118,87,61,90,NaN,12,81,NaN,NaN,99,38,NaN,5
12562,,,,,NaN,,,NaN,NaN,,,NaN,
12563,117,88,59,90,NaN,12,80,NaN,NaN,99,38,NaN,5
12564,,,,,NaN,,,NaN,NaN,,,NaN,
12565,119,88,61,90,NaN,12,82,NaN,NaN,99,38,NaN,5
12566,,,,,NaN,,,NaN,NaN,,,NaN,
12567,117,89,59,91,NaN,12,81,NaN,NaN,99,38,NaN,5
12568,,,,,NaN,,,NaN,NaN,,,NaN,
12569,116,88,59,91,NaN,12,80,NaN,NaN,99,37,NaN,5
12570,,,,,NaN,,,NaN,NaN,,,NaN,
12571,118,88,60,90,NaN,12,81,NaN,NaN,100,37,NaN,5
12572,,,,,NaN,,,NaN,NaN,,,NaN,
12573,114,88,58,90,NaN,12,80,NaN,NaN,100,37,NaN,5
12574,,,,,NaN,,,NaN,NaN,,,NaN,
12575,116,87,60,90,NaN,12,81,NaN,NaN,100,37,NaN,5
12576,,,,,NaN,,,NaN,NaN,,,NaN,
12577,113,87,58,90,NaN,12,80,NaN,NaN,100,37,NaN,5
12578,,,,,NaN,,,NaN,NaN,,,NaN,
12579,113,87,59,90,NaN,12,79,NaN,NaN,100,37,NaN,5
12580,,,,,NaN,,,NaN,NaN,,,NaN,
12581,115,87,60,90,NaN,12,81,NaN,NaN,100,37,NaN,5
12582,,,,,NaN,,,NaN,NaN,,,NaN,
12583,112,88,58,90,NaN,12,79,NaN,NaN,100,38,NaN,5
12584,,,,,NaN,,,NaN,NaN,,,NaN,
12585,114,88,59,90,NaN,12,80,NaN,NaN,100,38,NaN,5
12586,,,,,NaN,,,NaN,NaN,,,NaN,
12587,114,88,58,90,NaN,12,80,NaN,NaN,100,38,NaN,5
12588,,,,,NaN,,,NaN,NaN,,,NaN,
12589,112,88,58,90,NaN,12,79,NaN,NaN,100,37,NaN,5
12590,,,,,NaN,,,NaN,NaN,,,NaN,
12591,115,87,59,90,NaN,12,80,NaN,NaN,100,37,NaN,5
12592,,,,,NaN,,,NaN,NaN,,,NaN,
12593,111,87,57,89,NaN,12,78,NaN,NaN,99,37,NaN,5
12594,,,,,NaN,,,NaN,NaN,,,NaN,
12595,113,87,59,89,NaN,12,79,NaN,NaN,100,37,NaN,4
12596,,,,,NaN,,,NaN,NaN,,,NaN,
12597,111,87,57,89,NaN,12,78,NaN,NaN,99,37,NaN,4
12598,,,,,NaN,,,NaN,NaN,,,NaN,
12599,110,86,58,89,NaN,12,78,NaN,NaN,100,37,NaN,5
12600,,,,,NaN,,,NaN,NaN,,,NaN,
12601,113,87,58,89,NaN,12,79,NaN,NaN,100,37,NaN,5
12602,,,,,NaN,,,NaN,NaN,,,NaN,
12603,109,87,57,89,NaN,12,77,NaN,NaN,99,37,NaN,5
12604,,,,,NaN,,,NaN,NaN,,,NaN,
12605,114,88,59,90,NaN,12,79,NaN,NaN,100,37,NaN,5
12606,,,,,NaN,,,NaN,NaN,,,NaN,
12607,114,88,58,90,NaN,12,79,NaN,NaN,100,37,NaN,5
12608,,,,,NaN,,,NaN,NaN,,,NaN,
12609,113,87,58,89,NaN,12,78,NaN,NaN,100,37,NaN,5
12610,,,,,NaN,,,NaN,NaN,,,NaN,
12611,116,87,59,89,NaN,12,80,NaN,NaN,100,37,NaN,5
12612,,,,,NaN,,,NaN,NaN,,,NaN,
12613,111,87,57,89,NaN,12,78,NaN,NaN,99,37,NaN,5
12614,,,,,NaN,,,NaN,NaN,,,NaN,
12615,113,87,58,89,NaN,12,79,NaN,NaN,100,37,NaN,5
12616,,,,,NaN,,,NaN,NaN,,,NaN,
12617,112,87,59,90,NaN,12,79,NaN,NaN,99,37,NaN,5
12618,,,,,NaN,,,NaN,NaN,,,NaN,
12619,112,87,59,90,NaN,12,79,NaN,NaN,100,37,NaN,5
12620,,,,,NaN,,,NaN,NaN,,,NaN,
12621,118,88,61,90,NaN,12,82,NaN,NaN,100,37,NaN,5
12622,,,,,NaN,,,NaN,NaN,,,NaN,
12623,117,88,60,90,NaN,12,81,NaN,NaN,99,37,NaN,5
12624,,,,,NaN,,,NaN,NaN,,,NaN,
12625,121,88,62,90,NaN,12,83,NaN,NaN,99,37,NaN,5
12626,,,,,NaN,,,NaN,NaN,,,NaN,
12627,119,88,60,90,NaN,12,82,NaN,NaN,99,37,NaN,5
12628,,,,,NaN,,,NaN,NaN,,,NaN,
12629,118,87,60,90,NaN,12,82,NaN,NaN,99,37,NaN,5
12630,,,,,NaN,,,NaN,NaN,,,NaN,
12631,119,87,61,89,NaN,12,83,NaN,NaN,100,37,NaN,5
12632,,,,,NaN,,,NaN,NaN,,,NaN,
12633,115,87,59,89,NaN,12,81,NaN,NaN,100,37,NaN,5
12634,,,,,NaN,,,NaN,NaN,,,NaN,
12635,116,87,60,89,NaN,12,81,NaN,NaN,100,37,NaN,5
12636,,,,,NaN,,,NaN,NaN,,,NaN,
12637,116,87,59,89,NaN,12,81,NaN,NaN,100,37,NaN,5
12638,,,,,NaN,,,NaN,NaN,,,NaN,
12639,113,87,59,89,NaN,12,80,NaN,NaN,100,37,NaN,5
12640,,,,,NaN,,,NaN,NaN,,,NaN,
12641,116,87,60,90,NaN,12,81,NaN,NaN,100,37,NaN,5
12642,,,,,NaN,,,NaN,NaN,,,NaN,
12643,112,88,59,90,NaN,12,80,NaN,NaN,100,37,NaN,5
12644,,,,,NaN,,,NaN,NaN,,,NaN,
12645,114,88,60,90,NaN,12,80,NaN,NaN,100,37,NaN,4
12646,,,,,NaN,,,NaN,NaN,,,NaN,
12647,114,88,59,90,NaN,12,80,NaN,NaN,100,37,NaN,4
12648,,,,,NaN,,,NaN,NaN,,,NaN,
12649,113,88,58,90,NaN,12,79,NaN,NaN,100,37,NaN,5
12650,,,,,NaN,,,NaN,NaN,,,NaN,
12651,115,87,59,90,NaN,12,81,NaN,NaN,100,37,NaN,5
12652,,,,,NaN,,,NaN,NaN,,,NaN,
12653,111,87,58,89,NaN,12,79,NaN,NaN,100,37,NaN,5
12654,,,,,NaN,,,NaN,NaN,,,NaN,
12655,113,87,59,89,NaN,12,80,NaN,NaN,100,37,NaN,5
12656,,,,,NaN,,,NaN,NaN,,,NaN,
12657,111,87,58,89,NaN,12,79,NaN,NaN,100,37,NaN,5
12658,,,,,NaN,,,NaN,NaN,,,NaN,
12659,111,87,58,89,NaN,12,79,NaN,NaN,100,37,NaN,5
12660,,,,,NaN,,,NaN,NaN,,,NaN,
12661,113,87,60,90,NaN,12,80,NaN,NaN,100,37,NaN,5
12662,,,,,NaN,,,NaN,NaN,,,NaN,
12663,111,88,58,90,NaN,12,79,NaN,NaN,99,37,NaN,5
12664,,,,,NaN,,,NaN,NaN,,,NaN,
12665,114,88,60,91,NaN,12,80,NaN,NaN,100,37,NaN,5
12666,,,,,NaN,,,NaN,NaN,,,NaN,
12667,113,89,59,91,NaN,12,80,NaN,NaN,100,38,NaN,5
12668,,,,,NaN,,,NaN,NaN,,,NaN,
12669,111,89,57,91,NaN,12,79,NaN,NaN,100,38,NaN,5
12670,,,,,NaN,,,NaN,NaN,,,NaN,
12671,113,88,59,90,NaN,12,80,NaN,NaN,100,38,NaN,5
12672,,,,,NaN,,,NaN,NaN,,,NaN,
12673,110,87,57,90,NaN,12,78,NaN,NaN,100,38,NaN,5
12674,,,,,NaN,,,NaN,NaN,,,NaN,
12675,112,87,59,89,NaN,12,79,NaN,NaN,100,37,NaN,4
12676,,,,,NaN,,,NaN,NaN,,,NaN,
12677,111,86,57,89,NaN,12,79,NaN,NaN,100,37,NaN,4
12678,,,,,NaN,,,NaN,NaN,,,NaN,
12679,111,87,58,89,NaN,12,78,NaN,NaN,100,37,NaN,4
12680,,,,,NaN,,,NaN,NaN,,,NaN,
12681,113,87,59,89,NaN,12,80,NaN,NaN,100,37,NaN,4
12682,,,,,NaN,,,NaN,NaN,,,NaN,
12683,111,87,58,89,NaN,12,78,NaN,NaN,99,37,NaN,4
12684,,,,,NaN,,,NaN,NaN,,,NaN,
12685,114,88,60,90,NaN,12,80,NaN,NaN,99,37,NaN,5
12686,,,,,NaN,,,NaN,NaN,,,NaN,
12687,112,88,58,90,NaN,12,79,NaN,NaN,100,37,NaN,5
12688,,,,,NaN,,,NaN,NaN,,,NaN,
12689,114,88,59,90,NaN,12,80,NaN,NaN,99,37,NaN,5
12690,,,,,NaN,,,NaN,NaN,,,NaN,
12691,119,88,60,90,NaN,12,82,NaN,NaN,99,37,NaN,5
12692,,,,,NaN,,,NaN,NaN,,,NaN,
12693,116,87,59,90,NaN,12,81,NaN,NaN,99,37,NaN,5
12694,,,,,NaN,,,NaN,NaN,,,NaN,
12695,118,87,60,89,NaN,12,81,NaN,NaN,99,37,NaN,5
12696,,,,,NaN,,,NaN,NaN,,,NaN,
12697,117,87,60,89,NaN,12,82,NaN,NaN,99,37,NaN,5
12698,,,,,NaN,,,NaN,NaN,,,NaN,
12699,115,87,59,89,NaN,12,80,NaN,NaN,100,37,NaN,5
12700,,,,,NaN,,,NaN,NaN,,,NaN,
12701,117,87,61,89,NaN,12,82,NaN,NaN,100,37,NaN,5
12702,,,,,NaN,,,NaN,NaN,,,NaN,
12703,113,87,59,90,NaN,12,80,NaN,NaN,100,37,NaN,5
12704,,,,,NaN,,,NaN,NaN,,,NaN,
12705,115,88,61,90,NaN,12,81,NaN,NaN,100,37,NaN,5
12706,,,,,NaN,,,NaN,NaN,,,NaN,
12707,114,88,60,90,NaN,12,81,NaN,NaN,100,37,NaN,5
12708,,,,,NaN,,,NaN,NaN,,,NaN,
12709,114,88,60,90,NaN,12,81,NaN,NaN,100,37,NaN,5
12710,,,,,NaN,,,NaN,NaN,,,NaN,
12711,117,87,61,90,NaN,12,82,NaN,NaN,100,37,NaN,5
12712,,,,,NaN,,,NaN,NaN,,,NaN,
12713,114,87,61,89,NaN,12,81,NaN,NaN,100,37,NaN,5
12714,,,,,NaN,,,NaN,NaN,,,NaN,
12715,118,86,63,89,NaN,12,84,NaN,NaN,100,37,NaN,5
12716,,,,,NaN,,,NaN,NaN,,,NaN,
12717,119,86,62,89,NaN,12,84,NaN,NaN,100,38,NaN,5
12718,,,,,NaN,,,NaN,NaN,,,NaN,
12719,117,86,62,88,NaN,12,83,NaN,NaN,100,38,NaN,5
12720,,,,,NaN,,,NaN,NaN,,,NaN,
12721,120,87,63,89,NaN,12,85,NaN,NaN,100,38,NaN,5
12722,,,,,NaN,,,NaN,NaN,,,NaN,
12723,117,87,62,89,NaN,12,84,NaN,NaN,100,38,NaN,5
12724,,,,,NaN,,,NaN,NaN,,,NaN,
12725,119,87,63,89,NaN,12,84,NaN,NaN,100,38,NaN,5
12726,,,,,NaN,,,NaN,NaN,,,NaN,
12727,118,88,62,90,NaN,12,84,NaN,NaN,100,38,NaN,5
12728,,,,,NaN,,,NaN,NaN,,,NaN,
12729,117,87,61,90,NaN,12,83,NaN,NaN,100,38,NaN,5
12730,,,,,NaN,,,NaN,NaN,,,NaN,
12731,120,87,63,89,NaN,12,85,NaN,NaN,100,38,NaN,5
12732,,,,,NaN,,,NaN,NaN,,,NaN,
12733,117,87,61,89,NaN,12,83,NaN,NaN,100,37,NaN,5
12734,,,,,NaN,,,NaN,NaN,,,NaN,
12735,119,86,63,89,NaN,12,84,NaN,NaN,100,37,NaN,5
12736,,,,,NaN,,,NaN,NaN,,,NaN,
12737,117,87,61,89,NaN,12,83,NaN,NaN,100,37,NaN,5
12738,,,,,NaN,,,NaN,NaN,,,NaN,
12739,117,86,61,88,NaN,12,83,NaN,NaN,100,38,NaN,5
12740,,,,,NaN,,,NaN,NaN,,,NaN,
12741,121,86,63,88,NaN,12,85,NaN,NaN,100,38,NaN,5
12742,,,,,NaN,,,NaN,NaN,,,NaN,
12743,117,86,61,88,NaN,12,83,NaN,NaN,100,38,NaN,5
12744,,,,,NaN,,,NaN,NaN,,,NaN,
12745,119,87,63,89,NaN,12,84,NaN,NaN,100,38,NaN,5
12746,,,,,NaN,,,NaN,NaN,,,NaN,
12747,117,87,61,89,NaN,12,84,NaN,NaN,100,37,NaN,5
12748,,,,,NaN,,,NaN,NaN,,,NaN,
12749,116,87,61,89,NaN,12,83,NaN,NaN,100,37,NaN,5
12750,,,,,NaN,,,NaN,NaN,,,NaN,
12751,118,87,62,89,NaN,12,84,NaN,NaN,100,37,NaN,5
12752,,,,,NaN,,,NaN,NaN,,,NaN,
12753,115,86,61,89,NaN,12,82,NaN,NaN,100,38,NaN,5
12754,,,,,NaN,,,NaN,NaN,,,NaN,
12755,118,86,63,89,NaN,12,84,NaN,NaN,100,38,NaN,5
12756,,,,,NaN,,,NaN,NaN,,,NaN,
12757,118,86,61,88,NaN,12,83,NaN,NaN,100,38,NaN,4
12758,,,,,NaN,,,NaN,NaN,,,NaN,
12759,121,87,62,89,NaN,12,84,NaN,NaN,99,37,NaN,4
12760,,,,,NaN,,,NaN,NaN,,,NaN,
12761,123,87,63,89,NaN,12,85,NaN,NaN,99,37,NaN,4
12762,,,,,NaN,,,NaN,NaN,,,NaN,
12763,119,87,62,89,NaN,12,84,NaN,NaN,99,37,NaN,4
12764,,,,,NaN,,,NaN,NaN,,,NaN,
12765,120,87,63,89,NaN,12,84,NaN,NaN,99,37,NaN,4
12766,,,,,NaN,,,NaN,NaN,,,NaN,
12767,120,88,62,90,NaN,12,84,NaN,NaN,100,38,NaN,4
12768,,,,,NaN,,,NaN,NaN,,,NaN,
12769,118,88,61,90,NaN,12,83,NaN,NaN,100,38,NaN,4
12770,,,,,NaN,,,NaN,NaN,,,NaN,
12771,120,88,62,90,NaN,12,84,NaN,NaN,100,38,NaN,4
12772,,,,,NaN,,,NaN,NaN,,,NaN,
12773,116,87,60,89,NaN,12,82,NaN,NaN,100,38,NaN,5
12774,,,,,NaN,,,NaN,NaN,,,NaN,
12775,118,87,62,89,NaN,12,83,NaN,NaN,100,38,NaN,5
12776,,,,,NaN,,,NaN,NaN,,,NaN,
12777,115,86,60,89,NaN,12,82,NaN,NaN,100,38,NaN,5
12778,,,,,NaN,,,NaN,NaN,,,NaN,
12779,115,87,60,89,NaN,12,82,NaN,NaN,100,38,NaN,5
12780,,,,,NaN,,,NaN,NaN,,,NaN,
12781,118,86,61,89,NaN,12,83,NaN,NaN,100,38,NaN,5
12782,,,,,NaN,,,NaN,NaN,,,NaN,
12783,115,86,60,88,NaN,12,82,NaN,NaN,100,38,NaN,5
12784,,,,,NaN,,,NaN,NaN,,,NaN,
12785,116,87,61,89,NaN,12,82,NaN,NaN,100,38,NaN,5
12786,,,,,NaN,,,NaN,NaN,,,NaN,
12787,117,87,60,89,NaN,12,82,NaN,NaN,100,38,NaN,5
12788,,,,,NaN,,,NaN,NaN,,,NaN,
12789,116,87,60,89,NaN,12,82,NaN,NaN,100,38,NaN,5
12790,,,,,NaN,,,NaN,NaN,,,NaN,
12791,119,87,63,89,NaN,12,84,NaN,NaN,100,38,NaN,5
12792,,,,,NaN,,,NaN,NaN,,,NaN,
12793,117,87,62,89,NaN,12,83,NaN,NaN,100,38,NaN,5
12794,,,,,NaN,,,NaN,NaN,,,NaN,
12795,122,86,64,89,NaN,12,85,NaN,NaN,100,38,NaN,5
12796,,,,,NaN,,,NaN,NaN,,,NaN,
12797,122,86,63,89,NaN,12,86,NaN,NaN,100,38,NaN,5
12798,,,,,NaN,,,NaN,NaN,,,NaN,
12799,123,87,64,88,NaN,12,86,NaN,NaN,100,38,NaN,6
12800,,,,,NaN,,,NaN,NaN,,,NaN,
12801,127,86,66,89,NaN,12,88,NaN,NaN,100,39,NaN,6
12802,,,,,NaN,,,NaN,NaN,,,NaN,
12803,125,86,65,89,NaN,12,87,NaN,NaN,100,39,NaN,6
12804,,,,,NaN,,,NaN,NaN,,,NaN,
12805,128,87,66,89,NaN,12,88,NaN,NaN,99,39,NaN,6
12806,,,,,NaN,,,NaN,NaN,,,NaN,
12807,129,87,66,89,NaN,12,89,NaN,NaN,99,38,NaN,6
12808,,,,,NaN,,,NaN,NaN,,,NaN,
12809,127,87,65,89,NaN,12,88,NaN,NaN,99,38,NaN,6
12810,,,,,NaN,,,NaN,NaN,,,NaN,
12811,129,86,66,89,NaN,12,89,NaN,NaN,100,38,NaN,6
12812,,,,,NaN,,,NaN,NaN,,,NaN,
12813,125,86,63,88,NaN,12,87,NaN,NaN,100,38,NaN,6
12814,,,,,NaN,,,NaN,NaN,,,NaN,
12815,126,85,64,88,NaN,12,88,NaN,NaN,100,38,NaN,6
12816,,,,,NaN,,,NaN,NaN,,,NaN,
12817,123,85,63,87,NaN,12,87,NaN,NaN,100,38,NaN,6
12818,,,,,NaN,,,NaN,NaN,,,NaN,
12819,123,85,63,87,NaN,12,86,NaN,NaN,100,38,NaN,6
12820,,,,,NaN,,,NaN,NaN,,,NaN,
12821,125,85,63,88,NaN,12,87,NaN,NaN,100,37,NaN,5
12822,,,,,NaN,,,NaN,NaN,,,NaN,
12823,120,85,61,88,NaN,12,85,NaN,NaN,100,37,NaN,5
12824,,,,,NaN,,,NaN,NaN,,,NaN,
12825,122,86,63,88,NaN,12,85,NaN,NaN,100,37,NaN,5
12826,,,,,NaN,,,NaN,NaN,,,NaN,
12827,122,86,62,88,NaN,12,85,NaN,NaN,100,38,NaN,5
12828,,,,,NaN,,,NaN,NaN,,,NaN,
12829,122,87,63,89,NaN,12,85,NaN,NaN,100,38,NaN,5
12830,,,,,NaN,,,NaN,NaN,,,NaN,
12831,125,87,64,89,NaN,12,87,NaN,NaN,100,38,NaN,5
12832,,,,,NaN,,,NaN,NaN,,,NaN,
12833,121,87,62,89,NaN,12,85,NaN,NaN,100,38,NaN,5
12834,,,,,NaN,,,NaN,NaN,,,NaN,
12835,123,86,64,88,NaN,12,86,NaN,NaN,100,37,NaN,5
12836,,,,,NaN,,,NaN,NaN,,,NaN,
12837,122,86,62,88,NaN,12,85,NaN,NaN,100,37,NaN,5
12838,,,,,NaN,,,NaN,NaN,,,NaN,
12839,119,85,62,87,NaN,12,84,NaN,NaN,100,37,NaN,5
12840,,,,,NaN,,,NaN,NaN,,,NaN,
12841,122,86,63,88,NaN,12,85,NaN,NaN,100,37,NaN,5
12842,,,,,NaN,,,NaN,NaN,,,NaN,
12843,118,86,61,88,NaN,12,83,NaN,NaN,100,39,NaN,5
12844,,,,,NaN,,,NaN,NaN,,,NaN,
12845,120,86,63,89,NaN,12,84,NaN,NaN,100,39,NaN,5
12846,,,,,NaN,,,NaN,NaN,,,NaN,
12847,118,87,60,89,NaN,12,84,NaN,NaN,100,39,NaN,5
12848,,,,,NaN,,,NaN,NaN,,,NaN,
12849,117,88,61,90,NaN,12,83,NaN,NaN,100,38,NaN,5
12850,,,,,NaN,,,NaN,NaN,,,NaN,
12851,120,88,63,90,NaN,12,84,NaN,NaN,100,38,NaN,5
12852,,,,,NaN,,,NaN,NaN,,,NaN,
12853,116,88,61,90,NaN,12,82,NaN,NaN,100,38,NaN,5
12854,,,,,NaN,,,NaN,NaN,,,NaN,
12855,119,88,63,90,NaN,12,84,NaN,NaN,100,38,NaN,5
12856,,,,,NaN,,,NaN,NaN,,,NaN,
12857,117,87,61,89,NaN,12,83,NaN,NaN,100,38,NaN,5
12858,,,,,NaN,,,NaN,NaN,,,NaN,
12859,118,87,62,89,NaN,12,83,NaN,NaN,100,38,NaN,5
12860,,,,,NaN,,,NaN,NaN,,,NaN,
12861,120,87,63,89,NaN,12,85,NaN,NaN,100,38,NaN,5
12862,,,,,NaN,,,NaN,NaN,,,NaN,
12863,117,87,61,89,NaN,12,83,NaN,NaN,100,38,NaN,5
12864,,,,,NaN,,,NaN,NaN,,,NaN,
12865,119,87,63,89,NaN,12,84,NaN,NaN,100,38,NaN,5
12866,,,,,NaN,,,NaN,NaN,,,NaN,
12867,119,87,62,89,NaN,12,84,NaN,NaN,100,38,NaN,5
12868,,,,,NaN,,,NaN,NaN,,,NaN,
12869,118,87,62,90,NaN,12,84,NaN,NaN,100,37,NaN,5
12870,,,,,NaN,,,NaN,NaN,,,NaN,
12871,123,88,64,90,NaN,12,86,NaN,NaN,100,37,NaN,5
12872,,,,,NaN,,,NaN,NaN,,,NaN,
12873,120,88,62,90,NaN,12,84,NaN,NaN,99,37,NaN,5
12874,,,,,NaN,,,NaN,NaN,,,NaN,
12875,123,88,64,90,NaN,12,86,NaN,NaN,99,37,NaN,5
12876,,,,,NaN,,,NaN,NaN,,,NaN,
12877,122,88,62,90,NaN,12,85,NaN,NaN,99,37,NaN,5
12878,,,,,NaN,,,NaN,NaN,,,NaN,
12879,122,87,63,89,NaN,12,85,NaN,NaN,99,37,NaN,5
12880,,,,,NaN,,,NaN,NaN,,,NaN,
12881,125,87,64,89,NaN,12,87,NaN,NaN,100,37,NaN,5
12882,,,,,NaN,,,NaN,NaN,,,NaN,
12883,121,87,62,89,NaN,12,85,NaN,NaN,100,37,NaN,5
12884,,,,,NaN,,,NaN,NaN,,,NaN,
12885,124,87,64,89,NaN,12,86,NaN,NaN,100,37,NaN,5
12886,,,,,NaN,,,NaN,NaN,,,NaN,
12887,121,87,62,89,NaN,12,85,NaN,NaN,100,37,NaN,5
12888,,,,,NaN,,,NaN,NaN,,,NaN,
12889,121,87,63,89,NaN,12,85,NaN,NaN,100,37,NaN,5
12890,,,,,NaN,,,NaN,NaN,,,NaN,
12891,124,88,64,90,NaN,12,87,NaN,NaN,100,37,NaN,5
12892,,,,,NaN,,,NaN,NaN,,,NaN,
12893,119,88,61,90,NaN,12,84,NaN,NaN,100,37,NaN,5
12894,,,,,NaN,,,NaN,NaN,,,NaN,
12895,122,88,64,90,NaN,12,85,NaN,NaN,100,37,NaN,5
12896,,,,,NaN,,,NaN,NaN,,,NaN,
12897,122,88,62,90,NaN,12,85,NaN,NaN,100,37,NaN,6
12898,,,,,NaN,,,NaN,NaN,,,NaN,
12899,120,87,62,89,NaN,12,84,NaN,NaN,100,37,NaN,6
12900,,,,,NaN,,,NaN,NaN,,,NaN,
12901,123,87,64,89,NaN,12,86,NaN,NaN,100,37,NaN,5
12902,,,,,NaN,,,NaN,NaN,,,NaN,
12903,119,87,62,89,NaN,12,84,NaN,NaN,100,37,NaN,5
12904,,,,,NaN,,,NaN,NaN,,,NaN,
12905,122,87,64,89,NaN,12,86,NaN,NaN,100,37,NaN,5
12906,,,,,NaN,,,NaN,NaN,,,NaN,
12907,122,87,63,89,NaN,12,86,NaN,NaN,100,37,NaN,5
12908,,,,,NaN,,,NaN,NaN,,,NaN,
12909,124,87,64,90,NaN,12,86,NaN,NaN,100,37,NaN,5
12910,,,,,NaN,,,NaN,NaN,,,NaN,
12911,128,88,65,90,NaN,12,88,NaN,NaN,99,37,NaN,5
12912,,,,,NaN,,,NaN,NaN,,,NaN,
12913,124,88,64,90,NaN,12,87,NaN,NaN,99,37,NaN,5
12914,,,,,NaN,,,NaN,NaN,,,NaN,
12915,128,88,66,90,NaN,12,88,NaN,NaN,99,37,NaN,5
12916,,,,,NaN,,,NaN,NaN,,,NaN,
12917,128,88,65,90,NaN,12,88,NaN,NaN,99,37,NaN,5
12918,,,,,NaN,,,NaN,NaN,,,NaN,
12919,127,87,65,90,NaN,12,88,NaN,NaN,99,38,NaN,5
12920,,,,,NaN,,,NaN,NaN,,,NaN,
12921,131,87,66,89,NaN,12,90,NaN,NaN,100,38,NaN,5
12922,,,,,NaN,,,NaN,NaN,,,NaN,
12923,128,87,65,89,NaN,12,89,NaN,NaN,99,38,NaN,5
12924,,,,,NaN,,,NaN,NaN,,,NaN,
12925,131,87,67,89,NaN,12,90,NaN,NaN,100,37,NaN,5
12926,,,,,NaN,,,NaN,NaN,,,NaN,
12927,130,87,66,90,NaN,12,90,NaN,NaN,100,37,NaN,5
12928,,,,,NaN,,,NaN,NaN,,,NaN,
12929,130,87,67,90,NaN,12,90,NaN,NaN,100,37,NaN,5
12930,,,,,NaN,,,NaN,NaN,,,NaN,
12931,134,88,68,90,NaN,12,92,NaN,NaN,100,37,NaN,5
12932,,,,,NaN,,,NaN,NaN,,,NaN,
12933,130,88,66,90,NaN,12,90,NaN,NaN,100,38,NaN,5
12934,,,,,NaN,,,NaN,NaN,,,NaN,
12935,131,89,67,91,NaN,12,91,NaN,NaN,100,38,NaN,4
12936,,,,,NaN,,,NaN,NaN,,,NaN,
12937,131,89,66,91,NaN,12,91,NaN,NaN,100,38,NaN,4
12938,,,,,NaN,,,NaN,NaN,,,NaN,
12939,130,89,66,91,NaN,12,90,NaN,NaN,100,38,NaN,4
12940,,,,,NaN,,,NaN,NaN,,,NaN,
12941,133,89,67,91,NaN,12,92,NaN,NaN,100,38,NaN,4
12942,,,,,NaN,,,NaN,NaN,,,NaN,
12943,129,88,67,90,NaN,12,91,NaN,NaN,100,38,NaN,4
12944,,,,,NaN,,,NaN,NaN,,,NaN,
12945,133,87,68,90,NaN,12,92,NaN,NaN,100,38,NaN,5
12946,,,,,NaN,,,NaN,NaN,,,NaN,
12947,132,88,66,90,NaN,12,91,NaN,NaN,100,37,NaN,5
12948,,,,,NaN,,,NaN,NaN,,,NaN,
12949,132,88,67,90,NaN,12,91,NaN,NaN,100,37,NaN,5
12950,,,,,NaN,,,NaN,NaN,,,NaN,
12951,133,88,68,90,NaN,12,92,NaN,NaN,100,37,NaN,5
12952,,,,,NaN,,,NaN,NaN,,,NaN,
12953,129,89,66,91,NaN,12,90,NaN,NaN,100,38,NaN,5
12954,,,,,NaN,,,NaN,NaN,,,NaN,
12955,131,89,67,91,NaN,12,91,NaN,NaN,100,38,NaN,5
12956,,,,,NaN,,,NaN,NaN,,,NaN,
12957,129,90,66,92,NaN,12,90,NaN,NaN,100,38,NaN,5
12958,,,,,NaN,,,NaN,NaN,,,NaN,
12959,129,90,67,92,NaN,12,90,NaN,NaN,100,38,NaN,5
12960,,,,,NaN,,,NaN,NaN,,,NaN,
12961,132,90,67,92,NaN,12,92,NaN,NaN,100,37,NaN,5
12962,,,,,NaN,,,NaN,NaN,,,NaN,
12963,128,89,66,91,NaN,12,90,NaN,NaN,100,37,NaN,5
12964,,,,,NaN,,,NaN,NaN,,,NaN,
12965,130,89,68,91,NaN,12,92,NaN,NaN,100,37,NaN,5
12966,,,,,NaN,,,NaN,NaN,,,NaN,
12967,129,88,66,91,NaN,12,91,NaN,NaN,100,37,NaN,5
12968,,,,,NaN,,,NaN,NaN,,,NaN,
12969,125,88,65,90,NaN,12,89,NaN,NaN,100,37,NaN,5
12970,,,,,NaN,,,NaN,NaN,,,NaN,
12971,128,88,66,90,NaN,12,90,NaN,NaN,100,37,NaN,5
12972,,,,,NaN,,,NaN,NaN,,,NaN,
12973,126,88,65,90,NaN,12,89,NaN,NaN,100,37,NaN,5
12974,,,,,NaN,,,NaN,NaN,,,NaN,
12975,128,89,66,91,NaN,12,90,NaN,NaN,100,38,NaN,5
12976,,,,,NaN,,,NaN,NaN,,,NaN,
12977,127,90,65,92,NaN,12,90,NaN,NaN,100,38,NaN,5
12978,,,,,NaN,,,NaN,NaN,,,NaN,
12979,126,90,62,93,NaN,12,88,NaN,NaN,100,38,NaN,5
12980,,,,,NaN,,,NaN,NaN,,,NaN,
12981,127,90,64,93,NaN,12,89,NaN,NaN,100,38,NaN,5
12982,,,,,NaN,,,NaN,NaN,,,NaN,
12983,123,90,64,92,NaN,12,87,NaN,NaN,100,37,NaN,5
12984,,,,,NaN,,,NaN,NaN,,,NaN,
12985,124,90,65,92,NaN,12,88,NaN,NaN,100,37,NaN,5
