time,SNUADC/CVP,SNUADC/ECG_II,Solar8000/PLETH_SPO2,Solar8000/CVP,Solar8000/PLETH_HR,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/ART,Solar8000/ART_DBP,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/RR_CO2,Solar8000/HR
6873,NaN,NaN,100,14,78,65,31,NaN,53,98,NaN,15,77
6874,NaN,NaN,,,,,,NaN,,,NaN,,
6875,NaN,NaN,100,14,78,65,31,NaN,53,98,NaN,15,77
6876,NaN,NaN,,,,,,NaN,,,NaN,,
6877,NaN,NaN,100,14,78,65,31,NaN,53,96,NaN,15,77
6878,NaN,NaN,,,,,,NaN,,,NaN,,
6879,NaN,NaN,100,14,78,65,31,NaN,54,98,NaN,15,77
6880,NaN,NaN,,,,,,NaN,,,NaN,,
6881,NaN,NaN,100,14,78,65,31,NaN,54,98,NaN,15,77
6882,NaN,NaN,,,,,,NaN,,,NaN,,
6883,NaN,NaN,100,14,78,65,31,NaN,54,97,NaN,15,77
6884,NaN,NaN,,,,,,NaN,,,NaN,,
6885,NaN,NaN,100,13,78,65,31,NaN,54,97,NaN,15,77
6886,NaN,NaN,,,,,,NaN,,,NaN,,
6887,NaN,NaN,100,13,78,66,31,NaN,54,98,NaN,15,77
6888,NaN,NaN,,,,,,NaN,,,NaN,,
6889,NaN,NaN,100,13,78,66,31,NaN,54,98,NaN,15,77
6890,NaN,NaN,,,,,,NaN,,,NaN,,
6891,NaN,NaN,100,13,78,66,31,NaN,54,99,NaN,15,77
6892,NaN,NaN,,,,,,NaN,,,NaN,,
6893,NaN,NaN,100,13,78,65,31,NaN,53,97,NaN,15,77
6894,NaN,NaN,,,,,,NaN,,,NaN,,
6895,NaN,NaN,100,13,78,65,31,NaN,53,97,NaN,15,77
6896,NaN,NaN,,,,,,NaN,,,NaN,,
6897,NaN,NaN,100,13,78,65,31,NaN,53,97,NaN,15,77
6898,NaN,NaN,,,,,,NaN,,,NaN,,
6899,NaN,NaN,100,13,78,65,31,NaN,53,97,NaN,15,78
6900,NaN,NaN,,,,,,NaN,,,NaN,,
6901,NaN,NaN,100,13,78,65,31,NaN,52,95,NaN,15,77
6902,NaN,NaN,,,,,,NaN,,,NaN,,
6903,NaN,NaN,100,14,78,65,31,NaN,53,96,NaN,15,78
6904,NaN,NaN,,,,,,NaN,,,NaN,,
6905,NaN,NaN,100,14,78,65,31,NaN,53,96,NaN,15,77
6906,NaN,NaN,,,,,,NaN,,,NaN,,
6907,NaN,NaN,100,14,78,65,31,NaN,53,95,NaN,15,78
6908,NaN,NaN,,,,,,NaN,,,NaN,,
6909,NaN,NaN,100,14,78,65,31,NaN,53,95,NaN,15,78
6910,NaN,NaN,,,,,,NaN,,,NaN,,
6911,NaN,NaN,100,14,79,65,31,NaN,53,96,NaN,15,78
6912,NaN,NaN,,,,,,NaN,,,NaN,,
6913,NaN,NaN,100,14,78,65,31,NaN,53,95,NaN,15,78
6914,NaN,NaN,,,,,,NaN,,,NaN,,
6915,NaN,NaN,100,14,79,65,31,NaN,53,95,NaN,15,78
6916,NaN,NaN,,,,,,NaN,,,NaN,,
6917,NaN,NaN,100,14,79,65,31,NaN,52,94,NaN,15,78
6918,NaN,NaN,,,,,,NaN,,,NaN,,
6919,NaN,NaN,100,14,79,65,31,NaN,54,96,NaN,15,79
6920,NaN,NaN,,,,,,NaN,,,NaN,,
6921,NaN,NaN,100,14,79,65,31,NaN,54,96,NaN,15,79
6922,NaN,NaN,,,,,,NaN,,,NaN,,
6923,NaN,NaN,100,14,80,66,31,NaN,54,98,NaN,15,79
6924,NaN,NaN,,,,,,NaN,,,NaN,,
6925,NaN,NaN,100,14,80,65,31,NaN,53,95,NaN,15,79
6926,NaN,NaN,,,,,,NaN,,,NaN,,
6927,NaN,NaN,100,14,80,65,31,NaN,53,97,NaN,15,79
6928,NaN,NaN,,,,,,NaN,,,NaN,,
6929,NaN,NaN,100,13,79,65,31,NaN,53,96,NaN,15,79
6930,NaN,NaN,,,,,,NaN,,,NaN,,
6931,NaN,NaN,100,13,79,65,31,NaN,53,96,NaN,15,78
6932,NaN,NaN,,,,,,NaN,,,NaN,,
6933,NaN,NaN,100,13,79,65,31,NaN,53,96,NaN,15,78
6934,NaN,NaN,,,,,,NaN,,,NaN,,
6935,NaN,NaN,100,13,79,65,31,NaN,53,96,NaN,15,78
6936,NaN,NaN,,,,,,NaN,,,NaN,,
6937,NaN,NaN,100,13,79,65,31,NaN,53,96,NaN,15,78
6938,NaN,NaN,,,,,,NaN,,,NaN,,
6939,NaN,NaN,100,13,79,66,31,NaN,54,98,NaN,15,78
6940,NaN,NaN,,,,,,NaN,,,NaN,,
6941,NaN,NaN,100,13,79,65,31,NaN,53,97,NaN,15,78
6942,NaN,NaN,,,,,,NaN,,,NaN,,
6943,NaN,NaN,100,13,79,65,31,NaN,53,97,NaN,15,78
6944,NaN,NaN,,,,,,NaN,,,NaN,,
6945,NaN,NaN,100,13,79,66,31,NaN,53,97,NaN,15,78
6946,NaN,NaN,,,,,,NaN,,,NaN,,
6947,NaN,NaN,100,13,79,66,31,NaN,54,97,NaN,15,78
6948,NaN,NaN,,,,,,NaN,,,NaN,,
6949,NaN,NaN,100,13,79,65,31,NaN,53,96,NaN,15,78
6950,NaN,NaN,,,,,,NaN,,,NaN,,
6951,NaN,NaN,100,13,79,66,31,NaN,54,97,NaN,15,78
6952,NaN,NaN,,,,,,NaN,,,NaN,,
6953,NaN,NaN,100,13,79,66,31,NaN,54,97,NaN,15,78
6954,NaN,NaN,,,,,,NaN,,,NaN,,
6955,NaN,NaN,100,13,79,66,31,NaN,53,96,NaN,15,78
6956,NaN,NaN,,,,,,NaN,,,NaN,,
6957,NaN,NaN,100,13,79,65,31,NaN,53,96,NaN,15,78
6958,NaN,NaN,,,,,,NaN,,,NaN,,
6959,NaN,NaN,100,13,79,65,31,NaN,53,96,NaN,15,78
6960,NaN,NaN,,,,,,NaN,,,NaN,,
6961,NaN,NaN,100,13,79,65,31,NaN,53,96,NaN,15,78
6962,NaN,NaN,,,,,,NaN,,,NaN,,
6963,NaN,NaN,100,13,79,65,31,NaN,54,97,NaN,15,78
6964,NaN,NaN,,,,,,NaN,,,NaN,,
6965,NaN,NaN,100,13,79,65,31,NaN,52,95,NaN,15,78
6966,NaN,NaN,,,,,,NaN,,,NaN,,
6967,NaN,NaN,100,14,79,66,31,NaN,54,97,NaN,15,78
6968,NaN,NaN,,,,,,NaN,,,NaN,,
6969,NaN,NaN,100,14,79,66,31,NaN,54,97,NaN,15,79
6970,NaN,NaN,,,,,,NaN,,,NaN,,
6971,NaN,NaN,100,14,79,66,31,NaN,54,98,NaN,15,79
6972,NaN,NaN,,,,,,NaN,,,NaN,,
6973,NaN,NaN,100,14,79,66,31,NaN,53,96,NaN,15,79
6974,NaN,NaN,,,,,,NaN,,,NaN,,
6975,NaN,NaN,100,14,79,66,31,NaN,53,96,NaN,15,79
6976,NaN,NaN,,,,,,NaN,,,NaN,,
6977,NaN,NaN,100,14,79,66,31,NaN,53,96,NaN,15,79
6978,NaN,NaN,,,,,,NaN,,,NaN,,
6979,NaN,NaN,100,14,80,66,31,NaN,54,98,NaN,15,79
6980,NaN,NaN,,,,,,NaN,,,NaN,,
6981,NaN,NaN,100,14,80,66,31,NaN,53,96,NaN,15,79
6982,NaN,NaN,,,,,,NaN,,,NaN,,
6983,NaN,NaN,100,14,80,66,31,NaN,54,99,NaN,15,79
6984,NaN,NaN,,,,,,NaN,,,NaN,,
6985,NaN,NaN,100,14,80,66,31,NaN,53,96,NaN,15,79
6986,NaN,NaN,,,,,,NaN,,,NaN,,
6987,NaN,NaN,100,14,80,66,31,NaN,54,98,NaN,15,79
6988,NaN,NaN,,,,,,NaN,,,NaN,,
6989,NaN,NaN,100,13,80,66,31,NaN,53,96,NaN,15,79
6990,NaN,NaN,,,,,,NaN,,,NaN,,
6991,NaN,NaN,100,13,80,66,31,NaN,54,97,NaN,15,79
6992,NaN,NaN,,,,,,NaN,,,NaN,,
6993,NaN,NaN,100,13,80,66,31,NaN,53,96,NaN,15,79
6994,NaN,NaN,,,,,,NaN,,,NaN,,
6995,NaN,NaN,100,13,80,66,31,NaN,54,97,NaN,15,79
6996,NaN,NaN,,,,,,NaN,,,NaN,,
6997,NaN,NaN,100,13,80,66,31,NaN,53,96,NaN,15,79
6998,NaN,NaN,,,,,,NaN,,,NaN,,
6999,NaN,NaN,100,13,80,66,31,NaN,53,96,NaN,15,79
7000,NaN,NaN,,,,,,NaN,,,NaN,,
7001,NaN,NaN,100,13,80,66,31,NaN,54,97,NaN,15,79
7002,NaN,NaN,,,,,,NaN,,,NaN,,
7003,NaN,NaN,100,13,80,66,31,NaN,54,97,NaN,15,79
7004,NaN,NaN,,,,,,NaN,,,NaN,,
7005,NaN,NaN,100,13,80,65,31,NaN,52,95,NaN,15,79
7006,NaN,NaN,,,,,,NaN,,,NaN,,
7007,NaN,NaN,100,13,80,65,31,NaN,53,96,NaN,15,79
7008,NaN,NaN,,,,,,NaN,,,NaN,,
7009,NaN,NaN,100,13,80,65,31,NaN,53,96,NaN,15,79
7010,NaN,NaN,,,,,,NaN,,,NaN,,
7011,NaN,NaN,100,13,80,65,31,NaN,54,97,NaN,15,79
7012,NaN,NaN,,,,,,NaN,,,NaN,,
7013,NaN,NaN,100,13,79,65,31,NaN,53,95,NaN,15,79
7014,NaN,NaN,,,,,,NaN,,,NaN,,
7015,NaN,NaN,100,13,80,65,31,NaN,54,97,NaN,15,79
7016,NaN,NaN,,,,,,NaN,,,NaN,,
7017,NaN,NaN,100,13,79,65,31,NaN,52,94,NaN,15,79
7018,NaN,NaN,,,,,,NaN,,,NaN,,
7019,NaN,NaN,100,13,79,65,31,NaN,53,96,NaN,15,79
7020,NaN,NaN,,,,,,NaN,,,NaN,,
7021,NaN,NaN,100,13,79,65,31,NaN,52,95,NaN,15,79
7022,NaN,NaN,,,,,,NaN,,,NaN,,
7023,NaN,NaN,100,13,79,66,31,NaN,54,97,NaN,15,79
7024,NaN,NaN,,,,,,NaN,,,NaN,,
7025,NaN,NaN,100,13,79,65,31,NaN,53,95,NaN,15,79
7026,NaN,NaN,,,,,,NaN,,,NaN,,
7027,NaN,NaN,100,13,80,66,31,NaN,55,97,NaN,15,79
7028,NaN,NaN,,,,,,NaN,,,NaN,,
7029,NaN,NaN,100,13,80,66,31,NaN,53,95,NaN,15,79
7030,NaN,NaN,,,,,,NaN,,,NaN,,
7031,NaN,NaN,100,13,80,66,31,NaN,54,97,NaN,15,80
7032,NaN,NaN,,,,,,NaN,,,NaN,,
7033,NaN,NaN,100,13,80,66,31,NaN,53,96,NaN,15,80
7034,NaN,NaN,,,,,,NaN,,,NaN,,
7035,NaN,NaN,100,13,80,66,31,NaN,55,98,NaN,15,80
7036,NaN,NaN,,,,,,NaN,,,NaN,,
7037,NaN,NaN,100,13,80,66,31,NaN,55,98,NaN,15,80
7038,NaN,NaN,,,,,,NaN,,,NaN,,
7039,NaN,NaN,100,14,80,66,31,NaN,54,97,NaN,15,80
7040,NaN,NaN,,,,,,NaN,,,NaN,,
7041,NaN,NaN,100,14,80,65,31,NaN,53,95,NaN,15,79
7042,NaN,NaN,,,,,,NaN,,,NaN,,
7043,NaN,NaN,100,14,80,65,31,NaN,53,96,NaN,15,79
7044,NaN,NaN,,,,,,NaN,,,NaN,,
7045,NaN,NaN,100,14,80,65,31,NaN,52,94,NaN,15,79
7046,NaN,NaN,,,,,,NaN,,,NaN,,
7047,NaN,NaN,100,14,80,65,31,NaN,53,95,NaN,15,79
7048,NaN,NaN,,,,,,NaN,,,NaN,,
7049,NaN,NaN,100,14,79,65,31,NaN,52,95,NaN,15,79
7050,NaN,NaN,,,,,,NaN,,,NaN,,
7051,NaN,NaN,100,14,79,65,31,NaN,54,97,NaN,15,79
7052,NaN,NaN,,,,,,NaN,,,NaN,,
7053,NaN,NaN,100,13,79,65,31,NaN,53,96,NaN,15,79
7054,NaN,NaN,,,,,,NaN,,,NaN,,
7055,NaN,NaN,100,13,79,65,31,NaN,53,96,NaN,15,79
7056,NaN,NaN,,,,,,NaN,,,NaN,,
7057,NaN,NaN,100,13,79,65,31,NaN,52,94,NaN,15,79
7058,NaN,NaN,,,,,,NaN,,,NaN,,
7059,NaN,NaN,100,13,79,65,31,NaN,53,95,NaN,15,79
7060,NaN,NaN,,,,,,NaN,,,NaN,,
7061,NaN,NaN,100,14,79,65,31,NaN,52,95,NaN,15,79
7062,NaN,NaN,,,,,,NaN,,,NaN,,
7063,NaN,NaN,100,14,79,65,31,NaN,53,97,NaN,15,79
7064,NaN,NaN,,,,,,NaN,,,NaN,,
7065,NaN,NaN,100,13,79,65,31,NaN,52,95,NaN,15,79
7066,NaN,NaN,,,,,,NaN,,,NaN,,
7067,NaN,NaN,100,13,79,65,31,NaN,54,96,NaN,15,79
7068,NaN,NaN,,,,,,NaN,,,NaN,,
7069,NaN,NaN,100,13,80,65,31,NaN,52,94,NaN,15,79
7070,NaN,NaN,,,,,,NaN,,,NaN,,
7071,NaN,NaN,100,13,80,65,31,NaN,53,96,NaN,15,79
7072,NaN,NaN,,,,,,NaN,,,NaN,,
7073,NaN,NaN,100,13,80,65,31,NaN,53,95,NaN,15,79
7074,NaN,NaN,,,,,,NaN,,,NaN,,
7075,NaN,NaN,100,13,80,66,31,NaN,54,97,NaN,15,80
7076,NaN,NaN,,,,,,NaN,,,NaN,,
7077,NaN,NaN,100,13,80,65,31,NaN,53,95,NaN,15,80
7078,NaN,NaN,,,,,,NaN,,,NaN,,
7079,NaN,NaN,100,13,80,66,31,NaN,55,98,NaN,15,80
7080,NaN,NaN,,,,,,NaN,,,NaN,,
7081,NaN,NaN,100,13,80,66,31,NaN,53,97,NaN,15,80
7082,NaN,NaN,,,,,,NaN,,,NaN,,
7083,NaN,NaN,100,14,80,66,31,NaN,54,98,NaN,15,80
7084,NaN,NaN,,,,,,NaN,,,NaN,,
7085,NaN,NaN,100,14,80,66,31,NaN,53,97,NaN,15,79
7086,NaN,NaN,,,,,,NaN,,,NaN,,
7087,NaN,NaN,100,13,80,66,31,NaN,54,99,NaN,15,79
7088,NaN,NaN,,,,,,NaN,,,NaN,,
7089,NaN,NaN,100,13,79,66,31,NaN,53,97,NaN,15,79
7090,NaN,NaN,,,,,,NaN,,,NaN,,
7091,NaN,NaN,100,13,79,66,31,NaN,54,98,NaN,15,79
7092,NaN,NaN,,,,,,NaN,,,NaN,,
7093,NaN,NaN,100,13,79,66,31,NaN,53,97,NaN,15,79
7094,NaN,NaN,,,,,,NaN,,,NaN,,
7095,NaN,NaN,100,13,79,66,31,NaN,53,97,NaN,15,79
7096,NaN,NaN,,,,,,NaN,,,NaN,,
7097,NaN,NaN,100,13,79,65,31,NaN,52,95,NaN,15,79
7098,NaN,NaN,,,,,,NaN,,,NaN,,
7099,NaN,NaN,100,13,79,65,31,NaN,53,96,NaN,15,79
7100,NaN,NaN,,,,,,NaN,,,NaN,,
7101,NaN,NaN,100,13,79,65,31,NaN,53,96,NaN,15,79
7102,NaN,NaN,,,,,,NaN,,,NaN,,
7103,NaN,NaN,100,13,79,66,31,NaN,54,98,NaN,15,79
7104,NaN,NaN,,,,,,NaN,,,NaN,,
7105,NaN,NaN,100,14,79,66,31,NaN,53,96,NaN,15,79
7106,NaN,NaN,,,,,,NaN,,,NaN,,
7107,NaN,NaN,100,14,79,66,31,NaN,54,97,NaN,15,79
7108,NaN,NaN,,,,,,NaN,,,NaN,,
7109,NaN,NaN,100,14,79,65,31,NaN,52,95,NaN,15,79
7110,NaN,NaN,,,,,,NaN,,,NaN,,
7111,NaN,NaN,100,14,79,65,31,NaN,53,96,NaN,15,79
7112,NaN,NaN,,,,,,NaN,,,NaN,,
7113,NaN,NaN,100,14,79,65,31,NaN,52,95,NaN,15,79
7114,NaN,NaN,,,,,,NaN,,,NaN,,
7115,NaN,NaN,100,13,79,65,31,NaN,53,97,NaN,15,79
7116,NaN,NaN,,,,,,NaN,,,NaN,,
7117,NaN,NaN,100,14,79,65,31,NaN,53,95,NaN,15,79
7118,NaN,NaN,,,,,,NaN,,,NaN,,
7119,NaN,NaN,100,14,80,65,31,NaN,54,97,NaN,15,79
7120,NaN,NaN,,,,,,NaN,,,NaN,,
7121,NaN,NaN,100,13,80,65,31,NaN,53,94,NaN,15,79
7122,NaN,NaN,,,,,,NaN,,,NaN,,
7123,NaN,NaN,100,13,80,65,31,NaN,53,96,NaN,15,80
7124,NaN,NaN,,,,,,NaN,,,NaN,,
7125,NaN,NaN,100,13,80,65,31,NaN,53,95,NaN,15,80
7126,NaN,NaN,,,,,,NaN,,,NaN,,
7127,NaN,NaN,100,13,81,66,31,NaN,54,97,NaN,15,80
7128,NaN,NaN,,,,,,NaN,,,NaN,,
7129,NaN,NaN,100,13,81,66,31,NaN,53,96,NaN,15,80
7130,NaN,NaN,,,,,,NaN,,,NaN,,
7131,NaN,NaN,100,13,81,66,31,NaN,54,96,NaN,15,80
7132,NaN,NaN,,,,,,NaN,,,NaN,,
7133,NaN,NaN,100,13,81,65,31,NaN,52,94,NaN,15,80
7134,NaN,NaN,,,,,,NaN,,,NaN,,
7135,NaN,NaN,100,13,81,65,31,NaN,53,95,NaN,15,80
7136,NaN,NaN,,,,,,NaN,,,NaN,,
7137,NaN,NaN,100,13,80,65,31,NaN,52,94,NaN,15,80
7138,NaN,NaN,,,,,,NaN,,,NaN,,
7139,NaN,NaN,100,13,80,65,31,NaN,53,96,NaN,15,80
7140,NaN,NaN,,,,,,NaN,,,NaN,,
7141,NaN,NaN,100,13,80,65,31,NaN,53,95,NaN,15,79
7142,NaN,NaN,,,,,,NaN,,,NaN,,
7143,NaN,NaN,100,13,80,65,31,NaN,53,96,NaN,15,79
7144,NaN,NaN,,,,,,NaN,,,NaN,,
7145,NaN,NaN,100,13,80,65,31,NaN,52,94,NaN,15,79
7146,NaN,NaN,,,,,,NaN,,,NaN,,
7147,NaN,NaN,100,13,80,65,31,NaN,53,95,NaN,15,79
7148,NaN,NaN,,,,,,NaN,,,NaN,,
7149,NaN,NaN,100,13,79,65,31,NaN,52,94,NaN,15,79
7150,NaN,NaN,,,,,,NaN,,,NaN,,
7151,NaN,NaN,100,14,79,65,31,NaN,53,97,NaN,15,79
7152,NaN,NaN,,,,,,NaN,,,NaN,,
7153,NaN,NaN,100,14,79,65,31,NaN,52,95,NaN,15,79
7154,NaN,NaN,,,,,,NaN,,,NaN,,
7155,NaN,NaN,100,14,79,65,31,NaN,53,96,NaN,15,79
7156,NaN,NaN,,,,,,NaN,,,NaN,,
7157,NaN,NaN,100,14,79,64,31,NaN,51,93,NaN,15,79
7158,NaN,NaN,,,,,,NaN,,,NaN,,
7159,NaN,NaN,100,14,79,64,31,NaN,53,95,NaN,15,79
7160,NaN,NaN,,,,,,NaN,,,NaN,,
7161,NaN,NaN,100,14,79,64,31,NaN,52,93,NaN,15,79
7162,NaN,NaN,,,,,,NaN,,,NaN,,
7163,NaN,NaN,100,14,79,64,31,NaN,52,95,NaN,15,79
7164,NaN,NaN,,,,,,NaN,,,NaN,,
7165,NaN,NaN,100,14,79,65,31,NaN,52,94,NaN,15,79
7166,NaN,NaN,,,,,,NaN,,,NaN,,
7167,NaN,NaN,100,14,80,65,31,NaN,54,96,NaN,15,79
7168,NaN,NaN,,,,,,NaN,,,NaN,,
7169,NaN,NaN,100,14,80,65,31,NaN,53,95,NaN,15,79
7170,NaN,NaN,,,,,,NaN,,,NaN,,
7171,NaN,NaN,100,14,80,65,31,NaN,53,95,NaN,15,80
7172,NaN,NaN,,,,,,NaN,,,NaN,,
7173,NaN,NaN,100,14,80,65,31,NaN,52,94,NaN,15,80
7174,NaN,NaN,,,,,,NaN,,,NaN,,
7175,NaN,NaN,100,14,80,65,31,NaN,54,97,NaN,15,80
7176,NaN,NaN,,,,,,NaN,,,NaN,,
7177,NaN,NaN,100,14,80,65,31,NaN,53,94,NaN,15,80
7178,NaN,NaN,,,,,,NaN,,,NaN,,
7179,NaN,NaN,100,14,80,65,31,NaN,54,96,NaN,15,80
7180,NaN,NaN,,,,,,NaN,,,NaN,,
7181,NaN,NaN,100,14,80,65,31,NaN,52,94,NaN,15,80
7182,NaN,NaN,,,,,,NaN,,,NaN,,
7183,NaN,NaN,100,14,80,65,31,NaN,54,96,NaN,15,80
7184,NaN,NaN,,,,,,NaN,,,NaN,,
7185,NaN,NaN,100,14,80,65,31,NaN,53,95,NaN,15,80
7186,NaN,NaN,,,,,,NaN,,,NaN,,
7187,NaN,NaN,100,14,80,66,31,NaN,54,98,NaN,15,80
7188,NaN,NaN,,,,,,NaN,,,NaN,,
7189,NaN,NaN,100,14,80,66,31,NaN,53,96,NaN,15,80
7190,NaN,NaN,,,,,,NaN,,,NaN,,
7191,NaN,NaN,100,14,80,66,31,NaN,54,97,NaN,15,80
7192,NaN,NaN,,,,,,NaN,,,NaN,,
7193,NaN,NaN,100,13,80,66,31,NaN,53,96,NaN,15,80
7194,NaN,NaN,,,,,,NaN,,,NaN,,
7195,NaN,NaN,100,13,80,66,31,NaN,54,97,NaN,15,80
7196,NaN,NaN,,,,,,NaN,,,NaN,,
7197,NaN,NaN,100,13,80,66,31,NaN,54,97,NaN,15,80
7198,NaN,NaN,,,,,,NaN,,,NaN,,
7199,NaN,NaN,100,13,80,67,31,NaN,55,99,NaN,15,80
7200,NaN,NaN,,,,,,NaN,,,NaN,,
7201,NaN,NaN,100,13,80,66,31,NaN,53,96,NaN,15,80
7202,NaN,NaN,,,,,,NaN,,,NaN,,
7203,NaN,NaN,100,14,80,66,31,NaN,54,97,NaN,15,80
7204,NaN,NaN,,,,,,NaN,,,NaN,,
7205,NaN,NaN,100,14,80,65,31,NaN,53,95,NaN,15,80
7206,NaN,NaN,,,,,,NaN,,,NaN,,
7207,NaN,NaN,100,14,80,66,31,NaN,54,96,NaN,15,80
7208,NaN,NaN,,,,,,NaN,,,NaN,,
7209,NaN,NaN,100,14,80,65,31,NaN,53,95,NaN,15,80
7210,NaN,NaN,,,,,,NaN,,,NaN,,
7211,NaN,NaN,100,13,80,66,31,NaN,55,98,NaN,15,80
7212,NaN,NaN,,,,,,NaN,,,NaN,,
7213,NaN,NaN,100,13,80,66,31,NaN,54,97,NaN,15,80
7214,NaN,NaN,,,,,,NaN,,,NaN,,
7215,NaN,NaN,100,14,80,67,31,NaN,55,99,NaN,15,80
7216,NaN,NaN,,,,,,NaN,,,NaN,,
7217,NaN,NaN,100,14,80,66,31,NaN,54,98,NaN,15,79
7218,NaN,NaN,,,,,,NaN,,,NaN,,
7219,NaN,NaN,100,13,80,66,31,NaN,54,97,NaN,15,79
7220,NaN,NaN,,,,,,NaN,,,NaN,,
7221,NaN,NaN,100,13,80,65,31,NaN,53,96,NaN,15,79
7222,NaN,NaN,,,,,,NaN,,,NaN,,
7223,NaN,NaN,100,13,80,66,31,NaN,54,98,NaN,15,79
7224,NaN,NaN,,,,,,NaN,,,NaN,,
7225,NaN,NaN,100,13,80,65,31,NaN,53,96,NaN,15,79
7226,NaN,NaN,,,,,,NaN,,,NaN,,
7227,NaN,NaN,100,13,80,66,31,NaN,54,97,NaN,15,79
7228,NaN,NaN,,,,,,NaN,,,NaN,,
7229,NaN,NaN,100,14,80,65,31,NaN,53,96,NaN,15,79
7230,NaN,NaN,,,,,,NaN,,,NaN,,
7231,NaN,NaN,100,14,80,66,31,NaN,54,96,NaN,15,79
7232,NaN,NaN,,,,,,NaN,,,NaN,,
7233,NaN,NaN,100,14,80,65,31,NaN,53,95,NaN,15,79
7234,NaN,NaN,,,,,,NaN,,,NaN,,
7235,NaN,NaN,100,14,80,67,31,NaN,55,99,NaN,15,80
7236,NaN,NaN,,,,,,NaN,,,NaN,,
7237,NaN,NaN,100,14,80,66,31,NaN,55,97,NaN,15,80
7238,NaN,NaN,,,,,,NaN,,,NaN,,
7239,NaN,NaN,100,14,80,67,31,NaN,56,98,NaN,15,80
7240,NaN,NaN,,,,,,NaN,,,NaN,,
7241,NaN,NaN,100,14,80,66,31,NaN,54,96,NaN,15,80
7242,NaN,NaN,,,,,,NaN,,,NaN,,
7243,NaN,NaN,100,14,80,67,31,NaN,55,98,NaN,15,80
7244,NaN,NaN,,,,,,NaN,,,NaN,,
7245,NaN,NaN,100,14,80,66,31,NaN,54,97,NaN,15,80
7246,NaN,NaN,,,,,,NaN,,,NaN,,
7247,NaN,NaN,100,14,80,67,31,NaN,55,99,NaN,15,80
7248,NaN,NaN,,,,,,NaN,,,NaN,,
7249,NaN,NaN,100,14,80,67,31,NaN,54,97,NaN,15,80
7250,NaN,NaN,,,,,,NaN,,,NaN,,
7251,NaN,NaN,100,14,81,68,31,NaN,56,99,NaN,15,80
7252,NaN,NaN,,,,,,NaN,,,NaN,,
7253,NaN,NaN,100,13,81,67,31,NaN,55,97,NaN,15,80
7254,NaN,NaN,,,,,,NaN,,,NaN,,
7255,NaN,NaN,100,13,81,67,31,NaN,55,98,NaN,15,81
7256,NaN,NaN,,,,,,NaN,,,NaN,,
7257,NaN,NaN,100,13,81,67,31,NaN,54,97,NaN,15,81
7258,NaN,NaN,,,,,,NaN,,,NaN,,
7259,NaN,NaN,100,13,81,67,31,NaN,55,98,NaN,15,80
7260,NaN,NaN,,,,,,NaN,,,NaN,,
7261,NaN,NaN,100,13,81,67,31,NaN,54,97,NaN,15,80
7262,NaN,NaN,,,,,,NaN,,,NaN,,
7263,NaN,NaN,100,13,81,66,31,NaN,54,97,NaN,15,80
7264,NaN,NaN,,,,,,NaN,,,NaN,,
7265,NaN,NaN,100,13,81,66,31,NaN,53,95,NaN,15,80
7266,NaN,NaN,,,,,,NaN,,,NaN,,
7267,NaN,NaN,100,13,80,66,31,NaN,53,96,NaN,15,80
7268,NaN,NaN,,,,,,NaN,,,NaN,,
7269,NaN,NaN,100,13,80,66,31,NaN,53,96,NaN,15,80
7270,NaN,NaN,,,,,,NaN,,,NaN,,
7271,NaN,NaN,100,14,80,66,31,NaN,55,98,NaN,15,79
7272,NaN,NaN,,,,,,NaN,,,NaN,,
7273,NaN,NaN,100,14,80,66,31,NaN,55,97,NaN,15,79
7274,NaN,NaN,,,,,,NaN,,,NaN,,
7275,NaN,NaN,100,13,80,67,31,NaN,56,98,NaN,15,79
7276,NaN,NaN,,,,,,NaN,,,NaN,,
7277,NaN,NaN,100,13,80,67,31,NaN,56,98,NaN,15,79
7278,NaN,NaN,,,,,,NaN,,,NaN,,
7279,NaN,NaN,100,13,80,67,31,NaN,55,97,NaN,15,79
7280,NaN,NaN,,,,,,NaN,,,NaN,,
7281,NaN,NaN,100,13,80,67,31,NaN,54,97,NaN,15,79
7282,NaN,NaN,,,,,,NaN,,,NaN,,
7283,NaN,NaN,100,13,80,67,31,NaN,55,99,NaN,15,79
7284,NaN,NaN,,,,,,NaN,,,NaN,,
7285,NaN,NaN,100,13,80,67,31,NaN,55,98,NaN,15,79
7286,NaN,NaN,,,,,,NaN,,,NaN,,
7287,NaN,NaN,100,14,80,67,31,NaN,56,99,NaN,15,79
7288,NaN,NaN,,,,,,NaN,,,NaN,,
7289,NaN,NaN,100,14,79,66,31,NaN,54,97,NaN,15,79
7290,NaN,NaN,,,,,,NaN,,,NaN,,
7291,NaN,NaN,100,14,79,67,31,NaN,55,98,NaN,15,79
7292,NaN,NaN,,,,,,NaN,,,NaN,,
7293,NaN,NaN,100,13,79,67,31,NaN,54,98,NaN,15,79
7294,NaN,NaN,,,,,,NaN,,,NaN,,
7295,NaN,NaN,100,13,79,67,31,NaN,56,100,NaN,15,79
7296,NaN,NaN,,,,,,NaN,,,NaN,,
7297,NaN,NaN,100,14,79,67,31,NaN,55,98,NaN,15,79
