time,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/HR,SNUADC/ART,Solar8000/PLETH_SPO2
8586,,,NaN,NaN,,NaN,,,,,,NaN,
8587,102,32,NaN,NaN,76,NaN,5,149,14,52,50,NaN,100
8588,,,NaN,NaN,,NaN,,,,,,NaN,
8589,103,32,NaN,NaN,75,NaN,5,148,14,53,53,NaN,100
8590,,,NaN,NaN,,NaN,,,,,,NaN,
8591,103,33,NaN,NaN,75,NaN,5,147,14,54,53,NaN,100
8592,,,NaN,NaN,,NaN,,,,,,NaN,
8593,103,33,NaN,NaN,74,NaN,5,146,14,55,54,NaN,100
8594,,,NaN,NaN,,NaN,,,,,,NaN,
8595,101,33,NaN,NaN,73,NaN,5,144,14,55,48,NaN,100
8596,,,NaN,NaN,,NaN,,,,,,NaN,
8597,100,33,NaN,NaN,71,NaN,5,141,14,55,48,NaN,100
8598,,,NaN,NaN,,NaN,,,,,,NaN,
8599,99,33,NaN,NaN,70,NaN,5,138,14,55,48,NaN,100
8600,,,NaN,NaN,,NaN,,,,,,NaN,
8601,98,33,NaN,NaN,69,NaN,5,139,14,54,48,NaN,100
8602,,,NaN,NaN,,NaN,,,,,,NaN,
8603,98,33,NaN,NaN,69,NaN,5,139,14,54,48,NaN,100
8604,,,NaN,NaN,,NaN,,,,,,NaN,
8605,96,33,NaN,NaN,69,NaN,5,137,14,54,48,NaN,100
8606,,,NaN,NaN,,NaN,,,,,,NaN,
8607,95,33,NaN,NaN,68,NaN,5,135,14,54,48,NaN,100
8608,,,NaN,NaN,,NaN,,,,,,NaN,
8609,95,34,NaN,NaN,68,NaN,5,136,14,54,48,NaN,100
8610,,,NaN,NaN,,NaN,,,,,,NaN,
8611,94,34,NaN,NaN,67,NaN,5,133,14,54,48,NaN,100
8612,,,NaN,NaN,,NaN,,,,,,NaN,
8613,94,34,NaN,NaN,68,NaN,5,133,14,54,48,NaN,100
8614,,,NaN,NaN,,NaN,,,,,,NaN,
8615,93,34,NaN,NaN,67,NaN,5,131,14,54,48,NaN,100
8616,,,NaN,NaN,,NaN,,,,,,NaN,
8617,93,34,NaN,NaN,67,NaN,6,133,14,54,53,NaN,100
8618,,,NaN,NaN,,NaN,,,,,,NaN,
8619,93,34,NaN,NaN,67,NaN,6,133,14,54,53,NaN,100
8620,,,NaN,NaN,,NaN,,,,,,NaN,
8621,93,34,NaN,NaN,67,NaN,6,132,14,54,53,NaN,100
8622,,,NaN,NaN,,NaN,,,,,,NaN,
8623,93,34,NaN,NaN,67,NaN,6,133,14,54,53,NaN,100
8624,,,NaN,NaN,,NaN,,,,,,NaN,
8625,93,34,NaN,NaN,68,NaN,6,132,14,54,54,NaN,100
8626,,,NaN,NaN,,NaN,,,,,,NaN,
8627,93,34,NaN,NaN,67,NaN,6,132,14,54,54,NaN,100
8628,,,NaN,NaN,,NaN,,,,,,NaN,
8629,93,33,NaN,NaN,68,NaN,6,132,14,54,54,NaN,100
8630,,,NaN,NaN,,NaN,,,,,,NaN,
8631,94,33,NaN,NaN,68,NaN,6,133,14,54,54,NaN,100
8632,,,NaN,NaN,,NaN,,,,,,NaN,
8633,93,33,NaN,NaN,67,NaN,6,131,14,54,62,NaN,100
8634,,,NaN,NaN,,NaN,,,,,,NaN,
8635,93,33,NaN,NaN,67,NaN,5,133,14,55,62,NaN,100
8636,,,NaN,NaN,,NaN,,,,,,NaN,
8637,92,33,NaN,NaN,66,NaN,5,130,14,54,62,NaN,100
8638,,,NaN,NaN,,NaN,,,,,,NaN,
8639,92,33,NaN,NaN,66,NaN,6,131,14,54,61,NaN,100
8640,,,NaN,NaN,,NaN,,,,,,NaN,
8641,91,33,NaN,NaN,65,NaN,6,129,14,54,55,NaN,100
8642,,,NaN,NaN,,NaN,,,,,,NaN,
8643,91,33,NaN,NaN,66,NaN,6,130,14,54,53,NaN,100
8644,,,NaN,NaN,,NaN,,,,,,NaN,
8645,91,33,NaN,NaN,65,NaN,6,129,14,54,53,NaN,100
8646,,,NaN,NaN,,NaN,,,,,,NaN,
8647,91,35,NaN,NaN,65,NaN,6,129,14,54,53,NaN,100
8648,,,NaN,NaN,,NaN,,,,,,NaN,
8649,90,35,NaN,NaN,65,NaN,6,129,14,54,71,NaN,100
8650,,,NaN,NaN,,NaN,,,,,,NaN,
8651,90,35,NaN,NaN,65,NaN,6,128,14,54,71,NaN,100
8652,,,NaN,NaN,,NaN,,,,,,NaN,
8653,90,35,NaN,NaN,66,NaN,6,129,14,54,71,NaN,100
8654,,,NaN,NaN,,NaN,,,,,,NaN,
8655,90,33,NaN,NaN,66,NaN,6,128,14,54,71,NaN,100
8656,,,NaN,NaN,,NaN,,,,,,NaN,
8657,90,33,NaN,NaN,65,NaN,6,128,14,54,58,NaN,100
8658,,,NaN,NaN,,NaN,,,,,,NaN,
8659,90,33,NaN,NaN,65,NaN,6,127,14,54,53,NaN,100
8660,,,NaN,NaN,,NaN,,,,,,NaN,
8661,90,33,NaN,NaN,65,NaN,6,129,14,54,53,NaN,100
8662,,,NaN,NaN,,NaN,,,,,,NaN,
8663,89,33,NaN,NaN,64,NaN,5,126,14,54,53,NaN,100
8664,,,NaN,NaN,,NaN,,,,,,NaN,
8665,88,33,NaN,NaN,62,NaN,5,125,14,53,53,NaN,100
8666,,,NaN,NaN,,NaN,,,,,,NaN,
8667,86,34,NaN,NaN,61,NaN,5,121,14,53,52,NaN,100
8668,,,NaN,NaN,,NaN,,,,,,NaN,
8669,85,34,NaN,NaN,61,NaN,6,120,14,53,52,NaN,100
8670,,,NaN,NaN,,NaN,,,,,,NaN,
8671,84,34,NaN,NaN,60,NaN,6,119,14,53,52,NaN,100
8672,,,NaN,NaN,,NaN,,,,,,NaN,
8673,83,34,NaN,NaN,59,NaN,6,119,14,52,52,NaN,100
8674,,,NaN,NaN,,NaN,,,,,,NaN,
8675,82,34,NaN,NaN,59,NaN,6,118,14,52,52,NaN,100
8676,,,NaN,NaN,,NaN,,,,,,NaN,
8677,82,34,NaN,NaN,58,NaN,6,118,14,52,52,NaN,100
8678,,,NaN,NaN,,NaN,,,,,,NaN,
8679,81,33,NaN,NaN,58,NaN,6,117,14,52,51,NaN,100
8680,,,NaN,NaN,,NaN,,,,,,NaN,
8681,81,33,NaN,NaN,58,NaN,6,116,14,52,51,NaN,100
8682,,,NaN,NaN,,NaN,,,,,,NaN,
8683,81,33,NaN,NaN,58,NaN,6,117,14,51,51,NaN,100
8684,,,NaN,NaN,,NaN,,,,,,NaN,
8685,81,35,NaN,NaN,58,NaN,6,116,14,51,51,NaN,100
8686,,,NaN,NaN,,NaN,,,,,,NaN,
8687,80,35,NaN,NaN,57,NaN,6,116,14,51,51,NaN,100
8688,,,NaN,NaN,,NaN,,,,,,NaN,
8689,80,35,NaN,NaN,57,NaN,6,116,14,51,56,NaN,100
8690,,,NaN,NaN,,NaN,,,,,,NaN,
8691,80,33,NaN,NaN,57,NaN,6,117,14,51,56,NaN,100
8692,,,NaN,NaN,,NaN,,,,,,NaN,
8693,80,33,NaN,NaN,58,NaN,6,116,14,51,56,NaN,100
8694,,,NaN,NaN,,NaN,,,,,,NaN,
8695,81,33,NaN,NaN,58,NaN,6,118,14,50,64,NaN,100
8696,,,NaN,NaN,,NaN,,,,,,NaN,
8697,81,33,NaN,NaN,59,NaN,6,118,14,50,64,NaN,100
8698,,,NaN,NaN,,NaN,,,,,,NaN,
8699,82,34,NaN,NaN,60,NaN,6,120,14,50,63,NaN,100
8700,,,NaN,NaN,,NaN,,,,,,NaN,
8701,82,34,NaN,NaN,59,NaN,6,120,14,50,57,NaN,100
8702,,,NaN,NaN,,NaN,,,,,,NaN,
8703,83,34,NaN,NaN,60,NaN,6,121,14,50,57,NaN,100
8704,,,NaN,NaN,,NaN,,,,,,NaN,
8705,84,34,NaN,NaN,61,NaN,6,122,14,50,64,NaN,100
8706,,,NaN,NaN,,NaN,,,,,,NaN,
8707,85,34,NaN,NaN,62,NaN,6,123,14,51,61,NaN,100
8708,,,NaN,NaN,,NaN,,,,,,NaN,
8709,85,34,NaN,NaN,62,NaN,6,123,14,51,69,NaN,100
8710,,,NaN,NaN,,NaN,,,,,,NaN,
8711,87,34,NaN,NaN,63,NaN,6,127,14,51,69,NaN,100
8712,,,NaN,NaN,,NaN,,,,,,NaN,
8713,88,34,NaN,NaN,63,NaN,6,127,14,51,69,NaN,100
8714,,,NaN,NaN,,NaN,,,,,,NaN,
8715,88,34,NaN,NaN,63,NaN,6,128,14,52,90,NaN,100
8716,,,NaN,NaN,,NaN,,,,,,NaN,
8717,88,34,NaN,NaN,63,NaN,6,128,14,52,90,NaN,100
8718,,,NaN,NaN,,NaN,,,,,,NaN,
8719,88,34,NaN,NaN,62,NaN,6,126,14,52,90,NaN,100
8720,,,NaN,NaN,,NaN,,,,,,NaN,
8721,87,34,NaN,NaN,62,NaN,6,125,14,52,87,NaN,100
8722,,,NaN,NaN,,NaN,,,,,,NaN,
8723,87,34,NaN,NaN,62,NaN,6,125,14,53,87,NaN,100
8724,,,NaN,NaN,,NaN,,,,,,NaN,
8725,86,34,NaN,NaN,61,NaN,6,123,14,53,87,NaN,100
8726,,,NaN,NaN,,NaN,,,,,,NaN,
8727,86,34,NaN,NaN,61,NaN,6,124,14,52,87,NaN,100
8728,,,NaN,NaN,,NaN,,,,,,NaN,
8729,86,34,NaN,NaN,61,NaN,6,123,14,52,67,NaN,100
8730,,,NaN,NaN,,NaN,,,,,,NaN,
8731,86,34,NaN,NaN,61,NaN,6,123,14,52,67,NaN,100
8732,,,NaN,NaN,,NaN,,,,,,NaN,
8733,86,34,NaN,NaN,61,NaN,6,123,14,52,51,NaN,100
8734,,,NaN,NaN,,NaN,,,,,,NaN,
8735,85,34,NaN,NaN,61,NaN,6,122,14,52,51,NaN,100
8736,,,NaN,NaN,,NaN,,,,,,NaN,
8737,85,34,NaN,NaN,60,NaN,6,123,14,52,51,NaN,100
8738,,,NaN,NaN,,NaN,,,,,,NaN,
8739,84,34,NaN,NaN,59,NaN,6,121,14,52,51,NaN,100
8740,,,NaN,NaN,,NaN,,,,,,NaN,
8741,84,34,NaN,NaN,59,NaN,6,122,14,52,57,NaN,100
8742,,,NaN,NaN,,NaN,,,,,,NaN,
8743,83,34,NaN,NaN,59,NaN,6,119,14,52,57,NaN,100
8744,,,NaN,NaN,,NaN,,,,,,NaN,
8745,83,34,NaN,NaN,59,NaN,6,119,14,51,57,NaN,100
8746,,,NaN,NaN,,NaN,,,,,,NaN,
8747,83,34,NaN,NaN,60,NaN,6,120,14,51,56,NaN,100
8748,,,NaN,NaN,,NaN,,,,,,NaN,
8749,83,34,NaN,NaN,60,NaN,6,120,14,50,56,NaN,100
8750,,,NaN,NaN,,NaN,,,,,,NaN,
8751,85,34,NaN,NaN,61,NaN,6,122,14,50,62,NaN,100
8752,,,NaN,NaN,,NaN,,,,,,NaN,
8753,85,34,NaN,NaN,61,NaN,6,122,14,50,62,NaN,100
8754,,,NaN,NaN,,NaN,,,,,,NaN,
8755,86,34,NaN,NaN,62,NaN,6,124,14,51,56,NaN,100
8756,,,NaN,NaN,,NaN,,,,,,NaN,
8757,86,34,NaN,NaN,62,NaN,6,125,14,51,56,NaN,100
8758,,,NaN,NaN,,NaN,,,,,,NaN,
8759,87,34,NaN,NaN,62,NaN,6,125,14,52,57,NaN,100
8760,,,NaN,NaN,,NaN,,,,,,NaN,
8761,87,34,NaN,NaN,62,NaN,6,125,14,52,57,NaN,100
8762,,,NaN,NaN,,NaN,,,,,,NaN,
8763,87,34,NaN,NaN,62,NaN,6,125,14,52,52,NaN,100
8764,,,NaN,NaN,,NaN,,,,,,NaN,
8765,87,34,NaN,NaN,62,NaN,6,125,14,52,52,NaN,100
8766,,,NaN,NaN,,NaN,,,,,,NaN,
8767,87,34,NaN,NaN,62,NaN,6,124,14,52,52,NaN,100
8768,,,NaN,NaN,,NaN,,,,,,NaN,
8769,86,34,NaN,NaN,61,NaN,6,124,14,52,51,NaN,100
8770,,,NaN,NaN,,NaN,,,,,,NaN,
8771,86,34,NaN,NaN,61,NaN,6,124,14,52,51,NaN,100
8772,,,NaN,NaN,,NaN,,,,,,NaN,
8773,85,34,NaN,NaN,61,NaN,6,122,14,52,51,NaN,100
8774,,,NaN,NaN,,NaN,,,,,,NaN,
8775,85,34,NaN,NaN,61,NaN,6,122,14,52,51,NaN,100
8776,,,NaN,NaN,,NaN,,,,,,NaN,
8777,85,34,NaN,NaN,60,NaN,6,122,14,52,51,NaN,100
8778,,,NaN,NaN,,NaN,,,,,,NaN,
8779,85,34,NaN,NaN,60,NaN,6,122,14,51,50,NaN,100
8780,,,NaN,NaN,,NaN,,,,,,NaN,
8781,85,34,NaN,NaN,60,NaN,6,122,14,51,50,NaN,100
8782,,,NaN,NaN,,NaN,,,,,,NaN,
8783,84,34,NaN,NaN,59,NaN,7,121,14,51,50,NaN,100
8784,,,NaN,NaN,,NaN,,,,,,NaN,
8785,83,34,NaN,NaN,59,NaN,7,120,14,51,50,NaN,100
8786,,,NaN,NaN,,NaN,,,,,,NaN,
8787,83,34,NaN,NaN,59,NaN,6,120,14,51,50,NaN,100
8788,,,NaN,NaN,,NaN,,,,,,NaN,
8789,82,34,NaN,NaN,58,NaN,6,119,14,51,50,NaN,100
8790,,,NaN,NaN,,NaN,,,,,,NaN,
8791,82,34,NaN,NaN,58,NaN,7,119,14,51,50,NaN,100
8792,,,NaN,NaN,,NaN,,,,,,NaN,
8793,82,34,NaN,NaN,58,NaN,7,118,14,50,57,NaN,100
8794,,,NaN,NaN,,NaN,,,,,,NaN,
8795,82,34,NaN,NaN,59,NaN,7,118,14,50,56,NaN,100
8796,,,NaN,NaN,,NaN,,,,,,NaN,
8797,82,34,NaN,NaN,59,NaN,7,118,14,50,56,NaN,100
8798,,,NaN,NaN,,NaN,,,,,,NaN,
8799,83,33,NaN,NaN,60,NaN,7,121,14,50,56,NaN,100
8800,,,NaN,NaN,,NaN,,,,,,NaN,
8801,84,33,NaN,NaN,60,NaN,7,122,14,50,52,NaN,100
8802,,,NaN,NaN,,NaN,,,,,,NaN,
8803,83,33,NaN,NaN,60,NaN,7,121,14,50,54,NaN,100
8804,,,NaN,NaN,,NaN,,,,,,NaN,
8805,83,34,NaN,NaN,60,NaN,7,121,14,50,71,NaN,100
8806,,,NaN,NaN,,NaN,,,,,,NaN,
8807,83,34,NaN,NaN,59,NaN,7,121,14,50,71,NaN,100
8808,,,NaN,NaN,,NaN,,,,,,NaN,
8809,83,34,NaN,NaN,59,NaN,7,120,14,50,87,NaN,100
8810,,,NaN,NaN,,NaN,,,,,,NaN,
8811,83,34,NaN,NaN,59,NaN,7,121,14,50,109,NaN,100
8812,,,NaN,NaN,,NaN,,,,,,NaN,
8813,82,34,NaN,NaN,59,NaN,7,119,14,50,112,NaN,100
8814,,,NaN,NaN,,NaN,,,,,,NaN,
8815,83,34,NaN,NaN,59,NaN,7,120,14,50,112,NaN,100
8816,,,NaN,NaN,,NaN,,,,,,NaN,
8817,83,33,NaN,NaN,60,NaN,7,121,14,49,87,NaN,100
8818,,,NaN,NaN,,NaN,,,,,,NaN,
8819,84,33,NaN,NaN,61,NaN,7,123,14,50,63,NaN,100
8820,,,NaN,NaN,,NaN,,,,,,NaN,
8821,84,33,NaN,NaN,61,NaN,6,122,14,49,54,NaN,100
8822,,,NaN,NaN,,NaN,,,,,,NaN,
8823,85,33,NaN,NaN,61,NaN,6,122,14,49,50,NaN,100
8824,,,NaN,NaN,,NaN,,,,,,NaN,
8825,85,33,NaN,NaN,61,NaN,6,123,14,50,44,NaN,100
8826,,,NaN,NaN,,NaN,,,,,,NaN,
8827,85,33,NaN,NaN,61,NaN,6,123,14,50,44,NaN,100
8828,,,NaN,NaN,,NaN,,,,,,NaN,
8829,85,33,NaN,NaN,60,NaN,6,123,14,50,49,NaN,100
8830,,,NaN,NaN,,NaN,,,,,,NaN,
8831,84,33,NaN,NaN,60,NaN,6,122,14,49,49,NaN,100
8832,,,NaN,NaN,,NaN,,,,,,NaN,
8833,84,33,NaN,NaN,60,NaN,6,122,14,49,49,NaN,100
8834,,,NaN,NaN,,NaN,,,,,,NaN,
8835,84,33,NaN,NaN,60,NaN,7,121,14,49,48,NaN,100
8836,,,NaN,NaN,,NaN,,,,,,NaN,
8837,84,33,NaN,NaN,60,NaN,7,123,14,49,55,NaN,100
8838,,,NaN,NaN,,NaN,,,,,,NaN,
8839,84,33,NaN,NaN,61,NaN,7,122,14,48,55,NaN,100
8840,,,NaN,NaN,,NaN,,,,,,NaN,
8841,85,33,NaN,NaN,61,NaN,7,123,14,48,62,NaN,100
8842,,,NaN,NaN,,NaN,,,,,,NaN,
8843,86,33,NaN,NaN,62,NaN,7,124,14,48,62,NaN,100
8844,,,NaN,NaN,,NaN,,,,,,NaN,
8845,87,33,NaN,NaN,64,NaN,7,127,14,48,57,NaN,100
8846,,,NaN,NaN,,NaN,,,,,,NaN,
8847,88,34,NaN,NaN,64,NaN,7,127,14,49,53,NaN,100
8848,,,NaN,NaN,,NaN,,,,,,NaN,
8849,89,34,NaN,NaN,64,NaN,7,128,14,50,59,NaN,100
8850,,,NaN,NaN,,NaN,,,,,,NaN,
8851,89,34,NaN,NaN,64,NaN,6,127,14,50,53,NaN,100
8852,,,NaN,NaN,,NaN,,,,,,NaN,
8853,89,33,NaN,NaN,64,NaN,6,128,14,51,54,NaN,100
8854,,,NaN,NaN,,NaN,,,,,,NaN,
8855,89,33,NaN,NaN,63,NaN,6,127,14,51,63,NaN,100
8856,,,NaN,NaN,,NaN,,,,,,NaN,
8857,89,33,NaN,NaN,63,NaN,6,127,14,51,74,NaN,100
8858,,,NaN,NaN,,NaN,,,,,,NaN,
8859,87,33,NaN,NaN,61,NaN,6,124,14,51,74,NaN,100
8860,,,NaN,NaN,,NaN,,,,,,NaN,
8861,87,33,NaN,NaN,61,NaN,6,124,14,51,99,NaN,100
8862,,,NaN,NaN,,NaN,,,,,,NaN,
8863,87,33,NaN,NaN,61,NaN,6,124,14,51,99,NaN,100
8864,,,NaN,NaN,,NaN,,,,,,NaN,
8865,86,33,NaN,NaN,61,NaN,6,122,14,51,99,NaN,100
8866,,,NaN,NaN,,NaN,,,,,,NaN,
8867,86,34,NaN,NaN,61,NaN,6,123,14,51,99,NaN,100
8868,,,NaN,NaN,,NaN,,,,,,NaN,
8869,85,34,NaN,NaN,60,NaN,6,121,14,50,82,NaN,100
8870,,,NaN,NaN,,NaN,,,,,,NaN,
8871,84,34,NaN,NaN,59,NaN,6,121,14,50,81,NaN,100
8872,,,NaN,NaN,,NaN,,,,,,NaN,
8873,83,33,NaN,NaN,59,NaN,6,120,14,50,73,NaN,100
8874,,,NaN,NaN,,NaN,,,,,,NaN,
8875,83,33,NaN,NaN,58,NaN,6,120,14,50,73,NaN,100
8876,,,NaN,NaN,,NaN,,,,,,NaN,
8877,82,33,NaN,NaN,58,NaN,6,119,14,50,70,NaN,100
8878,,,NaN,NaN,,NaN,,,,,,NaN,
8879,83,33,NaN,NaN,59,NaN,6,119,14,49,60,NaN,100
8880,,,NaN,NaN,,NaN,,,,,,NaN,
8881,83,33,NaN,NaN,59,NaN,6,119,14,49,60,NaN,100
8882,,,NaN,NaN,,NaN,,,,,,NaN,
8883,83,33,NaN,NaN,59,NaN,6,120,14,49,60,NaN,100
8884,,,NaN,NaN,,NaN,,,,,,NaN,
8885,83,33,NaN,NaN,59,NaN,6,119,14,49,57,NaN,100
8886,,,NaN,NaN,,NaN,,,,,,NaN,
8887,83,33,NaN,NaN,59,NaN,6,120,14,49,57,NaN,100
8888,,,NaN,NaN,,NaN,,,,,,NaN,
8889,83,33,NaN,NaN,60,NaN,6,120,14,49,57,NaN,100
8890,,,NaN,NaN,,NaN,,,,,,NaN,
8891,83,33,NaN,NaN,60,NaN,6,120,14,49,53,NaN,100
8892,,,NaN,NaN,,NaN,,,,,,NaN,
8893,83,33,NaN,NaN,60,NaN,6,121,14,49,53,NaN,100
8894,,,NaN,NaN,,NaN,,,,,,NaN,
8895,84,33,NaN,NaN,60,NaN,6,121,14,49,49,NaN,100
8896,,,NaN,NaN,,NaN,,,,,,NaN,
8897,84,34,NaN,NaN,60,NaN,6,122,14,49,49,NaN,100
8898,,,NaN,NaN,,NaN,,,,,,NaN,
8899,83,34,NaN,NaN,59,NaN,6,120,14,50,49,NaN,100
8900,,,NaN,NaN,,NaN,,,,,,NaN,
8901,83,34,NaN,NaN,59,NaN,6,120,14,49,49,NaN,100
8902,,,NaN,NaN,,NaN,,,,,,NaN,
8903,83,33,NaN,NaN,59,NaN,6,120,14,50,49,NaN,100
8904,,,NaN,NaN,,NaN,,,,,,NaN,
8905,84,33,NaN,NaN,60,NaN,6,122,14,50,49,NaN,100
8906,,,NaN,NaN,,NaN,,,,,,NaN,
8907,84,33,NaN,NaN,60,NaN,6,121,14,50,61,NaN,100
8908,,,NaN,NaN,,NaN,,,,,,NaN,
8909,84,33,NaN,NaN,60,NaN,6,121,14,50,95,NaN,100
8910,,,NaN,NaN,,NaN,,,,,,NaN,
8911,83,33,NaN,NaN,59,NaN,6,120,14,50,103,NaN,100
8912,,,NaN,NaN,,NaN,,,,,,NaN,
8913,82,33,NaN,NaN,58,NaN,6,119,14,50,75,NaN,100
8914,,,NaN,NaN,,NaN,,,,,,NaN,
8915,82,33,NaN,NaN,58,NaN,6,119,14,50,67,NaN,100
8916,,,NaN,NaN,,NaN,,,,,,NaN,
8917,82,33,NaN,NaN,58,NaN,6,118,14,50,54,NaN,100
8918,,,NaN,NaN,,NaN,,,,,,NaN,
8919,82,33,NaN,NaN,58,NaN,6,118,14,50,54,NaN,100
8920,,,NaN,NaN,,NaN,,,,,,NaN,
8921,81,34,NaN,NaN,58,NaN,6,117,14,49,54,NaN,100
8922,,,NaN,NaN,,NaN,,,,,,NaN,
8923,80,34,NaN,NaN,57,NaN,6,116,14,49,54,NaN,100
8924,,,NaN,NaN,,NaN,,,,,,NaN,
8925,80,34,NaN,NaN,57,NaN,6,115,14,49,54,NaN,100
8926,,,NaN,NaN,,NaN,,,,,,NaN,
8927,79,34,NaN,NaN,56,NaN,6,114,14,49,49,NaN,100
8928,,,NaN,NaN,,NaN,,,,,,NaN,
8929,79,33,NaN,NaN,56,NaN,6,114,14,49,45,NaN,100
8930,,,NaN,NaN,,NaN,,,,,,NaN,
8931,79,33,NaN,NaN,56,NaN,6,114,14,49,43,NaN,100
8932,,,NaN,NaN,,NaN,,,,,,NaN,
8933,79,33,NaN,NaN,56,NaN,6,114,14,49,49,NaN,100
8934,,,NaN,NaN,,NaN,,,,,,NaN,
8935,79,33,NaN,NaN,57,NaN,6,114,14,49,49,NaN,100
8936,,,NaN,NaN,,NaN,,,,,,NaN,
8937,80,33,NaN,NaN,58,NaN,6,116,14,49,49,NaN,100
8938,,,NaN,NaN,,NaN,,,,,,NaN,
8939,80,33,NaN,NaN,58,NaN,6,115,14,50,49,NaN,100
8940,,,NaN,NaN,,NaN,,,,,,NaN,
8941,80,33,NaN,NaN,58,NaN,6,116,14,50,49,NaN,100
8942,,,NaN,NaN,,NaN,,,,,,NaN,
8943,80,33,NaN,NaN,58,NaN,6,116,14,50,49,NaN,100
8944,,,NaN,NaN,,NaN,,,,,,NaN,
8945,80,33,NaN,NaN,57,NaN,6,116,14,51,50,NaN,100
8946,,,NaN,NaN,,NaN,,,,,,NaN,
8947,80,33,NaN,NaN,57,NaN,6,116,14,51,50,NaN,100
8948,,,NaN,NaN,,NaN,,,,,,NaN,
8949,80,33,NaN,NaN,58,NaN,6,116,14,51,50,NaN,100
8950,,,NaN,NaN,,NaN,,,,,,NaN,
8951,80,33,NaN,NaN,58,NaN,6,116,14,50,50,NaN,100
8952,,,NaN,NaN,,NaN,,,,,,NaN,
8953,80,33,NaN,NaN,57,NaN,6,114,14,50,50,NaN,100
8954,,,NaN,NaN,,NaN,,,,,,NaN,
8955,80,33,NaN,NaN,57,NaN,6,114,14,50,50,NaN,100
8956,,,NaN,NaN,,NaN,,,,,,NaN,
8957,80,33,NaN,NaN,57,NaN,6,116,14,50,49,NaN,100
8958,,,NaN,NaN,,NaN,,,,,,NaN,
8959,80,33,NaN,NaN,57,NaN,6,116,14,50,49,NaN,100
8960,,,NaN,NaN,,NaN,,,,,,NaN,
8961,80,33,NaN,NaN,57,NaN,6,115,14,50,49,NaN,100
8962,,,NaN,NaN,,NaN,,,,,,NaN,
8963,80,33,NaN,NaN,57,NaN,6,115,14,50,49,NaN,100
8964,,,NaN,NaN,,NaN,,,,,,NaN,
8965,79,33,NaN,NaN,57,NaN,6,114,14,50,49,NaN,100
8966,,,NaN,NaN,,NaN,,,,,,NaN,
8967,79,33,NaN,NaN,57,NaN,6,114,14,50,49,NaN,100
8968,,,NaN,NaN,,NaN,,,,,,NaN,
8969,79,33,NaN,NaN,56,NaN,6,114,14,50,49,NaN,100
8970,,,NaN,NaN,,NaN,,,,,,NaN,
8971,79,33,NaN,NaN,56,NaN,6,114,14,50,79,NaN,100
8972,,,NaN,NaN,,NaN,,,,,,NaN,
8973,79,33,NaN,NaN,56,NaN,6,114,14,50,79,NaN,100
8974,,,NaN,NaN,,NaN,,,,,,NaN,
8975,79,33,NaN,NaN,56,NaN,6,114,14,50,79,NaN,100
8976,,,NaN,NaN,,NaN,,,,,,NaN,
8977,79,33,NaN,NaN,57,NaN,6,113,14,50,92,NaN,100
8978,,,NaN,NaN,,NaN,,,,,,NaN,
8979,79,33,NaN,NaN,56,NaN,6,114,14,50,92,NaN,100
8980,,,NaN,NaN,,NaN,,,,,,NaN,
8981,78,33,NaN,NaN,56,NaN,6,113,14,49,89,NaN,100
8982,,,NaN,NaN,,NaN,,,,,,NaN,
8983,78,33,NaN,NaN,56,NaN,6,114,14,49,65,NaN,100
8984,,,NaN,NaN,,NaN,,,,,,NaN,
8985,77,33,NaN,NaN,56,NaN,6,111,14,49,63,NaN,100
8986,,,NaN,NaN,,NaN,,,,,,NaN,
8987,77,33,NaN,NaN,55,NaN,6,111,14,49,62,NaN,100
8988,,,NaN,NaN,,NaN,,,,,,NaN,
8989,76,33,NaN,NaN,55,NaN,6,109,14,49,51,NaN,100
8990,,,NaN,NaN,,NaN,,,,,,NaN,
8991,76,33,NaN,NaN,55,NaN,6,110,14,49,48,NaN,100
8992,,,NaN,NaN,,NaN,,,,,,NaN,
8993,76,33,NaN,NaN,55,NaN,6,109,14,49,51,NaN,100
8994,,,NaN,NaN,,NaN,,,,,,NaN,
8995,76,33,NaN,NaN,55,NaN,6,111,14,48,61,NaN,100
8996,,,NaN,NaN,,NaN,,,,,,NaN,
8997,76,33,NaN,NaN,55,NaN,6,110,14,49,61,NaN,100
8998,,,NaN,NaN,,NaN,,,,,,NaN,
8999,77,33,NaN,NaN,55,NaN,6,111,14,49,61,NaN,100
9000,,,NaN,NaN,,NaN,,,,,,NaN,
9001,77,33,NaN,NaN,55,NaN,6,111,14,48,66,NaN,100
9002,,,NaN,NaN,,NaN,,,,,,NaN,
9003,77,33,NaN,NaN,56,NaN,6,111,14,48,66,NaN,100
9004,,,NaN,NaN,,NaN,,,,,,NaN,
9005,77,33,NaN,NaN,55,NaN,6,111,14,49,66,NaN,100
9006,,,NaN,NaN,,NaN,,,,,,NaN,
9007,76,33,NaN,NaN,55,NaN,6,111,14,48,60,NaN,100
9008,,,NaN,NaN,,NaN,,,,,,NaN,
9009,76,33,NaN,NaN,54,NaN,6,111,14,48,60,NaN,100
9010,,,NaN,NaN,,NaN,,,,,,NaN,
