time,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,Solar8000/HR,Solar8000/ETCO2,SNUADC/ECG_V5,SNUADC/ART,SNUADC/ECG_II,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/CVP,Solar8000/ART_DBP
18224,,,,,NaN,NaN,NaN,,NaN,,,,
18225,100,73,72,36,NaN,NaN,NaN,79,NaN,15,99,-8,60
18226,,,,,NaN,NaN,NaN,,NaN,,,,
18227,100,73,72,36,NaN,NaN,NaN,82,NaN,15,105,-8,66
18228,,,,,NaN,NaN,NaN,,NaN,,,,
18229,100,73,72,36,NaN,NaN,NaN,82,NaN,15,,-8,
18230,,,,,NaN,NaN,NaN,,NaN,,,,
18231,100,73,73,36,NaN,NaN,NaN,151,NaN,15,,-8,
18232,,,,,NaN,NaN,NaN,,NaN,,,,
18233,100,73,73,36,NaN,NaN,NaN,151,NaN,15,,-8,
18234,,,,,NaN,NaN,NaN,,NaN,,,,
18235,100,74,73,36,NaN,NaN,NaN,153,NaN,15,,-8,
18236,,,,,NaN,NaN,NaN,,NaN,,,,
18237,100,74,73,36,NaN,NaN,NaN,153,NaN,15,,-8,
18238,,,,,NaN,NaN,NaN,,NaN,,,,
18239,100,74,73,36,NaN,NaN,NaN,181,NaN,15,,-8,
18240,,,,,NaN,NaN,NaN,,NaN,,,,
18241,100,74,73,36,NaN,NaN,NaN,183,NaN,15,,-8,
18242,,,,,NaN,NaN,NaN,,NaN,,,,
18243,100,74,74,36,NaN,NaN,NaN,187,NaN,15,,-8,
18244,,,,,NaN,NaN,NaN,,NaN,,,,
18245,100,74,74,35,NaN,NaN,NaN,187,NaN,15,,-8,
18246,,,,,NaN,NaN,NaN,,NaN,,,,
18247,100,74,74,35,NaN,NaN,NaN,196,NaN,15,,-16,
18248,,,,,NaN,NaN,NaN,,NaN,,,,
18249,100,74,74,35,NaN,NaN,NaN,142,NaN,15,,-16,
18250,,,,,NaN,NaN,NaN,,NaN,,,,
18251,100,74,74,35,NaN,NaN,NaN,116,NaN,15,,-27,
18252,,,,,NaN,NaN,NaN,,NaN,,,,
18253,100,74,74,35,NaN,NaN,NaN,116,NaN,15,,-27,
18254,,,,,NaN,NaN,NaN,,NaN,,,,
18255,100,74,73,35,NaN,NaN,NaN,139,NaN,15,,-29,
18256,,,,,NaN,NaN,NaN,,NaN,,,,
18257,100,74,73,35,NaN,NaN,NaN,143,NaN,15,,-29,
18258,,,,,NaN,NaN,NaN,,NaN,,,,
18259,100,74,73,35,NaN,NaN,NaN,143,NaN,15,,-30,
18260,,,,,NaN,NaN,NaN,,NaN,,,,
18261,100,74,73,35,NaN,NaN,NaN,117,NaN,15,,-30,
18262,,,,,NaN,NaN,NaN,,NaN,,,,
18263,100,74,73,35,NaN,NaN,NaN,102,NaN,15,,-31,
18264,,,,,NaN,NaN,NaN,,NaN,,,,
18265,100,74,74,35,NaN,NaN,NaN,91,NaN,15,,-31,
18266,,,,,NaN,NaN,NaN,,NaN,,,,
18267,100,74,74,35,NaN,NaN,NaN,87,NaN,15,,-31,
18268,,,,,NaN,NaN,NaN,,NaN,,,,
18269,100,74,74,35,NaN,NaN,NaN,84,NaN,15,,-31,
18270,,,,,NaN,NaN,NaN,,NaN,,,,
18271,100,74,74,35,NaN,NaN,NaN,82,NaN,15,,-31,
18272,,,,,NaN,NaN,NaN,,NaN,,,,
18273,100,74,73,36,NaN,NaN,NaN,81,NaN,15,103,-32,69
18274,,,,,NaN,NaN,NaN,,NaN,,,,
18275,100,74,73,36,NaN,NaN,NaN,82,NaN,15,105,-32,70
18276,,,,,NaN,NaN,NaN,,NaN,,,,
18277,,,73,,NaN,NaN,NaN,83,NaN,,,,
18278,100,74,,36,NaN,NaN,NaN,,NaN,15,106,-32,71
18279,100,74,73,36,NaN,NaN,NaN,84,NaN,15,108,-32,73
18280,,,,,NaN,NaN,NaN,,NaN,,,,
18281,100,74,74,36,NaN,NaN,NaN,85,NaN,15,108,-33,73
18282,,,,,NaN,NaN,NaN,,NaN,,,,
18283,100,75,74,36,NaN,NaN,NaN,85,NaN,15,108,-33,73
18284,,,,,NaN,NaN,NaN,,NaN,,,,
18285,100,75,75,36,NaN,NaN,NaN,85,NaN,15,106,-33,72
18286,,,,,NaN,NaN,NaN,,NaN,,,,
18287,100,75,75,36,NaN,NaN,NaN,83,NaN,15,104,-33,70
18288,,,,,NaN,NaN,NaN,,NaN,,,,
18289,100,75,75,35,NaN,NaN,NaN,83,NaN,15,104,-33,71
18290,,,,,NaN,NaN,NaN,,NaN,,,,
18291,100,75,75,35,NaN,NaN,NaN,83,NaN,15,106,-33,71
18292,,,,,NaN,NaN,NaN,,NaN,,,,
18293,100,75,74,35,NaN,NaN,NaN,84,NaN,15,106,-34,72
18294,,,,,NaN,NaN,NaN,,NaN,,,,
18295,,,,,NaN,NaN,NaN,,NaN,,,,
18296,100,75,74,36,NaN,NaN,NaN,84,NaN,15,107,-34,72
18297,,,,,NaN,NaN,NaN,,NaN,,,,
18298,100,75,74,36,NaN,NaN,NaN,84,NaN,15,107,-34,73
18299,,,,,NaN,NaN,NaN,,NaN,,,,
18300,100,75,74,36,NaN,NaN,NaN,85,NaN,15,107,-34,73
18301,,,,,NaN,NaN,NaN,,NaN,,,,
18302,100,75,74,36,NaN,NaN,NaN,85,NaN,15,107,-34,73
18303,,,,,NaN,NaN,NaN,,NaN,,,,
18304,100,75,75,35,NaN,NaN,NaN,85,NaN,15,108,-34,73
18305,,,,,NaN,NaN,NaN,,NaN,,,,
18306,100,75,75,35,NaN,NaN,NaN,85,NaN,15,107,-34,73
18307,,,,,NaN,NaN,NaN,,NaN,,,,
18308,100,75,75,35,NaN,NaN,NaN,85,NaN,15,107,-34,72
18309,,,,,NaN,NaN,NaN,,NaN,,,,
18310,100,75,75,36,NaN,NaN,NaN,85,NaN,15,107,-34,72
18311,,,,,NaN,NaN,NaN,,NaN,,,,
18312,100,75,75,36,NaN,NaN,NaN,83,NaN,15,103,-34,69
18313,,,,,NaN,NaN,NaN,,NaN,,,,
18314,100,75,74,36,NaN,NaN,NaN,82,NaN,15,102,-34,69
18315,,,,,NaN,NaN,NaN,,NaN,,,,
18316,100,75,74,36,NaN,NaN,NaN,83,NaN,15,105,-35,71
18317,,,,,NaN,NaN,NaN,,NaN,,,,
18318,100,75,74,36,NaN,NaN,NaN,83,NaN,15,106,-35,71
18319,,,,,NaN,NaN,NaN,,NaN,,,,
18320,100,75,74,36,NaN,NaN,NaN,84,NaN,15,107,-35,72
18321,,,,,NaN,NaN,NaN,,NaN,,,,
18322,100,75,75,36,NaN,NaN,NaN,85,NaN,15,108,-35,73
18323,,,,,NaN,NaN,NaN,,NaN,,,,
18324,100,76,75,36,NaN,NaN,NaN,86,NaN,15,110,-35,74
18325,,,,,NaN,NaN,NaN,,NaN,,,,
18326,100,76,76,35,NaN,NaN,NaN,87,NaN,15,110,-35,74
18327,,,,,NaN,NaN,NaN,,NaN,,,,
18328,100,76,76,35,NaN,NaN,NaN,87,NaN,15,111,-35,74
18329,,,,,NaN,NaN,NaN,,NaN,,,,
18330,100,76,76,35,NaN,NaN,NaN,87,NaN,15,110,-35,74
18331,,,,,NaN,NaN,NaN,,NaN,,,,
18332,100,76,76,36,NaN,NaN,NaN,86,NaN,15,108,-36,73
18333,,,,,NaN,NaN,NaN,,NaN,,,,
18334,100,76,76,36,NaN,NaN,NaN,85,NaN,15,107,-36,73
18335,,,,,NaN,NaN,NaN,,NaN,,,,
18336,100,76,75,36,NaN,NaN,NaN,85,NaN,15,107,-36,72
18337,,,,,NaN,NaN,NaN,,NaN,,,,
18338,100,76,75,36,NaN,NaN,NaN,85,NaN,15,108,-36,73
18339,,,,,NaN,NaN,NaN,,NaN,,,,
18340,100,76,75,36,NaN,NaN,NaN,85,NaN,15,107,-36,72
18341,,,,,NaN,NaN,NaN,,NaN,,,,
18342,100,75,75,36,NaN,NaN,NaN,84,NaN,15,106,-36,71
18343,,,,,NaN,NaN,NaN,,NaN,,,,
18344,100,75,75,36,NaN,NaN,NaN,83,NaN,15,105,-36,70
18345,,,,,NaN,NaN,NaN,,NaN,,,,
18346,100,75,75,36,NaN,NaN,NaN,83,NaN,15,105,-36,71
18347,,,,,NaN,NaN,NaN,,NaN,,,,
18348,100,75,74,36,NaN,NaN,NaN,84,NaN,15,107,-36,73
18349,,,,,NaN,NaN,NaN,,NaN,,,,
18350,100,75,74,36,NaN,NaN,NaN,86,NaN,15,111,-36,75
18351,,,,,NaN,NaN,NaN,,NaN,,,,
18352,100,75,75,36,NaN,NaN,NaN,87,NaN,15,112,-36,76
18353,,,,,NaN,NaN,NaN,,NaN,,,,
18354,100,76,75,36,NaN,NaN,NaN,88,NaN,15,112,-36,75
18355,,,,,NaN,NaN,NaN,,NaN,,,,
18356,100,76,76,35,NaN,NaN,NaN,88,NaN,15,111,-36,75
18357,,,,,NaN,NaN,NaN,,NaN,,,,
18358,100,77,76,35,NaN,NaN,NaN,88,NaN,15,114,-36,76
18359,,,,,NaN,NaN,NaN,,NaN,,,,
18360,100,77,76,35,NaN,NaN,NaN,88,NaN,15,115,-36,74
18361,,,,,NaN,NaN,NaN,,NaN,,,,
18362,100,76,76,35,NaN,NaN,NaN,87,NaN,15,113,-36,73
18363,,,,,NaN,NaN,NaN,,NaN,,,,
18364,100,76,75,35,NaN,NaN,NaN,87,NaN,15,114,-36,73
18365,,,,,NaN,NaN,NaN,,NaN,,,,
18366,100,75,75,35,NaN,NaN,NaN,87,NaN,15,115,-36,74
18367,,,,,NaN,NaN,NaN,,NaN,,,,
18368,100,75,74,35,NaN,NaN,NaN,88,NaN,15,117,-36,76
18369,,,,,NaN,NaN,NaN,,NaN,,,,
18370,100,75,74,35,NaN,NaN,NaN,91,NaN,15,121,-36,79
18371,,,,,NaN,NaN,NaN,,NaN,,,,
18372,100,75,75,35,NaN,NaN,NaN,93,NaN,15,123,-36,80
18373,,,,,NaN,NaN,NaN,,NaN,,,,
18374,100,75,75,35,NaN,NaN,NaN,94,NaN,15,125,-36,81
18375,,,,,NaN,NaN,NaN,,NaN,,,,
18376,100,76,75,35,NaN,NaN,NaN,94,NaN,15,122,-37,78
18377,,,,,NaN,NaN,NaN,,NaN,,,,
18378,100,76,75,35,NaN,NaN,NaN,93,NaN,15,121,-37,79
18379,,,,,NaN,NaN,NaN,,NaN,,,,
18380,100,76,75,35,NaN,NaN,NaN,92,NaN,15,119,-37,77
18381,,,,,NaN,NaN,NaN,,NaN,,,,
18382,100,76,75,35,NaN,NaN,NaN,92,NaN,15,119,-37,78
18383,,,,,NaN,NaN,NaN,,NaN,,,,
18384,100,76,75,35,NaN,NaN,NaN,92,NaN,15,119,-37,78
18385,,,,,NaN,NaN,NaN,,NaN,,,,
18386,100,76,75,35,NaN,NaN,NaN,92,NaN,15,119,-37,79
18387,,,,,NaN,NaN,NaN,,NaN,,,,
18388,100,76,75,35,NaN,NaN,NaN,92,NaN,15,118,-37,78
18389,,,,,NaN,NaN,NaN,,NaN,,,,
18390,100,76,75,35,NaN,NaN,NaN,92,NaN,15,118,-37,78
18391,,,,,NaN,NaN,NaN,,NaN,,,,
18392,100,76,75,35,NaN,NaN,NaN,91,NaN,15,116,-37,77
18393,,,,,NaN,NaN,NaN,,NaN,,,,
18394,100,76,75,36,NaN,NaN,NaN,91,NaN,15,116,-37,78
18395,,,,,NaN,NaN,NaN,,NaN,,,,
18396,100,76,75,36,NaN,NaN,NaN,92,NaN,15,118,-37,78
18397,,,,,NaN,NaN,NaN,,NaN,,,,
18398,100,76,75,36,NaN,NaN,NaN,92,NaN,15,118,-37,79
18399,,,,,NaN,NaN,NaN,,NaN,,,,
18400,100,76,75,36,NaN,NaN,NaN,92,NaN,15,118,-37,78
18401,,,,,NaN,NaN,NaN,,NaN,,,,
18402,100,76,76,36,NaN,NaN,NaN,91,NaN,15,116,-37,77
18403,,,,,NaN,NaN,NaN,,NaN,,,,
18404,100,76,76,36,NaN,NaN,NaN,91,NaN,15,115,-37,77
18405,,,,,NaN,NaN,NaN,,NaN,,,,
18406,100,76,75,36,NaN,NaN,NaN,91,NaN,15,116,-37,78
18407,,,,,NaN,NaN,NaN,,NaN,,,,
18408,100,76,75,36,NaN,NaN,NaN,91,NaN,15,116,-37,78
18409,,,,,NaN,NaN,NaN,,NaN,,,,
18410,100,76,76,36,NaN,NaN,NaN,92,NaN,15,118,-37,79
18411,,,,,NaN,NaN,NaN,,NaN,,,,
18412,100,76,76,36,NaN,NaN,NaN,91,NaN,15,131,-37,7
18413,,,,,NaN,NaN,NaN,,NaN,,,,
18414,100,76,76,36,NaN,NaN,NaN,92,NaN,15,126,-38,56
18415,,,,,NaN,NaN,NaN,,NaN,,,,
18416,100,76,76,36,NaN,NaN,NaN,93,NaN,15,124,-38,73
18417,,,,,NaN,NaN,NaN,,NaN,,,,
18418,100,76,76,36,NaN,NaN,NaN,95,NaN,15,125,-46,82
18419,,,,,NaN,NaN,NaN,,NaN,,,,
18420,100,77,76,36,NaN,NaN,NaN,96,NaN,15,126,-46,82
18421,,,,,NaN,NaN,NaN,,NaN,,,,
18422,100,76,75,36,NaN,NaN,NaN,95,NaN,15,125,-57,78
18423,,,,,NaN,NaN,NaN,,NaN,,,,
18424,100,76,75,36,NaN,NaN,NaN,94,NaN,15,123,-57,75
18425,,,,,NaN,NaN,NaN,,NaN,,,,
18426,100,75,74,36,NaN,NaN,NaN,94,NaN,15,123,-57,79
18427,,,,,NaN,NaN,NaN,,NaN,,,,
18428,100,75,74,36,NaN,NaN,NaN,94,NaN,15,124,-57,80
18429,,,,,NaN,NaN,NaN,,NaN,,,,
18430,100,74,74,36,NaN,NaN,NaN,96,NaN,15,127,-57,82
18431,,,,,NaN,NaN,NaN,,NaN,,,,
18432,100,74,74,36,NaN,NaN,NaN,96,NaN,15,127,-57,82
18433,,,,,NaN,NaN,NaN,,NaN,,,,
18434,100,75,74,36,NaN,NaN,NaN,97,NaN,15,127,-57,82
18435,,,,,NaN,NaN,NaN,,NaN,,,,
18436,100,74,74,36,NaN,NaN,NaN,95,NaN,15,125,-57,80
18437,,,,,NaN,NaN,NaN,,NaN,,,,
18438,100,74,74,36,NaN,NaN,NaN,94,NaN,15,123,-57,79
18439,,,,,NaN,NaN,NaN,,NaN,,,,
18440,100,74,73,36,NaN,NaN,NaN,94,NaN,15,122,-57,79
18441,,,,,NaN,NaN,NaN,,NaN,,,,
18442,100,73,73,36,NaN,NaN,NaN,95,NaN,15,124,-57,82
18443,,,,,NaN,NaN,NaN,,NaN,,,,
18444,100,73,72,36,NaN,NaN,NaN,97,NaN,15,128,-57,85
18445,,,,,NaN,NaN,NaN,,NaN,,,,
18446,100,73,72,36,NaN,NaN,NaN,99,NaN,15,130,-57,86
18447,,,,,NaN,NaN,NaN,,NaN,,,,
18448,100,73,72,36,NaN,NaN,NaN,99,NaN,15,129,-57,84
18449,,,,,NaN,NaN,NaN,,NaN,,,,
18450,100,73,72,36,NaN,NaN,NaN,98,NaN,15,127,-57,83
18451,,,,,NaN,NaN,NaN,,NaN,,,,
18452,100,73,72,36,NaN,NaN,NaN,96,NaN,15,125,-57,81
18453,,,,,NaN,NaN,NaN,,NaN,,,,
18454,100,72,72,36,NaN,NaN,NaN,95,NaN,15,125,-57,80
18455,,,,,NaN,NaN,NaN,,NaN,,,,
18456,100,72,71,36,NaN,NaN,NaN,95,NaN,15,125,-57,81
18457,,,,,NaN,NaN,NaN,,NaN,,,,
18458,100,72,71,36,NaN,NaN,NaN,96,NaN,15,126,-57,82
18459,,,,,NaN,NaN,NaN,,NaN,,,,
18460,100,71,71,36,NaN,NaN,NaN,97,NaN,15,129,-57,84
18461,,,,,NaN,NaN,NaN,,NaN,,,,
18462,100,71,71,36,NaN,NaN,NaN,98,NaN,15,130,-57,85
18463,,,,,NaN,NaN,NaN,,NaN,,,,
18464,100,72,71,36,NaN,NaN,NaN,98,NaN,15,129,-57,84
18465,,,,,NaN,NaN,NaN,,NaN,,,,
18466,100,72,71,36,NaN,NaN,NaN,99,NaN,15,129,-57,84
18467,,,,,NaN,NaN,NaN,,NaN,,,,
18468,100,72,71,36,NaN,NaN,NaN,100,NaN,15,132,-57,86
18469,,,,,NaN,NaN,NaN,,NaN,,,,
18470,100,72,71,36,NaN,NaN,NaN,102,NaN,15,135,-57,86
18471,,,,,NaN,NaN,NaN,,NaN,,,,
18472,100,72,71,36,NaN,NaN,NaN,101,NaN,15,134,-57,84
18473,,,,,NaN,NaN,NaN,,NaN,,,,
18474,100,72,71,36,NaN,NaN,NaN,98,NaN,15,129,-58,80
18475,,,,,NaN,NaN,NaN,,NaN,,,,
18476,100,72,71,36,NaN,NaN,NaN,95,NaN,15,123,-58,76
18477,,,,,NaN,NaN,NaN,,NaN,,,,
18478,100,71,71,36,NaN,NaN,NaN,93,NaN,15,121,-59,77
18479,,,,,NaN,NaN,NaN,,NaN,,,,
18480,100,71,70,36,NaN,NaN,NaN,93,NaN,15,123,-59,79
18481,,,,,NaN,NaN,NaN,,NaN,,,,
18482,100,71,70,36,NaN,NaN,NaN,95,NaN,15,127,-58,82
18483,,,,,NaN,NaN,NaN,,NaN,,,,
18484,100,71,70,37,NaN,NaN,NaN,97,NaN,15,131,-58,84
18485,,,,,NaN,NaN,NaN,,NaN,,,,
18486,100,71,71,37,NaN,NaN,NaN,99,NaN,15,132,-59,83
18487,,,,,NaN,NaN,NaN,,NaN,,,,
18488,100,72,71,37,NaN,NaN,NaN,99,NaN,15,131,-59,83
18489,,,,,NaN,NaN,NaN,,NaN,,,,
18490,100,72,71,37,NaN,NaN,NaN,99,NaN,15,130,-58,82
18491,,,,,NaN,NaN,NaN,,NaN,,,,
18492,100,72,71,37,NaN,NaN,NaN,97,NaN,15,128,-58,82
18493,,,,,NaN,NaN,NaN,,NaN,,,,
18494,100,71,71,37,NaN,NaN,NaN,98,NaN,15,129,-59,83
18495,,,,,NaN,NaN,NaN,,NaN,,,,
18496,100,71,71,37,NaN,NaN,NaN,97,NaN,15,129,-59,82
18497,,,,,NaN,NaN,NaN,,NaN,,,,
18498,100,71,71,37,NaN,NaN,NaN,98,NaN,15,129,-59,83
18499,,,,,NaN,NaN,NaN,,NaN,,,,
18500,100,71,70,37,NaN,NaN,NaN,98,NaN,15,130,-59,84
18501,,,,,NaN,NaN,NaN,,NaN,,,,
18502,100,71,70,37,NaN,NaN,NaN,100,NaN,15,134,-59,85
18503,,,,,NaN,NaN,NaN,,NaN,,,,
18504,100,71,70,37,NaN,NaN,NaN,101,NaN,15,134,-59,85
18505,,,,,NaN,NaN,NaN,,NaN,,,,
18506,100,71,70,37,NaN,NaN,NaN,100,NaN,15,132,-59,84
18507,,,,,NaN,NaN,NaN,,NaN,,,,
18508,100,71,71,39,NaN,NaN,NaN,99,NaN,13,131,-59,83
18509,,,,,NaN,NaN,NaN,,NaN,,,,
18510,100,71,71,39,NaN,NaN,NaN,100,NaN,13,132,-59,85
18511,,,,,NaN,NaN,NaN,,NaN,,,,
18512,100,71,71,39,NaN,NaN,NaN,100,NaN,13,132,-59,84
18513,,,,,NaN,NaN,NaN,,NaN,,,,
18514,100,71,71,39,NaN,NaN,NaN,100,NaN,13,132,-59,86
18515,,,,,NaN,NaN,NaN,,NaN,,,,
18516,100,72,71,39,NaN,NaN,NaN,101,NaN,10,134,-59,87
18517,,,,,NaN,NaN,NaN,,NaN,,,,
18518,100,72,71,39,NaN,NaN,NaN,103,NaN,10,136,-59,89
18519,,,,,NaN,NaN,NaN,,NaN,,,,
18520,100,72,72,39,NaN,NaN,NaN,103,NaN,10,136,-59,88
18521,,,,,NaN,NaN,NaN,,NaN,,,,
18522,100,73,72,39,NaN,NaN,NaN,103,NaN,10,135,-59,87
18523,,,,,NaN,NaN,NaN,,NaN,,,,
18524,100,73,72,38,NaN,NaN,NaN,102,NaN,11,133,-59,85
18525,,,,,NaN,NaN,NaN,,NaN,,,,
18526,100,73,72,38,NaN,NaN,NaN,101,NaN,11,132,-59,84
18527,,,,,NaN,NaN,NaN,,NaN,,,,
18528,100,72,72,38,NaN,NaN,NaN,99,NaN,11,129,-59,82
18529,,,,,NaN,NaN,NaN,,NaN,,,,
18530,100,72,71,38,NaN,NaN,NaN,98,NaN,12,128,-59,82
18531,,,,,NaN,NaN,NaN,,NaN,,,,
18532,100,72,71,38,NaN,NaN,NaN,99,NaN,12,131,-59,83
18533,,,,,NaN,NaN,NaN,,NaN,,,,
18534,100,72,71,38,NaN,NaN,NaN,99,NaN,12,132,-59,84
18535,,,,,NaN,NaN,NaN,,NaN,,,,
18536,99,72,71,38,NaN,NaN,NaN,101,NaN,12,134,-59,87
18537,,,,,NaN,NaN,NaN,,NaN,,,,
18538,99,72,71,39,NaN,NaN,NaN,101,NaN,14,133,-60,85
18539,,,,,NaN,NaN,NaN,,NaN,,,,
18540,99,72,72,39,NaN,NaN,NaN,100,NaN,14,130,-60,83
18541,,,,,NaN,NaN,NaN,,NaN,,,,
18542,100,72,72,39,NaN,NaN,NaN,98,NaN,14,127,-60,82
18543,,,,,NaN,NaN,NaN,,NaN,,,,
18544,100,72,72,39,NaN,NaN,NaN,98,NaN,14,128,-60,83
18545,,,,,NaN,NaN,NaN,,NaN,,,,
18546,99,72,72,,NaN,NaN,NaN,99,NaN,,131,-60,85
18547,,,,,NaN,NaN,NaN,,NaN,,,,
18548,100,72,72,,NaN,NaN,NaN,100,NaN,,132,-60,85
18549,,,,,NaN,NaN,NaN,,NaN,,,,
18550,100,73,72,,NaN,NaN,NaN,100,NaN,,132,-60,85
18551,,,,,NaN,NaN,NaN,,NaN,,,,
18552,100,73,72,,NaN,NaN,NaN,101,NaN,,132,-60,85
18553,,,,,NaN,NaN,NaN,,NaN,,,,
18554,99,73,72,,NaN,NaN,NaN,101,NaN,,133,-60,86
18555,,,,,NaN,NaN,NaN,,NaN,,,,
18556,100,73,72,,NaN,NaN,NaN,101,NaN,,133,-60,86
18557,,,,,NaN,NaN,NaN,,NaN,,,,
18558,99,73,71,,NaN,NaN,NaN,102,NaN,,132,-60,88
18559,,,,,NaN,NaN,NaN,,NaN,,,,
18560,100,72,71,,NaN,NaN,NaN,99,NaN,,129,-60,82
18561,,,,,NaN,NaN,NaN,,NaN,,,,
18562,100,72,70,,NaN,NaN,NaN,96,NaN,,124,-60,79
18563,,,,,NaN,NaN,NaN,,NaN,,,,
18564,99,70,68,,NaN,NaN,NaN,94,NaN,,123,-60,78
18565,,,,,NaN,NaN,NaN,,NaN,,,,
18566,98,69,67,,NaN,NaN,NaN,93,NaN,,122,-60,79
18567,,,,,NaN,NaN,NaN,,NaN,,,,
18568,98,68,66,,NaN,NaN,NaN,94,NaN,,125,-60,82
18569,,,,,NaN,NaN,NaN,,NaN,,,,
18570,97,68,67,,NaN,NaN,NaN,96,NaN,,128,-60,83
18571,,,,,NaN,NaN,NaN,,NaN,,,,
18572,96,66,68,,NaN,NaN,NaN,99,NaN,,132,-60,86
18573,,,,,NaN,NaN,NaN,,NaN,,,,
18574,96,66,69,,NaN,NaN,NaN,100,NaN,,133,-60,85
18575,,,,,NaN,NaN,NaN,,NaN,,,,
18576,94,66,70,,NaN,NaN,NaN,100,NaN,,132,-60,84
18577,,,,,NaN,NaN,NaN,,NaN,,,,
18578,93,65,70,,NaN,NaN,NaN,101,NaN,,141,-60,69
18579,,,,,NaN,NaN,NaN,,NaN,,,,
18580,93,65,70,,NaN,NaN,NaN,100,NaN,,132,-60,76
18581,,,,,NaN,NaN,NaN,,NaN,,,,
18582,92,64,68,,NaN,NaN,NaN,98,NaN,,125,-60,79
18583,,,,,NaN,NaN,NaN,,NaN,,,,
18584,92,64,65,,NaN,NaN,NaN,80,NaN,,78,-60,64
18585,,,,,NaN,NaN,NaN,,NaN,,,,
18586,92,64,60,,NaN,NaN,NaN,80,NaN,,95,-60,63
18587,,,,,NaN,NaN,NaN,,NaN,,,,
18588,92,64,55,,NaN,NaN,NaN,83,NaN,,106,-60,63
18589,,,,,NaN,NaN,NaN,,NaN,,,,
18590,92,64,52,,NaN,NaN,NaN,82,NaN,,109,-60,59
18591,,,,,NaN,NaN,NaN,,NaN,,,,
18592,90,63,51,,NaN,NaN,NaN,77,NaN,,96,-60,60
18593,,,,,NaN,NaN,NaN,,NaN,,,,
18594,90,63,51,,NaN,NaN,NaN,79,NaN,,103,-60,66
18595,,,,,NaN,NaN,NaN,,NaN,,,,
18596,89,60,52,,NaN,NaN,NaN,81,NaN,,105,-60,71
18597,,,,,NaN,NaN,NaN,,NaN,,,,
18598,89,60,53,,NaN,NaN,NaN,90,NaN,,114,-60,85
18599,,,,,NaN,NaN,NaN,,NaN,,,,
18600,89,60,56,,NaN,NaN,NaN,85,NaN,,102,-60,70
18601,,,,,NaN,NaN,NaN,,NaN,,,,
18602,89,62,60,,NaN,NaN,NaN,86,NaN,,108,-60,71
18603,,,,,NaN,NaN,NaN,,NaN,,,,
18604,89,62,63,,NaN,NaN,NaN,86,NaN,,102,-60,74
18605,,,,,NaN,NaN,NaN,,NaN,,,,
18606,89,62,67,,NaN,NaN,NaN,86,NaN,,109,-60,73
18607,,,,,NaN,NaN,NaN,,NaN,,,,
18608,89,62,67,,NaN,NaN,NaN,88,NaN,,110,-60,74
18609,,,,,NaN,NaN,NaN,,NaN,,,,
18610,88,61,67,,NaN,NaN,NaN,89,NaN,,111,-60,75
18611,,,,,NaN,NaN,NaN,,NaN,,,,
18612,88,62,67,,NaN,NaN,NaN,89,NaN,,111,-60,78
18613,,,,,NaN,NaN,NaN,,NaN,,,,
18614,88,67,68,,NaN,NaN,NaN,91,NaN,,115,-61,79
18615,,,,,NaN,NaN,NaN,,NaN,,,,
18616,89,74,70,,NaN,NaN,NaN,92,NaN,,115,-61,80
18617,,,,,NaN,NaN,NaN,,NaN,,,,
18618,89,74,71,,NaN,NaN,NaN,93,NaN,,117,-61,80
18619,,,,,NaN,NaN,NaN,,NaN,,,,
18620,89,74,71,,NaN,NaN,NaN,93,NaN,,117,-61,79
18621,,,,,NaN,NaN,NaN,,NaN,,,,
18622,92,75,72,,NaN,NaN,NaN,93,NaN,,116,-61,79
18623,,,,,NaN,NaN,NaN,,NaN,,,,
18624,93,75,72,,NaN,NaN,NaN,94,NaN,,118,-61,80
18625,,,,,NaN,NaN,NaN,,NaN,,,,
18626,94,74,73,,NaN,NaN,NaN,95,NaN,,120,-61,80
18627,,,,,NaN,NaN,NaN,,NaN,,,,
18628,95,76,73,,NaN,NaN,NaN,95,NaN,,120,-61,79
18629,,,,,NaN,NaN,NaN,,NaN,,,,
18630,93,75,73,,NaN,NaN,NaN,94,NaN,,117,-61,80
18631,,,,,NaN,NaN,NaN,,NaN,,,,
18632,92,72,73,,NaN,NaN,NaN,94,NaN,,117,-61,81
18633,,,,,NaN,NaN,NaN,,NaN,,,,
18634,93,74,73,,NaN,NaN,NaN,94,NaN,,117,-61,81
18635,,,,,NaN,NaN,NaN,,NaN,,,,
18636,93,74,74,,NaN,NaN,NaN,94,NaN,,116,-61,81
18637,,,,,NaN,NaN,NaN,,NaN,,,,
18638,94,75,74,,NaN,NaN,NaN,94,NaN,,117,-61,79
18639,,,,,NaN,NaN,NaN,,NaN,,,,
18640,94,75,73,,NaN,NaN,NaN,96,NaN,,117,-61,78
18641,,,,,NaN,NaN,NaN,,NaN,,,,
18642,94,75,72,,NaN,NaN,NaN,92,NaN,,111,-61,76
18643,,,,,NaN,NaN,NaN,,NaN,,,,
18644,93,81,71,,NaN,NaN,NaN,91,NaN,,111,-60,76
18645,,,,,NaN,NaN,NaN,,NaN,,,,
18646,93,81,69,,NaN,NaN,NaN,88,NaN,,107,-60,70
18647,,,,,NaN,NaN,NaN,,NaN,,,,
