time,SNUADC/ECG_II,SNUADC/ECG_V5,SNUADC/ART,Solar8000/CVP,Solar8000/ART_MBP,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,Solar8000/RR_CO2,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/HR
16744,NaN,NaN,NaN,11,76,56,34,100,119,14,NaN,57,56
16745,NaN,NaN,NaN,,,,,,,,NaN,,
16746,NaN,NaN,NaN,11,76,56,34,100,119,14,NaN,58,56
16747,NaN,NaN,NaN,,,,,,,,NaN,,
16748,NaN,NaN,NaN,11,76,56,34,100,119,14,NaN,57,56
16749,NaN,NaN,NaN,,,,,,,,NaN,,
16750,NaN,NaN,NaN,11,76,56,34,100,119,14,NaN,58,56
16751,NaN,NaN,NaN,,,,,,,,NaN,,
16752,NaN,NaN,NaN,11,76,56,34,100,119,14,NaN,57,56
16753,NaN,NaN,NaN,,,,,,,,NaN,,
16754,NaN,NaN,NaN,11,76,56,34,100,118,14,NaN,57,56
16755,NaN,NaN,NaN,,,,,,,,NaN,,
16756,NaN,NaN,NaN,11,77,56,34,100,120,14,NaN,58,56
16757,NaN,NaN,NaN,,,,,,,,NaN,,
16758,NaN,NaN,NaN,11,76,56,34,100,119,14,NaN,58,56
16759,NaN,NaN,NaN,,,,,,,,NaN,,
16760,NaN,NaN,NaN,11,77,56,34,100,121,14,NaN,59,56
16761,NaN,NaN,NaN,,,,,,,,NaN,,
16762,NaN,NaN,NaN,11,77,57,34,100,120,14,NaN,59,56
16763,NaN,NaN,NaN,,,,,,,,NaN,,
16764,NaN,NaN,NaN,11,77,57,34,100,122,14,NaN,59,56
16765,NaN,NaN,NaN,,,,,,,,NaN,,
16766,NaN,NaN,NaN,11,77,57,34,100,120,14,NaN,59,56
16767,NaN,NaN,NaN,,,,,,,,NaN,,
16768,NaN,NaN,NaN,11,77,57,34,100,122,14,NaN,59,56
16769,NaN,NaN,NaN,,,,,,,,NaN,,
16770,NaN,NaN,NaN,11,77,57,34,100,120,14,NaN,59,56
16771,NaN,NaN,NaN,,,,,,,,NaN,,
16772,NaN,NaN,NaN,10,77,57,34,100,120,14,NaN,59,56
16773,NaN,NaN,NaN,,,,,,,,NaN,,
16774,NaN,NaN,NaN,10,77,57,34,100,121,14,NaN,58,56
16775,NaN,NaN,NaN,,,,,,,,NaN,,
16776,NaN,NaN,NaN,10,77,57,34,100,120,14,NaN,59,56
16777,NaN,NaN,NaN,,,,,,,,NaN,,
16778,NaN,NaN,NaN,10,77,57,34,100,120,14,NaN,58,56
16779,NaN,NaN,NaN,,,,,,,,NaN,,
16780,NaN,NaN,NaN,10,77,56,34,100,120,14,NaN,59,56
16781,NaN,NaN,NaN,,,,,,,,NaN,,
16782,NaN,NaN,NaN,10,77,56,34,100,120,14,NaN,58,56
16783,NaN,NaN,NaN,,,,,,,,NaN,,
16784,NaN,NaN,NaN,10,77,56,34,100,120,14,NaN,59,56
16785,NaN,NaN,NaN,,,,,,,,NaN,,
16786,NaN,NaN,NaN,10,77,56,34,100,120,14,NaN,58,56
16787,NaN,NaN,NaN,,,,,,,,NaN,,
16788,NaN,NaN,NaN,10,76,56,34,100,118,14,NaN,57,56
16789,NaN,NaN,NaN,,,,,,,,NaN,,
16790,NaN,NaN,NaN,10,76,56,34,100,119,14,NaN,58,56
16791,NaN,NaN,NaN,,,,,,,,NaN,,
16792,NaN,NaN,NaN,10,76,56,34,100,119,14,NaN,58,56
16793,NaN,NaN,NaN,,,,,,,,NaN,,
16794,NaN,NaN,NaN,11,77,56,34,100,121,14,NaN,59,56
16795,NaN,NaN,NaN,,,,,,,,NaN,,
16796,NaN,NaN,NaN,11,77,56,34,100,121,14,NaN,59,56
16797,NaN,NaN,NaN,,,,,,,,NaN,,
16798,NaN,NaN,NaN,11,78,56,34,100,122,14,NaN,59,56
16799,NaN,NaN,NaN,,,,,,,,NaN,,
16800,NaN,NaN,NaN,11,77,57,34,100,121,14,NaN,58,56
16801,NaN,NaN,NaN,,,,,,,,NaN,,
16802,NaN,NaN,NaN,11,78,57,34,100,122,14,NaN,59,56
16803,NaN,NaN,NaN,,,,,,,,NaN,,
16804,NaN,NaN,NaN,11,78,56,34,100,122,14,NaN,58,56
16805,NaN,NaN,NaN,,,,,,,,NaN,,
16806,NaN,NaN,NaN,11,78,56,34,100,120,14,NaN,59,56
16807,NaN,NaN,NaN,,,,,,,,NaN,,
16808,NaN,NaN,NaN,11,78,56,34,100,121,14,NaN,59,56
16809,NaN,NaN,NaN,,,,,,,,NaN,,
16810,NaN,NaN,NaN,11,78,56,34,100,120,14,NaN,59,56
16811,NaN,NaN,NaN,,,,,,,,NaN,,
16812,NaN,NaN,NaN,11,78,56,34,100,121,14,NaN,59,56
16813,NaN,NaN,NaN,,,,,,,,NaN,,
16814,NaN,NaN,NaN,11,78,56,34,100,120,14,NaN,59,56
16815,NaN,NaN,NaN,,,,,,,,NaN,,
16816,NaN,NaN,NaN,11,78,56,34,100,122,14,NaN,59,56
16817,NaN,NaN,NaN,,,,,,,,NaN,,
16818,NaN,NaN,NaN,11,78,56,34,100,120,14,NaN,59,56
16819,NaN,NaN,NaN,,,,,,,,NaN,,
16820,NaN,NaN,NaN,11,78,56,34,100,121,14,NaN,59,56
16821,NaN,NaN,NaN,,,,,,,,NaN,,
16822,NaN,NaN,NaN,11,78,56,34,100,120,14,NaN,59,56
16823,NaN,NaN,NaN,,,,,,,,NaN,,
16824,NaN,NaN,NaN,11,78,56,34,100,122,14,NaN,59,56
16825,NaN,NaN,NaN,,,,,,,,NaN,,
16826,NaN,NaN,NaN,11,78,56,34,100,122,14,NaN,59,56
16827,NaN,NaN,NaN,,,,,,,,NaN,,
16828,NaN,NaN,NaN,11,79,56,34,100,124,14,NaN,59,56
16829,NaN,NaN,NaN,,,,,,,,NaN,,
16830,NaN,NaN,NaN,11,78,56,34,100,123,14,NaN,59,56
16831,NaN,NaN,NaN,,,,,,,,NaN,,
16832,NaN,NaN,NaN,11,79,56,34,100,123,14,NaN,60,56
16833,NaN,NaN,NaN,,,,,,,,NaN,,
16834,NaN,NaN,NaN,11,79,56,34,100,123,14,NaN,59,56
16835,NaN,NaN,NaN,,,,,,,,NaN,,
16836,NaN,NaN,NaN,11,79,57,34,100,123,14,NaN,60,56
16837,NaN,NaN,NaN,,,,,,,,NaN,,
16838,NaN,NaN,NaN,11,79,57,34,100,123,14,NaN,59,56
16839,NaN,NaN,NaN,,,,,,,,NaN,,
16840,NaN,NaN,NaN,11,79,57,34,100,122,14,NaN,60,56
16841,NaN,NaN,NaN,,,,,,,,NaN,,
16842,NaN,NaN,NaN,11,79,57,34,100,123,14,NaN,60,56
16843,NaN,NaN,NaN,,,,,,,,NaN,,
16844,NaN,NaN,NaN,11,79,57,34,100,122,14,NaN,60,56
16845,NaN,NaN,NaN,,,,,,,,NaN,,
16846,NaN,NaN,NaN,11,79,57,34,100,123,14,NaN,59,56
16847,NaN,NaN,NaN,,,,,,,,NaN,,
16848,NaN,NaN,NaN,11,78,57,34,100,121,14,NaN,59,56
16849,NaN,NaN,NaN,,,,,,,,NaN,,
16850,NaN,NaN,NaN,11,79,57,34,100,122,14,NaN,60,56
16851,NaN,NaN,NaN,,,,,,,,NaN,,
16852,NaN,NaN,NaN,11,79,57,34,100,122,14,NaN,60,56
16853,NaN,NaN,NaN,,,,,,,,NaN,,
16854,NaN,NaN,NaN,11,79,56,34,100,122,14,NaN,60,56
16855,NaN,NaN,NaN,,,,,,,,NaN,,
16856,NaN,NaN,NaN,11,79,56,34,100,122,14,NaN,59,56
16857,NaN,NaN,NaN,,,,,,,,NaN,,
16858,NaN,NaN,NaN,11,79,56,34,100,122,14,NaN,60,56
16859,NaN,NaN,NaN,,,,,,,,NaN,,
16860,NaN,NaN,NaN,11,79,56,34,100,122,14,NaN,59,56
16861,NaN,NaN,NaN,,,,,,,,NaN,,
16862,NaN,NaN,NaN,11,79,57,34,100,122,14,NaN,60,56
16863,NaN,NaN,NaN,,,,,,,,NaN,,
16864,NaN,NaN,NaN,11,79,57,34,100,122,14,NaN,59,56
16865,NaN,NaN,NaN,,,,,,,,NaN,,
16866,NaN,NaN,NaN,11,79,57,34,100,122,14,NaN,60,56
16867,NaN,NaN,NaN,,,,,,,,NaN,,
16868,NaN,NaN,NaN,11,79,57,34,100,122,14,NaN,59,56
16869,NaN,NaN,NaN,,,,,,,,NaN,,
16870,NaN,NaN,NaN,11,79,57,34,100,122,14,NaN,60,56
16871,NaN,NaN,NaN,,,,,,,,NaN,,
16872,NaN,NaN,NaN,11,79,57,34,100,123,14,NaN,60,56
16873,NaN,NaN,NaN,,,,,,,,NaN,,
16874,NaN,NaN,NaN,11,79,57,34,100,122,14,NaN,59,56
16875,NaN,NaN,NaN,,,,,,,,NaN,,
16876,NaN,NaN,NaN,11,79,57,34,100,123,14,NaN,60,56
16877,NaN,NaN,NaN,,,,,,,,NaN,,
16878,NaN,NaN,NaN,11,79,57,34,100,121,14,NaN,60,56
16879,NaN,NaN,NaN,,,,,,,,NaN,,
16880,NaN,NaN,NaN,11,79,57,34,100,124,14,NaN,60,56
16881,NaN,NaN,NaN,,,,,,,,NaN,,
16882,NaN,NaN,NaN,11,79,57,34,100,123,14,NaN,60,56
16883,NaN,NaN,NaN,,,,,,,,NaN,,
16884,NaN,NaN,NaN,11,80,56,34,100,125,14,NaN,60,56
16885,NaN,NaN,NaN,,,,,,,,NaN,,
16886,NaN,NaN,NaN,11,79,57,34,100,123,14,NaN,60,56
16887,NaN,NaN,NaN,,,,,,,,NaN,,
16888,NaN,NaN,NaN,11,80,57,34,100,125,14,NaN,60,56
16889,NaN,NaN,NaN,,,,,,,,NaN,,
16890,NaN,NaN,NaN,11,79,57,34,100,124,14,NaN,60,56
16891,NaN,NaN,NaN,,,,,,,,NaN,,
16892,NaN,NaN,NaN,11,79,57,34,100,123,14,NaN,61,56
16893,NaN,NaN,NaN,,,,,,,,NaN,,
16894,NaN,NaN,NaN,11,79,57,34,100,123,14,NaN,60,56
16895,NaN,NaN,NaN,,,,,,,,NaN,,
16896,NaN,NaN,NaN,11,79,57,34,100,123,14,NaN,60,56
16897,NaN,NaN,NaN,,,,,,,,NaN,,
16898,NaN,NaN,NaN,11,79,57,33,100,123,14,NaN,60,56
16899,NaN,NaN,NaN,,,,,,,,NaN,,
16900,NaN,NaN,NaN,11,79,57,33,100,123,14,NaN,60,56
16901,NaN,NaN,NaN,,,,,,,,NaN,,
16902,NaN,NaN,NaN,11,80,57,33,100,124,14,NaN,60,56
16903,NaN,NaN,NaN,,,,,,,,NaN,,
16904,NaN,NaN,NaN,11,80,57,33,100,124,14,NaN,61,56
16905,NaN,NaN,NaN,,,,,,,,NaN,,
16906,NaN,NaN,NaN,11,80,57,33,100,125,14,NaN,60,56
16907,NaN,NaN,NaN,,,,,,,,NaN,,
16908,NaN,NaN,NaN,11,80,57,33,100,124,14,NaN,60,56
16909,NaN,NaN,NaN,,,,,,,,NaN,,
16910,NaN,NaN,NaN,11,80,57,33,100,125,14,NaN,61,56
16911,NaN,NaN,NaN,,,,,,,,NaN,,
16912,NaN,NaN,NaN,11,80,57,33,100,124,14,NaN,60,56
16913,NaN,NaN,NaN,,,,,,,,NaN,,
16914,NaN,NaN,NaN,11,80,57,33,100,125,14,NaN,60,56
16915,NaN,NaN,NaN,,,,,,,,NaN,,
16916,NaN,NaN,NaN,11,80,57,33,100,123,14,NaN,60,56
16917,NaN,NaN,NaN,,,,,,,,NaN,,
16918,NaN,NaN,NaN,11,80,57,34,100,124,14,NaN,60,56
16919,NaN,NaN,NaN,,,,,,,,NaN,,
16920,NaN,NaN,NaN,11,79,56,34,100,122,14,NaN,59,56
16921,NaN,NaN,NaN,,,,,,,,NaN,,
16922,NaN,NaN,NaN,11,79,56,34,100,123,14,NaN,60,56
16923,NaN,NaN,NaN,,,,,,,,NaN,,
16924,NaN,NaN,NaN,11,79,56,34,100,123,14,NaN,59,56
16925,NaN,NaN,NaN,,,,,,,,NaN,,
16926,NaN,NaN,NaN,11,79,56,34,100,122,14,NaN,60,56
16927,NaN,NaN,NaN,,,,,,,,NaN,,
16928,NaN,NaN,NaN,11,79,56,34,100,123,14,NaN,60,56
16929,NaN,NaN,NaN,,,,,,,,NaN,,
16930,NaN,NaN,NaN,11,79,56,34,100,122,14,NaN,60,56
16931,NaN,NaN,NaN,,,,,,,,NaN,,
16932,NaN,NaN,NaN,11,80,56,34,100,124,14,NaN,60,56
16933,NaN,NaN,NaN,,,,,,,,NaN,,
16934,NaN,NaN,NaN,11,80,56,34,100,124,14,NaN,61,56
16935,NaN,NaN,NaN,,,,,,,,NaN,,
16936,NaN,NaN,NaN,11,80,56,34,100,126,14,NaN,60,56
16937,NaN,NaN,NaN,,,,,,,,NaN,,
16938,NaN,NaN,NaN,11,80,56,34,100,125,14,NaN,61,56
16939,NaN,NaN,NaN,,,,,,,,NaN,,
16940,NaN,NaN,NaN,11,81,56,34,100,126,14,NaN,61,56
16941,NaN,NaN,NaN,,,,,,,,NaN,,
16942,NaN,NaN,NaN,11,80,56,34,100,125,14,NaN,60,56
16943,NaN,NaN,NaN,,,,,,,,NaN,,
16944,NaN,NaN,NaN,11,81,56,34,100,126,14,NaN,61,56
16945,NaN,NaN,NaN,,,,,,,,NaN,,
16946,NaN,NaN,NaN,11,81,57,34,100,125,14,NaN,61,56
16947,NaN,NaN,NaN,,,,,,,,NaN,,
16948,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,61,56
16949,NaN,NaN,NaN,,,,,,,,NaN,,
16950,NaN,NaN,NaN,11,81,57,34,100,125,14,NaN,60,56
16951,NaN,NaN,NaN,,,,,,,,NaN,,
16952,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,61,56
16953,NaN,NaN,NaN,,,,,,,,NaN,,
16954,NaN,NaN,NaN,11,81,57,34,100,124,14,NaN,60,56
16955,NaN,NaN,NaN,,,,,,,,NaN,,
16956,NaN,NaN,NaN,11,81,57,34,100,125,14,NaN,60,56
16957,NaN,NaN,NaN,,,,,,,,NaN,,
16958,NaN,NaN,NaN,11,80,57,34,100,124,14,NaN,60,56
16959,NaN,NaN,NaN,,,,,,,,NaN,,
16960,NaN,NaN,NaN,11,80,57,34,100,123,14,NaN,60,56
16961,NaN,NaN,NaN,,,,,,,,NaN,,
16962,NaN,NaN,NaN,11,81,57,34,100,125,14,NaN,60,56
16963,NaN,NaN,NaN,,,,,,,,NaN,,
16964,NaN,NaN,NaN,11,81,57,34,100,124,14,NaN,61,56
16965,NaN,NaN,NaN,,,,,,,,NaN,,
16966,NaN,NaN,NaN,11,81,57,34,100,125,14,NaN,60,56
16967,NaN,NaN,NaN,,,,,,,,NaN,,
16968,NaN,NaN,NaN,11,81,57,34,100,124,14,NaN,61,56
16969,NaN,NaN,NaN,,,,,,,,NaN,,
16970,NaN,NaN,NaN,11,81,56,34,100,126,14,NaN,61,56
16971,NaN,NaN,NaN,,,,,,,,NaN,,
16972,NaN,NaN,NaN,11,81,56,34,100,125,14,NaN,61,56
16973,NaN,NaN,NaN,,,,,,,,NaN,,
16974,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,61,56
16975,NaN,NaN,NaN,,,,,,,,NaN,,
16976,NaN,NaN,NaN,11,81,57,34,100,125,14,NaN,61,56
16977,NaN,NaN,NaN,,,,,,,,NaN,,
16978,NaN,NaN,NaN,11,81,57,34,100,125,14,NaN,61,56
16979,NaN,NaN,NaN,,,,,,,,NaN,,
16980,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,61,56
16981,NaN,NaN,NaN,,,,,,,,NaN,,
16982,NaN,NaN,NaN,11,81,57,34,100,125,14,NaN,61,56
16983,NaN,NaN,NaN,,,,,,,,NaN,,
16984,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,60,56
16985,NaN,NaN,NaN,,,,,,,,NaN,,
16986,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,61,56
16987,NaN,NaN,NaN,,,,,,,,NaN,,
16988,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,61,56
16989,NaN,NaN,NaN,,,,,,,,NaN,,
16990,NaN,NaN,NaN,11,82,57,34,100,126,14,NaN,62,56
16991,NaN,NaN,NaN,,,,,,,,NaN,,
16992,NaN,NaN,NaN,11,82,57,34,100,127,14,NaN,61,56
16993,NaN,NaN,NaN,,,,,,,,NaN,,
16994,NaN,NaN,NaN,11,82,57,34,100,126,14,NaN,62,56
16995,NaN,NaN,NaN,,,,,,,,NaN,,
16996,NaN,NaN,NaN,11,82,57,34,100,127,14,NaN,61,57
16997,NaN,NaN,NaN,,,,,,,,NaN,,
16998,NaN,NaN,NaN,11,81,57,34,100,125,14,NaN,61,57
16999,NaN,NaN,NaN,,,,,,,,NaN,,
17000,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,61,57
17001,NaN,NaN,NaN,,,,,,,,NaN,,
17002,NaN,NaN,NaN,11,81,57,34,100,125,14,NaN,61,57
17003,NaN,NaN,NaN,,,,,,,,NaN,,
17004,NaN,NaN,NaN,11,81,57,34,100,127,14,NaN,61,56
17005,NaN,NaN,NaN,,,,,,,,NaN,,
17006,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,61,56
17007,NaN,NaN,NaN,,,,,,,,NaN,,
17008,NaN,NaN,NaN,11,82,57,34,100,127,14,NaN,61,56
17009,NaN,NaN,NaN,,,,,,,,NaN,,
17010,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,61,56
17011,NaN,NaN,NaN,,,,,,,,NaN,,
17012,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,61,56
17013,NaN,NaN,NaN,,,,,,,,NaN,,
17014,NaN,NaN,NaN,11,81,57,34,100,125,14,NaN,60,56
17015,NaN,NaN,NaN,,,,,,,,NaN,,
17016,NaN,NaN,NaN,11,81,57,34,100,125,14,NaN,61,56
17017,NaN,NaN,NaN,,,,,,,,NaN,,
17018,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,60,56
17019,NaN,NaN,NaN,,,,,,,,NaN,,
17020,NaN,NaN,NaN,11,81,57,34,100,124,14,NaN,60,56
17021,NaN,NaN,NaN,,,,,,,,NaN,,
17022,NaN,NaN,NaN,11,81,57,34,100,125,14,NaN,60,56
17023,NaN,NaN,NaN,,,,,,,,NaN,,
17024,NaN,NaN,NaN,11,80,56,34,100,124,14,NaN,60,56
17025,NaN,NaN,NaN,,,,,,,,NaN,,
17026,NaN,NaN,NaN,11,80,56,34,100,125,14,NaN,60,56
17027,NaN,NaN,NaN,,,,,,,,NaN,,
17028,NaN,NaN,NaN,11,80,56,34,100,124,14,NaN,60,56
17029,NaN,NaN,NaN,,,,,,,,NaN,,
17030,NaN,NaN,NaN,11,80,57,34,100,125,14,NaN,60,56
17031,NaN,NaN,NaN,,,,,,,,NaN,,
17032,NaN,NaN,NaN,12,80,57,34,100,124,14,NaN,60,56
17033,NaN,NaN,NaN,,,,,,,,NaN,,
17034,NaN,NaN,NaN,12,81,57,34,100,125,14,NaN,61,56
17035,NaN,NaN,NaN,,,,,,,,NaN,,
17036,NaN,NaN,NaN,12,81,57,34,100,125,14,NaN,60,56
17037,NaN,NaN,NaN,,,,,,,,NaN,,
17038,NaN,NaN,NaN,12,81,57,34,100,126,14,NaN,61,56
17039,NaN,NaN,NaN,,,,,,,,NaN,,
17040,NaN,NaN,NaN,12,81,57,34,100,125,14,NaN,60,56
17041,NaN,NaN,NaN,,,,,,,,NaN,,
17042,NaN,NaN,NaN,12,81,57,34,100,125,14,NaN,61,56
17043,NaN,NaN,NaN,,,,,,,,NaN,,
17044,NaN,NaN,NaN,12,81,57,34,100,125,14,NaN,59,56
17045,NaN,NaN,NaN,,,,,,,,NaN,,
17046,NaN,NaN,NaN,12,80,57,34,100,124,14,NaN,59,56
17047,NaN,NaN,NaN,,,,,,,,NaN,,
17048,NaN,NaN,NaN,11,80,56,34,100,124,14,NaN,59,56
17049,NaN,NaN,NaN,,,,,,,,NaN,,
17050,NaN,NaN,NaN,11,79,56,34,100,123,14,NaN,59,56
17051,NaN,NaN,NaN,,,,,,,,NaN,,
17052,NaN,NaN,NaN,11,80,56,34,100,124,14,NaN,60,56
17053,NaN,NaN,NaN,,,,,,,,NaN,,
17054,NaN,NaN,NaN,11,79,56,34,100,123,14,NaN,60,56
17055,NaN,NaN,NaN,,,,,,,,NaN,,
17056,NaN,NaN,NaN,11,80,56,34,100,125,14,NaN,60,56
17057,NaN,NaN,NaN,,,,,,,,NaN,,
17058,NaN,NaN,NaN,11,80,56,34,100,124,14,NaN,60,56
17059,NaN,NaN,NaN,,,,,,,,NaN,,
17060,NaN,NaN,NaN,11,80,57,34,100,126,14,NaN,60,56
17061,NaN,NaN,NaN,,,,,,,,NaN,,
17062,NaN,NaN,NaN,12,80,57,34,100,125,14,NaN,60,56
17063,NaN,NaN,NaN,,,,,,,,NaN,,
17064,NaN,NaN,NaN,12,80,57,34,100,126,14,NaN,60,57
17065,NaN,NaN,NaN,,,,,,,,NaN,,
17066,NaN,NaN,NaN,11,80,57,34,100,124,14,NaN,60,57
17067,NaN,NaN,NaN,,,,,,,,NaN,,
17068,NaN,NaN,NaN,11,80,57,34,100,125,14,NaN,60,56
17069,NaN,NaN,NaN,,,,,,,,NaN,,
17070,NaN,NaN,NaN,12,80,57,34,100,125,14,NaN,59,56
17071,NaN,NaN,NaN,,,,,,,,NaN,,
17072,NaN,NaN,NaN,12,80,57,34,100,125,14,NaN,60,56
17073,NaN,NaN,NaN,,,,,,,,NaN,,
17074,NaN,NaN,NaN,12,80,57,34,100,125,14,NaN,59,56
17075,NaN,NaN,NaN,,,,,,,,NaN,,
17076,NaN,NaN,NaN,12,80,57,34,100,125,14,NaN,61,56
17077,NaN,NaN,NaN,,,,,,,,NaN,,
17078,NaN,NaN,NaN,12,81,57,34,100,126,14,NaN,61,56
17079,NaN,NaN,NaN,,,,,,,,NaN,,
17080,NaN,NaN,NaN,12,82,57,34,100,127,14,NaN,62,56
17081,NaN,NaN,NaN,,,,,,,,NaN,,
17082,NaN,NaN,NaN,12,83,57,34,100,129,14,NaN,62,56
17083,NaN,NaN,NaN,,,,,,,,NaN,,
17084,NaN,NaN,NaN,11,83,57,34,100,128,14,NaN,62,56
17085,NaN,NaN,NaN,,,,,,,,NaN,,
17086,NaN,NaN,NaN,11,83,57,34,100,130,14,NaN,62,56
17087,NaN,NaN,NaN,,,,,,,,NaN,,
17088,NaN,NaN,NaN,11,83,57,34,100,128,14,NaN,61,56
17089,NaN,NaN,NaN,,,,,,,,NaN,,
17090,NaN,NaN,NaN,11,83,57,34,100,129,14,NaN,61,57
17091,NaN,NaN,NaN,,,,,,,,NaN,,
17092,NaN,NaN,NaN,11,82,57,34,100,128,14,NaN,61,57
17093,NaN,NaN,NaN,,,,,,,,NaN,,
17094,NaN,NaN,NaN,11,82,57,34,100,128,14,NaN,61,56
17095,NaN,NaN,NaN,,,,,,,,NaN,,
17096,NaN,NaN,NaN,11,82,57,34,100,126,14,NaN,60,56
17097,NaN,NaN,NaN,,,,,,,,NaN,,
17098,NaN,NaN,NaN,11,82,57,34,100,128,14,NaN,61,56
17099,NaN,NaN,NaN,,,,,,,,NaN,,
17100,NaN,NaN,NaN,11,82,57,34,100,127,14,NaN,61,56
17101,NaN,NaN,NaN,,,,,,,,NaN,,
17102,NaN,NaN,NaN,11,82,57,34,100,128,14,NaN,61,56
17103,NaN,NaN,NaN,,,,,,,,NaN,,
17104,NaN,NaN,NaN,11,82,57,34,100,128,14,NaN,61,56
17105,NaN,NaN,NaN,,,,,,,,NaN,,
17106,NaN,NaN,NaN,11,82,57,34,100,127,14,NaN,61,56
17107,NaN,NaN,NaN,,,,,,,,NaN,,
17108,NaN,NaN,NaN,11,82,57,34,100,128,14,NaN,60,56
17109,NaN,NaN,NaN,,,,,,,,NaN,,
17110,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,61,57
17111,NaN,NaN,NaN,,,,,,,,NaN,,
17112,NaN,NaN,NaN,11,82,57,34,100,127,14,NaN,61,57
17113,NaN,NaN,NaN,,,,,,,,NaN,,
17114,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,61,57
17115,NaN,NaN,NaN,,,,,,,,NaN,,
17116,NaN,NaN,NaN,11,82,57,35,100,127,14,NaN,61,57
17117,NaN,NaN,NaN,,,,,,,,NaN,,
17118,NaN,NaN,NaN,11,81,57,35,100,126,14,NaN,61,57
17119,NaN,NaN,NaN,,,,,,,,NaN,,
17120,NaN,NaN,NaN,11,82,57,35,100,127,14,NaN,61,57
17121,NaN,NaN,NaN,,,,,,,,NaN,,
17122,NaN,NaN,NaN,11,81,57,35,100,126,14,NaN,60,57
17123,NaN,NaN,NaN,,,,,,,,NaN,,
17124,NaN,NaN,NaN,11,81,57,35,100,126,14,NaN,61,57
17125,NaN,NaN,NaN,,,,,,,,NaN,,
17126,NaN,NaN,NaN,11,81,57,35,100,126,14,NaN,60,56
17127,NaN,NaN,NaN,,,,,,,,NaN,,
17128,NaN,NaN,NaN,11,81,57,35,100,126,14,NaN,61,56
17129,NaN,NaN,NaN,,,,,,,,NaN,,
17130,NaN,NaN,NaN,11,81,57,34,100,127,14,NaN,61,56
17131,NaN,NaN,NaN,,,,,,,,NaN,,
17132,NaN,NaN,NaN,11,82,57,34,100,127,14,NaN,61,57
17133,NaN,NaN,NaN,,,,,,,,NaN,,
17134,NaN,NaN,NaN,11,81,57,34,100,127,14,NaN,60,57
17135,NaN,NaN,NaN,,,,,,,,NaN,,
17136,NaN,NaN,NaN,11,81,57,34,100,127,14,NaN,61,57
17137,NaN,NaN,NaN,,,,,,,,NaN,,
17138,NaN,NaN,NaN,11,81,57,34,100,127,14,NaN,61,57
17139,NaN,NaN,NaN,,,,,,,,NaN,,
17140,NaN,NaN,NaN,11,81,57,34,100,126,14,NaN,62,57
17141,NaN,NaN,NaN,,,,,,,,NaN,,
17142,NaN,NaN,NaN,11,81,57,34,100,127,14,NaN,61,56
17143,NaN,NaN,NaN,,,,,,,,NaN,,
17144,NaN,NaN,NaN,11,81,57,34,100,127,14,NaN,61,56
17145,NaN,NaN,NaN,,,,,,,,NaN,,
17146,NaN,NaN,NaN,11,82,57,34,100,129,14,NaN,61,56
17147,NaN,NaN,NaN,,,,,,,,NaN,,
17148,NaN,NaN,NaN,11,82,57,34,100,127,14,NaN,61,56
17149,NaN,NaN,NaN,,,,,,,,NaN,,
17150,NaN,NaN,NaN,11,82,57,34,100,129,14,NaN,61,56
17151,NaN,NaN,NaN,,,,,,,,NaN,,
17152,NaN,NaN,NaN,11,82,57,34,100,128,14,NaN,61,56
17153,NaN,NaN,NaN,,,,,,,,NaN,,
17154,NaN,NaN,NaN,11,82,57,34,100,129,14,NaN,61,57
17155,NaN,NaN,NaN,,,,,,,,NaN,,
17156,NaN,NaN,NaN,11,82,57,34,100,128,14,NaN,61,57
17157,NaN,NaN,NaN,,,,,,,,NaN,,
17158,NaN,NaN,NaN,11,82,57,34,100,129,14,NaN,61,57
17159,NaN,NaN,NaN,,,,,,,,NaN,,
17160,NaN,NaN,NaN,11,82,57,34,100,127,14,NaN,60,57
17161,NaN,NaN,NaN,,,,,,,,NaN,,
17162,NaN,NaN,NaN,11,82,57,34,100,128,14,NaN,61,57
17163,NaN,NaN,NaN,,,,,,,,NaN,,
17164,NaN,NaN,NaN,11,82,57,34,100,127,14,NaN,61,57
17165,NaN,NaN,NaN,,,,,,,,NaN,,
17166,NaN,NaN,NaN,11,82,57,34,100,128,14,NaN,61,57
17167,NaN,NaN,NaN,,,,,,,,NaN,,
17168,NaN,NaN,NaN,11,82,57,34,100,128,14,NaN,61,57
