time,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,SNUADC/ECG_II,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/ART_DBP,Solar8000/CVP,Solar8000/ETCO2,Solar8000/PLETH_HR,Solar8000/ART_MBP,Solar8000/ART_SBP,Solar8000/PLETH_SPO2
9656,NaN,15,,NaN,NaN,NaN,48,3,36,99,63,103,100
9657,NaN,,,NaN,NaN,NaN,,,,,,,
9658,NaN,15,104,NaN,NaN,NaN,47,3,36,102,62,104,100
9659,NaN,,,NaN,NaN,NaN,,,,,,,
9660,NaN,15,101,NaN,NaN,NaN,49,3,36,101,63,105,100
9661,NaN,,,NaN,NaN,NaN,,,,,,,
9662,NaN,15,95,NaN,NaN,NaN,47,3,36,95,62,104,100
9663,NaN,,,NaN,NaN,NaN,,,,,,,
9664,NaN,15,100,NaN,NaN,NaN,41,3,36,93,59,107,100
9665,NaN,,,NaN,NaN,NaN,,,,,,,
9666,NaN,15,93,NaN,NaN,NaN,47,3,36,89,61,105,100
9667,NaN,,,NaN,NaN,NaN,,,,,,,
9668,NaN,15,92,NaN,NaN,NaN,51,3,36,86,64,105,100
9669,NaN,,,NaN,NaN,NaN,,,,,,,
9670,NaN,15,104,NaN,NaN,NaN,47,3,36,86,58,84,100
9671,NaN,,,NaN,NaN,NaN,,,,,,,
9672,NaN,15,108,NaN,NaN,NaN,47,3,36,88,61,100,100
9673,NaN,,,NaN,NaN,NaN,,,,,,,
9674,NaN,15,111,NaN,NaN,NaN,44,3,36,87,59,102,100
9675,NaN,,,NaN,NaN,NaN,,,,,,,
9676,NaN,15,105,NaN,NaN,NaN,49,3,35,85,61,104,100
9677,NaN,,,NaN,NaN,NaN,,,,,,,
9678,NaN,15,105,NaN,NaN,NaN,49,3,35,90,63,103,100
9679,NaN,,,NaN,NaN,NaN,,,,,,,
9680,NaN,15,103,NaN,NaN,NaN,49,3,35,96,63,102,100
9681,NaN,,,NaN,NaN,NaN,,,,,,,
9682,NaN,15,100,NaN,NaN,NaN,45,3,35,100,61,99,100
9683,NaN,,,NaN,NaN,NaN,,,,,,,
9684,NaN,15,91,NaN,NaN,NaN,49,3,35,101,63,101,100
9685,NaN,,,NaN,NaN,NaN,,,,,,,
9686,NaN,15,90,NaN,NaN,NaN,50,3,35,99,64,103,100
9687,NaN,,,NaN,NaN,NaN,,,,,,,
9688,NaN,15,87,NaN,NaN,NaN,47,3,35,97,63,106,100
9689,NaN,,,NaN,NaN,NaN,,,,,,,
9690,NaN,15,93,NaN,NaN,NaN,45,3,36,95,61,103,100
9691,NaN,,,NaN,NaN,NaN,,,,,,,
9692,NaN,15,89,NaN,NaN,NaN,47,3,36,93,61,102,100
9693,NaN,,,NaN,NaN,NaN,,,,,,,
9694,NaN,15,96,NaN,NaN,NaN,51,3,36,89,65,105,100
9695,NaN,,,NaN,NaN,NaN,,,,,,,
9696,NaN,15,100,NaN,NaN,NaN,45,3,36,94,62,110,100
9697,NaN,,,NaN,NaN,NaN,,,,,,,
9698,NaN,15,99,NaN,NaN,NaN,46,3,36,92,61,103,100
9699,NaN,,,NaN,NaN,NaN,,,,,,,
9700,NaN,15,89,NaN,NaN,NaN,46,3,36,91,61,103,100
9701,NaN,,,NaN,NaN,NaN,,,,,,,
9702,NaN,15,83,NaN,NaN,NaN,48,3,36,89,62,100,100
9703,NaN,,,NaN,NaN,NaN,,,,,,,
9704,NaN,15,83,NaN,NaN,NaN,48,3,36,84,63,103,100
9705,NaN,,,NaN,NaN,NaN,,,,,,,
9706,NaN,15,86,NaN,NaN,NaN,47,3,36,85,62,101,100
9707,NaN,,,NaN,NaN,NaN,,,,,,,
9708,NaN,15,98,NaN,NaN,NaN,48,3,36,85,63,109,100
9709,NaN,,,NaN,NaN,NaN,,,,,,,
9710,NaN,15,101,NaN,NaN,NaN,50,3,36,85,63,105,100
9711,NaN,,,NaN,NaN,NaN,,,,,,,
9712,NaN,15,103,NaN,NaN,NaN,48,3,36,91,65,110,100
9713,NaN,,,NaN,NaN,NaN,,,,,,,
9714,NaN,15,98,NaN,NaN,NaN,46,3,36,90,61,88,100
9715,NaN,,,NaN,NaN,NaN,,,,,,,
9716,NaN,15,89,NaN,NaN,NaN,48,3,36,91,63,100,100
9717,NaN,,,NaN,NaN,NaN,,,,,,,
9718,NaN,15,92,NaN,NaN,NaN,46,3,36,92,60,91,100
9719,NaN,,,NaN,NaN,NaN,,,,,,,
9720,NaN,15,89,NaN,NaN,NaN,48,3,36,93,62,102,100
9721,NaN,,,NaN,NaN,NaN,,,,,,,
9722,NaN,15,106,NaN,NaN,NaN,45,3,36,92,60,105,100
9723,NaN,,,NaN,NaN,NaN,,,,,,,
9724,NaN,15,95,NaN,NaN,NaN,43,3,36,88,60,104,100
9725,NaN,,,NaN,NaN,NaN,,,,,,,
9726,NaN,15,87,NaN,NaN,NaN,45,3,36,87,59,101,100
9727,NaN,,,NaN,NaN,NaN,,,,,,,
9728,NaN,15,81,NaN,NaN,NaN,46,3,36,87,60,99,100
9729,NaN,,,NaN,NaN,NaN,,,,,,,
9730,NaN,15,92,NaN,NaN,NaN,47,3,36,83,61,105,100
9731,NaN,,,NaN,NaN,NaN,,,,,,,
9732,NaN,15,92,NaN,NaN,NaN,46,3,36,80,60,94,100
9733,NaN,,,NaN,NaN,NaN,,,,,,,
9734,NaN,15,96,NaN,NaN,NaN,48,3,36,82,61,104,100
9735,NaN,,,NaN,NaN,NaN,,,,,,,
9736,NaN,15,89,NaN,NaN,NaN,50,3,36,81,64,106,100
9737,NaN,,,NaN,NaN,NaN,,,,,,,
9738,NaN,15,91,NaN,NaN,NaN,50,3,36,83,63,98,100
9739,NaN,,,NaN,NaN,NaN,,,,,,,
9740,NaN,15,89,NaN,NaN,NaN,47,3,36,87,63,107,100
9741,NaN,,,NaN,NaN,NaN,,,,,,,
9742,NaN,15,94,NaN,NaN,NaN,49,3,36,85,62,97,100
9743,NaN,,,NaN,NaN,NaN,,,,,,,
9744,NaN,15,104,NaN,NaN,NaN,49,3,35,88,65,111,100
9745,NaN,,,NaN,NaN,NaN,,,,,,,
9746,NaN,15,106,NaN,NaN,NaN,47,3,35,88,61,105,100
9747,NaN,,,NaN,NaN,NaN,,,,,,,
9748,NaN,15,104,NaN,NaN,NaN,48,3,35,86,64,106,100
9749,NaN,,,NaN,NaN,NaN,,,,,,,
9750,NaN,15,102,NaN,NaN,NaN,50,3,36,87,64,104,100
9751,NaN,,,NaN,NaN,NaN,,,,,,,
9752,NaN,15,97,NaN,NaN,NaN,47,3,36,89,63,105,100
9753,NaN,,,NaN,NaN,NaN,,,,,,,
9754,NaN,15,87,NaN,NaN,NaN,51,3,36,89,63,99,100
9755,NaN,,,NaN,NaN,NaN,,,,,,,
9756,NaN,15,89,NaN,NaN,NaN,50,3,36,91,64,102,100
9757,NaN,,,NaN,NaN,NaN,,,,,,,
9758,NaN,15,99,NaN,NaN,NaN,50,3,36,96,64,104,100
9759,NaN,,,NaN,NaN,NaN,,,,,,,
9760,NaN,15,106,NaN,NaN,NaN,47,3,36,103,64,109,100
9761,NaN,,,NaN,NaN,NaN,,,,,,,
9762,NaN,15,105,NaN,NaN,NaN,45,3,36,107,62,110,100
9763,NaN,,,NaN,NaN,NaN,,,,,,,
9764,NaN,15,97,NaN,NaN,NaN,43,3,36,104,59,93,100
9765,NaN,,,NaN,NaN,NaN,,,,,,,
9766,NaN,15,104,NaN,NaN,NaN,52,3,36,101,64,106,100
9767,NaN,,,NaN,NaN,NaN,,,,,,,
9768,NaN,15,108,NaN,NaN,NaN,50,3,36,101,64,100,100
9769,NaN,,,NaN,NaN,NaN,,,,,,,
9770,NaN,15,111,NaN,NaN,NaN,51,3,36,106,65,104,100
9771,NaN,,,NaN,NaN,NaN,,,,,,,
9772,NaN,15,103,NaN,NaN,NaN,51,3,36,111,65,101,100
9773,NaN,,,NaN,NaN,NaN,,,,,,,
9774,NaN,15,100,NaN,NaN,NaN,49,3,36,112,65,112,100
9775,NaN,,,NaN,NaN,NaN,,,,,,,
9776,NaN,15,103,NaN,NaN,NaN,50,3,36,106,65,103,100
9777,NaN,,,NaN,NaN,NaN,,,,,,,
9778,NaN,15,94,NaN,NaN,NaN,47,3,36,101,64,111,100
9779,NaN,,,NaN,NaN,NaN,,,,,,,
9780,NaN,15,95,NaN,NaN,NaN,49,3,36,96,65,109,100
9781,NaN,,,NaN,NaN,NaN,,,,,,,
9782,NaN,15,108,NaN,NaN,NaN,51,3,36,93,66,109,100
9783,NaN,,,NaN,NaN,NaN,,,,,,,
9784,NaN,15,105,NaN,NaN,NaN,51,3,36,97,67,111,100
9785,NaN,,,NaN,NaN,NaN,,,,,,,
9786,NaN,15,105,NaN,NaN,NaN,48,3,36,96,65,114,100
9787,NaN,,,NaN,NaN,NaN,,,,,,,
9788,NaN,15,114,NaN,NaN,NaN,50,3,36,93,65,102,100
9789,NaN,,,NaN,NaN,NaN,,,,,,,
9790,NaN,15,121,NaN,NaN,NaN,50,3,36,96,66,114,100
9791,NaN,,,NaN,NaN,NaN,,,,,,,
9792,NaN,15,104,NaN,NaN,NaN,53,3,36,95,69,117,100
9793,NaN,,,NaN,NaN,NaN,,,,,,,
9794,NaN,15,107,NaN,NaN,NaN,51,3,36,93,66,110,100
9795,NaN,,,NaN,NaN,NaN,,,,,,,
9796,NaN,15,114,NaN,NaN,NaN,50,3,36,99,67,119,100
9797,NaN,,,NaN,NaN,NaN,,,,,,,
9798,NaN,15,116,NaN,NaN,NaN,48,3,36,99,64,113,100
9799,NaN,,,NaN,NaN,NaN,,,,,,,
9800,NaN,15,95,NaN,NaN,NaN,49,3,36,99,64,107,100
9801,NaN,,,NaN,NaN,NaN,,,,,,,
9802,NaN,15,97,NaN,NaN,NaN,52,4,36,101,65,108,100
9803,NaN,,,NaN,NaN,NaN,,,,,,,
9804,NaN,15,114,NaN,NaN,NaN,50,4,36,107,66,113,100
9805,NaN,,,NaN,NaN,NaN,,,,,,,
9806,NaN,15,113,NaN,NaN,NaN,51,3,36,106,66,111,100
9807,NaN,,,NaN,NaN,NaN,,,,,,,
9808,NaN,15,104,NaN,NaN,NaN,50,3,36,104,67,115,100
9809,NaN,,,NaN,NaN,NaN,,,,,,,
9810,NaN,15,106,NaN,NaN,NaN,51,3,36,101,65,110,100
9811,NaN,,,NaN,NaN,NaN,,,,,,,
9812,NaN,15,105,NaN,NaN,NaN,49,3,36,99,66,113,100
9813,NaN,,,NaN,NaN,NaN,,,,,,,
9814,NaN,15,104,NaN,NaN,NaN,51,3,36,98,67,112,100
9815,NaN,,,NaN,NaN,NaN,,,,,,,
9816,NaN,15,98,NaN,NaN,NaN,52,3,36,99,66,97,100
9817,NaN,,,NaN,NaN,NaN,,,,,,,
9818,NaN,15,106,NaN,NaN,NaN,52,3,36,102,68,112,100
9819,NaN,,,NaN,NaN,NaN,,,,,,,
9820,NaN,15,109,NaN,NaN,NaN,50,3,36,102,66,104,100
9821,NaN,,,NaN,NaN,NaN,,,,,,,
9822,NaN,15,104,NaN,NaN,NaN,47,4,36,102,65,115,100
9823,NaN,,,NaN,NaN,NaN,,,,,,,
9824,NaN,15,95,NaN,NaN,NaN,48,4,36,105,64,105,100
9825,NaN,,,NaN,NaN,NaN,,,,,,,
9826,NaN,15,93,NaN,NaN,NaN,51,4,36,103,66,106,100
9827,NaN,,,NaN,NaN,NaN,,,,,,,
9828,NaN,15,94,NaN,NaN,NaN,52,4,36,104,67,106,100
9829,NaN,,,NaN,NaN,NaN,,,,,,,
9830,NaN,15,106,NaN,NaN,NaN,55,4,36,106,70,113,100
9831,NaN,,,NaN,NaN,NaN,,,,,,,
9832,NaN,15,110,NaN,NaN,NaN,52,4,36,110,67,101,100
9833,NaN,,,NaN,NaN,NaN,,,,,,,
9834,NaN,15,114,NaN,NaN,NaN,51,4,36,113,66,100,100
9835,NaN,,,NaN,NaN,NaN,,,,,,,
9836,NaN,15,113,NaN,NaN,NaN,50,4,36,114,67,115,100
9837,NaN,,,NaN,NaN,NaN,,,,,,,
9838,NaN,15,108,NaN,NaN,NaN,52,4,36,109,67,113,100
9839,NaN,,,NaN,NaN,NaN,,,,,,,
9840,NaN,15,103,NaN,NaN,NaN,51,3,36,104,67,112,100
9841,NaN,,,NaN,NaN,NaN,,,,,,,
9842,NaN,15,97,NaN,NaN,NaN,49,3,36,99,65,110,100
9843,NaN,,,NaN,NaN,NaN,,,,,,,
9844,NaN,15,106,NaN,NaN,NaN,44,3,36,99,63,118,100
9845,NaN,,,NaN,NaN,NaN,,,,,,,
9846,NaN,15,88,NaN,NaN,NaN,48,3,36,92,63,107,100
9847,NaN,,,NaN,NaN,NaN,,,,,,,
9848,NaN,15,89,NaN,NaN,NaN,49,3,36,90,65,114,100
9849,NaN,,,NaN,NaN,NaN,,,,,,,
9850,NaN,15,106,NaN,NaN,NaN,50,3,36,87,64,109,100
9851,NaN,,,NaN,NaN,NaN,,,,,,,
9852,NaN,15,105,NaN,NaN,NaN,43,3,36,86,60,109,100
9853,NaN,,,NaN,NaN,NaN,,,,,,,
9854,NaN,15,98,NaN,NaN,NaN,46,3,36,84,61,108,100
9855,NaN,,,NaN,NaN,NaN,,,,,,,
9856,NaN,15,94,NaN,NaN,NaN,45,4,36,78,60,105,100
9857,NaN,,,NaN,NaN,NaN,,,,,,,
9858,NaN,15,107,NaN,NaN,NaN,45,4,36,74,60,109,100
9859,NaN,,,NaN,NaN,NaN,,,,,,,
9860,NaN,15,118,NaN,NaN,NaN,48,4,36,76,61,104,100
9861,NaN,,,NaN,NaN,NaN,,,,,,,
9862,NaN,15,111,NaN,NaN,NaN,51,4,36,79,64,106,100
9863,NaN,,,NaN,NaN,NaN,,,,,,,
9864,NaN,15,109,NaN,NaN,NaN,48,4,36,78,62,100,100
9865,NaN,,,NaN,NaN,NaN,,,,,,,
9866,NaN,15,102,NaN,NaN,NaN,45,3,36,82,61,104,100
9867,NaN,,,NaN,NaN,NaN,,,,,,,
9868,NaN,15,98,NaN,NaN,NaN,45,3,36,84,60,97,100
9869,NaN,,,NaN,NaN,NaN,,,,,,,
9870,NaN,15,105,NaN,NaN,NaN,51,4,35,89,64,107,100
9871,NaN,,,NaN,NaN,NaN,,,,,,,
9872,NaN,15,106,NaN,NaN,NaN,44,4,35,92,61,105,100
9873,NaN,,,NaN,NaN,NaN,,,,,,,
9874,NaN,15,98,NaN,NaN,NaN,48,3,35,91,62,102,100
9875,NaN,,,NaN,NaN,NaN,,,,,,,
9876,NaN,15,94,NaN,NaN,NaN,49,3,35,89,64,106,100
9877,NaN,,,NaN,NaN,NaN,,,,,,,
9878,NaN,15,91,NaN,NaN,NaN,47,3,36,92,62,105,100
9879,NaN,,,NaN,NaN,NaN,,,,,,,
9880,NaN,15,103,NaN,NaN,NaN,45,3,36,91,61,104,100
9881,NaN,,,NaN,NaN,NaN,,,,,,,
9882,NaN,15,107,NaN,NaN,NaN,47,3,36,89,61,103,100
9883,NaN,,,NaN,NaN,NaN,,,,,,,
9884,NaN,15,113,NaN,NaN,NaN,48,3,36,101,63,106,100
9885,NaN,,,NaN,NaN,NaN,,,,,,,
9886,NaN,15,98,NaN,NaN,NaN,51,3,36,101,63,98,100
9887,NaN,,,NaN,NaN,NaN,,,,,,,
9888,NaN,15,101,NaN,NaN,NaN,48,3,36,103,63,107,100
9889,NaN,,,NaN,NaN,NaN,,,,,,,
9890,NaN,15,98,NaN,NaN,NaN,49,4,36,99,64,105,100
9891,NaN,,,NaN,NaN,NaN,,,,,,,
9892,NaN,15,101,NaN,NaN,NaN,50,4,36,100,63,104,100
9893,NaN,,,NaN,NaN,NaN,,,,,,,
9894,NaN,15,103,NaN,NaN,NaN,49,4,36,99,63,105,100
9895,NaN,,,NaN,NaN,NaN,,,,,,,
9896,NaN,15,102,NaN,NaN,NaN,47,4,36,101,63,110,100
9897,NaN,,,NaN,NaN,NaN,,,,,,,
9898,NaN,15,104,NaN,NaN,NaN,49,4,36,96,63,100,100
9899,NaN,,,NaN,NaN,NaN,,,,,,,
9900,NaN,15,101,NaN,NaN,NaN,50,4,36,103,65,107,100
9901,NaN,,,NaN,NaN,NaN,,,,,,,
9902,NaN,15,99,NaN,NaN,NaN,47,4,36,105,63,109,100
9903,NaN,,,NaN,NaN,NaN,,,,,,,
9904,NaN,15,99,NaN,NaN,NaN,45,3,36,104,61,105,100
9905,NaN,,,NaN,NaN,NaN,,,,,,,
9906,NaN,15,84,NaN,NaN,NaN,50,3,36,96,63,100,100
9907,NaN,,,NaN,NaN,NaN,,,,,,,
9908,NaN,15,84,NaN,NaN,NaN,49,3,36,94,64,106,100
9909,NaN,,,NaN,NaN,NaN,,,,,,,
9910,NaN,15,94,NaN,NaN,NaN,47,3,36,94,63,109,100
9911,NaN,,,NaN,NaN,NaN,,,,,,,
9912,NaN,15,90,NaN,NaN,NaN,47,3,36,94,63,110,100
9913,NaN,,,NaN,NaN,NaN,,,,,,,
9914,NaN,15,90,NaN,NaN,NaN,47,3,36,101,62,103,100
9915,NaN,,,NaN,NaN,NaN,,,,,,,
9916,NaN,15,84,NaN,NaN,NaN,42,3,36,101,60,107,100
9917,NaN,,,NaN,NaN,NaN,,,,,,,
9918,NaN,15,87,NaN,NaN,NaN,49,3,36,95,63,107,100
9919,NaN,,,NaN,NaN,NaN,,,,,,,
9920,NaN,15,90,NaN,NaN,NaN,48,4,36,89,63,106,100
9921,NaN,,,NaN,NaN,NaN,,,,,,,
9922,NaN,15,96,NaN,NaN,NaN,48,4,36,89,63,108,100
9923,NaN,,,NaN,NaN,NaN,,,,,,,
9924,NaN,15,94,NaN,NaN,NaN,52,3,36,89,66,104,100
9925,NaN,,,NaN,NaN,NaN,,,,,,,
9926,NaN,15,97,NaN,NaN,NaN,48,3,36,98,63,107,100
9927,NaN,,,NaN,NaN,NaN,,,,,,,
9928,NaN,15,89,NaN,NaN,NaN,48,3,36,94,64,113,100
9929,NaN,,,NaN,NaN,NaN,,,,,,,
9930,NaN,15,88,NaN,NaN,NaN,47,4,36,91,63,109,100
9931,NaN,,,NaN,NaN,NaN,,,,,,,
9932,NaN,15,95,NaN,NaN,NaN,49,4,36,93,65,112,100
9933,NaN,,,NaN,NaN,NaN,,,,,,,
9934,NaN,15,110,NaN,NaN,NaN,49,3,36,94,64,111,100
9935,NaN,,,NaN,NaN,NaN,,,,,,,
9936,NaN,15,103,NaN,NaN,NaN,51,3,36,92,65,104,100
9937,NaN,,,NaN,NaN,NaN,,,,,,,
9938,NaN,15,103,NaN,NaN,NaN,47,3,36,101,62,105,100
9939,NaN,,,NaN,NaN,NaN,,,,,,,
9940,NaN,15,94,NaN,NaN,NaN,44,3,36,101,61,106,100
9941,NaN,,,NaN,NaN,NaN,,,,,,,
9942,NaN,15,95,NaN,NaN,NaN,50,4,36,101,63,105,100
9943,NaN,,,NaN,NaN,NaN,,,,,,,
9944,NaN,15,102,NaN,NaN,NaN,44,4,36,105,61,110,100
9945,NaN,,,NaN,NaN,NaN,,,,,,,
9946,NaN,15,92,NaN,NaN,NaN,46,4,36,104,61,104,100
9947,NaN,,,NaN,NaN,NaN,,,,,,,
9948,NaN,15,90,NaN,NaN,NaN,47,4,36,102,63,112,100
9949,NaN,,,NaN,NaN,NaN,,,,,,,
9950,NaN,15,90,NaN,NaN,NaN,49,4,36,95,64,107,100
9951,NaN,,,NaN,NaN,NaN,,,,,,,
9952,NaN,15,92,NaN,NaN,NaN,46,4,36,96,61,99,100
9953,NaN,,,NaN,NaN,NaN,,,,,,,
9954,NaN,15,112,NaN,NaN,NaN,45,4,36,93,60,107,100
9955,NaN,,,NaN,NaN,NaN,,,,,,,
9956,NaN,15,111,NaN,NaN,NaN,45,4,36,84,59,96,100
9957,NaN,,,NaN,NaN,NaN,,,,,,,
9958,NaN,15,106,NaN,NaN,NaN,48,4,36,84,63,108,100
9959,NaN,,,NaN,NaN,NaN,,,,,,,
9960,NaN,15,102,NaN,NaN,NaN,49,4,36,89,65,109,100
9961,NaN,,,NaN,NaN,NaN,,,,,,,
9962,NaN,15,97,NaN,NaN,NaN,48,4,36,89,63,105,100
9963,NaN,,,NaN,NaN,NaN,,,,,,,
9964,NaN,15,101,NaN,NaN,NaN,49,4,36,91,63,95,100
9965,NaN,,,NaN,NaN,NaN,,,,,,,
9966,NaN,15,112,NaN,NaN,NaN,47,4,36,93,62,109,100
9967,NaN,,,NaN,NaN,NaN,,,,,,,
9968,NaN,15,106,NaN,NaN,NaN,45,3,36,91,62,110,100
9969,NaN,,,NaN,NaN,NaN,,,,,,,
9970,NaN,15,110,NaN,NaN,NaN,45,3,36,90,61,108,100
9971,NaN,,,NaN,NaN,NaN,,,,,,,
9972,NaN,15,95,NaN,NaN,NaN,49,3,36,86,64,104,100
9973,NaN,,,NaN,NaN,NaN,,,,,,,
9974,NaN,15,97,NaN,NaN,NaN,46,3,36,90,62,105,100
9975,NaN,,,NaN,NaN,NaN,,,,,,,
9976,NaN,15,87,NaN,NaN,NaN,47,3,36,87,63,107,100
9977,NaN,,,NaN,NaN,NaN,,,,,,,
9978,NaN,15,95,NaN,NaN,NaN,51,3,36,87,65,104,100
9979,NaN,,,NaN,NaN,NaN,,,,,,,
9980,NaN,15,108,NaN,NaN,NaN,48,3,36,92,64,109,100
9981,NaN,,,NaN,NaN,NaN,,,,,,,
9982,NaN,15,107,NaN,NaN,NaN,51,3,36,92,64,108,100
9983,NaN,,,NaN,NaN,NaN,,,,,,,
9984,NaN,15,106,NaN,NaN,NaN,46,3,36,96,63,111,100
9985,NaN,,,NaN,NaN,NaN,,,,,,,
9986,NaN,15,99,NaN,NaN,NaN,47,3,36,93,61,99,100
9987,NaN,,,NaN,NaN,NaN,,,,,,,
9988,NaN,15,103,NaN,NaN,NaN,49,3,36,93,63,100,100
9989,NaN,,,NaN,NaN,NaN,,,,,,,
9990,NaN,15,116,NaN,NaN,NaN,47,3,36,95,62,109,100
9991,NaN,,,NaN,NaN,NaN,,,,,,,
9992,NaN,15,106,NaN,NaN,NaN,44,3,36,94,59,91,100
9993,NaN,,,NaN,NaN,NaN,,,,,,,
9994,NaN,15,101,NaN,NaN,NaN,49,4,36,94,62,106,100
9995,NaN,,,NaN,NaN,NaN,,,,,,,
9996,NaN,15,93,NaN,NaN,NaN,45,4,36,96,60,107,100
9997,NaN,,,NaN,NaN,NaN,,,,,,,
9998,NaN,15,92,NaN,NaN,NaN,46,3,36,92,61,104,100
9999,NaN,,,NaN,NaN,NaN,,,,,,,
10000,NaN,15,98,NaN,NaN,NaN,43,3,36,89,59,103,100
10001,NaN,,,NaN,NaN,NaN,,,,,,,
10002,NaN,15,95,NaN,NaN,NaN,43,3,36,86,58,100,100
10003,NaN,,,NaN,NaN,NaN,,,,,,,
10004,NaN,15,94,NaN,NaN,NaN,43,3,36,84,58,100,100
10005,NaN,,,NaN,NaN,NaN,,,,,,,
10006,NaN,15,88,NaN,NaN,NaN,44,3,36,81,58,98,100
10007,NaN,,,NaN,NaN,NaN,,,,,,,
10008,NaN,15,99,NaN,NaN,NaN,44,3,36,84,59,99,100
10009,NaN,,,NaN,NaN,NaN,,,,,,,
10010,NaN,15,100,NaN,NaN,NaN,44,3,36,86,57,94,100
10011,NaN,,,NaN,NaN,NaN,,,,,,,
10012,NaN,15,101,NaN,NaN,NaN,46,3,36,90,60,101,100
10013,NaN,,,NaN,NaN,NaN,,,,,,,
10014,NaN,15,108,NaN,NaN,NaN,44,3,36,91,57,90,100
10015,NaN,,,NaN,NaN,NaN,,,,,,,
10016,NaN,15,100,NaN,NaN,NaN,46,3,36,96,60,98,100
10017,NaN,,,NaN,NaN,NaN,,,,,,,
10018,NaN,15,100,NaN,NaN,NaN,43,3,36,98,56,82,100
10019,NaN,,,NaN,NaN,NaN,,,,,,,
10020,NaN,15,90,NaN,NaN,NaN,46,3,36,98,58,95,100
10021,NaN,,,NaN,NaN,NaN,,,,,,,
10022,NaN,15,84,NaN,NaN,NaN,44,3,36,97,57,94,100
10023,NaN,,,NaN,NaN,NaN,,,,,,,
10024,NaN,15,78,NaN,NaN,NaN,47,3,36,91,60,92,100
10025,NaN,,,NaN,NaN,NaN,,,,,,,
10026,NaN,15,85,NaN,NaN,NaN,43,3,36,92,57,95,100
10027,NaN,,,NaN,NaN,NaN,,,,,,,
10028,NaN,15,101,NaN,NaN,NaN,43,3,36,95,57,101,100
10029,NaN,,,NaN,NaN,NaN,,,,,,,
10030,NaN,15,95,NaN,NaN,NaN,47,3,36,90,59,98,100
10031,NaN,,,NaN,NaN,NaN,,,,,,,
10032,NaN,15,92,NaN,NaN,NaN,46,3,36,90,59,99,100
10033,NaN,,,NaN,NaN,NaN,,,,,,,
10034,NaN,15,95,NaN,NaN,NaN,48,3,36,92,59,92,100
10035,NaN,,,NaN,NaN,NaN,,,,,,,
10036,NaN,15,103,NaN,NaN,NaN,41,3,36,90,55,90,100
10037,NaN,,,NaN,NaN,NaN,,,,,,,
10038,NaN,15,104,NaN,NaN,NaN,45,3,36,88,56,93,100
10039,NaN,,,NaN,NaN,NaN,,,,,,,
10040,NaN,15,102,NaN,NaN,NaN,42,3,36,93,57,100,100
10041,NaN,,,NaN,NaN,NaN,,,,,,,
10042,NaN,15,94,NaN,NaN,NaN,46,3,36,94,58,93,100
10043,NaN,,,NaN,NaN,NaN,,,,,,,
10044,NaN,15,89,NaN,NaN,NaN,45,3,36,94,58,88,100
10045,NaN,,,NaN,NaN,NaN,,,,,,,
10046,NaN,15,85,NaN,NaN,NaN,47,3,36,93,59,89,100
10047,NaN,,,NaN,NaN,NaN,,,,,,,
10048,NaN,15,94,NaN,NaN,NaN,44,3,36,95,59,102,100
10049,NaN,,,NaN,NaN,NaN,,,,,,,
10050,NaN,15,106,NaN,NaN,NaN,45,3,36,96,59,99,100
10051,NaN,,,NaN,NaN,NaN,,,,,,,
10052,NaN,15,107,NaN,NaN,NaN,48,4,36,91,62,101,100
10053,NaN,,,NaN,NaN,NaN,,,,,,,
10054,NaN,15,110,NaN,NaN,NaN,45,4,36,94,59,95,100
10055,NaN,,,NaN,NaN,NaN,,,,,,,
10056,NaN,15,104,NaN,NaN,NaN,48,3,36,94,61,94,100
10057,NaN,,,NaN,NaN,NaN,,,,,,,
10058,NaN,15,102,NaN,NaN,NaN,49,3,36,105,62,97,100
10059,NaN,,,NaN,NaN,NaN,,,,,,,
10060,NaN,15,114,NaN,NaN,NaN,46,3,36,110,60,90,100
10061,NaN,,,NaN,NaN,NaN,,,,,,,
10062,NaN,15,103,NaN,NaN,NaN,47,3,36,110,60,101,100
10063,NaN,,,NaN,NaN,NaN,,,,,,,
10064,NaN,15,108,NaN,NaN,NaN,47,3,36,110,62,104,100
10065,NaN,,,NaN,NaN,NaN,,,,,,,
10066,NaN,15,103,NaN,NaN,NaN,46,3,36,106,61,105,100
10067,NaN,,,NaN,NaN,NaN,,,,,,,
10068,NaN,15,105,NaN,NaN,NaN,45,3,36,101,62,105,100
10069,NaN,,,NaN,NaN,NaN,,,,,,,
10070,NaN,15,94,NaN,NaN,NaN,48,3,37,98,62,100,100
10071,NaN,,,NaN,NaN,NaN,,,,,,,
10072,NaN,15,100,NaN,NaN,NaN,42,3,37,96,59,106,100
10073,NaN,,,NaN,NaN,NaN,,,,,,,
10074,NaN,15,98,NaN,NaN,NaN,47,4,37,90,61,106,100
10075,NaN,,,NaN,NaN,NaN,,,,,,,
10076,NaN,15,99,NaN,NaN,NaN,46,4,36,91,61,106,100
10077,NaN,,,NaN,NaN,NaN,,,,,,,
10078,NaN,15,97,NaN,NaN,NaN,49,4,36,90,64,111,100
10079,NaN,,,NaN,NaN,NaN,,,,,,,
10080,NaN,15,96,NaN,NaN,NaN,48,4,36,89,65,114,100
