time,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/PLETH_HR,SNUADC/CVP,Solar8000/PLETH_SPO2,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/ECG_II,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,Solar8000/ART_MBP
432,NaN,,,,NaN,,,,NaN,NaN,,,
433,NaN,-17,-22,51,NaN,100,,-22,NaN,NaN,,50,-22
434,NaN,,,,NaN,,,,NaN,NaN,,,
435,NaN,-17,-21,50,NaN,100,,-21,NaN,NaN,,50,-21
436,NaN,,,,NaN,,,,NaN,NaN,,,
437,NaN,-17,-21,50,NaN,100,,-21,NaN,NaN,,50,-21
438,NaN,,,,NaN,,,,NaN,NaN,,,
439,NaN,-17,-22,50,NaN,100,,-22,NaN,NaN,,49,-22
440,NaN,,,,NaN,,,,NaN,NaN,,,
441,NaN,-16,-22,50,NaN,100,,-22,NaN,NaN,,49,-22
442,NaN,,,,NaN,,,,NaN,NaN,,,
443,NaN,-16,-22,50,NaN,100,,-22,NaN,NaN,,49,-22
444,NaN,,,,NaN,,,,NaN,NaN,,,
445,NaN,-17,-22,50,NaN,100,,-22,NaN,NaN,,49,-22
446,NaN,,,,NaN,,,,NaN,NaN,,,
447,NaN,-17,-22,50,NaN,100,,-22,NaN,NaN,,49,-22
448,NaN,,,,NaN,,,,NaN,NaN,,,
449,NaN,-17,-22,50,NaN,100,,-22,NaN,NaN,,49,-22
450,NaN,,,,NaN,,,,NaN,NaN,,,
451,NaN,-17,-21,50,NaN,100,,-21,NaN,NaN,,49,-21
452,NaN,,,,NaN,,,,NaN,NaN,,,
453,NaN,-17,-21,50,NaN,100,,-21,NaN,NaN,,49,-21
454,NaN,,,,NaN,,,,NaN,NaN,,,
455,NaN,-17,-21,49,NaN,100,,-21,NaN,NaN,,49,-21
456,NaN,,,,NaN,,,,NaN,NaN,,,
457,NaN,-16,-21,49,NaN,100,,-21,NaN,NaN,,48,-21
458,NaN,,,,NaN,,,,NaN,NaN,,,
459,NaN,-16,-22,49,NaN,100,,-22,NaN,NaN,,48,-22
460,NaN,,,,NaN,,,,NaN,NaN,,,
461,NaN,-16,-22,49,NaN,100,,-22,NaN,NaN,,48,-22
462,NaN,,,,NaN,,,,NaN,NaN,,,
463,NaN,-16,-22,48,NaN,100,,-22,NaN,NaN,,48,-22
464,NaN,,,,NaN,,,,NaN,NaN,,,
465,NaN,-17,41,48,NaN,100,,-77,NaN,NaN,,48,-28
466,NaN,,,,NaN,,,,NaN,NaN,,,
467,NaN,-17,9,48,NaN,100,,-40,NaN,NaN,,47,-20
468,NaN,,,,NaN,,,,NaN,NaN,,,
469,NaN,-17,16,48,NaN,100,,-57,NaN,NaN,,47,-21
470,NaN,,,,NaN,,,,NaN,NaN,,,
471,NaN,-17,70,48,NaN,100,,-68,NaN,NaN,,47,-4
472,NaN,,,,NaN,,,,NaN,NaN,,,
473,NaN,-17,124,47,NaN,100,,-59,NaN,NaN,,47,-3
474,NaN,,,,NaN,,,,NaN,NaN,,,
475,NaN,-17,41,47,NaN,100,,-45,NaN,NaN,,47,0
476,NaN,,,,NaN,,,,NaN,NaN,,,
477,NaN,-17,73,47,NaN,100,,-3,NaN,NaN,,47,10
478,NaN,,,,NaN,,,,NaN,NaN,,,
479,NaN,-16,86,47,NaN,100,,18,NaN,NaN,,46,23
480,NaN,,,,NaN,,,,NaN,NaN,,,
481,NaN,-16,92,47,NaN,100,,34,NaN,NaN,,46,39
482,NaN,,,,NaN,,,,NaN,NaN,,,
483,NaN,-16,96,47,NaN,100,,37,NaN,NaN,,46,45
484,NaN,,,,NaN,,,,NaN,NaN,,,
485,NaN,-16,96,46,NaN,100,,37,NaN,NaN,,46,52
486,NaN,,,,NaN,,,,NaN,NaN,,,
487,NaN,-16,96,46,NaN,100,,38,NaN,NaN,,46,54
488,NaN,,,,NaN,,,,NaN,NaN,,,
489,NaN,-16,97,46,NaN,100,,35,NaN,NaN,,46,57
490,NaN,,,,NaN,,,,NaN,NaN,,,
491,NaN,-16,112,46,NaN,100,,158,NaN,NaN,,46,63
492,NaN,,,,NaN,,,,NaN,NaN,,,
493,NaN,-16,89,46,NaN,100,,38,NaN,NaN,,45,59
494,NaN,,,,NaN,,,,NaN,NaN,,,
495,NaN,-16,79,46,NaN,100,,30,NaN,NaN,,49,54
496,NaN,,,,NaN,,,,NaN,NaN,,,
497,NaN,-16,91,46,NaN,100,,24,NaN,NaN,,47,55
498,NaN,,,,NaN,,,,NaN,NaN,,,
499,NaN,-16,94,46,NaN,100,,35,NaN,NaN,,47,56
500,NaN,,,,NaN,,,,NaN,NaN,,,
501,NaN,-16,94,45,NaN,100,,36,NaN,NaN,,47,57
502,NaN,,,,NaN,,,,NaN,NaN,,,
503,NaN,-16,93,45,NaN,100,,37,NaN,NaN,,47,57
504,NaN,,,,NaN,,,,NaN,NaN,,,
505,NaN,-16,92,45,NaN,100,,38,NaN,NaN,,44,57
506,NaN,,,,NaN,,,,NaN,NaN,,,
507,NaN,-16,71,45,NaN,100,,25,NaN,NaN,,44,52
508,NaN,,,,NaN,,,,NaN,NaN,,,
509,NaN,-16,91,45,NaN,100,,37,NaN,NaN,,45,59
510,NaN,,,,NaN,,,,NaN,NaN,,,
511,NaN,-16,85,45,NaN,100,,8,NaN,NaN,,45,53
512,NaN,,,,NaN,,,,NaN,NaN,,,
513,NaN,-16,95,45,NaN,100,,23,NaN,NaN,,45,54
514,NaN,,,,NaN,,,,NaN,NaN,,,
515,NaN,-16,91,45,NaN,100,,35,NaN,NaN,,45,55
516,NaN,,,,NaN,,,,NaN,NaN,,,
517,NaN,-16,96,45,NaN,100,,-25,NaN,NaN,,45,50
518,NaN,,,,NaN,,,,NaN,NaN,,,
519,NaN,-16,101,45,NaN,100,,13,NaN,NaN,,45,52
520,NaN,,,,NaN,,,,NaN,NaN,,,
521,NaN,-16,95,45,NaN,100,,26,NaN,NaN,,45,53
522,NaN,,,,NaN,,,,NaN,NaN,,,
523,NaN,-16,91,45,NaN,100,,35,NaN,NaN,,44,55
524,NaN,,,,NaN,,,,NaN,NaN,,,
525,NaN,-15,89,45,NaN,100,,37,NaN,NaN,,44,55
526,NaN,,,,NaN,,,,NaN,NaN,,,
527,NaN,-15,90,45,NaN,100,,37,NaN,NaN,,44,56
528,NaN,,,,NaN,,,,NaN,NaN,,,
529,NaN,-16,92,44,NaN,100,,36,NaN,NaN,,43,56
530,NaN,,,,NaN,,,,NaN,NaN,,,
531,NaN,-16,92,44,NaN,100,,36,NaN,NaN,,43,57
532,NaN,,,,NaN,,,,NaN,NaN,,,
533,NaN,-16,94,43,NaN,100,,36,NaN,NaN,,42,58
534,NaN,,,,NaN,,,,NaN,NaN,,,
535,NaN,-16,94,43,NaN,100,,38,NaN,NaN,,42,58
536,NaN,,,,NaN,,,,NaN,NaN,,,
537,NaN,-16,95,43,NaN,100,,41,NaN,NaN,,42,60
538,NaN,,,,NaN,,,,NaN,NaN,,,
539,NaN,-16,96,43,NaN,100,,42,NaN,NaN,,42,61
540,NaN,,,,NaN,,,,NaN,NaN,,,
541,NaN,-16,100,43,NaN,100,,45,NaN,NaN,,44,64
542,NaN,,,,NaN,,,,NaN,NaN,,,
543,NaN,-17,105,44,NaN,100,,50,NaN,NaN,,45,68
544,NaN,,,,NaN,,,,NaN,NaN,,,
545,NaN,-17,110,46,NaN,100,,54,NaN,NaN,,47,73
546,NaN,,,,NaN,,,,NaN,NaN,,,
547,NaN,-16,113,49,NaN,100,,57,NaN,NaN,,50,76
548,NaN,,,,NaN,,,,NaN,NaN,,,
549,NaN,-16,118,52,NaN,100,,59,NaN,NaN,,53,80
550,NaN,,,,NaN,,,,NaN,NaN,,,
551,NaN,-16,123,54,NaN,100,,61,NaN,NaN,,55,83
552,NaN,,,,NaN,,,,NaN,NaN,,,
553,NaN,-16,131,57,NaN,100,24,65,NaN,NaN,6,57,88
554,NaN,,,,NaN,,,,NaN,NaN,,,
555,NaN,-16,139,59,NaN,100,24,68,NaN,NaN,6,59,93
556,NaN,,,,NaN,,,,NaN,NaN,,,
557,NaN,-16,143,61,NaN,100,24,69,NaN,NaN,6,61,96
558,NaN,,,,NaN,,,,NaN,NaN,,,
559,NaN,-16,146,62,NaN,100,35,68,NaN,NaN,6,62,98
560,NaN,,,,NaN,,,,NaN,NaN,,,
561,NaN,-16,140,62,NaN,100,35,65,NaN,NaN,6,63,96
562,NaN,,,,NaN,,,,NaN,NaN,,,
563,NaN,-17,138,62,NaN,100,35,63,NaN,NaN,6,62,94
564,NaN,,,,NaN,,,,NaN,NaN,,,
565,NaN,-17,133,62,NaN,100,35,61,NaN,NaN,6,60,92
566,NaN,,,,NaN,,,,NaN,NaN,,,
567,NaN,-17,134,60,NaN,100,34,60,NaN,NaN,7,59,91
568,NaN,,,,NaN,,,,NaN,NaN,,,
569,NaN,-16,132,59,NaN,100,34,60,NaN,NaN,7,58,90
570,NaN,,,,NaN,,,,NaN,NaN,,,
571,NaN,-16,134,59,NaN,100,34,60,NaN,NaN,7,58,90
572,NaN,,,,NaN,,,,NaN,NaN,,,
573,NaN,-16,133,58,NaN,100,34,60,NaN,NaN,10,58,90
574,NaN,,,,NaN,,,,NaN,NaN,,,
575,NaN,-16,133,58,NaN,100,34,60,NaN,NaN,10,57,89
576,NaN,,,,NaN,,,,NaN,NaN,,,
577,NaN,-16,132,58,NaN,100,34,59,NaN,NaN,10,57,92
578,NaN,,,,NaN,,,,NaN,NaN,,,
579,NaN,-16,129,57,NaN,100,33,57,NaN,NaN,12,56,86
580,NaN,,,,NaN,,,,NaN,NaN,,,
581,NaN,-17,132,57,NaN,100,33,58,NaN,NaN,12,56,87
582,NaN,,,,NaN,,,,NaN,NaN,,,
583,NaN,-17,131,56,NaN,100,33,58,NaN,NaN,12,55,87
584,NaN,,,,NaN,,,,NaN,NaN,,,
585,NaN,-17,132,56,NaN,100,33,59,NaN,NaN,13,55,87
586,NaN,,,,NaN,,,,NaN,NaN,,,
587,NaN,-17,131,56,NaN,100,33,59,NaN,NaN,13,55,87
588,NaN,,,,NaN,,,,NaN,NaN,,,
589,NaN,-16,134,56,NaN,100,33,57,NaN,NaN,13,55,87
590,NaN,,,,NaN,,,,NaN,NaN,,,
591,NaN,-16,132,55,NaN,100,33,57,NaN,NaN,14,55,87
592,NaN,,,,NaN,,,,NaN,NaN,,,
593,NaN,-16,138,55,NaN,100,33,58,NaN,NaN,14,55,86
594,NaN,,,,NaN,,,,NaN,NaN,,,
595,NaN,-16,131,55,NaN,100,33,57,NaN,NaN,14,55,86
596,NaN,,,,NaN,,,,NaN,NaN,,,
597,NaN,-16,130,55,NaN,100,33,57,NaN,NaN,14,54,85
598,NaN,,,,NaN,,,,NaN,NaN,,,
599,NaN,-16,128,55,NaN,100,33,57,NaN,NaN,14,54,85
600,NaN,,,,NaN,,,,NaN,NaN,,,
601,NaN,-16,127,54,NaN,100,33,56,NaN,NaN,14,53,84
602,NaN,,,,NaN,,,,NaN,NaN,,,
603,NaN,-17,126,54,NaN,100,33,53,NaN,NaN,14,53,83
604,NaN,,,,NaN,,,,NaN,NaN,,,
605,NaN,-17,127,54,NaN,100,33,54,NaN,NaN,14,53,82
606,NaN,,,,NaN,,,,NaN,NaN,,,
607,NaN,-17,126,54,NaN,100,33,55,NaN,NaN,14,53,82
608,NaN,,,,NaN,,,,NaN,NaN,,,
609,NaN,-17,122,53,NaN,100,33,54,NaN,NaN,14,52,81
610,NaN,,,,NaN,,,,NaN,NaN,,,
611,NaN,-17,125,53,NaN,100,33,53,NaN,NaN,14,52,80
612,NaN,,,,NaN,,,,NaN,NaN,,,
613,NaN,-17,121,52,NaN,100,33,53,NaN,NaN,14,51,79
614,NaN,,,,NaN,,,,NaN,NaN,,,
615,NaN,-16,122,52,NaN,100,33,54,NaN,NaN,14,51,80
616,NaN,,,,NaN,,,,NaN,NaN,,,
617,NaN,-16,125,52,NaN,100,33,57,NaN,NaN,14,51,82
618,NaN,,,,NaN,,,,NaN,NaN,,,
619,NaN,-16,131,52,NaN,100,33,60,NaN,NaN,14,52,85
620,NaN,,,,NaN,,,,NaN,NaN,,,
621,NaN,-16,133,52,NaN,100,31,61,NaN,NaN,14,53,88
622,NaN,,,,NaN,,,,NaN,NaN,,,
623,NaN,-16,135,52,NaN,100,31,63,NaN,NaN,14,53,90
624,NaN,,,,NaN,,,,NaN,NaN,,,
625,NaN,-16,132,52,NaN,100,31,60,NaN,NaN,14,53,89
626,NaN,,,,NaN,,,,NaN,NaN,,,
627,NaN,-17,130,53,NaN,100,32,59,NaN,NaN,14,54,88
628,NaN,,,,NaN,,,,NaN,NaN,,,
629,NaN,-17,126,53,NaN,100,32,55,NaN,NaN,14,54,86
630,NaN,,,,NaN,,,,NaN,NaN,,,
631,NaN,-17,126,53,NaN,100,32,56,NaN,NaN,14,54,85
632,NaN,,,,NaN,,,,NaN,NaN,,,
633,NaN,-17,127,54,NaN,100,33,59,NaN,NaN,14,58,85
634,NaN,,,,NaN,,,,NaN,NaN,,,
635,NaN,-17,130,55,NaN,100,33,61,NaN,NaN,14,69,87
636,NaN,,,,NaN,,,,NaN,NaN,,,
637,NaN,-16,134,56,NaN,100,33,63,NaN,NaN,14,69,89
638,NaN,,,,NaN,,,,NaN,NaN,,,
639,NaN,-16,137,57,NaN,100,32,65,NaN,NaN,14,71,92
640,NaN,,,,NaN,,,,NaN,NaN,,,
641,NaN,-16,141,58,NaN,100,32,65,NaN,NaN,14,74,94
642,NaN,,,,NaN,,,,NaN,NaN,,,
643,NaN,-16,140,59,NaN,100,32,64,NaN,NaN,14,70,94
644,NaN,,,,NaN,,,,NaN,NaN,,,
645,NaN,-16,138,59,NaN,100,32,62,NaN,NaN,14,59,92
646,NaN,,,,NaN,,,,NaN,NaN,,,
647,NaN,-16,133,59,NaN,100,32,59,NaN,NaN,14,59,89
648,NaN,,,,NaN,,,,NaN,NaN,,,
649,NaN,-17,131,59,NaN,100,32,57,NaN,NaN,14,57,88
650,NaN,,,,NaN,,,,NaN,NaN,,,
651,NaN,-17,127,58,NaN,100,32,53,NaN,NaN,14,56,85
652,NaN,,,,NaN,,,,NaN,NaN,,,
653,NaN,-17,125,57,NaN,100,32,52,NaN,NaN,14,55,82
654,NaN,,,,NaN,,,,NaN,NaN,,,
655,NaN,-17,122,56,NaN,100,32,51,NaN,NaN,14,54,80
656,NaN,,,,NaN,,,,NaN,NaN,,,
657,NaN,-16,123,55,NaN,100,33,51,NaN,NaN,14,54,79
658,NaN,,,,NaN,,,,NaN,NaN,,,
659,NaN,-16,122,55,NaN,100,33,50,NaN,NaN,14,54,79
660,NaN,,,,NaN,,,,NaN,NaN,,,
661,NaN,-16,120,55,NaN,100,33,50,NaN,NaN,14,54,78
662,NaN,,,,NaN,,,,NaN,NaN,,,
663,NaN,-16,120,54,NaN,100,33,50,NaN,NaN,14,54,77
664,NaN,,,,NaN,,,,NaN,NaN,,,
665,NaN,-16,121,54,NaN,100,33,50,NaN,NaN,14,53,77
666,NaN,,,,NaN,,,,NaN,NaN,,,
667,NaN,-16,121,54,NaN,100,33,51,NaN,NaN,14,53,77
668,NaN,,,,NaN,,,,NaN,NaN,,,
669,NaN,-16,120,54,NaN,100,33,50,NaN,NaN,14,53,77
670,NaN,,,,NaN,,,,NaN,NaN,,,
671,NaN,-17,121,53,NaN,100,33,50,NaN,NaN,14,53,77
672,NaN,,,,NaN,,,,NaN,NaN,,,
673,NaN,-17,120,53,NaN,100,33,50,NaN,NaN,14,52,76
674,NaN,,,,NaN,,,,NaN,NaN,,,
675,NaN,-17,120,53,NaN,100,33,50,NaN,NaN,14,52,76
676,NaN,,,,NaN,,,,NaN,NaN,,,
677,NaN,-17,119,53,NaN,100,33,50,NaN,NaN,14,52,76
678,NaN,,,,NaN,,,,NaN,NaN,,,
679,NaN,-17,120,53,NaN,100,33,50,NaN,NaN,14,52,76
680,NaN,,,,NaN,,,,NaN,NaN,,,
681,NaN,-17,119,52,NaN,100,33,50,NaN,NaN,14,52,76
682,NaN,,,,NaN,,,,NaN,NaN,,,
683,NaN,-16,120,53,NaN,100,33,50,NaN,NaN,14,52,76
684,NaN,,,,NaN,,,,NaN,NaN,,,
685,NaN,-16,120,53,NaN,100,33,50,NaN,NaN,14,52,76
686,NaN,,,,NaN,,,,NaN,NaN,,,
687,NaN,-16,119,53,NaN,100,33,50,NaN,NaN,14,52,76
688,NaN,,,,NaN,,,,NaN,NaN,,,
689,NaN,-16,118,53,NaN,100,33,49,NaN,NaN,14,52,75
690,NaN,,,,NaN,,,,NaN,NaN,,,
691,NaN,-17,117,53,NaN,100,33,49,NaN,NaN,14,52,75
692,NaN,,,,NaN,,,,NaN,NaN,,,
693,NaN,-17,117,53,NaN,100,33,48,NaN,NaN,14,52,74
694,NaN,,,,NaN,,,,NaN,NaN,,,
695,NaN,-17,114,52,NaN,100,33,48,NaN,NaN,14,52,73
696,NaN,,,,NaN,,,,NaN,NaN,,,
697,NaN,-17,113,52,NaN,100,33,47,NaN,NaN,14,52,72
698,NaN,,,,NaN,,,,NaN,NaN,,,
699,NaN,-17,112,52,NaN,100,33,46,NaN,NaN,14,51,71
700,NaN,,,,NaN,,,,NaN,NaN,,,
701,NaN,-17,111,52,NaN,100,33,45,NaN,NaN,14,51,71
702,NaN,,,,NaN,,,,NaN,NaN,,,
703,NaN,-17,108,52,NaN,100,32,45,NaN,NaN,14,51,69
704,NaN,,,,NaN,,,,NaN,NaN,,,
705,NaN,-16,109,51,NaN,100,32,45,NaN,NaN,14,50,69
706,NaN,,,,NaN,,,,NaN,NaN,,,
707,NaN,-16,107,51,NaN,100,32,44,NaN,NaN,14,50,68
708,NaN,,,,NaN,,,,NaN,NaN,,,
709,NaN,-16,108,51,NaN,100,33,44,NaN,NaN,14,50,68
710,NaN,,,,NaN,,,,NaN,NaN,,,
711,NaN,-16,106,51,NaN,100,33,43,NaN,NaN,14,50,67
712,NaN,,,,NaN,,,,NaN,NaN,,,
713,NaN,-16,107,51,NaN,100,33,44,NaN,NaN,14,50,67
714,NaN,,,,NaN,,,,NaN,NaN,,,
715,NaN,-16,106,51,NaN,100,32,49,NaN,NaN,14,50,69
716,NaN,,,,NaN,,,,NaN,NaN,,,
717,NaN,-17,109,50,NaN,100,32,45,NaN,NaN,14,52,68
718,NaN,,,,NaN,,,,NaN,NaN,,,
719,NaN,-17,108,50,NaN,100,32,44,NaN,NaN,14,51,67
720,NaN,,,,NaN,,,,NaN,NaN,,,
721,NaN,-17,106,49,NaN,100,33,44,NaN,NaN,14,51,67
722,NaN,,,,NaN,,,,NaN,NaN,,,
723,NaN,-17,105,49,NaN,100,33,42,NaN,NaN,14,51,66
724,NaN,,,,NaN,,,,NaN,NaN,,,
725,NaN,-17,104,49,NaN,100,33,42,NaN,NaN,14,51,65
726,NaN,,,,NaN,,,,NaN,NaN,,,
727,NaN,-17,103,49,NaN,100,32,41,NaN,NaN,14,49,64
728,NaN,,,,NaN,,,,NaN,NaN,,,
729,NaN,-17,102,49,NaN,100,32,40,NaN,NaN,14,50,64
730,NaN,,,,NaN,,,,NaN,NaN,,,
731,NaN,-16,103,50,NaN,100,32,40,NaN,NaN,14,50,64
732,NaN,,,,NaN,,,,NaN,NaN,,,
733,NaN,-16,103,50,NaN,100,34,40,NaN,NaN,14,50,63
734,NaN,,,,NaN,,,,NaN,NaN,,,
735,NaN,-16,103,50,NaN,100,34,40,NaN,NaN,14,49,63
736,NaN,,,,NaN,,,,NaN,NaN,,,
737,NaN,-16,103,50,NaN,100,34,41,NaN,NaN,14,49,63
738,NaN,,,,NaN,,,,NaN,NaN,,,
739,NaN,-17,105,50,NaN,100,33,41,NaN,NaN,14,49,64
740,NaN,,,,NaN,,,,NaN,NaN,,,
741,NaN,-17,104,49,NaN,100,33,41,NaN,NaN,14,49,64
742,NaN,,,,NaN,,,,NaN,NaN,,,
743,NaN,-17,104,49,NaN,100,33,41,NaN,NaN,14,49,64
744,NaN,,,,NaN,,,,NaN,NaN,,,
745,NaN,-17,103,49,NaN,100,33,41,NaN,NaN,14,49,64
746,NaN,,,,NaN,,,,NaN,NaN,,,
747,NaN,-17,104,50,NaN,100,33,41,NaN,NaN,14,49,64
748,NaN,,,,NaN,,,,NaN,NaN,,,
749,NaN,-17,103,50,NaN,100,33,40,NaN,NaN,14,49,64
750,NaN,,,,NaN,,,,NaN,NaN,,,
751,NaN,-16,102,50,NaN,100,33,40,NaN,NaN,14,49,63
752,NaN,,,,NaN,,,,NaN,NaN,,,
753,NaN,-16,102,50,NaN,100,33,40,NaN,NaN,14,49,63
754,NaN,,,,NaN,,,,NaN,NaN,,,
755,NaN,-16,100,50,NaN,100,33,39,NaN,NaN,14,49,62
756,NaN,,,,NaN,,,,NaN,NaN,,,
757,NaN,-16,99,50,NaN,100,32,38,NaN,NaN,14,49,61
758,NaN,,,,NaN,,,,NaN,NaN,,,
759,NaN,-16,98,50,NaN,100,32,38,NaN,NaN,14,49,61
760,NaN,,,,NaN,,,,NaN,NaN,,,
761,NaN,-17,98,50,NaN,100,32,37,NaN,NaN,14,49,60
762,NaN,,,,NaN,,,,NaN,NaN,,,
763,NaN,-17,96,49,NaN,100,32,37,NaN,NaN,14,49,59
764,NaN,,,,NaN,,,,NaN,NaN,,,
765,NaN,-17,97,49,NaN,100,32,37,NaN,NaN,14,49,59
766,NaN,,,,NaN,,,,NaN,NaN,,,
767,NaN,-17,95,49,NaN,100,32,37,NaN,NaN,14,49,59
768,NaN,,,,NaN,,,,NaN,NaN,,,
769,NaN,-17,95,49,NaN,100,32,33,NaN,NaN,14,49,58
770,NaN,,,,NaN,,,,NaN,NaN,,,
771,NaN,-17,91,49,NaN,100,33,20,NaN,NaN,14,49,57
772,NaN,,,,NaN,,,,NaN,NaN,,,
773,NaN,-16,88,49,NaN,100,33,29,NaN,NaN,14,49,54
774,NaN,,,,NaN,,,,NaN,NaN,,,
775,NaN,-16,87,49,NaN,100,33,38,NaN,NaN,14,49,58
776,NaN,,,,NaN,,,,NaN,NaN,,,
777,NaN,-16,90,49,NaN,100,32,36,NaN,NaN,14,48,56
778,NaN,,,,NaN,,,,NaN,NaN,,,
779,NaN,-16,94,49,NaN,100,32,36,NaN,NaN,14,48,56
780,NaN,,,,NaN,,,,NaN,NaN,,,
781,NaN,-17,94,49,NaN,100,32,37,NaN,NaN,14,48,57
782,NaN,,,,NaN,,,,NaN,NaN,,,
783,NaN,-17,94,49,NaN,100,32,36,NaN,NaN,14,48,57
784,NaN,,,,NaN,,,,NaN,NaN,,,
785,NaN,-17,94,49,NaN,100,32,36,NaN,NaN,14,48,57
786,NaN,,,,NaN,,,,NaN,NaN,,,
787,NaN,-17,95,49,NaN,100,32,36,NaN,NaN,14,48,57
788,NaN,,,,NaN,,,,NaN,NaN,,,
789,NaN,-17,93,49,NaN,100,33,36,NaN,NaN,14,48,57
790,NaN,,,,NaN,,,,NaN,NaN,,,
791,NaN,-17,94,49,NaN,100,33,36,NaN,NaN,14,48,57
792,NaN,,,,NaN,,,,NaN,NaN,,,
793,NaN,-17,94,49,NaN,100,33,38,NaN,NaN,14,48,57
794,NaN,,,,NaN,,,,NaN,NaN,,,
795,NaN,-16,97,49,NaN,100,33,40,NaN,NaN,14,48,59
796,NaN,,,,NaN,,,,NaN,NaN,,,
797,NaN,-16,97,49,NaN,100,33,41,NaN,NaN,14,48,60
798,NaN,,,,NaN,,,,NaN,NaN,,,
799,NaN,-17,100,49,NaN,100,33,43,NaN,NaN,14,48,62
800,NaN,,,,NaN,,,,NaN,NaN,,,
801,NaN,-17,100,49,NaN,100,32,43,NaN,NaN,14,48,62
802,NaN,,,,NaN,,,,NaN,NaN,,,
803,NaN,-17,101,49,NaN,100,32,44,NaN,NaN,14,48,63
804,NaN,,,,NaN,,,,NaN,NaN,,,
805,NaN,-17,100,48,NaN,100,32,44,NaN,NaN,14,48,64
806,NaN,,,,NaN,,,,NaN,NaN,,,
807,NaN,-17,100,48,NaN,100,32,44,NaN,NaN,14,48,64
808,NaN,,,,NaN,,,,NaN,NaN,,,
809,NaN,-17,100,48,NaN,100,32,43,NaN,NaN,14,48,64
810,NaN,,,,NaN,,,,NaN,NaN,,,
811,NaN,-17,99,48,NaN,100,32,43,NaN,NaN,14,47,63
812,NaN,,,,NaN,,,,NaN,NaN,,,
813,NaN,-17,99,48,NaN,100,32,42,NaN,NaN,14,47,63
814,NaN,,,,NaN,,,,NaN,NaN,,,
815,NaN,-17,98,48,NaN,100,32,42,NaN,NaN,14,47,63
816,NaN,,,,NaN,,,,NaN,NaN,,,
817,NaN,-17,99,48,NaN,100,32,42,NaN,NaN,14,47,63
818,NaN,,,,NaN,,,,NaN,NaN,,,
819,NaN,-17,98,48,NaN,100,32,43,NaN,NaN,14,47,63
820,NaN,,,,NaN,,,,NaN,NaN,,,
821,NaN,-17,98,48,NaN,100,32,42,NaN,NaN,14,47,63
822,NaN,,,,NaN,,,,NaN,NaN,,,
823,NaN,-17,97,47,NaN,100,32,42,NaN,NaN,14,47,62
824,NaN,,,,NaN,,,,NaN,NaN,,,
825,NaN,-17,97,47,NaN,100,32,42,NaN,NaN,14,47,62
826,NaN,,,,NaN,,,,NaN,NaN,,,
827,NaN,-17,96,47,NaN,100,33,41,NaN,NaN,14,47,62
828,NaN,,,,NaN,,,,NaN,NaN,,,
829,NaN,-17,97,47,NaN,100,33,41,NaN,NaN,14,47,62
830,NaN,,,,NaN,,,,NaN,NaN,,,
831,NaN,-17,96,47,NaN,100,33,41,NaN,NaN,14,47,61
832,NaN,,,,NaN,,,,NaN,NaN,,,
833,NaN,-18,96,48,NaN,100,32,42,NaN,NaN,14,47,62
834,NaN,,,,NaN,,,,NaN,NaN,,,
835,NaN,-18,96,48,NaN,100,32,42,NaN,NaN,14,47,61
836,NaN,,,,NaN,,,,NaN,NaN,,,
837,NaN,-17,96,48,NaN,100,32,42,NaN,NaN,14,48,61
838,NaN,,,,NaN,,,,NaN,NaN,,,
839,NaN,-17,96,48,NaN,100,32,41,NaN,NaN,14,48,61
840,NaN,,,,NaN,,,,NaN,NaN,,,
841,NaN,-17,95,48,NaN,100,32,42,NaN,NaN,14,48,61
842,NaN,,,,NaN,,,,NaN,NaN,,,
843,NaN,-17,95,48,NaN,100,32,41,NaN,NaN,14,47,61
844,NaN,,,,NaN,,,,NaN,NaN,,,
845,NaN,-17,95,48,NaN,100,32,41,NaN,NaN,14,47,61
846,NaN,,,,NaN,,,,NaN,NaN,,,
847,NaN,-17,96,48,NaN,100,32,41,NaN,NaN,14,47,61
848,NaN,,,,NaN,,,,NaN,NaN,,,
849,NaN,-17,95,48,NaN,100,32,41,NaN,NaN,14,47,61
850,NaN,,,,NaN,,,,NaN,NaN,,,
851,NaN,-17,96,48,NaN,100,32,41,NaN,NaN,14,47,61
852,NaN,,,,NaN,,,,NaN,NaN,,,
853,NaN,-18,94,48,NaN,100,32,41,NaN,NaN,14,47,60
854,NaN,,,,NaN,,,,NaN,NaN,,,
855,NaN,-18,95,48,NaN,100,32,41,NaN,NaN,14,47,61
856,NaN,,,,NaN,,,,NaN,NaN,,,
857,NaN,-18,94,48,NaN,100,32,41,NaN,NaN,14,47,60
858,NaN,,,,NaN,,,,NaN,NaN,,,
859,NaN,-18,94,48,NaN,100,32,40,NaN,NaN,14,47,60
860,NaN,,,,NaN,,,,NaN,NaN,,,
861,NaN,-18,96,48,NaN,100,32,40,NaN,NaN,14,47,60
862,NaN,,,,NaN,,,,NaN,NaN,,,
863,NaN,-17,94,47,NaN,100,32,41,NaN,NaN,14,47,60
864,NaN,,,,NaN,,,,NaN,NaN,,,
865,NaN,-17,95,47,NaN,100,32,41,NaN,NaN,14,47,60
