time,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/ART,Solar8000/ART_DBP,Solar8000/HR,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,SNUADC/CVP,Solar8000/CVP,SNUADC/ECG_II,Solar8000/RR_CO2,Solar8000/PLETH_HR
1822,,0,NaN,,66,NaN,,97,NaN,-13,NaN,,67
1823,,,NaN,,,NaN,,,NaN,,NaN,,
1824,,0,NaN,,67,NaN,,97,NaN,-13,NaN,,68
1825,,,NaN,,,NaN,,,NaN,,NaN,,
1826,,0,NaN,,68,NaN,,97,NaN,-13,NaN,,68
1827,,,NaN,,,NaN,,,NaN,,NaN,,
1828,,0,NaN,,68,NaN,,97,NaN,-13,NaN,,69
1829,,,NaN,,,NaN,,,NaN,,NaN,,
1830,,0,NaN,,69,NaN,,96,NaN,-13,NaN,,70
1831,,,NaN,,,NaN,,,NaN,,NaN,,
1832,,0,NaN,,69,NaN,,96,NaN,-13,NaN,,70
1833,,,NaN,,,NaN,,,NaN,,NaN,,
1834,,0,NaN,,70,NaN,,96,NaN,-13,NaN,,70
1835,,,NaN,,,NaN,,,NaN,,NaN,,
1836,,0,NaN,,70,NaN,,95,NaN,-13,NaN,,71
1837,,,NaN,,,NaN,,,NaN,,NaN,,
1838,,0,NaN,,70,NaN,,95,NaN,-13,NaN,,71
1839,,,NaN,,,NaN,,,NaN,,NaN,,
1840,,0,NaN,,71,NaN,,95,NaN,-13,NaN,,71
1841,,,NaN,,,NaN,,,NaN,,NaN,,
1842,,0,NaN,,71,NaN,,94,NaN,-13,NaN,,71
1843,,,NaN,,,NaN,,,NaN,,NaN,,
1844,,0,NaN,,71,NaN,,94,NaN,-13,NaN,,72
1845,,,NaN,,,NaN,,,NaN,,NaN,,
1846,,0,NaN,,71,NaN,,94,NaN,-14,NaN,,72
1847,,,NaN,,,NaN,,,NaN,,NaN,,
1848,,0,NaN,,72,NaN,,94,NaN,-14,NaN,,72
1849,,,NaN,,,NaN,,,NaN,,NaN,,
1850,,0,NaN,,72,NaN,,94,NaN,-14,NaN,,72
1851,,,NaN,,,NaN,,,NaN,,NaN,,
1852,,0,NaN,,72,NaN,,94,NaN,-14,NaN,,72
1853,,,NaN,,,NaN,,,NaN,,NaN,,
1854,,0,NaN,,71,NaN,,95,NaN,-14,NaN,,72
1855,,,NaN,,,NaN,,,NaN,,NaN,,
1856,,0,NaN,,71,NaN,,95,NaN,-14,NaN,,72
1857,,,NaN,,,NaN,,,NaN,,NaN,,
1858,,0,NaN,,70,NaN,,95,NaN,-14,NaN,,71
1859,,,NaN,,,NaN,,,NaN,,NaN,,
1860,,0,NaN,,69,NaN,,95,NaN,-14,NaN,,70
1861,,,NaN,,,NaN,,,NaN,,NaN,,
1862,,0,NaN,,69,NaN,,95,NaN,-14,NaN,,69
1863,,,NaN,,,NaN,,,NaN,,NaN,,
1864,,0,NaN,,68,NaN,,95,NaN,-14,NaN,,69
1865,,,NaN,,,NaN,,,NaN,,NaN,,
1866,,0,NaN,,68,NaN,,95,NaN,-14,NaN,,69
1867,,,NaN,,,NaN,,,NaN,,NaN,,
1868,,0,NaN,,68,NaN,,95,NaN,-14,NaN,,68
1869,,,NaN,,,NaN,,,NaN,,NaN,,
1870,,0,NaN,,68,NaN,,96,NaN,-14,NaN,,69
1871,,,NaN,,,NaN,,,NaN,,NaN,,
1872,,0,NaN,,68,NaN,,96,NaN,-14,NaN,,69
1873,,,NaN,,,NaN,,,NaN,,NaN,,
1874,,0,NaN,,68,NaN,,96,NaN,-14,NaN,,69
1875,,,NaN,,,NaN,,,NaN,,NaN,,
1876,,0,NaN,,68,NaN,,96,NaN,-14,NaN,,69
1877,,,NaN,,,NaN,,,NaN,,NaN,,
1878,,0,NaN,,68,NaN,,96,NaN,-14,NaN,,69
1879,,,NaN,,,NaN,,,NaN,,NaN,,
1880,,0,NaN,,68,NaN,,97,NaN,-14,NaN,,69
1881,,,NaN,,,NaN,,,NaN,,NaN,,
1882,,15,NaN,,68,NaN,,97,NaN,-14,NaN,,69
1883,,,NaN,,,NaN,,,NaN,,NaN,,
1884,,15,NaN,,68,NaN,,97,NaN,-14,NaN,,68
1885,,,NaN,,,NaN,,,NaN,,NaN,,
1886,,15,NaN,,68,NaN,,97,NaN,-14,NaN,,68
1887,,,NaN,,,NaN,,,NaN,,NaN,,
1888,,15,NaN,,67,NaN,,97,NaN,-11,NaN,0,68
1889,,,NaN,,,NaN,,,NaN,,NaN,,
1890,,15,NaN,,67,NaN,,97,NaN,0,NaN,0,67
1891,,,NaN,,,NaN,,,NaN,,NaN,,
1892,,15,NaN,,67,NaN,,98,NaN,0,NaN,0,67
1893,,,NaN,,,NaN,,,NaN,,NaN,,
1894,,33,NaN,,67,NaN,,98,NaN,0,NaN,0,67
1895,,,NaN,,,NaN,,,NaN,,NaN,,
1896,,33,NaN,,66,NaN,,98,NaN,0,NaN,0,67
1897,,,NaN,,,NaN,,,NaN,,NaN,,
1898,,33,NaN,,66,NaN,,98,NaN,0,NaN,0,67
1899,,,NaN,,,NaN,,,NaN,,NaN,,
1900,,33,NaN,,66,NaN,,99,NaN,0,NaN,0,66
1901,,,NaN,,,NaN,,,NaN,,NaN,,
1902,,31,NaN,,66,NaN,,99,NaN,0,NaN,0,66
1903,,,NaN,,,NaN,,,NaN,,NaN,,
1904,,31,NaN,,66,NaN,,99,NaN,0,NaN,0,66
1905,,,NaN,,,NaN,,,NaN,,NaN,,
1906,,31,NaN,,66,NaN,,99,NaN,0,NaN,0,66
1907,,,NaN,,,NaN,,,NaN,,NaN,,
1908,,31,NaN,,65,NaN,,99,NaN,0,NaN,7,66
1909,,,NaN,,,NaN,,,NaN,,NaN,,
1910,,31,NaN,,65,NaN,,99,NaN,0,NaN,7,66
1911,,,NaN,,,NaN,,,NaN,,NaN,,
1912,,31,NaN,,65,NaN,,99,NaN,0,NaN,7,65
1913,,,NaN,,,NaN,,,NaN,,NaN,,
1914,,31,NaN,,65,NaN,,99,NaN,0,NaN,7,65
1915,,,NaN,,,NaN,,,NaN,,NaN,,
1916,,24,NaN,,64,NaN,,99,NaN,320,NaN,11,65
1917,,,NaN,,,NaN,,,NaN,,NaN,,
1918,,24,NaN,,64,NaN,,99,NaN,320,NaN,11,65
1919,,,NaN,,,NaN,,,NaN,,NaN,,
1920,,24,NaN,,64,NaN,,99,NaN,261,NaN,11,65
1921,,,NaN,,,NaN,,,NaN,,NaN,,
1922,,24,NaN,,65,NaN,,99,NaN,261,NaN,11,65
1923,,,NaN,,,NaN,,,NaN,,NaN,,
1924,,27,NaN,,65,NaN,,100,NaN,0,NaN,13,65
1925,,,NaN,,,NaN,,,NaN,,NaN,,
1926,,27,NaN,,65,NaN,,100,NaN,0,NaN,13,65
1927,,,NaN,,,NaN,,,NaN,,NaN,,
1928,,27,NaN,,65,NaN,,100,NaN,0,NaN,13,65
1929,,,NaN,,,NaN,,,NaN,,NaN,,
1930,,24,NaN,,65,NaN,,100,NaN,0,NaN,15,65
1931,,,NaN,,,NaN,,,NaN,,NaN,,
1932,,24,NaN,,65,NaN,,100,NaN,0,NaN,15,65
1933,,,NaN,,,NaN,,,NaN,,NaN,,
1934,,24,NaN,,65,NaN,,100,NaN,0,NaN,15,65
1935,,,NaN,,,NaN,,,NaN,,NaN,,
1936,,20,NaN,,65,NaN,,100,NaN,0,NaN,15,65
1937,,,NaN,,,NaN,,,NaN,,NaN,,
1938,,20,NaN,,65,NaN,,100,NaN,0,NaN,15,65
1939,,,NaN,,,NaN,,,NaN,,NaN,,
1940,,20,NaN,,65,NaN,,100,NaN,0,NaN,15,65
1941,,,NaN,,,NaN,,,NaN,,NaN,,
1942,,20,NaN,,65,NaN,,100,NaN,0,NaN,15,65
1943,,,NaN,,,NaN,,,NaN,,NaN,,
1944,,26,NaN,,65,NaN,,100,NaN,0,NaN,15,65
1945,,,NaN,,,NaN,,,NaN,,NaN,,
1946,,26,NaN,,65,NaN,,100,NaN,-3,NaN,15,65
1947,,,NaN,,,NaN,,,NaN,,NaN,,
1948,,26,NaN,,64,NaN,,100,NaN,-3,NaN,15,65
1949,,,NaN,,,NaN,,,NaN,,NaN,,
1950,,30,NaN,,65,NaN,,100,NaN,-12,NaN,15,65
1951,,,NaN,,,NaN,,,NaN,,NaN,,
1952,,30,NaN,,65,NaN,,100,NaN,-12,NaN,15,65
1953,,,NaN,,,NaN,,,NaN,,NaN,,
1954,,30,NaN,,65,NaN,,100,NaN,-4,NaN,15,65
1955,,,NaN,,,NaN,,,NaN,,NaN,,
1956,,30,NaN,,65,NaN,,100,NaN,-4,NaN,15,65
1957,,,NaN,,,NaN,,,NaN,,NaN,,
1958,,30,NaN,,65,NaN,,100,NaN,0,NaN,15,65
1959,,,NaN,,,NaN,,,NaN,,NaN,,
1960,,30,NaN,,65,NaN,,100,NaN,0,NaN,15,65
1961,,,NaN,,,NaN,,,NaN,,NaN,,
1962,,30,NaN,,65,NaN,,100,NaN,0,NaN,15,65
1963,,,NaN,,,NaN,,,NaN,,NaN,,
1964,0,29,NaN,0,65,NaN,0,100,NaN,0,NaN,15,65
1965,,,NaN,,,NaN,,,NaN,,NaN,,
1966,0,29,NaN,0,64,NaN,0,100,NaN,0,NaN,15,65
1967,,,NaN,,,NaN,,,NaN,,NaN,,
1968,0,29,NaN,0,64,NaN,0,100,NaN,0,NaN,15,65
1969,,,NaN,,,NaN,,,NaN,,NaN,,
1970,26,29,NaN,96,64,NaN,171,100,NaN,-11,NaN,15,65
1971,,,NaN,,,NaN,,,NaN,,NaN,,
1972,67,29,NaN,97,64,NaN,171,100,NaN,-11,NaN,15,65
1973,,,NaN,,,NaN,,,NaN,,NaN,,
1974,99,29,NaN,98,64,NaN,158,100,NaN,-13,NaN,15,65
1975,,,NaN,,,NaN,,,NaN,,NaN,,
1976,108,29,NaN,96,64,NaN,173,100,NaN,-13,NaN,15,65
1977,,,NaN,,,NaN,,,NaN,,NaN,,
1978,112,29,NaN,94,64,NaN,171,100,NaN,-13,NaN,15,65
1979,,,NaN,,,NaN,,,NaN,,NaN,,
1980,112,29,NaN,94,64,NaN,171,100,NaN,-13,NaN,15,65
1981,,,NaN,,,NaN,,,NaN,,NaN,,
1982,115,29,NaN,101,64,NaN,170,100,NaN,-13,NaN,15,65
1983,,,NaN,,,NaN,,,NaN,,NaN,,
1984,85,28,NaN,-53,64,NaN,174,100,NaN,-14,NaN,15,65
1985,,,NaN,,,NaN,,,NaN,,NaN,,
1986,85,28,NaN,-53,64,NaN,174,100,NaN,-14,NaN,15,65
1987,,,NaN,,,NaN,,,NaN,,NaN,,
1988,85,28,NaN,-53,64,NaN,174,100,NaN,-14,NaN,15,65
1989,,,NaN,,,NaN,,,NaN,,NaN,,
1990,239,28,NaN,233,64,NaN,247,100,NaN,-14,NaN,15,65
1991,,,NaN,,,NaN,,,NaN,,NaN,,
1992,237,27,NaN,231,64,NaN,244,100,NaN,-14,NaN,15,65
1993,,,NaN,,,NaN,,,NaN,,NaN,,
1994,206,27,NaN,139,65,NaN,252,100,NaN,-14,NaN,15,65
1995,,,NaN,,,NaN,,,NaN,,NaN,,
1996,183,27,NaN,115,65,NaN,217,100,NaN,-14,NaN,15,65
1997,,,NaN,,,NaN,,,NaN,,NaN,,
1998,166,27,NaN,97,65,NaN,196,100,NaN,-14,NaN,15,65
1999,,,NaN,,,NaN,,,NaN,,NaN,,
2000,137,28,NaN,74,65,NaN,160,100,NaN,-14,NaN,15,65
2001,,,NaN,,,NaN,,,NaN,,NaN,,
2002,126,28,NaN,77,64,NaN,168,100,NaN,-14,NaN,15,64
2003,,,NaN,,,NaN,,,NaN,,NaN,,
2004,119,28,NaN,75,64,NaN,179,100,NaN,-14,NaN,15,65
2005,,,NaN,,,NaN,,,NaN,,NaN,,
2006,116,27,NaN,82,64,NaN,155,100,NaN,-14,NaN,15,64
2007,,,NaN,,,NaN,,,NaN,,NaN,,
2008,114,27,NaN,84,64,NaN,165,100,NaN,-14,NaN,15,64
2009,,,NaN,,,NaN,,,NaN,,NaN,,
2010,108,27,NaN,85,64,NaN,151,100,NaN,-14,NaN,15,64
2011,,,NaN,,,NaN,,,NaN,,NaN,,
2012,109,27,NaN,87,64,NaN,161,100,NaN,-14,NaN,15,64
2013,,,NaN,,,NaN,,,NaN,,NaN,,
2014,109,24,NaN,87,64,NaN,163,100,NaN,-14,NaN,15,64
2015,,,NaN,,,NaN,,,NaN,,NaN,,
2016,109,24,NaN,88,64,NaN,165,100,NaN,-14,NaN,15,65
2017,,,NaN,,,NaN,,,NaN,,NaN,,
2018,109,24,NaN,87,64,NaN,164,100,NaN,-14,NaN,15,65
2019,,,NaN,,,NaN,,,NaN,,NaN,,
2020,109,22,NaN,88,64,NaN,164,100,NaN,-14,NaN,15,65
2021,,,NaN,,,NaN,,,NaN,,NaN,,
2022,109,22,NaN,87,64,NaN,164,100,NaN,-14,NaN,15,65
2023,,,NaN,,,NaN,,,NaN,,NaN,,
2024,109,22,NaN,88,64,NaN,164,100,NaN,-14,NaN,15,65
2025,,,NaN,,,NaN,,,NaN,,NaN,,
2026,108,28,NaN,87,64,NaN,163,100,NaN,-14,NaN,15,65
2027,,,NaN,,,NaN,,,NaN,,NaN,,
2028,108,28,NaN,87,65,NaN,162,100,NaN,-14,NaN,15,65
2029,,,NaN,,,NaN,,,NaN,,NaN,,
2030,107,28,NaN,86,64,NaN,162,100,NaN,-14,NaN,15,65
2031,,,NaN,,,NaN,,,NaN,,NaN,,
2032,107,28,NaN,86,64,NaN,163,100,NaN,-14,NaN,15,65
2033,,,NaN,,,NaN,,,NaN,,NaN,,
2034,107,29,NaN,85,64,NaN,162,100,NaN,-14,NaN,15,65
2035,,,NaN,,,NaN,,,NaN,,NaN,,
2036,107,29,NaN,86,64,NaN,163,100,NaN,-14,NaN,15,65
2037,,,NaN,,,NaN,,,NaN,,NaN,,
2038,107,29,NaN,85,64,NaN,162,100,NaN,-14,NaN,15,65
2039,,,NaN,,,NaN,,,NaN,,NaN,,
2040,106,27,NaN,65,64,NaN,163,100,NaN,-14,NaN,15,65
2041,,,NaN,,,NaN,,,NaN,,NaN,,
2042,106,27,NaN,81,64,NaN,161,100,NaN,-14,NaN,15,65
2043,,,NaN,,,NaN,,,NaN,,NaN,,
2044,106,27,NaN,77,64,NaN,168,100,NaN,-14,NaN,15,65
2045,,,NaN,,,NaN,,,NaN,,NaN,,
2046,106,27,NaN,72,64,NaN,162,100,NaN,-14,NaN,15,65
2047,,,NaN,,,NaN,,,NaN,,NaN,,
2048,106,25,NaN,80,64,NaN,162,100,NaN,-14,NaN,15,65
2049,,,NaN,,,NaN,,,NaN,,NaN,,
2050,105,25,NaN,74,64,NaN,146,100,NaN,-14,NaN,15,65
2051,,,NaN,,,NaN,,,NaN,,NaN,,
2052,102,25,NaN,20,64,NaN,168,100,NaN,-14,NaN,15,65
2053,,,NaN,,,NaN,,,NaN,,NaN,,
2054,102,26,NaN,20,64,NaN,168,100,NaN,-14,NaN,15,64
2055,,,NaN,,,NaN,,,NaN,,NaN,,
2056,104,26,NaN,75,64,NaN,164,100,NaN,-14,NaN,15,65
2057,,,NaN,,,NaN,,,NaN,,NaN,,
2058,103,26,NaN,81,64,NaN,160,100,NaN,-14,NaN,15,64
2059,,,NaN,,,NaN,,,NaN,,NaN,,
2060,104,26,NaN,82,64,NaN,158,100,NaN,-14,NaN,15,65
2061,,,NaN,,,NaN,,,NaN,,NaN,,
2062,103,29,NaN,82,64,NaN,158,100,NaN,-14,NaN,15,65
2063,,,NaN,,,NaN,,,NaN,,NaN,,
2064,103,29,NaN,83,64,NaN,159,100,NaN,-13,NaN,15,65
2065,,,NaN,,,NaN,,,NaN,,NaN,,
2066,103,29,NaN,82,64,NaN,159,100,NaN,-13,NaN,15,65
2067,,,NaN,,,NaN,,,NaN,,NaN,,
2068,103,29,NaN,82,64,NaN,158,100,NaN,-13,NaN,15,65
2069,,,NaN,,,NaN,,,NaN,,NaN,,
2070,102,29,NaN,81,64,NaN,157,100,NaN,-13,NaN,15,64
2071,,,NaN,,,NaN,,,NaN,,NaN,,
2072,102,29,NaN,82,64,NaN,158,100,NaN,-14,NaN,15,64
2073,,,NaN,,,NaN,,,NaN,,NaN,,
2074,102,29,NaN,81,64,NaN,157,100,NaN,-14,NaN,15,64
2075,,,NaN,,,NaN,,,NaN,,NaN,,
2076,102,26,NaN,81,64,NaN,157,100,NaN,-14,NaN,15,64
2077,,,NaN,,,NaN,,,NaN,,NaN,,
2078,102,26,NaN,81,64,NaN,156,100,NaN,-14,NaN,15,64
2079,,,NaN,,,NaN,,,NaN,,NaN,,
2080,101,26,NaN,80,64,NaN,155,100,NaN,-14,NaN,15,64
2081,,,NaN,,,NaN,,,NaN,,NaN,,
2082,100,18,NaN,80,64,NaN,154,100,NaN,-14,NaN,15,64
2083,,,NaN,,,NaN,,,NaN,,NaN,,
2084,100,18,NaN,80,64,NaN,155,100,NaN,-14,NaN,15,64
2085,,,NaN,,,NaN,,,NaN,,NaN,,
2086,100,18,NaN,77,64,NaN,154,100,NaN,-14,NaN,15,64
2087,,,NaN,,,NaN,,,NaN,,NaN,,
2088,100,18,NaN,79,64,NaN,154,100,NaN,-14,NaN,15,64
2089,,,NaN,,,NaN,,,NaN,,NaN,,
2090,99,21,NaN,79,64,NaN,152,100,NaN,-14,NaN,15,64
2091,,,NaN,,,NaN,,,NaN,,NaN,,
2092,99,21,NaN,79,64,NaN,153,100,NaN,-14,NaN,15,64
2093,,,NaN,,,NaN,,,NaN,,NaN,,
2094,99,21,NaN,78,64,NaN,152,100,NaN,-14,NaN,15,65
2095,,,NaN,,,NaN,,,NaN,,NaN,,
2096,98,21,NaN,78,64,NaN,152,100,NaN,-14,NaN,15,65
2097,,,NaN,,,NaN,,,NaN,,NaN,,
2098,97,22,NaN,77,64,NaN,150,100,NaN,-14,NaN,15,64
2099,,,NaN,,,NaN,,,NaN,,NaN,,
2100,96,22,NaN,76,64,NaN,149,100,NaN,-14,NaN,15,64
2101,,,NaN,,,NaN,,,NaN,,NaN,,
2102,95,22,NaN,75,64,NaN,148,100,NaN,-14,NaN,15,64
2103,,,NaN,,,NaN,,,NaN,,NaN,,
2104,94,25,NaN,74,64,NaN,147,100,NaN,-14,NaN,15,64
2105,,,NaN,,,NaN,,,NaN,,NaN,,
2106,93,25,NaN,72,64,NaN,145,100,NaN,-14,NaN,15,64
2107,,,NaN,,,NaN,,,NaN,,NaN,,
2108,91,25,NaN,71,64,NaN,143,100,NaN,-14,NaN,15,65
2109,,,NaN,,,NaN,,,NaN,,NaN,,
2110,88,26,NaN,68,64,NaN,139,100,NaN,-14,NaN,15,65
2111,,,NaN,,,NaN,,,NaN,,NaN,,
2112,87,26,NaN,67,64,NaN,138,100,NaN,-14,NaN,15,64
2113,,,NaN,,,NaN,,,NaN,,NaN,,
2114,85,26,NaN,65,64,NaN,134,100,NaN,-14,NaN,15,64
2115,,,NaN,,,NaN,,,NaN,,NaN,,
2116,83,26,NaN,64,64,NaN,133,100,NaN,-14,NaN,15,65
2117,,,NaN,,,NaN,,,NaN,,NaN,,
2118,81,27,NaN,62,64,NaN,130,100,NaN,-14,NaN,15,65
2119,,,NaN,,,NaN,,,NaN,,NaN,,
2120,80,27,NaN,62,64,NaN,128,100,NaN,-14,NaN,15,65
2121,,,NaN,,,NaN,,,NaN,,NaN,,
2122,78,27,NaN,59,64,NaN,125,100,NaN,-14,NaN,15,65
2123,,,NaN,,,NaN,,,NaN,,NaN,,
2124,76,24,NaN,58,64,NaN,122,100,NaN,-13,NaN,15,65
2125,,,NaN,,,NaN,,,NaN,,NaN,,
2126,74,24,NaN,57,64,NaN,119,100,NaN,-13,NaN,15,65
2127,,,NaN,,,NaN,,,NaN,,NaN,,
2128,74,24,NaN,57,64,NaN,118,100,NaN,-13,NaN,15,65
2129,,,NaN,,,NaN,,,NaN,,NaN,,
2130,73,24,NaN,56,64,NaN,116,100,NaN,-13,NaN,15,65
2131,,,NaN,,,NaN,,,NaN,,NaN,,
2132,72,20,NaN,56,64,NaN,115,100,NaN,-13,NaN,15,65
2133,,,NaN,,,NaN,,,NaN,,NaN,,
2134,71,20,NaN,55,64,NaN,113,100,NaN,-13,NaN,15,65
2135,,,NaN,,,NaN,,,NaN,,NaN,,
2136,71,20,NaN,55,64,NaN,113,100,NaN,-13,NaN,15,65
2137,,,NaN,,,NaN,,,NaN,,NaN,,
2138,69,27,NaN,54,65,NaN,111,100,NaN,-13,NaN,15,65
2139,,,NaN,,,NaN,,,NaN,,NaN,,
2140,70,27,NaN,55,65,NaN,112,100,NaN,-13,NaN,15,65
2141,,,NaN,,,NaN,,,NaN,,NaN,,
2142,69,27,NaN,54,65,NaN,110,100,NaN,-14,NaN,15,65
2143,,,NaN,,,NaN,,,NaN,,NaN,,
2144,69,27,NaN,54,65,NaN,110,100,NaN,-14,NaN,15,65
2145,,,NaN,,,NaN,,,NaN,,NaN,,
2146,68,30,NaN,53,65,NaN,109,100,NaN,-14,NaN,15,65
2147,,,NaN,,,NaN,,,NaN,,NaN,,
2148,67,30,NaN,52,65,NaN,108,100,NaN,-14,NaN,15,65
2149,,,NaN,,,NaN,,,NaN,,NaN,,
2150,67,30,NaN,52,64,NaN,108,100,NaN,-14,NaN,15,65
2151,,,NaN,,,NaN,,,NaN,,NaN,,
2152,66,29,NaN,51,64,NaN,108,100,NaN,-14,NaN,15,65
2153,,,NaN,,,NaN,,,NaN,,NaN,,
2154,66,29,NaN,52,64,NaN,107,100,NaN,-14,NaN,15,64
2155,,,NaN,,,NaN,,,NaN,,NaN,,
2156,66,29,NaN,52,64,NaN,107,100,NaN,-14,NaN,15,64
2157,,,NaN,,,NaN,,,NaN,,NaN,,
2158,66,29,NaN,52,64,NaN,107,100,NaN,-14,NaN,15,64
2159,,,NaN,,,NaN,,,NaN,,NaN,,
2160,66,31,NaN,52,64,NaN,107,100,NaN,-14,NaN,15,64
2161,,,NaN,,,NaN,,,NaN,,NaN,,
2162,66,31,NaN,52,64,NaN,107,100,NaN,-14,NaN,15,65
2163,,,NaN,,,NaN,,,NaN,,NaN,,
2164,66,31,NaN,51,64,NaN,107,100,NaN,-14,NaN,15,65
2165,,,NaN,,,NaN,,,NaN,,NaN,,
2166,66,31,NaN,52,64,NaN,106,100,NaN,-14,NaN,15,65
2167,,,NaN,,,NaN,,,NaN,,NaN,,
2168,66,31,NaN,51,64,NaN,106,100,NaN,-14,NaN,14,65
2169,,,NaN,,,NaN,,,NaN,,NaN,,
2170,66,31,NaN,51,64,NaN,106,100,NaN,-14,NaN,14,65
2171,,,NaN,,,NaN,,,NaN,,NaN,,
2172,66,31,NaN,52,64,NaN,107,100,NaN,-14,NaN,14,65
2173,,,NaN,,,NaN,,,NaN,,NaN,,
2174,66,0,NaN,52,64,NaN,107,100,NaN,-14,NaN,,65
2175,,,NaN,,,NaN,,,NaN,,NaN,,
2176,66,0,NaN,52,64,NaN,106,100,NaN,-14,NaN,,65
2177,,,NaN,,,NaN,,,NaN,,NaN,,
2178,66,0,NaN,52,64,NaN,106,100,NaN,-14,NaN,,65
2179,,,NaN,,,NaN,,,NaN,,NaN,,
2180,66,0,NaN,52,64,NaN,106,100,NaN,-14,NaN,,65
2181,,,NaN,,,NaN,,,NaN,,NaN,,
2182,66,0,NaN,51,64,NaN,106,100,NaN,-14,NaN,,65
2183,,,NaN,,,NaN,,,NaN,,NaN,,
2184,66,0,NaN,51,64,NaN,106,100,NaN,-14,NaN,,65
2185,,,NaN,,,NaN,,,NaN,,NaN,,
2186,66,0,NaN,51,64,NaN,106,100,NaN,-14,NaN,,65
2187,,,NaN,,,NaN,,,NaN,,NaN,,
2188,66,0,NaN,51,64,NaN,105,100,NaN,-14,NaN,,64
2189,,,NaN,,,NaN,,,NaN,,NaN,,
2190,65,0,NaN,51,64,NaN,105,100,NaN,-14,NaN,,64
2191,,,NaN,,,NaN,,,NaN,,NaN,,
2192,65,0,NaN,51,63,NaN,105,100,NaN,-14,NaN,,64
2193,,,NaN,,,NaN,,,NaN,,NaN,,
2194,65,0,NaN,51,63,NaN,104,100,NaN,-14,NaN,,63
2195,,,NaN,,,NaN,,,NaN,,NaN,,
2196,65,0,NaN,51,62,NaN,105,100,NaN,-13,NaN,,63
2197,,,NaN,,,NaN,,,NaN,,NaN,,
2198,65,0,NaN,51,62,NaN,104,100,NaN,-13,NaN,,63
2199,,,NaN,,,NaN,,,NaN,,NaN,,
2200,65,0,NaN,51,62,NaN,104,100,NaN,-13,NaN,,63
2201,,,NaN,,,NaN,,,NaN,,NaN,,
2202,65,0,NaN,51,62,NaN,105,100,NaN,-13,NaN,,63
2203,,,NaN,,,NaN,,,NaN,,NaN,,
2204,65,,NaN,51,62,NaN,105,100,NaN,-13,NaN,,63
2205,,,NaN,,,NaN,,,NaN,,NaN,,
2206,65,,NaN,51,63,NaN,105,100,NaN,-13,NaN,,63
2207,,,NaN,,,NaN,,,NaN,,NaN,,
2208,65,,NaN,51,63,NaN,105,100,NaN,-13,NaN,,63
2209,,,NaN,,,NaN,,,NaN,,NaN,,
2210,65,,NaN,51,63,NaN,105,100,NaN,-13,NaN,,64
2211,,,NaN,,,NaN,,,NaN,,NaN,,
2212,65,,NaN,51,63,NaN,105,100,NaN,-13,NaN,,64
2213,,,NaN,,,NaN,,,NaN,,NaN,,
2214,65,,NaN,50,63,NaN,104,100,NaN,-13,NaN,,64
2215,,,NaN,,,NaN,,,NaN,,NaN,,
2216,65,,NaN,49,63,NaN,104,100,NaN,-13,NaN,,64
2217,,,NaN,,,NaN,,,NaN,,NaN,,
2218,64,,NaN,50,63,NaN,103,100,NaN,-14,NaN,,64
2219,,,NaN,,,NaN,,,NaN,,NaN,,
2220,64,,NaN,50,63,NaN,103,100,NaN,-14,NaN,,64
2221,,,NaN,,,NaN,,,NaN,,NaN,,
2222,64,,NaN,50,63,NaN,103,100,NaN,-14,NaN,,64
2223,,,NaN,,,NaN,,,NaN,,NaN,,
2224,64,,NaN,51,63,NaN,104,100,NaN,-14,NaN,,64
2225,,,NaN,,,NaN,,,NaN,,NaN,,
2226,65,,NaN,51,64,NaN,104,100,NaN,-14,NaN,,64
2227,,,NaN,,,NaN,,,NaN,,NaN,,
2228,65,,NaN,51,64,NaN,104,100,NaN,-14,NaN,,65
2229,,,NaN,,,NaN,,,NaN,,NaN,,
2230,65,,NaN,51,64,NaN,105,100,NaN,-14,NaN,,65
2231,,,NaN,,,NaN,,,NaN,,NaN,,
2232,65,0,NaN,51,65,NaN,102,100,NaN,-14,NaN,,65
2233,,,NaN,,,NaN,,,NaN,,NaN,,
2234,65,0,NaN,51,65,NaN,103,100,NaN,-14,NaN,,66
2235,,,NaN,,,NaN,,,NaN,,NaN,,
2236,65,0,NaN,51,66,NaN,102,99,NaN,-14,NaN,,66
2237,,,NaN,,,NaN,,,NaN,,NaN,,
2238,65,0,NaN,52,66,NaN,104,99,NaN,-14,NaN,,67
2239,,,NaN,,,NaN,,,NaN,,NaN,,
2240,65,41,NaN,51,67,NaN,102,99,NaN,-14,NaN,1,67
2241,,,NaN,,,NaN,,,NaN,,NaN,,
2242,66,41,NaN,45,67,NaN,96,100,NaN,-14,NaN,1,68
2243,,,NaN,,,NaN,,,NaN,,NaN,,
2244,63,41,NaN,42,67,NaN,94,100,NaN,-14,NaN,1,68
2245,,,NaN,,,NaN,,,NaN,,NaN,,
2246,64,41,NaN,47,67,NaN,89,100,NaN,-14,NaN,1,68
2247,,,NaN,,,NaN,,,NaN,,NaN,,
2248,64,38,NaN,47,67,NaN,95,100,NaN,-13,NaN,0,68
2249,,,NaN,,,NaN,,,NaN,,NaN,,
2250,65,38,NaN,49,67,NaN,104,100,NaN,-13,NaN,0,68
