time,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/ART_MBP,Solar8000/CVP,SNUADC/CVP,SNUADC/ECG_II,SNUADC/ART,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/HR
403,,,,,,,,NaN,NaN,NaN,,NaN,
404,,,,87,0,-6,-13,NaN,NaN,NaN,100,NaN,87
405,,,,,,,,NaN,NaN,NaN,,NaN,
406,105,,26,88,0,-6,-13,NaN,NaN,NaN,100,NaN,88
407,,,,,,,,NaN,NaN,NaN,,NaN,
408,,,,89,0,-6,-13,NaN,NaN,NaN,100,NaN,89
409,,,,,,,,NaN,NaN,NaN,,NaN,
410,,,,90,0,-4,-13,NaN,NaN,NaN,100,NaN,89
411,,,,,,,,NaN,NaN,NaN,,NaN,
412,,,,90,0,-4,-13,NaN,NaN,NaN,100,NaN,90
413,,,,,,,,NaN,NaN,NaN,,NaN,
414,,,,90,0,-4,-13,NaN,NaN,NaN,100,NaN,89
415,,,,,,,,NaN,NaN,NaN,,NaN,
416,,,,90,0,-4,-13,NaN,NaN,NaN,100,NaN,89
417,,,,,,,,NaN,NaN,NaN,,NaN,
418,,,,89,0,-4,-13,NaN,NaN,NaN,100,NaN,89
419,,,,,,,,NaN,NaN,NaN,,NaN,
420,-7,,2,90,0,-4,-13,NaN,NaN,NaN,100,NaN,89
421,,,,,,,,NaN,NaN,NaN,,NaN,
422,-4,,-4,90,0,-4,-13,NaN,NaN,NaN,100,NaN,89
423,,,,,,,,NaN,NaN,NaN,,NaN,
424,-4,,-4,90,0,-4,-12,NaN,NaN,NaN,100,NaN,89
425,,,,,,,,NaN,NaN,NaN,,NaN,
426,-4,,-4,90,0,-4,-12,NaN,NaN,NaN,100,NaN,89
427,,,,,,,,NaN,NaN,NaN,,NaN,
428,-4,,-4,90,0,-4,-12,NaN,NaN,NaN,100,NaN,89
429,,,,,,,,NaN,NaN,NaN,,NaN,
430,-4,,-4,89,0,-4,-12,NaN,NaN,NaN,100,NaN,88
431,,,,,,,,NaN,NaN,NaN,,NaN,
432,-4,,-4,89,0,-4,-12,NaN,NaN,NaN,100,NaN,89
433,,,,,,,,NaN,NaN,NaN,,NaN,
434,134,,0,89,0,-4,-12,NaN,NaN,NaN,100,NaN,89
435,,,,,,,,NaN,NaN,NaN,,NaN,
436,134,,0,90,0,-4,-12,NaN,NaN,NaN,100,NaN,89
437,,,,,,,,NaN,NaN,NaN,,NaN,
438,-3,,-3,90,0,-3,-12,NaN,NaN,NaN,100,NaN,89
439,,,,,,,,NaN,NaN,NaN,,NaN,
440,-3,,-3,90,0,-3,-12,NaN,NaN,NaN,100,NaN,89
441,,,,,,,,NaN,NaN,NaN,,NaN,
442,-3,,-3,89,0,-3,-12,NaN,NaN,NaN,100,NaN,89
443,,,,,,,,NaN,NaN,NaN,,NaN,
444,-3,,-3,90,0,-3,-12,NaN,NaN,NaN,100,NaN,89
445,,,,,,,,NaN,NaN,NaN,,NaN,
446,-3,,-3,90,0,-3,-12,NaN,NaN,NaN,100,NaN,90
447,,,,,,,,NaN,NaN,NaN,,NaN,
448,-3,,-3,90,0,-3,-12,NaN,NaN,NaN,100,NaN,90
449,,,,,,,,NaN,NaN,NaN,,NaN,
450,-3,,-3,90,0,-3,-12,NaN,NaN,NaN,100,NaN,90
451,,,,,,,,NaN,NaN,NaN,,NaN,
452,-3,,-3,90,0,-3,-12,NaN,NaN,NaN,100,NaN,90
453,,,,,,,,NaN,NaN,NaN,,NaN,
454,-3,,-3,90,0,-3,-12,NaN,NaN,NaN,100,NaN,89
455,,,,,,,,NaN,NaN,NaN,,NaN,
456,-3,,-3,90,0,-3,-12,NaN,NaN,NaN,100,NaN,89
457,,,,,,,,NaN,NaN,NaN,,NaN,
458,-3,,-3,90,0,-3,-12,NaN,NaN,NaN,100,NaN,89
459,,,,,,,,NaN,NaN,NaN,,NaN,
460,-3,,-3,89,0,-3,-12,NaN,NaN,NaN,100,NaN,89
461,,,,,,,,NaN,NaN,NaN,,NaN,
462,-3,,-3,89,0,-3,-12,NaN,NaN,NaN,100,NaN,88
463,,,,,,,,NaN,NaN,NaN,,NaN,
464,-3,,-3,89,0,-3,-12,NaN,NaN,NaN,100,NaN,88
465,,,,,,,,NaN,NaN,NaN,,NaN,
466,-3,,-3,89,0,-3,-12,NaN,NaN,NaN,100,NaN,88
467,,,,,,,,NaN,NaN,NaN,,NaN,
468,-3,,-3,89,0,-3,-12,NaN,NaN,NaN,100,NaN,88
469,,,,,,,,NaN,NaN,NaN,,NaN,
470,-3,,-3,89,0,-3,-12,NaN,NaN,NaN,100,NaN,88
471,,,,,,,,NaN,NaN,NaN,,NaN,
472,-3,,-3,89,0,-3,-12,NaN,NaN,NaN,100,NaN,88
473,,,,,,,,NaN,NaN,NaN,,NaN,
474,-3,,-3,88,0,-3,-12,NaN,NaN,NaN,100,NaN,88
475,,,,,,,,NaN,NaN,NaN,,NaN,
476,-3,,-3,88,0,-3,-12,NaN,NaN,NaN,100,NaN,87
477,,,,,,,,NaN,NaN,NaN,,NaN,
478,-3,,-3,87,0,-3,-12,NaN,NaN,NaN,100,NaN,87
479,,,,,,,,NaN,NaN,NaN,,NaN,
480,-3,,-3,87,0,-3,-12,NaN,NaN,NaN,100,NaN,87
481,,,,,,,,NaN,NaN,NaN,,NaN,
482,-1,,-1,87,0,-1,-12,NaN,NaN,NaN,100,NaN,87
483,,,,,,,,NaN,NaN,NaN,,NaN,
484,-1,,-1,88,0,-1,-12,NaN,NaN,NaN,100,NaN,87
485,,,,,,,,NaN,NaN,NaN,,NaN,
486,-2,,-2,88,0,-2,-12,NaN,NaN,NaN,100,NaN,87
487,,,,,,,,NaN,NaN,NaN,,NaN,
488,-2,,-2,88,0,-2,-12,NaN,NaN,NaN,100,NaN,87
489,,,,,,,,NaN,NaN,NaN,,NaN,
490,-2,,-2,88,0,-2,-12,NaN,NaN,NaN,100,NaN,87
491,,,,,,,,NaN,NaN,NaN,,NaN,
492,-2,,-2,88,0,-2,-12,NaN,NaN,NaN,100,NaN,87
493,,,,,,,,NaN,NaN,NaN,,NaN,
494,-2,,-2,87,0,-2,-12,NaN,NaN,NaN,100,NaN,87
495,,,,,,,,NaN,NaN,NaN,,NaN,
496,-2,,-2,87,0,-2,-12,NaN,NaN,NaN,100,NaN,86
497,,,,,,,,NaN,NaN,NaN,,NaN,
498,-2,,-2,87,0,-2,-12,NaN,NaN,NaN,100,NaN,86
499,,,,,,,,NaN,NaN,NaN,,NaN,
500,-2,,-2,86,0,-2,-12,NaN,NaN,NaN,100,NaN,85
501,,,,,,,,NaN,NaN,NaN,,NaN,
502,-2,,-2,86,0,-2,-12,NaN,NaN,NaN,100,NaN,85
503,,,,,,,,NaN,NaN,NaN,,NaN,
504,-2,,-2,86,0,-2,-12,NaN,NaN,NaN,100,NaN,85
505,,,,,,,,NaN,NaN,NaN,,NaN,
506,-2,,-2,86,0,-2,-12,NaN,NaN,NaN,100,NaN,85
507,,,,,,,,NaN,NaN,NaN,,NaN,
508,-2,,-2,86,0,-2,-12,NaN,NaN,NaN,100,NaN,85
509,,,,,,,,NaN,NaN,NaN,,NaN,
510,-2,,-2,86,0,-2,-12,NaN,NaN,NaN,100,NaN,85
511,,,,,,,,NaN,NaN,NaN,,NaN,
512,-2,,-2,86,0,-2,-12,NaN,NaN,NaN,100,NaN,85
513,,,,,,,,NaN,NaN,NaN,,NaN,
514,-2,,-2,85,0,-2,-12,NaN,NaN,NaN,100,NaN,85
515,,,,,,,,NaN,NaN,NaN,,NaN,
516,-2,,-2,85,0,-2,-12,NaN,NaN,NaN,100,NaN,85
517,,,,,,,,NaN,NaN,NaN,,NaN,
518,-2,,-2,85,0,-2,-12,NaN,NaN,NaN,100,NaN,84
519,,,,,,,,NaN,NaN,NaN,,NaN,
520,-2,,-2,85,0,-2,-12,NaN,NaN,NaN,100,NaN,84
521,,,,,,,,NaN,NaN,NaN,,NaN,
522,-2,,-2,84,0,-2,-12,NaN,NaN,NaN,100,NaN,84
523,,,,,,,,NaN,NaN,NaN,,NaN,
524,-2,,-2,84,0,-2,-12,NaN,NaN,NaN,100,NaN,83
525,,,,,,,,NaN,NaN,NaN,,NaN,
526,-2,,-2,84,0,-2,-12,NaN,NaN,NaN,100,NaN,83
527,,,,,,,,NaN,NaN,NaN,,NaN,
528,-2,,-2,83,0,-2,-12,NaN,NaN,NaN,100,NaN,83
529,,,,,,,,NaN,NaN,NaN,,NaN,
530,0,,0,83,0,0,-12,NaN,NaN,NaN,100,NaN,82
531,,,,,,,,NaN,NaN,NaN,,NaN,
532,-6,,4,83,0,1,-12,NaN,NaN,NaN,100,NaN,82
533,,,,,,,,NaN,NaN,NaN,,NaN,
534,-6,,4,83,0,1,-12,NaN,NaN,NaN,100,NaN,82
535,,,,,,,,NaN,NaN,NaN,,NaN,
536,-6,,4,83,0,1,-12,NaN,NaN,NaN,100,NaN,83
537,,,,,,,,NaN,NaN,NaN,,NaN,
538,-1,,-1,84,0,-1,-12,NaN,NaN,NaN,100,NaN,83
539,,,,,,,,NaN,NaN,NaN,,NaN,
540,-1,,-1,83,0,-1,-12,NaN,NaN,NaN,100,NaN,83
541,,,,,,,,NaN,NaN,NaN,,NaN,
542,-1,,-1,83,0,-1,-12,NaN,NaN,NaN,100,NaN,82
543,,,,,,,,NaN,NaN,NaN,,NaN,
544,-1,,-1,83,0,-1,-12,NaN,NaN,NaN,100,NaN,82
545,,,,,,,,NaN,NaN,NaN,,NaN,
546,-1,,-1,83,0,-1,-12,NaN,NaN,NaN,100,NaN,82
547,,,,,,,,NaN,NaN,NaN,,NaN,
548,-1,,-1,82,0,-1,-12,NaN,NaN,NaN,100,NaN,82
549,,,,,,,,NaN,NaN,NaN,,NaN,
550,-1,,-1,83,0,-1,-12,NaN,NaN,NaN,100,NaN,82
551,,,,,,,,NaN,NaN,NaN,,NaN,
552,-1,,-1,83,0,-1,-12,NaN,NaN,NaN,100,NaN,82
553,,,,,,,,NaN,NaN,NaN,,NaN,
554,-1,,-1,82,0,-1,-12,NaN,NaN,NaN,100,NaN,82
555,,,,,,,,NaN,NaN,NaN,,NaN,
556,-1,,-1,82,0,-1,-12,NaN,NaN,NaN,100,NaN,81
557,,,,,,,,NaN,NaN,NaN,,NaN,
558,-1,,-1,81,0,-1,-12,NaN,NaN,NaN,100,NaN,81
559,,,,,,,,NaN,NaN,NaN,,NaN,
560,-1,,-1,81,0,-1,-12,NaN,NaN,NaN,100,NaN,81
561,,,,,,,,NaN,NaN,NaN,,NaN,
562,-1,,-1,81,0,-1,-12,NaN,NaN,NaN,100,NaN,81
563,,,,,,,,NaN,NaN,NaN,,NaN,
564,-1,,-1,81,0,-1,-12,NaN,NaN,NaN,100,NaN,81
565,,,,,,,,NaN,NaN,NaN,,NaN,
566,-1,,-1,81,0,-1,-12,NaN,NaN,NaN,100,NaN,80
567,,,,,,,,NaN,NaN,NaN,,NaN,
568,-1,,-1,81,0,-1,-13,NaN,NaN,NaN,100,NaN,80
569,,,,,,,,NaN,NaN,NaN,,NaN,
570,1,,1,80,0,1,-13,NaN,NaN,NaN,100,NaN,80
571,,,,,,,,NaN,NaN,NaN,,NaN,
572,1,,1,80,0,1,-12,NaN,NaN,NaN,100,NaN,80
573,,,,,,,,NaN,NaN,NaN,,NaN,
574,1,,1,79,0,1,-12,NaN,NaN,NaN,100,NaN,79
575,,,,,,,,NaN,NaN,NaN,,NaN,
576,1,,1,79,0,1,-12,NaN,NaN,NaN,100,NaN,78
577,,,,,,,,NaN,NaN,NaN,,NaN,
578,1,,1,80,0,1,-12,NaN,NaN,NaN,100,NaN,80
579,,,,,,,,NaN,NaN,NaN,,NaN,
580,1,,1,81,0,1,-12,NaN,NaN,NaN,100,NaN,81
581,,,,,,,,NaN,NaN,NaN,,NaN,
582,0,,0,82,0,0,-12,NaN,NaN,NaN,100,NaN,82
583,,,,,,,,NaN,NaN,NaN,,NaN,
584,0,,0,82,0,0,-12,NaN,NaN,NaN,100,NaN,81
585,,,,,,,,NaN,NaN,NaN,,NaN,
586,0,,0,82,0,0,-12,NaN,NaN,NaN,100,NaN,81
587,,,,,,,,NaN,NaN,NaN,,NaN,
588,0,,0,81,0,0,-12,NaN,NaN,NaN,100,NaN,80
589,,,,,,,,NaN,NaN,NaN,,NaN,
590,1,,1,80,0,1,-12,NaN,NaN,NaN,100,NaN,79
591,,,,,,,,NaN,NaN,NaN,,NaN,
592,1,,1,80,0,1,-12,NaN,NaN,NaN,100,NaN,79
593,,,,,,,,NaN,NaN,NaN,,NaN,
594,1,,1,79,0,1,-12,NaN,NaN,NaN,100,NaN,79
595,,,,,,,,NaN,NaN,NaN,,NaN,
596,1,,1,79,0,1,-12,NaN,NaN,NaN,100,NaN,78
597,,,,,,,,NaN,NaN,NaN,,NaN,
598,0,,0,78,0,0,-12,NaN,NaN,NaN,100,NaN,78
599,,,,,,,,NaN,NaN,NaN,,NaN,
600,0,,0,78,0,0,-12,NaN,NaN,NaN,100,NaN,77
601,,,,,,,,NaN,NaN,NaN,,NaN,
602,0,,0,78,0,0,-12,NaN,NaN,NaN,100,NaN,77
603,,,,,,,,NaN,NaN,NaN,,NaN,
604,0,,0,77,0,0,-12,NaN,NaN,NaN,100,NaN,77
605,,,,,,,,NaN,NaN,NaN,,NaN,
606,1,,1,77,0,1,-12,NaN,NaN,NaN,100,NaN,76
607,,,,,,,,NaN,NaN,NaN,,NaN,
608,1,,1,77,0,1,-12,NaN,NaN,NaN,100,NaN,76
609,,,,,,,,NaN,NaN,NaN,,NaN,
610,0,,0,77,0,0,-12,NaN,NaN,NaN,100,NaN,76
611,,,,,,,,NaN,NaN,NaN,,NaN,
612,0,,0,76,0,0,-12,NaN,NaN,NaN,100,NaN,76
613,,,,,,,,NaN,NaN,NaN,,NaN,
614,0,,0,76,0,0,-12,NaN,NaN,NaN,100,NaN,76
615,,,,,,,,NaN,NaN,NaN,,NaN,
616,0,,0,76,0,0,-12,NaN,NaN,NaN,100,NaN,75
617,,,,,,,,NaN,NaN,NaN,,NaN,
618,0,,0,76,0,0,-12,NaN,NaN,NaN,100,NaN,75
619,,,,,,,,NaN,NaN,NaN,,NaN,
620,0,,0,76,0,0,-12,NaN,NaN,NaN,100,NaN,75
621,,,,,,,,NaN,NaN,NaN,,NaN,
622,0,,0,76,0,0,-12,NaN,NaN,NaN,100,NaN,75
623,,,,,,,,NaN,NaN,NaN,,NaN,
624,0,,0,76,0,0,-12,NaN,NaN,NaN,100,NaN,76
625,,,,,,,,NaN,NaN,NaN,,NaN,
626,1,,1,77,0,1,-12,NaN,NaN,NaN,100,NaN,76
627,,,,,,,,NaN,NaN,NaN,,NaN,
628,1,,1,77,0,1,-12,NaN,NaN,NaN,100,NaN,77
629,,,,,,,,NaN,NaN,NaN,,NaN,
630,0,,0,77,0,0,-12,NaN,NaN,NaN,100,NaN,77
631,,,,,,,,NaN,NaN,NaN,,NaN,
632,0,,0,77,0,0,-12,NaN,NaN,NaN,100,NaN,77
633,,,,,,,,NaN,NaN,NaN,,NaN,
634,0,,0,77,0,0,-12,NaN,NaN,NaN,100,NaN,76
635,,,,,,,,NaN,NaN,NaN,,NaN,
636,0,,0,77,0,0,-12,NaN,NaN,NaN,100,NaN,76
637,,,,,,,,NaN,NaN,NaN,,NaN,
638,0,,0,76,0,0,-12,NaN,NaN,NaN,100,NaN,76
639,,,,,,,,NaN,NaN,NaN,,NaN,
640,0,,0,76,0,0,-12,NaN,NaN,NaN,100,NaN,75
641,,,,,,,,NaN,NaN,NaN,,NaN,
642,0,,0,76,0,0,-12,NaN,NaN,NaN,100,NaN,75
643,,,,,,,,NaN,NaN,NaN,,NaN,
644,0,,0,75,0,0,-12,NaN,NaN,NaN,100,NaN,75
645,,,,,,,,NaN,NaN,NaN,,NaN,
646,0,,0,75,0,0,-12,NaN,NaN,NaN,100,NaN,75
647,,,,,,,,NaN,NaN,NaN,,NaN,
648,0,,0,75,0,0,-12,NaN,NaN,NaN,100,NaN,75
649,,,,,,,,NaN,NaN,NaN,,NaN,
650,0,,0,75,0,0,-12,NaN,NaN,NaN,100,NaN,75
651,,,,,,,,NaN,NaN,NaN,,NaN,
652,0,,0,75,0,0,-12,NaN,NaN,NaN,100,NaN,74
653,,,,,,,,NaN,NaN,NaN,,NaN,
654,0,,0,75,0,0,-12,NaN,NaN,NaN,100,NaN,74
655,,,,,,,,NaN,NaN,NaN,,NaN,
656,0,,0,74,0,0,-12,NaN,NaN,NaN,100,NaN,74
657,,,,,,,,NaN,NaN,NaN,,NaN,
658,0,,0,74,0,0,-12,NaN,NaN,NaN,100,NaN,74
659,,,,,,,,NaN,NaN,NaN,,NaN,
660,0,,0,74,0,0,-12,NaN,NaN,NaN,100,NaN,73
661,,,,,,,,NaN,NaN,NaN,,NaN,
662,0,,0,74,0,0,-12,NaN,NaN,NaN,100,NaN,73
663,,,,,,,,NaN,NaN,NaN,,NaN,
664,0,,0,74,0,0,-12,NaN,NaN,NaN,100,NaN,73
665,,,,,,,,NaN,NaN,NaN,,NaN,
666,0,,0,73,0,0,-12,NaN,NaN,NaN,100,NaN,73
667,,,,,,,,NaN,NaN,NaN,,NaN,
668,0,,0,73,0,0,-12,NaN,NaN,NaN,100,NaN,73
669,,,,,,,,NaN,NaN,NaN,,NaN,
670,0,,0,73,0,0,-12,NaN,NaN,NaN,100,NaN,73
671,,,,,,,,NaN,NaN,NaN,,NaN,
672,0,,0,73,0,0,-12,NaN,NaN,NaN,100,NaN,73
673,,,,,,,,NaN,NaN,NaN,,NaN,
674,1,,1,73,0,1,-12,NaN,NaN,NaN,100,NaN,73
675,,,,,,,,NaN,NaN,NaN,,NaN,
676,1,,1,73,0,1,-12,NaN,NaN,NaN,100,NaN,73
677,,,,,,,,NaN,NaN,NaN,,NaN,
678,1,,1,73,0,1,-12,NaN,NaN,NaN,100,NaN,72
679,,,,,,,,NaN,NaN,NaN,,NaN,
680,1,,1,73,0,1,-12,NaN,NaN,NaN,100,NaN,72
681,,,,,,,,NaN,NaN,NaN,,NaN,
682,0,,0,73,0,0,-12,NaN,NaN,NaN,100,NaN,72
683,,,,,,,,NaN,NaN,NaN,,NaN,
684,0,,0,73,0,0,-12,NaN,NaN,NaN,100,NaN,72
685,,,,,,,,NaN,NaN,NaN,,NaN,
686,0,,0,72,0,0,-12,NaN,NaN,NaN,100,NaN,72
687,,,,,,,,NaN,NaN,NaN,,NaN,
688,0,,0,72,0,0,-12,NaN,NaN,NaN,100,NaN,71
689,,,,,,,,NaN,NaN,NaN,,NaN,
690,0,,0,71,0,0,-12,NaN,NaN,NaN,100,NaN,71
691,,,,,,,,NaN,NaN,NaN,,NaN,
692,0,,0,71,0,0,-13,NaN,NaN,NaN,100,NaN,70
693,,,,,,,,NaN,NaN,NaN,,NaN,
694,0,,0,71,0,0,-13,NaN,NaN,NaN,100,NaN,70
695,,,,,,,,NaN,NaN,NaN,,NaN,
696,0,,0,70,0,0,-13,NaN,NaN,NaN,100,NaN,70
697,,,,,,,,NaN,NaN,NaN,,NaN,
698,0,,0,70,0,0,-13,NaN,NaN,NaN,100,NaN,70
699,,,,,,,,NaN,NaN,NaN,,NaN,
700,0,,0,70,0,0,-13,NaN,NaN,NaN,100,NaN,70
701,,,,,,,,NaN,NaN,NaN,,NaN,
702,0,,0,70,0,0,-13,NaN,NaN,NaN,100,NaN,70
703,,,,,,,,NaN,NaN,NaN,,NaN,
704,0,,0,71,0,0,-13,NaN,NaN,NaN,100,NaN,70
705,,,,,,,,NaN,NaN,NaN,,NaN,
706,0,,0,71,0,0,-13,NaN,NaN,NaN,100,NaN,70
707,,,,,,,,NaN,NaN,NaN,,NaN,
708,0,,0,72,0,0,-12,NaN,NaN,NaN,100,NaN,72
709,,,,,,,,NaN,NaN,NaN,,NaN,
710,0,,0,73,0,0,-12,NaN,NaN,NaN,100,NaN,73
711,,,,,,,,NaN,NaN,NaN,,NaN,
712,0,,0,74,0,0,-12,NaN,NaN,NaN,100,NaN,74
713,,,,,,,,NaN,NaN,NaN,,NaN,
714,0,,0,74,0,0,-12,NaN,NaN,NaN,100,NaN,73
715,,,,,,,,NaN,NaN,NaN,,NaN,
716,0,,0,74,0,0,-12,NaN,NaN,NaN,100,NaN,73
717,,,,,,,,NaN,NaN,NaN,,NaN,
718,1,,1,73,0,1,-12,NaN,NaN,NaN,100,NaN,72
719,,,,,,,,NaN,NaN,NaN,,NaN,
720,1,,1,72,0,1,-12,NaN,NaN,NaN,100,NaN,71
721,,,,,,,,NaN,NaN,NaN,,NaN,
722,1,,1,72,0,1,-12,NaN,NaN,NaN,100,NaN,71
723,,,,,,,,NaN,NaN,NaN,,NaN,
724,1,,1,71,0,1,-12,NaN,NaN,NaN,100,NaN,71
725,,,,,,,,NaN,NaN,NaN,,NaN,
726,0,,0,72,0,0,-12,NaN,NaN,NaN,100,NaN,71
727,,,,,,,,NaN,NaN,NaN,,NaN,
728,0,,0,72,0,0,-12,NaN,NaN,NaN,100,NaN,72
729,,,,,,,,NaN,NaN,NaN,,NaN,
730,0,,0,73,0,0,-12,NaN,NaN,NaN,100,NaN,73
731,,,,,,,,NaN,NaN,NaN,,NaN,
732,0,,0,74,0,0,-12,NaN,NaN,NaN,100,NaN,74
733,,,,,,,,NaN,NaN,NaN,,NaN,
734,1,,1,75,0,1,-12,NaN,NaN,NaN,100,NaN,75
735,,,,,,,,NaN,NaN,NaN,,NaN,
736,1,,1,76,0,1,-12,NaN,NaN,NaN,100,NaN,76
737,,,,,,,,NaN,NaN,NaN,,NaN,
738,1,,1,76,0,1,-12,NaN,NaN,NaN,100,NaN,75
739,,,,,,,,NaN,NaN,NaN,,NaN,
740,1,,1,75,0,1,-12,NaN,NaN,NaN,100,NaN,75
741,,,,,,,,NaN,NaN,NaN,,NaN,
742,1,,1,75,0,1,-12,NaN,NaN,NaN,100,NaN,74
743,,,,,,,,NaN,NaN,NaN,,NaN,
744,1,,1,74,0,1,-12,NaN,NaN,NaN,100,NaN,74
745,,,,,,,,NaN,NaN,NaN,,NaN,
746,1,,1,74,0,1,-12,NaN,NaN,NaN,100,NaN,74
747,,,,,,,,NaN,NaN,NaN,,NaN,
748,1,,1,74,0,1,-12,NaN,NaN,NaN,100,NaN,74
749,,,,,,,,NaN,NaN,NaN,,NaN,
750,1,,1,74,0,1,-12,NaN,NaN,NaN,100,NaN,73
751,,,,,,,,NaN,NaN,NaN,,NaN,
752,1,,1,74,0,1,-13,NaN,NaN,NaN,100,NaN,73
753,,,,,,,,NaN,NaN,NaN,,NaN,
754,-1,,-1,74,0,-1,-13,NaN,NaN,NaN,100,NaN,73
755,,,,,,,,NaN,NaN,NaN,,NaN,
756,-1,,-1,74,0,-1,-13,NaN,NaN,NaN,100,NaN,73
757,,,,,,,,NaN,NaN,NaN,,NaN,
758,-1,,-1,74,0,-1,-13,NaN,NaN,NaN,100,NaN,73
759,,,,,,,,NaN,NaN,NaN,,NaN,
760,-1,,-1,74,0,-1,-12,NaN,NaN,NaN,100,NaN,73
761,,,,,,,,NaN,NaN,NaN,,NaN,
762,-1,,-1,74,0,-1,-12,NaN,NaN,NaN,100,NaN,73
763,,,,,,,,NaN,NaN,NaN,,NaN,
764,-1,,-1,74,0,-1,-12,NaN,NaN,NaN,100,NaN,73
765,,,,,,,,NaN,NaN,NaN,,NaN,
766,-1,,-1,74,0,-1,-12,NaN,NaN,NaN,100,NaN,73
767,,,,,,,,NaN,NaN,NaN,,NaN,
768,-1,,-1,74,0,-1,-12,NaN,NaN,NaN,100,NaN,73
769,,,,,,,,NaN,NaN,NaN,,NaN,
770,1,,1,74,0,1,-12,NaN,NaN,NaN,100,NaN,73
771,,,,,,,,NaN,NaN,NaN,,NaN,
772,,,6,73,,1,-12,NaN,NaN,NaN,100,NaN,73
773,,,,,,,,NaN,NaN,NaN,,NaN,
774,,,6,73,,1,-12,NaN,NaN,NaN,100,NaN,72
775,,,,,,,,NaN,NaN,NaN,,NaN,
776,1,,1,73,,1,-12,NaN,NaN,NaN,100,NaN,72
777,,,,,,,,NaN,NaN,NaN,,NaN,
778,1,,1,73,,1,-13,NaN,NaN,NaN,100,NaN,72
779,,,,,,,,NaN,NaN,NaN,,NaN,
780,100,,3,73,,-1,-13,NaN,NaN,NaN,100,NaN,72
781,,,,,,,,NaN,NaN,NaN,,NaN,
782,-89,,60,73,,3,-13,NaN,NaN,NaN,100,NaN,73
783,,,,,,,,NaN,NaN,NaN,,NaN,
784,-46,,50,73,,6,-13,NaN,NaN,NaN,100,NaN,73
785,,,,,,,,NaN,NaN,NaN,,NaN,
786,-18,,61,74,,10,-13,NaN,NaN,NaN,100,NaN,73
787,,,,,,,,NaN,NaN,NaN,,NaN,
788,-53,,81,73,,10,-13,NaN,NaN,NaN,100,NaN,73
789,,,,,,,,NaN,NaN,NaN,,NaN,
790,-29,,47,73,,7,-13,NaN,NaN,NaN,100,NaN,72
791,,,,,,,,NaN,NaN,NaN,,NaN,
792,-8,,98,73,,18,-13,NaN,NaN,NaN,100,NaN,72
793,,,,,,,,NaN,NaN,NaN,,NaN,
794,,,178,73,,10,-12,NaN,NaN,NaN,100,NaN,72
795,,,,,,,,NaN,NaN,NaN,,NaN,
796,,,178,73,,10,-12,NaN,NaN,NaN,100,NaN,72
797,,,,,,,,NaN,NaN,NaN,,NaN,
798,-1,,-1,73,,-1,-12,NaN,NaN,NaN,100,NaN,72
799,,,,,,,,NaN,NaN,NaN,,NaN,
800,-1,,-1,73,,-1,-12,NaN,NaN,NaN,100,NaN,72
801,,,,,,,,NaN,NaN,NaN,,NaN,
802,1,,1,72,,1,-12,NaN,NaN,NaN,100,NaN,72
803,,,,,,,,NaN,NaN,NaN,,NaN,
804,1,,1,72,,1,-12,NaN,NaN,NaN,100,NaN,71
805,,,,,,,,NaN,NaN,NaN,,NaN,
806,1,,1,72,,1,-12,NaN,NaN,NaN,100,NaN,71
807,,,,,,,,NaN,NaN,NaN,,NaN,
808,1,,1,72,,1,-12,NaN,NaN,NaN,100,NaN,71
809,,,,,,,,NaN,NaN,NaN,,NaN,
810,1,,1,71,,1,-12,NaN,NaN,NaN,100,NaN,71
811,,,,,,,,NaN,NaN,NaN,,NaN,
812,1,,1,71,,1,-13,NaN,NaN,NaN,100,NaN,71
813,,,,,,,,NaN,NaN,NaN,,NaN,
814,-1,,-1,71,,-1,-13,NaN,NaN,NaN,100,NaN,71
815,,,,,,,,NaN,NaN,NaN,,NaN,
816,-5,,0,71,,1,-13,NaN,NaN,NaN,100,NaN,71
817,,,,,,,,NaN,NaN,NaN,,NaN,
818,-4,,1,71,,-1,-13,NaN,NaN,NaN,100,NaN,71
819,,,,,,,,NaN,NaN,NaN,,NaN,
820,-4,,1,71,,-1,-13,NaN,NaN,NaN,100,NaN,71
821,,,,,,,,NaN,NaN,NaN,,NaN,
822,-4,,1,71,,-1,-13,NaN,NaN,NaN,100,NaN,70
823,,,,,,,,NaN,NaN,NaN,,NaN,
824,-1,,-1,71,,-1,-12,NaN,NaN,NaN,100,NaN,70
825,,,,,,,,NaN,NaN,NaN,,NaN,
826,-1,,-1,71,,-1,-12,NaN,NaN,NaN,100,NaN,70
827,,,,,,,,NaN,NaN,NaN,,NaN,
828,-1,,-1,71,,-1,-12,NaN,NaN,NaN,100,NaN,70
829,,,,,,,,NaN,NaN,NaN,,NaN,
830,-1,,-1,71,,-1,-12,NaN,NaN,NaN,100,NaN,70
831,,,,,,,,NaN,NaN,NaN,,NaN,
832,-1,,-1,71,,-1,-12,NaN,NaN,NaN,100,NaN,70
833,,,,,,,,NaN,NaN,NaN,,NaN,
