time,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ETCO2,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/CVP,Solar8000/RR_CO2,SNUADC/ECG_II
18881,84,100,NaN,99,130,43,100,NaN,60,NaN,9,16,NaN
18882,,,NaN,,,,,NaN,,NaN,,,NaN
18883,83,100,NaN,99,129,43,100,NaN,60,NaN,9,16,NaN
18884,,,NaN,,,,,NaN,,NaN,,,NaN
18885,83,100,NaN,100,129,43,100,NaN,60,NaN,9,16,NaN
18886,,,NaN,,,,,NaN,,NaN,,,NaN
18887,83,100,NaN,100,128,43,100,NaN,60,NaN,9,16,NaN
18888,,,NaN,,,,,NaN,,NaN,,,NaN
18889,84,100,NaN,100,130,43,100,NaN,60,NaN,9,16,NaN
18890,,,NaN,,,,,NaN,,NaN,,,NaN
18891,84,100,NaN,100,129,43,100,NaN,60,NaN,9,16,NaN
18892,,,NaN,,,,,NaN,,NaN,,,NaN
18893,84,100,NaN,100,130,43,100,NaN,60,NaN,9,16,NaN
18894,,,NaN,,,,,NaN,,NaN,,,NaN
18895,83,100,NaN,100,129,43,100,NaN,60,NaN,9,16,NaN
18896,,,NaN,,,,,NaN,,NaN,,,NaN
18897,83,100,NaN,99,129,42,100,NaN,59,NaN,9,16,NaN
18898,,,NaN,,,,,NaN,,NaN,,,NaN
18899,83,100,NaN,99,129,42,100,NaN,60,NaN,9,16,NaN
18900,,,NaN,,,,,NaN,,NaN,,,NaN
18901,82,100,NaN,99,128,42,99,NaN,59,NaN,9,16,NaN
18902,,,NaN,,,,,NaN,,NaN,,,NaN
18903,83,100,NaN,98,130,43,99,NaN,60,NaN,9,16,NaN
18904,,,NaN,,,,,NaN,,NaN,,,NaN
18905,83,100,NaN,99,129,43,99,NaN,59,NaN,9,16,NaN
18906,,,NaN,,,,,NaN,,NaN,,,NaN
18907,83,100,NaN,99,130,43,99,NaN,60,NaN,9,16,NaN
18908,,,NaN,,,,,NaN,,NaN,,,NaN
18909,83,100,NaN,99,130,43,99,NaN,59,NaN,9,16,NaN
18910,,,NaN,,,,,NaN,,NaN,,,NaN
18911,83,100,NaN,99,131,42,99,NaN,60,NaN,9,16,NaN
18912,,,NaN,,,,,NaN,,NaN,,,NaN
18913,83,100,NaN,99,129,42,99,NaN,59,NaN,9,16,NaN
18914,,,NaN,,,,,NaN,,NaN,,,NaN
18915,83,100,NaN,99,130,42,99,NaN,60,NaN,9,16,NaN
18916,,,NaN,,,,,NaN,,NaN,,,NaN
18917,83,100,NaN,99,129,42,99,NaN,59,NaN,9,16,NaN
18918,,,NaN,,,,,NaN,,NaN,,,NaN
18919,83,100,NaN,99,130,42,99,NaN,59,NaN,9,16,NaN
18920,,,NaN,,,,,NaN,,NaN,,,NaN
18921,83,100,NaN,99,129,42,99,NaN,59,NaN,9,16,NaN
18922,,,NaN,,,,,NaN,,NaN,,,NaN
18923,83,100,NaN,99,129,43,99,NaN,59,NaN,9,16,NaN
18924,,,NaN,,,,,NaN,,NaN,,,NaN
18925,82,100,NaN,99,129,43,99,NaN,59,NaN,9,16,NaN
18926,,,NaN,,,,,NaN,,NaN,,,NaN
18927,82,100,NaN,99,129,43,99,NaN,58,NaN,9,16,NaN
18928,,,NaN,,,,,NaN,,NaN,,,NaN
18929,82,100,NaN,98,127,43,99,NaN,59,NaN,8,16,NaN
18930,,,NaN,,,,,NaN,,NaN,,,NaN
18931,82,100,NaN,98,128,43,98,NaN,59,NaN,8,16,NaN
18932,,,NaN,,,,,NaN,,NaN,,,NaN
18933,82,100,NaN,98,128,43,98,NaN,59,NaN,9,16,NaN
18934,,,NaN,,,,,NaN,,NaN,,,NaN
18935,82,100,NaN,98,128,42,99,NaN,59,NaN,9,16,NaN
18936,,,NaN,,,,,NaN,,NaN,,,NaN
18937,82,100,NaN,99,128,42,99,NaN,58,NaN,9,16,NaN
18938,,,NaN,,,,,NaN,,NaN,,,NaN
18939,81,100,NaN,98,126,42,99,NaN,58,NaN,9,16,NaN
18940,,,NaN,,,,,NaN,,NaN,,,NaN
18941,81,100,NaN,98,128,42,98,NaN,59,NaN,9,16,NaN
18942,,,NaN,,,,,NaN,,NaN,,,NaN
18943,81,100,NaN,98,127,42,99,NaN,59,NaN,9,16,NaN
18944,,,NaN,,,,,NaN,,NaN,,,NaN
18945,82,100,NaN,98,129,42,99,NaN,59,NaN,8,16,NaN
18946,,,NaN,,,,,NaN,,NaN,,,NaN
18947,82,100,NaN,99,128,42,99,NaN,59,NaN,8,16,NaN
18948,,,NaN,,,,,NaN,,NaN,,,NaN
18949,82,100,NaN,99,129,43,99,NaN,58,NaN,8,16,NaN
18950,,,NaN,,,,,NaN,,NaN,,,NaN
18951,81,100,NaN,98,126,43,99,NaN,58,NaN,8,16,NaN
18952,,,NaN,,,,,NaN,,NaN,,,NaN
18953,81,100,NaN,97,127,43,98,NaN,59,NaN,8,16,NaN
18954,,,NaN,,,,,NaN,,NaN,,,NaN
18955,81,100,NaN,98,127,42,98,NaN,59,NaN,8,16,NaN
18956,,,NaN,,,,,NaN,,NaN,,,NaN
18957,81,100,NaN,98,128,42,99,NaN,58,NaN,8,16,NaN
18958,,,NaN,,,,,NaN,,NaN,,,NaN
18959,81,100,NaN,98,127,42,99,NaN,58,NaN,8,16,NaN
18960,,,NaN,,,,,NaN,,NaN,,,NaN
18961,80,100,NaN,98,126,43,99,NaN,58,NaN,8,16,NaN
18962,,,NaN,,,,,NaN,,NaN,,,NaN
18963,81,100,NaN,98,127,43,98,NaN,58,NaN,8,16,NaN
18964,,,NaN,,,,,NaN,,NaN,,,NaN
18965,80,100,NaN,98,126,43,98,NaN,57,NaN,8,16,NaN
18966,,,NaN,,,,,NaN,,NaN,,,NaN
18967,80,100,NaN,97,126,42,98,NaN,58,NaN,8,16,NaN
18968,,,NaN,,,,,NaN,,NaN,,,NaN
18969,80,100,NaN,97,125,42,98,NaN,57,NaN,8,16,NaN
18970,,,NaN,,,,,NaN,,NaN,,,NaN
18971,80,100,NaN,97,126,42,98,NaN,57,NaN,8,16,NaN
18972,,,NaN,,,,,NaN,,NaN,,,NaN
18973,79,100,NaN,97,125,43,98,NaN,57,NaN,8,16,NaN
18974,,,NaN,,,,,NaN,,NaN,,,NaN
18975,80,100,NaN,97,127,43,98,NaN,58,NaN,8,16,NaN
18976,,,NaN,,,,,NaN,,NaN,,,NaN
18977,80,100,NaN,98,125,43,98,NaN,57,NaN,8,16,NaN
18978,,,NaN,,,,,NaN,,NaN,,,NaN
18979,80,100,NaN,98,126,42,98,NaN,58,NaN,8,16,NaN
18980,,,NaN,,,,,NaN,,NaN,,,NaN
18981,80,100,NaN,98,126,42,99,NaN,59,NaN,8,16,NaN
18982,,,NaN,,,,,NaN,,NaN,,,NaN
18983,81,100,NaN,98,128,42,99,NaN,58,NaN,8,16,NaN
18984,,,NaN,,,,,NaN,,NaN,,,NaN
18985,81,100,NaN,99,127,43,99,NaN,58,NaN,8,16,NaN
18986,,,NaN,,,,,NaN,,NaN,,,NaN
18987,81,100,NaN,99,128,43,99,NaN,59,NaN,8,16,NaN
18988,,,NaN,,,,,NaN,,NaN,,,NaN
18989,82,100,NaN,98,129,43,99,NaN,60,NaN,8,16,NaN
18990,,,NaN,,,,,NaN,,NaN,,,NaN
18991,82,100,NaN,99,129,42,99,NaN,60,NaN,8,16,NaN
18992,,,NaN,,,,,NaN,,NaN,,,NaN
18993,83,100,NaN,100,130,42,100,NaN,60,NaN,8,16,NaN
18994,,,NaN,,,,,NaN,,NaN,,,NaN
18995,83,100,NaN,100,129,42,100,NaN,59,NaN,8,16,NaN
18996,,,NaN,,,,,NaN,,NaN,,,NaN
18997,83,100,NaN,100,129,42,100,NaN,60,NaN,8,16,NaN
18998,,,NaN,,,,,NaN,,NaN,,,NaN
18999,82,100,NaN,100,129,42,100,NaN,59,NaN,8,16,NaN
19000,,,NaN,,,,,NaN,,NaN,,,NaN
19001,82,100,NaN,99,129,42,100,NaN,59,NaN,8,16,NaN
19002,,,NaN,,,,,NaN,,NaN,,,NaN
19003,82,100,NaN,99,128,43,100,NaN,58,NaN,8,16,NaN
19004,,,NaN,,,,,NaN,,NaN,,,NaN
19005,81,100,NaN,99,127,43,99,NaN,58,NaN,8,16,NaN
19006,,,NaN,,,,,NaN,,NaN,,,NaN
19007,81,100,NaN,98,126,43,99,NaN,58,NaN,8,16,NaN
19008,,,NaN,,,,,NaN,,NaN,,,NaN
19009,81,100,NaN,98,128,43,99,NaN,58,NaN,8,16,NaN
19010,,,NaN,,,,,NaN,,NaN,,,NaN
19011,80,100,NaN,99,127,42,99,NaN,57,NaN,8,16,NaN
19012,,,NaN,,,,,NaN,,NaN,,,NaN
19013,80,100,NaN,98,125,42,99,NaN,57,NaN,8,16,NaN
19014,,,NaN,,,,,NaN,,NaN,,,NaN
19015,80,100,NaN,98,125,42,98,NaN,57,NaN,8,16,NaN
19016,,,NaN,,,,,NaN,,NaN,,,NaN
19017,80,100,NaN,97,126,43,98,NaN,58,NaN,8,16,NaN
19018,,,NaN,,,,,NaN,,NaN,,,NaN
19019,81,100,NaN,98,127,43,99,NaN,59,NaN,8,16,NaN
19020,,,NaN,,,,,NaN,,NaN,,,NaN
19021,81,100,NaN,99,127,43,99,NaN,58,NaN,8,16,NaN
19022,,,NaN,,,,,NaN,,NaN,,,NaN
19023,81,100,NaN,99,126,42,99,NaN,58,NaN,8,16,NaN
19024,,,NaN,,,,,NaN,,NaN,,,NaN
19025,80,100,NaN,98,126,42,99,NaN,58,NaN,8,16,NaN
19026,,,NaN,,,,,NaN,,NaN,,,NaN
19027,80,100,NaN,98,127,42,99,NaN,57,NaN,8,16,NaN
19028,,,NaN,,,,,NaN,,NaN,,,NaN
19029,79,100,NaN,99,125,43,99,NaN,56,NaN,8,16,NaN
19030,,,NaN,,,,,NaN,,NaN,,,NaN
19031,79,100,NaN,97,125,43,98,NaN,58,NaN,8,16,NaN
19032,,,NaN,,,,,NaN,,NaN,,,NaN
19033,80,100,NaN,97,125,43,98,NaN,59,NaN,8,16,NaN
19034,,,NaN,,,,,NaN,,NaN,,,NaN
19035,81,100,NaN,98,129,42,99,NaN,59,NaN,8,16,NaN
19036,,,NaN,,,,,NaN,,NaN,,,NaN
19037,82,100,NaN,100,128,42,100,NaN,59,NaN,8,16,NaN
19038,,,NaN,,,,,NaN,,NaN,,,NaN
19039,83,100,NaN,100,130,42,101,NaN,60,NaN,8,16,NaN
19040,,,NaN,,,,,NaN,,NaN,,,NaN
19041,83,100,NaN,101,129,43,101,NaN,60,NaN,8,16,NaN
19042,,,NaN,,,,,NaN,,NaN,,,NaN
19043,83,100,NaN,101,130,43,102,NaN,59,NaN,8,16,NaN
19044,,,NaN,,,,,NaN,,NaN,,,NaN
19045,83,100,NaN,101,130,43,102,NaN,60,NaN,8,16,NaN
19046,,,NaN,,,,,NaN,,NaN,,,NaN
19047,83,100,NaN,101,130,43,101,NaN,60,NaN,8,16,NaN
19048,,,NaN,,,,,NaN,,NaN,,,NaN
19049,83,100,NaN,100,130,43,101,NaN,60,NaN,8,16,NaN
19050,,,NaN,,,,,NaN,,NaN,,,NaN
19051,83,100,NaN,100,130,43,101,NaN,59,NaN,8,16,NaN
19052,,,NaN,,,,,NaN,,NaN,,,NaN
19053,83,100,NaN,100,130,43,101,NaN,60,NaN,8,16,NaN
19054,,,NaN,,,,,NaN,,NaN,,,NaN
19055,82,100,NaN,100,129,42,101,NaN,59,NaN,8,16,NaN
19056,,,NaN,,,,,NaN,,NaN,,,NaN
19057,83,100,NaN,100,130,42,101,NaN,60,NaN,8,16,NaN
19058,,,NaN,,,,,NaN,,NaN,,,NaN
19059,83,100,NaN,101,130,42,101,NaN,60,NaN,8,16,NaN
19060,,,NaN,,,,,NaN,,NaN,,,NaN
19061,84,100,NaN,101,132,43,101,NaN,61,NaN,8,16,NaN
19062,,,NaN,,,,,NaN,,NaN,,,NaN
19063,83,100,NaN,101,131,43,102,NaN,59,NaN,8,16,NaN
19064,,,NaN,,,,,NaN,,NaN,,,NaN
19065,82,100,NaN,100,130,43,100,NaN,57,NaN,8,16,NaN
19066,,,NaN,,,,,NaN,,NaN,,,NaN
19067,79,100,NaN,96,125,42,97,NaN,55,NaN,8,16,NaN
19068,,,NaN,,,,,NaN,,NaN,,,NaN
19069,78,100,NaN,93,123,42,94,NaN,54,NaN,8,16,NaN
19070,,,NaN,,,,,NaN,,NaN,,,NaN
19071,77,100,NaN,91,120,42,92,NaN,55,NaN,8,16,NaN
19072,,,NaN,,,,,NaN,,NaN,,,NaN
19073,78,100,NaN,93,123,42,94,NaN,57,NaN,8,16,NaN
19074,,,NaN,,,,,NaN,,NaN,,,NaN
19075,79,100,NaN,97,125,42,97,NaN,59,NaN,8,16,NaN
19076,,,NaN,,,,,NaN,,NaN,,,NaN
19077,82,100,NaN,100,129,42,100,NaN,60,NaN,8,16,NaN
19078,,,NaN,,,,,NaN,,NaN,,,NaN
19079,83,100,NaN,101,130,42,101,NaN,62,NaN,8,16,NaN
19080,,,NaN,,,,,NaN,,NaN,,,NaN
19081,84,100,NaN,102,132,43,103,NaN,61,NaN,8,16,NaN
19082,,,NaN,,,,,NaN,,NaN,,,NaN
19083,84,100,NaN,102,132,43,102,NaN,62,NaN,8,16,NaN
19084,,,NaN,,,,,NaN,,NaN,,,NaN
19085,84,100,NaN,102,131,43,102,NaN,61,NaN,8,16,NaN
19086,,,NaN,,,,,NaN,,NaN,,,NaN
19087,84,100,NaN,100,132,43,101,NaN,61,NaN,8,16,NaN
19088,,,NaN,,,,,NaN,,NaN,,,NaN
19089,84,100,NaN,100,132,43,101,NaN,61,NaN,8,16,NaN
19090,,,NaN,,,,,NaN,,NaN,,,NaN
19091,84,100,NaN,100,132,43,100,NaN,61,NaN,8,16,NaN
19092,,,NaN,,,,,NaN,,NaN,,,NaN
19093,84,100,NaN,100,131,43,100,NaN,61,NaN,8,16,NaN
19094,,,NaN,,,,,NaN,,NaN,,,NaN
19095,85,100,NaN,99,133,43,100,NaN,61,NaN,8,16,NaN
19096,,,NaN,,,,,NaN,,NaN,,,NaN
19097,84,100,NaN,100,133,43,101,NaN,60,NaN,8,16,NaN
19098,,,NaN,,,,,NaN,,NaN,,,NaN
19099,83,100,NaN,100,132,42,100,NaN,59,NaN,7,16,NaN
19100,,,NaN,,,,,NaN,,NaN,,,NaN
19101,82,100,NaN,97,128,42,98,NaN,58,NaN,7,16,NaN
19102,,,NaN,,,,,NaN,,NaN,,,NaN
19103,82,100,NaN,95,129,42,96,NaN,59,NaN,8,16,NaN
19104,,,NaN,,,,,NaN,,NaN,,,NaN
19105,83,100,NaN,96,129,41,97,NaN,60,NaN,8,16,NaN
19106,,,NaN,,,,,NaN,,NaN,,,NaN
19107,84,100,NaN,98,132,41,98,NaN,61,NaN,8,16,NaN
19108,,,NaN,,,,,NaN,,NaN,,,NaN
19109,85,100,NaN,99,133,41,99,NaN,63,NaN,8,16,NaN
19110,,,NaN,,,,,NaN,,NaN,,,NaN
19111,86,100,NaN,100,134,42,101,NaN,62,NaN,8,16,NaN
19112,,,NaN,,,,,NaN,,NaN,,,NaN
19113,87,100,NaN,101,136,42,101,NaN,64,NaN,8,16,NaN
19114,,,NaN,,,,,NaN,,NaN,,,NaN
19115,87,100,NaN,101,135,42,102,NaN,64,NaN,8,16,NaN
19116,,,NaN,,,,,NaN,,NaN,,,NaN
19117,88,100,NaN,101,136,42,102,NaN,65,NaN,8,16,NaN
19118,,,NaN,,,,,NaN,,NaN,,,NaN
19119,88,100,NaN,102,136,42,102,NaN,64,NaN,8,16,NaN
19120,,,NaN,,,,,NaN,,NaN,,,NaN
19121,88,100,NaN,102,136,42,102,NaN,64,NaN,8,16,NaN
19122,,,NaN,,,,,NaN,,NaN,,,NaN
19123,87,100,NaN,101,134,42,102,NaN,62,NaN,8,16,NaN
19124,,,NaN,,,,,NaN,,NaN,,,NaN
19125,86,100,NaN,101,133,43,102,NaN,62,NaN,8,16,NaN
19126,,,NaN,,,,,NaN,,NaN,,,NaN
19127,85,100,NaN,100,131,43,100,NaN,61,NaN,8,16,NaN
19128,,,NaN,,,,,NaN,,NaN,,,NaN
19129,86,100,NaN,99,133,43,99,NaN,63,NaN,8,16,NaN
19130,,,NaN,,,,,NaN,,NaN,,,NaN
19131,86,100,NaN,99,133,41,99,NaN,63,NaN,8,16,NaN
19132,,,NaN,,,,,NaN,,NaN,,,NaN
19133,87,100,NaN,100,135,41,101,NaN,64,NaN,8,16,NaN
19134,,,NaN,,,,,NaN,,NaN,,,NaN
19135,88,100,NaN,101,134,41,102,NaN,64,NaN,8,16,NaN
19136,,,NaN,,,,,NaN,,NaN,,,NaN
19137,88,100,NaN,102,134,42,102,NaN,64,NaN,8,16,NaN
19138,,,NaN,,,,,NaN,,NaN,,,NaN
19139,88,100,NaN,102,134,42,102,NaN,64,NaN,8,16,NaN
19140,,,NaN,,,,,NaN,,NaN,,,NaN
19141,88,100,NaN,102,133,42,103,NaN,63,NaN,8,16,NaN
19142,,,NaN,,,,,NaN,,NaN,,,NaN
19143,88,100,NaN,102,133,43,102,NaN,64,NaN,8,16,NaN
19144,,,NaN,,,,,NaN,,NaN,,,NaN
19145,87,100,NaN,102,133,43,102,NaN,63,NaN,8,16,NaN
19146,,,NaN,,,,,NaN,,NaN,,,NaN
19147,88,100,NaN,102,133,43,102,NaN,64,NaN,8,16,NaN
19148,,,NaN,,,,,NaN,,NaN,,,NaN
19149,87,100,NaN,102,131,43,103,NaN,63,NaN,8,16,NaN
19150,,,NaN,,,,,NaN,,NaN,,,NaN
19151,87,100,NaN,102,132,42,103,NaN,64,NaN,8,16,NaN
19152,,,NaN,,,,,NaN,,NaN,,,NaN
19153,87,100,NaN,102,131,42,103,NaN,63,NaN,8,16,NaN
19154,,,NaN,,,,,NaN,,NaN,,,NaN
19155,87,100,NaN,102,131,42,102,NaN,62,NaN,8,16,NaN
19156,,,NaN,,,,,NaN,,NaN,,,NaN
19157,86,100,NaN,102,130,43,102,NaN,62,NaN,8,16,NaN
19158,,,NaN,,,,,NaN,,NaN,,,NaN
19159,86,100,NaN,101,130,43,102,NaN,62,NaN,8,16,NaN
19160,,,NaN,,,,,NaN,,NaN,,,NaN
19161,86,100,NaN,101,130,43,102,NaN,62,NaN,8,16,NaN
19162,,,NaN,,,,,NaN,,NaN,,,NaN
19163,86,100,NaN,101,129,41,101,NaN,62,NaN,8,16,NaN
19164,,,NaN,,,,,NaN,,NaN,,,NaN
19165,85,100,NaN,101,129,41,101,NaN,62,NaN,8,16,NaN
19166,,,NaN,,,,,NaN,,NaN,,,NaN
19167,85,100,NaN,100,128,41,101,NaN,61,NaN,8,16,NaN
19168,,,NaN,,,,,NaN,,NaN,,,NaN
19169,85,100,NaN,100,128,42,100,NaN,61,NaN,8,16,NaN
19170,,,NaN,,,,,NaN,,NaN,,,NaN
19171,85,100,NaN,99,129,42,100,NaN,61,NaN,8,16,NaN
19172,,,NaN,,,,,NaN,,NaN,,,NaN
19173,85,100,NaN,99,130,42,100,NaN,61,NaN,8,16,NaN
19174,,,NaN,,,,,NaN,,NaN,,,NaN
19175,84,100,NaN,99,129,43,99,NaN,60,NaN,8,16,NaN
19176,,,NaN,,,,,NaN,,NaN,,,NaN
19177,84,100,NaN,98,128,43,99,NaN,60,NaN,8,16,NaN
19178,,,NaN,,,,,NaN,,NaN,,,NaN
19179,83,100,NaN,98,127,43,98,NaN,60,NaN,8,16,NaN
19180,,,NaN,,,,,NaN,,NaN,,,NaN
19181,84,100,NaN,98,128,43,98,NaN,61,NaN,8,16,NaN
19182,,,NaN,,,,,NaN,,NaN,,,NaN
19183,83,100,NaN,99,128,43,99,NaN,60,NaN,8,16,NaN
19184,,,NaN,,,,,NaN,,NaN,,,NaN
19185,84,100,NaN,99,128,43,99,NaN,60,NaN,8,16,NaN
19186,,,NaN,,,,,NaN,,NaN,,,NaN
19187,84,100,NaN,99,128,43,100,NaN,60,NaN,8,16,NaN
19188,,,NaN,,,,,NaN,,NaN,,,NaN
19189,84,100,NaN,99,129,42,99,NaN,60,NaN,8,16,NaN
19190,,,NaN,,,,,NaN,,NaN,,,NaN
19191,84,100,NaN,99,129,42,99,NaN,61,NaN,8,16,NaN
19192,,,NaN,,,,,NaN,,NaN,,,NaN
19193,85,100,NaN,99,130,42,99,NaN,61,NaN,8,16,NaN
19194,,,NaN,,,,,NaN,,NaN,,,NaN
19195,84,100,NaN,99,130,43,100,NaN,61,NaN,8,16,NaN
19196,,,NaN,,,,,NaN,,NaN,,,NaN
19197,84,100,NaN,99,129,43,100,NaN,61,NaN,8,16,NaN
19198,,,NaN,,,,,NaN,,NaN,,,NaN
19199,84,100,NaN,99,129,43,100,NaN,61,NaN,8,16,NaN
19200,,,NaN,,,,,NaN,,NaN,,,NaN
19201,84,100,NaN,99,130,42,100,NaN,61,NaN,8,16,NaN
19202,,,NaN,,,,,NaN,,NaN,,,NaN
19203,85,100,NaN,99,131,42,100,NaN,62,NaN,8,16,NaN
19204,,,NaN,,,,,NaN,,NaN,,,NaN
19205,85,100,NaN,100,131,42,100,NaN,61,NaN,8,16,NaN
19206,,,NaN,,,,,NaN,,NaN,,,NaN
19207,86,100,NaN,100,132,42,100,NaN,62,NaN,8,16,NaN
19208,,,NaN,,,,,NaN,,NaN,,,NaN
19209,85,100,NaN,100,131,43,100,NaN,62,NaN,8,16,NaN
19210,,,NaN,,,,,NaN,,NaN,,,NaN
19211,86,100,NaN,100,132,43,100,NaN,62,NaN,8,16,NaN
19212,,,NaN,,,,,NaN,,NaN,,,NaN
19213,85,100,NaN,100,131,43,100,NaN,62,NaN,8,16,NaN
19214,,,NaN,,,,,NaN,,NaN,,,NaN
19215,85,100,NaN,99,131,42,100,NaN,61,NaN,8,16,NaN
19216,,,NaN,,,,,NaN,,NaN,,,NaN
19217,84,100,NaN,99,129,42,99,NaN,60,NaN,8,16,NaN
19218,,,NaN,,,,,NaN,,NaN,,,NaN
19219,84,100,NaN,98,130,42,99,NaN,60,NaN,8,16,NaN
19220,,,NaN,,,,,NaN,,NaN,,,NaN
19221,83,100,NaN,98,128,42,98,NaN,60,NaN,8,16,NaN
19222,,,NaN,,,,,NaN,,NaN,,,NaN
19223,83,100,NaN,97,129,42,98,NaN,60,NaN,8,16,NaN
19224,,,NaN,,,,,NaN,,NaN,,,NaN
19225,83,100,NaN,98,128,42,98,NaN,60,NaN,8,16,NaN
19226,,,NaN,,,,,NaN,,NaN,,,NaN
19227,83,100,NaN,98,128,42,99,NaN,59,NaN,8,16,NaN
19228,,,NaN,,,,,NaN,,NaN,,,NaN
19229,82,100,NaN,98,127,42,98,NaN,59,NaN,8,16,NaN
19230,,,NaN,,,,,NaN,,NaN,,,NaN
19231,82,100,NaN,98,126,42,98,NaN,59,NaN,8,16,NaN
19232,,,NaN,,,,,NaN,,NaN,,,NaN
19233,82,100,NaN,98,127,42,99,NaN,60,NaN,8,16,NaN
19234,,,NaN,,,,,NaN,,NaN,,,NaN
19235,82,100,NaN,99,128,42,99,NaN,59,NaN,8,16,NaN
19236,,,NaN,,,,,NaN,,NaN,,,NaN
19237,82,100,NaN,99,128,42,99,NaN,59,NaN,8,16,NaN
19238,,,NaN,,,,,NaN,,NaN,,,NaN
19239,82,100,NaN,99,127,42,99,NaN,59,NaN,8,16,NaN
19240,,,NaN,,,,,NaN,,NaN,,,NaN
19241,83,100,NaN,98,128,42,99,NaN,60,NaN,8,16,NaN
19242,,,NaN,,,,,NaN,,NaN,,,NaN
19243,83,100,NaN,99,128,42,99,NaN,60,NaN,8,16,NaN
19244,,,NaN,,,,,NaN,,NaN,,,NaN
19245,83,100,NaN,99,129,42,99,NaN,61,NaN,8,16,NaN
19246,,,NaN,,,,,NaN,,NaN,,,NaN
19247,84,100,NaN,99,129,42,100,NaN,61,NaN,8,16,NaN
19248,,,NaN,,,,,NaN,,NaN,,,NaN
19249,85,100,NaN,100,131,42,100,NaN,62,NaN,8,16,NaN
19250,,,NaN,,,,,NaN,,NaN,,,NaN
19251,85,100,NaN,101,130,42,101,NaN,61,NaN,8,16,NaN
19252,,,NaN,,,,,NaN,,NaN,,,NaN
19253,85,100,NaN,101,131,42,101,NaN,62,NaN,34,16,NaN
19254,,,NaN,,,,,NaN,,NaN,,,NaN
19255,85,100,NaN,101,131,42,101,NaN,62,NaN,34,16,NaN
19256,,,NaN,,,,,NaN,,NaN,,,NaN
19257,85,100,NaN,100,132,42,101,NaN,52,NaN,6,16,NaN
19258,,,NaN,,,,,NaN,,NaN,,,NaN
19259,86,100,NaN,100,134,43,101,NaN,59,NaN,6,16,NaN
19260,,,NaN,,,,,NaN,,NaN,,,NaN
19261,86,100,NaN,101,133,43,101,NaN,62,NaN,-12,16,NaN
19262,,,NaN,,,,,NaN,,NaN,,,NaN
19263,86,100,NaN,101,134,43,101,NaN,63,NaN,-12,16,NaN
19264,,,NaN,,,,,NaN,,NaN,,,NaN
19265,87,100,NaN,101,134,42,102,NaN,63,NaN,10,16,NaN
19266,,,NaN,,,,,NaN,,NaN,,,NaN
19267,87,100,NaN,101,135,42,101,NaN,63,NaN,10,16,NaN
19268,,,NaN,,,,,NaN,,NaN,,,NaN
19269,86,100,NaN,101,133,42,101,NaN,63,NaN,11,16,NaN
19270,,,NaN,,,,,NaN,,NaN,,,NaN
19271,87,100,NaN,101,134,42,101,NaN,63,NaN,11,16,NaN
19272,,,NaN,,,,,NaN,,NaN,,,NaN
19273,86,100,NaN,101,133,42,101,NaN,62,NaN,-60,16,NaN
19274,,,NaN,,,,,NaN,,NaN,,,NaN
19275,87,100,NaN,101,134,42,101,NaN,62,NaN,-60,16,NaN
19276,,,NaN,,,,,NaN,,NaN,,,NaN
19277,86,100,NaN,101,133,42,101,NaN,63,NaN,,16,NaN
19278,,,NaN,,,,,NaN,,NaN,,,NaN
19279,86,100,NaN,101,134,43,101,NaN,61,NaN,,16,NaN
19280,,,NaN,,,,,NaN,,NaN,,,NaN
19281,85,100,NaN,100,131,43,101,NaN,61,NaN,,16,NaN
19282,,,NaN,,,,,NaN,,NaN,,,NaN
19283,85,100,NaN,100,132,43,100,NaN,60,NaN,,16,NaN
19284,,,NaN,,,,,NaN,,NaN,,,NaN
19285,84,100,NaN,100,131,42,100,NaN,60,NaN,,16,NaN
19286,,,NaN,,,,,NaN,,NaN,,,NaN
19287,84,100,NaN,100,130,42,100,NaN,61,NaN,,16,NaN
19288,,,NaN,,,,,NaN,,NaN,,,NaN
19289,84,100,NaN,100,131,42,100,NaN,61,NaN,,16,NaN
19290,,,NaN,,,,,NaN,,NaN,,,NaN
19291,85,100,NaN,100,132,42,101,NaN,62,NaN,,16,NaN
19292,,,NaN,,,,,NaN,,NaN,,,NaN
19293,86,100,NaN,101,133,42,101,NaN,62,NaN,,16,NaN
19294,,,NaN,,,,,NaN,,NaN,,,NaN
19295,86,100,NaN,101,134,42,102,NaN,62,NaN,,16,NaN
19296,,,NaN,,,,,NaN,,NaN,,,NaN
19297,86,100,NaN,101,134,42,102,NaN,62,NaN,,16,NaN
19298,,,NaN,,,,,NaN,,NaN,,,NaN
19299,85,100,NaN,101,132,42,101,NaN,60,NaN,,16,NaN
19300,,,NaN,,,,,NaN,,NaN,,,NaN
19301,83,100,NaN,100,129,42,100,NaN,59,NaN,,16,NaN
19302,,,NaN,,,,,NaN,,NaN,,,NaN
19303,82,100,NaN,99,127,42,99,NaN,59,NaN,,16,NaN
19304,,,NaN,,,,,NaN,,NaN,,,NaN
19305,82,100,NaN,99,128,42,100,NaN,60,NaN,,16,NaN
19306,,,NaN,,,,,NaN,,NaN,,,NaN
