time,Solar8000/RR_CO2,Solar8000/ETCO2,SNUADC/ART,SNUADC/CVP,Solar8000/PLETH_HR,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/CVP,Solar8000/HR,Solar8000/ART_DBP,SNUADC/ECG_II
15269,18,35,NaN,NaN,71,122,NaN,72,100,5,70,49,NaN
15270,,,NaN,NaN,,,NaN,,,,,,NaN
15271,18,35,NaN,NaN,71,121,NaN,72,100,5,70,49,NaN
15272,,,NaN,NaN,,,NaN,,,,,,NaN
15273,18,35,NaN,NaN,70,121,NaN,72,100,5,70,49,NaN
15274,,,NaN,NaN,,,NaN,,,,,,NaN
15275,18,35,NaN,NaN,70,121,NaN,72,100,5,70,49,NaN
15276,,,NaN,NaN,,,NaN,,,,,,NaN
15277,18,35,NaN,NaN,70,121,NaN,72,100,5,70,49,NaN
15278,,,NaN,NaN,,,NaN,,,,,,NaN
15279,18,34,NaN,NaN,70,122,NaN,72,100,5,70,49,NaN
15280,,,NaN,NaN,,,NaN,,,,,,NaN
15281,18,34,NaN,NaN,70,120,NaN,72,100,5,70,49,NaN
15282,,,NaN,NaN,,,NaN,,,,,,NaN
15283,18,34,NaN,NaN,70,121,NaN,72,100,5,70,49,NaN
15284,,,NaN,NaN,,,NaN,,,,,,NaN
15285,18,34,NaN,NaN,70,121,NaN,72,100,5,70,49,NaN
15286,,,NaN,NaN,,,NaN,,,,,,NaN
15287,18,35,NaN,NaN,70,121,NaN,72,100,5,70,48,NaN
15288,,,NaN,NaN,,,NaN,,,,,,NaN
15289,18,35,NaN,NaN,70,121,NaN,72,100,5,70,49,NaN
15290,,,NaN,NaN,,,NaN,,,,,,NaN
15291,18,35,NaN,NaN,70,121,NaN,71,100,5,70,48,NaN
15292,,,NaN,NaN,,,NaN,,,,,,NaN
15293,18,35,NaN,NaN,70,121,NaN,72,100,5,70,49,NaN
15294,,,NaN,NaN,,,NaN,,,,,,NaN
15295,18,35,NaN,NaN,70,120,NaN,71,100,5,69,49,NaN
15296,,,NaN,NaN,,,NaN,,,,,,NaN
15297,18,35,NaN,NaN,70,120,NaN,71,100,5,69,49,NaN
15298,,,NaN,NaN,,,NaN,,,,,,NaN
15299,18,35,NaN,NaN,70,121,NaN,72,100,5,69,49,NaN
15300,,,NaN,NaN,,,NaN,,,,,,NaN
15301,18,35,NaN,NaN,70,120,NaN,71,100,5,69,49,NaN
15302,,,NaN,NaN,,,NaN,,,,,,NaN
15303,18,35,NaN,NaN,70,121,NaN,71,100,5,69,48,NaN
15304,,,NaN,NaN,,,NaN,,,,,,NaN
15305,18,35,NaN,NaN,70,120,NaN,71,100,5,69,49,NaN
15306,,,NaN,NaN,,,NaN,,,,,,NaN
15307,18,35,NaN,NaN,70,120,NaN,71,100,5,69,48,NaN
15308,,,NaN,NaN,,,NaN,,,,,,NaN
15309,18,34,NaN,NaN,70,120,NaN,71,100,5,69,49,NaN
15310,,,NaN,NaN,,,NaN,,,,,,NaN
15311,18,34,NaN,NaN,70,119,NaN,71,100,5,69,48,NaN
15312,,,NaN,NaN,,,NaN,,,,,,NaN
15313,18,34,NaN,NaN,70,120,NaN,71,100,5,69,48,NaN
15314,,,NaN,NaN,,,NaN,,,,,,NaN
15315,18,34,NaN,NaN,70,120,NaN,71,100,5,69,48,NaN
15316,,,NaN,NaN,,,NaN,,,,,,NaN
15317,18,34,NaN,NaN,69,120,NaN,71,100,5,69,48,NaN
15318,,,NaN,NaN,,,NaN,,,,,,NaN
15319,18,34,NaN,NaN,69,119,NaN,71,100,5,69,48,NaN
15320,,,NaN,NaN,,,NaN,,,,,,NaN
15321,18,34,NaN,NaN,69,119,NaN,70,100,5,69,47,NaN
15322,,,NaN,NaN,,,NaN,,,,,,NaN
15323,18,34,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15324,,,NaN,NaN,,,NaN,,,,,,NaN
15325,18,35,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15326,,,NaN,NaN,,,NaN,,,,,,NaN
15327,18,35,NaN,NaN,69,119,NaN,70,100,5,68,47,NaN
15328,,,NaN,NaN,,,NaN,,,,,,NaN
15329,18,35,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15330,,,NaN,NaN,,,NaN,,,,,,NaN
15331,18,35,NaN,NaN,69,118,NaN,70,100,5,68,48,NaN
15332,,,NaN,NaN,,,NaN,,,,,,NaN
15333,18,34,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15334,,,NaN,NaN,,,NaN,,,,,,NaN
15335,18,34,NaN,NaN,69,118,NaN,70,100,5,68,48,NaN
15336,,,NaN,NaN,,,NaN,,,,,,NaN
15337,18,34,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15338,,,NaN,NaN,,,NaN,,,,,,NaN
15339,18,34,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15340,,,NaN,NaN,,,NaN,,,,,,NaN
15341,18,35,NaN,NaN,69,119,NaN,70,100,5,69,48,NaN
15342,,,NaN,NaN,,,NaN,,,,,,NaN
15343,18,35,NaN,NaN,69,119,NaN,70,100,5,69,48,NaN
15344,,,NaN,NaN,,,NaN,,,,,,NaN
15345,18,35,NaN,NaN,70,119,NaN,70,100,5,69,48,NaN
15346,,,NaN,NaN,,,NaN,,,,,,NaN
15347,18,35,NaN,NaN,70,119,NaN,70,100,5,69,48,NaN
15348,,,NaN,NaN,,,NaN,,,,,,NaN
15349,18,35,NaN,NaN,70,120,NaN,71,100,5,69,48,NaN
15350,,,NaN,NaN,,,NaN,,,,,,NaN
15351,18,35,NaN,NaN,70,120,NaN,71,100,5,69,48,NaN
15352,,,NaN,NaN,,,NaN,,,,,,NaN
15353,18,35,NaN,NaN,70,121,NaN,71,100,5,69,48,NaN
15354,,,NaN,NaN,,,NaN,,,,,,NaN
15355,18,35,NaN,NaN,70,120,NaN,71,100,5,69,48,NaN
15356,,,NaN,NaN,,,NaN,,,,,,NaN
15357,18,35,NaN,NaN,69,120,NaN,71,100,5,69,48,NaN
15358,,,NaN,NaN,,,NaN,,,,,,NaN
15359,18,35,NaN,NaN,69,120,NaN,71,100,5,69,48,NaN
15360,,,NaN,NaN,,,NaN,,,,,,NaN
15361,18,35,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15362,,,NaN,NaN,,,NaN,,,,,,NaN
15363,18,35,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15364,,,NaN,NaN,,,NaN,,,,,,NaN
15365,18,36,NaN,NaN,69,118,NaN,70,100,5,68,48,NaN
15366,,,NaN,NaN,,,NaN,,,,,,NaN
15367,18,36,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15368,,,NaN,NaN,,,NaN,,,,,,NaN
15369,18,36,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15370,,,NaN,NaN,,,NaN,,,,,,NaN
15371,18,36,NaN,NaN,69,118,NaN,70,100,5,68,48,NaN
15372,,,NaN,NaN,,,NaN,,,,,,NaN
15373,18,35,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15374,,,NaN,NaN,,,NaN,,,,,,NaN
15375,18,35,NaN,NaN,69,118,NaN,70,100,5,68,48,NaN
15376,,,NaN,NaN,,,NaN,,,,,,NaN
15377,18,35,NaN,NaN,69,118,NaN,70,100,5,68,47,NaN
15378,,,NaN,NaN,,,NaN,,,,,,NaN
15379,18,35,NaN,NaN,69,118,NaN,70,100,5,68,48,NaN
15380,,,NaN,NaN,,,NaN,,,,,,NaN
15381,18,34,NaN,NaN,69,118,NaN,70,100,5,68,48,NaN
15382,,,NaN,NaN,,,NaN,,,,,,NaN
15383,18,34,NaN,NaN,68,119,NaN,70,100,5,68,48,NaN
15384,,,NaN,NaN,,,NaN,,,,,,NaN
15385,18,34,NaN,NaN,69,118,NaN,70,100,5,68,48,NaN
15386,,,NaN,NaN,,,NaN,,,,,,NaN
15387,18,34,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15388,,,NaN,NaN,,,NaN,,,,,,NaN
15389,18,35,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15390,,,NaN,NaN,,,NaN,,,,,,NaN
15391,18,35,NaN,NaN,69,118,NaN,70,100,5,69,48,NaN
15392,,,NaN,NaN,,,NaN,,,,,,NaN
15393,18,35,NaN,NaN,69,119,NaN,71,100,5,69,48,NaN
15394,,,NaN,NaN,,,NaN,,,,,,NaN
15395,18,35,NaN,NaN,69,118,NaN,70,100,5,69,48,NaN
15396,,,NaN,NaN,,,NaN,,,,,,NaN
15397,18,34,NaN,NaN,69,119,NaN,70,100,5,69,48,NaN
15398,,,NaN,NaN,,,NaN,,,,,,NaN
15399,18,34,NaN,NaN,69,119,NaN,70,100,5,69,48,NaN
15400,,,NaN,NaN,,,NaN,,,,,,NaN
15401,18,34,NaN,NaN,69,119,NaN,70,100,5,69,48,NaN
15402,,,NaN,NaN,,,NaN,,,,,,NaN
15403,18,35,NaN,NaN,69,119,NaN,71,100,5,69,48,NaN
15404,,,NaN,NaN,,,NaN,,,,,,NaN
15405,18,35,NaN,NaN,69,119,NaN,71,100,5,69,49,NaN
15406,,,NaN,NaN,,,NaN,,,,,,NaN
15407,18,35,NaN,NaN,70,119,NaN,71,100,5,69,49,NaN
15408,,,NaN,NaN,,,NaN,,,,,,NaN
15409,18,35,NaN,NaN,69,120,NaN,71,100,5,69,49,NaN
15410,,,NaN,NaN,,,NaN,,,,,,NaN
15411,18,35,NaN,NaN,70,119,NaN,71,100,5,69,48,NaN
15412,,,NaN,NaN,,,NaN,,,,,,NaN
15413,18,35,NaN,NaN,70,121,NaN,71,100,5,69,49,NaN
15414,,,NaN,NaN,,,NaN,,,,,,NaN
15415,18,35,NaN,NaN,70,120,NaN,71,100,5,69,49,NaN
15416,,,NaN,NaN,,,NaN,,,,,,NaN
15417,18,35,NaN,NaN,69,121,NaN,71,100,5,69,48,NaN
15418,,,NaN,NaN,,,NaN,,,,,,NaN
15419,18,34,NaN,NaN,69,121,NaN,71,100,5,69,49,NaN
15420,,,NaN,NaN,,,NaN,,,,,,NaN
15421,18,34,NaN,NaN,69,120,NaN,71,100,5,68,48,NaN
15422,,,NaN,NaN,,,NaN,,,,,,NaN
15423,18,34,NaN,NaN,69,120,NaN,71,100,5,69,48,NaN
15424,,,NaN,NaN,,,NaN,,,,,,NaN
15425,18,34,NaN,NaN,69,119,NaN,71,100,5,69,48,NaN
15426,,,NaN,NaN,,,NaN,,,,,,NaN
15427,18,35,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15428,,,NaN,NaN,,,NaN,,,,,,NaN
15429,18,35,NaN,NaN,69,119,NaN,70,100,6,68,48,NaN
15430,,,NaN,NaN,,,NaN,,,,,,NaN
15431,18,35,NaN,NaN,69,118,NaN,70,100,6,68,48,NaN
15432,,,NaN,NaN,,,NaN,,,,,,NaN
15433,18,35,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15434,,,NaN,NaN,,,NaN,,,,,,NaN
15435,18,34,NaN,NaN,68,117,NaN,69,100,5,68,48,NaN
15436,,,NaN,NaN,,,NaN,,,,,,NaN
15437,18,34,NaN,NaN,68,118,NaN,70,100,5,68,48,NaN
15438,,,NaN,NaN,,,NaN,,,,,,NaN
15439,18,34,NaN,NaN,68,119,NaN,70,100,5,68,48,NaN
15440,,,NaN,NaN,,,NaN,,,,,,NaN
15441,18,34,NaN,NaN,69,118,NaN,70,100,5,68,48,NaN
15442,,,NaN,NaN,,,NaN,,,,,,NaN
15443,18,34,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15444,,,NaN,NaN,,,NaN,,,,,,NaN
15445,18,34,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15446,,,NaN,NaN,,,NaN,,,,,,NaN
15447,18,34,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15448,,,NaN,NaN,,,NaN,,,,,,NaN
15449,18,34,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15450,,,NaN,NaN,,,NaN,,,,,,NaN
15451,18,34,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15452,,,NaN,NaN,,,NaN,,,,,,NaN
15453,18,34,NaN,NaN,69,120,NaN,70,100,5,68,48,NaN
15454,,,NaN,NaN,,,NaN,,,,,,NaN
15455,18,34,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15456,,,NaN,NaN,,,NaN,,,,,,NaN
15457,18,34,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15458,,,NaN,NaN,,,NaN,,,,,,NaN
15459,18,34,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15460,,,NaN,NaN,,,NaN,,,,,,NaN
15461,18,34,NaN,NaN,69,118,NaN,70,100,5,68,48,NaN
15462,,,NaN,NaN,,,NaN,,,,,,NaN
15463,18,34,NaN,NaN,68,119,NaN,70,100,5,68,48,NaN
15464,,,NaN,NaN,,,NaN,,,,,,NaN
15465,18,34,NaN,NaN,69,118,NaN,70,100,5,68,48,NaN
15466,,,NaN,NaN,,,NaN,,,,,,NaN
15467,18,34,NaN,NaN,68,118,NaN,70,100,5,68,47,NaN
15468,,,NaN,NaN,,,NaN,,,,,,NaN
15469,18,34,NaN,NaN,69,118,NaN,70,100,5,68,48,NaN
15470,,,NaN,NaN,,,NaN,,,,,,NaN
15471,18,34,NaN,NaN,69,119,NaN,70,100,5,68,48,NaN
15472,,,NaN,NaN,,,NaN,,,,,,NaN
15473,18,34,NaN,NaN,69,119,NaN,70,100,6,68,47,NaN
15474,,,NaN,NaN,,,NaN,,,,,,NaN
15475,18,34,NaN,NaN,69,118,NaN,70,100,6,68,48,NaN
15476,,,NaN,NaN,,,NaN,,,,,,NaN
15477,18,34,NaN,NaN,68,119,NaN,70,100,6,68,48,NaN
15478,,,NaN,NaN,,,NaN,,,,,,NaN
15479,18,34,NaN,NaN,68,118,NaN,70,100,6,67,48,NaN
15480,,,NaN,NaN,,,NaN,,,,,,NaN
15481,18,34,NaN,NaN,68,118,NaN,69,100,5,67,47,NaN
15482,,,NaN,NaN,,,NaN,,,,,,NaN
15483,18,34,NaN,NaN,67,119,NaN,70,100,5,67,47,NaN
15484,,,NaN,NaN,,,NaN,,,,,,NaN
15485,18,34,NaN,NaN,68,118,NaN,69,100,5,67,48,NaN
15486,,,NaN,NaN,,,NaN,,,,,,NaN
15487,18,34,NaN,NaN,68,118,NaN,70,100,5,67,47,NaN
15488,,,NaN,NaN,,,NaN,,,,,,NaN
15489,18,34,NaN,NaN,68,118,NaN,70,100,6,67,48,NaN
15490,,,NaN,NaN,,,NaN,,,,,,NaN
15491,18,34,NaN,NaN,68,117,NaN,69,100,6,68,47,NaN
15492,,,NaN,NaN,,,NaN,,,,,,NaN
15493,18,34,NaN,NaN,68,118,NaN,69,100,5,68,47,NaN
15494,,,NaN,NaN,,,NaN,,,,,,NaN
15495,18,34,NaN,NaN,68,117,NaN,69,100,5,68,47,NaN
15496,,,NaN,NaN,,,NaN,,,,,,NaN
15497,18,34,NaN,NaN,68,117,NaN,69,100,5,68,47,NaN
15498,,,NaN,NaN,,,NaN,,,,,,NaN
15499,18,34,NaN,NaN,68,117,NaN,69,100,5,67,47,NaN
15500,,,NaN,NaN,,,NaN,,,,,,NaN
15501,18,34,NaN,NaN,68,116,NaN,69,100,5,67,47,NaN
15502,,,NaN,NaN,,,NaN,,,,,,NaN
15503,18,34,NaN,NaN,68,117,NaN,69,100,5,67,47,NaN
15504,,,NaN,NaN,,,NaN,,,,,,NaN
15505,18,34,NaN,NaN,68,117,NaN,69,100,5,67,48,NaN
15506,,,NaN,NaN,,,NaN,,,,,,NaN
15507,18,34,NaN,NaN,68,117,NaN,69,100,5,67,47,NaN
15508,,,NaN,NaN,,,NaN,,,,,,NaN
15509,18,34,NaN,NaN,68,117,NaN,69,100,5,68,48,NaN
15510,,,NaN,NaN,,,NaN,,,,,,NaN
15511,18,34,NaN,NaN,68,117,NaN,69,100,5,68,47,NaN
15512,,,NaN,NaN,,,NaN,,,,,,NaN
15513,18,34,NaN,NaN,68,118,NaN,70,100,5,68,48,NaN
15514,,,NaN,NaN,,,NaN,,,,,,NaN
15515,18,34,NaN,NaN,68,117,NaN,69,100,5,68,48,NaN
15516,,,NaN,NaN,,,NaN,,,,,,NaN
15517,18,34,NaN,NaN,68,118,NaN,69,100,5,68,47,NaN
15518,,,NaN,NaN,,,NaN,,,,,,NaN
15519,18,34,NaN,NaN,69,118,NaN,70,100,6,68,48,NaN
15520,,,NaN,NaN,,,NaN,,,,,,NaN
15521,18,34,NaN,NaN,69,117,NaN,69,100,6,68,47,NaN
15522,,,NaN,NaN,,,NaN,,,,,,NaN
15523,18,34,NaN,NaN,69,118,NaN,70,100,5,68,48,NaN
15524,,,NaN,NaN,,,NaN,,,,,,NaN
15525,18,34,NaN,NaN,69,117,NaN,70,100,5,68,48,NaN
15526,,,NaN,NaN,,,NaN,,,,,,NaN
15527,18,34,NaN,NaN,69,118,NaN,69,100,5,69,47,NaN
15528,,,NaN,NaN,,,NaN,,,,,,NaN
15529,18,34,NaN,NaN,69,117,NaN,69,100,5,68,47,NaN
15530,,,NaN,NaN,,,NaN,,,,,,NaN
15531,18,34,NaN,NaN,69,117,NaN,69,100,5,68,48,NaN
15532,,,NaN,NaN,,,NaN,,,,,,NaN
15533,18,33,NaN,NaN,69,118,NaN,69,100,5,68,47,NaN
15534,,,NaN,NaN,,,NaN,,,,,,NaN
15535,18,33,NaN,NaN,68,117,NaN,69,100,5,68,48,NaN
15536,,,NaN,NaN,,,NaN,,,,,,NaN
15537,18,33,NaN,NaN,68,118,NaN,70,100,6,68,47,NaN
15538,,,NaN,NaN,,,NaN,,,,,,NaN
15539,18,33,NaN,NaN,68,119,NaN,70,100,6,68,48,NaN
15540,,,NaN,NaN,,,NaN,,,,,,NaN
15541,18,34,NaN,NaN,68,118,NaN,69,100,5,68,48,NaN
15542,,,NaN,NaN,,,NaN,,,,,,NaN
15543,18,34,NaN,NaN,68,118,NaN,70,100,5,68,48,NaN
15544,,,NaN,NaN,,,NaN,,,,,,NaN
15545,18,34,NaN,NaN,68,117,NaN,69,100,5,68,47,NaN
15546,,,NaN,NaN,,,NaN,,,,,,NaN
15547,18,34,NaN,NaN,68,117,NaN,69,100,5,68,47,NaN
15548,,,NaN,NaN,,,NaN,,,,,,NaN
15549,18,34,NaN,NaN,68,117,NaN,69,100,5,67,46,NaN
15550,,,NaN,NaN,,,NaN,,,,,,NaN
15551,18,34,NaN,NaN,68,116,NaN,68,100,5,67,47,NaN
15552,,,NaN,NaN,,,NaN,,,,,,NaN
15553,18,34,NaN,NaN,68,117,NaN,69,100,6,67,47,NaN
15554,,,NaN,NaN,,,NaN,,,,,,NaN
15555,18,34,NaN,NaN,68,117,NaN,69,100,6,67,48,NaN
15556,,,NaN,NaN,,,NaN,,,,,,NaN
15557,18,34,NaN,NaN,68,119,NaN,70,100,5,67,48,NaN
15558,,,NaN,NaN,,,NaN,,,,,,NaN
15559,18,34,NaN,NaN,68,122,NaN,70,100,5,68,49,NaN
15560,,,NaN,NaN,,,NaN,,,,,,NaN
15561,18,34,NaN,NaN,68,123,NaN,71,100,5,68,49,NaN
15562,,,NaN,NaN,,,NaN,,,,,,NaN
15563,18,34,NaN,NaN,69,123,NaN,71,100,5,68,48,NaN
15564,,,NaN,NaN,,,NaN,,,,,,NaN
15565,18,34,NaN,NaN,69,121,NaN,71,100,5,68,48,NaN
15566,,,NaN,NaN,,,NaN,,,,,,NaN
15567,18,34,NaN,NaN,69,120,NaN,71,100,5,68,48,NaN
15568,,,NaN,NaN,,,NaN,,,,,,NaN
15569,18,34,NaN,NaN,69,120,NaN,71,100,5,68,49,NaN
15570,,,NaN,NaN,,,NaN,,,,,,NaN
15571,18,34,NaN,NaN,69,120,NaN,71,100,5,69,48,NaN
15572,,,NaN,NaN,,,NaN,,,,,,NaN
15573,18,34,NaN,NaN,69,120,NaN,71,100,5,69,49,NaN
15574,,,NaN,NaN,,,NaN,,,,,,NaN
15575,18,34,NaN,NaN,70,120,NaN,71,100,5,69,49,NaN
15576,,,NaN,NaN,,,NaN,,,,,,NaN
15577,18,34,NaN,NaN,70,120,NaN,71,100,5,69,48,NaN
15578,,,NaN,NaN,,,NaN,,,,,,NaN
15579,18,34,NaN,NaN,70,120,NaN,71,100,5,69,49,NaN
15580,,,NaN,NaN,,,NaN,,,,,,NaN
15581,18,34,NaN,NaN,70,120,NaN,71,100,5,69,48,NaN
15582,,,NaN,NaN,,,NaN,,,,,,NaN
15583,18,34,NaN,NaN,70,120,NaN,71,100,5,69,48,NaN
15584,,,NaN,NaN,,,NaN,,,,,,NaN
15585,18,34,NaN,NaN,70,120,NaN,70,100,5,69,48,NaN
15586,,,NaN,NaN,,,NaN,,,,,,NaN
15587,18,34,NaN,NaN,69,121,NaN,71,100,5,69,48,NaN
15588,,,NaN,NaN,,,NaN,,,,,,NaN
15589,18,34,NaN,NaN,69,121,NaN,71,100,5,69,48,NaN
15590,,,NaN,NaN,,,NaN,,,,,,NaN
15591,18,34,NaN,NaN,69,121,NaN,71,100,5,69,48,NaN
15592,,,NaN,NaN,,,NaN,,,,,,NaN
15593,18,34,NaN,NaN,69,120,NaN,70,100,5,69,48,NaN
15594,,,NaN,NaN,,,NaN,,,,,,NaN
15595,18,34,NaN,NaN,69,121,NaN,71,100,5,69,48,NaN
15596,,,NaN,NaN,,,NaN,,,,,,NaN
15597,18,34,NaN,NaN,69,122,NaN,71,100,5,69,49,NaN
15598,,,NaN,NaN,,,NaN,,,,,,NaN
15599,18,34,NaN,NaN,69,122,NaN,71,100,5,69,49,NaN
15600,,,NaN,NaN,,,NaN,,,,,,NaN
15601,18,34,NaN,NaN,69,122,NaN,71,100,5,69,49,NaN
15602,,,NaN,NaN,,,NaN,,,,,,NaN
15603,18,34,NaN,NaN,69,123,NaN,72,100,5,69,48,NaN
15604,,,NaN,NaN,,,NaN,,,,,,NaN
15605,18,34,NaN,NaN,70,121,NaN,71,100,5,69,49,NaN
15606,,,NaN,NaN,,,NaN,,,,,,NaN
15607,18,34,NaN,NaN,70,121,NaN,71,100,5,69,48,NaN
15608,,,NaN,NaN,,,NaN,,,,,,NaN
15609,18,34,NaN,NaN,70,121,NaN,71,100,5,69,49,NaN
15610,,,NaN,NaN,,,NaN,,,,,,NaN
15611,18,34,NaN,NaN,70,121,NaN,72,100,5,70,49,NaN
15612,,,NaN,NaN,,,NaN,,,,,,NaN
15613,18,34,NaN,NaN,70,122,NaN,72,100,5,70,49,NaN
15614,,,NaN,NaN,,,NaN,,,,,,NaN
15615,18,35,NaN,NaN,71,121,NaN,71,100,5,70,49,NaN
15616,,,NaN,NaN,,,NaN,,,,,,NaN
15617,18,35,NaN,NaN,71,121,NaN,71,100,5,70,48,NaN
15618,,,NaN,NaN,,,NaN,,,,,,NaN
15619,18,35,NaN,NaN,71,120,NaN,71,100,5,70,49,NaN
15620,,,NaN,NaN,,,NaN,,,,,,NaN
15621,18,35,NaN,NaN,71,120,NaN,71,100,5,70,48,NaN
15622,,,NaN,NaN,,,NaN,,,,,,NaN
15623,18,35,NaN,NaN,70,121,NaN,71,100,5,70,48,NaN
15624,,,NaN,NaN,,,NaN,,,,,,NaN
15625,18,35,NaN,NaN,70,122,NaN,71,100,5,70,49,NaN
15626,,,NaN,NaN,,,NaN,,,,,,NaN
15627,18,35,NaN,NaN,70,124,NaN,71,100,5,69,49,NaN
15628,,,NaN,NaN,,,NaN,,,,,,NaN
15629,18,35,NaN,NaN,70,123,NaN,71,100,5,69,49,NaN
15630,,,NaN,NaN,,,NaN,,,,,,NaN
15631,18,34,NaN,NaN,69,121,NaN,71,100,5,69,49,NaN
15632,,,NaN,NaN,,,NaN,,,,,,NaN
15633,18,34,NaN,NaN,69,122,NaN,71,100,5,69,49,NaN
15634,,,NaN,NaN,,,NaN,,,,,,NaN
15635,18,34,NaN,NaN,69,121,NaN,71,100,5,69,49,NaN
15636,,,NaN,NaN,,,NaN,,,,,,NaN
15637,18,34,NaN,NaN,69,121,NaN,72,100,5,69,49,NaN
15638,,,NaN,NaN,,,NaN,,,,,,NaN
15639,18,34,NaN,NaN,70,121,NaN,72,100,6,69,49,NaN
15640,,,NaN,NaN,,,NaN,,,,,,NaN
15641,18,34,NaN,NaN,70,121,NaN,72,100,6,69,50,NaN
15642,,,NaN,NaN,,,NaN,,,,,,NaN
15643,18,34,NaN,NaN,70,122,NaN,72,100,6,70,50,NaN
15644,,,NaN,NaN,,,NaN,,,,,,NaN
15645,18,34,NaN,NaN,70,122,NaN,72,100,6,70,50,NaN
15646,,,NaN,NaN,,,NaN,,,,,,NaN
15647,18,35,NaN,NaN,70,122,NaN,72,100,5,70,49,NaN
15648,,,NaN,NaN,,,NaN,,,,,,NaN
15649,18,35,NaN,NaN,70,122,NaN,72,100,5,70,49,NaN
15650,,,NaN,NaN,,,NaN,,,,,,NaN
15651,18,35,NaN,NaN,70,121,NaN,72,100,5,70,49,NaN
15652,,,NaN,NaN,,,NaN,,,,,,NaN
15653,18,35,NaN,NaN,70,121,NaN,71,100,5,70,48,NaN
15654,,,NaN,NaN,,,NaN,,,,,,NaN
15655,18,35,NaN,NaN,70,120,NaN,71,100,5,70,48,NaN
15656,,,NaN,NaN,,,NaN,,,,,,NaN
15657,18,35,NaN,NaN,70,121,NaN,71,100,5,70,48,NaN
15658,,,NaN,NaN,,,NaN,,,,,,NaN
15659,18,35,NaN,NaN,70,122,NaN,71,100,5,69,49,NaN
15660,,,NaN,NaN,,,NaN,,,,,,NaN
15661,18,34,NaN,NaN,69,122,NaN,71,100,5,69,48,NaN
15662,,,NaN,NaN,,,NaN,,,,,,NaN
15663,18,34,NaN,NaN,69,123,NaN,71,100,5,68,48,NaN
15664,,,NaN,NaN,,,NaN,,,,,,NaN
15665,18,34,NaN,NaN,69,122,NaN,71,100,5,68,49,NaN
15666,,,NaN,NaN,,,NaN,,,,,,NaN
15667,18,34,NaN,NaN,69,126,NaN,72,100,5,68,50,NaN
15668,,,NaN,NaN,,,NaN,,,,,,NaN
15669,18,34,NaN,NaN,69,126,NaN,72,100,5,69,50,NaN
15670,,,NaN,NaN,,,NaN,,,,,,NaN
15671,18,34,NaN,NaN,70,125,NaN,72,100,5,69,49,NaN
15672,,,NaN,NaN,,,NaN,,,,,,NaN
15673,18,34,NaN,NaN,70,125,NaN,72,100,5,69,49,NaN
15674,,,NaN,NaN,,,NaN,,,,,,NaN
15675,18,34,NaN,NaN,70,125,NaN,73,100,5,69,50,NaN
15676,,,NaN,NaN,,,NaN,,,,,,NaN
15677,18,34,NaN,NaN,69,127,NaN,73,100,5,69,50,NaN
15678,,,NaN,NaN,,,NaN,,,,,,NaN
15679,18,34,NaN,NaN,69,127,NaN,72,100,5,68,49,NaN
15680,,,NaN,NaN,,,NaN,,,,,,NaN
15681,18,34,NaN,NaN,68,128,NaN,72,100,5,68,50,NaN
15682,,,NaN,NaN,,,NaN,,,,,,NaN
15683,18,34,NaN,NaN,67,131,NaN,73,100,5,67,50,NaN
15684,,,NaN,NaN,,,NaN,,,,,,NaN
15685,18,34,NaN,NaN,67,130,NaN,74,100,6,66,51,NaN
15686,,,NaN,NaN,,,NaN,,,,,,NaN
15687,18,34,NaN,NaN,67,131,NaN,74,100,6,66,51,NaN
15688,,,NaN,NaN,,,NaN,,,,,,NaN
15689,18,34,NaN,NaN,67,130,NaN,74,100,6,67,51,NaN
15690,,,NaN,NaN,,,NaN,,,,,,NaN
15691,18,34,NaN,NaN,68,130,NaN,74,100,6,68,51,NaN
15692,,,NaN,NaN,,,NaN,,,,,,NaN
15693,18,34,NaN,NaN,69,131,NaN,75,100,5,69,51,NaN
