time,SNUADC/ART,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/PLETH_SPO2,Solar8000/RR_CO2,Solar8000/ETCO2,SNUADC/CVP,Solar8000/HR,Solar8000/PLETH_HR,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ART_SBP
3194,NaN,,NaN,,,,NaN,,,,NaN,,
3195,NaN,53,NaN,100,13,34,NaN,77,78,73,NaN,8,127
3196,NaN,,NaN,,,,NaN,,,,NaN,,
3197,NaN,53,NaN,100,13,34,NaN,77,78,73,NaN,8,127
3198,NaN,,NaN,,,,NaN,,,,NaN,,
3199,NaN,55,NaN,99,13,34,NaN,77,77,74,NaN,8,129
3200,NaN,,NaN,,,,NaN,,,,NaN,,
3201,NaN,54,NaN,100,13,34,NaN,77,77,74,NaN,8,126
3202,NaN,,NaN,,,,NaN,,,,NaN,,
3203,NaN,55,NaN,100,13,34,NaN,77,77,74,NaN,8,129
3204,NaN,,NaN,,,,NaN,,,,NaN,,
3205,NaN,54,NaN,100,13,34,NaN,77,77,74,NaN,8,128
3206,NaN,,NaN,,,,NaN,,,,NaN,,
3207,NaN,55,NaN,100,13,34,NaN,77,77,74,NaN,8,128
3208,NaN,,NaN,,,,NaN,,,,NaN,,
3209,NaN,55,NaN,99,13,34,NaN,77,78,75,NaN,8,130
3210,NaN,,NaN,,,,NaN,,,,NaN,,
3211,NaN,55,NaN,100,13,34,NaN,77,77,75,NaN,8,130
3212,NaN,,NaN,,,,NaN,,,,NaN,,
3213,NaN,55,NaN,100,13,34,NaN,77,77,75,NaN,8,131
3214,NaN,,NaN,,,,NaN,,,,NaN,,
3215,NaN,54,NaN,100,13,34,NaN,77,77,75,NaN,8,130
3216,NaN,,NaN,,,,NaN,,,,NaN,,
3217,NaN,55,NaN,100,13,34,NaN,77,78,75,NaN,8,131
3218,NaN,,NaN,,,,NaN,,,,NaN,,
3219,NaN,53,NaN,100,13,34,NaN,77,78,74,NaN,8,129
3220,NaN,,NaN,,,,NaN,,,,NaN,,
3221,NaN,54,NaN,100,13,34,NaN,77,78,74,NaN,8,129
3222,NaN,,NaN,,,,NaN,,,,NaN,,
3223,NaN,54,NaN,100,13,34,NaN,77,77,74,NaN,8,129
3224,NaN,,NaN,,,,NaN,,,,NaN,,
3225,NaN,55,NaN,100,13,34,NaN,77,77,74,NaN,8,129
3226,NaN,,NaN,,,,NaN,,,,NaN,,
3227,NaN,56,NaN,100,13,34,NaN,77,77,76,NaN,8,133
3228,NaN,,NaN,,,,NaN,,,,NaN,,
3229,NaN,55,NaN,100,13,34,NaN,77,78,76,NaN,8,132
3230,NaN,,NaN,,,,NaN,,,,NaN,,
3231,NaN,56,NaN,100,13,34,NaN,77,78,77,NaN,8,134
3232,NaN,,NaN,,,,NaN,,,,NaN,,
3233,NaN,55,NaN,100,13,34,NaN,77,78,76,NaN,8,132
3234,NaN,,NaN,,,,NaN,,,,NaN,,
3235,NaN,56,NaN,100,13,34,NaN,77,78,77,NaN,8,132
3236,NaN,,NaN,,,,NaN,,,,NaN,,
3237,NaN,56,NaN,100,13,34,NaN,77,78,77,NaN,8,133
3238,NaN,,NaN,,,,NaN,,,,NaN,,
3239,NaN,56,NaN,100,13,34,NaN,77,78,77,NaN,8,133
3240,NaN,,NaN,,,,NaN,,,,NaN,,
3241,NaN,57,NaN,100,13,34,NaN,77,78,79,NaN,8,136
3242,NaN,,NaN,,,,NaN,,,,NaN,,
3243,NaN,57,NaN,100,13,33,NaN,78,78,78,NaN,8,135
3244,NaN,,NaN,,,,NaN,,,,NaN,,
3245,NaN,58,NaN,100,13,33,NaN,78,78,79,NaN,8,136
3246,NaN,,NaN,,,,NaN,,,,NaN,,
3247,NaN,57,NaN,100,13,33,NaN,78,78,79,NaN,8,135
3248,NaN,,NaN,,,,NaN,,,,NaN,,
3249,NaN,57,NaN,100,13,34,NaN,78,79,79,NaN,8,135
3250,NaN,,NaN,,,,NaN,,,,NaN,,
3251,NaN,57,NaN,100,13,34,NaN,78,79,79,NaN,8,136
3252,NaN,,NaN,,,,NaN,,,,NaN,,
3253,NaN,57,NaN,100,13,34,NaN,78,78,79,NaN,8,135
3254,NaN,,NaN,,,,NaN,,,,NaN,,
3255,NaN,57,NaN,100,13,34,NaN,77,77,79,NaN,8,136
3256,NaN,,NaN,,,,NaN,,,,NaN,,
3257,NaN,56,NaN,99,13,34,NaN,77,76,78,NaN,8,133
3258,NaN,,NaN,,,,NaN,,,,NaN,,
3259,NaN,56,NaN,99,13,34,NaN,77,76,78,NaN,8,134
3260,NaN,,NaN,,,,NaN,,,,NaN,,
3261,NaN,55,NaN,100,13,34,NaN,77,77,77,NaN,8,132
3262,NaN,,NaN,,,,NaN,,,,NaN,,
3263,NaN,56,NaN,100,13,34,NaN,77,78,78,NaN,8,134
3264,NaN,,NaN,,,,NaN,,,,NaN,,
3265,NaN,55,NaN,100,13,34,NaN,77,78,77,NaN,8,133
3266,NaN,,NaN,,,,NaN,,,,NaN,,
3267,NaN,56,NaN,100,13,34,NaN,78,78,77,NaN,8,133
3268,NaN,,NaN,,,,NaN,,,,NaN,,
3269,NaN,55,NaN,100,13,34,NaN,78,78,77,NaN,8,134
3270,NaN,,NaN,,,,NaN,,,,NaN,,
3271,NaN,55,NaN,99,13,34,NaN,78,78,77,NaN,8,133
3272,NaN,,NaN,,,,NaN,,,,NaN,,
3273,NaN,55,NaN,100,13,34,NaN,78,78,77,NaN,8,135
3274,NaN,,NaN,,,,NaN,,,,NaN,,
3275,NaN,54,NaN,100,13,34,NaN,78,78,76,NaN,8,133
3276,NaN,,NaN,,,,NaN,,,,NaN,,
3277,NaN,55,NaN,100,13,34,NaN,78,78,76,NaN,8,134
3278,NaN,,NaN,,,,NaN,,,,NaN,,
3279,NaN,53,NaN,100,13,34,NaN,78,79,75,NaN,8,131
3280,NaN,,NaN,,,,NaN,,,,NaN,,
3281,NaN,54,NaN,100,13,34,NaN,78,79,75,NaN,8,132
3282,NaN,,NaN,,,,NaN,,,,NaN,,
3283,NaN,53,NaN,100,13,34,NaN,78,79,75,NaN,8,132
3284,NaN,,NaN,,,,NaN,,,,NaN,,
3285,NaN,53,NaN,100,13,34,NaN,78,79,74,NaN,8,130
3286,NaN,,NaN,,,,NaN,,,,NaN,,
3287,NaN,52,NaN,100,13,34,NaN,78,79,74,NaN,8,131
3288,NaN,,NaN,,,,NaN,,,,NaN,,
3289,NaN,51,NaN,100,13,34,NaN,78,79,72,NaN,8,128
3290,NaN,,NaN,,,,NaN,,,,NaN,,
3291,NaN,52,NaN,100,13,34,NaN,78,78,72,NaN,8,129
3292,NaN,,NaN,,,,NaN,,,,NaN,,
3293,NaN,51,NaN,100,13,35,NaN,78,78,72,NaN,8,128
3294,NaN,,NaN,,,,NaN,,,,NaN,,
3295,NaN,52,NaN,100,13,35,NaN,78,78,72,NaN,8,129
3296,NaN,,NaN,,,,NaN,,,,NaN,,
3297,NaN,52,NaN,100,13,35,NaN,77,78,72,NaN,8,129
3298,NaN,,NaN,,,,NaN,,,,NaN,,
3299,NaN,52,NaN,100,13,34,NaN,88,78,72,NaN,8,128
3300,NaN,,NaN,,,,NaN,,,,NaN,,
3301,NaN,51,NaN,100,13,34,NaN,88,78,72,NaN,8,129
3302,NaN,,NaN,,,,NaN,,,,NaN,,
3303,NaN,50,NaN,100,13,34,NaN,88,78,70,NaN,8,126
3304,NaN,,NaN,,,,NaN,,,,NaN,,
3305,NaN,51,NaN,100,13,34,NaN,88,78,70,NaN,8,126
3306,NaN,,NaN,,,,NaN,,,,NaN,,
3307,NaN,49,NaN,100,13,34,NaN,76,77,69,NaN,8,123
3308,NaN,,NaN,,,,NaN,,,,NaN,,
3309,NaN,49,NaN,99,13,34,NaN,76,76,68,NaN,8,123
3310,NaN,,NaN,,,,NaN,,,,NaN,,
3311,NaN,48,NaN,100,13,34,NaN,60,76,68,NaN,8,122
3312,NaN,,NaN,,,,NaN,,,,NaN,,
3313,NaN,48,NaN,100,13,34,NaN,67,76,67,NaN,8,121
3314,NaN,,NaN,,,,NaN,,,,NaN,,
3315,NaN,48,NaN,100,13,34,NaN,67,76,67,NaN,8,121
3316,NaN,,NaN,,,,NaN,,,,NaN,,
3317,NaN,48,NaN,100,13,34,NaN,67,75,66,NaN,8,120
3318,NaN,,NaN,,,,NaN,,,,NaN,,
3319,NaN,48,NaN,100,13,34,NaN,89,75,67,NaN,8,121
3320,NaN,,NaN,,,,NaN,,,,NaN,,
3321,NaN,48,NaN,100,13,34,NaN,89,75,66,NaN,8,120
3322,NaN,,NaN,,,,NaN,,,,NaN,,
3323,NaN,50,NaN,98,13,34,NaN,77,75,67,NaN,8,122
3324,NaN,,NaN,,,,NaN,,,,NaN,,
3325,NaN,49,NaN,98,13,34,NaN,78,76,68,NaN,8,122
3326,NaN,,NaN,,,,NaN,,,,NaN,,
3327,NaN,51,NaN,98,13,34,NaN,76,76,69,NaN,8,123
3328,NaN,,NaN,,,,NaN,,,,NaN,,
3329,NaN,52,NaN,98,13,34,NaN,77,77,70,NaN,8,126
3330,NaN,,NaN,,,,NaN,,,,NaN,,
3331,NaN,51,NaN,100,13,34,NaN,77,78,71,NaN,8,126
3332,NaN,,NaN,,,,NaN,,,,NaN,,
3333,NaN,53,NaN,100,13,34,NaN,78,78,72,NaN,8,128
3334,NaN,,NaN,,,,NaN,,,,NaN,,
3335,NaN,52,NaN,99,13,34,NaN,78,79,71,NaN,8,126
3336,NaN,,NaN,,,,NaN,,,,NaN,,
3337,NaN,53,NaN,99,13,34,NaN,78,79,72,NaN,8,128
3338,NaN,,NaN,,,,NaN,,,,NaN,,
3339,NaN,52,NaN,99,13,34,NaN,78,79,72,NaN,8,127
3340,NaN,,NaN,,,,NaN,,,,NaN,,
3341,NaN,52,NaN,100,13,34,NaN,78,79,72,NaN,8,127
3342,NaN,,NaN,,,,NaN,,,,NaN,,
3343,NaN,51,NaN,99,13,34,NaN,78,79,71,NaN,8,126
3344,NaN,,NaN,,,,NaN,,,,NaN,,
3345,NaN,51,NaN,99,13,33,NaN,77,78,70,NaN,8,124
3346,NaN,,NaN,,,,NaN,,,,NaN,,
3347,NaN,51,NaN,100,13,33,NaN,77,78,70,NaN,8,125
3348,NaN,,NaN,,,,NaN,,,,NaN,,
3349,NaN,50,NaN,100,13,33,NaN,77,78,69,NaN,8,124
3350,NaN,,NaN,,,,NaN,,,,NaN,,
3351,NaN,51,NaN,100,13,35,NaN,77,77,70,NaN,8,124
3352,NaN,,NaN,,,,NaN,,,,NaN,,
3353,NaN,50,NaN,100,13,35,NaN,76,77,69,NaN,8,123
3354,NaN,,NaN,,,,NaN,,,,NaN,,
3355,NaN,50,NaN,100,13,35,NaN,76,77,69,NaN,8,123
3356,NaN,,NaN,,,,NaN,,,,NaN,,
3357,NaN,49,NaN,100,13,35,NaN,75,76,68,NaN,8,122
3358,NaN,,NaN,,,,NaN,,,,NaN,,
3359,NaN,48,NaN,99,13,34,NaN,75,76,67,NaN,8,121
3360,NaN,,NaN,,,,NaN,,,,NaN,,
3361,NaN,48,NaN,99,13,34,NaN,75,76,67,NaN,8,121
3362,NaN,,NaN,,,,NaN,,,,NaN,,
3363,NaN,48,NaN,100,13,34,NaN,75,76,66,NaN,8,119
3364,NaN,,NaN,,,,NaN,,,,NaN,,
3365,NaN,49,NaN,100,13,34,NaN,76,76,67,NaN,8,121
3366,NaN,,NaN,,,,NaN,,,,NaN,,
3367,NaN,48,NaN,100,13,34,NaN,76,76,67,NaN,8,120
3368,NaN,,NaN,,,,NaN,,,,NaN,,
3369,NaN,50,NaN,99,13,34,NaN,77,77,67,NaN,8,122
3370,NaN,,NaN,,,,NaN,,,,NaN,,
3371,NaN,49,NaN,99,13,34,NaN,77,77,68,NaN,8,123
3372,NaN,,NaN,,,,NaN,,,,NaN,,
3373,NaN,49,NaN,100,13,34,NaN,77,78,68,NaN,8,123
3374,NaN,,NaN,,,,NaN,,,,NaN,,
3375,NaN,49,NaN,100,13,34,NaN,78,78,69,NaN,8,124
3376,NaN,,NaN,,,,NaN,,,,NaN,,
3377,NaN,49,NaN,100,13,35,NaN,78,78,68,NaN,7,123
3378,NaN,,NaN,,,,NaN,,,,NaN,,
3379,NaN,51,NaN,100,13,35,NaN,78,79,70,NaN,7,126
3380,NaN,,NaN,,,,NaN,,,,NaN,,
3381,NaN,50,NaN,100,13,35,NaN,78,79,69,NaN,8,125
3382,NaN,,NaN,,,,NaN,,,,NaN,,
3383,NaN,51,NaN,100,13,35,NaN,78,79,70,NaN,8,126
3384,NaN,,NaN,,,,NaN,,,,NaN,,
3385,NaN,49,NaN,100,13,34,NaN,78,79,69,NaN,8,125
3386,NaN,,NaN,,,,NaN,,,,NaN,,
3387,NaN,50,NaN,100,13,34,NaN,78,79,69,NaN,8,125
3388,NaN,,NaN,,,,NaN,,,,NaN,,
3389,NaN,50,NaN,100,13,34,NaN,78,79,69,NaN,7,125
3390,NaN,,NaN,,,,NaN,,,,NaN,,
3391,NaN,50,NaN,100,13,34,NaN,78,79,69,NaN,7,124
3392,NaN,,NaN,,,,NaN,,,,NaN,,
3393,NaN,51,NaN,100,13,34,NaN,78,78,70,NaN,8,127
3394,NaN,,NaN,,,,NaN,,,,NaN,,
3395,NaN,51,NaN,100,13,34,NaN,77,78,71,NaN,8,126
3396,NaN,,NaN,,,,NaN,,,,NaN,,
3397,NaN,53,NaN,100,13,34,NaN,78,78,72,NaN,7,129
3398,NaN,,NaN,,,,NaN,,,,NaN,,
3399,NaN,52,NaN,100,13,34,NaN,78,78,73,NaN,7,129
3400,NaN,,NaN,,,,NaN,,,,NaN,,
3401,NaN,53,NaN,100,13,34,NaN,78,78,73,NaN,7,129
3402,NaN,,NaN,,,,NaN,,,,NaN,,
3403,NaN,52,NaN,100,13,34,NaN,78,78,73,NaN,8,129
3404,NaN,,NaN,,,,NaN,,,,NaN,,
3405,NaN,52,NaN,99,13,34,NaN,78,78,72,NaN,8,128
3406,NaN,,NaN,,,,NaN,,,,NaN,,
3407,NaN,53,NaN,99,13,34,NaN,78,78,73,NaN,8,130
3408,NaN,,NaN,,,,NaN,,,,NaN,,
3409,NaN,51,NaN,99,13,34,NaN,77,77,72,NaN,7,129
3410,NaN,,NaN,,,,NaN,,,,NaN,,
3411,NaN,52,NaN,99,13,34,NaN,77,77,72,NaN,8,127
3412,NaN,,NaN,,,,NaN,,,,NaN,,
3413,NaN,49,NaN,99,13,34,NaN,77,77,70,NaN,8,124
3414,NaN,,NaN,,,,NaN,,,,NaN,,
3415,NaN,50,NaN,99,13,33,NaN,77,77,69,NaN,7,123
3416,NaN,,NaN,,,,NaN,,,,NaN,,
3417,NaN,49,NaN,100,13,33,NaN,77,77,69,NaN,7,123
3418,NaN,,NaN,,,,NaN,,,,NaN,,
3419,NaN,49,NaN,100,13,33,NaN,77,77,68,NaN,8,122
3420,NaN,,NaN,,,,NaN,,,,NaN,,
3421,NaN,49,NaN,100,13,34,NaN,77,77,69,NaN,8,123
3422,NaN,,NaN,,,,NaN,,,,NaN,,
3423,NaN,49,NaN,99,13,34,NaN,77,77,68,NaN,7,123
3424,NaN,,NaN,,,,NaN,,,,NaN,,
3425,NaN,49,NaN,99,13,34,NaN,77,77,69,NaN,7,124
3426,NaN,,NaN,,,,NaN,,,,NaN,,
3427,NaN,49,NaN,99,13,34,NaN,77,77,68,NaN,7,121
3428,NaN,,NaN,,,,NaN,,,,NaN,,
3429,NaN,49,NaN,100,13,34,NaN,77,77,69,NaN,7,123
3430,NaN,,NaN,,,,NaN,,,,NaN,,
3431,NaN,49,NaN,100,13,34,NaN,77,77,69,NaN,7,124
3432,NaN,,NaN,,,,NaN,,,,NaN,,
3433,NaN,51,NaN,100,13,33,NaN,77,77,70,NaN,7,125
3434,NaN,,NaN,,,,NaN,,,,NaN,,
3435,NaN,51,NaN,100,13,33,NaN,77,78,70,NaN,7,127
3436,NaN,,NaN,,,,NaN,,,,NaN,,
3437,NaN,50,NaN,100,13,33,NaN,77,78,71,NaN,8,127
3438,NaN,,NaN,,,,NaN,,,,NaN,,
3439,NaN,52,NaN,100,13,34,NaN,78,78,72,NaN,8,129
3440,NaN,,NaN,,,,NaN,,,,NaN,,
3441,NaN,51,NaN,99,13,34,NaN,78,78,71,NaN,7,127
3442,NaN,,NaN,,,,NaN,,,,NaN,,
3443,NaN,51,NaN,98,13,34,NaN,78,78,71,NaN,7,127
3444,NaN,,NaN,,,,NaN,,,,NaN,,
3445,NaN,50,NaN,98,13,34,NaN,78,78,71,NaN,8,127
3446,NaN,,NaN,,,,NaN,,,,NaN,,
3447,NaN,51,NaN,98,13,34,NaN,77,78,71,NaN,8,127
3448,NaN,,NaN,,,,NaN,,,,NaN,,
3449,NaN,52,NaN,99,13,34,NaN,77,79,72,NaN,8,128
3450,NaN,,NaN,,,,NaN,,,,NaN,,
3451,NaN,51,NaN,99,13,34,NaN,78,78,71,NaN,8,127
3452,NaN,,NaN,,,,NaN,,,,NaN,,
3453,NaN,52,NaN,100,13,34,NaN,78,79,72,NaN,8,130
3454,NaN,,NaN,,,,NaN,,,,NaN,,
3455,NaN,51,NaN,100,13,34,NaN,78,79,72,NaN,8,127
3456,NaN,,NaN,,,,NaN,,,,NaN,,
3457,NaN,53,NaN,100,13,34,NaN,78,79,73,NaN,8,130
3458,NaN,,NaN,,,,NaN,,,,NaN,,
3459,NaN,52,NaN,100,13,34,NaN,78,79,72,NaN,8,128
3460,NaN,,NaN,,,,NaN,,,,NaN,,
3461,NaN,51,NaN,100,13,34,NaN,78,79,72,NaN,8,127
3462,NaN,,NaN,,,,NaN,,,,NaN,,
3463,NaN,49,NaN,100,13,34,NaN,78,79,70,NaN,8,125
3464,NaN,,NaN,,,,NaN,,,,NaN,,
3465,NaN,48,NaN,100,13,34,NaN,78,78,69,NaN,8,124
3466,NaN,,NaN,,,,NaN,,,,NaN,,
3467,NaN,48,NaN,100,13,34,NaN,78,78,69,NaN,7,123
3468,NaN,,NaN,,,,NaN,,,,NaN,,
3469,NaN,47,NaN,100,13,34,NaN,77,78,67,NaN,7,121
3470,NaN,,NaN,,,,NaN,,,,NaN,,
3471,NaN,48,NaN,100,13,33,NaN,77,78,67,NaN,7,122
3472,NaN,,NaN,,,,NaN,,,,NaN,,
3473,NaN,45,NaN,100,13,33,NaN,77,78,66,NaN,7,120
3474,NaN,,NaN,,,,NaN,,,,NaN,,
3475,NaN,46,NaN,99,13,33,NaN,77,78,66,NaN,7,121
3476,NaN,,NaN,,,,NaN,,,,NaN,,
3477,NaN,47,NaN,100,13,33,NaN,77,78,66,NaN,7,120
3478,NaN,,NaN,,,,NaN,,,,NaN,,
3479,NaN,47,NaN,100,13,33,NaN,77,78,66,NaN,7,119
3480,NaN,,NaN,,,,NaN,,,,NaN,,
3481,NaN,47,NaN,99,13,33,NaN,77,78,66,NaN,7,121
3482,NaN,,NaN,,,,NaN,,,,NaN,,
3483,NaN,47,NaN,99,13,33,NaN,78,78,66,NaN,7,120
3484,NaN,,NaN,,,,NaN,,,,NaN,,
3485,NaN,48,NaN,99,13,33,NaN,78,79,67,NaN,7,122
3486,NaN,,NaN,,,,NaN,,,,NaN,,
3487,NaN,47,NaN,99,13,33,NaN,78,79,66,NaN,7,120
3488,NaN,,NaN,,,,NaN,,,,NaN,,
3489,NaN,47,NaN,99,13,34,NaN,78,79,66,NaN,7,121
3490,NaN,,NaN,,,,NaN,,,,NaN,,
3491,NaN,47,NaN,99,13,34,NaN,78,79,66,NaN,7,121
3492,NaN,,NaN,,,,NaN,,,,NaN,,
3493,NaN,48,NaN,99,13,34,NaN,78,79,66,NaN,7,121
3494,NaN,,NaN,,,,NaN,,,,NaN,,
3495,NaN,48,NaN,100,13,34,NaN,78,79,67,NaN,7,123
3496,NaN,,NaN,,,,NaN,,,,NaN,,
3497,NaN,47,NaN,100,13,34,NaN,78,79,66,NaN,7,122
3498,NaN,,NaN,,,,NaN,,,,NaN,,
3499,NaN,49,NaN,100,13,34,NaN,78,79,67,NaN,7,123
3500,NaN,,NaN,,,,NaN,,,,NaN,,
3501,NaN,47,NaN,100,13,34,NaN,78,79,67,NaN,7,122
3502,NaN,,NaN,,,,NaN,,,,NaN,,
3503,NaN,48,NaN,100,13,34,NaN,78,79,67,NaN,7,124
3504,NaN,,NaN,,,,NaN,,,,NaN,,
3505,NaN,48,NaN,100,13,34,NaN,78,79,67,NaN,8,123
3506,NaN,,NaN,,,,NaN,,,,NaN,,
3507,NaN,48,NaN,100,13,34,NaN,78,79,67,NaN,8,123
3508,NaN,,NaN,,,,NaN,,,,NaN,,
3509,NaN,48,NaN,100,13,35,NaN,78,79,67,NaN,7,123
3510,NaN,,NaN,,,,NaN,,,,NaN,,
3511,NaN,48,NaN,100,13,35,NaN,78,79,67,NaN,7,123
3512,NaN,,NaN,,,,NaN,,,,NaN,,
3513,NaN,49,NaN,100,13,35,NaN,79,79,68,NaN,7,125
3514,NaN,,NaN,,,,NaN,,,,NaN,,
3515,NaN,48,NaN,100,13,34,NaN,79,79,68,NaN,7,123
3516,NaN,,NaN,,,,NaN,,,,NaN,,
3517,NaN,49,NaN,100,13,34,NaN,79,79,68,NaN,7,125
3518,NaN,,NaN,,,,NaN,,,,NaN,,
3519,NaN,49,NaN,100,13,34,NaN,79,79,67,NaN,7,123
3520,NaN,,NaN,,,,NaN,,,,NaN,,
3521,NaN,48,NaN,100,13,34,NaN,79,79,67,NaN,8,122
3522,NaN,,NaN,,,,NaN,,,,NaN,,
3523,NaN,48,NaN,100,13,34,NaN,78,79,67,NaN,8,123
3524,NaN,,NaN,,,,NaN,,,,NaN,,
3525,NaN,47,NaN,100,13,34,NaN,78,79,66,NaN,8,121
3526,NaN,,NaN,,,,NaN,,,,NaN,,
3527,NaN,48,NaN,100,13,34,NaN,78,79,67,NaN,8,123
3528,NaN,,NaN,,,,NaN,,,,NaN,,
3529,NaN,47,NaN,100,13,35,NaN,78,79,66,NaN,8,121
3530,NaN,,NaN,,,,NaN,,,,NaN,,
3531,NaN,48,NaN,100,13,35,NaN,78,79,66,NaN,8,123
3532,NaN,,NaN,,,,NaN,,,,NaN,,
3533,NaN,47,NaN,100,13,35,NaN,78,79,66,NaN,8,121
3534,NaN,,NaN,,,,NaN,,,,NaN,,
3535,NaN,48,NaN,100,13,35,NaN,78,79,66,NaN,8,121
3536,NaN,,NaN,,,,NaN,,,,NaN,,
3537,NaN,47,NaN,100,13,35,NaN,79,79,66,NaN,8,122
3538,NaN,,NaN,,,,NaN,,,,NaN,,
3539,NaN,47,NaN,100,13,35,NaN,79,79,65,NaN,7,120
3540,NaN,,NaN,,,,NaN,,,,NaN,,
3541,NaN,48,NaN,100,13,34,NaN,79,79,66,NaN,7,123
3542,NaN,,NaN,,,,NaN,,,,NaN,,
3543,NaN,47,NaN,100,13,34,NaN,78,79,66,NaN,7,121
3544,NaN,,NaN,,,,NaN,,,,NaN,,
3545,NaN,48,NaN,100,13,34,NaN,78,78,67,NaN,8,123
3546,NaN,,NaN,,,,NaN,,,,NaN,,
3547,NaN,47,NaN,100,13,34,NaN,78,78,66,NaN,8,121
3548,NaN,,NaN,,,,NaN,,,,NaN,,
3549,NaN,48,NaN,99,13,34,NaN,78,78,66,NaN,8,122
3550,NaN,,NaN,,,,NaN,,,,NaN,,
3551,NaN,47,NaN,99,13,34,NaN,78,78,66,NaN,8,122
3552,NaN,,NaN,,,,NaN,,,,NaN,,
3553,NaN,47,NaN,99,13,34,NaN,78,79,66,NaN,8,120
3554,NaN,,NaN,,,,NaN,,,,NaN,,
3555,NaN,46,NaN,99,13,34,NaN,78,79,65,NaN,8,121
3556,NaN,,NaN,,,,NaN,,,,NaN,,
3557,NaN,46,NaN,100,13,34,NaN,78,79,64,NaN,8,119
3558,NaN,,NaN,,,,NaN,,,,NaN,,
3559,NaN,47,NaN,100,13,34,NaN,78,79,65,NaN,7,120
3560,NaN,,NaN,,,,NaN,,,,NaN,,
3561,NaN,46,NaN,100,13,34,NaN,78,79,64,NaN,7,119
3562,NaN,,NaN,,,,NaN,,,,NaN,,
3563,NaN,48,NaN,99,13,34,NaN,79,79,65,NaN,7,121
3564,NaN,,NaN,,,,NaN,,,,NaN,,
3565,NaN,47,NaN,100,13,34,NaN,79,79,65,NaN,7,121
3566,NaN,,NaN,,,,NaN,,,,NaN,,
3567,NaN,48,NaN,100,13,34,NaN,79,79,66,NaN,7,121
3568,NaN,,NaN,,,,NaN,,,,NaN,,
3569,NaN,47,NaN,100,13,34,NaN,79,80,66,NaN,7,122
3570,NaN,,NaN,,,,NaN,,,,NaN,,
3571,NaN,47,NaN,100,13,34,NaN,80,80,66,NaN,7,121
3572,NaN,,NaN,,,,NaN,,,,NaN,,
3573,NaN,48,NaN,100,13,34,NaN,80,80,67,NaN,7,123
3574,NaN,,NaN,,,,NaN,,,,NaN,,
3575,NaN,48,NaN,100,13,34,NaN,80,80,66,NaN,7,121
3576,NaN,,NaN,,,,NaN,,,,NaN,,
3577,NaN,49,NaN,100,13,34,NaN,80,80,67,NaN,7,123
3578,NaN,,NaN,,,,NaN,,,,NaN,,
3579,NaN,48,NaN,100,13,34,NaN,80,80,67,NaN,7,122
3580,NaN,,NaN,,,,NaN,,,,NaN,,
3581,NaN,48,NaN,100,13,34,NaN,80,81,67,NaN,7,122
3582,NaN,,NaN,,,,NaN,,,,NaN,,
3583,NaN,48,NaN,100,13,34,NaN,80,81,67,NaN,7,123
3584,NaN,,NaN,,,,NaN,,,,NaN,,
3585,NaN,47,NaN,100,13,34,NaN,80,81,66,NaN,7,122
3586,NaN,,NaN,,,,NaN,,,,NaN,,
3587,NaN,48,NaN,100,13,34,NaN,80,81,67,NaN,7,123
3588,NaN,,NaN,,,,NaN,,,,NaN,,
3589,NaN,47,NaN,100,13,34,NaN,80,81,66,NaN,7,122
3590,NaN,,NaN,,,,NaN,,,,NaN,,
3591,NaN,48,NaN,100,13,34,NaN,80,81,67,NaN,7,123
3592,NaN,,NaN,,,,NaN,,,,NaN,,
3593,NaN,47,NaN,100,13,34,NaN,80,81,66,NaN,7,122
3594,NaN,,NaN,,,,NaN,,,,NaN,,
3595,NaN,48,NaN,100,13,34,NaN,81,81,67,NaN,7,123
3596,NaN,,NaN,,,,NaN,,,,NaN,,
3597,NaN,48,NaN,100,13,34,NaN,81,81,67,NaN,7,123
3598,NaN,,NaN,,,,NaN,,,,NaN,,
3599,NaN,47,NaN,100,13,34,NaN,81,81,66,NaN,7,121
3600,NaN,,NaN,,,,NaN,,,,NaN,,
3601,NaN,47,NaN,100,13,34,NaN,81,81,66,NaN,7,122
3602,NaN,,NaN,,,,NaN,,,,NaN,,
3603,NaN,47,NaN,100,13,34,NaN,81,81,66,NaN,8,121
3604,NaN,,NaN,,,,NaN,,,,NaN,,
3605,NaN,48,NaN,100,13,34,NaN,81,81,67,NaN,8,123
3606,NaN,,NaN,,,,NaN,,,,NaN,,
3607,NaN,47,NaN,100,13,34,NaN,81,81,66,NaN,8,122
3608,NaN,,NaN,,,,NaN,,,,NaN,,
3609,NaN,48,NaN,100,13,34,NaN,81,81,67,NaN,8,124
3610,NaN,,NaN,,,,NaN,,,,NaN,,
3611,NaN,47,NaN,100,13,34,NaN,81,81,67,NaN,8,123
3612,NaN,,NaN,,,,NaN,,,,NaN,,
3613,NaN,47,NaN,100,13,34,NaN,81,81,66,NaN,8,122
3614,NaN,,NaN,,,,NaN,,,,NaN,,
3615,NaN,47,NaN,100,13,34,NaN,81,81,66,NaN,8,123
3616,NaN,,NaN,,,,NaN,,,,NaN,,
3617,NaN,47,NaN,100,13,34,NaN,81,81,66,NaN,8,121
3618,NaN,,NaN,,,,NaN,,,,NaN,,
