time,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/HR,Solar8000/ART_SBP,Solar8000/CVP,SNUADC/ECG_II,Solar8000/ETCO2,Solar8000/RR_CO2,SNUADC/ART,SNUADC/CVP
396,-2,100,59,-2,NaN,57,-2,194,NaN,0,,NaN,NaN
397,,,,,NaN,,,,NaN,,,NaN,NaN
398,-2,100,59,-2,NaN,57,-2,194,NaN,0,,NaN,NaN
399,,,,,NaN,,,,NaN,,,NaN,NaN
400,-2,100,60,-2,NaN,58,-2,195,NaN,0,,NaN,NaN
401,,,,,NaN,,,,NaN,,,NaN,NaN
402,-2,99,60,-2,NaN,58,-2,195,NaN,0,,NaN,NaN
403,,,,,NaN,,,,NaN,,,NaN,NaN
404,-2,99,61,-2,NaN,58,-2,195,NaN,1,,NaN,NaN
405,,,,,NaN,,,,NaN,,,NaN,NaN
406,-2,99,61,-2,NaN,59,-2,195,NaN,1,,NaN,NaN
407,,,,,NaN,,,,NaN,,,NaN,NaN
408,-3,99,62,-3,NaN,59,-3,195,NaN,1,,NaN,NaN
409,,,,,NaN,,,,NaN,,,NaN,NaN
410,-3,98,62,-3,NaN,60,-3,195,NaN,43,21,NaN,NaN
411,,,,,NaN,,,,NaN,,,NaN,NaN
412,-1,98,62,-1,NaN,60,-1,195,NaN,43,21,NaN,NaN
413,,,,,NaN,,,,NaN,,,NaN,NaN
414,-1,98,62,-1,NaN,60,-1,195,NaN,43,21,NaN,NaN
415,,,,,NaN,,,,NaN,,,NaN,NaN
416,-2,98,62,-2,NaN,60,-2,194,NaN,43,21,NaN,NaN
417,,,,,NaN,,,,NaN,,,NaN,NaN
418,-2,98,62,-2,NaN,60,-2,194,NaN,40,20,NaN,NaN
419,,,,,NaN,,,,NaN,,,NaN,NaN
420,-2,98,62,-2,NaN,59,-2,194,NaN,40,20,NaN,NaN
421,,,,,NaN,,,,NaN,,,NaN,NaN
422,-2,98,61,-2,NaN,59,-2,195,NaN,40,20,NaN,NaN
423,,,,,NaN,,,,NaN,,,NaN,NaN
424,-2,99,61,-2,NaN,59,-2,195,NaN,34,16,NaN,NaN
425,,,,,NaN,,,,NaN,,,NaN,NaN
426,-2,99,61,-2,NaN,58,-2,195,NaN,34,16,NaN,NaN
427,,,,,NaN,,,,NaN,,,NaN,NaN
428,-3,99,60,-3,NaN,58,-3,195,NaN,34,16,NaN,NaN
429,,,,,NaN,,,,NaN,,,NaN,NaN
430,-3,100,60,-3,NaN,58,-3,195,NaN,34,16,NaN,NaN
431,,,,,NaN,,,,NaN,,,NaN,NaN
432,-3,100,60,-3,NaN,57,-3,195,NaN,37,13,NaN,NaN
433,,,,,NaN,,,,NaN,,,NaN,NaN
434,-3,100,60,-3,NaN,57,-3,195,NaN,37,13,NaN,NaN
435,,,,,NaN,,,,NaN,,,NaN,NaN
436,-2,100,59,-2,NaN,57,-2,195,NaN,37,13,NaN,NaN
437,,,,,NaN,,,,NaN,,,NaN,NaN
438,-2,100,59,-2,NaN,57,-2,195,NaN,32,11,NaN,NaN
439,,,,,NaN,,,,NaN,,,NaN,NaN
440,-1,100,59,-1,NaN,57,-1,195,NaN,32,11,NaN,NaN
441,,,,,NaN,,,,NaN,,,NaN,NaN
442,-1,100,59,-1,NaN,56,-1,195,NaN,32,11,NaN,NaN
443,,,,,NaN,,,,NaN,,,NaN,NaN
444,-2,100,59,-2,NaN,56,-2,195,NaN,32,11,NaN,NaN
445,,,,,NaN,,,,NaN,,,NaN,NaN
446,-2,100,59,-2,NaN,56,-2,195,NaN,32,11,NaN,NaN
447,,,,,NaN,,,,NaN,,,NaN,NaN
448,-2,100,59,-2,NaN,56,-2,195,NaN,32,11,NaN,NaN
449,,,,,NaN,,,,NaN,,,NaN,NaN
450,-2,100,59,-2,NaN,56,-2,195,NaN,32,11,NaN,NaN
451,,,,,NaN,,,,NaN,,,NaN,NaN
452,-3,100,59,-3,NaN,56,-3,195,NaN,32,,NaN,NaN
453,,,,,NaN,,,,NaN,,,NaN,NaN
454,-3,100,59,-3,NaN,57,-3,195,NaN,32,,NaN,NaN
455,,,,,NaN,,,,NaN,,,NaN,NaN
456,-3,100,59,-3,NaN,57,-3,195,NaN,32,,NaN,NaN
457,,,,,NaN,,,,NaN,,,NaN,NaN
458,-3,100,59,-3,NaN,57,-3,195,NaN,40,7,NaN,NaN
459,,,,,NaN,,,,NaN,,,NaN,NaN
460,-3,100,59,-3,NaN,57,-3,195,NaN,40,7,NaN,NaN
461,,,,,NaN,,,,NaN,,,NaN,NaN
462,-3,100,60,-3,NaN,57,-3,195,NaN,40,7,NaN,NaN
463,,,,,NaN,,,,NaN,,,NaN,NaN
464,-2,100,60,-2,NaN,58,-2,195,NaN,40,7,NaN,NaN
465,,,,,NaN,,,,NaN,,,NaN,NaN
466,-2,100,60,-2,NaN,58,-2,195,NaN,35,6,NaN,NaN
467,,,,,NaN,,,,NaN,,,NaN,NaN
468,-2,100,60,-2,NaN,58,-2,195,NaN,35,6,NaN,NaN
469,,,,,NaN,,,,NaN,,,NaN,NaN
470,-2,100,60,-2,NaN,58,-2,195,NaN,35,6,NaN,NaN
471,,,,,NaN,,,,NaN,,,NaN,NaN
472,-2,100,60,-2,NaN,58,-2,195,NaN,35,6,NaN,NaN
473,,,,,NaN,,,,NaN,,,NaN,NaN
474,-2,100,60,-2,NaN,58,-2,195,NaN,35,6,NaN,NaN
475,,,,,NaN,,,,NaN,,,NaN,NaN
476,-2,100,60,-2,NaN,58,-2,195,NaN,35,6,NaN,NaN
477,,,,,NaN,,,,NaN,,,NaN,NaN
478,-2,100,60,-2,NaN,58,-2,195,NaN,34,8,NaN,NaN
479,,,,,NaN,,,,NaN,,,NaN,NaN
480,-3,100,60,-3,NaN,58,-3,195,NaN,34,8,NaN,NaN
481,,,,,NaN,,,,NaN,,,NaN,NaN
482,-3,100,60,-3,NaN,58,-3,195,NaN,34,8,NaN,NaN
483,,,,,NaN,,,,NaN,,,NaN,NaN
484,-3,100,60,-3,NaN,57,-3,195,NaN,34,8,NaN,NaN
485,,,,,NaN,,,,NaN,,,NaN,NaN
486,-3,100,60,-3,NaN,57,-3,195,NaN,26,10,NaN,NaN
487,,,,,NaN,,,,NaN,,,NaN,NaN
488,-2,100,60,-2,NaN,57,-2,195,NaN,26,10,NaN,NaN
489,,,,,NaN,,,,NaN,,,NaN,NaN
490,-2,100,59,-2,NaN,57,-2,195,NaN,26,10,NaN,NaN
491,,,,,NaN,,,,NaN,,,NaN,NaN
492,-2,100,59,-2,NaN,57,-2,195,NaN,9,11,NaN,NaN
493,,,,,NaN,,,,NaN,,,NaN,NaN
494,-2,100,59,-2,NaN,57,-2,195,NaN,9,11,NaN,NaN
495,,,,,NaN,,,,NaN,,,NaN,NaN
496,-1,100,59,-1,NaN,57,-1,195,NaN,9,11,NaN,NaN
497,,,,,NaN,,,,NaN,,,NaN,NaN
498,-1,100,59,-1,NaN,57,-1,195,NaN,9,11,NaN,NaN
499,,,,,NaN,,,,NaN,,,NaN,NaN
500,-2,100,60,-2,NaN,57,-2,195,NaN,9,12,NaN,NaN
501,,,,,NaN,,,,NaN,,,NaN,NaN
502,-2,100,60,-2,NaN,57,-2,195,NaN,9,12,NaN,NaN
503,,,,,NaN,,,,NaN,,,NaN,NaN
504,-3,100,60,-3,NaN,57,-3,195,NaN,9,12,NaN,NaN
505,,,,,NaN,,,,NaN,,,NaN,NaN
506,-3,100,60,-3,NaN,57,-3,195,NaN,0,,NaN,NaN
507,,,,,NaN,,,,NaN,,,NaN,NaN
508,-3,100,60,-3,NaN,57,-3,195,NaN,0,,NaN,NaN
509,,,,,NaN,,,,NaN,,,NaN,NaN
510,-3,100,60,-3,NaN,57,-3,195,NaN,0,,NaN,NaN
511,,,,,NaN,,,,NaN,,,NaN,NaN
512,-2,100,60,-2,NaN,57,-2,195,NaN,0,,NaN,NaN
513,,,,,NaN,,,,NaN,,,NaN,NaN
514,-2,100,59,-2,NaN,57,-2,195,NaN,0,,NaN,NaN
515,,,,,NaN,,,,NaN,,,NaN,NaN
516,-2,100,60,-2,NaN,57,-2,195,NaN,0,,NaN,NaN
517,,,,,NaN,,,,NaN,,,NaN,NaN
518,-2,100,60,-2,NaN,57,-2,195,NaN,0,,NaN,NaN
519,,,,,NaN,,,,NaN,,,NaN,NaN
520,-2,100,60,-2,NaN,57,-2,195,NaN,0,,NaN,NaN
521,,,,,NaN,,,,NaN,,,NaN,NaN
522,-2,100,59,-2,NaN,57,-2,195,NaN,0,,NaN,NaN
523,,,,,NaN,,,,NaN,,,NaN,NaN
524,-2,100,59,-2,NaN,56,-2,195,NaN,0,,NaN,NaN
525,,,,,NaN,,,,NaN,,,NaN,NaN
526,-2,100,59,-2,NaN,56,-2,195,NaN,0,,NaN,NaN
527,,,,,NaN,,,,NaN,,,NaN,NaN
528,-3,100,59,-3,NaN,56,-3,195,NaN,0,,NaN,NaN
529,,,,,NaN,,,,NaN,,,NaN,NaN
530,-3,100,59,-3,NaN,56,-3,195,NaN,0,,NaN,NaN
531,,,,,NaN,,,,NaN,,,NaN,NaN
532,-3,100,59,-3,NaN,57,-3,195,NaN,0,,NaN,NaN
533,,,,,NaN,,,,NaN,,,NaN,NaN
534,-3,100,60,-3,NaN,59,-3,195,NaN,0,,NaN,NaN
535,,,,,NaN,,,,NaN,,,NaN,NaN
536,-1,100,62,-1,NaN,60,-1,195,NaN,0,,NaN,NaN
537,,,,,NaN,,,,NaN,,,NaN,NaN
538,-1,100,64,-1,NaN,62,-1,195,NaN,0,,NaN,NaN
539,,,,,NaN,,,,NaN,,,NaN,NaN
540,-2,100,65,-2,NaN,64,-2,196,NaN,0,,NaN,NaN
541,,,,,NaN,,,,NaN,,,NaN,NaN
542,-2,100,66,-2,NaN,65,-2,196,NaN,0,,NaN,NaN
543,,,,,NaN,,,,NaN,,,NaN,NaN
544,-2,100,68,-2,NaN,66,-2,196,NaN,0,,NaN,NaN
545,,,,,NaN,,,,NaN,,,NaN,NaN
546,-2,100,69,-2,NaN,67,-2,196,NaN,0,,NaN,NaN
547,,,,,NaN,,,,NaN,,,NaN,NaN
548,-2,100,70,-2,NaN,68,-2,196,NaN,0,,NaN,NaN
549,,,,,NaN,,,,NaN,,,NaN,NaN
550,-2,100,71,-2,NaN,69,-2,196,NaN,,,NaN,NaN
551,,,,,NaN,,,,NaN,,,NaN,NaN
552,-2,100,71,-2,NaN,70,-2,196,NaN,,,NaN,NaN
553,,,,,NaN,,,,NaN,,,NaN,NaN
554,-2,100,72,-2,NaN,70,-2,196,NaN,,,NaN,NaN
555,,,,,NaN,,,,NaN,,,NaN,NaN
556,-3,100,72,-3,NaN,70,-3,196,NaN,39,3,NaN,NaN
557,,,,,NaN,,,,NaN,,,NaN,NaN
558,-3,100,72,-3,NaN,70,-3,195,NaN,39,3,NaN,NaN
559,,,,,NaN,,,,NaN,,,NaN,NaN
560,-3,100,72,-3,NaN,71,-3,195,NaN,39,3,NaN,NaN
561,,,,,NaN,,,,NaN,,,NaN,NaN
562,-3,100,73,-3,NaN,71,-3,196,NaN,39,3,NaN,NaN
563,,,,,NaN,,,,NaN,,,NaN,NaN
564,-1,100,73,-1,NaN,71,-1,196,NaN,36,2,NaN,NaN
565,,,,,NaN,,,,NaN,,,NaN,NaN
566,-1,100,72,-1,NaN,71,-1,196,NaN,36,2,NaN,NaN
567,,,,,NaN,,,,NaN,,,NaN,NaN
568,-2,100,72,-2,NaN,71,-2,196,NaN,36,2,NaN,NaN
569,,,,,NaN,,,,NaN,,,NaN,NaN
570,-2,100,72,-2,NaN,71,-2,196,NaN,36,2,NaN,NaN
571,,,,,NaN,,,,NaN,,,NaN,NaN
572,-2,100,72,-2,NaN,71,-2,196,NaN,37,6,NaN,NaN
573,,,,,NaN,,,,NaN,,,NaN,NaN
574,-2,100,72,-2,NaN,71,-2,195,NaN,37,6,NaN,NaN
575,,,,,NaN,,,,NaN,,,NaN,NaN
576,-2,100,72,-2,NaN,70,-2,195,NaN,37,6,NaN,NaN
577,,,,,NaN,,,,NaN,,,NaN,NaN
578,-2,100,73,-2,NaN,70,-2,195,NaN,37,9,NaN,NaN
579,,,,,NaN,,,,NaN,,,NaN,NaN
580,-2,100,73,-2,NaN,70,-2,195,NaN,37,9,NaN,NaN
581,,,,,NaN,,,,NaN,,,NaN,NaN
582,-2,100,72,-2,NaN,70,-2,195,NaN,37,9,NaN,NaN
583,,,,,NaN,,,,NaN,,,NaN,NaN
584,-2,100,72,-6,NaN,70,2,195,NaN,37,9,NaN,NaN
585,,,,,NaN,,,,NaN,,,NaN,NaN
586,-2,100,72,-4,NaN,70,0,195,NaN,38,11,NaN,NaN
587,,,,,NaN,,,,NaN,,,NaN,NaN
588,-2,100,71,-4,NaN,69,1,195,NaN,38,11,NaN,NaN
589,,,,,NaN,,,,NaN,,,NaN,NaN
590,-2,100,71,-4,NaN,69,1,195,NaN,38,11,NaN,NaN
591,,,,,NaN,,,,NaN,,,NaN,NaN
592,-2,100,71,-4,NaN,69,1,195,NaN,38,12,NaN,NaN
593,,,,,NaN,,,,NaN,,,NaN,NaN
594,-3,100,71,,NaN,69,,195,NaN,38,12,NaN,NaN
595,,,,,NaN,,,,NaN,,,NaN,NaN
596,6,100,71,,NaN,69,,195,NaN,38,12,NaN,NaN
597,,,,,NaN,,,,NaN,,,NaN,NaN
598,21,100,70,,NaN,69,,195,NaN,38,12,NaN,NaN
599,,,,,NaN,,,,NaN,,,NaN,NaN
600,22,100,70,,NaN,68,,195,NaN,38,12,NaN,NaN
601,,,,,NaN,,,,NaN,,,NaN,NaN
602,21,100,70,5,NaN,68,39,195,NaN,38,12,NaN,NaN
603,,,,,NaN,,,,NaN,,,NaN,NaN
604,21,100,70,10,NaN,68,35,195,NaN,38,12,NaN,NaN
605,,,,,NaN,,,,NaN,,,NaN,NaN
606,23,100,70,18,NaN,68,30,195,NaN,38,12,NaN,NaN
607,,,,,NaN,,,,NaN,,,NaN,NaN
608,23,100,70,21,NaN,68,28,195,NaN,38,12,NaN,NaN
609,,,,,NaN,,,,NaN,,,NaN,NaN
610,24,100,69,11,NaN,67,42,195,NaN,38,12,NaN,NaN
611,,,,,NaN,,,,NaN,,,NaN,NaN
612,24,100,69,,NaN,67,,195,NaN,38,12,NaN,NaN
613,,,,,NaN,,,,NaN,,,NaN,NaN
614,25,100,69,,NaN,67,,195,NaN,38,12,NaN,NaN
615,,,,,NaN,,,,NaN,,,NaN,NaN
616,25,100,69,,NaN,67,,195,NaN,38,12,NaN,NaN
617,,,,,NaN,,,,NaN,,,NaN,NaN
618,29,100,69,,NaN,67,,195,NaN,38,12,NaN,NaN
619,,,,,NaN,,,,NaN,,,NaN,NaN
620,28,100,69,,NaN,67,,195,NaN,38,12,NaN,NaN
621,,,,,NaN,,,,NaN,,,NaN,NaN
622,26,100,69,11,NaN,67,30,195,NaN,38,12,NaN,NaN
623,,,,,NaN,,,,NaN,,,NaN,NaN
624,21,100,68,8,NaN,66,28,195,NaN,38,12,NaN,NaN
625,,,,,NaN,,,,NaN,,,NaN,NaN
626,19,100,68,13,NaN,66,22,195,NaN,38,12,NaN,NaN
627,,,,,NaN,,,,NaN,,,NaN,NaN
628,12,100,68,-21,NaN,66,43,195,NaN,38,12,NaN,NaN
629,,,,,NaN,,,,NaN,,,NaN,NaN
630,20,100,67,18,NaN,65,84,195,NaN,38,12,NaN,NaN
631,,,,,NaN,,,,NaN,,,NaN,NaN
632,63,100,67,29,NaN,65,132,195,NaN,38,12,NaN,NaN
633,,,,,NaN,,,,NaN,,,NaN,NaN
634,71,100,67,49,NaN,65,124,195,NaN,38,12,NaN,NaN
635,,,,,NaN,,,,NaN,,,NaN,NaN
636,75,100,67,54,NaN,64,120,195,NaN,38,12,NaN,NaN
637,,,,,NaN,,,,NaN,,,NaN,NaN
638,81,100,66,39,NaN,64,115,195,NaN,38,12,NaN,NaN
639,,,,,NaN,,,,NaN,,,NaN,NaN
640,79,100,66,50,NaN,64,124,195,NaN,38,12,NaN,NaN
641,,,,,NaN,,,,NaN,,,NaN,NaN
642,78,100,66,54,NaN,63,123,195,NaN,38,12,NaN,NaN
643,,,,,NaN,,,,NaN,,,NaN,NaN
644,79,100,65,56,NaN,63,122,195,NaN,38,12,NaN,NaN
645,,,,,NaN,,,,NaN,,,NaN,NaN
646,79,100,65,57,NaN,63,121,195,NaN,38,12,NaN,NaN
647,,,,,NaN,,,,NaN,,,NaN,NaN
648,79,100,65,58,NaN,63,121,195,NaN,38,12,NaN,NaN
649,,,,,NaN,,,,NaN,,,NaN,NaN
650,80,100,65,58,NaN,63,122,195,NaN,38,12,NaN,NaN
651,,,,,NaN,,,,NaN,,,NaN,NaN
652,79,100,66,57,NaN,64,120,195,NaN,38,12,NaN,NaN
653,,,,,NaN,,,,NaN,,,NaN,NaN
654,79,100,66,57,NaN,64,121,195,NaN,38,12,NaN,NaN
655,,,,,NaN,,,,NaN,,,NaN,NaN
656,78,100,66,56,NaN,64,118,195,NaN,38,12,NaN,NaN
657,,,,,NaN,,,,NaN,,,NaN,NaN
658,78,100,66,57,NaN,64,119,195,NaN,38,12,NaN,NaN
659,,,,,NaN,,,,NaN,,,NaN,NaN
660,78,100,66,56,NaN,64,119,195,NaN,38,12,NaN,NaN
661,,,,,NaN,,,,NaN,,,NaN,NaN
662,78,100,66,56,NaN,64,117,195,NaN,38,12,NaN,NaN
663,,,,,NaN,,,,NaN,,,NaN,NaN
664,78,100,66,57,NaN,64,117,195,NaN,39,12,NaN,NaN
665,,,,,NaN,,,,NaN,,,NaN,NaN
666,77,100,66,56,NaN,64,116,195,NaN,39,12,NaN,NaN
667,,,,,NaN,,,,NaN,,,NaN,NaN
668,77,100,66,55,NaN,64,115,195,NaN,39,12,NaN,NaN
669,,,,,NaN,,,,NaN,,,NaN,NaN
670,77,100,66,55,NaN,64,117,195,NaN,39,12,NaN,NaN
671,,,,,NaN,,,,NaN,,,NaN,NaN
672,77,100,65,57,NaN,63,117,196,NaN,39,12,NaN,NaN
673,,,,,NaN,,,,NaN,,,NaN,NaN
674,78,100,65,58,NaN,63,119,196,NaN,39,12,NaN,NaN
675,,,,,NaN,,,,NaN,,,NaN,NaN
676,79,100,65,60,NaN,63,120,196,NaN,39,12,NaN,NaN
677,,,,,NaN,,,,NaN,,,NaN,NaN
678,82,100,65,62,NaN,63,123,196,NaN,39,12,NaN,NaN
679,,,,,NaN,,,,NaN,,,NaN,NaN
680,84,100,66,64,NaN,64,127,196,NaN,39,12,NaN,NaN
681,,,,,NaN,,,,NaN,,,NaN,NaN
682,85,100,66,64,NaN,64,128,196,NaN,39,12,NaN,NaN
683,,,,,NaN,,,,NaN,,,NaN,NaN
684,87,100,67,64,NaN,65,129,196,NaN,39,12,NaN,NaN
685,,,,,NaN,,,,NaN,,,NaN,NaN
686,86,100,67,64,NaN,65,127,196,NaN,39,12,NaN,NaN
687,,,,,NaN,,,,NaN,,,NaN,NaN
688,86,100,68,63,NaN,66,126,196,NaN,39,12,NaN,NaN
689,,,,,NaN,,,,NaN,,,NaN,NaN
690,86,100,68,63,NaN,66,126,195,NaN,39,12,NaN,NaN
691,,,,,NaN,,,,NaN,,,NaN,NaN
692,85,100,68,61,NaN,66,124,195,NaN,39,12,NaN,NaN
693,,,,,NaN,,,,NaN,,,NaN,NaN
694,85,100,68,62,NaN,66,125,195,NaN,39,12,NaN,NaN
695,,,,,NaN,,,,NaN,,,NaN,NaN
696,84,100,68,60,NaN,66,123,195,NaN,39,12,NaN,NaN
697,,,,,NaN,,,,NaN,,,NaN,NaN
698,83,100,68,59,NaN,66,123,196,NaN,39,12,NaN,NaN
699,,,,,NaN,,,,NaN,,,NaN,NaN
700,82,100,68,57,NaN,66,122,196,NaN,39,12,NaN,NaN
701,,,,,NaN,,,,NaN,,,NaN,NaN
702,82,100,68,58,NaN,66,121,196,NaN,39,12,NaN,NaN
703,,,,,NaN,,,,NaN,,,NaN,NaN
704,82,100,68,59,NaN,66,122,196,NaN,39,12,NaN,NaN
705,,,,,NaN,,,,NaN,,,NaN,NaN
706,82,100,68,59,NaN,66,122,196,NaN,39,12,NaN,NaN
707,,,,,NaN,,,,NaN,,,NaN,NaN
708,82,100,68,57,NaN,66,122,196,NaN,39,12,NaN,NaN
709,,,,,NaN,,,,NaN,,,NaN,NaN
710,83,100,68,58,NaN,66,125,196,NaN,39,12,NaN,NaN
711,,,,,NaN,,,,NaN,,,NaN,NaN
712,83,100,68,59,NaN,66,123,196,NaN,40,12,NaN,NaN
713,,,,,NaN,,,,NaN,,,NaN,NaN
714,83,100,67,61,NaN,66,124,196,NaN,40,12,NaN,NaN
715,,,,,NaN,,,,NaN,,,NaN,NaN
716,83,100,67,60,NaN,65,124,195,NaN,40,12,NaN,NaN
717,,,,,NaN,,,,NaN,,,NaN,NaN
718,84,100,67,61,NaN,65,125,195,NaN,40,12,NaN,NaN
719,,,,,NaN,,,,NaN,,,NaN,NaN
720,85,100,67,62,NaN,65,128,196,NaN,40,12,NaN,NaN
721,,,,,NaN,,,,NaN,,,NaN,NaN
722,86,100,67,63,NaN,65,129,196,NaN,40,12,NaN,NaN
723,,,,,NaN,,,,NaN,,,NaN,NaN
724,87,100,68,65,NaN,66,131,196,NaN,40,12,NaN,NaN
725,,,,,NaN,,,,NaN,,,NaN,NaN
726,88,100,68,65,NaN,66,131,196,NaN,39,12,NaN,NaN
727,,,,,NaN,,,,NaN,,,NaN,NaN
728,89,100,68,65,NaN,66,133,196,NaN,39,12,NaN,NaN
729,,,,,NaN,,,,NaN,,,NaN,NaN
730,90,100,68,66,NaN,66,133,196,NaN,39,12,NaN,NaN
731,,,,,NaN,,,,NaN,,,NaN,NaN
732,90,100,69,65,NaN,67,133,196,NaN,39,12,NaN,NaN
733,,,,,NaN,,,,NaN,,,NaN,NaN
734,91,100,69,66,NaN,67,135,196,NaN,39,12,NaN,NaN
735,,,,,NaN,,,,NaN,,,NaN,NaN
736,91,100,69,56,NaN,67,138,196,NaN,39,12,NaN,NaN
737,,,,,NaN,,,,NaN,,,NaN,NaN
738,89,100,69,59,NaN,68,124,196,NaN,39,12,NaN,NaN
739,,,,,NaN,,,,NaN,,,NaN,NaN
740,90,100,70,64,NaN,68,131,196,NaN,39,12,NaN,NaN
741,,,,,NaN,,,,NaN,,,NaN,NaN
742,90,100,70,65,NaN,68,132,196,NaN,39,12,NaN,NaN
743,,,,,NaN,,,,NaN,,,NaN,NaN
744,91,100,70,67,NaN,68,134,196,NaN,39,12,NaN,NaN
745,,,,,NaN,,,,NaN,,,NaN,NaN
746,91,100,70,66,NaN,68,134,196,NaN,40,12,NaN,NaN
747,,,,,NaN,,,,NaN,,,NaN,NaN
748,91,100,70,67,NaN,68,134,196,NaN,40,12,NaN,NaN
749,,,,,NaN,,,,NaN,,,NaN,NaN
750,91,100,70,65,NaN,68,134,196,NaN,40,12,NaN,NaN
751,,,,,NaN,,,,NaN,,,NaN,NaN
752,90,100,70,64,NaN,68,132,196,NaN,39,12,NaN,NaN
753,,,,,NaN,,,,NaN,,,NaN,NaN
754,90,100,70,64,NaN,68,134,196,NaN,39,12,NaN,NaN
755,,,,,NaN,,,,NaN,,,NaN,NaN
756,90,100,69,63,NaN,67,133,196,NaN,39,12,NaN,NaN
757,,,,,NaN,,,,NaN,,,NaN,NaN
758,89,100,69,63,NaN,67,132,196,NaN,40,12,NaN,NaN
759,,,,,NaN,,,,NaN,,,NaN,NaN
760,88,100,69,62,NaN,67,132,196,NaN,40,12,NaN,NaN
761,,,,,NaN,,,,NaN,,,NaN,NaN
762,87,100,69,61,NaN,67,130,196,NaN,40,12,NaN,NaN
763,,,,,NaN,,,,NaN,,,NaN,NaN
764,87,100,69,61,NaN,67,131,196,NaN,40,12,NaN,NaN
765,,,,,NaN,,,,NaN,,,NaN,NaN
766,86,100,69,61,NaN,67,130,196,NaN,39,12,NaN,NaN
767,,,,,NaN,,,,NaN,,,NaN,NaN
768,85,100,68,59,NaN,66,130,196,NaN,39,12,NaN,NaN
769,,,,,NaN,,,,NaN,,,NaN,NaN
770,84,100,68,58,NaN,66,129,196,NaN,39,12,NaN,NaN
771,,,,,NaN,,,,NaN,,,NaN,NaN
772,83,100,68,57,NaN,66,128,196,NaN,39,12,NaN,NaN
773,,,,,NaN,,,,NaN,,,NaN,NaN
774,82,100,68,57,NaN,65,128,196,NaN,39,12,NaN,NaN
775,,,,,NaN,,,,NaN,,,NaN,NaN
776,82,100,67,57,NaN,65,128,196,NaN,39,12,NaN,NaN
777,,,,,NaN,,,,NaN,,,NaN,NaN
778,82,100,68,57,NaN,66,127,196,NaN,40,12,NaN,NaN
779,,,,,NaN,,,,NaN,,,NaN,NaN
780,81,100,68,57,NaN,66,127,196,NaN,40,12,NaN,NaN
781,,,,,NaN,,,,NaN,,,NaN,NaN
782,81,100,68,57,NaN,66,126,196,NaN,40,12,NaN,NaN
783,,,,,NaN,,,,NaN,,,NaN,NaN
784,81,100,68,57,NaN,66,127,196,NaN,40,12,NaN,NaN
785,,,,,NaN,,,,NaN,,,NaN,NaN
786,81,100,68,56,NaN,66,127,196,NaN,40,12,NaN,NaN
787,,,,,NaN,,,,NaN,,,NaN,NaN
788,81,100,68,56,NaN,66,127,196,NaN,40,12,NaN,NaN
789,,,,,NaN,,,,NaN,,,NaN,NaN
790,81,100,68,56,NaN,66,127,196,NaN,40,12,NaN,NaN
791,,,,,NaN,,,,NaN,,,NaN,NaN
792,80,100,67,56,NaN,65,126,196,NaN,39,12,NaN,NaN
793,,,,,NaN,,,,NaN,,,NaN,NaN
794,80,100,67,56,NaN,65,127,196,NaN,39,12,NaN,NaN
795,,,,,NaN,,,,NaN,,,NaN,NaN
796,80,100,67,56,NaN,65,126,196,NaN,39,12,NaN,NaN
797,,,,,NaN,,,,NaN,,,NaN,NaN
798,80,100,67,56,NaN,65,126,196,NaN,39,12,NaN,NaN
799,,,,,NaN,,,,NaN,,,NaN,NaN
800,80,100,67,56,NaN,65,126,196,NaN,40,12,NaN,NaN
801,,,,,NaN,,,,NaN,,,NaN,NaN
802,80,100,67,56,NaN,65,126,196,NaN,40,12,NaN,NaN
803,,,,,NaN,,,,NaN,,,NaN,NaN
804,80,100,67,56,NaN,65,126,196,NaN,40,12,NaN,NaN
805,,,,,NaN,,,,NaN,,,NaN,NaN
806,79,100,67,55,NaN,65,125,196,NaN,40,12,NaN,NaN
807,,,,,NaN,,,,NaN,,,NaN,NaN
808,79,100,67,55,NaN,64,125,196,NaN,40,12,NaN,NaN
809,,,,,NaN,,,,NaN,,,NaN,NaN
810,79,100,66,55,NaN,64,125,196,NaN,40,12,NaN,NaN
811,,,,,NaN,,,,NaN,,,NaN,NaN
812,78,100,66,54,NaN,64,123,196,NaN,40,12,NaN,NaN
813,,,,,NaN,,,,NaN,,,NaN,NaN
814,78,100,66,54,NaN,64,124,196,NaN,40,12,NaN,NaN
815,,,,,NaN,,,,NaN,,,NaN,NaN
816,77,100,66,53,NaN,64,122,196,NaN,40,12,NaN,NaN
817,,,,,NaN,,,,NaN,,,NaN,NaN
818,77,100,66,53,NaN,63,122,196,NaN,40,12,NaN,NaN
819,,,,,NaN,,,,NaN,,,NaN,NaN
820,77,100,65,53,NaN,63,122,196,NaN,40,12,NaN,NaN
821,,,,,NaN,,,,NaN,,,NaN,NaN
822,76,100,65,52,NaN,63,121,196,NaN,40,12,NaN,NaN
823,,,,,NaN,,,,NaN,,,NaN,NaN
824,77,100,65,53,NaN,63,121,196,NaN,40,12,NaN,NaN
825,,,,,NaN,,,,NaN,,,NaN,NaN
826,76,100,65,53,NaN,63,122,196,NaN,40,12,NaN,NaN
