time,SNUADC/ECG_II,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_DBP,Solar8000/CVP,Solar8000/ART_SBP,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/ART_MBP,Solar8000/HR,Solar8000/PLETH_SPO2
18225,NaN,,NaN,,,,NaN,NaN,,,,,
18226,NaN,70,NaN,87,16,151,NaN,NaN,33,14,111,69,100
18227,NaN,,NaN,,,,NaN,NaN,,,,,
18228,NaN,69,NaN,86,16,149,NaN,NaN,33,14,111,69,100
18229,NaN,,NaN,,,,NaN,NaN,,,,,
18230,NaN,69,NaN,87,16,149,NaN,NaN,33,14,111,69,100
18231,NaN,,NaN,,,,NaN,NaN,,,,,
18232,NaN,69,NaN,85,16,148,NaN,NaN,33,14,110,68,100
18233,NaN,,NaN,,,,NaN,NaN,,,,,
18234,NaN,69,NaN,87,16,148,NaN,NaN,33,14,110,68,100
18235,NaN,,NaN,,,,NaN,NaN,,,,,
18236,NaN,69,NaN,87,15,149,NaN,NaN,32,14,110,68,100
18237,NaN,,NaN,,,,NaN,NaN,,,,,
18238,NaN,69,NaN,89,15,151,NaN,NaN,32,14,112,68,100
18239,NaN,,NaN,,,,NaN,NaN,,,,,
18240,NaN,69,NaN,89,15,153,NaN,NaN,32,14,113,69,100
18241,NaN,,NaN,,,,NaN,NaN,,,,,
18242,NaN,70,NaN,89,15,151,NaN,NaN,32,14,113,69,100
18243,NaN,,NaN,,,,NaN,NaN,,,,,
18244,NaN,70,NaN,87,15,152,NaN,NaN,32,14,113,70,100
18245,NaN,,NaN,,,,NaN,NaN,,,,,
18246,NaN,70,NaN,87,15,150,NaN,NaN,32,14,111,69,100
18247,NaN,,NaN,,,,NaN,NaN,,,,,
18248,NaN,69,NaN,86,15,150,NaN,NaN,32,14,111,68,100
18249,NaN,,NaN,,,,NaN,NaN,,,,,
18250,NaN,,NaN,,,,NaN,NaN,,,,,
18251,NaN,68,NaN,86,15,149,NaN,NaN,32,14,110,66,100
18252,NaN,,NaN,,,,NaN,NaN,,,,,
18253,NaN,67,NaN,88,16,152,NaN,NaN,32,14,111,66,100
18254,NaN,,NaN,,,,NaN,NaN,,,,,
18255,NaN,66,NaN,89,16,152,NaN,NaN,32,14,112,65,100
18256,NaN,66,NaN,90,16,156,NaN,NaN,32,14,113,65,100
18257,NaN,,NaN,,,,NaN,NaN,,,,,
18258,NaN,,NaN,,,,NaN,NaN,,,,65,
18259,NaN,66,NaN,89,16,153,NaN,NaN,32,14,113,,100
18260,NaN,66,NaN,89,16,154,NaN,NaN,32,14,113,65,100
18261,NaN,,NaN,,,,NaN,NaN,,,,,
18262,NaN,65,NaN,89,16,154,NaN,NaN,32,14,113,65,100
18263,NaN,,NaN,,,,NaN,NaN,,,,,
18264,NaN,65,NaN,89,16,153,NaN,NaN,32,14,113,65,100
18265,NaN,,NaN,,,,NaN,NaN,,,,,
18266,NaN,65,NaN,87,16,154,NaN,NaN,32,14,112,64,100
18267,NaN,,NaN,,,,NaN,NaN,,,,,
18268,NaN,64,NaN,86,16,151,NaN,NaN,32,14,111,64,100
18269,NaN,,NaN,,,,NaN,NaN,,,,,
18270,NaN,64,NaN,83,17,148,NaN,NaN,32,14,108,62,100
18271,NaN,,NaN,,,,NaN,NaN,,,,,
18272,NaN,63,NaN,84,17,146,NaN,NaN,32,14,107,62,100
18273,NaN,,NaN,,,,NaN,NaN,,,,,
18274,NaN,63,NaN,84,16,149,NaN,NaN,32,14,107,63,100
18275,NaN,,NaN,,,,NaN,NaN,,,,,
18276,NaN,64,NaN,86,16,149,NaN,NaN,32,14,108,64,100
18277,NaN,,NaN,,,,NaN,NaN,,,,,
18278,NaN,65,NaN,88,16,153,NaN,NaN,32,14,110,65,100
18279,NaN,,NaN,,,,NaN,NaN,,,,,
18280,NaN,66,NaN,90,16,154,NaN,NaN,32,14,112,66,100
18281,NaN,,NaN,,,,NaN,NaN,,,,,
18282,NaN,66,NaN,88,140,156,NaN,NaN,32,14,113,66,99
18283,NaN,,NaN,,,,NaN,NaN,,,,,
18284,NaN,65,NaN,86,140,151,NaN,NaN,32,14,111,64,100
18285,NaN,,NaN,,,,NaN,NaN,,,,,
18286,NaN,64,NaN,85,26,151,NaN,NaN,31,14,110,63,100
18287,NaN,,NaN,,,,NaN,NaN,,,,,
18288,NaN,64,NaN,86,26,151,NaN,NaN,31,14,110,63,100
18289,NaN,,NaN,,,,NaN,NaN,,,,,
18290,NaN,63,NaN,89,26,153,NaN,NaN,31,14,112,62,100
18291,NaN,,NaN,,,,NaN,NaN,,,,,
18292,NaN,63,NaN,89,18,155,NaN,NaN,31,14,113,63,100
18293,NaN,,NaN,,,,NaN,NaN,,,,,
18294,NaN,64,NaN,91,18,154,NaN,NaN,32,14,114,64,100
18295,NaN,,NaN,,,,NaN,NaN,,,,,
18296,NaN,64,NaN,90,15,155,NaN,NaN,32,14,114,64,100
18297,NaN,,NaN,,,,NaN,NaN,,,,,
18298,NaN,65,NaN,92,15,155,NaN,NaN,32,14,115,64,100
18299,NaN,,NaN,,,,NaN,NaN,,,,,
18300,NaN,65,NaN,92,15,157,NaN,NaN,32,14,116,65,100
18301,NaN,,NaN,,,,NaN,NaN,,,,,
18302,NaN,65,NaN,92,15,156,NaN,NaN,32,14,117,65,100
18303,NaN,,NaN,,,,NaN,NaN,,,,,
18304,NaN,66,NaN,91,15,158,NaN,NaN,32,14,117,65,100
18305,NaN,,NaN,,,,NaN,NaN,,,,,
18306,NaN,66,NaN,90,15,155,NaN,NaN,32,14,115,65,100
18307,NaN,,NaN,,,,NaN,NaN,,,,,
18308,NaN,,NaN,,,,NaN,NaN,,,,,
18309,NaN,65,NaN,87,15,154,NaN,NaN,32,14,114,65,100
18310,NaN,,NaN,,,,NaN,NaN,,,,,
18311,NaN,65,NaN,87,15,150,NaN,NaN,32,14,112,64,100
18312,NaN,,NaN,,,,NaN,NaN,,,,,
18313,NaN,65,NaN,88,15,152,NaN,NaN,32,14,112,64,100
18314,NaN,,NaN,,,,NaN,NaN,,,,,
18315,NaN,65,NaN,88,15,151,NaN,NaN,32,14,112,64,100
18316,NaN,,NaN,,,,NaN,NaN,,,,,
18317,NaN,65,NaN,90,15,154,NaN,NaN,32,14,113,65,100
18318,NaN,,NaN,,,,NaN,NaN,,,,,
18319,NaN,66,NaN,90,15,154,NaN,NaN,32,14,114,66,100
18320,NaN,,NaN,,,,NaN,NaN,,,,,
18321,NaN,66,NaN,90,15,156,NaN,NaN,32,14,115,66,100
18322,NaN,,NaN,,,,NaN,NaN,,,,,
18323,NaN,66,NaN,89,15,154,NaN,NaN,32,14,114,66,100
18324,NaN,,NaN,,,,NaN,NaN,,,,,
18325,NaN,66,NaN,90,15,154,NaN,NaN,32,14,114,66,100
18326,NaN,,NaN,,,,NaN,NaN,,,,,
18327,NaN,66,NaN,90,16,154,NaN,NaN,32,14,115,66,100
18328,NaN,,NaN,,,,NaN,NaN,,,,,
18329,NaN,67,NaN,91,16,155,NaN,NaN,32,14,115,66,100
18330,NaN,,NaN,,,,NaN,NaN,,,,,
18331,NaN,67,NaN,91,15,156,NaN,NaN,32,14,116,66,100
18332,NaN,,NaN,,,,NaN,NaN,,,,,
18333,NaN,67,NaN,91,15,155,NaN,NaN,32,14,116,66,100
18334,NaN,,NaN,,,,NaN,NaN,,,,,
18335,NaN,66,NaN,90,15,157,NaN,NaN,32,14,116,66,100
18336,NaN,,NaN,,,,NaN,NaN,,,,,
18337,NaN,66,NaN,91,15,155,NaN,NaN,32,14,116,65,100
18338,NaN,,NaN,,,,NaN,NaN,,,,,
18339,NaN,66,NaN,91,15,157,NaN,NaN,32,14,117,66,100
18340,NaN,,NaN,,,,NaN,NaN,,,,,
18341,NaN,66,NaN,91,15,156,NaN,NaN,32,14,116,65,100
18342,NaN,,NaN,,,,NaN,NaN,,,,,
18343,NaN,66,NaN,91,15,158,NaN,NaN,32,14,117,66,100
18344,NaN,,NaN,,,,NaN,NaN,,,,,
18345,NaN,66,NaN,90,15,156,NaN,NaN,32,14,116,65,100
18346,NaN,,NaN,,,,NaN,NaN,,,,65,
18347,NaN,66,NaN,89,15,155,NaN,NaN,32,14,116,,100
18348,NaN,,NaN,,,,NaN,NaN,,,,,
18349,NaN,66,NaN,88,15,153,NaN,NaN,32,14,114,65,100
18350,NaN,,NaN,,,,NaN,NaN,,,,,
18351,NaN,65,NaN,89,16,154,NaN,NaN,32,14,114,64,100
18352,NaN,65,NaN,88,16,152,NaN,NaN,32,14,113,64,100
18353,NaN,,NaN,,,,NaN,NaN,,,,,
18354,NaN,65,NaN,88,15,152,NaN,NaN,32,14,113,64,100
18355,NaN,,NaN,,,,NaN,NaN,,,,,
18356,NaN,65,NaN,88,15,152,NaN,NaN,32,14,113,65,100
18357,NaN,,NaN,,,,NaN,NaN,,,,,
18358,NaN,65,NaN,88,15,151,NaN,NaN,32,14,113,65,100
18359,NaN,,NaN,,,,NaN,NaN,,,,,
18360,NaN,65,NaN,89,15,152,NaN,NaN,32,14,113,65,100
18361,NaN,,NaN,,,,NaN,NaN,,,,,
18362,NaN,,NaN,,,,NaN,NaN,,,,,
18363,NaN,66,NaN,89,15,152,NaN,NaN,32,14,114,65,100
18364,NaN,,NaN,,,,NaN,NaN,,,,,
18365,NaN,66,NaN,89,15,153,NaN,NaN,32,14,114,65,100
18366,NaN,,NaN,,,,NaN,NaN,,,,,
18367,NaN,66,NaN,88,15,151,NaN,NaN,32,14,113,65,100
18368,NaN,,NaN,,,,NaN,NaN,,,,,
18369,NaN,66,NaN,87,15,152,NaN,NaN,32,14,113,66,100
18370,NaN,,NaN,,,,NaN,NaN,,,,,
18371,NaN,66,NaN,87,15,149,NaN,NaN,32,14,112,66,100
18372,NaN,,NaN,,,,NaN,NaN,,,,,
18373,NaN,67,NaN,87,15,151,NaN,NaN,32,14,112,66,100
18374,NaN,,NaN,,,,NaN,NaN,,,,,
18375,NaN,67,NaN,86,15,148,NaN,NaN,32,14,111,66,100
18376,NaN,,NaN,,,,NaN,NaN,,,,,
18377,NaN,67,NaN,87,15,149,NaN,NaN,32,14,111,67,100
18378,NaN,,NaN,,,,NaN,NaN,,,,,
18379,NaN,67,NaN,87,15,149,NaN,NaN,32,14,111,67,100
18380,NaN,,NaN,,,,NaN,NaN,,,,,
18381,NaN,68,NaN,86,15,150,NaN,NaN,32,14,111,67,100
18382,NaN,,NaN,,,,NaN,NaN,,,,,
18383,NaN,68,NaN,85,15,149,NaN,NaN,32,14,110,67,100
18384,NaN,,NaN,,,,NaN,NaN,,,,,
18385,NaN,68,NaN,83,15,148,NaN,NaN,32,14,109,67,100
18386,NaN,,NaN,,,,NaN,NaN,,,,,
18387,NaN,68,NaN,83,15,147,NaN,NaN,32,14,108,68,100
18388,NaN,,NaN,,,,NaN,NaN,,,,,
18389,NaN,68,NaN,85,15,148,NaN,NaN,32,14,108,68,100
18390,NaN,,NaN,,,,NaN,NaN,,,,,
18391,NaN,68,NaN,85,15,150,NaN,NaN,32,14,109,68,100
18392,NaN,,NaN,,,,NaN,NaN,,,,,
18393,NaN,68,NaN,85,15,148,NaN,NaN,32,14,108,67,100
18394,NaN,,NaN,,,,NaN,NaN,,,,,
18395,NaN,68,NaN,84,15,149,NaN,NaN,32,14,108,67,100
18396,NaN,,NaN,,,,NaN,NaN,,,,,
18397,NaN,67,NaN,85,15,149,NaN,NaN,33,14,109,67,100
18398,NaN,,NaN,,,,NaN,NaN,,,,,
18399,NaN,68,NaN,87,15,153,NaN,NaN,33,14,110,67,100
18400,NaN,,NaN,,,,NaN,NaN,,,,,
18401,NaN,67,NaN,87,15,152,NaN,NaN,33,14,110,67,100
18402,NaN,,NaN,,,,NaN,NaN,,,,,
18403,NaN,67,NaN,86,15,153,NaN,NaN,33,14,111,66,100
18404,NaN,,NaN,,,,NaN,NaN,,,,,
18405,NaN,67,NaN,86,15,151,NaN,NaN,32,14,110,66,100
18406,NaN,,NaN,,,,NaN,NaN,,,,,
18407,NaN,66,NaN,88,15,154,NaN,NaN,32,14,111,66,100
18408,NaN,,NaN,,,,NaN,NaN,,,,,
18409,NaN,66,NaN,87,15,153,NaN,NaN,32,14,112,65,100
18410,NaN,,NaN,,,,NaN,NaN,,,,,
18411,NaN,66,NaN,88,15,154,NaN,NaN,32,14,112,65,100
18412,NaN,,NaN,,,,NaN,NaN,,,,,
18413,NaN,66,NaN,88,15,154,NaN,NaN,32,14,112,65,100
18414,NaN,,NaN,,,,NaN,NaN,,,,,
18415,NaN,65,NaN,89,15,155,NaN,NaN,32,14,113,64,100
18416,NaN,,NaN,,,,NaN,NaN,,,,,
18417,NaN,65,NaN,89,15,155,NaN,NaN,32,14,113,65,100
18418,NaN,,NaN,,,,NaN,NaN,,,,,
18419,NaN,65,NaN,92,15,157,NaN,NaN,33,14,115,64,100
18420,NaN,,NaN,,,,NaN,NaN,,,,,
18421,NaN,65,NaN,94,15,161,NaN,NaN,33,14,117,65,100
18422,NaN,,NaN,,,,NaN,NaN,,,,,
18423,NaN,65,NaN,95,15,161,NaN,NaN,33,14,119,64,100
18424,NaN,,NaN,,,,NaN,NaN,,,,,
18425,NaN,65,NaN,94,15,163,NaN,NaN,32,14,120,64,100
18426,NaN,,NaN,,,,NaN,NaN,,,,,
18427,NaN,65,NaN,93,15,160,NaN,NaN,32,14,119,64,100
18428,NaN,,NaN,,,,NaN,NaN,,,,,
18429,NaN,64,NaN,93,15,161,NaN,NaN,32,14,119,63,100
18430,NaN,,NaN,,,,NaN,NaN,,,,,
18431,NaN,64,NaN,94,15,159,NaN,NaN,32,14,119,63,100
18432,NaN,,NaN,,,,NaN,NaN,,,,,
18433,NaN,64,NaN,94,15,163,NaN,NaN,32,14,120,63,100
18434,NaN,,NaN,,,,NaN,NaN,,,,,
18435,NaN,63,NaN,94,15,161,NaN,NaN,32,14,120,63,100
18436,NaN,,NaN,,,,NaN,NaN,,,,,
18437,NaN,63,NaN,94,15,162,NaN,NaN,32,14,120,63,100
18438,NaN,,NaN,,,,NaN,NaN,,,,,
18439,NaN,63,NaN,93,15,160,NaN,NaN,32,14,119,63,100
18440,NaN,,NaN,,,,NaN,NaN,,,,,
18441,NaN,64,NaN,94,15,161,NaN,NaN,32,14,120,63,100
18442,NaN,,NaN,,,,NaN,NaN,,,,,
18443,NaN,64,NaN,95,15,161,NaN,NaN,32,14,120,63,100
18444,NaN,,NaN,,,,NaN,NaN,,,,,
18445,NaN,64,NaN,95,15,162,NaN,NaN,32,14,121,64,100
18446,NaN,,NaN,,,,NaN,NaN,,,,,
18447,NaN,64,NaN,94,15,161,NaN,NaN,32,14,120,64,100
18448,NaN,,NaN,,,,NaN,NaN,,,,,
18449,NaN,64,NaN,94,15,160,NaN,NaN,32,14,120,64,100
18450,NaN,,NaN,,,,NaN,NaN,,,,,
18451,NaN,65,NaN,94,15,161,NaN,NaN,32,14,120,64,100
18452,NaN,,NaN,,,,NaN,NaN,,,,,
18453,NaN,65,NaN,95,15,160,NaN,NaN,31,14,120,64,100
18454,NaN,,NaN,,,,NaN,NaN,,,,,
18455,NaN,65,NaN,94,15,162,NaN,NaN,31,14,121,65,100
18456,NaN,,NaN,,,,NaN,NaN,,,,,
18457,NaN,65,NaN,93,15,159,NaN,NaN,31,14,120,65,100
18458,NaN,,NaN,,,,NaN,NaN,,,,,
18459,NaN,65,NaN,91,15,160,NaN,NaN,31,14,119,65,100
18460,NaN,,NaN,,,,NaN,NaN,,,,,
18461,NaN,65,NaN,91,15,157,NaN,NaN,32,14,118,64,100
18462,NaN,,NaN,,,,NaN,NaN,,,,,
18463,NaN,65,NaN,93,15,160,NaN,NaN,32,14,118,64,100
18464,NaN,,NaN,,,,NaN,NaN,,,,,
18465,NaN,65,NaN,93,15,159,NaN,NaN,32,14,119,65,100
18466,NaN,,NaN,,,,NaN,NaN,,,,,
18467,NaN,65,NaN,93,15,161,NaN,NaN,32,14,119,65,100
18468,NaN,,NaN,,,,NaN,NaN,,,,,
18469,NaN,66,NaN,92,15,158,NaN,NaN,32,14,118,65,100
18470,NaN,,NaN,,,,NaN,NaN,,,,,
18471,NaN,,NaN,,,,NaN,NaN,,,,,
18472,NaN,,NaN,,,,NaN,NaN,,,,,
18473,NaN,,NaN,,,,NaN,NaN,,,,,
18474,NaN,,NaN,,,,NaN,NaN,,,,,
18475,NaN,,NaN,,,,NaN,NaN,,,,,
18476,NaN,,NaN,,,,NaN,NaN,,,,,
18477,NaN,,NaN,,,,NaN,NaN,,,,,
18478,NaN,,NaN,,,,NaN,NaN,,,,,
18479,NaN,,NaN,,,,NaN,NaN,,,,,
18480,NaN,,NaN,,,,NaN,NaN,,,,,
18481,NaN,,NaN,,,,NaN,NaN,,,,,
18482,NaN,,NaN,,,,NaN,NaN,,,,,
18483,NaN,,NaN,,,,NaN,NaN,,,,,
18484,NaN,,NaN,,,,NaN,NaN,,,,,
18485,NaN,,NaN,,,,NaN,NaN,,,,,
18486,NaN,,NaN,,,,NaN,NaN,,,,,
18487,NaN,,NaN,,,,NaN,NaN,,,,,
18488,NaN,,NaN,,,,NaN,NaN,,,,,
18489,NaN,,NaN,,,,NaN,NaN,,,,,
18490,NaN,,NaN,,,,NaN,NaN,,,,,
18491,NaN,,NaN,,,,NaN,NaN,,,,,
18492,NaN,64,NaN,90,15,159,NaN,NaN,32,14,117,63,100
18493,NaN,,NaN,,,,NaN,NaN,,,,,
18494,NaN,63,NaN,91,15,157,NaN,NaN,32,14,116,62,100
18495,NaN,,NaN,,,,NaN,NaN,,,,,
18496,NaN,62,NaN,92,15,160,NaN,NaN,32,14,117,62,100
18497,NaN,,NaN,,,,NaN,NaN,,,,,
18498,NaN,62,NaN,92,15,161,NaN,NaN,32,14,118,62,100
18499,NaN,,NaN,,,,NaN,NaN,,,,,
18500,NaN,62,NaN,92,15,161,NaN,NaN,32,14,118,61,100
18501,NaN,,NaN,,,,NaN,NaN,,,,,
18502,NaN,61,NaN,88,15,157,NaN,NaN,32,14,116,60,100
18503,NaN,,NaN,,,,NaN,NaN,,,,,
18504,NaN,60,NaN,88,16,154,NaN,NaN,32,14,114,59,100
18505,NaN,,NaN,,,,NaN,NaN,,,,,
18506,NaN,60,NaN,87,16,152,NaN,NaN,32,14,113,59,100
18507,NaN,,NaN,,,,NaN,NaN,,,,,
18508,NaN,60,NaN,90,16,153,NaN,NaN,32,14,113,60,100
18509,NaN,,NaN,,,,NaN,NaN,,,,,
18510,NaN,61,NaN,92,16,157,NaN,NaN,32,14,116,61,100
18511,NaN,,NaN,,,,NaN,NaN,,,,,
18512,NaN,62,NaN,96,15,160,NaN,NaN,32,14,119,63,100
18513,NaN,,NaN,,,,NaN,NaN,,,,,
18514,NaN,64,NaN,96,15,162,NaN,NaN,32,14,120,64,100
18515,NaN,,NaN,,,,NaN,NaN,,,,,
18516,NaN,64,NaN,96,15,161,NaN,NaN,32,14,121,64,100
18517,NaN,,NaN,,,,NaN,NaN,,,,,
18518,NaN,64,NaN,95,15,163,NaN,NaN,32,14,121,64,100
18519,NaN,,NaN,,,,NaN,NaN,,,,,
18520,NaN,64,NaN,94,15,160,NaN,NaN,32,14,120,63,100
18521,NaN,,NaN,,,,NaN,NaN,,,,,
18522,NaN,63,NaN,93,16,161,NaN,NaN,32,14,120,62,100
18523,NaN,,NaN,,,,NaN,NaN,,,,,
18524,NaN,63,NaN,92,16,158,NaN,NaN,31,14,119,62,100
18525,NaN,,NaN,,,,NaN,NaN,,,,,
18526,NaN,63,NaN,93,15,159,NaN,NaN,31,14,119,62,100
18527,NaN,,NaN,,,,NaN,NaN,,,,,
18528,NaN,63,NaN,95,15,160,NaN,NaN,31,14,120,63,100
18529,NaN,,NaN,,,,NaN,NaN,,,,,
18530,NaN,63,NaN,96,15,160,NaN,NaN,31,14,121,63,100
18531,NaN,,NaN,,,,NaN,NaN,,,,,
18532,NaN,63,NaN,96,15,162,NaN,NaN,31,14,122,63,100
18533,NaN,,NaN,,,,NaN,NaN,,,,,
18534,NaN,63,NaN,94,15,161,NaN,NaN,31,14,121,63,100
18535,NaN,,NaN,,,,NaN,NaN,,,,,
18536,NaN,63,NaN,92,15,159,NaN,NaN,31,14,120,63,100
18537,NaN,,NaN,,,,NaN,NaN,,,,,
18538,NaN,63,NaN,92,15,158,NaN,NaN,32,14,119,62,100
18539,NaN,,NaN,,,,NaN,NaN,,,,,
18540,NaN,63,NaN,92,15,159,NaN,NaN,32,14,119,63,100
18541,NaN,,NaN,,,,NaN,NaN,,,,,
18542,NaN,63,NaN,91,15,157,NaN,NaN,32,14,118,62,100
18543,NaN,,NaN,,,,NaN,NaN,,,,,
18544,NaN,63,NaN,90,15,158,NaN,NaN,32,14,117,62,100
18545,NaN,,NaN,,,,NaN,NaN,,,,,
18546,NaN,63,NaN,91,15,156,NaN,NaN,32,14,116,62,100
18547,NaN,,NaN,,,,NaN,NaN,,,,,
18548,NaN,63,NaN,92,15,159,NaN,NaN,32,14,117,63,100
18549,NaN,,NaN,,,,NaN,NaN,,,,,
18550,NaN,63,NaN,92,15,157,NaN,NaN,32,14,117,63,100
18551,NaN,,NaN,,,,NaN,NaN,,,,,
18552,NaN,64,NaN,91,15,160,NaN,NaN,31,14,118,64,100
18553,NaN,,NaN,,,,NaN,NaN,,,,,
18554,NaN,64,NaN,91,15,157,NaN,NaN,31,14,117,64,100
18555,NaN,,NaN,,,,NaN,NaN,,,,,
18556,NaN,65,NaN,92,16,160,NaN,NaN,31,14,118,64,100
18557,NaN,,NaN,,,,NaN,NaN,,,,,
18558,NaN,65,NaN,92,16,159,NaN,NaN,31,14,118,64,100
18559,NaN,,NaN,,,,NaN,NaN,,,,,
18560,NaN,64,NaN,92,15,160,NaN,NaN,31,14,118,64,100
18561,NaN,,NaN,,,,NaN,NaN,,,,,
18562,NaN,64,NaN,90,15,158,NaN,NaN,31,14,117,63,100
18563,NaN,,NaN,,,,NaN,NaN,,,,,
18564,NaN,64,NaN,90,16,156,NaN,NaN,31,14,116,63,100
18565,NaN,,NaN,,,,NaN,NaN,,,,,
18566,NaN,63,NaN,88,16,155,NaN,NaN,32,14,115,62,100
18567,NaN,,NaN,,,,NaN,NaN,,,,,
18568,NaN,63,NaN,90,15,155,NaN,NaN,32,14,115,62,100
18569,NaN,,NaN,,,,NaN,NaN,,,,,
18570,NaN,63,NaN,92,15,158,NaN,NaN,32,14,117,63,100
18571,NaN,,NaN,,,,NaN,NaN,,,,,
18572,NaN,63,NaN,94,16,159,NaN,NaN,32,14,118,63,100
18573,NaN,,NaN,,,,NaN,NaN,,,,,
18574,NaN,64,NaN,93,16,161,NaN,NaN,32,14,119,63,100
18575,NaN,,NaN,,,,NaN,NaN,,,,,
18576,NaN,64,NaN,93,16,159,NaN,NaN,32,14,119,63,100
18577,NaN,,NaN,,,,NaN,NaN,,,,,
18578,NaN,64,NaN,94,16,160,NaN,NaN,32,14,120,64,100
18579,NaN,,NaN,,,,NaN,NaN,,,,,
18580,NaN,64,NaN,93,16,159,NaN,NaN,32,14,120,63,100
18581,NaN,,NaN,,,,NaN,NaN,,,,,
18582,NaN,64,NaN,92,16,159,NaN,NaN,32,14,119,63,100
18583,NaN,,NaN,,,,NaN,NaN,,,,,
18584,NaN,63,NaN,89,16,155,NaN,NaN,32,14,116,62,100
18585,NaN,,NaN,,,,NaN,NaN,,,,,
18586,NaN,63,NaN,89,16,155,NaN,NaN,32,14,115,62,100
18587,NaN,,NaN,,,,NaN,NaN,,,,,
18588,NaN,63,NaN,88,16,153,NaN,NaN,32,14,114,62,100
18589,NaN,,NaN,,,,NaN,NaN,,,,,
18590,NaN,63,NaN,90,15,155,NaN,NaN,32,14,115,62,100
18591,NaN,,NaN,,,,NaN,NaN,,,,,
18592,NaN,62,NaN,89,15,155,NaN,NaN,32,14,115,62,100
18593,NaN,,NaN,,,,NaN,NaN,,,,,
18594,NaN,63,NaN,89,15,154,NaN,NaN,32,14,115,63,100
18595,NaN,,NaN,,,,NaN,NaN,,,,,
18596,NaN,63,NaN,88,15,154,NaN,NaN,32,14,114,62,100
18597,NaN,,NaN,,,,NaN,NaN,,,,,
18598,NaN,62,NaN,88,16,153,NaN,NaN,32,14,113,61,100
18599,NaN,,NaN,,,,NaN,NaN,,,,,
18600,NaN,62,NaN,87,16,153,NaN,NaN,32,14,113,60,100
18601,NaN,,NaN,,,,NaN,NaN,,,,,
18602,NaN,61,NaN,88,16,152,NaN,NaN,32,14,112,60,100
18603,NaN,,NaN,,,,NaN,NaN,,,,,
18604,NaN,60,NaN,89,16,155,NaN,NaN,32,14,113,59,100
18605,NaN,,NaN,,,,NaN,NaN,,,,,
18606,NaN,60,NaN,90,16,153,NaN,NaN,32,14,113,59,100
18607,NaN,,NaN,,,,NaN,NaN,,,,,
18608,NaN,60,NaN,90,16,156,NaN,NaN,32,14,115,60,100
18609,NaN,,NaN,,,,NaN,NaN,,,,,
18610,NaN,60,NaN,90,16,155,NaN,NaN,32,14,114,60,100
18611,NaN,,NaN,,,,NaN,NaN,,,,,
18612,NaN,61,NaN,90,16,156,NaN,NaN,32,14,115,60,100
18613,NaN,,NaN,,,,NaN,NaN,,,,,
18614,NaN,61,NaN,88,16,153,NaN,NaN,32,14,114,61,100
18615,NaN,,NaN,,,,NaN,NaN,,,,,
18616,NaN,62,NaN,89,16,153,NaN,NaN,32,14,114,61,100
18617,NaN,,NaN,,,,NaN,NaN,,,,,
18618,NaN,62,NaN,91,16,156,NaN,NaN,32,14,115,63,100
18619,NaN,,NaN,,,,NaN,NaN,,,,,
18620,NaN,64,NaN,94,16,159,NaN,NaN,32,14,117,64,100
18621,NaN,,NaN,,,,NaN,NaN,,,,,
18622,NaN,65,NaN,93,16,158,NaN,NaN,31,14,118,64,100
18623,NaN,,NaN,,,,NaN,NaN,,,,,
18624,NaN,65,NaN,92,16,157,NaN,NaN,31,14,118,64,100
18625,NaN,,NaN,,,,NaN,NaN,,,,,
18626,NaN,65,NaN,90,16,156,NaN,NaN,31,14,116,64,100
18627,NaN,,NaN,,,,NaN,NaN,,,,,
18628,NaN,65,NaN,90,15,155,NaN,NaN,32,14,115,64,100
18629,NaN,,NaN,,,,NaN,NaN,,,,,
18630,NaN,64,NaN,90,15,157,NaN,NaN,32,14,116,64,100
18631,NaN,,NaN,,,,NaN,NaN,,,,,
18632,NaN,64,NaN,92,15,156,NaN,NaN,32,14,116,64,100
18633,NaN,,NaN,,,,NaN,NaN,,,,,
18634,NaN,64,NaN,91,15,158,NaN,NaN,32,14,116,64,100
18635,NaN,,NaN,,,,NaN,NaN,,,,,
18636,NaN,64,NaN,92,16,156,NaN,NaN,32,14,116,63,100
18637,NaN,,NaN,,,,NaN,NaN,,,,,
18638,NaN,64,NaN,92,16,160,NaN,NaN,32,14,118,64,100
18639,NaN,,NaN,,,,NaN,NaN,,,,,
18640,NaN,64,NaN,92,16,159,NaN,NaN,32,14,118,64,100
18641,NaN,,NaN,,,,NaN,NaN,,,,,
18642,NaN,65,NaN,93,16,161,NaN,NaN,32,14,119,64,100
18643,NaN,,NaN,,,,NaN,NaN,,,,,
18644,NaN,65,NaN,91,16,159,NaN,NaN,32,14,118,64,100
18645,NaN,,NaN,,,,NaN,NaN,,,,,
18646,NaN,65,NaN,91,16,159,NaN,NaN,32,14,117,64,100
18647,NaN,,NaN,,,,NaN,NaN,,,,,
18648,NaN,64,NaN,90,16,156,NaN,NaN,32,14,116,64,100
18649,NaN,,NaN,,,,NaN,NaN,,,,,
18650,NaN,64,NaN,91,16,157,NaN,NaN,32,14,117,64,100
18651,NaN,,NaN,,,,NaN,NaN,,,,,
18652,NaN,64,NaN,92,16,158,NaN,NaN,32,14,117,64,100
18653,NaN,,NaN,,,,NaN,NaN,,,,,
