time,Solar8000/PLETH_HR,SNUADC/CVP,SNUADC/ART,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ETCO2,Solar8000/PLETH_SPO2,Solar8000/ART_DBP
6234,,NaN,NaN,,NaN,,,,NaN,,,,
6235,59,NaN,NaN,15,NaN,58,90,63,NaN,5,44,99,43
6236,,NaN,NaN,,NaN,,,,NaN,,,,
6237,59,NaN,NaN,15,NaN,58,90,63,NaN,5,44,99,43
6238,,NaN,NaN,,NaN,,,,NaN,,,,
6239,59,NaN,NaN,15,NaN,59,90,63,NaN,5,44,99,43
6240,,NaN,NaN,,NaN,,,,NaN,,,,
6241,59,NaN,NaN,15,NaN,59,90,63,NaN,5,44,100,43
6242,,NaN,NaN,,NaN,,,,NaN,,,,
6243,59,NaN,NaN,15,NaN,58,90,63,NaN,5,44,100,43
6244,,NaN,NaN,,NaN,,,,NaN,,,,
6245,59,NaN,NaN,15,NaN,58,90,62,NaN,5,44,100,43
6246,,NaN,NaN,,NaN,,,,NaN,,,,
6247,59,NaN,NaN,15,NaN,58,90,62,NaN,5,44,100,43
6248,,NaN,NaN,,NaN,,,,NaN,,,,
6249,59,NaN,NaN,15,NaN,58,90,62,NaN,5,44,100,43
6250,,NaN,NaN,,NaN,,,,NaN,,,,
6251,59,NaN,NaN,15,NaN,58,90,62,NaN,5,44,100,43
6252,,NaN,NaN,,NaN,,,,NaN,,,,
6253,59,NaN,NaN,15,NaN,58,89,62,NaN,5,44,100,43
6254,,NaN,NaN,,NaN,,,,NaN,,,,
6255,59,NaN,NaN,15,NaN,58,89,62,NaN,5,44,100,43
6256,,NaN,NaN,,NaN,,,,NaN,,,,
6257,59,NaN,NaN,15,NaN,58,89,62,NaN,5,44,100,43
6258,,NaN,NaN,,NaN,,,,NaN,,,,
6259,59,NaN,NaN,15,NaN,58,89,62,NaN,5,44,100,43
6260,,NaN,NaN,,NaN,,,,NaN,,,,
6261,58,NaN,NaN,15,NaN,58,90,62,NaN,5,44,100,43
6262,,NaN,NaN,,NaN,,,,NaN,,,,
6263,58,NaN,NaN,15,NaN,58,89,62,NaN,4,44,100,43
6264,,NaN,NaN,,NaN,,,,NaN,,,,
6265,58,NaN,NaN,15,NaN,57,90,62,NaN,4,44,100,44
6266,,NaN,NaN,,NaN,,,,NaN,,,,
6267,57,NaN,NaN,15,NaN,56,90,62,NaN,5,44,100,44
6268,,NaN,NaN,,NaN,,,,NaN,,,,
6269,57,NaN,NaN,15,NaN,55,90,62,NaN,5,44,100,44
6270,,NaN,NaN,,NaN,,,,NaN,,,,
6271,56,NaN,NaN,15,NaN,55,90,63,NaN,4,43,100,44
6272,,NaN,NaN,,NaN,,,,NaN,,,,
6273,56,NaN,NaN,15,NaN,55,91,63,NaN,4,43,100,44
6274,,NaN,NaN,,NaN,,,,NaN,,,,
6275,56,NaN,NaN,15,NaN,55,91,63,NaN,3,43,100,45
6276,,NaN,NaN,,NaN,,,,NaN,,,,
6277,57,NaN,NaN,15,NaN,55,91,64,NaN,3,43,100,45
6278,,NaN,NaN,,NaN,,,,NaN,,,,
6279,57,NaN,NaN,15,NaN,55,92,64,NaN,3,43,100,46
6280,,NaN,NaN,,NaN,,,,NaN,,,,
6281,58,NaN,NaN,15,NaN,55,92,65,NaN,3,43,100,45
6282,,NaN,NaN,,NaN,,,,NaN,,,,
6283,59,NaN,NaN,15,NaN,57,91,65,NaN,3,43,100,45
6284,,NaN,NaN,,NaN,,,,NaN,,,,
6285,59,NaN,NaN,15,NaN,66,91,65,NaN,2,43,100,45
6286,,NaN,NaN,,NaN,,,,NaN,,,,
6287,59,NaN,NaN,15,NaN,78,91,64,NaN,2,43,100,45
6288,,NaN,NaN,,NaN,,,,NaN,,,,
6289,59,NaN,NaN,15,NaN,78,90,64,NaN,2,43,100,45
6290,,NaN,NaN,,NaN,,,,NaN,,,,
6291,59,NaN,NaN,15,NaN,78,90,64,NaN,2,43,100,45
6292,,NaN,NaN,,NaN,,,,NaN,,,,
6293,59,NaN,NaN,15,NaN,78,89,64,NaN,2,44,100,45
6294,,NaN,NaN,,NaN,,,,NaN,,,,
6295,59,NaN,NaN,15,NaN,78,90,64,NaN,2,44,100,45
6296,,NaN,NaN,,NaN,,,,NaN,,,,
6297,59,NaN,NaN,15,NaN,78,90,64,NaN,3,44,100,45
6298,,NaN,NaN,,NaN,,,,NaN,,,,
6299,60,NaN,NaN,15,NaN,78,90,64,NaN,3,44,100,45
6300,,NaN,NaN,,NaN,,,,NaN,,,,
6301,60,NaN,NaN,15,NaN,78,90,64,NaN,3,43,100,45
6302,,NaN,NaN,,NaN,,,,NaN,,,,
6303,60,NaN,NaN,15,NaN,78,90,64,NaN,3,43,100,45
6304,,NaN,NaN,,NaN,,,,NaN,,,,
6305,60,NaN,NaN,15,NaN,78,90,64,NaN,2,43,100,45
6306,,NaN,NaN,,NaN,,,,NaN,,,,
6307,59,NaN,NaN,15,NaN,67,90,64,NaN,2,43,100,44
6308,,NaN,NaN,,NaN,,,,NaN,,,,
6309,59,NaN,NaN,15,NaN,58,90,64,NaN,3,44,100,44
6310,,NaN,NaN,,NaN,,,,NaN,,,,
6311,59,NaN,NaN,15,NaN,59,90,64,NaN,3,44,100,45
6312,,NaN,NaN,,NaN,,,,NaN,,,,
6313,59,NaN,NaN,15,NaN,59,90,64,NaN,3,44,100,45
6314,,NaN,NaN,,NaN,,,,NaN,,,,
6315,59,NaN,NaN,15,NaN,59,91,64,NaN,3,43,100,45
6316,,NaN,NaN,,NaN,,,,NaN,,,,
6317,59,NaN,NaN,15,NaN,59,91,64,NaN,3,43,100,45
6318,,NaN,NaN,,NaN,,,,NaN,,,,
6319,59,NaN,NaN,15,NaN,58,91,64,NaN,2,43,100,45
6320,,NaN,NaN,,NaN,,,,NaN,,,,
6321,59,NaN,NaN,15,NaN,58,90,64,NaN,2,43,100,45
6322,,NaN,NaN,,NaN,,,,NaN,,,,
6323,58,NaN,NaN,15,NaN,66,90,64,NaN,2,43,100,45
6324,,NaN,NaN,,NaN,,,,NaN,,,,
6325,58,NaN,NaN,15,NaN,66,90,64,NaN,2,43,100,44
6326,,NaN,NaN,,NaN,,,,NaN,,,,
6327,58,NaN,NaN,15,NaN,66,88,63,NaN,3,43,100,44
6328,,NaN,NaN,,NaN,,,,NaN,,,,
6329,58,NaN,NaN,15,NaN,66,88,62,NaN,3,43,100,43
6330,,NaN,NaN,,NaN,,,,NaN,,,,
6331,58,NaN,NaN,15,NaN,65,86,61,NaN,3,43,100,43
6332,,NaN,NaN,,NaN,,,,NaN,,,,
6333,57,NaN,NaN,15,NaN,65,85,61,NaN,3,43,100,42
6334,,NaN,NaN,,NaN,,,,NaN,,,,
6335,57,NaN,NaN,15,NaN,56,83,59,NaN,3,43,99,41
6336,,NaN,NaN,,NaN,,,,NaN,,,,
6337,57,NaN,NaN,15,NaN,56,84,59,NaN,3,44,99,43
6338,,NaN,NaN,,NaN,,,,NaN,,,,
6339,57,NaN,NaN,15,NaN,57,85,60,NaN,5,44,99,43
6340,,NaN,NaN,,NaN,,,,NaN,,,,
6341,57,NaN,NaN,15,NaN,57,85,60,NaN,5,44,100,43
6342,,NaN,NaN,,NaN,,,,NaN,,,,
6343,58,NaN,NaN,15,NaN,58,86,60,NaN,4,43,100,43
6344,,NaN,NaN,,NaN,,,,NaN,,,,
6345,58,NaN,NaN,15,NaN,58,87,61,NaN,4,43,100,44
6346,,NaN,NaN,,NaN,,,,NaN,,,,
6347,58,NaN,NaN,15,NaN,58,86,61,NaN,4,43,100,44
6348,,NaN,NaN,,NaN,,,,NaN,,,,
6349,58,NaN,NaN,15,NaN,58,85,61,NaN,3,43,100,44
6350,,NaN,NaN,,NaN,,,,NaN,,,,
6351,58,NaN,NaN,15,NaN,58,84,60,NaN,3,44,100,44
6352,,NaN,NaN,,NaN,,,,NaN,,,,
6353,58,NaN,NaN,15,NaN,58,86,61,NaN,4,44,100,44
6354,,NaN,NaN,,NaN,,,,NaN,,,,
6355,58,NaN,NaN,15,NaN,58,86,61,NaN,4,44,100,45
6356,,NaN,NaN,,NaN,,,,NaN,,,,
6357,58,NaN,NaN,15,NaN,57,85,61,NaN,3,43,100,44
6358,,NaN,NaN,,NaN,,,,NaN,,,,
6359,58,NaN,NaN,15,NaN,57,83,60,NaN,3,43,100,43
6360,,NaN,NaN,,NaN,,,,NaN,,,,
6361,58,NaN,NaN,15,NaN,58,83,59,NaN,2,43,99,43
6362,,NaN,NaN,,NaN,,,,NaN,,,,
6363,58,NaN,NaN,15,NaN,58,83,60,NaN,2,43,99,43
6364,,NaN,NaN,,NaN,,,,NaN,,,,
6365,59,NaN,NaN,15,NaN,58,83,59,NaN,2,42,99,43
6366,,NaN,NaN,,NaN,,,,NaN,,,,
6367,59,NaN,NaN,15,NaN,59,82,59,NaN,2,42,99,42
6368,,NaN,NaN,,NaN,,,,NaN,,,,
6369,60,NaN,NaN,15,NaN,60,82,59,NaN,2,42,100,43
6370,,NaN,NaN,,NaN,,,,NaN,,,,
6371,60,NaN,NaN,15,NaN,60,82,59,NaN,2,42,100,42
6372,,NaN,NaN,,NaN,,,,NaN,,,,
6373,61,NaN,NaN,15,NaN,60,82,59,NaN,2,42,100,43
6374,,NaN,NaN,,NaN,,,,NaN,,,,
6375,61,NaN,NaN,15,NaN,60,82,59,NaN,2,42,100,43
6376,,NaN,NaN,,NaN,,,,NaN,,,,
6377,61,NaN,NaN,15,NaN,60,82,59,NaN,2,42,100,43
6378,,NaN,NaN,,NaN,,,,NaN,,,,
6379,61,NaN,NaN,15,NaN,60,82,59,NaN,2,43,100,43
6380,,NaN,NaN,,NaN,,,,NaN,,,,
6381,61,NaN,NaN,15,NaN,60,82,59,NaN,2,43,100,43
6382,,NaN,NaN,,NaN,,,,NaN,,,,
6383,61,NaN,NaN,15,NaN,60,82,59,NaN,2,43,100,43
6384,,NaN,NaN,,NaN,,,,NaN,,,,
6385,61,NaN,NaN,15,NaN,60,82,59,NaN,2,43,100,43
6386,,NaN,NaN,,NaN,,,,NaN,,,,
6387,61,NaN,NaN,15,NaN,60,82,59,NaN,2,43,100,43
6388,,NaN,NaN,,NaN,,,,NaN,,,,
6389,61,NaN,NaN,15,NaN,61,82,59,NaN,2,43,100,43
6390,,NaN,NaN,,NaN,,,,NaN,,,,
6391,61,NaN,NaN,15,NaN,61,82,59,NaN,3,43,100,43
6392,,NaN,NaN,,NaN,,,,NaN,,,,
6393,61,NaN,NaN,15,NaN,60,82,59,NaN,3,43,100,43
6394,,NaN,NaN,,NaN,,,,NaN,,,,
6395,61,NaN,NaN,15,NaN,60,83,59,NaN,3,43,100,42
6396,,NaN,NaN,,NaN,,,,NaN,,,,
6397,60,NaN,NaN,15,NaN,60,82,59,NaN,3,43,100,42
6398,,NaN,NaN,,NaN,,,,NaN,,,,
6399,60,NaN,NaN,15,NaN,60,82,59,NaN,3,43,100,42
6400,,NaN,NaN,,NaN,,,,NaN,,,,
6401,60,NaN,NaN,15,NaN,59,82,59,NaN,3,43,100,42
6402,,NaN,NaN,,NaN,,,,NaN,,,,
6403,60,NaN,NaN,15,NaN,59,83,59,NaN,3,43,100,42
6404,,NaN,NaN,,NaN,,,,NaN,,,,
6405,60,NaN,NaN,15,NaN,59,83,59,NaN,3,43,100,42
6406,,NaN,NaN,,NaN,,,,NaN,,,,
6407,59,NaN,NaN,15,NaN,59,83,59,NaN,3,43,100,42
6408,,NaN,NaN,,NaN,,,,NaN,,,,
6409,59,NaN,NaN,15,NaN,59,83,59,NaN,3,43,100,42
6410,,NaN,NaN,,NaN,,,,NaN,,,,
6411,59,NaN,NaN,15,NaN,59,83,59,NaN,3,43,100,42
6412,,NaN,NaN,,NaN,,,,NaN,,,,
6413,59,NaN,NaN,15,NaN,59,83,59,NaN,4,43,100,42
6414,,NaN,NaN,,NaN,,,,NaN,,,,
6415,59,NaN,NaN,15,NaN,59,84,59,NaN,4,44,100,42
6416,,NaN,NaN,,NaN,,,,NaN,,,,
6417,59,NaN,NaN,15,NaN,59,84,59,NaN,5,44,100,41
6418,,NaN,NaN,,NaN,,,,NaN,,,,
6419,59,NaN,NaN,15,NaN,58,84,59,NaN,5,44,100,41
6420,,NaN,NaN,,NaN,,,,NaN,,,,
6421,59,NaN,NaN,15,NaN,58,84,59,NaN,5,44,100,42
6422,,NaN,NaN,,NaN,,,,NaN,,,,
6423,59,NaN,NaN,15,NaN,58,84,59,NaN,5,44,100,42
6424,,NaN,NaN,,NaN,,,,NaN,,,,
6425,58,NaN,NaN,15,NaN,58,84,59,NaN,5,44,100,42
6426,,NaN,NaN,,NaN,,,,NaN,,,,
6427,59,NaN,NaN,15,NaN,58,85,59,NaN,5,44,100,42
6428,,NaN,NaN,,NaN,,,,NaN,,,,
6429,58,NaN,NaN,15,NaN,58,84,59,NaN,5,44,100,41
6430,,NaN,NaN,,NaN,,,,NaN,,,,
6431,58,NaN,NaN,15,NaN,58,84,59,NaN,5,44,100,41
6432,,NaN,NaN,,NaN,,,,NaN,,,,
6433,58,NaN,NaN,15,NaN,58,84,59,NaN,5,44,100,41
6434,,NaN,NaN,,NaN,,,,NaN,,,,
6435,58,NaN,NaN,15,NaN,58,84,59,NaN,5,43,100,41
6436,,NaN,NaN,,NaN,,,,NaN,,,,
6437,58,NaN,NaN,15,NaN,58,83,59,NaN,5,43,100,41
6438,,NaN,NaN,,NaN,,,,NaN,,,,
6439,58,NaN,NaN,15,NaN,58,84,59,NaN,5,43,100,41
6440,,NaN,NaN,,NaN,,,,NaN,,,,
6441,58,NaN,NaN,15,NaN,58,82,58,NaN,5,43,100,41
6442,,NaN,NaN,,NaN,,,,NaN,,,,
6443,58,NaN,NaN,15,NaN,57,82,58,NaN,5,43,100,40
6444,,NaN,NaN,,NaN,,,,NaN,,,,
6445,57,NaN,NaN,15,NaN,57,82,58,NaN,5,43,99,40
6446,,NaN,NaN,,NaN,,,,NaN,,,,
6447,57,NaN,NaN,15,NaN,56,82,57,NaN,5,43,99,40
6448,,NaN,NaN,,NaN,,,,NaN,,,,
6449,57,NaN,NaN,15,NaN,56,81,57,NaN,5,43,99,40
6450,,NaN,NaN,,NaN,,,,NaN,,,,
6451,57,NaN,NaN,15,NaN,56,82,57,NaN,4,43,100,40
6452,,NaN,NaN,,NaN,,,,NaN,,,,
6453,57,NaN,NaN,15,NaN,57,82,57,NaN,4,43,100,40
6454,,NaN,NaN,,NaN,,,,NaN,,,,
6455,57,NaN,NaN,15,NaN,57,81,57,NaN,4,43,100,40
6456,,NaN,NaN,,NaN,,,,NaN,,,,
6457,58,NaN,NaN,15,NaN,57,81,57,NaN,4,44,100,40
6458,,NaN,NaN,,NaN,,,,NaN,,,,
6459,58,NaN,NaN,15,NaN,57,81,57,NaN,4,44,100,40
6460,,NaN,NaN,,NaN,,,,NaN,,,,
6461,58,NaN,NaN,15,NaN,57,81,57,NaN,4,44,100,40
6462,,NaN,NaN,,NaN,,,,NaN,,,,
6463,58,NaN,NaN,15,NaN,57,81,57,NaN,4,44,100,40
6464,,NaN,NaN,,NaN,,,,NaN,,,,
6465,58,NaN,NaN,15,NaN,57,80,57,NaN,4,43,100,41
6466,,NaN,NaN,,NaN,,,,NaN,,,,
6467,57,NaN,NaN,15,NaN,57,80,57,NaN,4,43,100,40
6468,,NaN,NaN,,NaN,,,,NaN,,,,
6469,57,NaN,NaN,15,NaN,57,80,57,NaN,4,43,100,40
6470,,NaN,NaN,,NaN,,,,NaN,,,,
6471,57,NaN,NaN,15,NaN,57,80,56,NaN,4,43,100,40
6472,,NaN,NaN,,NaN,,,,NaN,,,,
6473,57,NaN,NaN,15,NaN,57,80,56,NaN,4,43,100,40
6474,,NaN,NaN,,NaN,,,,NaN,,,,
6475,58,NaN,NaN,15,NaN,57,80,56,NaN,4,43,100,40
6476,,NaN,NaN,,NaN,,,,NaN,,,,
6477,58,NaN,NaN,15,NaN,58,80,56,NaN,4,43,100,40
6478,,NaN,NaN,,NaN,,,,NaN,,,,
6479,59,NaN,NaN,15,NaN,58,80,57,NaN,4,43,100,40
6480,,NaN,NaN,,NaN,,,,NaN,,,,
6481,59,NaN,NaN,15,NaN,59,81,57,NaN,4,43,100,40
6482,,NaN,NaN,,NaN,,,,NaN,,,,
6483,59,NaN,NaN,15,NaN,59,81,57,NaN,4,43,100,40
6484,,NaN,NaN,,NaN,,,,NaN,,,,
6485,60,NaN,NaN,15,NaN,59,80,57,NaN,4,43,100,40
6486,,NaN,NaN,,NaN,,,,NaN,,,,
6487,60,NaN,NaN,15,NaN,59,80,57,NaN,4,43,100,40
6488,,NaN,NaN,,NaN,,,,NaN,,,,
6489,60,NaN,NaN,15,NaN,59,80,56,NaN,4,43,100,40
6490,,NaN,NaN,,NaN,,,,NaN,,,,
6491,59,NaN,NaN,15,NaN,59,80,56,NaN,4,43,100,39
6492,,NaN,NaN,,NaN,,,,NaN,,,,
6493,59,NaN,NaN,15,NaN,58,80,56,NaN,4,43,100,39
6494,,NaN,NaN,,NaN,,,,NaN,,,,
6495,59,NaN,NaN,15,NaN,58,80,56,NaN,4,43,100,39
6496,,NaN,NaN,,NaN,,,,NaN,,,,
6497,59,NaN,NaN,15,NaN,58,79,55,NaN,3,43,100,39
6498,,NaN,NaN,,NaN,,,,NaN,,,,
6499,58,NaN,NaN,15,NaN,58,79,55,NaN,3,43,100,38
6500,,NaN,NaN,,NaN,,,,NaN,,,,
6501,58,NaN,NaN,15,NaN,57,78,55,NaN,3,43,100,39
6502,,NaN,NaN,,NaN,,,,NaN,,,,
6503,58,NaN,NaN,15,NaN,57,78,55,NaN,3,43,99,38
6504,,NaN,NaN,,NaN,,,,NaN,,,,
6505,58,NaN,NaN,15,NaN,57,78,54,NaN,3,43,100,38
6506,,NaN,NaN,,NaN,,,,NaN,,,,
6507,57,NaN,NaN,15,NaN,57,77,54,NaN,3,43,99,37
6508,,NaN,NaN,,NaN,,,,NaN,,,,
6509,57,NaN,NaN,15,NaN,57,78,54,NaN,3,43,99,38
6510,,NaN,NaN,,NaN,,,,NaN,,,,
6511,57,NaN,NaN,15,NaN,57,78,54,NaN,3,43,99,38
6512,,NaN,NaN,,NaN,,,,NaN,,,,
6513,57,NaN,NaN,15,NaN,56,77,54,NaN,3,43,99,38
6514,,NaN,NaN,,NaN,,,,NaN,,,,
6515,57,NaN,NaN,15,NaN,56,78,54,NaN,3,44,99,38
6516,,NaN,NaN,,NaN,,,,NaN,,,,
6517,57,NaN,NaN,15,NaN,57,77,54,NaN,3,44,100,39
6518,,NaN,NaN,,NaN,,,,NaN,,,,
6519,57,NaN,NaN,15,NaN,57,78,55,NaN,3,44,99,39
6520,,NaN,NaN,,NaN,,,,NaN,,,,
6521,58,NaN,NaN,15,NaN,57,78,55,NaN,3,43,99,39
6522,,NaN,NaN,,NaN,,,,NaN,,,,
6523,58,NaN,NaN,15,NaN,57,78,55,NaN,3,43,99,39
6524,,NaN,NaN,,NaN,,,,NaN,,,,
6525,58,NaN,NaN,15,NaN,57,78,55,NaN,3,43,100,38
6526,,NaN,NaN,,NaN,,,,NaN,,,,
6527,58,NaN,NaN,15,NaN,57,78,55,NaN,3,43,100,39
6528,,NaN,NaN,,NaN,,,,NaN,,,,
6529,58,NaN,NaN,15,NaN,57,78,55,NaN,3,43,100,39
6530,,NaN,NaN,,NaN,,,,NaN,,,,
6531,58,NaN,NaN,15,NaN,57,78,55,NaN,3,43,100,39
6532,,NaN,NaN,,NaN,,,,NaN,,,,
6533,58,NaN,NaN,15,NaN,57,78,55,NaN,3,43,100,39
6534,,NaN,NaN,,NaN,,,,NaN,,,,
6535,58,NaN,NaN,15,NaN,58,78,55,NaN,3,43,99,39
6536,,NaN,NaN,,NaN,,,,NaN,,,,
6537,59,NaN,NaN,15,NaN,58,79,56,NaN,3,43,99,40
6538,,NaN,NaN,,NaN,,,,NaN,,,,
6539,59,NaN,NaN,15,NaN,59,80,56,NaN,3,43,99,40
6540,,NaN,NaN,,NaN,,,,NaN,,,,
6541,60,NaN,NaN,15,NaN,60,81,57,NaN,3,43,99,41
6542,,NaN,NaN,,NaN,,,,NaN,,,,
6543,61,NaN,NaN,15,NaN,60,81,57,NaN,3,44,99,41
6544,,NaN,NaN,,NaN,,,,NaN,,,,
6545,61,NaN,NaN,15,NaN,60,81,57,NaN,3,44,99,41
6546,,NaN,NaN,,NaN,,,,NaN,,,,
6547,61,NaN,NaN,15,NaN,60,81,58,NaN,3,44,100,40
6548,,NaN,NaN,,NaN,,,,NaN,,,,
6549,61,NaN,NaN,15,NaN,60,81,57,NaN,3,44,99,40
6550,,NaN,NaN,,NaN,,,,NaN,,,,
6551,60,NaN,NaN,15,NaN,60,81,57,NaN,3,43,99,40
6552,,NaN,NaN,,NaN,,,,NaN,,,,
6553,60,NaN,NaN,15,NaN,59,80,57,NaN,3,43,100,40
6554,,NaN,NaN,,NaN,,,,NaN,,,,
6555,60,NaN,NaN,15,NaN,59,80,57,NaN,3,43,99,40
6556,,NaN,NaN,,NaN,,,,NaN,,,,
6557,60,NaN,NaN,15,NaN,59,80,57,NaN,3,44,99,40
6558,,NaN,NaN,,NaN,,,,NaN,,,,
6559,60,NaN,NaN,15,NaN,59,80,57,NaN,3,44,99,40
6560,,NaN,NaN,,NaN,,,,NaN,,,,
6561,60,NaN,NaN,15,NaN,59,80,57,NaN,3,44,100,40
6562,,NaN,NaN,,NaN,,,,NaN,,,,
6563,59,NaN,NaN,15,NaN,59,80,57,NaN,3,44,100,40
6564,,NaN,NaN,,NaN,,,,NaN,,,,
6565,59,NaN,NaN,15,NaN,59,81,57,NaN,3,43,100,42
6566,,NaN,NaN,,NaN,,,,NaN,,,,
6567,59,NaN,NaN,15,NaN,59,81,58,NaN,3,43,100,42
6568,,NaN,NaN,,NaN,,,,NaN,,,,
6569,58,NaN,NaN,15,NaN,57,82,56,NaN,3,43,100,39
6570,,NaN,NaN,,NaN,,,,NaN,,,,
6571,56,NaN,NaN,15,NaN,55,80,56,NaN,1,43,100,41
6572,,NaN,NaN,,NaN,,,,NaN,,,,
6573,56,NaN,NaN,15,NaN,53,80,55,NaN,1,43,100,38
6574,,NaN,NaN,,NaN,,,,NaN,,,,
6575,54,NaN,NaN,15,NaN,51,78,54,NaN,2,43,100,38
6576,,NaN,NaN,,NaN,,,,NaN,,,,
6577,52,NaN,NaN,15,NaN,48,78,54,NaN,2,43,100,39
6578,,NaN,NaN,,NaN,,,,NaN,,,,
6579,50,NaN,NaN,15,NaN,47,79,55,NaN,3,38,100,40
6580,,NaN,NaN,,NaN,,,,NaN,,,,
6581,49,NaN,NaN,15,NaN,48,82,57,NaN,3,38,100,42
6582,,NaN,NaN,,NaN,,,,NaN,,,,
6583,50,NaN,NaN,15,NaN,48,84,59,NaN,3,38,100,43
6584,,NaN,NaN,,NaN,,,,NaN,,,,
6585,51,NaN,NaN,15,NaN,51,85,60,NaN,3,38,100,44
6586,,NaN,NaN,,NaN,,,,NaN,,,,
6587,52,NaN,NaN,15,NaN,53,88,62,NaN,3,42,100,46
6588,,NaN,NaN,,NaN,,,,NaN,,,,
6589,54,NaN,NaN,15,NaN,54,89,63,NaN,3,42,100,46
6590,,NaN,NaN,,NaN,,,,NaN,,,,
6591,55,NaN,NaN,15,NaN,55,89,64,NaN,2,42,100,46
6592,,NaN,NaN,,NaN,,,,NaN,,,,
6593,55,NaN,NaN,15,NaN,55,90,64,NaN,2,41,100,46
6594,,NaN,NaN,,NaN,,,,NaN,,,,
6595,56,NaN,NaN,15,NaN,55,90,64,NaN,2,41,100,46
6596,,NaN,NaN,,NaN,,,,NaN,,,,
6597,56,NaN,NaN,15,NaN,56,90,65,NaN,2,41,100,47
6598,,NaN,NaN,,NaN,,,,NaN,,,,
6599,56,NaN,NaN,15,NaN,56,90,65,NaN,2,41,100,47
6600,,NaN,NaN,,NaN,,,,NaN,,,,
6601,57,NaN,NaN,15,NaN,56,91,65,NaN,2,41,100,47
6602,,NaN,NaN,,NaN,,,,NaN,,,,
6603,57,NaN,NaN,15,NaN,56,91,65,NaN,2,41,100,47
6604,,NaN,NaN,,NaN,,,,NaN,,,,
6605,57,NaN,NaN,15,NaN,56,91,66,NaN,2,41,100,47
6606,,NaN,NaN,,NaN,,,,NaN,,,,
6607,57,NaN,NaN,16,NaN,56,91,66,NaN,2,41,100,47
6608,,NaN,NaN,,NaN,,,,NaN,,,,
6609,57,NaN,NaN,16,NaN,56,91,66,NaN,2,41,100,47
6610,,NaN,NaN,,NaN,,,,NaN,,,,
6611,57,NaN,NaN,16,NaN,56,91,66,NaN,2,41,100,47
6612,,NaN,NaN,,NaN,,,,NaN,,,,
6613,57,NaN,NaN,16,NaN,56,91,66,NaN,2,41,100,47
6614,,NaN,NaN,,NaN,,,,NaN,,,,
6615,57,NaN,NaN,16,NaN,56,91,66,NaN,2,41,100,47
6616,,NaN,NaN,,NaN,,,,NaN,,,,
6617,57,NaN,NaN,16,NaN,56,91,66,NaN,2,41,100,47
6618,,NaN,NaN,,NaN,,,,NaN,,,,
6619,57,NaN,NaN,16,NaN,57,92,66,NaN,2,41,100,47
6620,,NaN,NaN,,NaN,,,,NaN,,,,
6621,57,NaN,NaN,16,NaN,57,91,66,NaN,2,41,100,47
6622,,NaN,NaN,,NaN,,,,NaN,,,,
6623,57,NaN,NaN,16,NaN,57,91,66,NaN,2,41,100,47
6624,,NaN,NaN,,NaN,,,,NaN,,,,
6625,57,NaN,NaN,16,NaN,57,90,65,NaN,2,41,100,46
6626,,NaN,NaN,,NaN,,,,NaN,,,,
6627,57,NaN,NaN,16,NaN,56,91,65,NaN,2,41,100,46
6628,,NaN,NaN,,NaN,,,,NaN,,,,
6629,57,NaN,NaN,16,NaN,56,91,65,NaN,3,41,100,47
6630,,NaN,NaN,,NaN,,,,NaN,,,,
6631,56,NaN,NaN,16,NaN,55,90,65,NaN,3,41,100,46
6632,,NaN,NaN,,NaN,,,,NaN,,,,
6633,55,NaN,NaN,16,NaN,54,90,64,NaN,3,41,100,45
6634,,NaN,NaN,,NaN,,,,NaN,,,,
6635,54,NaN,NaN,16,NaN,53,90,64,NaN,3,42,100,41
6636,,NaN,NaN,,NaN,,,,NaN,,,,
6637,54,NaN,NaN,16,NaN,53,112,70,NaN,3,42,100,38
6638,,NaN,NaN,,NaN,,,,NaN,,,,
6639,53,NaN,NaN,16,NaN,53,91,64,NaN,2,42,100,42
6640,,NaN,NaN,,NaN,,,,NaN,,,,
6641,53,NaN,NaN,16,NaN,52,88,59,NaN,2,42,100,36
6642,,NaN,NaN,,NaN,,,,NaN,,,,
6643,53,NaN,NaN,16,NaN,52,108,62,NaN,2,42,100,25
6644,,NaN,NaN,,NaN,,,,NaN,,,,
6645,53,NaN,NaN,16,NaN,52,103,61,NaN,2,42,100,32
6646,,NaN,NaN,,NaN,,,,NaN,,,,
6647,53,NaN,NaN,16,NaN,52,97,62,NaN,3,42,100,36
6648,,NaN,NaN,,NaN,,,,NaN,,,,
6649,53,NaN,NaN,16,NaN,52,96,63,NaN,3,41,100,45
6650,,NaN,NaN,,NaN,,,,NaN,,,,
6651,53,NaN,NaN,16,NaN,53,93,64,NaN,5,41,100,46
6652,,NaN,NaN,,NaN,,,,NaN,,,,
6653,54,NaN,NaN,16,NaN,54,91,64,NaN,5,41,100,47
6654,,NaN,NaN,,NaN,,,,NaN,,,,
6655,54,NaN,NaN,16,NaN,55,90,65,NaN,5,41,100,48
6656,,NaN,NaN,,NaN,,,,NaN,,,,
6657,55,NaN,NaN,16,NaN,55,91,66,NaN,5,41,100,49
6658,,NaN,NaN,,NaN,,,,NaN,,,,
