time,Solar8000/CVP,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/ART_DBP,Solar8000/HR,Solar8000/PLETH_HR,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ART,Solar8000/ETCO2
10586,5,NaN,14,53,122,123,NaN,110,NaN,70,100,NaN,35
10587,,NaN,,,,,NaN,,NaN,,,NaN,
10588,5,NaN,14,55,123,123,NaN,113,NaN,71,100,NaN,35
10589,,NaN,,,,,NaN,,NaN,,,NaN,
10590,5,NaN,14,54,123,124,NaN,112,NaN,71,100,NaN,35
10591,,NaN,,,,,NaN,,NaN,,,NaN,
10592,5,NaN,14,53,123,123,NaN,110,NaN,70,100,NaN,34
10593,,NaN,,,,,NaN,,NaN,,,NaN,
10594,5,NaN,14,53,123,124,NaN,113,NaN,71,100,NaN,34
10595,,NaN,,,,,NaN,,NaN,,,NaN,
10596,5,NaN,14,52,123,124,NaN,109,NaN,69,100,NaN,34
10597,,NaN,,,,,NaN,,NaN,,,NaN,
10598,5,NaN,14,52,123,124,NaN,112,NaN,70,100,NaN,34
10599,,NaN,,,,,NaN,,NaN,,,NaN,
10600,5,NaN,14,52,123,124,NaN,108,NaN,68,100,NaN,35
10601,,NaN,,,,,NaN,,NaN,,,NaN,
10602,5,NaN,14,54,123,123,NaN,114,NaN,71,100,NaN,35
10603,,NaN,,,,,NaN,,NaN,,,NaN,
10604,5,NaN,14,52,122,123,NaN,108,NaN,69,100,NaN,35
10605,,NaN,,,,,NaN,,NaN,,,NaN,
10606,5,NaN,14,55,123,124,NaN,114,NaN,71,100,NaN,34
10607,,NaN,,,,,NaN,,NaN,,,NaN,
10608,5,NaN,14,52,123,123,NaN,108,NaN,69,100,NaN,34
10609,,NaN,,,,,NaN,,NaN,,,NaN,
10610,5,NaN,14,53,123,123,NaN,112,NaN,70,100,NaN,34
10611,,NaN,,,,,NaN,,NaN,,,NaN,
10612,5,NaN,14,52,123,123,NaN,108,NaN,69,100,NaN,34
10613,,NaN,,,,,NaN,,NaN,,,NaN,
10614,5,NaN,14,55,123,123,NaN,114,NaN,71,100,NaN,34
10615,,NaN,,,,,NaN,,NaN,,,NaN,
10616,5,NaN,14,52,123,123,NaN,108,NaN,69,100,NaN,34
10617,,NaN,,,,,NaN,,NaN,,,NaN,
10618,5,NaN,14,56,123,123,NaN,110,NaN,71,100,NaN,34
10619,,NaN,,,,,NaN,,NaN,,,NaN,
10620,5,NaN,14,53,123,123,NaN,107,NaN,71,100,NaN,34
10621,,NaN,,,,,NaN,,NaN,,,NaN,
10622,5,NaN,14,53,123,124,NaN,108,NaN,70,100,NaN,35
10623,,NaN,,,,,NaN,,NaN,,,NaN,
10624,5,NaN,14,53,123,124,NaN,109,NaN,70,100,NaN,35
10625,,NaN,,,,,NaN,,NaN,,,NaN,
10626,5,NaN,14,52,123,124,NaN,107,NaN,69,100,NaN,35
10627,,NaN,,,,,NaN,,NaN,,,NaN,
10628,5,NaN,14,53,123,123,NaN,111,NaN,70,100,NaN,34
10629,,NaN,,,,,NaN,,NaN,,,NaN,
10630,5,NaN,14,50,123,123,NaN,104,NaN,67,100,NaN,34
10631,,NaN,,,,,NaN,,NaN,,,NaN,
10632,5,NaN,14,52,123,124,NaN,109,NaN,69,100,NaN,34
10633,,NaN,,,,,NaN,,NaN,,,NaN,
10634,5,NaN,14,51,123,124,NaN,105,NaN,67,100,NaN,34
10635,,NaN,,,,,NaN,,NaN,,,NaN,
10636,5,NaN,14,53,123,124,NaN,109,NaN,69,100,NaN,35
10637,,NaN,,,,,NaN,,NaN,,,NaN,
10638,5,NaN,14,51,123,124,NaN,105,NaN,67,100,NaN,35
10639,,NaN,,,,,NaN,,NaN,,,NaN,
10640,5,NaN,14,52,123,124,NaN,110,NaN,69,100,NaN,35
10641,,NaN,,,,,NaN,,NaN,,,NaN,
10642,5,NaN,14,51,123,124,NaN,105,NaN,68,100,NaN,34
10643,,NaN,,,,,NaN,,NaN,,,NaN,
10644,5,NaN,14,52,123,124,NaN,109,NaN,69,100,NaN,34
10645,,NaN,,,,,NaN,,NaN,,,NaN,
10646,5,NaN,14,52,123,124,NaN,107,NaN,69,100,NaN,34
10647,,NaN,,,,,NaN,,NaN,,,NaN,
10648,5,NaN,14,53,123,124,NaN,109,NaN,69,100,NaN,34
10649,,NaN,,,,,NaN,,NaN,,,NaN,
10650,5,NaN,14,52,123,124,NaN,107,NaN,69,100,NaN,35
10651,,NaN,,,,,NaN,,NaN,,,NaN,
10652,5,NaN,14,52,122,124,NaN,109,NaN,69,100,NaN,35
10653,,NaN,,,,,NaN,,NaN,,,NaN,
10654,5,NaN,14,52,122,124,NaN,108,NaN,69,100,NaN,35
10655,,NaN,,,,,NaN,,NaN,,,NaN,
10656,5,NaN,14,53,122,124,NaN,107,NaN,68,100,NaN,35
10657,,NaN,,,,,NaN,,NaN,,,NaN,
10658,5,NaN,14,54,122,124,NaN,112,NaN,71,100,NaN,34
10659,,NaN,,,,,NaN,,NaN,,,NaN,
10660,5,NaN,14,52,123,124,NaN,106,NaN,69,100,NaN,34
10661,,NaN,,,,,NaN,,NaN,,,NaN,
10662,5,NaN,14,54,123,124,NaN,112,NaN,71,100,NaN,34
10663,,NaN,,,,,NaN,,NaN,,,NaN,
10664,5,NaN,14,53,123,124,NaN,107,NaN,69,100,NaN,34
10665,,NaN,,,,,NaN,,NaN,,,NaN,
10666,5,NaN,14,55,123,124,NaN,113,NaN,72,100,NaN,34
10667,,NaN,,,,,NaN,,NaN,,,NaN,
10668,5,NaN,14,53,123,124,NaN,106,NaN,70,100,NaN,34
10669,,NaN,,,,,NaN,,NaN,,,NaN,
10670,5,NaN,14,55,123,124,NaN,112,NaN,71,100,NaN,34
10671,,NaN,,,,,NaN,,NaN,,,NaN,
10672,5,NaN,14,53,123,124,NaN,107,NaN,70,100,NaN,35
10673,,NaN,,,,,NaN,,NaN,,,NaN,
10674,5,NaN,14,56,123,124,NaN,112,NaN,72,100,NaN,35
10675,,NaN,,,,,NaN,,NaN,,,NaN,
10676,5,NaN,14,53,123,124,NaN,109,NaN,71,100,NaN,35
10677,,NaN,,,,,NaN,,NaN,,,NaN,
10678,5,NaN,14,55,122,123,NaN,111,NaN,71,100,NaN,35
10679,,NaN,,,,,NaN,,NaN,,,NaN,
10680,5,NaN,14,52,123,123,NaN,108,NaN,70,100,NaN,35
10681,,NaN,,,,,NaN,,NaN,,,NaN,
10682,5,NaN,14,53,123,123,NaN,108,NaN,69,100,NaN,35
10683,,NaN,,,,,NaN,,NaN,,,NaN,
10684,5,NaN,14,54,123,123,NaN,108,NaN,70,100,NaN,35
10685,,NaN,,,,,NaN,,NaN,,,NaN,
10686,5,NaN,14,52,123,124,NaN,106,NaN,69,100,NaN,35
10687,,NaN,,,,,NaN,,NaN,,,NaN,
10688,5,NaN,14,53,123,124,NaN,111,NaN,70,100,NaN,34
10689,,NaN,,,,,NaN,,NaN,,,NaN,
10690,5,NaN,14,52,123,124,NaN,104,NaN,68,100,NaN,34
10691,,NaN,,,,,NaN,,NaN,,,NaN,
10692,5,NaN,14,49,123,125,NaN,95,NaN,64,100,NaN,34
10693,,NaN,,,,,NaN,,NaN,,,NaN,
10694,5,NaN,14,45,139,134,NaN,85,NaN,58,100,NaN,34
10695,,NaN,,,,,NaN,,NaN,,,NaN,
10696,5,NaN,14,48,144,143,NaN,93,NaN,61,100,NaN,34
10697,,NaN,,,,,NaN,,NaN,,,NaN,
10698,5,NaN,14,47,143,144,NaN,88,NaN,59,100,NaN,34
10699,,NaN,,,,,NaN,,NaN,,,NaN,
10700,6,NaN,14,48,143,142,NaN,100,NaN,62,100,NaN,34
10701,,NaN,,,,,NaN,,NaN,,,NaN,
10702,6,NaN,14,48,133,131,NaN,98,NaN,63,100,NaN,35
10703,,NaN,,,,,NaN,,NaN,,,NaN,
10704,6,NaN,14,52,133,123,NaN,107,NaN,67,100,NaN,35
10705,,NaN,,,,,NaN,,NaN,,,NaN,
10706,6,NaN,14,52,127,121,NaN,107,NaN,69,100,NaN,35
10707,,NaN,,,,,NaN,,NaN,,,NaN,
10708,5,NaN,14,52,123,123,NaN,108,NaN,69,100,NaN,35
10709,,NaN,,,,,NaN,,NaN,,,NaN,
10710,5,NaN,14,50,123,125,NaN,105,NaN,68,100,NaN,34
10711,,NaN,,,,,NaN,,NaN,,,NaN,
10712,5,NaN,14,49,124,125,NaN,104,NaN,66,100,NaN,34
10713,,NaN,,,,,NaN,,NaN,,,NaN,
10714,5,NaN,14,49,124,124,NaN,105,NaN,66,100,NaN,34
10715,,NaN,,,,,NaN,,NaN,,,NaN,
10716,5,NaN,14,48,123,124,NaN,102,NaN,64,100,NaN,34
10717,,NaN,,,,,NaN,,NaN,,,NaN,
10718,5,NaN,14,50,123,124,NaN,107,NaN,67,100,NaN,34
10719,,NaN,,,,,NaN,,NaN,,,NaN,
10720,5,NaN,14,49,123,124,NaN,102,NaN,65,100,NaN,34
10721,,NaN,,,,,NaN,,NaN,,,NaN,
10722,5,NaN,14,51,123,124,NaN,108,NaN,67,100,NaN,34
10723,,NaN,,,,,NaN,,NaN,,,NaN,
10724,5,NaN,14,49,123,124,NaN,103,NaN,66,100,NaN,34
10725,,NaN,,,,,NaN,,NaN,,,NaN,
10726,5,NaN,14,52,123,124,NaN,110,NaN,68,100,NaN,34
10727,,NaN,,,,,NaN,,NaN,,,NaN,
10728,5,NaN,14,50,123,124,NaN,104,NaN,67,100,NaN,34
10729,,NaN,,,,,NaN,,NaN,,,NaN,
10730,5,NaN,14,53,124,124,NaN,110,NaN,69,100,NaN,34
10731,,NaN,,,,,NaN,,NaN,,,NaN,
10732,5,NaN,14,51,124,124,NaN,107,NaN,68,100,NaN,34
10733,,NaN,,,,,NaN,,NaN,,,NaN,
10734,4,NaN,14,51,124,125,NaN,107,NaN,68,100,NaN,34
10735,,NaN,,,,,NaN,,NaN,,,NaN,
10736,4,NaN,14,48,133,125,NaN,103,NaN,66,100,NaN,34
10737,,NaN,,,,,NaN,,NaN,,,NaN,
10738,5,NaN,14,50,141,124,NaN,108,NaN,66,100,NaN,34
10739,,NaN,,,,,NaN,,NaN,,,NaN,
10740,5,NaN,14,49,123,124,NaN,106,NaN,66,100,NaN,34
10741,,NaN,,,,,NaN,,NaN,,,NaN,
10742,5,NaN,14,51,123,124,NaN,107,NaN,67,100,NaN,34
10743,,NaN,,,,,NaN,,NaN,,,NaN,
10744,5,NaN,14,51,123,124,NaN,109,NaN,68,100,NaN,34
10745,,NaN,,,,,NaN,,NaN,,,NaN,
10746,4,NaN,14,51,123,124,NaN,107,NaN,67,100,NaN,34
10747,,NaN,,,,,NaN,,NaN,,,NaN,
10748,4,NaN,14,53,123,124,NaN,113,NaN,70,100,NaN,34
10749,,NaN,,,,,NaN,,NaN,,,NaN,
10750,4,NaN,14,53,123,124,NaN,109,NaN,69,100,NaN,34
10751,,NaN,,,,,NaN,,NaN,,,NaN,
10752,4,NaN,14,53,123,124,NaN,114,NaN,70,100,NaN,34
10753,,NaN,,,,,NaN,,NaN,,,NaN,
10754,4,NaN,14,52,123,124,NaN,108,NaN,68,100,NaN,34
10755,,NaN,,,,,NaN,,NaN,,,NaN,
10756,4,NaN,14,53,123,124,NaN,115,NaN,70,100,NaN,34
10757,,NaN,,,,,NaN,,NaN,,,NaN,
10758,4,NaN,14,52,123,124,NaN,110,NaN,68,100,NaN,34
10759,,NaN,,,,,NaN,,NaN,,,NaN,
10760,5,NaN,14,53,123,124,NaN,114,NaN,70,100,NaN,34
10761,,NaN,,,,,NaN,,NaN,,,NaN,
10762,5,NaN,14,51,141,124,NaN,109,NaN,69,100,NaN,34
10763,,NaN,,,,,NaN,,NaN,,,NaN,
10764,5,NaN,14,53,141,124,NaN,113,NaN,69,100,NaN,34
10765,,NaN,,,,,NaN,,NaN,,,NaN,
10766,5,NaN,14,51,139,124,NaN,109,NaN,68,100,NaN,34
10767,,NaN,,,,,NaN,,NaN,,,NaN,
10768,5,NaN,14,52,123,124,NaN,111,NaN,68,100,NaN,34
10769,,NaN,,,,,NaN,,NaN,,,NaN,
10770,5,NaN,14,51,123,124,NaN,110,NaN,69,100,NaN,34
10771,,NaN,,,,,NaN,,NaN,,,NaN,
10772,5,NaN,14,52,123,124,NaN,111,NaN,69,100,NaN,34
10773,,NaN,,,,,NaN,,NaN,,,NaN,
10774,5,NaN,14,51,123,124,NaN,113,NaN,69,100,NaN,34
10775,,NaN,,,,,NaN,,NaN,,,NaN,
10776,5,NaN,14,50,124,124,NaN,109,NaN,67,100,NaN,34
10777,,NaN,,,,,NaN,,NaN,,,NaN,
10778,5,NaN,14,52,124,124,NaN,114,NaN,69,100,NaN,34
10779,,NaN,,,,,NaN,,NaN,,,NaN,
10780,5,NaN,14,50,123,124,NaN,109,NaN,67,100,NaN,34
10781,,NaN,,,,,NaN,,NaN,,,NaN,
10782,5,NaN,14,51,124,124,NaN,114,NaN,69,100,NaN,34
10783,,NaN,,,,,NaN,,NaN,,,NaN,
10784,4,NaN,14,50,123,124,NaN,108,NaN,67,100,NaN,34
10785,,NaN,,,,,NaN,,NaN,,,NaN,
10786,4,NaN,14,52,123,124,NaN,114,NaN,69,100,NaN,34
10787,,NaN,,,,,NaN,,NaN,,,NaN,
10788,4,NaN,14,49,123,124,NaN,107,NaN,66,100,NaN,34
10789,,NaN,,,,,NaN,,NaN,,,NaN,
10790,4,NaN,14,50,123,124,NaN,112,NaN,67,100,NaN,34
10791,,NaN,,,,,NaN,,NaN,,,NaN,
10792,4,NaN,15,49,123,124,NaN,107,NaN,66,100,NaN,34
10793,,NaN,,,,,NaN,,NaN,,,NaN,
10794,4,NaN,15,51,123,124,NaN,111,NaN,67,100,NaN,34
10795,,NaN,,,,,NaN,,NaN,,,NaN,
10796,4,NaN,15,49,123,124,NaN,107,NaN,67,100,NaN,34
10797,,NaN,,,,,NaN,,NaN,,,NaN,
10798,4,NaN,15,49,125,125,NaN,107,NaN,65,100,NaN,34
10799,,NaN,,,,,NaN,,NaN,,,NaN,
10800,4,NaN,15,47,125,125,NaN,102,NaN,63,100,NaN,34
10801,,NaN,,,,,NaN,,NaN,,,NaN,
10802,5,NaN,15,46,125,126,NaN,101,NaN,61,100,NaN,34
10803,,NaN,,,,,NaN,,NaN,,,NaN,
10804,5,NaN,15,47,124,125,NaN,104,NaN,62,100,NaN,34
10805,,NaN,,,,,NaN,,NaN,,,NaN,
10806,5,NaN,15,47,123,124,NaN,101,NaN,61,100,NaN,34
10807,,NaN,,,,,NaN,,NaN,,,NaN,
10808,5,NaN,15,49,124,124,NaN,106,NaN,64,100,NaN,34
10809,,NaN,,,,,NaN,,NaN,,,NaN,
10810,5,NaN,15,47,125,125,NaN,98,NaN,61,100,NaN,34
10811,,NaN,,,,,NaN,,NaN,,,NaN,
10812,5,NaN,15,48,126,126,NaN,104,NaN,63,100,NaN,34
10813,,NaN,,,,,NaN,,NaN,,,NaN,
10814,5,NaN,14,46,126,127,NaN,97,NaN,61,100,NaN,34
10815,,NaN,,,,,NaN,,NaN,,,NaN,
10816,5,NaN,14,49,126,127,NaN,103,NaN,62,100,NaN,34
10817,,NaN,,,,,NaN,,NaN,,,NaN,
10818,5,NaN,14,46,126,127,NaN,97,NaN,61,100,NaN,34
10819,,NaN,,,,,NaN,,NaN,,,NaN,
10820,5,NaN,14,49,126,127,NaN,103,NaN,63,100,NaN,34
10821,,NaN,,,,,NaN,,NaN,,,NaN,
10822,5,NaN,14,47,126,127,NaN,97,NaN,61,100,NaN,34
10823,,NaN,,,,,NaN,,NaN,,,NaN,
10824,5,NaN,14,49,126,127,NaN,102,NaN,62,100,NaN,34
10825,,NaN,,,,,NaN,,NaN,,,NaN,
10826,5,NaN,14,47,126,127,NaN,100,NaN,62,100,NaN,34
10827,,NaN,,,,,NaN,,NaN,,,NaN,
10828,5,NaN,14,49,126,127,NaN,102,NaN,63,100,NaN,34
10829,,NaN,,,,,NaN,,NaN,,,NaN,
10830,5,NaN,14,45,126,127,NaN,97,NaN,61,100,NaN,34
10831,,NaN,,,,,NaN,,NaN,,,NaN,
10832,6,NaN,14,45,126,127,NaN,95,NaN,59,100,NaN,34
10833,,NaN,,,,,NaN,,NaN,,,NaN,
10834,6,NaN,14,46,126,127,NaN,98,NaN,61,100,NaN,34
10835,,NaN,,,,,NaN,,NaN,,,NaN,
10836,4,NaN,14,44,126,127,NaN,94,NaN,60,100,NaN,34
10837,,NaN,,,,,NaN,,NaN,,,NaN,
10838,4,NaN,14,40,126,127,NaN,103,NaN,64,100,NaN,34
10839,,NaN,,,,,NaN,,NaN,,,NaN,
10840,5,NaN,14,48,126,127,NaN,100,NaN,63,100,NaN,34
10841,,NaN,,,,,NaN,,NaN,,,NaN,
10842,5,NaN,14,50,126,127,NaN,104,NaN,65,100,NaN,34
10843,,NaN,,,,,NaN,,NaN,,,NaN,
10844,7,NaN,14,48,126,127,NaN,98,NaN,63,100,NaN,34
10845,,NaN,,,,,NaN,,NaN,,,NaN,
10846,7,NaN,14,50,126,127,NaN,103,NaN,64,100,NaN,34
10847,,NaN,,,,,NaN,,NaN,,,NaN,
10848,7,NaN,14,48,126,127,NaN,97,NaN,63,100,NaN,34
10849,,NaN,,,,,NaN,,NaN,,,NaN,
10850,7,NaN,14,49,126,127,NaN,101,NaN,64,100,NaN,34
10851,,NaN,,,,,NaN,,NaN,,,NaN,
10852,7,NaN,14,47,126,127,NaN,97,NaN,62,100,NaN,34
10853,,NaN,,,,,NaN,,NaN,,,NaN,
10854,7,NaN,14,49,126,127,NaN,101,NaN,63,100,NaN,34
10855,,NaN,,,,,NaN,,NaN,,,NaN,
10856,7,NaN,14,49,126,127,NaN,97,NaN,63,100,NaN,34
10857,,NaN,,,,,NaN,,NaN,,,NaN,
10858,7,NaN,14,50,126,127,NaN,100,NaN,64,100,NaN,34
10859,,NaN,,,,,NaN,,NaN,,,NaN,
10860,7,NaN,14,50,133,127,NaN,100,NaN,64,100,NaN,34
10861,,NaN,,,,,NaN,,NaN,,,NaN,
10862,8,NaN,14,46,124,127,NaN,96,NaN,61,100,NaN,34
10863,,NaN,,,,,NaN,,NaN,,,NaN,
10864,8,NaN,14,47,119,126,NaN,100,NaN,62,100,NaN,34
10865,,NaN,,,,,NaN,,NaN,,,NaN,
10866,7,NaN,14,48,126,126,NaN,97,NaN,61,100,NaN,34
10867,,NaN,,,,,NaN,,NaN,,,NaN,
10868,7,NaN,14,51,126,127,NaN,103,NaN,64,100,NaN,34
10869,,NaN,,,,,NaN,,NaN,,,NaN,
10870,7,NaN,14,49,126,127,NaN,99,NaN,63,100,NaN,34
10871,,NaN,,,,,NaN,,NaN,,,NaN,
10872,7,NaN,14,51,126,127,NaN,105,NaN,65,100,NaN,34
10873,,NaN,,,,,NaN,,NaN,,,NaN,
10874,7,NaN,14,49,127,127,NaN,100,NaN,64,100,NaN,34
10875,,NaN,,,,,NaN,,NaN,,,NaN,
10876,7,NaN,14,53,126,127,NaN,107,NaN,66,100,NaN,34
10877,,NaN,,,,,NaN,,NaN,,,NaN,
10878,7,NaN,14,53,126,127,NaN,103,NaN,67,100,NaN,34
10879,,NaN,,,,,NaN,,NaN,,,NaN,
10880,7,NaN,14,51,126,126,NaN,107,NaN,67,100,NaN,34
10881,,NaN,,,,,NaN,,NaN,,,NaN,
10882,7,NaN,14,49,126,127,NaN,102,NaN,65,100,NaN,34
10883,,NaN,,,,,NaN,,NaN,,,NaN,
10884,7,NaN,14,51,127,126,NaN,106,NaN,66,100,NaN,34
10885,,NaN,,,,,NaN,,NaN,,,NaN,
10886,7,NaN,14,48,125,126,NaN,102,NaN,64,100,NaN,34
10887,,NaN,,,,,NaN,,NaN,,,NaN,
10888,7,NaN,14,49,126,126,NaN,101,NaN,63,100,NaN,34
10889,,NaN,,,,,NaN,,NaN,,,NaN,
10890,7,NaN,14,51,126,126,NaN,104,NaN,65,100,NaN,34
10891,,NaN,,,,,NaN,,NaN,,,NaN,
10892,7,NaN,14,54,126,127,NaN,107,NaN,67,100,NaN,34
10893,,NaN,,,,,NaN,,NaN,,,NaN,
10894,7,NaN,14,54,127,127,NaN,110,NaN,69,100,NaN,34
10895,,NaN,,,,,NaN,,NaN,,,NaN,
10896,7,NaN,14,52,127,127,NaN,107,NaN,67,100,NaN,34
10897,,NaN,,,,,NaN,,NaN,,,NaN,
10898,7,NaN,14,53,127,127,NaN,111,NaN,69,100,NaN,34
10899,,NaN,,,,,NaN,,NaN,,,NaN,
10900,7,NaN,14,49,126,126,NaN,107,NaN,67,100,NaN,34
10901,,NaN,,,,,NaN,,NaN,,,NaN,
10902,7,NaN,14,53,125,126,NaN,112,NaN,69,100,NaN,34
10903,,NaN,,,,,NaN,,NaN,,,NaN,
10904,8,NaN,14,52,125,126,NaN,107,NaN,67,100,NaN,34
10905,,NaN,,,,,NaN,,NaN,,,NaN,
10906,8,NaN,14,54,124,125,NaN,113,NaN,70,100,NaN,34
10907,,NaN,,,,,NaN,,NaN,,,NaN,
10908,27,NaN,14,53,124,125,NaN,109,NaN,69,100,NaN,34
10909,,NaN,,,,,NaN,,NaN,,,NaN,
10910,27,NaN,14,55,124,125,NaN,114,NaN,71,100,NaN,34
10911,,NaN,,,,,NaN,,NaN,,,NaN,
10912,-2,NaN,14,55,124,125,NaN,115,NaN,73,100,NaN,34
10913,,NaN,,,,,NaN,,NaN,,,NaN,
10914,-2,NaN,14,58,125,125,NaN,120,NaN,76,100,NaN,34
10915,,NaN,,,,,NaN,,NaN,,,NaN,
10916,-2,NaN,14,54,126,126,NaN,115,NaN,74,100,NaN,34
10917,,NaN,,,,,NaN,,NaN,,,NaN,
10918,-2,NaN,14,53,126,127,NaN,114,NaN,72,100,NaN,34
10919,,NaN,,,,,NaN,,NaN,,,NaN,
10920,-2,NaN,14,52,126,126,NaN,112,NaN,71,100,NaN,34
10921,,NaN,,,,,NaN,,NaN,,,NaN,
10922,-1,NaN,14,51,126,126,NaN,110,NaN,69,100,NaN,34
10923,,NaN,,,,,NaN,,NaN,,,NaN,
10924,-1,NaN,14,52,125,126,NaN,112,NaN,70,100,NaN,34
10925,,NaN,,,,,NaN,,NaN,,,NaN,
10926,-1,NaN,14,52,126,126,NaN,110,NaN,69,100,NaN,34
10927,,NaN,,,,,NaN,,NaN,,,NaN,
10928,-1,NaN,14,53,126,126,NaN,114,NaN,72,100,NaN,34
10929,,NaN,,,,,NaN,,NaN,,,NaN,
10930,-2,NaN,14,52,126,126,NaN,111,NaN,70,100,NaN,34
10931,,NaN,,,,,NaN,,NaN,,,NaN,
10932,-2,NaN,14,54,126,126,NaN,115,NaN,73,100,NaN,35
10933,,NaN,,,,,NaN,,NaN,,,NaN,
10934,-3,NaN,14,53,126,126,NaN,111,NaN,71,100,NaN,35
10935,,NaN,,,,,NaN,,NaN,,,NaN,
10936,-3,NaN,14,54,126,126,NaN,114,NaN,71,100,NaN,35
10937,,NaN,,,,,NaN,,NaN,,,NaN,
10938,-3,NaN,14,50,127,127,NaN,105,NaN,67,100,NaN,35
10939,,NaN,,,,,NaN,,NaN,,,NaN,
10940,-3,NaN,14,52,127,127,NaN,108,NaN,67,100,NaN,35
10941,,NaN,,,,,NaN,,NaN,,,NaN,
10942,-3,NaN,14,51,127,127,NaN,104,NaN,66,100,NaN,35
10943,,NaN,,,,,NaN,,NaN,,,NaN,
10944,-3,NaN,14,53,127,127,NaN,107,NaN,67,100,NaN,35
10945,,NaN,,,,,NaN,,NaN,,,NaN,
10946,-3,NaN,14,52,127,127,NaN,106,NaN,67,100,NaN,35
10947,,NaN,,,,,NaN,,NaN,,,NaN,
10948,-3,NaN,14,53,126,127,NaN,107,NaN,68,100,NaN,36
10949,,NaN,,,,,NaN,,NaN,,,NaN,
10950,-3,NaN,14,53,127,127,NaN,108,NaN,69,100,NaN,36
10951,,NaN,,,,,NaN,,NaN,,,NaN,
10952,-3,NaN,14,54,126,127,NaN,109,NaN,69,100,NaN,36
10953,,NaN,,,,,NaN,,NaN,,,NaN,
10954,-3,NaN,14,54,126,127,NaN,112,NaN,70,100,NaN,36
10955,,NaN,,,,,NaN,,NaN,,,NaN,
10956,-3,NaN,14,53,126,127,NaN,108,NaN,69,100,NaN,35
10957,,NaN,,,,,NaN,,NaN,,,NaN,
10958,-3,NaN,14,55,126,127,NaN,113,NaN,71,100,NaN,35
10959,,NaN,,,,,NaN,,NaN,,,NaN,
10960,-3,NaN,14,53,126,127,NaN,108,NaN,69,100,NaN,35
10961,,NaN,,,,,NaN,,NaN,,,NaN,
10962,-3,NaN,14,55,126,127,NaN,114,NaN,71,100,NaN,35
10963,,NaN,,,,,NaN,,NaN,,,NaN,
10964,-3,NaN,14,53,126,127,NaN,108,NaN,69,100,NaN,35
10965,,NaN,,,,,NaN,,NaN,,,NaN,
10966,-3,NaN,14,55,126,127,NaN,112,NaN,70,100,NaN,35
10967,,NaN,,,,,NaN,,NaN,,,NaN,
10968,-3,NaN,14,53,126,127,NaN,107,NaN,68,100,NaN,35
10969,,NaN,,,,,NaN,,NaN,,,NaN,
10970,-3,NaN,14,55,126,127,NaN,112,NaN,70,100,NaN,35
10971,,NaN,,,,,NaN,,NaN,,,NaN,
10972,-3,NaN,14,52,126,127,NaN,107,NaN,69,100,NaN,35
10973,,NaN,,,,,NaN,,NaN,,,NaN,
10974,-3,NaN,14,54,126,127,NaN,109,NaN,69,100,NaN,35
10975,,NaN,,,,,NaN,,NaN,,,NaN,
10976,-3,NaN,14,52,126,126,NaN,108,NaN,69,100,NaN,35
10977,,NaN,,,,,NaN,,NaN,,,NaN,
10978,-3,NaN,14,53,126,126,NaN,109,NaN,69,100,NaN,34
10979,,NaN,,,,,NaN,,NaN,,,NaN,
10980,-3,NaN,14,53,126,127,NaN,108,NaN,69,100,NaN,34
10981,,NaN,,,,,NaN,,NaN,,,NaN,
10982,-3,NaN,14,53,126,127,NaN,107,NaN,68,100,NaN,34
10983,,NaN,,,,,NaN,,NaN,,,NaN,
10984,-3,NaN,14,54,126,127,NaN,111,NaN,70,100,NaN,34
10985,,NaN,,,,,NaN,,NaN,,,NaN,
10986,-3,NaN,14,53,126,127,NaN,106,NaN,68,100,NaN,34
10987,,NaN,,,,,NaN,,NaN,,,NaN,
10988,-3,NaN,14,54,126,127,NaN,112,NaN,70,100,NaN,34
10989,,NaN,,,,,NaN,,NaN,,,NaN,
10990,-4,NaN,14,52,126,127,NaN,106,NaN,68,100,NaN,34
10991,,NaN,,,,,NaN,,NaN,,,NaN,
10992,-4,NaN,14,54,126,127,NaN,112,NaN,70,100,NaN,34
10993,,NaN,,,,,NaN,,NaN,,,NaN,
10994,-4,NaN,14,52,126,127,NaN,105,NaN,68,100,NaN,34
10995,,NaN,,,,,NaN,,NaN,,,NaN,
10996,-4,NaN,14,53,126,127,NaN,109,NaN,68,100,NaN,34
10997,,NaN,,,,,NaN,,NaN,,,NaN,
10998,-4,NaN,14,51,125,126,NaN,104,NaN,67,100,NaN,34
10999,,NaN,,,,,NaN,,NaN,,,NaN,
11000,-4,NaN,14,53,126,126,NaN,109,NaN,68,100,NaN,34
11001,,NaN,,,,,NaN,,NaN,,,NaN,
11002,-4,NaN,14,51,126,126,NaN,105,NaN,67,100,NaN,34
11003,,NaN,,,,,NaN,,NaN,,,NaN,
11004,-4,NaN,14,53,126,127,NaN,107,NaN,68,100,NaN,34
11005,,NaN,,,,,NaN,,NaN,,,NaN,
11006,-4,NaN,14,52,121,127,NaN,107,NaN,68,100,NaN,34
11007,,NaN,,,,,NaN,,NaN,,,NaN,
11008,-4,NaN,14,52,121,127,NaN,111,NaN,68,100,NaN,34
11009,,NaN,,,,,NaN,,NaN,,,NaN,
