time,Solar8000/ART_DBP,Solar8000/HR,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/ART_MBP,SNUADC/ART,Solar8000/PLETH_HR,SNUADC/CVP
424,,,,NaN,,,,,NaN,,NaN,,NaN
425,-17,75,,NaN,10,,-13,100,NaN,-5,NaN,75,NaN
426,,,,NaN,,,,,NaN,,NaN,,NaN
427,-21,75,,NaN,36,,-13,100,NaN,-4,NaN,75,NaN
428,,,,NaN,,,,,NaN,,NaN,,NaN
429,-29,75,,NaN,,,-13,100,NaN,-7,NaN,75,NaN
430,,,,NaN,,,,,NaN,,NaN,,NaN
431,-13,75,,NaN,8,,-13,100,NaN,-4,NaN,75,NaN
432,,,,NaN,,,,,NaN,,NaN,,NaN
433,68,74,,NaN,15,,-13,100,NaN,4,NaN,75,NaN
434,,,,NaN,,,,,NaN,,NaN,,NaN
435,-9,74,,NaN,28,,-13,100,NaN,6,NaN,75,NaN
436,,,,NaN,,,,,NaN,,NaN,,NaN
437,-12,74,,NaN,31,,-13,100,NaN,9,NaN,75,NaN
438,,,,NaN,,,,,NaN,,NaN,,NaN
439,-6,74,,NaN,13,,-13,100,NaN,4,NaN,75,NaN
440,,,,NaN,,,,,NaN,,NaN,,NaN
441,-11,75,,NaN,38,,-13,100,NaN,6,NaN,75,NaN
442,,,,NaN,,,,,NaN,,NaN,,NaN
443,42,75,,NaN,52,,-13,100,NaN,28,NaN,75,NaN
444,,,,NaN,,,,,NaN,,NaN,,NaN
445,0,75,,NaN,53,,-13,100,NaN,23,NaN,76,NaN
446,,,,NaN,,,,,NaN,,NaN,,NaN
447,4,75,,NaN,28,,-12,100,NaN,18,NaN,76,NaN
448,,,,NaN,,,,,NaN,,NaN,,NaN
449,3,75,,NaN,21,,-12,100,NaN,16,NaN,76,NaN
450,,,,NaN,,,,,NaN,,NaN,,NaN
451,3,75,,NaN,21,,-12,100,NaN,16,NaN,75,NaN
452,,,,NaN,,,,,NaN,,NaN,,NaN
453,9,75,,NaN,9,,-12,100,NaN,9,NaN,75,NaN
454,,,,NaN,,,,,NaN,,NaN,,NaN
455,9,75,,NaN,9,,-12,100,NaN,9,NaN,75,NaN
456,,,,NaN,,,,,NaN,,NaN,,NaN
457,8,75,,NaN,8,,-12,100,NaN,8,NaN,75,NaN
458,,,,NaN,,,,,NaN,,NaN,,NaN
459,8,75,,NaN,8,,-12,100,NaN,8,NaN,76,NaN
460,,,,NaN,,,,,NaN,,NaN,,NaN
461,7,75,,NaN,7,,-12,100,NaN,7,NaN,76,NaN
462,,,,NaN,,,,,NaN,,NaN,,NaN
463,7,75,,NaN,7,,-12,100,NaN,7,NaN,75,NaN
464,,,,NaN,,,,,NaN,,NaN,,NaN
465,7,75,,NaN,7,,-12,100,NaN,7,NaN,75,NaN
466,,,,NaN,,,,,NaN,,NaN,,NaN
467,7,75,,NaN,7,,-12,100,NaN,7,NaN,76,NaN
468,,,,NaN,,,,,NaN,,NaN,,NaN
469,7,75,,NaN,7,,-12,100,NaN,7,NaN,75,NaN
470,,,,NaN,,,,,NaN,,NaN,,NaN
471,7,75,,NaN,7,,-12,100,NaN,7,NaN,76,NaN
472,,,,NaN,,,,,NaN,,NaN,,NaN
473,7,75,,NaN,7,,-12,100,NaN,7,NaN,75,NaN
474,,,,NaN,,,,,NaN,,NaN,,NaN
475,7,75,,NaN,7,,-12,100,NaN,7,NaN,75,NaN
476,,,,NaN,,,,,NaN,,NaN,,NaN
477,-5,75,,NaN,17,,-11,100,NaN,6,NaN,75,NaN
478,,,,NaN,,,,,NaN,,NaN,,NaN
479,-5,75,,NaN,17,,-11,100,NaN,6,NaN,75,NaN
480,,,,NaN,,,,,NaN,,NaN,,NaN
481,0,75,,NaN,13,,-11,100,NaN,5,NaN,76,NaN
482,,,,NaN,,,,,NaN,,NaN,,NaN
483,0,76,,NaN,13,,-11,100,NaN,5,NaN,77,NaN
484,,,,NaN,,,,,NaN,,NaN,,NaN
485,4,76,,NaN,4,,-11,100,NaN,4,NaN,77,NaN
486,,,,NaN,,,,,NaN,,NaN,,NaN
487,4,76,,NaN,4,,-11,100,NaN,4,NaN,77,NaN
488,,,,NaN,,,,,NaN,,NaN,,NaN
489,4,76,,NaN,4,,-11,100,NaN,4,NaN,77,NaN
490,,,,NaN,,,,,NaN,,NaN,,NaN
491,4,76,,NaN,4,,-11,100,NaN,4,NaN,76,NaN
492,,,,NaN,,,,,NaN,,NaN,,NaN
493,3,76,,NaN,3,,-11,100,NaN,3,NaN,76,NaN
494,,,,NaN,,,,,NaN,,NaN,,NaN
495,3,76,,NaN,3,,-11,100,NaN,3,NaN,76,NaN
496,,,,NaN,,,,,NaN,,NaN,,NaN
497,3,76,,NaN,3,,-11,100,NaN,3,NaN,77,NaN
498,,,,NaN,,,,,NaN,,NaN,,NaN
499,3,76,,NaN,3,,-11,100,NaN,3,NaN,77,NaN
500,,,,NaN,,,,,NaN,,NaN,,NaN
501,2,76,,NaN,2,,-11,100,NaN,2,NaN,77,NaN
502,,,,NaN,,,,,NaN,,NaN,,NaN
503,2,76,,NaN,2,,-11,100,NaN,2,NaN,76,NaN
504,,,,NaN,,,,,NaN,,NaN,,NaN
505,6,76,,NaN,12,,-11,100,NaN,8,NaN,76,NaN
506,,,,NaN,,,,,NaN,,NaN,,NaN
507,6,76,,NaN,12,,-11,100,NaN,8,NaN,76,NaN
508,,,,NaN,,,,,NaN,,NaN,,NaN
509,5,76,,NaN,5,,-11,100,NaN,5,NaN,75,NaN
510,,,,NaN,,,,,NaN,,NaN,,NaN
511,5,75,,NaN,5,,-10,100,NaN,5,NaN,76,NaN
512,,,,NaN,,,,,NaN,,NaN,,NaN
513,4,75,,NaN,4,,-10,100,NaN,4,NaN,77,NaN
514,,,,NaN,,,,,NaN,,NaN,,NaN
515,4,75,,NaN,4,,-10,100,NaN,4,NaN,76,NaN
516,,,,NaN,,,,,NaN,,NaN,,NaN
517,4,75,,NaN,4,,-10,100,NaN,4,NaN,76,NaN
518,,,,NaN,,,,,NaN,,NaN,,NaN
519,0,75,,NaN,11,,-10,100,NaN,5,NaN,76,NaN
520,,,,NaN,,,,,NaN,,NaN,,NaN
521,8,75,,NaN,13,,-10,100,NaN,8,NaN,76,NaN
522,,,,NaN,,,,,NaN,,NaN,,NaN
523,-16,75,,NaN,34,,-10,100,NaN,9,NaN,76,NaN
524,,,,NaN,,,,,NaN,,NaN,,NaN
525,,76,,NaN,,,-10,100,NaN,0,NaN,76,NaN
526,,,,NaN,,,,,NaN,,NaN,,NaN
527,,76,,NaN,,,-10,100,NaN,-5,NaN,76,NaN
528,,,,NaN,,,,,NaN,,NaN,,NaN
529,,76,,NaN,,,-10,100,NaN,-5,NaN,76,NaN
530,,,,NaN,,,,,NaN,,NaN,,NaN
531,,76,,NaN,,,-10,100,NaN,-4,NaN,77,NaN
532,,,,NaN,,,,,NaN,,NaN,,NaN
533,,76,,NaN,,,-10,100,NaN,-4,NaN,76,NaN
534,,,,NaN,,,,,NaN,,NaN,,NaN
535,,76,,NaN,,,-10,100,NaN,-4,NaN,76,NaN
536,,,,NaN,,,,,NaN,,NaN,,NaN
537,-4,75,,NaN,-4,,-10,100,NaN,-4,NaN,76,NaN
538,,,,NaN,,,,,NaN,,NaN,,NaN
539,-4,75,,NaN,-4,,-10,100,NaN,-4,NaN,76,NaN
540,,,,NaN,,,,,NaN,,NaN,,NaN
541,-4,75,,NaN,-4,,-10,100,NaN,-4,NaN,75,NaN
542,,,,NaN,,,,,NaN,,NaN,,NaN
543,-4,74,,NaN,-4,,-10,100,NaN,-4,NaN,75,NaN
544,,,,NaN,,,,,NaN,,NaN,,NaN
545,-5,73,,NaN,-5,,-11,100,NaN,-5,NaN,74,NaN
546,,,,NaN,,,,,NaN,,NaN,,NaN
547,-5,73,,NaN,-5,,-11,100,NaN,-5,NaN,74,NaN
548,,,,NaN,,,,,NaN,,NaN,,NaN
549,-4,73,,NaN,-4,,-11,100,NaN,-4,NaN,74,NaN
550,,,,NaN,,,,,NaN,,NaN,,NaN
551,-4,73,,NaN,-4,,-11,100,NaN,-4,NaN,74,NaN
552,,,,NaN,,,,,NaN,,NaN,,NaN
553,-4,74,,NaN,-4,,-11,100,NaN,-4,NaN,74,NaN
554,,,,NaN,,,,,NaN,,NaN,,NaN
555,-4,74,,NaN,-4,,-11,100,NaN,-4,NaN,74,NaN
556,,,,NaN,,,,,NaN,,NaN,,NaN
557,-4,75,,NaN,-4,,-11,100,NaN,-4,NaN,75,NaN
558,,,,NaN,,,,,NaN,,NaN,,NaN
559,-4,75,,NaN,-4,,-11,100,NaN,-4,NaN,75,NaN
560,,,,NaN,,,,,NaN,,NaN,,NaN
561,-4,75,,NaN,-4,,-11,100,NaN,-4,NaN,75,NaN
562,,,,NaN,,,,,NaN,,NaN,,NaN
563,-4,75,,NaN,-4,,-11,100,NaN,-4,NaN,75,NaN
564,,,,NaN,,,,,NaN,,NaN,,NaN
565,-7,75,,NaN,-3,,-11,100,NaN,-4,NaN,75,NaN
566,,,,NaN,,,,,NaN,,NaN,,NaN
567,-7,75,,NaN,-3,,-11,100,NaN,-4,NaN,75,NaN
568,,,,NaN,,,,,NaN,,NaN,,NaN
569,-5,75,,NaN,-2,,-11,100,NaN,-4,NaN,75,NaN
570,,,,NaN,,,,,NaN,,NaN,,NaN
571,-5,75,,NaN,-2,,-11,100,NaN,-4,NaN,75,NaN
572,,,,NaN,,,,,NaN,,NaN,,NaN
573,-5,75,,NaN,-2,,-11,100,NaN,-4,NaN,75,NaN
574,,,,NaN,,,,,NaN,,NaN,,NaN
575,-3,74,,NaN,-3,,-11,100,NaN,-3,NaN,75,NaN
576,,,,NaN,,,,,NaN,,NaN,,NaN
577,-3,74,,NaN,-3,,-11,100,NaN,-3,NaN,75,NaN
578,,,,NaN,,,,,NaN,,NaN,,NaN
579,-3,74,,NaN,-3,,-11,100,NaN,-3,NaN,74,NaN
580,,,,NaN,,,,,NaN,,NaN,,NaN
581,-3,73,,NaN,-3,,-11,100,NaN,-3,NaN,74,NaN
582,,,,NaN,,,,,NaN,,NaN,,NaN
583,-10,74,,NaN,2,,-11,100,NaN,-4,NaN,74,NaN
584,,,,NaN,,,,,NaN,,NaN,,NaN
585,-9,74,,NaN,2,,-11,100,NaN,-3,NaN,74,NaN
586,,,,NaN,,,,,NaN,,NaN,,NaN
587,-9,73,,NaN,2,,-11,100,NaN,-3,NaN,74,NaN
588,,,,NaN,,,,,NaN,,NaN,,NaN
589,-3,73,27,NaN,-3,,-11,100,NaN,-3,NaN,74,NaN
590,,,,NaN,,,,,NaN,,NaN,,NaN
591,-3,73,27,NaN,-3,,-11,100,NaN,-3,NaN,74,NaN
592,,,,NaN,,,,,NaN,,NaN,,NaN
593,-3,74,27,NaN,-3,,-11,100,NaN,-3,NaN,75,NaN
594,,,,NaN,,,,,NaN,,NaN,,NaN
595,-3,75,27,NaN,-3,,-11,100,NaN,-3,NaN,75,NaN
596,,,,NaN,,,,,NaN,,NaN,,NaN
597,-3,76,27,NaN,-3,,-11,100,NaN,-3,NaN,77,NaN
598,,,,NaN,,,,,NaN,,NaN,,NaN
599,-3,78,27,NaN,-3,,-11,100,NaN,-3,NaN,78,NaN
600,,,,NaN,,,,,NaN,,NaN,,NaN
601,-5,78,27,NaN,-2,,-11,100,NaN,-3,NaN,78,NaN
602,,,,NaN,,,,,NaN,,NaN,,NaN
603,-5,79,39,NaN,-2,2,-11,100,NaN,-3,NaN,79,NaN
604,,,,NaN,,,,,NaN,,NaN,,NaN
605,-3,79,39,NaN,-3,2,-11,100,NaN,-3,NaN,79,NaN
606,,,,NaN,,,,,NaN,,NaN,,NaN
607,-3,79,39,NaN,-3,2,-11,100,NaN,-3,NaN,79,NaN
608,,,,NaN,,,,,NaN,,NaN,,NaN
609,-3,79,37,NaN,-3,1,-11,100,NaN,-3,NaN,79,NaN
610,,,,NaN,,,,,NaN,,NaN,,NaN
611,-3,79,37,NaN,-3,1,-11,100,NaN,-3,NaN,80,NaN
612,,,,NaN,,,,,NaN,,NaN,,NaN
613,-3,80,37,NaN,-3,1,-11,100,NaN,-3,NaN,80,NaN
614,,,,NaN,,,,,NaN,,NaN,,NaN
615,-3,80,38,NaN,-3,1,-11,100,NaN,-3,NaN,81,NaN
616,,,,NaN,,,,,NaN,,NaN,,NaN
617,-3,80,38,NaN,-3,1,-11,100,NaN,-3,NaN,81,NaN
618,,,,NaN,,,,,NaN,,NaN,,NaN
619,-3,80,38,NaN,-3,1,-11,100,NaN,-3,NaN,81,NaN
620,,,,NaN,,,,,NaN,,NaN,,NaN
621,-3,80,38,NaN,-3,8,-11,100,NaN,-3,NaN,81,NaN
622,,,,NaN,,,,,NaN,,NaN,,NaN
623,-3,80,38,NaN,-3,8,-11,100,NaN,-3,NaN,80,NaN
624,,,,NaN,,,,,NaN,,NaN,,NaN
625,-2,80,38,NaN,-2,8,-11,100,NaN,-2,NaN,81,NaN
626,,,,NaN,,,,,NaN,,NaN,,NaN
627,-2,80,38,NaN,-2,11,-11,100,NaN,-2,NaN,80,NaN
628,,,,NaN,,,,,NaN,,NaN,,NaN
629,0,81,38,NaN,11,11,-11,100,NaN,2,NaN,82,NaN
630,,,,NaN,,,,,NaN,,NaN,,NaN
631,2,81,38,NaN,13,11,-11,100,NaN,3,NaN,82,NaN
632,,,,NaN,,,,,NaN,,NaN,,NaN
633,4,81,38,NaN,11,11,-11,100,NaN,4,NaN,82,NaN
634,,,,NaN,,,,,NaN,,NaN,,NaN
635,4,81,38,NaN,11,12,-11,100,NaN,4,NaN,81,NaN
636,,,,NaN,,,,,NaN,,NaN,,NaN
637,6,81,38,NaN,6,12,-11,100,NaN,6,NaN,81,NaN
638,,,,NaN,,,,,NaN,,NaN,,NaN
639,2,80,38,NaN,7,12,-11,100,NaN,5,NaN,81,NaN
640,,,,NaN,,,,,NaN,,NaN,,NaN
641,-3,80,38,NaN,8,13,-11,100,NaN,4,NaN,81,NaN
642,,,,NaN,,,,,NaN,,NaN,,NaN
643,1,80,38,NaN,5,13,-11,100,NaN,4,NaN,81,NaN
644,,,,NaN,,,,,NaN,,NaN,,NaN
645,-2,80,38,NaN,6,13,-11,100,NaN,3,NaN,80,NaN
646,,,,NaN,,,,,NaN,,NaN,,NaN
647,-2,80,38,NaN,6,13,-11,100,NaN,3,NaN,80,NaN
648,,,,NaN,,,,,NaN,,NaN,,NaN
649,3,80,38,NaN,3,13,-11,100,NaN,3,NaN,80,NaN
650,,,,NaN,,,,,NaN,,NaN,,NaN
651,3,80,38,NaN,3,13,-11,100,NaN,3,NaN,80,NaN
652,,,,NaN,,,,,NaN,,NaN,,NaN
653,3,80,38,NaN,3,13,-11,100,NaN,3,NaN,80,NaN
654,,,,NaN,,,,,NaN,,NaN,,NaN
655,3,80,38,NaN,3,13,-11,100,NaN,3,NaN,80,NaN
656,,,,NaN,,,,,NaN,,NaN,,NaN
657,3,79,38,NaN,3,13,-11,100,NaN,3,NaN,80,NaN
658,,,,NaN,,,,,NaN,,NaN,,NaN
659,3,79,38,NaN,3,13,-11,100,NaN,3,NaN,80,NaN
660,,,,NaN,,,,,NaN,,NaN,,NaN
661,2,79,38,NaN,2,13,-11,100,NaN,2,NaN,80,NaN
662,,,,NaN,,,,,NaN,,NaN,,NaN
663,1,80,38,NaN,3,13,-11,100,NaN,2,NaN,80,NaN
664,,,,NaN,,,,,NaN,,NaN,,NaN
665,1,79,37,NaN,3,13,-11,100,NaN,2,NaN,80,NaN
666,,,,NaN,,,,,NaN,,NaN,,NaN
667,-2,79,37,NaN,3,13,-11,100,NaN,1,NaN,80,NaN
668,,,,NaN,,,,,NaN,,NaN,,NaN
669,0,79,37,NaN,3,13,-11,100,NaN,2,NaN,80,NaN
670,,,,NaN,,,,,NaN,,NaN,,NaN
671,0,79,37,NaN,3,13,-11,100,NaN,2,NaN,80,NaN
672,,,,NaN,,,,,NaN,,NaN,,NaN
673,-2,79,38,NaN,3,13,-11,100,NaN,1,NaN,79,NaN
674,,,,NaN,,,,,NaN,,NaN,,NaN
675,-2,79,38,NaN,3,13,-11,100,NaN,1,NaN,80,NaN
676,,,,NaN,,,,,NaN,,NaN,,NaN
677,0,78,38,NaN,0,13,-11,100,NaN,0,NaN,80,NaN
678,,,,NaN,,,,,NaN,,NaN,,NaN
679,0,78,38,NaN,0,13,-11,100,NaN,0,NaN,80,NaN
680,,,,NaN,,,,,NaN,,NaN,,NaN
681,1,78,38,NaN,1,13,-11,100,NaN,1,NaN,79,NaN
682,,,,NaN,,,,,NaN,,NaN,,NaN
683,1,78,38,NaN,1,13,-11,100,NaN,1,NaN,79,NaN
684,,,,NaN,,,,,NaN,,NaN,,NaN
685,-10,78,38,NaN,8,13,-11,100,NaN,1,NaN,78,NaN
686,,,,NaN,,,,,NaN,,NaN,,NaN
687,-3,78,38,NaN,8,13,-11,100,NaN,0,NaN,79,NaN
688,,,,NaN,,,,,NaN,,NaN,,NaN
689,-3,78,38,NaN,8,13,-11,100,NaN,0,NaN,79,NaN
690,,,,NaN,,,,,NaN,,NaN,,NaN
691,2,78,38,NaN,2,13,-11,100,NaN,2,NaN,79,NaN
692,,,,NaN,,,,,NaN,,NaN,,NaN
693,2,78,38,NaN,2,13,-11,100,NaN,2,NaN,78,NaN
694,,,,NaN,,,,,NaN,,NaN,,NaN
695,1,78,38,NaN,1,13,-11,100,NaN,1,NaN,78,NaN
696,,,,NaN,,,,,NaN,,NaN,,NaN
697,1,78,37,NaN,1,13,-11,100,NaN,1,NaN,78,NaN
698,,,,NaN,,,,,NaN,,NaN,,NaN
699,1,78,37,NaN,1,13,-11,100,NaN,1,NaN,78,NaN
700,,,,NaN,,,,,NaN,,NaN,,NaN
701,1,78,37,NaN,1,13,-11,100,NaN,1,NaN,78,NaN
702,,,,NaN,,,,,NaN,,NaN,,NaN
703,1,78,37,NaN,1,13,-11,100,NaN,1,NaN,78,NaN
704,,,,NaN,,,,,NaN,,NaN,,NaN
705,1,78,37,NaN,1,13,-11,100,NaN,1,NaN,78,NaN
706,,,,NaN,,,,,NaN,,NaN,,NaN
707,1,78,37,NaN,1,13,-11,100,NaN,1,NaN,78,NaN
708,,,,NaN,,,,,NaN,,NaN,,NaN
709,1,77,37,NaN,1,13,-11,100,NaN,1,NaN,78,NaN
710,,,,NaN,,,,,NaN,,NaN,,NaN
711,1,77,37,NaN,1,13,-11,100,NaN,1,NaN,78,NaN
712,,,,NaN,,,,,NaN,,NaN,,NaN
713,1,77,37,NaN,1,13,-11,100,NaN,1,NaN,78,NaN
714,,,,NaN,,,,,NaN,,NaN,,NaN
715,0,77,37,NaN,3,13,-11,100,NaN,1,NaN,78,NaN
716,,,,NaN,,,,,NaN,,NaN,,NaN
717,1,77,37,NaN,4,13,-11,100,NaN,1,NaN,78,NaN
718,,,,NaN,,,,,NaN,,NaN,,NaN
719,1,77,37,NaN,4,13,-11,100,NaN,1,NaN,78,NaN
720,,,,NaN,,,,,NaN,,NaN,,NaN
721,2,77,37,NaN,2,13,-11,100,NaN,2,NaN,78,NaN
722,,,,NaN,,,,,NaN,,NaN,,NaN
723,2,78,37,NaN,2,13,-11,100,NaN,2,NaN,78,NaN
724,,,,NaN,,,,,NaN,,NaN,,NaN
725,1,78,37,NaN,1,13,-11,100,NaN,1,NaN,78,NaN
726,,,,NaN,,,,,NaN,,NaN,,NaN
727,1,79,37,NaN,1,13,-11,100,NaN,1,NaN,79,NaN
728,,,,NaN,,,,,NaN,,NaN,,NaN
729,1,80,37,NaN,1,13,-11,100,NaN,1,NaN,80,NaN
730,,,,NaN,,,,,NaN,,NaN,,NaN
731,-1,81,37,NaN,2,13,-11,100,NaN,0,NaN,81,NaN
732,,,,NaN,,,,,NaN,,NaN,,NaN
733,-1,82,37,NaN,2,13,-11,100,NaN,0,NaN,82,NaN
734,,,,NaN,,,,,NaN,,NaN,,NaN
735,-3,83,37,NaN,0,13,-11,100,NaN,0,NaN,83,NaN
736,,,,NaN,,,,,NaN,,NaN,,NaN
737,-3,84,37,NaN,1,13,-11,100,NaN,1,NaN,84,NaN
738,,,,NaN,,,,,NaN,,NaN,,NaN
739,-3,85,37,NaN,1,13,-11,100,NaN,1,NaN,86,NaN
740,,,,NaN,,,,,NaN,,NaN,,NaN
741,1,86,37,NaN,6,13,-11,100,NaN,2,NaN,86,NaN
742,,,,NaN,,,,,NaN,,NaN,,NaN
743,-3,87,37,NaN,7,13,-11,100,NaN,3,NaN,87,NaN
744,,,,NaN,,,,,NaN,,NaN,,NaN
745,3,87,37,NaN,9,13,-12,100,NaN,5,NaN,88,NaN
746,,,,NaN,,,,,NaN,,NaN,,NaN
747,-3,88,37,NaN,13,13,-12,100,NaN,4,NaN,89,NaN
748,,,,NaN,,,,,NaN,,NaN,,NaN
749,-2,89,38,NaN,10,13,-12,100,NaN,4,NaN,89,NaN
750,,,,NaN,,,,,NaN,,NaN,,NaN
751,-2,89,38,NaN,10,13,-12,100,NaN,4,NaN,89,NaN
752,,,,NaN,,,,,NaN,,NaN,,NaN
753,0,89,38,NaN,0,13,-12,100,NaN,0,NaN,90,NaN
754,,,,NaN,,,,,NaN,,NaN,,NaN
755,0,90,38,NaN,0,13,-12,100,NaN,0,NaN,90,NaN
756,,,,NaN,,,,,NaN,,NaN,,NaN
757,-1,90,38,NaN,-1,13,-12,100,NaN,-1,NaN,91,NaN
758,,,,NaN,,,,,NaN,,NaN,,NaN
759,-1,91,38,NaN,-1,13,-12,100,NaN,-1,NaN,91,NaN
760,,,,NaN,,,,,NaN,,NaN,,NaN
761,1,91,38,NaN,13,13,-12,100,NaN,2,NaN,92,NaN
762,,,,NaN,,,,,NaN,,NaN,,NaN
763,12,91,38,NaN,20,13,-12,100,NaN,9,NaN,92,NaN
764,,,,NaN,,,,,NaN,,NaN,,NaN
765,,91,38,NaN,,13,-12,100,NaN,9,NaN,92,NaN
766,,,,NaN,,,,,NaN,,NaN,,NaN
767,,91,38,NaN,,13,-12,100,NaN,14,NaN,92,NaN
768,,,,NaN,,,,,NaN,,NaN,,NaN
769,,92,39,NaN,,13,-12,100,NaN,14,NaN,91,NaN
770,,,,NaN,,,,,NaN,,NaN,,NaN
771,,92,39,NaN,,13,-12,100,NaN,13,NaN,92,NaN
772,,,,NaN,,,,,NaN,,NaN,,NaN
773,,92,39,NaN,,13,-12,100,NaN,13,NaN,92,NaN
774,,,,NaN,,,,,NaN,,NaN,,NaN
775,,92,39,NaN,,13,-13,100,NaN,10,NaN,92,NaN
776,,,,NaN,,,,,NaN,,NaN,,NaN
777,,92,39,NaN,,13,-13,100,NaN,10,NaN,92,NaN
778,,,,NaN,,,,,NaN,,NaN,,NaN
779,,92,39,NaN,,13,-13,100,NaN,9,NaN,93,NaN
780,,,,NaN,,,,,NaN,,NaN,,NaN
781,,92,39,NaN,,13,-13,100,NaN,9,NaN,93,NaN
782,,,,NaN,,,,,NaN,,NaN,,NaN
783,,92,39,NaN,,13,-13,100,NaN,8,NaN,92,NaN
784,,,,NaN,,,,,NaN,,NaN,,NaN
785,,92,39,NaN,,13,-13,100,NaN,8,NaN,92,NaN
786,,,,NaN,,,,,NaN,,NaN,,NaN
787,,91,39,NaN,,13,-13,100,NaN,8,NaN,92,NaN
788,,,,NaN,,,,,NaN,,NaN,,NaN
789,8,91,39,NaN,8,13,-13,100,NaN,8,NaN,92,NaN
790,,,,NaN,,,,,NaN,,NaN,,NaN
791,7,91,39,NaN,7,13,-13,100,NaN,7,NaN,92,NaN
792,,,,NaN,,,,,NaN,,NaN,,NaN
793,7,90,39,NaN,7,13,-13,100,NaN,7,NaN,91,NaN
794,,,,NaN,,,,,NaN,,NaN,,NaN
795,7,90,39,NaN,7,13,-13,100,NaN,7,NaN,90,NaN
796,,,,NaN,,,,,NaN,,NaN,,NaN
797,7,89,39,NaN,7,13,-13,100,NaN,7,NaN,90,NaN
798,,,,NaN,,,,,NaN,,NaN,,NaN
799,7,89,39,NaN,7,13,-13,100,NaN,7,NaN,90,NaN
800,,,,NaN,,,,,NaN,,NaN,,NaN
801,7,89,39,NaN,7,13,-13,100,NaN,7,NaN,90,NaN
802,,,,NaN,,,,,NaN,,NaN,,NaN
803,6,90,39,NaN,6,13,-13,100,NaN,6,NaN,90,NaN
804,,,,NaN,,,,,NaN,,NaN,,NaN
805,5,90,39,NaN,8,13,-13,100,NaN,6,NaN,90,NaN
806,,,,NaN,,,,,NaN,,NaN,,NaN
807,4,90,39,NaN,8,13,-13,100,NaN,6,NaN,91,NaN
808,,,,NaN,,,,,NaN,,NaN,,NaN
809,5,91,39,NaN,9,13,-13,100,NaN,7,NaN,91,NaN
810,,,,NaN,,,,,NaN,,NaN,,NaN
811,5,91,39,NaN,9,13,-13,100,NaN,7,NaN,92,NaN
812,,,,NaN,,,,,NaN,,NaN,,NaN
813,5,92,40,NaN,9,13,-13,100,NaN,7,NaN,93,NaN
814,,,,NaN,,,,,NaN,,NaN,,NaN
815,6,93,40,NaN,6,13,-13,100,NaN,6,NaN,93,NaN
816,,,,NaN,,,,,NaN,,NaN,,NaN
817,6,94,40,NaN,6,13,-13,100,NaN,6,NaN,95,NaN
818,,,,NaN,,,,,NaN,,NaN,,NaN
819,6,95,40,NaN,6,13,-13,100,NaN,6,NaN,96,NaN
820,,,,NaN,,,,,NaN,,NaN,,NaN
821,6,96,39,NaN,6,12,-13,100,NaN,6,NaN,97,NaN
822,,,,NaN,,,,,NaN,,NaN,,NaN
823,6,97,39,NaN,6,12,-13,100,NaN,6,NaN,98,NaN
824,,,,NaN,,,,,NaN,,NaN,,NaN
825,6,98,39,NaN,6,12,-13,100,NaN,6,NaN,99,NaN
826,,,,NaN,,,,,NaN,,NaN,,NaN
827,5,99,39,NaN,5,11,-13,100,NaN,5,NaN,99,NaN
828,,,,NaN,,,,,NaN,,NaN,,NaN
829,5,99,39,NaN,5,11,-13,100,NaN,5,NaN,100,NaN
830,,,,NaN,,,,,NaN,,NaN,,NaN
831,5,100,39,NaN,5,11,-13,100,NaN,5,NaN,100,NaN
832,,,,NaN,,,,,NaN,,NaN,,NaN
833,5,100,39,NaN,5,11,-13,100,NaN,5,NaN,101,NaN
834,,,,NaN,,,,,NaN,,NaN,,NaN
835,5,101,39,NaN,5,11,-13,100,NaN,5,NaN,101,NaN
836,,,,NaN,,,,,NaN,,NaN,,NaN
837,5,101,39,NaN,5,11,-13,100,NaN,5,NaN,102,NaN
838,,,,NaN,,,,,NaN,,NaN,,NaN
839,3,102,39,NaN,3,11,-13,100,NaN,3,NaN,102,NaN
840,,,,NaN,,,,,NaN,,NaN,,NaN
841,3,102,39,NaN,54,11,-13,100,NaN,7,NaN,103,NaN
842,,,,NaN,,,,,NaN,,NaN,,NaN
843,17,102,39,NaN,47,11,-13,100,NaN,27,NaN,103,NaN
844,,,,NaN,,,,,NaN,,NaN,,NaN
845,-38,103,39,NaN,61,11,-13,100,NaN,27,NaN,103,NaN
846,,,,NaN,,,,,NaN,,NaN,,NaN
847,10,103,39,NaN,37,12,-13,100,NaN,24,NaN,103,NaN
848,,,,NaN,,,,,NaN,,NaN,,NaN
849,13,103,39,NaN,32,12,-13,100,NaN,24,NaN,103,NaN
850,,,,NaN,,,,,NaN,,NaN,,NaN
851,16,103,39,NaN,23,12,-13,100,NaN,20,NaN,103,NaN
852,,,,NaN,,,,,NaN,,NaN,,NaN
853,13,103,40,NaN,24,13,-13,100,NaN,19,NaN,104,NaN
854,,,,NaN,,,,,NaN,,NaN,,NaN
855,14,103,40,NaN,23,13,-13,100,NaN,19,NaN,104,NaN
856,,,,NaN,,,,,NaN,,NaN,,NaN
