time,Solar8000/ART_MBP,SNUADC/ECG_II,SNUADC/ART,Solar8000/PLETH_SPO2,Solar8000/CVP,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/HR
8108,102,NaN,NaN,98,14,NaN,81,12,134,65,31,NaN,64
8109,,NaN,NaN,,,NaN,,,,,,NaN,
8110,102,NaN,NaN,98,14,NaN,81,12,134,65,31,NaN,64
8111,,NaN,NaN,,,NaN,,,,,,NaN,
8112,103,NaN,NaN,98,14,NaN,81,12,136,65,31,NaN,65
8113,,NaN,NaN,,,NaN,,,,,,NaN,
8114,102,NaN,NaN,98,14,NaN,80,12,134,65,31,NaN,64
8115,,NaN,NaN,,,NaN,,,,,,NaN,
8116,102,NaN,NaN,98,14,NaN,81,12,134,65,31,NaN,64
8117,,NaN,NaN,,,NaN,,,,,,NaN,
8118,103,NaN,NaN,98,14,NaN,81,12,136,65,31,NaN,64
8119,,NaN,NaN,,,NaN,,,,,,NaN,
8120,102,NaN,NaN,98,13,NaN,80,12,134,64,31,NaN,64
8121,,NaN,NaN,,,NaN,,,,,,NaN,
8122,102,NaN,NaN,98,13,NaN,80,12,135,65,31,NaN,64
8123,,NaN,NaN,,,NaN,,,,,,NaN,
8124,101,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,64
8125,,NaN,NaN,,,NaN,,,,,,NaN,
8126,101,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,64
8127,,NaN,NaN,,,NaN,,,,,,NaN,
8128,102,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,64
8129,,NaN,NaN,,,NaN,,,,,,NaN,
8130,101,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,64
8131,,NaN,NaN,,,NaN,,,,,,NaN,
8132,101,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,64
8133,,NaN,NaN,,,NaN,,,,,,NaN,
8134,101,NaN,NaN,98,13,NaN,79,12,132,64,31,NaN,64
8135,,NaN,NaN,,,NaN,,,,,,NaN,
8136,101,NaN,NaN,98,13,NaN,79,12,132,64,31,NaN,64
8137,,NaN,NaN,,,NaN,,,,,,NaN,
8138,101,NaN,NaN,98,13,NaN,79,12,132,64,31,NaN,64
8139,,NaN,NaN,,,NaN,,,,,,NaN,
8140,100,NaN,NaN,98,13,NaN,79,12,132,64,31,NaN,64
8141,,NaN,NaN,,,NaN,,,,,,NaN,
8142,101,NaN,NaN,98,13,NaN,80,12,134,64,31,NaN,64
8143,,NaN,NaN,,,NaN,,,,,,NaN,
8144,101,NaN,NaN,98,13,NaN,80,12,134,64,31,NaN,64
8145,,NaN,NaN,,,NaN,,,,,,NaN,
8146,101,NaN,NaN,98,13,NaN,80,12,134,64,31,NaN,64
8147,,NaN,NaN,,,NaN,,,,,,NaN,
8148,101,NaN,NaN,98,13,NaN,79,12,133,65,31,NaN,64
8149,,NaN,NaN,,,NaN,,,,,,NaN,
8150,101,NaN,NaN,98,13,NaN,79,12,132,65,31,NaN,65
8151,,NaN,NaN,,,NaN,,,,,,NaN,
8152,101,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,65
8153,,NaN,NaN,,,NaN,,,,,,NaN,
8154,101,NaN,NaN,98,13,NaN,79,12,132,65,31,NaN,65
8155,,NaN,NaN,,,NaN,,,,,,NaN,
8156,100,NaN,NaN,98,13,NaN,78,12,131,65,31,NaN,65
8157,,NaN,NaN,,,NaN,,,,,,NaN,
8158,101,NaN,NaN,98,13,NaN,79,12,132,65,31,NaN,64
8159,,NaN,NaN,,,NaN,,,,,,NaN,
8160,100,NaN,NaN,98,13,NaN,79,12,133,65,31,NaN,64
8161,,NaN,NaN,,,NaN,,,,,,NaN,
8162,101,NaN,NaN,98,13,NaN,80,12,135,65,31,NaN,64
8163,,NaN,NaN,,,NaN,,,,,,NaN,
8164,101,NaN,NaN,98,13,NaN,79,12,133,64,31,NaN,64
8165,,NaN,NaN,,,NaN,,,,,,NaN,
8166,101,NaN,NaN,98,13,NaN,80,12,134,64,31,NaN,64
8167,,NaN,NaN,,,NaN,,,,,,NaN,
8168,101,NaN,NaN,98,13,NaN,79,12,134,64,31,NaN,64
8169,,NaN,NaN,,,NaN,,,,,,NaN,
8170,100,NaN,NaN,98,13,NaN,79,12,133,64,31,NaN,64
8171,,NaN,NaN,,,NaN,,,,,,NaN,
8172,101,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,64
8173,,NaN,NaN,,,NaN,,,,,,NaN,
8174,100,NaN,NaN,98,13,NaN,79,12,132,65,31,NaN,65
8175,,NaN,NaN,,,NaN,,,,,,NaN,
8176,100,NaN,NaN,98,13,NaN,79,12,132,65,31,NaN,65
8177,,NaN,NaN,,,NaN,,,,,,NaN,
8178,100,NaN,NaN,98,13,NaN,78,12,132,65,31,NaN,65
8179,,NaN,NaN,,,NaN,,,,,,NaN,
8180,100,NaN,NaN,98,13,NaN,78,12,132,65,31,NaN,64
8181,,NaN,NaN,,,NaN,,,,,,NaN,
8182,100,NaN,NaN,98,13,NaN,80,12,134,64,31,NaN,64
8183,,NaN,NaN,,,NaN,,,,,,NaN,
8184,101,NaN,NaN,98,13,NaN,79,12,135,64,31,NaN,64
8185,,NaN,NaN,,,NaN,,,,,,NaN,
8186,102,NaN,NaN,98,13,NaN,81,12,136,64,31,NaN,64
8187,,NaN,NaN,,,NaN,,,,,,NaN,
8188,102,NaN,NaN,98,13,NaN,80,12,135,64,31,NaN,64
8189,,NaN,NaN,,,NaN,,,,,,NaN,
8190,101,NaN,NaN,98,13,NaN,80,12,135,65,31,NaN,64
8191,,NaN,NaN,,,NaN,,,,,,NaN,
8192,102,NaN,NaN,98,13,NaN,80,12,135,65,31,NaN,64
8193,,NaN,NaN,,,NaN,,,,,,NaN,
8194,101,NaN,NaN,98,13,NaN,80,12,134,64,31,NaN,64
8195,,NaN,NaN,,,NaN,,,,,,NaN,
8196,101,NaN,NaN,98,13,NaN,80,12,134,64,31,NaN,64
8197,,NaN,NaN,,,NaN,,,,,,NaN,
8198,102,NaN,NaN,98,13,NaN,81,12,136,64,31,NaN,64
8199,,NaN,NaN,,,NaN,,,,,,NaN,
8200,102,NaN,NaN,98,13,NaN,81,12,135,64,31,NaN,64
8201,,NaN,NaN,,,NaN,,,,,,NaN,
8202,103,NaN,NaN,98,13,NaN,81,12,136,65,31,NaN,64
8203,,NaN,NaN,,,NaN,,,,,,NaN,
8204,102,NaN,NaN,98,13,NaN,80,12,135,65,31,NaN,65
8205,,NaN,NaN,,,NaN,,,,,,NaN,
8206,102,NaN,NaN,98,13,NaN,81,12,134,65,31,NaN,65
8207,,NaN,NaN,,,NaN,,,,,,NaN,
8208,102,NaN,NaN,98,13,NaN,80,12,135,65,31,NaN,65
8209,,NaN,NaN,,,NaN,,,,,,NaN,
8210,101,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,65
8211,,NaN,NaN,,,NaN,,,,,,NaN,
8212,102,NaN,NaN,98,13,NaN,80,12,135,65,31,NaN,64
8213,,NaN,NaN,,,NaN,,,,,,NaN,
8214,101,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,64
8215,,NaN,NaN,,,NaN,,,,,,NaN,
8216,102,NaN,NaN,98,13,NaN,80,12,135,64,31,NaN,64
8217,,NaN,NaN,,,NaN,,,,,,NaN,
8218,102,NaN,NaN,98,13,NaN,81,12,136,64,31,NaN,64
8219,,NaN,NaN,,,NaN,,,,,,NaN,
8220,102,NaN,NaN,98,13,NaN,81,12,136,65,31,NaN,64
8221,,NaN,NaN,,,NaN,,,,,,NaN,
8222,103,NaN,NaN,98,13,NaN,81,12,136,65,31,NaN,64
8223,,NaN,NaN,,,NaN,,,,,,NaN,
8224,102,NaN,NaN,98,13,NaN,81,12,135,65,31,NaN,65
8225,,NaN,NaN,,,NaN,,,,,,NaN,
8226,103,NaN,NaN,98,13,NaN,81,12,135,65,31,NaN,65
8227,,NaN,NaN,,,NaN,,,,,,NaN,
8228,103,NaN,NaN,98,13,NaN,81,12,135,65,31,NaN,65
8229,,NaN,NaN,,,NaN,,,,,,NaN,
8230,102,NaN,NaN,98,13,NaN,80,12,134,66,31,NaN,65
8231,,NaN,NaN,,,NaN,,,,,,NaN,
8232,102,NaN,NaN,98,13,NaN,81,12,135,66,31,NaN,65
8233,,NaN,NaN,,,NaN,,,,,,NaN,
8234,102,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,65
8235,,NaN,NaN,,,NaN,,,,,,NaN,
8236,102,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,65
8237,,NaN,NaN,,,NaN,,,,,,NaN,
8238,102,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,65
8239,,NaN,NaN,,,NaN,,,,,,NaN,
8240,101,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,65
8241,,NaN,NaN,,,NaN,,,,,,NaN,
8242,102,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,65
8243,,NaN,NaN,,,NaN,,,,,,NaN,
8244,101,NaN,NaN,98,13,NaN,80,12,133,66,31,NaN,65
8245,,NaN,NaN,,,NaN,,,,,,NaN,
8246,101,NaN,NaN,98,13,NaN,80,12,134,66,31,NaN,65
8247,,NaN,NaN,,,NaN,,,,,,NaN,
8248,101,NaN,NaN,98,13,NaN,80,12,134,66,31,NaN,65
8249,,NaN,NaN,,,NaN,,,,,,NaN,
8250,101,NaN,NaN,98,13,NaN,79,12,133,66,31,NaN,65
8251,,NaN,NaN,,,NaN,,,,,,NaN,
8252,101,NaN,NaN,98,13,NaN,80,12,133,66,31,NaN,65
8253,,NaN,NaN,,,NaN,,,,,,NaN,
8254,101,NaN,NaN,98,13,NaN,79,12,133,66,31,NaN,65
8255,,NaN,NaN,,,NaN,,,,,,NaN,
8256,101,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,65
8257,,NaN,NaN,,,NaN,,,,,,NaN,
8258,101,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,65
8259,,NaN,NaN,,,NaN,,,,,,NaN,
8260,101,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,64
8261,,NaN,NaN,,,NaN,,,,,,NaN,
8262,102,NaN,NaN,98,13,NaN,80,12,135,65,31,NaN,64
8263,,NaN,NaN,,,NaN,,,,,,NaN,
8264,102,NaN,NaN,98,13,NaN,80,12,134,64,31,NaN,64
8265,,NaN,NaN,,,NaN,,,,,,NaN,
8266,102,NaN,NaN,98,13,NaN,80,12,134,64,31,NaN,64
8267,,NaN,NaN,,,NaN,,,,,,NaN,
8268,102,NaN,NaN,98,13,NaN,80,12,136,64,31,NaN,64
8269,,NaN,NaN,,,NaN,,,,,,NaN,
8270,102,NaN,NaN,98,13,NaN,80,12,135,64,31,NaN,64
8271,,NaN,NaN,,,NaN,,,,,,NaN,
8272,103,NaN,NaN,98,13,NaN,81,12,136,65,31,NaN,64
8273,,NaN,NaN,,,NaN,,,,,,NaN,
8274,102,NaN,NaN,98,13,NaN,80,12,135,65,31,NaN,64
8275,,NaN,NaN,,,NaN,,,,,,NaN,
8276,102,NaN,NaN,98,13,NaN,80,12,135,65,31,NaN,64
8277,,NaN,NaN,,,NaN,,,,,,NaN,
8278,102,NaN,NaN,98,13,NaN,80,12,136,65,31,NaN,65
8279,,NaN,NaN,,,NaN,,,,,,NaN,
8280,102,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,64
8281,,NaN,NaN,,,NaN,,,,,,NaN,
8282,102,NaN,NaN,98,13,NaN,81,12,136,65,31,NaN,65
8283,,NaN,NaN,,,NaN,,,,,,NaN,
8284,102,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,64
8285,,NaN,NaN,,,NaN,,,,,,NaN,
8286,102,NaN,NaN,98,13,NaN,81,12,134,65,31,NaN,64
8287,,NaN,NaN,,,NaN,,,,,,NaN,
8288,102,NaN,NaN,98,13,NaN,81,12,135,65,31,NaN,64
8289,,NaN,NaN,,,NaN,,,,,,NaN,
8290,102,NaN,NaN,98,13,NaN,81,12,135,65,31,NaN,64
8291,,NaN,NaN,,,NaN,,,,,,NaN,
8292,103,NaN,NaN,98,13,NaN,81,12,136,65,31,NaN,64
8293,,NaN,NaN,,,NaN,,,,,,NaN,
8294,102,NaN,NaN,98,13,NaN,81,12,135,65,31,NaN,64
8295,,NaN,NaN,,,NaN,,,,,,NaN,
8296,103,NaN,NaN,98,13,NaN,82,12,135,65,31,NaN,65
8297,,NaN,NaN,,,NaN,,,,,,NaN,
8298,103,NaN,NaN,98,13,NaN,81,12,135,65,31,NaN,65
8299,,NaN,NaN,,,NaN,,,,,,NaN,
8300,102,NaN,NaN,98,13,NaN,81,12,135,65,31,NaN,65
8301,,NaN,NaN,,,NaN,,,,,,NaN,
8302,103,NaN,NaN,98,13,NaN,81,12,135,65,31,NaN,65
8303,,NaN,NaN,,,NaN,,,,,,NaN,
8304,102,NaN,NaN,98,13,NaN,80,12,134,66,31,NaN,65
8305,,NaN,NaN,,,NaN,,,,,,NaN,
8306,102,NaN,NaN,98,13,NaN,80,12,134,66,31,NaN,65
8307,,NaN,NaN,,,NaN,,,,,,NaN,
8308,102,NaN,NaN,98,13,NaN,80,12,134,66,31,NaN,65
8309,,NaN,NaN,,,NaN,,,,,,NaN,
8310,101,NaN,NaN,98,13,NaN,80,12,133,66,31,NaN,65
8311,,NaN,NaN,,,NaN,,,,,,NaN,
8312,102,NaN,NaN,98,13,NaN,81,12,135,66,31,NaN,65
8313,,NaN,NaN,,,NaN,,,,,,NaN,
8314,102,NaN,NaN,98,13,NaN,80,12,134,66,31,NaN,65
8315,,NaN,NaN,,,NaN,,,,,,NaN,
8316,102,NaN,NaN,98,13,NaN,81,12,134,66,31,NaN,65
8317,,NaN,NaN,,,NaN,,,,,,NaN,
8318,102,NaN,NaN,98,13,NaN,80,12,134,66,31,NaN,65
8319,,NaN,NaN,,,NaN,,,,,,NaN,
8320,101,NaN,NaN,98,13,NaN,80,12,133,66,31,NaN,65
8321,,NaN,NaN,,,NaN,,,,,,NaN,
8322,102,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,65
8323,,NaN,NaN,,,NaN,,,,,,NaN,
8324,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,65
8325,,NaN,NaN,,,NaN,,,,,,NaN,
8326,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,65
8327,,NaN,NaN,,,NaN,,,,,,NaN,
8328,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,65
8329,,NaN,NaN,,,NaN,,,,,,NaN,
8330,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,65
8331,,NaN,NaN,,,NaN,,,,,,NaN,
8332,102,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,64
8333,,NaN,NaN,,,NaN,,,,,,NaN,
8334,101,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,64
8335,,NaN,NaN,,,NaN,,,,,,NaN,
8336,101,NaN,NaN,98,13,NaN,79,12,133,65,31,NaN,64
8337,,NaN,NaN,,,NaN,,,,,,NaN,
8338,101,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,64
8339,,NaN,NaN,,,NaN,,,,,,NaN,
8340,101,NaN,NaN,98,13,NaN,79,12,132,65,31,NaN,64
8341,,NaN,NaN,,,NaN,,,,,,NaN,
8342,101,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,64
8343,,NaN,NaN,,,NaN,,,,,,NaN,
8344,101,NaN,NaN,98,13,NaN,80,12,131,65,31,NaN,64
8345,,NaN,NaN,,,NaN,,,,,,NaN,
8346,101,NaN,NaN,98,13,NaN,81,12,132,65,31,NaN,65
8347,,NaN,NaN,,,NaN,,,,,,NaN,
8348,101,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,65
8349,,NaN,NaN,,,NaN,,,,,,NaN,
8350,101,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,65
8351,,NaN,NaN,,,NaN,,,,,,NaN,
8352,102,NaN,NaN,98,13,NaN,81,12,135,65,31,NaN,64
8353,,NaN,NaN,,,NaN,,,,,,NaN,
8354,103,NaN,NaN,98,13,NaN,81,12,136,65,31,NaN,64
8355,,NaN,NaN,,,NaN,,,,,,NaN,
8356,103,NaN,NaN,98,13,NaN,82,12,136,64,31,NaN,64
8357,,NaN,NaN,,,NaN,,,,,,NaN,
8358,103,NaN,NaN,98,13,NaN,82,12,136,64,31,NaN,64
8359,,NaN,NaN,,,NaN,,,,,,NaN,
8360,103,NaN,NaN,98,13,NaN,81,12,135,64,31,NaN,64
8361,,NaN,NaN,,,NaN,,,,,,NaN,
8362,103,NaN,NaN,98,13,NaN,81,12,135,64,31,NaN,64
8363,,NaN,NaN,,,NaN,,,,,,NaN,
8364,103,NaN,NaN,98,13,NaN,81,12,135,64,31,NaN,64
8365,,NaN,NaN,,,NaN,,,,,,NaN,
8366,103,NaN,NaN,98,13,NaN,81,12,135,64,31,NaN,63
8367,,NaN,NaN,,,NaN,,,,,,NaN,
8368,103,NaN,NaN,98,13,NaN,81,12,136,64,31,NaN,64
8369,,NaN,NaN,,,NaN,,,,,,NaN,
8370,103,NaN,NaN,98,13,NaN,81,12,135,64,31,NaN,64
8371,,NaN,NaN,,,NaN,,,,,,NaN,
8372,103,NaN,NaN,98,13,NaN,81,12,136,64,31,NaN,64
8373,,NaN,NaN,,,NaN,,,,,,NaN,
8374,102,NaN,NaN,98,13,NaN,81,12,134,64,31,NaN,64
8375,,NaN,NaN,,,NaN,,,,,,NaN,
8376,102,NaN,NaN,98,13,NaN,81,12,133,65,31,NaN,64
8377,,NaN,NaN,,,NaN,,,,,,NaN,
8378,102,NaN,NaN,98,13,NaN,81,12,134,65,31,NaN,64
8379,,NaN,NaN,,,NaN,,,,,,NaN,
8380,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,64
8381,,NaN,NaN,,,NaN,,,,,,NaN,
8382,101,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,64
8383,,NaN,NaN,,,NaN,,,,,,NaN,
8384,100,NaN,NaN,98,12,NaN,79,12,131,65,31,NaN,64
8385,,NaN,NaN,,,NaN,,,,,,NaN,
8386,100,NaN,NaN,98,12,NaN,79,12,131,64,31,NaN,64
8387,,NaN,NaN,,,NaN,,,,,,NaN,
8388,100,NaN,NaN,98,13,NaN,79,12,132,65,31,NaN,64
8389,,NaN,NaN,,,NaN,,,,,,NaN,
8390,100,NaN,NaN,98,13,NaN,79,12,131,65,31,NaN,64
8391,,NaN,NaN,,,NaN,,,,,,NaN,
8392,100,NaN,NaN,98,13,NaN,79,12,132,65,31,NaN,64
8393,,NaN,NaN,,,NaN,,,,,,NaN,
8394,100,NaN,NaN,98,13,NaN,79,12,131,65,31,NaN,64
8395,,NaN,NaN,,,NaN,,,,,,NaN,
8396,100,NaN,NaN,98,13,NaN,80,12,133,64,31,NaN,64
8397,,NaN,NaN,,,NaN,,,,,,NaN,
8398,101,NaN,NaN,98,13,NaN,80,12,133,64,31,NaN,64
8399,,NaN,NaN,,,NaN,,,,,,NaN,
8400,100,NaN,NaN,98,13,NaN,79,12,132,64,31,NaN,64
8401,,NaN,NaN,,,NaN,,,,,,NaN,
8402,100,NaN,NaN,98,13,NaN,79,12,132,64,31,NaN,64
8403,,NaN,NaN,,,NaN,,,,,,NaN,
8404,100,NaN,NaN,98,13,NaN,79,12,131,64,31,NaN,64
8405,,NaN,NaN,,,NaN,,,,,,NaN,
8406,100,NaN,NaN,98,13,NaN,79,12,131,64,31,NaN,64
8407,,NaN,NaN,,,NaN,,,,,,NaN,
8408,100,NaN,NaN,98,13,NaN,80,12,132,64,31,NaN,64
8409,,NaN,NaN,,,NaN,,,,,,NaN,
8410,100,NaN,NaN,98,13,NaN,80,12,132,64,31,NaN,64
8411,,NaN,NaN,,,NaN,,,,,,NaN,
8412,101,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,64
8413,,NaN,NaN,,,NaN,,,,,,NaN,
8414,100,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,64
8415,,NaN,NaN,,,NaN,,,,,,NaN,
8416,100,NaN,NaN,98,13,NaN,80,12,131,65,31,NaN,65
8417,,NaN,NaN,,,NaN,,,,,,NaN,
8418,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,65
8419,,NaN,NaN,,,NaN,,,,,,NaN,
8420,100,NaN,NaN,98,13,NaN,79,12,131,65,31,NaN,65
8421,,NaN,NaN,,,NaN,,,,,,NaN,
8422,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,65
8423,,NaN,NaN,,,NaN,,,,,,NaN,
8424,100,NaN,NaN,98,13,NaN,79,12,131,66,31,NaN,65
8425,,NaN,NaN,,,NaN,,,,,,NaN,
8426,100,NaN,NaN,98,13,NaN,79,12,131,66,31,NaN,65
8427,,NaN,NaN,,,NaN,,,,,,NaN,
8428,100,NaN,NaN,98,13,NaN,80,12,132,66,31,NaN,65
8429,,NaN,NaN,,,NaN,,,,,,NaN,
8430,101,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,65
8431,,NaN,NaN,,,NaN,,,,,,NaN,
8432,102,NaN,NaN,98,13,NaN,81,12,136,65,31,NaN,65
8433,,NaN,NaN,,,NaN,,,,,,NaN,
8434,102,NaN,NaN,98,13,NaN,81,12,134,65,31,NaN,64
8435,,NaN,NaN,,,NaN,,,,,,NaN,
8436,102,NaN,NaN,98,13,NaN,81,12,133,65,31,NaN,64
8437,,NaN,NaN,,,NaN,,,,,,NaN,
8438,102,NaN,NaN,98,13,NaN,81,12,133,65,31,NaN,64
8439,,NaN,NaN,,,NaN,,,,,,NaN,
8440,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,64
8441,,NaN,NaN,,,NaN,,,,,,NaN,
8442,102,NaN,NaN,98,13,NaN,81,12,133,65,31,NaN,64
8443,,NaN,NaN,,,NaN,,,,,,NaN,
8444,101,NaN,NaN,98,13,NaN,81,12,133,65,31,NaN,65
8445,,NaN,NaN,,,NaN,,,,,,NaN,
8446,102,NaN,NaN,98,13,NaN,81,12,133,65,31,NaN,65
8447,,NaN,NaN,,,NaN,,,,,,NaN,
8448,102,NaN,NaN,98,13,NaN,81,12,133,65,31,NaN,65
8449,,NaN,NaN,,,NaN,,,,,,NaN,
8450,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,65
8451,,NaN,NaN,,,NaN,,,,,,NaN,
8452,101,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,65
8453,,NaN,NaN,,,NaN,,,,,,NaN,
8454,101,NaN,NaN,98,13,NaN,80,12,131,65,31,NaN,65
8455,,NaN,NaN,,,NaN,,,,,,NaN,
8456,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,65
8457,,NaN,NaN,,,NaN,,,,,,NaN,
8458,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,65
8459,,NaN,NaN,,,NaN,,,,,,NaN,
8460,100,NaN,NaN,98,13,NaN,79,12,131,65,31,NaN,65
8461,,NaN,NaN,,,NaN,,,,,,NaN,
8462,100,NaN,NaN,98,13,NaN,79,12,131,65,31,NaN,65
8463,,NaN,NaN,,,NaN,,,,,,NaN,
8464,99,NaN,NaN,98,13,NaN,78,12,130,65,31,NaN,65
8465,,NaN,NaN,,,NaN,,,,,,NaN,
8466,99,NaN,NaN,98,13,NaN,78,12,130,65,31,NaN,65
8467,,NaN,NaN,,,NaN,,,,,,NaN,
8468,99,NaN,NaN,98,13,NaN,79,12,131,65,31,NaN,65
8469,,NaN,NaN,,,NaN,,,,,,NaN,
8470,100,NaN,NaN,98,13,NaN,79,12,132,65,31,NaN,64
8471,,NaN,NaN,,,NaN,,,,,,NaN,
8472,101,NaN,NaN,98,13,NaN,80,12,134,65,31,NaN,64
8473,,NaN,NaN,,,NaN,,,,,,NaN,
8474,100,NaN,NaN,98,13,NaN,80,12,133,65,31,NaN,64
8475,,NaN,NaN,,,NaN,,,,,,NaN,
8476,100,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,64
8477,,NaN,NaN,,,NaN,,,,,,NaN,
8478,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,64
8479,,NaN,NaN,,,NaN,,,,,,NaN,
8480,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,64
8481,,NaN,NaN,,,NaN,,,,,,NaN,
8482,101,NaN,NaN,98,13,NaN,81,12,133,65,31,NaN,65
8483,,NaN,NaN,,,NaN,,,,,,NaN,
8484,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,65
8485,,NaN,NaN,,,NaN,,,,,,NaN,
8486,101,NaN,NaN,98,13,NaN,80,12,131,65,31,NaN,64
8487,,NaN,NaN,,,NaN,,,,,,NaN,
8488,101,NaN,NaN,98,13,NaN,80,12,132,65,31,NaN,64
8489,,NaN,NaN,,,NaN,,,,,,NaN,
8490,100,NaN,NaN,98,13,NaN,79,12,130,65,31,NaN,64
8491,,NaN,NaN,,,NaN,,,,,,NaN,
8492,100,NaN,NaN,98,13,NaN,79,12,131,65,31,NaN,64
8493,,NaN,NaN,,,NaN,,,,,,NaN,
8494,99,NaN,NaN,98,13,NaN,79,12,129,65,31,NaN,65
8495,,NaN,NaN,,,NaN,,,,,,NaN,
8496,99,NaN,NaN,98,13,NaN,79,12,129,65,31,NaN,65
8497,,NaN,NaN,,,NaN,,,,,,NaN,
8498,99,NaN,NaN,98,13,NaN,79,12,130,65,31,NaN,65
8499,,NaN,NaN,,,NaN,,,,,,NaN,
8500,99,NaN,NaN,98,13,NaN,79,12,129,65,31,NaN,65
8501,,NaN,NaN,,,NaN,,,,,,NaN,
8502,99,NaN,NaN,98,13,NaN,79,12,130,65,31,NaN,64
8503,,NaN,NaN,,,NaN,,,,,,NaN,
8504,99,NaN,NaN,98,13,NaN,79,12,129,65,30,NaN,64
8505,,NaN,NaN,,,NaN,,,,,,NaN,
8506,99,NaN,NaN,98,13,NaN,80,12,131,65,30,NaN,64
8507,,NaN,NaN,,,NaN,,,,,,NaN,
8508,100,NaN,NaN,98,13,NaN,80,12,132,65,30,NaN,64
8509,,NaN,NaN,,,NaN,,,,,,NaN,
8510,100,NaN,NaN,98,13,NaN,80,12,131,65,30,NaN,64
8511,,NaN,NaN,,,NaN,,,,,,NaN,
8512,100,NaN,NaN,98,13,NaN,80,12,132,65,30,NaN,64
8513,,NaN,NaN,,,NaN,,,,,,NaN,
8514,100,NaN,NaN,98,13,NaN,80,12,130,65,30,NaN,64
8515,,NaN,NaN,,,NaN,,,,,,NaN,
8516,100,NaN,NaN,98,13,NaN,80,12,131,65,30,NaN,65
8517,,NaN,NaN,,,NaN,,,,,,NaN,
8518,100,NaN,NaN,98,13,NaN,80,12,131,65,31,NaN,65
8519,,NaN,NaN,,,NaN,,,,,,NaN,
8520,100,NaN,NaN,98,13,NaN,79,12,130,65,31,NaN,65
8521,,NaN,NaN,,,NaN,,,,,,NaN,
8522,100,NaN,NaN,98,13,NaN,80,12,131,65,31,NaN,65
8523,,NaN,NaN,,,NaN,,,,,,NaN,
8524,100,NaN,NaN,98,13,NaN,79,12,130,65,31,NaN,64
8525,,NaN,NaN,,,NaN,,,,,,NaN,
8526,100,NaN,NaN,98,13,NaN,79,12,130,65,31,NaN,64
8527,,NaN,NaN,,,NaN,,,,,,NaN,
8528,100,NaN,NaN,98,13,NaN,78,12,130,65,31,NaN,64
8529,,NaN,NaN,,,NaN,,,,,,NaN,
8530,99,NaN,NaN,98,13,NaN,79,12,130,65,31,NaN,64
8531,,NaN,NaN,,,NaN,,,,,,NaN,
8532,100,NaN,NaN,98,13,NaN,79,12,132,65,30,NaN,64
