time,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/HR,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/CVP,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/PLETH_SPO2,SNUADC/CVP,SNUADC/ECG_II,Solar8000/ART_SBP,SNUADC/ART
423,,,,,,,,NaN,,NaN,NaN,,NaN
424,65,,64,2,,78,2,NaN,100,NaN,NaN,2,NaN
425,,,,,,,,NaN,,NaN,NaN,,NaN
426,65,,64,2,,79,2,NaN,100,NaN,NaN,2,NaN
427,,,,,,,,NaN,,NaN,NaN,,NaN
428,64,,64,2,,79,2,NaN,100,NaN,NaN,2,NaN
429,,,,,,,,NaN,,NaN,NaN,,NaN
430,64,,63,2,,79,2,NaN,100,NaN,NaN,2,NaN
431,,,,,,,,NaN,,NaN,NaN,,NaN
432,63,,63,2,,75,2,NaN,100,NaN,NaN,2,NaN
433,,,,,,,,NaN,,NaN,NaN,,NaN
434,63,,62,2,,75,2,NaN,100,NaN,NaN,2,NaN
435,,,,,,,,NaN,,NaN,NaN,,NaN
436,63,,62,2,,76,2,NaN,100,NaN,NaN,2,NaN
437,,,,,,,,NaN,,NaN,NaN,,NaN
438,62,,62,2,,76,2,NaN,100,NaN,NaN,2,NaN
439,,,,,,,,NaN,,NaN,NaN,,NaN
440,62,,62,2,,75,2,NaN,100,NaN,NaN,2,NaN
441,,,,,,,,NaN,,NaN,NaN,,NaN
442,62,,62,2,,75,2,NaN,100,NaN,NaN,2,NaN
443,,,,,,,,NaN,,NaN,NaN,,NaN
444,62,,61,2,,78,2,NaN,100,NaN,NaN,2,NaN
445,,,,,,,,NaN,,NaN,NaN,,NaN
446,62,,62,2,,78,2,NaN,100,NaN,NaN,2,NaN
447,,,,,,,,NaN,,NaN,NaN,,NaN
448,63,,62,2,,78,2,NaN,100,NaN,NaN,2,NaN
449,,,,,,,,NaN,,NaN,NaN,,NaN
450,63,,63,2,,78,2,NaN,100,NaN,NaN,2,NaN
451,,,,,,,,NaN,,NaN,NaN,,NaN
452,63,,64,2,,81,2,NaN,100,NaN,NaN,2,NaN
453,,,,,,,,NaN,,NaN,NaN,,NaN
454,65,,66,2,,81,2,NaN,100,NaN,NaN,2,NaN
455,,,,,,,,NaN,,NaN,NaN,,NaN
456,66,,68,2,,83,2,NaN,100,NaN,NaN,2,NaN
457,,,,,,,,NaN,,NaN,NaN,,NaN
458,68,,71,2,,83,2,NaN,100,NaN,NaN,2,NaN
459,,,,,,,,NaN,,NaN,NaN,,NaN
460,70,,70,2,,83,2,NaN,100,NaN,NaN,2,NaN
461,,,,,,,,NaN,,NaN,NaN,,NaN
462,70,,,2,,83,2,NaN,100,NaN,NaN,2,NaN
463,,,,,,,,NaN,,NaN,NaN,,NaN
464,70,,,2,,83,2,NaN,100,NaN,NaN,2,NaN
465,,,,,,,,NaN,,NaN,NaN,,NaN
466,70,,,2,,83,2,NaN,100,NaN,NaN,2,NaN
467,,,,,,,,NaN,,NaN,NaN,,NaN
468,69,,,1,,83,1,NaN,100,NaN,NaN,1,NaN
469,,,,,,,,NaN,,NaN,NaN,,NaN
470,69,,,1,,82,1,NaN,100,NaN,NaN,1,NaN
471,,,,,,,,NaN,,NaN,NaN,,NaN
472,68,,,2,,82,2,NaN,100,NaN,NaN,2,NaN
473,,,,,,,,NaN,,NaN,NaN,,NaN
474,67,,70,2,,81,2,NaN,100,NaN,NaN,2,NaN
475,,,,,,,,NaN,,NaN,NaN,,NaN
476,67,,69,2,,81,2,NaN,100,NaN,NaN,2,NaN
477,,,,,,,,NaN,,NaN,NaN,,NaN
478,67,,69,2,,80,2,NaN,100,NaN,NaN,2,NaN
479,,,,,,,,NaN,,NaN,NaN,,NaN
480,66,,77,3,,80,3,NaN,100,NaN,NaN,3,NaN
481,,,,,,,,NaN,,NaN,NaN,,NaN
482,66,,76,3,,81,3,NaN,100,NaN,NaN,3,NaN
483,,,,,,,,NaN,,NaN,NaN,,NaN
484,66,,75,3,,81,3,NaN,100,NaN,NaN,3,NaN
485,,,,,,,,NaN,,NaN,NaN,,NaN
486,66,,69,3,,80,3,NaN,100,NaN,NaN,3,NaN
487,,,,,,,,NaN,,NaN,NaN,,NaN
488,67,,69,3,,80,3,NaN,100,NaN,NaN,3,NaN
489,,,,,,,,NaN,,NaN,NaN,,NaN
490,67,,69,3,,78,3,NaN,100,NaN,NaN,3,NaN
491,,,,,,,,NaN,,NaN,NaN,,NaN
492,67,,69,3,,78,3,NaN,100,NaN,NaN,3,NaN
493,,,,,,,,NaN,,NaN,NaN,,NaN
494,67,,69,3,,78,3,NaN,100,NaN,NaN,3,NaN
495,,,,,,,,NaN,,NaN,NaN,,NaN
496,67,,68,3,,78,3,NaN,100,NaN,NaN,3,NaN
497,,,,,,,,NaN,,NaN,NaN,,NaN
498,66,,68,3,,78,3,NaN,100,NaN,NaN,3,NaN
499,,,,,,,,NaN,,NaN,NaN,,NaN
500,65,,64,4,,77,4,NaN,100,NaN,NaN,4,NaN
501,,,,,,,,NaN,,NaN,NaN,,NaN
502,64,,64,4,,77,4,NaN,100,NaN,NaN,4,NaN
503,,,,,,,,NaN,,NaN,NaN,,NaN
504,64,,64,3,,80,3,NaN,100,NaN,NaN,3,NaN
505,,,,,,,,NaN,,NaN,NaN,,NaN
506,64,,63,3,,80,3,NaN,100,NaN,NaN,5,NaN
507,,,,,,,,NaN,,NaN,NaN,,NaN
508,64,,64,3,,81,3,NaN,100,NaN,NaN,5,NaN
509,,,,,,,,NaN,,NaN,NaN,,NaN
510,64,,64,4,,81,4,NaN,100,NaN,NaN,4,NaN
511,,,,,,,,NaN,,NaN,NaN,,NaN
512,64,,64,4,,14,4,NaN,100,NaN,NaN,4,NaN
513,,,,,,,,NaN,,NaN,NaN,,NaN
514,65,,64,4,,14,4,NaN,100,NaN,NaN,4,NaN
515,,,,,,,,NaN,,NaN,NaN,,NaN
516,65,,64,4,,7,4,NaN,100,NaN,NaN,4,NaN
517,,,,,,,,NaN,,NaN,NaN,,NaN
518,65,,65,22,,7,22,NaN,100,NaN,NaN,22,NaN
519,,,,,,,,NaN,,NaN,NaN,,NaN
520,66,,65,51,,1,,NaN,100,NaN,NaN,194,NaN
521,,,,,,,,NaN,,NaN,NaN,,NaN
522,66,,65,12,,1,-21,NaN,100,NaN,NaN,33,NaN
523,,,,,,,,NaN,,NaN,NaN,,NaN
524,67,,66,6,,1,-43,NaN,100,NaN,NaN,44,NaN
525,,,,,,,,NaN,,NaN,NaN,,NaN
526,68,,68,6,,6,-34,NaN,100,NaN,NaN,38,NaN
527,,,,,,,,NaN,,NaN,NaN,,NaN
528,69,,68,10,,6,-16,NaN,100,NaN,NaN,59,NaN
529,,,,,,,,NaN,,NaN,NaN,,NaN
530,69,,68,9,,10,-11,NaN,100,NaN,NaN,40,NaN
531,,,,,,,,NaN,,NaN,NaN,,NaN
532,68,,67,49,,10,54,NaN,100,NaN,NaN,94,NaN
533,,,,,,,,NaN,,NaN,NaN,,NaN
534,67,,66,62,,14,61,NaN,100,NaN,NaN,101,NaN
535,,,,,,,,NaN,,NaN,NaN,,NaN
536,66,,65,70,,14,65,NaN,100,NaN,NaN,101,NaN
537,,,,,,,,NaN,,NaN,NaN,,NaN
538,65,,64,75,,-17,67,NaN,100,NaN,NaN,103,NaN
539,,,,,,,,NaN,,NaN,NaN,,NaN
540,65,,64,78,,-17,68,NaN,100,NaN,NaN,104,NaN
541,,,,,,,,NaN,,NaN,NaN,,NaN
542,65,,65,80,,-42,68,NaN,100,NaN,NaN,105,NaN
543,,,,,,,,NaN,,NaN,NaN,,NaN
544,66,,65,81,,-42,68,NaN,100,NaN,NaN,106,NaN
545,,,,,,,,NaN,,NaN,NaN,,NaN
546,66,,66,82,,-42,68,NaN,100,NaN,NaN,107,NaN
547,,,,,,,,NaN,,NaN,NaN,,NaN
548,66,,66,83,,-42,68,NaN,100,NaN,NaN,107,NaN
549,,,,,,,,NaN,,NaN,NaN,,NaN
550,66,,66,83,,-45,69,NaN,100,NaN,NaN,108,NaN
551,,,,,,,,NaN,,NaN,NaN,,NaN
552,66,,66,84,,-45,70,NaN,100,NaN,NaN,109,NaN
553,,,,,,,,NaN,,NaN,NaN,,NaN
554,66,,65,85,,-46,71,NaN,100,NaN,NaN,110,NaN
555,,,,,,,,NaN,,NaN,NaN,,NaN
556,66,,66,85,,-46,70,NaN,100,NaN,NaN,110,NaN
557,,,,,,,,NaN,,NaN,NaN,,NaN
558,67,,66,85,,-46,69,NaN,100,NaN,NaN,110,NaN
559,,,,,,,,NaN,,NaN,NaN,,NaN
560,67,,67,84,,-47,69,NaN,100,NaN,NaN,109,NaN
561,,,,,,,,NaN,,NaN,NaN,,NaN
562,67,,67,84,,-47,68,NaN,100,NaN,NaN,109,NaN
563,,,,,,,,NaN,,NaN,NaN,,NaN
564,67,,67,84,,-48,68,NaN,100,NaN,NaN,109,NaN
565,,,,,,,,NaN,,NaN,NaN,,NaN
566,67,,66,83,,-48,68,NaN,100,NaN,NaN,108,NaN
567,,,,,,,,NaN,,NaN,NaN,,NaN
568,67,,66,83,,-48,68,NaN,100,NaN,NaN,108,NaN
569,,,,,,,,NaN,,NaN,NaN,,NaN
570,67,,66,83,,-48,68,NaN,100,NaN,NaN,108,NaN
571,,,,,,,,NaN,,NaN,NaN,,NaN
572,67,,67,83,,-48,68,NaN,100,NaN,NaN,108,NaN
573,,,,,,,,NaN,,NaN,NaN,,NaN
574,68,,68,83,,-48,67,NaN,100,NaN,NaN,107,NaN
575,,,,,,,,NaN,,NaN,NaN,,NaN
576,68,,68,82,,-48,67,NaN,100,NaN,NaN,107,NaN
577,,,,,,,,NaN,,NaN,NaN,,NaN
578,69,,68,82,,-48,67,NaN,100,NaN,NaN,107,NaN
579,,,,,,,,NaN,,NaN,NaN,,NaN
580,69,,68,82,,-49,67,NaN,100,NaN,NaN,107,NaN
581,,,,,,,,NaN,,NaN,NaN,,NaN
582,69,,68,82,,-49,67,NaN,100,NaN,NaN,107,NaN
583,,,,,,,,NaN,,NaN,NaN,,NaN
584,68,,67,83,,-49,68,NaN,100,NaN,NaN,108,NaN
585,,,,,,,,NaN,,NaN,NaN,,NaN
586,68,,67,84,,-49,69,NaN,100,NaN,NaN,109,NaN
587,,,,,,,,NaN,,NaN,NaN,,NaN
588,67,,67,84,,-49,69,NaN,100,NaN,NaN,110,NaN
589,,,,,,,,NaN,,NaN,NaN,,NaN
590,68,,67,85,,-49,70,NaN,100,NaN,NaN,110,NaN
591,,,,,,,,NaN,,NaN,NaN,,NaN
592,68,,68,85,,-49,70,NaN,100,NaN,NaN,110,NaN
593,,,,,,,,NaN,,NaN,NaN,,NaN
594,69,,69,86,,-49,71,NaN,100,NaN,NaN,110,NaN
595,,,,,,,,NaN,,NaN,NaN,,NaN
596,70,,70,85,,-49,70,NaN,100,NaN,NaN,109,NaN
597,,,,,,,,NaN,,NaN,NaN,,NaN
598,70,,70,85,,-49,70,NaN,100,NaN,NaN,110,NaN
599,,,,,,,,NaN,,NaN,NaN,,NaN
600,70,,70,85,,-49,69,NaN,100,NaN,NaN,110,NaN
601,,,,,,,,NaN,,NaN,NaN,,NaN
602,70,,70,84,,-49,69,NaN,100,NaN,NaN,109,NaN
603,,,,,,,,NaN,,NaN,NaN,,NaN
604,70,,69,84,,-49,69,NaN,100,NaN,NaN,110,NaN
605,,,,,,,,NaN,,NaN,NaN,,NaN
606,69,,68,84,,-49,68,NaN,100,NaN,NaN,109,NaN
607,,,,,,,,NaN,,NaN,NaN,,NaN
608,68,,67,84,,-49,69,NaN,100,NaN,NaN,109,NaN
609,,,,,,,,NaN,,NaN,NaN,,NaN
610,67,,66,85,,-49,70,NaN,100,NaN,NaN,110,NaN
611,,,,,,,,NaN,,NaN,NaN,,NaN
612,66,,65,87,,-49,73,NaN,100,NaN,NaN,111,NaN
613,,,,,,,,NaN,,NaN,NaN,,NaN
614,66,,65,87,,-49,72,NaN,100,NaN,NaN,111,NaN
615,,,,,,,,NaN,,NaN,NaN,,NaN
616,67,,67,88,,-49,73,NaN,100,NaN,NaN,109,NaN
617,,,,,,,,NaN,,NaN,NaN,,NaN
618,68,,68,90,,-50,76,NaN,100,NaN,NaN,109,NaN
619,,,,,,,,NaN,,NaN,NaN,,NaN
620,70,,70,92,,-50,78,NaN,100,NaN,NaN,112,NaN
621,,,,,,,,NaN,,NaN,NaN,,NaN
622,71,,71,95,,-50,80,NaN,100,NaN,NaN,118,NaN
623,,,,,,,,NaN,,NaN,NaN,,NaN
624,73,,74,96,,-50,79,NaN,100,NaN,NaN,121,NaN
625,,,,,,,,NaN,,NaN,NaN,,NaN
626,75,,75,97,,-50,79,NaN,100,NaN,NaN,117,NaN
627,,,,,,,,NaN,,NaN,NaN,,NaN
628,77,,77,95,,-50,77,NaN,100,NaN,NaN,112,NaN
629,,,,,,,,NaN,,NaN,NaN,,NaN
630,77,,77,94,,-50,75,NaN,100,NaN,NaN,111,NaN
631,,,,,,,,NaN,,NaN,NaN,,NaN
632,78,,77,92,,-50,75,NaN,100,NaN,NaN,111,NaN
633,,,,,,,,NaN,,NaN,NaN,,NaN
634,77,,77,92,,-50,74,NaN,100,NaN,NaN,112,NaN
635,,,,,,,,NaN,,NaN,NaN,,NaN
636,77,0,76,92,34,-50,75,NaN,100,NaN,NaN,112,NaN
637,,,,,,,,NaN,,NaN,NaN,,NaN
638,77,0,76,93,34,-50,75,NaN,100,NaN,NaN,114,NaN
639,,,,,,,,NaN,,NaN,NaN,,NaN
640,76,0,76,93,34,-50,75,NaN,100,NaN,NaN,119,NaN
641,,,,,,,,NaN,,NaN,NaN,,NaN
642,76,0,76,93,34,-50,75,NaN,100,NaN,NaN,121,NaN
643,,,,,,,,NaN,,NaN,NaN,,NaN
644,76,0,76,92,43,-51,74,NaN,100,NaN,NaN,120,NaN
645,,,,,,,,NaN,,NaN,NaN,,NaN
646,76,0,75,92,43,-51,73,NaN,100,NaN,NaN,120,NaN
647,,,,,,,,NaN,,NaN,NaN,,NaN
648,76,0,75,93,43,-51,76,NaN,100,NaN,NaN,120,NaN
649,,,,,,,,NaN,,NaN,NaN,,NaN
650,76,0,75,93,43,-51,75,NaN,100,NaN,NaN,121,NaN
651,,,,,,,,NaN,,NaN,NaN,,NaN
652,76,11,75,93,40,-51,75,NaN,100,NaN,NaN,121,NaN
653,,,,,,,,NaN,,NaN,NaN,,NaN
654,76,11,76,93,40,-51,75,NaN,100,NaN,NaN,117,NaN
655,,,,,,,,NaN,,NaN,NaN,,NaN
656,76,11,75,93,40,-51,75,NaN,100,NaN,NaN,117,NaN
657,,,,,,,,NaN,,NaN,NaN,,NaN
658,75,15,75,93,39,-50,74,NaN,100,NaN,NaN,115,NaN
659,,,,,,,,NaN,,NaN,NaN,,NaN
660,75,15,74,93,39,-50,75,NaN,100,NaN,NaN,115,NaN
661,,,,,,,,NaN,,NaN,NaN,,NaN
662,74,15,98,93,39,-50,75,NaN,100,NaN,NaN,114,NaN
663,,,,,,,,NaN,,NaN,NaN,,NaN
664,74,15,98,92,39,-50,75,NaN,100,NaN,NaN,115,NaN
665,,,,,,,,NaN,,NaN,NaN,,NaN
666,74,17,97,93,38,-50,76,NaN,100,NaN,NaN,117,NaN
667,,,,,,,,NaN,,NaN,NaN,,NaN
668,74,17,84,94,38,-50,76,NaN,100,NaN,NaN,116,NaN
669,,,,,,,,NaN,,NaN,NaN,,NaN
670,74,17,74,94,38,-51,75,NaN,100,NaN,NaN,118,NaN
671,,,,,,,,NaN,,NaN,NaN,,NaN
672,75,17,74,93,38,-51,75,NaN,100,NaN,NaN,115,NaN
673,,,,,,,,NaN,,NaN,NaN,,NaN
674,75,17,74,92,38,-52,75,NaN,100,NaN,NaN,115,NaN
675,,,,,,,,NaN,,NaN,NaN,,NaN
676,74,17,74,92,38,-52,75,NaN,100,NaN,NaN,114,NaN
677,,,,,,,,NaN,,NaN,NaN,,NaN
678,74,17,73,90,38,-52,73,NaN,100,NaN,NaN,112,NaN
679,,,,,,,,NaN,,NaN,NaN,,NaN
680,73,17,73,89,38,-52,72,NaN,100,NaN,NaN,110,NaN
681,,,,,,,,NaN,,NaN,NaN,,NaN
682,73,17,73,89,38,-51,72,NaN,100,NaN,NaN,111,NaN
683,,,,,,,,NaN,,NaN,NaN,,NaN
684,73,17,73,89,38,-51,73,NaN,100,NaN,NaN,113,NaN
685,,,,,,,,NaN,,NaN,NaN,,NaN
686,73,17,72,90,38,-51,75,NaN,100,NaN,NaN,113,NaN
687,,,,,,,,NaN,,NaN,NaN,,NaN
688,73,17,72,90,38,-51,74,NaN,100,NaN,NaN,115,NaN
689,,,,,,,,NaN,,NaN,NaN,,NaN
690,72,17,72,90,38,-51,75,NaN,100,NaN,NaN,114,NaN
691,,,,,,,,NaN,,NaN,NaN,,NaN
692,72,17,71,90,38,-52,74,NaN,100,NaN,NaN,113,NaN
693,,,,,,,,NaN,,NaN,NaN,,NaN
694,71,17,71,90,38,-52,74,NaN,100,NaN,NaN,112,NaN
695,,,,,,,,NaN,,NaN,NaN,,NaN
696,71,17,70,89,37,-53,73,NaN,100,NaN,NaN,112,NaN
697,,,,,,,,NaN,,NaN,NaN,,NaN
698,70,17,69,89,37,-53,73,NaN,100,NaN,NaN,111,NaN
699,,,,,,,,NaN,,NaN,NaN,,NaN
700,70,17,69,89,37,-53,74,NaN,100,NaN,NaN,111,NaN
701,,,,,,,,NaN,,NaN,NaN,,NaN
702,69,17,68,89,37,-53,74,NaN,100,NaN,NaN,112,NaN
703,,,,,,,,NaN,,NaN,NaN,,NaN
704,69,17,68,90,36,-52,75,NaN,100,NaN,NaN,112,NaN
705,,,,,,,,NaN,,NaN,NaN,,NaN
706,69,17,69,96,36,-52,59,NaN,100,NaN,NaN,144,NaN
707,,,,,,,,NaN,,NaN,NaN,,NaN
708,69,17,69,94,36,-52,25,NaN,100,NaN,NaN,181,NaN
709,,,,,,,,NaN,,NaN,NaN,,NaN
710,69,17,69,94,36,-52,46,NaN,100,NaN,NaN,153,NaN
711,,,,,,,,NaN,,NaN,NaN,,NaN
712,69,17,69,93,36,-52,61,NaN,100,NaN,NaN,124,NaN
713,,,,,,,,NaN,,NaN,NaN,,NaN
714,69,17,69,90,36,-52,67,NaN,100,NaN,NaN,127,NaN
715,,,,,,,,NaN,,NaN,NaN,,NaN
716,69,17,69,90,36,-52,73,NaN,100,NaN,NaN,113,NaN
717,,,,,,,,NaN,,NaN,NaN,,NaN
718,69,17,69,89,36,-53,74,NaN,100,NaN,NaN,109,NaN
719,,,,,,,,NaN,,NaN,NaN,,NaN
720,69,17,69,89,36,-53,72,NaN,100,NaN,NaN,112,NaN
721,,,,,,,,NaN,,NaN,NaN,,NaN
722,69,17,69,89,36,-53,73,NaN,100,NaN,NaN,114,NaN
723,,,,,,,,NaN,,NaN,NaN,,NaN
724,69,17,69,89,36,-53,72,NaN,100,NaN,NaN,115,NaN
725,,,,,,,,NaN,,NaN,NaN,,NaN
726,69,17,68,89,36,-52,72,NaN,100,NaN,NaN,115,NaN
727,,,,,,,,NaN,,NaN,NaN,,NaN
728,69,17,68,88,36,-52,72,NaN,100,NaN,NaN,114,NaN
729,,,,,,,,NaN,,NaN,NaN,,NaN
730,68,17,68,88,36,-53,72,NaN,100,NaN,NaN,115,NaN
731,,,,,,,,NaN,,NaN,NaN,,NaN
732,68,17,68,88,36,-53,73,NaN,100,NaN,NaN,114,NaN
733,,,,,,,,NaN,,NaN,NaN,,NaN
734,68,17,67,88,36,-53,72,NaN,100,NaN,NaN,116,NaN
735,,,,,,,,NaN,,NaN,NaN,,NaN
736,68,17,68,89,36,-53,73,NaN,100,NaN,NaN,115,NaN
737,,,,,,,,NaN,,NaN,NaN,,NaN
738,68,17,68,89,36,-53,73,NaN,100,NaN,NaN,116,NaN
739,,,,,,,,NaN,,NaN,NaN,,NaN
740,68,17,68,89,36,-53,73,NaN,100,NaN,NaN,117,NaN
741,,,,,,,,NaN,,NaN,NaN,,NaN
742,68,17,68,89,36,-53,73,NaN,100,NaN,NaN,116,NaN
743,,,,,,,,NaN,,NaN,NaN,,NaN
744,68,17,68,89,36,-53,73,NaN,100,NaN,NaN,118,NaN
745,,,,,,,,NaN,,NaN,NaN,,NaN
746,68,17,68,88,36,-53,73,NaN,100,NaN,NaN,116,NaN
747,,,,,,,,NaN,,NaN,NaN,,NaN
748,68,17,68,89,36,-53,74,NaN,100,NaN,NaN,118,NaN
749,,,,,,,,NaN,,NaN,NaN,,NaN
750,68,17,68,90,36,-53,74,NaN,100,NaN,NaN,118,NaN
751,,,,,,,,NaN,,NaN,NaN,,NaN
752,68,17,68,90,35,-53,74,NaN,100,NaN,NaN,119,NaN
753,,,,,,,,NaN,,NaN,NaN,,NaN
754,69,17,68,90,35,-53,75,NaN,100,NaN,NaN,118,NaN
755,,,,,,,,NaN,,NaN,NaN,,NaN
756,69,17,68,90,35,-53,76,NaN,100,NaN,NaN,116,NaN
757,,,,,,,,NaN,,NaN,NaN,,NaN
758,69,17,68,90,35,-53,73,NaN,100,NaN,NaN,116,NaN
759,,,,,,,,NaN,,NaN,NaN,,NaN
760,68,17,67,89,35,-53,71,NaN,100,NaN,NaN,115,NaN
761,,,,,,,,NaN,,NaN,NaN,,NaN
762,68,17,67,89,35,-53,72,NaN,100,NaN,NaN,115,NaN
763,,,,,,,,NaN,,NaN,NaN,,NaN
764,68,17,67,89,35,-53,73,NaN,100,NaN,NaN,111,NaN
765,,,,,,,,NaN,,NaN,NaN,,NaN
766,67,17,67,89,35,-53,73,NaN,100,NaN,NaN,111,NaN
767,,,,,,,,NaN,,NaN,NaN,,NaN
768,67,17,66,88,35,-53,72,NaN,100,NaN,NaN,111,NaN
769,,,,,,,,NaN,,NaN,NaN,,NaN
770,67,17,66,88,35,-53,71,NaN,100,NaN,NaN,112,NaN
771,,,,,,,,NaN,,NaN,NaN,,NaN
772,67,17,66,88,35,-53,72,NaN,100,NaN,NaN,110,NaN
773,,,,,,,,NaN,,NaN,NaN,,NaN
774,67,17,66,87,35,-53,72,NaN,100,NaN,NaN,109,NaN
775,,,,,,,,NaN,,NaN,NaN,,NaN
776,67,17,66,88,35,-53,72,NaN,100,NaN,NaN,110,NaN
777,,,,,,,,NaN,,NaN,NaN,,NaN
778,67,17,66,87,35,-53,71,NaN,100,NaN,NaN,107,NaN
779,,,,,,,,NaN,,NaN,NaN,,NaN
780,67,17,66,86,35,-53,71,NaN,100,NaN,NaN,105,NaN
781,,,,,,,,NaN,,NaN,NaN,,NaN
782,67,17,66,85,35,-53,71,NaN,100,NaN,NaN,106,NaN
783,,,,,,,,NaN,,NaN,NaN,,NaN
784,67,17,66,85,35,-53,72,NaN,100,NaN,NaN,105,NaN
785,,,,,,,,NaN,,NaN,NaN,,NaN
786,67,17,66,86,35,-53,72,NaN,100,NaN,NaN,106,NaN
787,,,,,,,,NaN,,NaN,NaN,,NaN
788,67,17,67,85,35,-53,71,NaN,100,NaN,NaN,105,NaN
789,,,,,,,,NaN,,NaN,NaN,,NaN
790,67,17,67,85,35,-53,71,NaN,100,NaN,NaN,105,NaN
791,,,,,,,,NaN,,NaN,NaN,,NaN
792,67,17,67,84,33,-53,71,NaN,100,NaN,NaN,104,NaN
793,,,,,,,,NaN,,NaN,NaN,,NaN
794,67,17,67,84,33,-53,70,NaN,100,NaN,NaN,105,NaN
795,,,,,,,,NaN,,NaN,NaN,,NaN
796,67,17,66,83,33,-53,69,NaN,100,NaN,NaN,103,NaN
797,,,,,,,,NaN,,NaN,NaN,,NaN
798,67,17,66,83,33,-53,69,NaN,100,NaN,NaN,104,NaN
799,,,,,,,,NaN,,NaN,NaN,,NaN
800,66,17,66,84,33,-53,70,NaN,100,NaN,NaN,104,NaN
801,,,,,,,,NaN,,NaN,NaN,,NaN
802,66,17,65,83,33,-53,71,NaN,100,NaN,NaN,102,NaN
803,,,,,,,,NaN,,NaN,NaN,,NaN
804,66,17,65,84,33,-53,70,NaN,100,NaN,NaN,103,NaN
805,,,,,,,,NaN,,NaN,NaN,,NaN
806,66,17,65,83,34,-53,68,NaN,100,NaN,NaN,102,NaN
807,,,,,,,,NaN,,NaN,NaN,,NaN
808,66,17,66,83,34,-53,68,NaN,100,NaN,NaN,103,NaN
809,,,,,,,,NaN,,NaN,NaN,,NaN
810,66,17,66,82,34,-53,68,NaN,100,NaN,NaN,102,NaN
811,,,,,,,,NaN,,NaN,NaN,,NaN
812,66,17,65,81,34,-53,67,NaN,100,NaN,NaN,102,NaN
813,,,,,,,,NaN,,NaN,NaN,,NaN
814,66,17,65,81,34,-53,67,NaN,100,NaN,NaN,101,NaN
815,,,,,,,,NaN,,NaN,NaN,,NaN
816,66,17,65,81,34,-53,67,NaN,100,NaN,NaN,101,NaN
817,,,,,,,,NaN,,NaN,NaN,,NaN
818,65,17,65,81,34,-53,68,NaN,100,NaN,NaN,103,NaN
819,,,,,,,,NaN,,NaN,NaN,,NaN
820,65,17,64,82,34,-53,69,NaN,100,NaN,NaN,103,NaN
821,,,,,,,,NaN,,NaN,NaN,,NaN
822,65,17,64,83,34,-53,69,NaN,100,NaN,NaN,105,NaN
823,,,,,,,,NaN,,NaN,NaN,,NaN
824,65,17,65,82,34,-53,69,NaN,100,NaN,NaN,104,NaN
825,,,,,,,,NaN,,NaN,NaN,,NaN
826,65,17,65,83,34,-53,69,NaN,100,NaN,NaN,105,NaN
827,,,,,,,,NaN,,NaN,NaN,,NaN
828,66,17,66,82,34,-53,68,NaN,100,NaN,NaN,105,NaN
829,,,,,,,,NaN,,NaN,NaN,,NaN
830,66,17,66,82,33,-53,67,NaN,100,NaN,NaN,105,NaN
831,,,,,,,,NaN,,NaN,NaN,,NaN
832,66,17,66,82,33,-53,67,NaN,100,NaN,NaN,106,NaN
833,,,,,,,,NaN,,NaN,NaN,,NaN
834,66,17,66,81,33,-53,67,NaN,100,NaN,NaN,105,NaN
835,,,,,,,,NaN,,NaN,NaN,,NaN
836,66,17,66,82,33,-53,68,NaN,100,NaN,NaN,106,NaN
837,,,,,,,,NaN,,NaN,NaN,,NaN
838,66,17,66,81,33,-53,67,NaN,100,NaN,NaN,104,NaN
839,,,,,,,,NaN,,NaN,NaN,,NaN
840,66,17,66,81,33,-53,66,NaN,100,NaN,NaN,105,NaN
841,,,,,,,,NaN,,NaN,NaN,,NaN
842,66,17,66,80,33,-53,66,NaN,100,NaN,NaN,105,NaN
843,,,,,,,,NaN,,NaN,NaN,,NaN
844,66,17,65,80,33,-53,65,NaN,100,NaN,NaN,105,NaN
845,,,,,,,,NaN,,NaN,NaN,,NaN
846,66,17,65,80,33,-53,66,NaN,100,NaN,NaN,105,NaN
847,,,,,,,,NaN,,NaN,NaN,,NaN
848,66,17,65,80,33,-53,65,NaN,100,NaN,NaN,105,NaN
849,,,,,,,,NaN,,NaN,NaN,,NaN
850,66,17,65,80,33,-53,66,NaN,100,NaN,NaN,106,NaN
851,,,,,,,,NaN,,NaN,NaN,,NaN
852,66,17,66,80,33,-53,66,NaN,100,NaN,NaN,104,NaN
853,,,,,,,,NaN,,NaN,NaN,,NaN
854,66,17,66,80,33,-53,66,NaN,100,NaN,NaN,106,NaN
855,,,,,,,,NaN,,NaN,NaN,,NaN
856,67,17,66,80,33,-53,66,NaN,100,NaN,NaN,104,NaN
857,,,,,,,,NaN,,NaN,NaN,,NaN
858,67,17,66,80,33,-53,66,NaN,100,NaN,NaN,104,NaN
859,,,,,,,,NaN,,NaN,NaN,,NaN
860,67,17,66,80,32,-53,66,NaN,100,NaN,NaN,104,NaN
861,,,,,,,,NaN,,NaN,NaN,,NaN
862,67,17,66,79,32,-53,65,NaN,100,NaN,NaN,103,NaN
863,,,,,,,,NaN,,NaN,NaN,,NaN
