time,SNUADC/CVP,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/CVP,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_SBP,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/RR_CO2,SNUADC/ECG_V5
415,NaN,61,99,-18,61,NaN,-3,,-3,NaN,-3,,NaN
416,NaN,,,,,NaN,,,,NaN,,,NaN
417,NaN,64,99,-18,63,NaN,-3,,-3,NaN,-3,,NaN
418,NaN,,,,,NaN,,,,NaN,,,NaN
419,NaN,66,99,-18,65,NaN,-3,0,-3,NaN,-3,,NaN
420,NaN,,,,,NaN,,,,NaN,,,NaN
421,NaN,66,99,-19,66,NaN,-3,0,-3,NaN,-3,,NaN
422,NaN,,,,,NaN,,,,NaN,,,NaN
423,NaN,64,99,-19,65,NaN,-3,0,-3,NaN,-3,,NaN
424,NaN,,,,,NaN,,,,NaN,,,NaN
425,NaN,62,99,-19,64,NaN,-3,0,-3,NaN,-3,,NaN
426,NaN,,,,,NaN,,,,NaN,,,NaN
427,NaN,60,99,-19,62,NaN,-3,0,-3,NaN,-3,,NaN
428,NaN,,,,,NaN,,,,NaN,,,NaN
429,NaN,59,99,-19,60,NaN,-3,0,-3,NaN,-3,,NaN
430,NaN,,,,,NaN,,,,NaN,,,NaN
431,NaN,59,99,-19,60,NaN,-3,0,-3,NaN,-3,,NaN
432,NaN,,,,,NaN,,,,NaN,,,NaN
433,NaN,59,99,-19,60,NaN,-3,0,-3,NaN,-3,,NaN
434,NaN,,,,,NaN,,,,NaN,,,NaN
435,NaN,58,99,-19,59,NaN,-3,0,-3,NaN,-3,,NaN
436,NaN,,,,,NaN,,,,NaN,,,NaN
437,NaN,59,99,-19,59,NaN,-3,0,-3,NaN,-3,,NaN
438,NaN,,,,,NaN,,,,NaN,,,NaN
439,NaN,60,99,-19,60,NaN,-3,0,-3,NaN,-3,,NaN
440,NaN,,,,,NaN,,,,NaN,,,NaN
441,NaN,60,99,-19,60,NaN,-3,0,-3,NaN,-3,,NaN
442,NaN,,,,,NaN,,,,NaN,,,NaN
443,NaN,61,99,-19,61,NaN,-3,,-3,NaN,-3,,NaN
444,NaN,,,,,NaN,,,,NaN,,,NaN
445,NaN,62,100,-18,62,NaN,-3,,-3,NaN,-3,,NaN
446,NaN,,,,,NaN,,,,NaN,,,NaN
447,NaN,61,99,-18,62,NaN,-3,,-3,NaN,-3,,NaN
448,NaN,,,,,NaN,,,,NaN,,,NaN
449,NaN,62,99,-18,62,NaN,-3,,-3,NaN,-3,,NaN
450,NaN,,,,,NaN,,,,NaN,,,NaN
451,NaN,62,100,-18,63,NaN,-3,,-3,NaN,-3,,NaN
452,NaN,,,,,NaN,,,,NaN,,,NaN
453,NaN,61,100,-18,62,NaN,-3,,-3,NaN,-3,,NaN
454,NaN,,,,,NaN,,,,NaN,,,NaN
455,NaN,61,100,-18,61,NaN,-3,,-3,NaN,-3,,NaN
456,NaN,,,,,NaN,,,,NaN,,,NaN
457,NaN,61,100,-18,62,NaN,-1,,-1,NaN,-1,,NaN
458,NaN,,,,,NaN,,,,NaN,,,NaN
459,NaN,60,100,-19,61,NaN,-1,,-1,NaN,-1,,NaN
460,NaN,,,,,NaN,,,,NaN,,,NaN
461,NaN,59,100,-19,60,NaN,-2,,-2,NaN,-2,,NaN
462,NaN,,,,,NaN,,,,NaN,,,NaN
463,NaN,60,100,-19,60,NaN,-2,,-2,NaN,-2,,NaN
464,NaN,,,,,NaN,,,,NaN,,,NaN
465,NaN,58,100,-19,60,NaN,-3,,-3,NaN,-3,,NaN
466,NaN,,,,,NaN,,,,NaN,,,NaN
467,NaN,58,100,-19,59,NaN,-3,,-3,NaN,-3,,NaN
468,NaN,,,,,NaN,,,,NaN,,,NaN
469,NaN,59,100,-19,59,NaN,-2,,-2,NaN,-2,,NaN
470,NaN,,,,,NaN,,,,NaN,,,NaN
471,NaN,58,100,-19,60,NaN,-2,,-2,NaN,-2,,NaN
472,NaN,,,,,NaN,,,,NaN,,,NaN
473,NaN,58,100,-19,59,NaN,-3,,-3,NaN,-3,,NaN
474,NaN,,,,,NaN,,,,NaN,,,NaN
475,NaN,58,100,-19,58,NaN,-3,,-3,NaN,-3,,NaN
476,NaN,,,,,NaN,,,,NaN,,,NaN
477,NaN,59,100,-19,60,NaN,-3,,-3,NaN,-3,,NaN
478,NaN,,,,,NaN,,,,NaN,,,NaN
479,NaN,60,100,-19,60,NaN,-3,,-3,NaN,-3,,NaN
480,NaN,,,,,NaN,,,,NaN,,,NaN
481,NaN,60,100,-19,60,NaN,-3,,-3,NaN,-3,,NaN
482,NaN,,,,,NaN,,,,NaN,,,NaN
483,NaN,61,100,-19,61,NaN,-3,,-3,NaN,-3,,NaN
484,NaN,,,,,NaN,,,,NaN,,,NaN
485,NaN,60,100,-18,62,NaN,-3,,-3,NaN,-3,,NaN
486,NaN,,,,,NaN,,,,NaN,,,NaN
487,NaN,60,100,-18,60,NaN,-3,,-3,NaN,-3,,NaN
488,NaN,,,,,NaN,,,,NaN,,,NaN
489,NaN,61,100,-18,61,NaN,-3,,-3,NaN,-3,,NaN
490,NaN,,,,,NaN,,,,NaN,,,NaN
491,NaN,59,100,-18,61,NaN,-3,,-3,NaN,-3,,NaN
492,NaN,,,,,NaN,,,,NaN,,,NaN
493,NaN,59,100,-18,60,NaN,-3,,-3,NaN,-3,,NaN
494,NaN,,,,,NaN,,,,NaN,,,NaN
495,NaN,59,100,-18,59,NaN,-3,,-3,NaN,-3,,NaN
496,NaN,,,,,NaN,,,,NaN,,,NaN
497,NaN,58,100,-18,60,NaN,-3,,-3,NaN,-3,,NaN
498,NaN,,,,,NaN,,,,NaN,,,NaN
499,NaN,57,100,-18,59,NaN,-3,,-3,NaN,-3,,NaN
500,NaN,,,,,NaN,,,,NaN,,,NaN
501,NaN,58,100,-19,58,NaN,-3,,-3,NaN,-3,,NaN
502,NaN,,,,,NaN,,,,NaN,,,NaN
503,NaN,57,100,-19,58,NaN,-3,,-3,NaN,-3,,NaN
504,NaN,,,,,NaN,,,,NaN,,,NaN
505,NaN,56,100,-19,57,NaN,-3,,-3,NaN,-3,,NaN
506,NaN,,,,,NaN,,,,NaN,,,NaN
507,NaN,56,100,-19,56,NaN,-3,,-3,NaN,-3,,NaN
508,NaN,,,,,NaN,,,,NaN,,,NaN
509,NaN,56,100,-19,57,NaN,-3,,-3,NaN,-3,,NaN
510,NaN,,,,,NaN,,,,NaN,,,NaN
511,NaN,55,100,-19,56,NaN,-3,,-3,NaN,-3,,NaN
512,NaN,,,,,NaN,,,,NaN,,,NaN
513,NaN,56,100,-19,56,NaN,-3,,-3,NaN,-3,,NaN
514,NaN,,,,,NaN,,,,NaN,,,NaN
515,NaN,54,100,-19,55,NaN,-3,,-3,NaN,-3,,NaN
516,NaN,,,,,NaN,,,,NaN,,,NaN
517,NaN,53,100,-19,54,NaN,-3,,-3,NaN,-3,,NaN
518,NaN,,,,,NaN,,,,NaN,,,NaN
519,NaN,54,100,-19,54,NaN,-3,,-3,NaN,-3,,NaN
520,NaN,,,,,NaN,,,,NaN,,,NaN
521,NaN,56,100,-19,56,NaN,-2,,-2,NaN,-2,,NaN
522,NaN,,,,,NaN,,,,NaN,,,NaN
523,NaN,58,100,-18,57,NaN,-2,,-2,NaN,-2,,NaN
524,NaN,,,,,NaN,,,,NaN,,,NaN
525,NaN,59,100,-18,58,NaN,-2,,-2,NaN,-2,,NaN
526,NaN,,,,,NaN,,,,NaN,,,NaN
527,NaN,60,100,-18,59,NaN,-2,,-2,NaN,-2,,NaN
528,NaN,,,,,NaN,,,,NaN,,,NaN
529,NaN,59,100,-18,60,NaN,-2,,-2,NaN,-2,,NaN
530,NaN,,,,,NaN,,,,NaN,,,NaN
531,NaN,59,100,-18,60,NaN,-2,,-2,NaN,-2,,NaN
532,NaN,,,,,NaN,,,,NaN,,,NaN
533,NaN,61,100,-18,61,NaN,-3,,-3,NaN,-3,,NaN
534,NaN,,,,,NaN,,,,NaN,,,NaN
535,NaN,63,100,-18,62,NaN,-2,,-4,NaN,-3,,NaN
536,NaN,,,,,NaN,,,,NaN,,,NaN
537,NaN,63,100,-18,63,NaN,-2,,-4,NaN,-3,,NaN
538,NaN,,,,,NaN,,,,NaN,,,NaN
539,NaN,63,100,-19,63,NaN,-3,,-3,NaN,-3,,NaN
540,NaN,,,,,NaN,,,,NaN,,,NaN
541,NaN,63,100,-19,63,NaN,-3,,-3,NaN,-3,,NaN
542,NaN,,,,,NaN,,,,NaN,,,NaN
543,NaN,62,100,-19,63,NaN,-3,,-3,NaN,-3,,NaN
544,NaN,,,,,NaN,,,,NaN,,,NaN
545,NaN,62,100,-19,63,NaN,-3,,-3,NaN,-3,,NaN
546,NaN,,,,,NaN,,,,NaN,,,NaN
547,NaN,62,100,-19,63,NaN,-3,,-3,NaN,-3,,NaN
548,NaN,,,,,NaN,,,,NaN,,,NaN
549,NaN,63,100,-19,63,NaN,-3,,-3,NaN,-3,,NaN
550,NaN,,,,,NaN,,,,NaN,,,NaN
551,NaN,63,100,-19,63,NaN,-3,,-3,NaN,-3,,NaN
552,NaN,,,,,NaN,,,,NaN,,,NaN
553,NaN,64,100,-19,64,NaN,-3,,-5,NaN,-3,,NaN
554,NaN,,,,,NaN,,,,NaN,,,NaN
555,NaN,65,100,-19,65,NaN,-2,,-5,NaN,-3,,NaN
556,NaN,,,,,NaN,,,,NaN,,,NaN
557,NaN,66,100,-19,66,NaN,0,,-8,NaN,-3,,NaN
558,NaN,,,,,NaN,,,,NaN,,,NaN
559,NaN,66,100,-19,67,NaN,1,,-5,NaN,-3,,NaN
560,NaN,,,,,NaN,,,,NaN,,,NaN
561,NaN,66,100,-18,67,NaN,1,,-5,NaN,-3,,NaN
562,NaN,,,,,NaN,,,,NaN,,,NaN
563,NaN,67,100,-18,67,NaN,1,,-3,NaN,-3,,NaN
564,NaN,,,,,NaN,,,,NaN,,,NaN
565,NaN,66,100,-18,66,NaN,-3,,-3,NaN,-3,,NaN
566,NaN,,,,,NaN,,,,NaN,,,NaN
567,NaN,65,100,-18,66,NaN,-3,,-3,NaN,-3,,NaN
568,NaN,,,,,NaN,,,,NaN,,,NaN
569,NaN,64,100,-18,65,NaN,-3,,-5,NaN,-3,,NaN
570,NaN,,,,,NaN,,,,NaN,,,NaN
571,NaN,64,100,-18,65,NaN,-3,,-5,NaN,-3,,NaN
572,NaN,,,,,NaN,,,,NaN,,,NaN
573,NaN,64,100,-19,64,NaN,-3,,-3,NaN,-3,,NaN
574,NaN,,,,,NaN,,,,NaN,,,NaN
575,NaN,64,100,-19,64,NaN,-3,,-3,NaN,-3,,NaN
576,NaN,,,,,NaN,,,,NaN,,,NaN
577,NaN,64,100,-19,65,NaN,-3,,-3,NaN,-3,,NaN
578,NaN,,,,,NaN,,,,NaN,,,NaN
579,NaN,65,100,-19,65,NaN,-3,,-5,NaN,-3,,NaN
580,NaN,,,,,NaN,,,,NaN,,,NaN
581,NaN,65,100,-19,66,NaN,2,,-6,NaN,-2,,NaN
582,NaN,,,,,NaN,,,,NaN,,,NaN
583,NaN,65,100,-19,66,NaN,1,,-5,NaN,-2,,NaN
584,NaN,,,,,NaN,,,,NaN,,,NaN
585,NaN,66,100,-19,66,NaN,1,,-5,NaN,-2,,NaN
586,NaN,,,,,NaN,,,,NaN,,,NaN
587,NaN,65,100,-19,66,NaN,1,,-4,NaN,-2,,NaN
588,NaN,,,,,NaN,,,,NaN,,,NaN
589,NaN,65,100,-19,66,NaN,-1,,-4,NaN,-3,,NaN
590,NaN,,,,,NaN,,,,NaN,,,NaN
591,NaN,65,100,-19,66,NaN,-1,,-4,NaN,-3,,NaN
592,NaN,,,,,NaN,,,,NaN,,,NaN
593,NaN,65,100,-19,65,NaN,-3,,-3,NaN,-3,,NaN
594,NaN,,,,,NaN,,,,NaN,,,NaN
595,NaN,64,100,-19,65,NaN,-3,,-3,NaN,-3,,NaN
596,NaN,,,,,NaN,,,,NaN,,,NaN
597,NaN,64,100,-19,65,NaN,-3,,-3,NaN,-3,,NaN
598,NaN,,,,,NaN,,,,NaN,,,NaN
599,NaN,64,100,-19,64,NaN,-3,,-3,NaN,-3,,NaN
600,NaN,,,,,NaN,,,,NaN,,,NaN
601,NaN,63,100,-19,64,NaN,-3,,-3,NaN,-3,,NaN
602,NaN,,,,,NaN,,,,NaN,,,NaN
603,NaN,63,100,-19,63,NaN,-3,,-3,NaN,-3,,NaN
604,NaN,,,,,NaN,,,,NaN,,,NaN
605,NaN,62,100,-19,63,NaN,-3,,-3,NaN,-3,,NaN
606,NaN,,,,,NaN,,,,NaN,,,NaN
607,NaN,63,100,-19,63,NaN,16,,-40,NaN,-5,,NaN
608,NaN,,,,,NaN,,,,NaN,,,NaN
609,NaN,62,100,-19,63,NaN,53,,-50,NaN,1,,NaN
610,NaN,,,,,NaN,,,,NaN,,,NaN
611,NaN,62,100,-19,63,NaN,42,,-33,NaN,-1,,NaN
612,NaN,,,,,NaN,,,,NaN,,,NaN
613,NaN,62,100,-19,63,NaN,24,,-21,NaN,-1,,NaN
614,NaN,,,,,NaN,,,,NaN,,,NaN
615,NaN,62,100,-19,63,NaN,24,,-21,NaN,-1,,NaN
616,NaN,,,,,NaN,,,,NaN,,,NaN
617,NaN,63,100,-17,63,NaN,15,,-11,NaN,1,,NaN
618,NaN,,,,,NaN,,,,NaN,,,NaN
619,NaN,63,100,-17,63,NaN,11,,-11,NaN,1,,NaN
620,NaN,,,,,NaN,,,,NaN,,,NaN
621,NaN,63,100,-15,63,NaN,38,,-46,NaN,0,,NaN
622,NaN,,,,,NaN,,,,NaN,,,NaN
623,NaN,63,100,-15,63,NaN,54,,-37,NaN,2,,NaN
624,NaN,,,,,NaN,,,,NaN,,,NaN
625,NaN,63,100,-20,63,NaN,71,,-72,NaN,3,,NaN
626,NaN,,,,,NaN,,,,NaN,,,NaN
627,NaN,62,100,-20,63,NaN,47,,-42,NaN,5,,NaN
628,NaN,,,,,NaN,,,,NaN,,,NaN
629,NaN,62,100,-20,62,NaN,42,,-33,NaN,4,,NaN
630,NaN,,,,,NaN,,,,NaN,,,NaN
631,NaN,62,100,-20,62,NaN,42,,-33,NaN,4,,NaN
632,NaN,,,,,NaN,,,,NaN,,,NaN
633,NaN,62,100,-20,62,NaN,9,,1,NaN,5,,NaN
634,NaN,,,,,NaN,,,,NaN,,,NaN
635,NaN,62,100,-20,62,NaN,19,,-4,NaN,8,,NaN
636,NaN,,,,,NaN,,,,NaN,,,NaN
637,NaN,63,100,-20,63,NaN,40,,-20,NaN,13,,NaN
638,NaN,,,,,NaN,,,,NaN,,,NaN
639,NaN,63,100,-20,63,NaN,34,,-3,NaN,14,,NaN
640,NaN,,,,,NaN,,,,NaN,,,NaN
641,NaN,63,100,-20,64,NaN,29,,3,NaN,13,,NaN
642,NaN,,,,,NaN,,,,NaN,,,NaN
643,NaN,63,100,-20,64,NaN,,,,NaN,13,,NaN
644,NaN,,,,,NaN,,,,NaN,,,NaN
645,NaN,63,100,-20,63,NaN,,,,NaN,11,,NaN
646,NaN,,,,,NaN,,,,NaN,,,NaN
647,NaN,62,100,-20,63,NaN,,,,NaN,11,,NaN
648,NaN,,,,,NaN,,,,NaN,,,NaN
649,NaN,62,100,-20,62,NaN,,,,NaN,11,,NaN
650,NaN,,,,,NaN,,,,NaN,,,NaN
651,NaN,62,100,-20,62,NaN,,,,NaN,11,,NaN
652,NaN,,,,,NaN,,,,NaN,,,NaN
653,NaN,61,100,-20,62,NaN,,,,NaN,11,,NaN
654,NaN,,,,,NaN,,,,NaN,,,NaN
655,NaN,62,100,-21,62,NaN,,,,NaN,10,,NaN
656,NaN,,,,,NaN,,,,NaN,,,NaN
657,NaN,68,100,-21,62,NaN,,,,NaN,9,,NaN
658,NaN,,,,,NaN,,,,NaN,,,NaN
659,NaN,68,100,-21,63,NaN,,,,NaN,12,,NaN
660,NaN,,,,,NaN,,,,NaN,,,NaN
661,NaN,69,100,-21,64,NaN,,,,NaN,12,,NaN
662,NaN,,,,,NaN,,,,NaN,,,NaN
663,NaN,71,100,-20,65,NaN,,,,NaN,13,,NaN
664,NaN,,,,,NaN,,,,NaN,,,NaN
665,NaN,72,100,-20,65,NaN,,,,NaN,13,,NaN
666,NaN,,,,,NaN,,,,NaN,,,NaN
667,NaN,64,100,-20,65,NaN,,,,NaN,13,,NaN
668,NaN,,,,,NaN,,,,NaN,,,NaN
669,NaN,64,100,-20,64,NaN,,,,NaN,19,,NaN
670,NaN,,,,,NaN,,,,NaN,,,NaN
671,NaN,63,100,-20,64,NaN,,,,NaN,19,,NaN
672,NaN,,,,,NaN,,,,NaN,,,NaN
673,NaN,63,100,-20,63,NaN,,,,NaN,19,,NaN
674,NaN,,,,,NaN,,,,NaN,,,NaN
675,NaN,63,100,-20,63,NaN,,,,NaN,19,,NaN
676,NaN,,,,,NaN,,,,NaN,,,NaN
677,NaN,62,100,-20,63,NaN,,,,NaN,19,,NaN
678,NaN,,,,,NaN,,,,NaN,,,NaN
679,NaN,62,100,-20,63,NaN,,,,NaN,19,,NaN
680,NaN,,,,,NaN,,,,NaN,,,NaN
681,NaN,62,100,-20,62,NaN,,,,NaN,18,,NaN
682,NaN,,,,,NaN,,,,NaN,,,NaN
683,NaN,62,100,-20,62,NaN,,,,NaN,18,,NaN
684,NaN,,,,,NaN,,,,NaN,,,NaN
685,NaN,62,100,-20,62,NaN,,,,NaN,17,,NaN
686,NaN,,,,,NaN,,,,NaN,,,NaN
687,NaN,62,100,-20,63,NaN,,,,NaN,17,,NaN
688,NaN,,,,,NaN,,,,NaN,,,NaN
689,NaN,63,100,-20,63,NaN,,,,NaN,15,,NaN
690,NaN,,,,,NaN,,,,NaN,,,NaN
691,NaN,64,100,-20,64,NaN,42,,7,NaN,18,,NaN
692,NaN,,,,,NaN,,,,NaN,,,NaN
693,NaN,67,100,-20,66,NaN,30,,-3,NaN,16,,NaN
694,NaN,,,,,NaN,,,,NaN,,,NaN
695,NaN,69,100,-20,69,NaN,51,,-44,NaN,11,,NaN
696,NaN,,,,,NaN,,,,NaN,,,NaN
697,NaN,75,100,-21,73,NaN,54,,-28,NaN,11,,NaN
698,NaN,,,,,NaN,,,,NaN,,,NaN
699,NaN,80,100,-21,78,NaN,33,,-19,NaN,6,,NaN
700,NaN,,,,,NaN,,,,NaN,,,NaN
701,NaN,82,100,-21,82,NaN,129,,34,NaN,53,,NaN
702,NaN,,,,,NaN,,,,NaN,,,NaN
703,NaN,85,100,-21,85,NaN,157,,86,NaN,92,,NaN
704,NaN,,,,,NaN,,,,NaN,,,NaN
705,NaN,86,100,-21,87,NaN,158,,79,NaN,106,,NaN
706,NaN,,,,,NaN,,,,NaN,,,NaN
707,NaN,86,100,-20,87,NaN,153,,87,NaN,110,,NaN
708,NaN,,,,,NaN,,,,NaN,,,NaN
709,NaN,86,100,-20,86,NaN,155,,91,NaN,114,,NaN
710,NaN,,,,,NaN,,,,NaN,,,NaN
711,NaN,86,100,-20,86,NaN,153,44,87,NaN,114,4,NaN
712,NaN,,,,,NaN,,,,NaN,,,NaN
713,NaN,86,100,-20,87,NaN,152,44,90,NaN,114,4,NaN
714,NaN,,,,,NaN,,,,NaN,,,NaN
715,NaN,87,100,-20,87,NaN,151,44,86,NaN,113,4,NaN
716,NaN,,,,,NaN,,,,NaN,,,NaN
717,NaN,86,100,-20,87,NaN,151,44,86,NaN,113,4,NaN
718,NaN,,,,,NaN,,,,NaN,,,NaN
719,NaN,86,100,-20,87,NaN,150,41,85,NaN,111,4,NaN
720,NaN,,,,,NaN,,,,NaN,,,NaN
721,NaN,85,100,-20,86,NaN,149,41,84,NaN,110,4,NaN
722,NaN,,,,,NaN,,,,NaN,,,NaN
723,NaN,85,100,-20,85,NaN,148,41,85,NaN,110,4,NaN
724,NaN,,,,,NaN,,,,NaN,,,NaN
725,NaN,84,100,-20,84,NaN,148,41,83,NaN,109,4,NaN
726,NaN,,,,,NaN,,,,NaN,,,NaN
727,NaN,83,100,-20,84,NaN,154,41,84,NaN,111,8,NaN
728,NaN,,,,,NaN,,,,NaN,,,NaN
729,NaN,83,100,-20,84,NaN,148,41,79,NaN,111,8,NaN
730,NaN,,,,,NaN,,,,NaN,,,NaN
731,NaN,84,100,-20,84,NaN,148,41,86,NaN,112,8,NaN
732,NaN,,,,,NaN,,,,NaN,,,NaN
733,NaN,85,100,-20,85,NaN,152,40,74,NaN,112,11,NaN
734,NaN,,,,,NaN,,,,NaN,,,NaN
735,NaN,85,100,-20,85,NaN,152,40,65,NaN,110,11,NaN
736,NaN,,,,,NaN,,,,NaN,,,NaN
737,NaN,85,100,-21,86,NaN,147,40,87,NaN,113,11,NaN
738,NaN,,,,,NaN,,,,NaN,,,NaN
739,NaN,85,100,-21,86,NaN,145,40,82,NaN,108,11,NaN
740,NaN,,,,,NaN,,,,NaN,,,NaN
741,NaN,85,100,-21,86,NaN,151,40,84,NaN,109,12,NaN
742,NaN,,,,,NaN,,,,NaN,,,NaN
743,NaN,85,100,-21,85,NaN,145,40,78,NaN,107,12,NaN
744,NaN,,,,,NaN,,,,NaN,,,NaN
745,NaN,84,100,-20,85,NaN,142,40,83,NaN,107,12,NaN
746,NaN,,,,,NaN,,,,NaN,,,NaN
747,NaN,84,100,-20,85,NaN,144,40,84,NaN,107,12,NaN
748,NaN,,,,,NaN,,,,NaN,,,NaN
749,NaN,83,100,-20,84,NaN,145,40,86,NaN,108,13,NaN
750,NaN,,,,,NaN,,,,NaN,,,NaN
751,NaN,83,100,-20,84,NaN,145,40,86,NaN,108,13,NaN
752,NaN,,,,,NaN,,,,NaN,,,NaN
753,NaN,83,100,-20,84,NaN,151,40,88,NaN,111,13,NaN
754,NaN,,,,,NaN,,,,NaN,,,NaN
755,NaN,85,100,-20,85,NaN,152,40,88,NaN,112,13,NaN
756,NaN,,,,,NaN,,,,NaN,,,NaN
757,NaN,86,100,-21,86,NaN,148,40,86,NaN,110,13,NaN
758,NaN,,,,,NaN,,,,NaN,,,NaN
759,NaN,87,100,-21,87,NaN,149,40,86,NaN,111,13,NaN
760,NaN,,,,,NaN,,,,NaN,,,NaN
761,NaN,87,100,-20,88,NaN,147,39,84,NaN,109,13,NaN
762,NaN,,,,,NaN,,,,NaN,,,NaN
763,NaN,88,100,-20,88,NaN,146,39,84,NaN,108,13,NaN
764,NaN,,,,,NaN,,,,NaN,,,NaN
765,NaN,88,100,-21,88,NaN,148,39,85,NaN,109,13,NaN
766,NaN,,,,,NaN,,,,NaN,,,NaN
767,NaN,88,100,-21,88,NaN,148,39,86,NaN,109,13,NaN
768,NaN,,,,,NaN,,,,NaN,,,NaN
769,NaN,88,100,-21,88,NaN,150,41,85,NaN,111,13,NaN
770,NaN,,,,,NaN,,,,NaN,,,NaN
771,NaN,87,100,-21,88,NaN,144,41,71,NaN,107,13,NaN
772,NaN,,,,,NaN,,,,NaN,,,NaN
773,NaN,87,100,-21,88,NaN,144,41,71,NaN,107,13,NaN
774,NaN,,,,,NaN,,,,NaN,,,NaN
775,NaN,87,100,-22,88,NaN,142,41,77,NaN,103,13,NaN
776,NaN,,,,,NaN,,,,NaN,,,NaN
777,NaN,87,100,-22,87,NaN,140,40,78,NaN,102,13,NaN
778,NaN,,,,,NaN,,,,NaN,,,NaN
779,NaN,86,100,-21,87,NaN,140,40,77,NaN,102,13,NaN
780,NaN,,,,,NaN,,,,NaN,,,NaN
781,NaN,85,100,-21,86,NaN,138,40,76,NaN,100,13,NaN
782,NaN,,,,,NaN,,,,NaN,,,NaN
783,NaN,84,100,-21,86,NaN,141,40,80,NaN,103,13,NaN
784,NaN,,,,,NaN,,,,NaN,,,NaN
785,NaN,83,100,-21,85,NaN,144,40,83,NaN,105,13,NaN
786,NaN,,,,,NaN,,,,NaN,,,NaN
787,NaN,83,100,-21,84,NaN,150,40,85,NaN,108,13,NaN
788,NaN,,,,,NaN,,,,NaN,,,NaN
789,NaN,83,100,-21,85,NaN,151,40,86,NaN,110,13,NaN
790,NaN,,,,,NaN,,,,NaN,,,NaN
791,NaN,83,100,-21,86,NaN,153,40,86,NaN,112,13,NaN
792,NaN,,,,,NaN,,,,NaN,,,NaN
793,NaN,85,100,-21,87,NaN,150,40,83,NaN,110,13,NaN
794,NaN,,,,,NaN,,,,NaN,,,NaN
795,NaN,86,100,-22,88,NaN,148,40,83,NaN,109,13,NaN
796,NaN,,,,,NaN,,,,NaN,,,NaN
797,NaN,87,100,-22,89,NaN,147,40,81,NaN,108,13,NaN
798,NaN,,,,,NaN,,,,NaN,,,NaN
799,NaN,87,100,-22,89,NaN,145,40,80,NaN,105,13,NaN
800,NaN,,,,,NaN,,,,NaN,,,NaN
801,NaN,87,100,-22,90,NaN,146,40,82,NaN,106,13,NaN
802,NaN,,,,,NaN,,,,NaN,,,NaN
803,NaN,87,100,-22,90,NaN,146,40,81,NaN,106,13,NaN
804,NaN,,,,,NaN,,,,NaN,,,NaN
805,NaN,89,100,-22,90,NaN,146,40,81,NaN,106,13,NaN
806,NaN,,,,,NaN,,,,NaN,,,NaN
807,NaN,90,100,-22,90,NaN,143,40,79,NaN,104,13,NaN
808,NaN,,,,,NaN,,,,NaN,,,NaN
809,NaN,90,100,-20,90,NaN,141,40,78,NaN,102,13,NaN
810,NaN,,,,,NaN,,,,NaN,,,NaN
811,NaN,90,100,-20,90,NaN,141,40,78,NaN,102,13,NaN
812,NaN,,,,,NaN,,,,NaN,,,NaN
813,NaN,90,100,-21,90,NaN,139,40,77,NaN,100,13,NaN
814,NaN,,,,,NaN,,,,NaN,,,NaN
815,NaN,89,100,-21,90,NaN,140,40,78,NaN,101,13,NaN
816,NaN,,,,,NaN,,,,NaN,,,NaN
817,NaN,89,100,-21,90,NaN,138,40,77,NaN,100,13,NaN
818,NaN,,,,,NaN,,,,NaN,,,NaN
819,NaN,89,100,-21,90,NaN,140,40,78,NaN,100,13,NaN
820,NaN,,,,,NaN,,,,NaN,,,NaN
821,NaN,89,100,-20,89,NaN,140,39,78,NaN,100,13,NaN
822,NaN,,,,,NaN,,,,NaN,,,NaN
823,NaN,89,100,-20,89,NaN,139,39,78,NaN,100,13,NaN
824,NaN,,,,,NaN,,,,NaN,,,NaN
825,NaN,88,100,-21,89,NaN,138,39,77,NaN,100,13,NaN
826,NaN,,,,,NaN,,,,NaN,,,NaN
827,NaN,88,100,-21,89,NaN,137,39,77,NaN,100,13,NaN
828,NaN,,,,,NaN,,,,NaN,,,NaN
829,NaN,88,100,-21,89,NaN,139,39,78,NaN,100,13,NaN
830,NaN,,,,,NaN,,,,NaN,,,NaN
831,NaN,88,100,-21,88,NaN,136,39,76,NaN,99,13,NaN
832,NaN,,,,,NaN,,,,NaN,,,NaN
833,NaN,87,100,-21,88,NaN,138,39,77,NaN,99,13,NaN
834,NaN,,,,,NaN,,,,NaN,,,NaN
835,NaN,87,100,-21,88,NaN,136,39,76,NaN,98,13,NaN
836,NaN,,,,,NaN,,,,NaN,,,NaN
837,NaN,86,100,-21,87,NaN,137,39,77,NaN,99,13,NaN
838,NaN,,,,,NaN,,,,NaN,,,NaN
839,NaN,86,100,-22,87,NaN,135,39,76,NaN,98,13,NaN
840,NaN,,,,,NaN,,,,NaN,,,NaN
841,NaN,86,100,-22,86,NaN,137,39,77,NaN,99,13,NaN
842,NaN,,,,,NaN,,,,NaN,,,NaN
843,NaN,85,100,-22,86,NaN,137,39,77,NaN,99,13,NaN
844,NaN,,,,,NaN,,,,NaN,,,NaN
845,NaN,85,100,-22,86,NaN,137,39,77,NaN,98,13,NaN
846,NaN,,,,,NaN,,,,NaN,,,NaN
847,NaN,84,100,-22,85,NaN,134,39,75,NaN,97,13,NaN
