time,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,SNUADC/CVP,Solar8000/RR_CO2,SNUADC/ART,Solar8000/ART_MBP,Solar8000/CVP,SNUADC/ECG_II,Solar8000/PLETH_HR,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/HR
3939,,,NaN,,NaN,,,NaN,,,,NaN,
3940,100,94,NaN,16,NaN,66,-30,NaN,81,36,47,NaN,81
3941,,,NaN,,NaN,,,NaN,,,,NaN,
3942,100,95,NaN,16,NaN,67,-30,NaN,82,35,48,NaN,81
3943,,,NaN,,NaN,,,NaN,,,,NaN,
3944,100,93,NaN,16,NaN,66,-31,NaN,82,35,47,NaN,81
3945,,,NaN,,NaN,,,NaN,,,,NaN,
3946,100,95,NaN,16,NaN,67,-31,NaN,82,35,47,NaN,81
3947,,,NaN,,NaN,,,NaN,,,,NaN,
3948,100,93,NaN,16,NaN,66,-31,NaN,82,35,47,NaN,81
3949,,,NaN,,NaN,,,NaN,,,,NaN,
3950,100,94,NaN,16,NaN,66,-31,NaN,82,35,47,NaN,82
3951,,,NaN,,NaN,,,NaN,,,,NaN,
3952,100,94,NaN,16,NaN,66,-31,NaN,82,35,48,NaN,82
3953,,,NaN,,NaN,,,NaN,,,,NaN,
3954,100,94,NaN,16,NaN,66,-31,NaN,83,35,48,NaN,82
3955,,,NaN,,NaN,,,NaN,,,,NaN,
3956,100,93,NaN,16,NaN,66,-31,NaN,83,35,47,NaN,82
3957,,,NaN,,NaN,,,NaN,,,,NaN,
3958,100,93,NaN,16,NaN,66,-31,NaN,83,35,46,NaN,82
3959,,,NaN,,NaN,,,NaN,,,,NaN,
3960,100,94,NaN,16,NaN,66,-30,NaN,83,35,47,NaN,82
3961,,,NaN,,NaN,,,NaN,,,,NaN,
3962,100,93,NaN,16,NaN,65,-30,NaN,83,35,47,NaN,82
3963,,,NaN,,NaN,,,NaN,,,,NaN,
3964,100,93,NaN,16,NaN,65,-30,NaN,83,35,47,NaN,82
3965,,,NaN,,NaN,,,NaN,,,,NaN,
3966,100,91,NaN,16,NaN,64,-30,NaN,83,35,45,NaN,82
3967,,,NaN,,NaN,,,NaN,,,,NaN,
3968,100,92,NaN,16,NaN,64,-31,NaN,83,35,46,NaN,82
3969,,,NaN,,NaN,,,NaN,,,,NaN,
3970,100,90,NaN,16,NaN,63,-31,NaN,83,35,45,NaN,82
3971,,,NaN,,NaN,,,NaN,,,,NaN,
3972,100,91,NaN,16,NaN,64,-31,NaN,83,35,46,NaN,82
3973,,,NaN,,NaN,,,NaN,,,,NaN,
3974,100,90,NaN,16,NaN,63,-31,NaN,82,35,45,NaN,82
3975,,,NaN,,NaN,,,NaN,,,,NaN,
3976,100,92,NaN,16,NaN,63,-31,NaN,82,35,45,NaN,82
3977,,,NaN,,NaN,,,NaN,,,,NaN,
3978,100,90,NaN,16,NaN,63,-31,NaN,82,35,45,NaN,82
3979,,,NaN,,NaN,,,NaN,,,,NaN,
3980,100,90,NaN,16,NaN,63,-31,NaN,82,35,44,NaN,81
3981,,,NaN,,NaN,,,NaN,,,,NaN,
3982,100,90,NaN,16,NaN,63,-31,NaN,81,35,45,NaN,81
3983,,,NaN,,NaN,,,NaN,,,,NaN,
3984,100,92,NaN,16,NaN,63,-31,NaN,81,35,45,NaN,81
3985,,,NaN,,NaN,,,NaN,,,,NaN,
3986,100,91,NaN,16,NaN,63,-30,NaN,81,36,45,NaN,81
3987,,,NaN,,NaN,,,NaN,,,,NaN,
3988,100,90,NaN,16,NaN,63,-30,NaN,81,36,44,NaN,81
3989,,,NaN,,NaN,,,NaN,,,,NaN,
3990,100,90,NaN,16,NaN,63,-30,NaN,81,36,45,NaN,81
3991,,,NaN,,NaN,,,NaN,,,,NaN,
3992,100,90,NaN,16,NaN,63,-30,NaN,81,36,45,NaN,80
3993,,,NaN,,NaN,,,NaN,,,,NaN,
3994,100,91,NaN,16,NaN,63,-30,NaN,80,36,45,NaN,80
3995,,,NaN,,NaN,,,NaN,,,,NaN,
3996,100,90,NaN,16,NaN,62,-30,NaN,80,36,45,NaN,80
3997,,,NaN,,NaN,,,NaN,,,,NaN,
3998,100,92,NaN,16,NaN,63,-30,NaN,80,36,46,NaN,80
3999,,,NaN,,NaN,,,NaN,,,,NaN,
4000,100,92,NaN,16,NaN,63,-30,NaN,80,36,45,NaN,80
4001,,,NaN,,NaN,,,NaN,,,,NaN,
4002,100,93,NaN,16,NaN,64,-30,NaN,80,36,45,NaN,80
4003,,,NaN,,NaN,,,NaN,,,,NaN,
4004,100,91,NaN,16,NaN,63,-30,NaN,80,35,45,NaN,80
4005,,,NaN,,NaN,,,NaN,,,,NaN,
4006,100,92,NaN,16,NaN,64,-30,NaN,80,35,45,NaN,80
4007,,,NaN,,NaN,,,NaN,,,,NaN,
4008,100,91,NaN,16,NaN,64,-30,NaN,80,35,46,NaN,80
4009,,,NaN,,NaN,,,NaN,,,,NaN,
4010,100,93,NaN,16,NaN,64,-30,NaN,80,35,46,NaN,80
4011,,,NaN,,NaN,,,NaN,,,,NaN,
4012,100,91,NaN,16,NaN,64,-30,NaN,80,35,46,NaN,80
4013,,,NaN,,NaN,,,NaN,,,,NaN,
4014,100,91,NaN,16,NaN,64,-30,NaN,80,35,45,NaN,79
4015,,,NaN,,NaN,,,NaN,,,,NaN,
4016,100,91,NaN,16,NaN,63,-30,NaN,80,35,45,NaN,79
4017,,,NaN,,NaN,,,NaN,,,,NaN,
4018,100,91,NaN,16,NaN,63,-30,NaN,79,35,45,NaN,79
4019,,,NaN,,NaN,,,NaN,,,,NaN,
4020,100,91,NaN,16,NaN,63,-30,NaN,79,35,45,NaN,79
4021,,,NaN,,NaN,,,NaN,,,,NaN,
4022,100,90,NaN,16,NaN,63,-30,NaN,79,35,45,NaN,79
4023,,,NaN,,NaN,,,NaN,,,,NaN,
4024,100,92,NaN,16,NaN,63,-30,NaN,80,35,45,NaN,79
4025,,,NaN,,NaN,,,NaN,,,,NaN,
4026,100,91,NaN,16,NaN,63,-30,NaN,80,35,45,NaN,79
4027,,,NaN,,NaN,,,NaN,,,,NaN,
4028,100,93,NaN,16,NaN,64,-30,NaN,80,35,46,NaN,80
4029,,,NaN,,NaN,,,NaN,,,,NaN,
4030,100,92,NaN,16,NaN,64,-30,NaN,80,36,46,NaN,80
4031,,,NaN,,NaN,,,NaN,,,,NaN,
4032,100,93,NaN,16,NaN,65,-31,NaN,80,36,46,NaN,88
4033,,,NaN,,NaN,,,NaN,,,,NaN,
4034,100,91,NaN,16,NaN,64,-31,NaN,80,36,46,NaN,88
4035,,,NaN,,NaN,,,NaN,,,,NaN,
4036,100,93,NaN,16,NaN,65,-31,NaN,80,36,46,NaN,88
4037,,,NaN,,NaN,,,NaN,,,,NaN,
4038,100,90,NaN,16,NaN,64,-31,NaN,80,36,46,NaN,80
4039,,,NaN,,NaN,,,NaN,,,,NaN,
4040,100,91,NaN,16,NaN,64,-31,NaN,80,36,45,NaN,80
4041,,,NaN,,NaN,,,NaN,,,,NaN,
4042,100,89,NaN,16,NaN,63,-30,NaN,80,35,46,NaN,80
4043,,,NaN,,NaN,,,NaN,,,,NaN,
4044,100,89,NaN,16,NaN,63,-30,NaN,80,35,45,NaN,80
4045,,,NaN,,NaN,,,NaN,,,,NaN,
4046,100,88,NaN,16,NaN,62,-30,NaN,81,35,45,NaN,80
4047,,,NaN,,NaN,,,NaN,,,,NaN,
4048,100,88,NaN,16,NaN,62,-30,NaN,81,35,45,NaN,92
4049,,,NaN,,NaN,,,NaN,,,,NaN,
4050,100,88,NaN,16,NaN,62,-30,NaN,81,35,45,NaN,101
4051,,,NaN,,NaN,,,NaN,,,,NaN,
4052,100,87,NaN,16,NaN,61,-30,NaN,81,35,44,NaN,101
4053,,,NaN,,NaN,,,NaN,,,,NaN,
4054,100,88,NaN,16,NaN,61,-30,NaN,81,35,45,NaN,102
4055,,,NaN,,NaN,,,NaN,,,,NaN,
4056,100,87,NaN,16,NaN,61,-30,NaN,81,35,44,NaN,88
4057,,,NaN,,NaN,,,NaN,,,,NaN,
4058,100,88,NaN,16,NaN,61,-31,NaN,82,35,44,NaN,81
4059,,,NaN,,NaN,,,NaN,,,,NaN,
4060,100,84,NaN,16,NaN,60,-31,NaN,82,35,43,NaN,81
4061,,,NaN,,NaN,,,NaN,,,,NaN,
4062,100,87,NaN,16,NaN,60,-30,NaN,82,35,44,NaN,81
4063,,,NaN,,NaN,,,NaN,,,,NaN,
4064,100,87,NaN,16,NaN,60,-30,NaN,82,35,43,NaN,81
4065,,,NaN,,NaN,,,NaN,,,,NaN,
4066,100,89,NaN,16,NaN,61,-30,NaN,81,35,44,NaN,81
4067,,,NaN,,NaN,,,NaN,,,,NaN,
4068,100,86,NaN,16,NaN,60,-30,NaN,81,35,43,NaN,81
4069,,,NaN,,NaN,,,NaN,,,,NaN,
4070,100,88,NaN,16,NaN,61,-30,NaN,81,35,44,NaN,78
4071,,,NaN,,NaN,,,NaN,,,,NaN,
4072,100,87,NaN,16,NaN,60,-30,NaN,80,35,44,NaN,78
4073,,,NaN,,NaN,,,NaN,,,,NaN,
4074,100,89,NaN,16,NaN,61,-30,NaN,80,35,44,NaN,77
4075,,,NaN,,NaN,,,NaN,,,,NaN,
4076,100,89,NaN,16,NaN,61,-30,NaN,80,35,45,NaN,80
4077,,,NaN,,NaN,,,NaN,,,,NaN,
4078,100,89,NaN,16,NaN,62,-30,NaN,80,35,44,NaN,80
4079,,,NaN,,NaN,,,NaN,,,,NaN,
4080,100,89,NaN,16,NaN,62,-30,NaN,80,35,45,NaN,80
4081,,,NaN,,NaN,,,NaN,,,,NaN,
4082,100,88,NaN,16,NaN,61,-30,NaN,80,35,44,NaN,80
4083,,,NaN,,NaN,,,NaN,,,,NaN,
4084,100,90,NaN,16,NaN,62,-30,NaN,80,35,45,NaN,80
4085,,,NaN,,NaN,,,NaN,,,,NaN,
4086,100,89,NaN,16,NaN,62,-30,NaN,80,35,44,NaN,80
4087,,,NaN,,NaN,,,NaN,,,,NaN,
4088,100,92,NaN,16,NaN,63,-30,NaN,80,35,46,NaN,64
4089,,,NaN,,NaN,,,NaN,,,,NaN,
4090,100,91,NaN,16,NaN,63,-30,NaN,80,35,45,NaN,64
4091,,,NaN,,NaN,,,NaN,,,,NaN,
4092,100,92,NaN,16,NaN,63,-30,NaN,80,35,45,NaN,64
4093,,,NaN,,NaN,,,NaN,,,,NaN,
4094,100,90,NaN,16,NaN,63,-30,NaN,80,35,45,NaN,64
4095,,,NaN,,NaN,,,NaN,,,,NaN,
4096,100,92,NaN,16,NaN,63,-29,NaN,80,35,45,NaN,79
4097,,,NaN,,NaN,,,NaN,,,,NaN,
4098,100,90,NaN,16,NaN,63,-29,NaN,80,35,45,NaN,79
4099,,,NaN,,NaN,,,NaN,,,,NaN,
4100,100,91,NaN,16,NaN,63,-29,NaN,80,35,45,NaN,79
4101,,,NaN,,NaN,,,NaN,,,,NaN,
4102,100,90,NaN,16,NaN,63,-29,NaN,79,35,45,NaN,78
4103,,,NaN,,NaN,,,NaN,,,,NaN,
4104,100,91,NaN,16,NaN,63,-29,NaN,79,35,45,NaN,78
4105,,,NaN,,NaN,,,NaN,,,,NaN,
4106,100,91,NaN,16,NaN,64,-29,NaN,79,35,46,NaN,78
4107,,,NaN,,NaN,,,NaN,,,,NaN,
4108,100,91,NaN,16,NaN,64,-29,NaN,79,35,45,NaN,78
4109,,,NaN,,NaN,,,NaN,,,,NaN,
4110,100,92,NaN,16,NaN,64,-30,NaN,79,35,46,NaN,79
4111,,,NaN,,NaN,,,NaN,,,,NaN,
4112,100,92,NaN,16,NaN,64,-30,NaN,79,35,45,NaN,79
4113,,,NaN,,NaN,,,NaN,,,,NaN,
4114,100,92,NaN,16,NaN,64,-30,NaN,79,35,46,NaN,79
4115,,,NaN,,NaN,,,NaN,,,,NaN,
4116,100,91,NaN,16,NaN,64,-30,NaN,79,35,45,NaN,79
4117,,,NaN,,NaN,,,NaN,,,,NaN,
4118,100,92,NaN,16,NaN,64,-30,NaN,80,35,46,NaN,79
4119,,,NaN,,NaN,,,NaN,,,,NaN,
4120,100,92,NaN,16,NaN,64,-30,NaN,80,35,46,NaN,79
4121,,,NaN,,NaN,,,NaN,,,,NaN,
4122,100,94,NaN,16,NaN,66,-29,NaN,80,35,47,NaN,80
4123,,,NaN,,NaN,,,NaN,,,,NaN,
4124,100,92,NaN,16,NaN,65,-29,NaN,80,35,47,NaN,80
4125,,,NaN,,NaN,,,NaN,,,,NaN,
4126,100,95,NaN,16,NaN,66,-29,NaN,81,35,47,NaN,80
4127,,,NaN,,NaN,,,NaN,,,,NaN,
4128,100,93,NaN,16,NaN,65,-29,NaN,81,35,47,NaN,80
4129,,,NaN,,NaN,,,NaN,,,,NaN,
4130,100,94,NaN,16,NaN,66,-29,NaN,81,35,47,NaN,80
4131,,,NaN,,NaN,,,NaN,,,,NaN,
4132,100,93,NaN,16,NaN,65,-29,NaN,81,35,47,NaN,81
4133,,,NaN,,NaN,,,NaN,,,,NaN,
4134,100,94,NaN,16,NaN,66,-29,NaN,81,35,46,NaN,81
4135,,,NaN,,NaN,,,NaN,,,,NaN,
4136,100,93,NaN,16,NaN,65,-30,NaN,81,35,47,NaN,81
4137,,,NaN,,NaN,,,NaN,,,,NaN,
4138,100,93,NaN,16,NaN,65,-30,NaN,80,35,45,NaN,80
4139,,,NaN,,NaN,,,NaN,,,,NaN,
4140,100,92,NaN,16,NaN,65,-30,NaN,80,35,46,NaN,79
4141,,,NaN,,NaN,,,NaN,,,,NaN,
4142,100,92,NaN,16,NaN,64,-30,NaN,80,35,45,NaN,79
4143,,,NaN,,NaN,,,NaN,,,,NaN,
4144,100,92,NaN,16,NaN,64,-30,NaN,79,35,46,NaN,79
4145,,,NaN,,NaN,,,NaN,,,,NaN,
4146,100,93,NaN,16,NaN,64,-30,NaN,79,35,46,NaN,79
4147,,,NaN,,NaN,,,NaN,,,,NaN,
4148,100,94,NaN,16,NaN,65,-30,NaN,79,35,46,NaN,79
4149,,,NaN,,NaN,,,NaN,,,,NaN,
4150,100,93,NaN,16,NaN,64,-30,NaN,79,35,45,NaN,78
4151,,,NaN,,NaN,,,NaN,,,,NaN,
4152,100,92,NaN,16,NaN,64,-29,NaN,78,35,44,NaN,78
4153,,,NaN,,NaN,,,NaN,,,,NaN,
4154,100,90,NaN,16,NaN,62,-29,NaN,77,35,44,NaN,76
4155,,,NaN,,NaN,,,NaN,,,,NaN,
4156,100,91,NaN,16,NaN,62,-29,NaN,77,35,43,NaN,76
4157,,,NaN,,NaN,,,NaN,,,,NaN,
4158,100,88,NaN,16,NaN,61,-29,NaN,76,35,43,NaN,75
4159,,,NaN,,NaN,,,NaN,,,,NaN,
4160,100,90,NaN,16,NaN,62,-30,NaN,75,35,44,NaN,75
4161,,,NaN,,NaN,,,NaN,,,,NaN,
4162,100,89,NaN,16,NaN,62,-30,NaN,75,35,44,NaN,75
4163,,,NaN,,NaN,,,NaN,,,,NaN,
4164,100,91,NaN,16,NaN,62,-30,NaN,75,35,44,NaN,75
4165,,,NaN,,NaN,,,NaN,,,,NaN,
4166,100,90,NaN,16,NaN,62,-30,NaN,76,36,45,NaN,75
4167,,,NaN,,NaN,,,NaN,,,,NaN,
4168,100,91,NaN,16,NaN,63,-30,NaN,76,36,45,NaN,75
4169,,,NaN,,NaN,,,NaN,,,,NaN,
4170,100,92,NaN,16,NaN,63,-30,NaN,76,36,46,NaN,76
4171,,,NaN,,NaN,,,NaN,,,,NaN,
4172,100,93,NaN,16,NaN,64,-30,NaN,77,35,46,NaN,76
4173,,,NaN,,NaN,,,NaN,,,,NaN,
4174,100,95,NaN,16,NaN,65,-30,NaN,77,35,47,NaN,77
4175,,,NaN,,NaN,,,NaN,,,,NaN,
4176,100,93,NaN,16,NaN,65,-30,NaN,78,35,46,NaN,77
4177,,,NaN,,NaN,,,NaN,,,,NaN,
4178,100,95,NaN,16,NaN,66,-30,NaN,78,35,47,NaN,77
4179,,,NaN,,NaN,,,NaN,,,,NaN,
4180,100,94,NaN,16,NaN,65,-30,NaN,78,35,46,NaN,77
4181,,,NaN,,NaN,,,NaN,,,,NaN,
4182,100,95,NaN,16,NaN,66,-29,NaN,78,35,47,NaN,77
4183,,,NaN,,NaN,,,NaN,,,,NaN,
4184,100,93,NaN,16,NaN,65,-29,NaN,78,35,47,NaN,77
4185,,,NaN,,NaN,,,NaN,,,,NaN,
4186,100,95,NaN,16,NaN,66,-30,NaN,78,35,47,NaN,77
4187,,,NaN,,NaN,,,NaN,,,,NaN,
4188,100,94,NaN,16,NaN,66,-30,NaN,78,35,47,NaN,77
4189,,,NaN,,NaN,,,NaN,,,,NaN,
4190,100,95,NaN,16,NaN,66,-30,NaN,78,35,47,NaN,77
4191,,,NaN,,NaN,,,NaN,,,,NaN,
4192,100,94,NaN,16,NaN,65,-30,NaN,77,35,47,NaN,77
4193,,,NaN,,NaN,,,NaN,,,,NaN,
4194,100,95,NaN,16,NaN,66,-30,NaN,77,35,46,NaN,76
4195,,,NaN,,NaN,,,NaN,,,,NaN,
4196,100,94,NaN,16,NaN,65,-30,NaN,77,35,47,NaN,76
4197,,,NaN,,NaN,,,NaN,,,,NaN,
4198,100,95,NaN,16,NaN,66,-30,NaN,77,35,46,NaN,76
4199,,,NaN,,NaN,,,NaN,,,,NaN,
4200,100,94,NaN,16,NaN,65,-30,NaN,77,35,47,NaN,76
4201,,,NaN,,NaN,,,NaN,,,,NaN,
4202,100,94,NaN,16,NaN,65,-30,NaN,76,35,46,NaN,76
4203,,,NaN,,NaN,,,NaN,,,,NaN,
4204,100,92,NaN,16,NaN,64,-30,NaN,76,35,45,NaN,75
4205,,,NaN,,NaN,,,NaN,,,,NaN,
4206,100,91,NaN,16,NaN,63,-30,NaN,76,35,45,NaN,75
4207,,,NaN,,NaN,,,NaN,,,,NaN,
4208,100,93,NaN,16,NaN,64,-29,NaN,75,35,46,NaN,75
4209,,,NaN,,NaN,,,NaN,,,,NaN,
4210,100,93,NaN,16,NaN,64,-29,NaN,75,35,46,NaN,75
4211,,,NaN,,NaN,,,NaN,,,,NaN,
4212,100,94,NaN,16,NaN,64,-29,NaN,76,35,46,NaN,75
4213,,,NaN,,NaN,,,NaN,,,,NaN,
4214,100,91,NaN,16,NaN,64,-29,NaN,76,35,45,NaN,75
4215,,,NaN,,NaN,,,NaN,,,,NaN,
4216,100,93,NaN,16,NaN,64,-30,NaN,75,35,45,NaN,75
4217,,,NaN,,NaN,,,NaN,,,,NaN,
4218,100,91,NaN,16,NaN,63,-30,NaN,75,35,45,NaN,74
4219,,,NaN,,NaN,,,NaN,,,,NaN,
4220,100,93,NaN,16,NaN,64,-30,NaN,75,35,45,NaN,75
4221,,,NaN,,NaN,,,NaN,,,,NaN,
4222,100,93,NaN,16,NaN,64,-30,NaN,75,35,47,NaN,75
4223,,,NaN,,NaN,,,NaN,,,,NaN,
4224,100,94,NaN,16,NaN,65,-30,NaN,75,35,46,NaN,75
4225,,,NaN,,NaN,,,NaN,,,,NaN,
4226,100,94,NaN,16,NaN,65,-30,NaN,76,35,47,NaN,75
4227,,,NaN,,NaN,,,NaN,,,,NaN,
4228,100,94,NaN,16,NaN,65,-30,NaN,76,35,46,NaN,75
4229,,,NaN,,NaN,,,NaN,,,,NaN,
4230,100,93,NaN,16,NaN,64,-30,NaN,76,35,46,NaN,75
4231,,,NaN,,NaN,,,NaN,,,,NaN,
4232,100,93,NaN,16,NaN,64,-30,NaN,75,35,45,NaN,75
4233,,,NaN,,NaN,,,NaN,,,,NaN,
4234,100,95,NaN,16,NaN,65,-29,NaN,75,35,46,NaN,75
4235,,,NaN,,NaN,,,NaN,,,,NaN,
4236,100,93,NaN,16,NaN,65,-29,NaN,75,35,46,NaN,75
4237,,,NaN,,NaN,,,NaN,,,,NaN,
4238,100,95,NaN,16,NaN,66,-29,NaN,76,35,47,NaN,75
4239,,,NaN,,NaN,,,NaN,,,,NaN,
4240,100,95,NaN,16,NaN,66,-29,NaN,76,35,48,NaN,76
4241,,,NaN,,NaN,,,NaN,,,,NaN,
4242,100,97,NaN,16,NaN,67,-30,NaN,77,35,48,NaN,77
4243,,,NaN,,NaN,,,NaN,,,,NaN,
4244,100,96,NaN,16,NaN,67,-30,NaN,78,35,48,NaN,77
4245,,,NaN,,NaN,,,NaN,,,,NaN,
4246,100,98,NaN,16,NaN,68,-30,NaN,78,35,49,NaN,78
4247,,,NaN,,NaN,,,NaN,,,,NaN,
4248,100,96,NaN,16,NaN,67,-30,NaN,78,35,48,NaN,78
4249,,,NaN,,NaN,,,NaN,,,,NaN,
4250,100,97,NaN,16,NaN,68,-30,NaN,78,35,48,NaN,78
4251,,,NaN,,NaN,,,NaN,,,,NaN,
4252,100,96,NaN,16,NaN,67,-30,NaN,78,35,48,NaN,77
4253,,,NaN,,NaN,,,NaN,,,,NaN,
4254,100,97,NaN,16,NaN,68,-30,NaN,78,35,48,NaN,78
4255,,,NaN,,NaN,,,NaN,,,,NaN,
4256,100,97,NaN,16,NaN,68,-30,NaN,78,35,49,NaN,78
4257,,,NaN,,NaN,,,NaN,,,,NaN,
4258,100,97,NaN,16,NaN,68,-30,NaN,78,35,48,NaN,78
4259,,,NaN,,NaN,,,NaN,,,,NaN,
4260,100,97,NaN,16,NaN,68,-30,NaN,78,35,49,NaN,78
4261,,,NaN,,NaN,,,NaN,,,,NaN,
4262,100,98,NaN,16,NaN,69,-30,NaN,79,35,49,NaN,78
4263,,,NaN,,NaN,,,NaN,,,,NaN,
4264,100,100,NaN,16,NaN,70,-29,NaN,79,35,50,NaN,78
4265,,,NaN,,NaN,,,NaN,,,,NaN,
4266,100,99,NaN,16,NaN,69,-29,NaN,79,35,49,NaN,79
4267,,,NaN,,NaN,,,NaN,,,,NaN,
4268,100,101,NaN,16,NaN,70,-29,NaN,79,36,50,NaN,79
4269,,,NaN,,NaN,,,NaN,,,,NaN,
4270,100,100,NaN,16,NaN,70,-29,NaN,79,36,50,NaN,79
4271,,,NaN,,NaN,,,NaN,,,,NaN,
4272,100,101,NaN,16,NaN,71,-30,NaN,79,36,50,NaN,79
4273,,,NaN,,NaN,,,NaN,,,,NaN,
4274,100,99,NaN,16,NaN,70,-30,NaN,79,35,49,NaN,79
4275,,,NaN,,NaN,,,NaN,,,,NaN,
4276,100,100,NaN,16,NaN,70,-30,NaN,79,35,49,NaN,78
4277,,,NaN,,NaN,,,NaN,,,,NaN,
4278,100,98,NaN,16,NaN,69,-30,NaN,79,35,49,NaN,78
4279,,,NaN,,NaN,,,NaN,,,,NaN,
4280,100,98,NaN,16,NaN,68,-30,NaN,78,35,48,NaN,77
4281,,,NaN,,NaN,,,NaN,,,,NaN,
4282,100,97,NaN,16,NaN,68,-30,NaN,78,35,48,NaN,77
4283,,,NaN,,NaN,,,NaN,,,,NaN,
4284,100,98,NaN,16,NaN,68,-30,NaN,77,35,48,NaN,77
4285,,,NaN,,NaN,,,NaN,,,,NaN,
4286,100,97,NaN,16,NaN,68,-30,NaN,77,35,48,NaN,76
4287,,,NaN,,NaN,,,NaN,,,,NaN,
4288,100,98,NaN,16,NaN,68,-29,NaN,77,35,48,NaN,76
4289,,,NaN,,NaN,,,NaN,,,,NaN,
4290,100,98,NaN,16,NaN,68,-29,NaN,77,35,49,NaN,76
4291,,,NaN,,NaN,,,NaN,,,,NaN,
4292,100,98,NaN,16,NaN,68,-29,NaN,77,35,48,NaN,76
4293,,,NaN,,NaN,,,NaN,,,,NaN,
4294,100,98,NaN,16,NaN,68,-29,NaN,76,35,49,NaN,76
4295,,,NaN,,NaN,,,NaN,,,,NaN,
4296,100,97,NaN,16,NaN,67,-29,NaN,76,35,48,NaN,75
4297,,,NaN,,NaN,,,NaN,,,,NaN,
4298,100,99,NaN,16,NaN,68,-30,NaN,76,35,49,NaN,75
4299,,,NaN,,NaN,,,NaN,,,,NaN,
4300,100,97,NaN,16,NaN,67,-30,NaN,76,35,48,NaN,75
4301,,,NaN,,NaN,,,NaN,,,,NaN,
4302,100,99,NaN,16,NaN,68,-30,NaN,76,35,49,NaN,76
4303,,,NaN,,NaN,,,NaN,,,,NaN,
4304,100,97,NaN,16,NaN,68,-30,NaN,76,35,48,NaN,76
4305,,,NaN,,NaN,,,NaN,,,,NaN,
4306,100,98,NaN,16,NaN,68,-30,NaN,76,35,48,NaN,76
4307,,,NaN,,NaN,,,NaN,,,,NaN,
4308,100,97,NaN,16,NaN,68,-30,NaN,76,35,48,NaN,76
4309,,,NaN,,NaN,,,NaN,,,,NaN,
4310,100,98,NaN,16,NaN,68,-30,NaN,76,35,48,NaN,76
4311,,,NaN,,NaN,,,NaN,,,,NaN,
4312,100,97,NaN,16,NaN,68,-30,NaN,76,35,49,NaN,76
4313,,,NaN,,NaN,,,NaN,,,,NaN,
4314,100,98,NaN,16,NaN,68,-30,NaN,76,35,48,NaN,75
4315,,,NaN,,NaN,,,NaN,,,,NaN,
4316,100,97,NaN,16,NaN,68,-30,NaN,76,35,49,NaN,75
4317,,,NaN,,NaN,,,NaN,,,,NaN,
4318,100,98,NaN,16,NaN,68,-29,NaN,76,35,49,NaN,75
4319,,,NaN,,NaN,,,NaN,,,,NaN,
4320,100,99,NaN,16,NaN,69,-29,NaN,76,35,50,NaN,75
4321,,,NaN,,NaN,,,NaN,,,,NaN,
4322,100,100,NaN,16,NaN,70,-29,NaN,76,35,50,NaN,76
4323,,,NaN,,NaN,,,NaN,,,,NaN,
4324,100,100,NaN,16,NaN,70,-29,NaN,76,35,50,NaN,76
4325,,,NaN,,NaN,,,NaN,,,,NaN,
4326,100,99,NaN,16,NaN,69,-29,NaN,76,35,49,NaN,76
4327,,,NaN,,NaN,,,NaN,,,,NaN,
4328,100,99,NaN,16,NaN,69,-30,NaN,76,35,50,NaN,75
4329,,,NaN,,NaN,,,NaN,,,,NaN,
4330,100,99,NaN,16,NaN,69,-30,NaN,76,35,49,NaN,86
4331,,,NaN,,NaN,,,NaN,,,,NaN,
4332,100,101,NaN,16,NaN,70,-30,NaN,76,35,50,NaN,86
4333,,,NaN,,NaN,,,NaN,,,,NaN,
4334,100,99,NaN,16,NaN,70,-30,NaN,76,35,50,NaN,86
4335,,,NaN,,NaN,,,NaN,,,,NaN,
4336,100,101,NaN,16,NaN,70,-30,NaN,76,35,50,NaN,76
4337,,,NaN,,NaN,,,NaN,,,,NaN,
4338,100,100,NaN,16,NaN,70,-30,NaN,76,35,50,NaN,76
4339,,,NaN,,NaN,,,NaN,,,,NaN,
4340,100,102,NaN,16,NaN,70,-30,NaN,76,35,50,NaN,76
4341,,,NaN,,NaN,,,NaN,,,,NaN,
4342,100,100,NaN,16,NaN,70,-30,NaN,76,35,50,NaN,75
4343,,,NaN,,NaN,,,NaN,,,,NaN,
4344,100,101,NaN,16,NaN,70,-29,NaN,76,35,50,NaN,76
4345,,,NaN,,NaN,,,NaN,,,,NaN,
4346,100,100,NaN,16,NaN,70,-29,NaN,76,35,50,NaN,75
4347,,,NaN,,NaN,,,NaN,,,,NaN,
4348,100,101,NaN,16,NaN,70,-29,NaN,76,35,49,NaN,75
4349,,,NaN,,NaN,,,NaN,,,,NaN,
4350,100,101,NaN,16,NaN,70,-29,NaN,75,35,54,NaN,75
4351,,,NaN,,NaN,,,NaN,,,,NaN,
4352,100,101,NaN,16,NaN,70,-30,NaN,75,35,54,NaN,74
4353,,,NaN,,NaN,,,NaN,,,,NaN,
4354,100,39,NaN,16,NaN,39,-30,NaN,74,35,39,NaN,73
4355,,,NaN,,NaN,,,NaN,,,,NaN,
4356,100,39,NaN,16,NaN,39,-30,NaN,74,35,39,NaN,73
4357,,,NaN,,NaN,,,NaN,,,,NaN,
