time,SNUADC/ECG_II,SNUADC/CVP,SNUADC/ART,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/CVP,Solar8000/HR,Solar8000/ART_MBP,Solar8000/PLETH_HR,Solar8000/ART_SBP,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/PLETH_SPO2
463,NaN,NaN,NaN,1,20,0,64,0,64,0,0,NaN,94
464,NaN,NaN,NaN,,,,,,,,,NaN,
465,NaN,NaN,NaN,1,22,0,64,0,64,0,0,NaN,94
466,NaN,NaN,NaN,,,,,,,,,NaN,
467,NaN,NaN,NaN,1,22,0,63,0,64,0,0,NaN,94
468,NaN,NaN,NaN,,,,,,,,,NaN,
469,NaN,NaN,NaN,1,22,0,63,0,64,0,0,NaN,94
470,NaN,NaN,NaN,,,,,,,,,NaN,
471,NaN,NaN,NaN,1,22,0,63,0,63,0,0,NaN,94
472,NaN,NaN,NaN,,,,,,,,,NaN,
473,NaN,NaN,NaN,1,22,0,63,0,63,0,0,NaN,94
474,NaN,NaN,NaN,,,,,,,,,NaN,
475,NaN,NaN,NaN,1,22,0,62,0,63,0,0,NaN,94
476,NaN,NaN,NaN,,,,,,,,,NaN,
477,NaN,NaN,NaN,,,0,62,0,63,0,0,NaN,93
478,NaN,NaN,NaN,,,,,,,,,NaN,
479,NaN,NaN,NaN,,,0,62,0,62,0,0,NaN,93
480,NaN,NaN,NaN,,,,,,,,,NaN,
481,NaN,NaN,NaN,,,0,62,0,62,0,0,NaN,93
482,NaN,NaN,NaN,,,,,,,,,NaN,
483,NaN,NaN,NaN,,,0,62,0,62,0,0,NaN,93
484,NaN,NaN,NaN,,,,,,,,,NaN,
485,NaN,NaN,NaN,,,0,62,0,62,0,0,NaN,93
486,NaN,NaN,NaN,,,,,,,,,NaN,
487,NaN,NaN,NaN,,,0,62,0,62,0,0,NaN,93
488,NaN,NaN,NaN,,,,,,,,,NaN,
489,NaN,NaN,NaN,,,0,62,0,62,0,0,NaN,93
490,NaN,NaN,NaN,,,,,,,,,NaN,
491,NaN,NaN,NaN,,,0,62,0,62,0,0,NaN,93
492,NaN,NaN,NaN,,,,,,,,,NaN,
493,NaN,NaN,NaN,,,0,62,0,62,0,0,NaN,94
494,NaN,NaN,NaN,,,,,,,,,NaN,
495,NaN,NaN,NaN,,,0,63,0,63,0,0,NaN,95
496,NaN,NaN,NaN,,,,,,,,,NaN,
497,NaN,NaN,NaN,,,0,63,0,63,0,0,NaN,96
498,NaN,NaN,NaN,,,,,,,,,NaN,
499,NaN,NaN,NaN,,,0,62,0,63,0,0,NaN,97
500,NaN,NaN,NaN,,,,,,,,,NaN,
501,NaN,NaN,NaN,,,0,62,0,63,0,0,NaN,97
502,NaN,NaN,NaN,,,,,,,,,NaN,
503,NaN,NaN,NaN,,,0,62,0,63,0,0,NaN,98
504,NaN,NaN,NaN,,,,,,,,,NaN,
505,NaN,NaN,NaN,,,0,61,2,62,2,2,NaN,98
506,NaN,NaN,NaN,,,,,,,,,NaN,
507,NaN,NaN,NaN,,,0,61,2,62,2,2,NaN,98
508,NaN,NaN,NaN,,,,,,,,,NaN,
509,NaN,NaN,NaN,,,0,61,80,62,80,80,NaN,98
510,NaN,NaN,NaN,,,,,,,,,NaN,
511,NaN,NaN,NaN,,,0,60,80,61,80,80,NaN,98
512,NaN,NaN,NaN,,,,,,,,,NaN,
513,NaN,NaN,NaN,,,7,60,-5,61,-5,-5,NaN,98
514,NaN,NaN,NaN,,,,,,,,,NaN,
515,NaN,NaN,NaN,,,7,60,-7,61,38,-54,NaN,98
516,NaN,NaN,NaN,,,,,,,,,NaN,
517,NaN,NaN,NaN,,,76,61,7,61,92,-63,NaN,98
518,NaN,NaN,NaN,,,,,,,,,NaN,
519,NaN,NaN,NaN,,,76,61,8,61,85,-75,NaN,98
520,NaN,NaN,NaN,,,,,,,,,NaN,
521,NaN,NaN,NaN,,,3,61,8,62,85,-75,NaN,98
522,NaN,NaN,NaN,,,,,,,,,NaN,
523,NaN,NaN,NaN,,,3,61,0,62,0,0,NaN,98
524,NaN,NaN,NaN,,,,,,,,,NaN,
525,NaN,NaN,NaN,,,3,61,0,62,1,1,NaN,98
526,NaN,NaN,NaN,,,,,,,,,NaN,
527,NaN,NaN,NaN,,,3,61,0,62,1,1,NaN,98
528,NaN,NaN,NaN,,,,,,,,,NaN,
529,NaN,NaN,NaN,,,3,62,0,63,0,0,NaN,99
530,NaN,NaN,NaN,,,,,,,,,NaN,
531,NaN,NaN,NaN,,,3,61,0,62,14,-5,NaN,99
532,NaN,NaN,NaN,,,,,,,,,NaN,
533,NaN,NaN,NaN,,,3,62,0,62,14,-5,NaN,98
534,NaN,NaN,NaN,,,,,,,,,NaN,
535,NaN,NaN,NaN,,,3,62,1,62,1,1,NaN,98
536,NaN,NaN,NaN,,,,,,,,,NaN,
537,NaN,NaN,NaN,,,3,62,1,62,1,1,NaN,98
538,NaN,NaN,NaN,,,,,,,,,NaN,
539,NaN,NaN,NaN,,,3,62,1,64,1,1,NaN,99
540,NaN,NaN,NaN,,,,,,,,,NaN,
541,NaN,NaN,NaN,,,3,62,2,63,2,2,NaN,99
542,NaN,NaN,NaN,,,,,,,,,NaN,
543,NaN,NaN,NaN,,,3,61,2,62,2,2,NaN,99
544,NaN,NaN,NaN,,,,,,,,,NaN,
545,NaN,NaN,NaN,,,3,60,2,62,2,2,NaN,99
546,NaN,NaN,NaN,,,,,,,,,NaN,
547,NaN,NaN,NaN,,,3,59,2,61,2,2,NaN,98
548,NaN,NaN,NaN,,,,,,,,,NaN,
549,NaN,NaN,NaN,,,3,59,1,61,1,1,NaN,98
550,NaN,NaN,NaN,,,,,,,,,NaN,
551,NaN,NaN,NaN,,,3,59,1,60,1,1,NaN,98
552,NaN,NaN,NaN,,,,,,,,,NaN,
553,NaN,NaN,NaN,,,3,60,1,60,1,1,NaN,97
554,NaN,NaN,NaN,,,,,,,,,NaN,
555,NaN,NaN,NaN,,,4,61,1,60,1,1,NaN,97
556,NaN,NaN,NaN,,,,,,,,,NaN,
557,NaN,NaN,NaN,8,6,4,62,1,61,1,1,NaN,98
558,NaN,NaN,NaN,,,,,,,,,NaN,
559,NaN,NaN,NaN,8,6,4,65,1,64,1,1,NaN,99
560,NaN,NaN,NaN,,,,,,,,,NaN,
561,NaN,NaN,NaN,8,6,4,70,1,67,1,1,NaN,99
562,NaN,NaN,NaN,,,,,,,,,NaN,
563,NaN,NaN,NaN,,6,4,73,1,74,1,1,NaN,99
564,NaN,NaN,NaN,,,,,,,,,NaN,
565,NaN,NaN,NaN,,6,3,78,1,79,1,1,NaN,99
566,NaN,NaN,NaN,,,,,,,,,NaN,
567,NaN,NaN,NaN,,6,3,82,1,82,1,1,NaN,99
568,NaN,NaN,NaN,,,,,,,,,NaN,
569,NaN,NaN,NaN,6,23,3,84,1,84,1,1,NaN,99
570,NaN,NaN,NaN,,,,,,,,,NaN,
571,NaN,NaN,NaN,6,23,3,85,1,86,1,1,NaN,99
572,NaN,NaN,NaN,,,,,,,,,NaN,
573,NaN,NaN,NaN,6,23,3,86,1,87,1,1,NaN,99
574,NaN,NaN,NaN,,,,,,,,,NaN,
575,NaN,NaN,NaN,5,26,3,87,1,88,1,1,NaN,99
576,NaN,NaN,NaN,,,,,,,,,NaN,
577,NaN,NaN,NaN,5,26,3,88,1,88,1,1,NaN,99
578,NaN,NaN,NaN,,,,,,,,,NaN,
579,NaN,NaN,NaN,5,26,3,88,1,89,1,1,NaN,99
580,NaN,NaN,NaN,,,,,,,,,NaN,
581,NaN,NaN,NaN,5,26,3,88,1,89,1,1,NaN,99
582,NaN,NaN,NaN,,,,,,,,,NaN,
583,NaN,NaN,NaN,5,27,3,88,1,89,1,1,NaN,99
584,NaN,NaN,NaN,,,,,,,,,NaN,
585,NaN,NaN,NaN,5,27,3,88,1,89,1,1,NaN,99
586,NaN,NaN,NaN,,,,,,,,,NaN,
587,NaN,NaN,NaN,5,27,3,88,1,88,1,1,NaN,99
588,NaN,NaN,NaN,,,,,,,,,NaN,
589,NaN,NaN,NaN,8,28,3,87,1,88,1,1,NaN,99
590,NaN,NaN,NaN,,,,,,,,,NaN,
591,NaN,NaN,NaN,8,28,3,87,1,88,1,1,NaN,98
592,NaN,NaN,NaN,,,,,,,,,NaN,
593,NaN,NaN,NaN,8,28,3,87,1,88,1,1,NaN,98
594,NaN,NaN,NaN,,,,,,,,,NaN,
595,NaN,NaN,NaN,11,29,3,87,1,87,1,1,NaN,98
596,NaN,NaN,NaN,,,,,,,,,NaN,
597,NaN,NaN,NaN,11,29,3,87,1,87,1,1,NaN,98
598,NaN,NaN,NaN,,,,,,,,,NaN,
599,NaN,NaN,NaN,11,29,3,87,1,87,1,1,NaN,98
600,NaN,NaN,NaN,,,,,,,,,NaN,
601,NaN,NaN,NaN,14,29,3,87,1,87,1,1,NaN,98
602,NaN,NaN,NaN,,,,,,,,,NaN,
603,NaN,NaN,NaN,14,29,3,86,1,87,1,1,NaN,98
604,NaN,NaN,NaN,,,,,,,,,NaN,
605,NaN,NaN,NaN,14,29,3,85,1,86,1,1,NaN,98
606,NaN,NaN,NaN,,,,,,,,,NaN,
607,NaN,NaN,NaN,15,29,3,85,1,86,1,1,NaN,98
608,NaN,NaN,NaN,,,,,,,,,NaN,
609,NaN,NaN,NaN,15,29,3,85,1,86,1,1,NaN,98
610,NaN,NaN,NaN,,,,,,,,,NaN,
611,NaN,NaN,NaN,15,29,3,85,1,85,,,NaN,98
612,NaN,NaN,NaN,,,,,,,,,NaN,
613,NaN,NaN,NaN,16,30,3,85,12,85,,,NaN,98
614,NaN,NaN,NaN,,,,,,,,,NaN,
615,NaN,NaN,NaN,16,30,3,84,17,85,,,NaN,98
616,NaN,NaN,NaN,,,,,,,,,NaN,
617,NaN,NaN,NaN,16,30,3,84,21,84,,,NaN,98
618,NaN,NaN,NaN,,,,,,,,,NaN,
619,NaN,NaN,NaN,16,30,3,83,20,83,26,15,NaN,98
620,NaN,NaN,NaN,,,,,,,,,NaN,
621,NaN,NaN,NaN,16,31,3,82,17,83,21,13,NaN,98
622,NaN,NaN,NaN,,,,,,,,,NaN,
623,NaN,NaN,NaN,16,31,3,81,16,81,20,12,NaN,98
624,NaN,NaN,NaN,,,,,,,,,NaN,
625,NaN,NaN,NaN,16,31,3,80,20,81,31,12,NaN,98
626,NaN,NaN,NaN,,,,,,,,,NaN,
627,NaN,NaN,NaN,16,30,3,79,24,81,29,21,NaN,98
628,NaN,NaN,NaN,,,,,,,,,NaN,
629,NaN,NaN,NaN,16,30,2,79,25,81,33,20,NaN,98
630,NaN,NaN,NaN,,,,,,,,,NaN,
631,NaN,NaN,NaN,16,30,2,78,29,81,48,23,NaN,98
632,NaN,NaN,NaN,,,,,,,,,NaN,
633,NaN,NaN,NaN,16,29,3,78,28,80,34,24,NaN,96
634,NaN,NaN,NaN,,,,,,,,,NaN,
635,NaN,NaN,NaN,16,29,3,78,10,79,,,NaN,95
636,NaN,NaN,NaN,,,,,,,,,NaN,
637,NaN,NaN,NaN,16,29,3,77,6,79,,,NaN,98
638,NaN,NaN,NaN,,,,,,,,,NaN,
639,NaN,NaN,NaN,16,29,3,77,5,78,,,NaN,99
640,NaN,NaN,NaN,,,,,,,,,NaN,
641,NaN,NaN,NaN,16,29,3,77,5,78,,,NaN,98
642,NaN,NaN,NaN,,,,,,,,,NaN,
643,NaN,NaN,NaN,16,29,3,77,5,77,,,NaN,98
644,NaN,NaN,NaN,,,,,,,,,NaN,
645,NaN,NaN,NaN,17,29,3,76,2,77,,,NaN,99
646,NaN,NaN,NaN,,,,,,,,,NaN,
647,NaN,NaN,NaN,17,29,3,76,2,77,,,NaN,99
648,NaN,NaN,NaN,,,,,,,,,NaN,
649,NaN,NaN,NaN,17,29,3,76,2,76,2,2,NaN,99
650,NaN,NaN,NaN,,,,,,,,,NaN,
651,NaN,NaN,NaN,18,29,3,75,2,76,2,2,NaN,98
652,NaN,NaN,NaN,,,,,,,,,NaN,
653,NaN,NaN,NaN,18,29,3,75,2,76,2,2,NaN,98
654,NaN,NaN,NaN,,,,,,,,,NaN,
655,NaN,NaN,NaN,18,29,3,75,2,76,2,2,NaN,98
656,NaN,NaN,NaN,,,,,,,,,NaN,
657,NaN,NaN,NaN,18,29,3,75,2,76,2,2,NaN,98
658,NaN,NaN,NaN,,,,,,,,,NaN,
659,NaN,NaN,NaN,18,30,3,75,2,76,2,2,NaN,99
660,NaN,NaN,NaN,,,,,,,,,NaN,
661,NaN,NaN,NaN,18,30,3,74,2,75,2,2,NaN,99
662,NaN,NaN,NaN,,,,,,,,,NaN,
663,NaN,NaN,NaN,18,30,3,74,2,74,2,2,NaN,99
664,NaN,NaN,NaN,,,,,,,,,NaN,
665,NaN,NaN,NaN,19,29,3,74,2,74,2,2,NaN,98
666,NaN,NaN,NaN,,,,,,,,,NaN,
667,NaN,NaN,NaN,19,29,3,74,2,74,2,2,NaN,98
668,NaN,NaN,NaN,,,,,,,,,NaN,
669,NaN,NaN,NaN,19,29,3,73,2,74,2,2,NaN,98
670,NaN,NaN,NaN,,,,,,,,,NaN,
671,NaN,NaN,NaN,19,29,3,73,2,74,2,2,NaN,98
672,NaN,NaN,NaN,,,,,,,,,NaN,
673,NaN,NaN,NaN,19,29,3,73,2,74,2,2,NaN,98
674,NaN,NaN,NaN,,,,,,,,,NaN,
675,NaN,NaN,NaN,19,29,3,73,2,73,2,2,NaN,98
676,NaN,NaN,NaN,,,,,,,,,NaN,
677,NaN,NaN,NaN,19,30,3,72,2,73,2,2,NaN,98
678,NaN,NaN,NaN,,,,,,,,,NaN,
679,NaN,NaN,NaN,19,30,3,72,2,73,2,2,NaN,98
680,NaN,NaN,NaN,,,,,,,,,NaN,
681,NaN,NaN,NaN,19,30,3,72,2,73,2,2,NaN,98
682,NaN,NaN,NaN,,,,,,,,,NaN,
683,NaN,NaN,NaN,19,30,3,71,2,73,2,2,NaN,98
684,NaN,NaN,NaN,,,,,,,,,NaN,
685,NaN,NaN,NaN,19,30,3,71,2,73,2,2,NaN,98
686,NaN,NaN,NaN,,,,,,,,,NaN,
687,NaN,NaN,NaN,19,30,3,71,2,73,2,2,NaN,98
688,NaN,NaN,NaN,,,,,,,,,NaN,
689,NaN,NaN,NaN,19,29,3,71,2,72,2,2,NaN,98
690,NaN,NaN,NaN,,,,,,,,,NaN,
691,NaN,NaN,NaN,19,29,3,71,2,72,2,2,NaN,98
692,NaN,NaN,NaN,,,,,,,,,NaN,
693,NaN,NaN,NaN,19,29,3,71,2,72,2,2,NaN,98
694,NaN,NaN,NaN,,,,,,,,,NaN,
695,NaN,NaN,NaN,19,30,3,71,2,72,2,2,NaN,98
696,NaN,NaN,NaN,,,,,,,,,NaN,
697,NaN,NaN,NaN,19,30,3,71,2,72,2,2,NaN,98
698,NaN,NaN,NaN,,,,,,,,,NaN,
699,NaN,NaN,NaN,19,30,3,71,2,72,2,2,NaN,98
700,NaN,NaN,NaN,,,,,,,,,NaN,
701,NaN,NaN,NaN,19,30,3,71,2,72,2,2,NaN,98
702,NaN,NaN,NaN,,,,,,,,,NaN,
703,NaN,NaN,NaN,19,29,3,71,2,72,2,2,NaN,98
704,NaN,NaN,NaN,,,,,,,,,NaN,
705,NaN,NaN,NaN,19,29,2,71,2,72,2,2,NaN,98
706,NaN,NaN,NaN,,,,,,,,,NaN,
707,NaN,NaN,NaN,19,29,2,71,2,72,2,2,NaN,99
708,NaN,NaN,NaN,,,,,,,,,NaN,
709,NaN,NaN,NaN,19,30,2,71,4,71,4,4,NaN,98
710,NaN,NaN,NaN,,,,,,,,,NaN,
711,NaN,NaN,NaN,19,30,2,70,4,71,4,4,NaN,98
712,NaN,NaN,NaN,,,,,,,,,NaN,
713,NaN,NaN,NaN,19,30,3,70,3,71,3,3,NaN,98
714,NaN,NaN,NaN,,,,,,,,,NaN,
715,NaN,NaN,NaN,19,30,3,70,3,71,3,3,NaN,98
716,NaN,NaN,NaN,,,,,,,,,NaN,
717,NaN,NaN,NaN,19,30,3,70,3,71,3,3,NaN,98
718,NaN,NaN,NaN,,,,,,,,,NaN,
719,NaN,NaN,NaN,19,30,3,70,3,71,3,3,NaN,98
720,NaN,NaN,NaN,,,,,,,,,NaN,
721,NaN,NaN,NaN,19,30,3,69,2,71,2,2,NaN,98
722,NaN,NaN,NaN,,,,,,,,,NaN,
723,NaN,NaN,NaN,19,30,3,71,2,71,2,2,NaN,98
724,NaN,NaN,NaN,,,,,,,,,NaN,
725,NaN,NaN,NaN,19,30,3,71,2,71,2,2,NaN,98
726,NaN,NaN,NaN,,,,,,,,,NaN,
727,NaN,NaN,NaN,19,29,3,71,3,71,41,-39,NaN,98
728,NaN,NaN,NaN,,,,,,,,,NaN,
729,NaN,NaN,NaN,19,29,3,70,15,71,81,-42,NaN,98
730,NaN,NaN,NaN,,,,,,,,,NaN,
731,NaN,NaN,NaN,19,29,3,70,15,71,60,-27,NaN,98
732,NaN,NaN,NaN,,,,,,,,,NaN,
733,NaN,NaN,NaN,19,29,3,76,15,70,60,-27,NaN,98
734,NaN,NaN,NaN,,,,,,,,,NaN,
735,NaN,NaN,NaN,19,30,3,75,11,70,11,11,NaN,98
736,NaN,NaN,NaN,,,,,,,,,NaN,
737,NaN,NaN,NaN,19,30,3,75,20,69,63,-12,NaN,98
738,NaN,NaN,NaN,,,,,,,,,NaN,
739,NaN,NaN,NaN,19,30,3,69,28,69,38,22,NaN,98
740,NaN,NaN,NaN,,,,,,,,,NaN,
741,NaN,NaN,NaN,19,29,3,69,26,69,36,12,NaN,98
742,NaN,NaN,NaN,,,,,,,,,NaN,
743,NaN,NaN,NaN,19,29,3,69,24,70,39,8,NaN,98
744,NaN,NaN,NaN,,,,,,,,,NaN,
745,NaN,NaN,NaN,19,29,3,69,22,68,42,1,NaN,98
746,NaN,NaN,NaN,,,,,,,,,NaN,
747,NaN,NaN,NaN,19,30,3,69,21,68,28,16,NaN,98
748,NaN,NaN,NaN,,,,,,,,,NaN,
749,NaN,NaN,NaN,19,30,3,69,16,70,96,-84,NaN,98
750,NaN,NaN,NaN,,,,,,,,,NaN,
751,NaN,NaN,NaN,19,30,3,69,13,70,65,-45,NaN,98
752,NaN,NaN,NaN,,,,,,,,,NaN,
753,NaN,NaN,NaN,19,30,3,69,13,70,,,NaN,98
754,NaN,NaN,NaN,,,,,,,,,NaN,
755,NaN,NaN,NaN,19,30,3,69,20,71,,,NaN,98
756,NaN,NaN,NaN,,,,,,,,,NaN,
757,NaN,NaN,NaN,19,30,3,68,9,69,,,NaN,98
758,NaN,NaN,NaN,,,,,,,,,NaN,
759,NaN,NaN,NaN,19,30,3,68,9,69,,,NaN,98
760,NaN,NaN,NaN,,,,,,,,,NaN,
761,NaN,NaN,NaN,19,30,3,68,-4,69,,,NaN,98
762,NaN,NaN,NaN,,,,,,,,,NaN,
763,NaN,NaN,NaN,19,30,3,68,-4,69,,,NaN,98
764,NaN,NaN,NaN,,,,,,,,,NaN,
765,NaN,NaN,NaN,19,30,3,68,-4,69,,,NaN,98
766,NaN,NaN,NaN,,,,,,,,,NaN,
767,NaN,NaN,NaN,19,30,3,68,-5,68,,,NaN,98
768,NaN,NaN,NaN,,,,,,,,,NaN,
769,NaN,NaN,NaN,19,30,3,67,-5,68,-5,-5,NaN,98
770,NaN,NaN,NaN,,,,,,,,,NaN,
771,NaN,NaN,NaN,19,30,3,67,-5,68,-5,-5,NaN,98
772,NaN,NaN,NaN,,,,,,,,,NaN,
773,NaN,NaN,NaN,19,30,3,67,-5,67,-5,-5,NaN,98
774,NaN,NaN,NaN,,,,,,,,,NaN,
775,NaN,NaN,NaN,19,30,3,67,-5,67,-5,-5,NaN,98
776,NaN,NaN,NaN,,,,,,,,,NaN,
777,NaN,NaN,NaN,19,30,3,67,-5,67,-2,-8,NaN,98
778,NaN,NaN,NaN,,,,,,,,,NaN,
779,NaN,NaN,NaN,19,30,3,66,-5,67,-3,-7,NaN,98
780,NaN,NaN,NaN,,,,,,,,,NaN,
781,NaN,NaN,NaN,19,30,3,66,-5,67,-3,-7,NaN,98
782,NaN,NaN,NaN,,,,,,,,,NaN,
783,NaN,NaN,NaN,19,30,3,66,-4,67,-4,-4,NaN,98
784,NaN,NaN,NaN,,,,,,,,,NaN,
785,NaN,NaN,NaN,19,30,3,66,-4,67,-4,-4,NaN,98
786,NaN,NaN,NaN,,,,,,,,,NaN,
787,NaN,NaN,NaN,19,30,3,66,-4,66,-4,-4,NaN,98
788,NaN,NaN,NaN,,,,,,,,,NaN,
789,NaN,NaN,NaN,19,30,3,66,-4,66,-4,-4,NaN,98
790,NaN,NaN,NaN,,,,,,,,,NaN,
791,NaN,NaN,NaN,19,30,2,66,-3,66,-3,-3,NaN,98
792,NaN,NaN,NaN,,,,,,,,,NaN,
793,NaN,NaN,NaN,19,29,2,66,-3,66,-3,-3,NaN,98
794,NaN,NaN,NaN,,,,,,,,,NaN,
795,NaN,NaN,NaN,19,29,2,66,-4,66,-4,-4,NaN,98
796,NaN,NaN,NaN,,,,,,,,,NaN,
797,NaN,NaN,NaN,19,29,2,66,-4,67,-4,-4,NaN,98
798,NaN,NaN,NaN,,,,,,,,,NaN,
799,NaN,NaN,NaN,19,29,3,66,-5,67,-5,-5,NaN,98
800,NaN,NaN,NaN,,,,,,,,,NaN,
801,NaN,NaN,NaN,19,29,3,66,-5,67,-5,-5,NaN,98
802,NaN,NaN,NaN,,,,,,,,,NaN,
803,NaN,NaN,NaN,19,29,3,66,-5,67,-5,-5,NaN,98
804,NaN,NaN,NaN,,,,,,,,,NaN,
805,NaN,NaN,NaN,19,29,3,66,-6,67,10,-31,NaN,98
806,NaN,NaN,NaN,,,,,,,,,NaN,
807,NaN,NaN,NaN,19,29,3,66,9,66,68,-43,NaN,98
808,NaN,NaN,NaN,,,,,,,,,NaN,
809,NaN,NaN,NaN,19,29,3,68,24,66,55,1,NaN,98
810,NaN,NaN,NaN,,,,,,,,,NaN,
811,NaN,NaN,NaN,19,30,3,68,28,66,41,19,NaN,98
812,NaN,NaN,NaN,,,,,,,,,NaN,
813,NaN,NaN,NaN,19,30,3,68,17,66,32,-15,NaN,98
814,NaN,NaN,NaN,,,,,,,,,NaN,
815,NaN,NaN,NaN,19,30,3,68,19,66,38,3,NaN,98
816,NaN,NaN,NaN,,,,,,,,,NaN,
817,NaN,NaN,NaN,19,30,3,66,13,66,21,-7,NaN,98
818,NaN,NaN,NaN,,,,,,,,,NaN,
819,NaN,NaN,NaN,19,30,3,66,5,66,,,NaN,98
820,NaN,NaN,NaN,,,,,,,,,NaN,
821,NaN,NaN,NaN,19,30,3,66,3,66,,,NaN,98
822,NaN,NaN,NaN,,,,,,,,,NaN,
823,NaN,NaN,NaN,19,30,3,66,2,66,,,NaN,98
824,NaN,NaN,NaN,,,,,,,,,NaN,
825,NaN,NaN,NaN,19,30,3,65,5,66,,,NaN,98
826,NaN,NaN,NaN,,,,,,,,,NaN,
827,NaN,NaN,NaN,19,30,3,64,9,65,150,-86,NaN,98
828,NaN,NaN,NaN,,,,,,,,,NaN,
829,NaN,NaN,NaN,19,30,3,64,6,65,,,NaN,98
830,NaN,NaN,NaN,,,,,,,,,NaN,
831,NaN,NaN,NaN,19,30,3,64,78,64,,,NaN,98
832,NaN,NaN,NaN,,,,,,,,,NaN,
833,NaN,NaN,NaN,19,30,4,64,114,65,,,NaN,98
834,NaN,NaN,NaN,,,,,,,,,NaN,
835,NaN,NaN,NaN,19,30,4,64,108,65,,,NaN,98
836,NaN,NaN,NaN,,,,,,,,,NaN,
837,NaN,NaN,NaN,19,29,3,65,76,65,,,NaN,98
838,NaN,NaN,NaN,,,,,,,,,NaN,
839,NaN,NaN,NaN,19,29,3,87,72,65,,,NaN,98
840,NaN,NaN,NaN,,,,,,,,,NaN,
841,NaN,NaN,NaN,19,29,3,87,70,65,,,NaN,98
842,NaN,NaN,NaN,,,,,,,,,NaN,
843,NaN,NaN,NaN,19,30,3,87,73,65,107,46,NaN,98
844,NaN,NaN,NaN,,,,,,,,,NaN,
845,NaN,NaN,NaN,19,30,3,71,69,65,100,47,NaN,98
846,NaN,NaN,NaN,,,,,,,,,NaN,
847,NaN,NaN,NaN,19,30,3,65,68,65,97,47,NaN,98
848,NaN,NaN,NaN,,,,,,,,,NaN,
849,NaN,NaN,NaN,19,30,3,65,66,65,99,49,NaN,98
850,NaN,NaN,NaN,,,,,,,,,NaN,
851,NaN,NaN,NaN,19,30,3,64,65,65,112,41,NaN,98
852,NaN,NaN,NaN,,,,,,,,,NaN,
853,NaN,NaN,NaN,19,30,3,64,66,65,102,49,NaN,98
854,NaN,NaN,NaN,,,,,,,,,NaN,
855,NaN,NaN,NaN,19,30,3,64,66,65,98,34,NaN,98
856,NaN,NaN,NaN,,,,,,,,,NaN,
857,NaN,NaN,NaN,19,30,3,65,67,65,100,44,NaN,98
858,NaN,NaN,NaN,,,,,,,,,NaN,
859,NaN,NaN,NaN,19,30,3,65,68,65,100,48,NaN,97
860,NaN,NaN,NaN,,,,,,,,,NaN,
861,NaN,NaN,NaN,19,29,3,65,68,66,100,45,NaN,97
862,NaN,NaN,NaN,,,,,,,,,NaN,
863,NaN,NaN,NaN,19,29,3,65,67,66,100,45,NaN,97
864,NaN,NaN,NaN,,,,,,,,,NaN,
865,NaN,NaN,NaN,19,29,3,65,70,65,97,47,NaN,97
866,NaN,NaN,NaN,,,,,,,,,NaN,
867,NaN,NaN,NaN,19,30,3,65,69,66,120,41,NaN,97
868,NaN,NaN,NaN,,,,,,,,,NaN,
869,NaN,NaN,NaN,19,30,3,65,66,66,94,41,NaN,97
870,NaN,NaN,NaN,,,,,,,,,NaN,
871,NaN,NaN,NaN,19,30,3,65,66,66,106,35,NaN,97
872,NaN,NaN,NaN,,,,,,,,,NaN,
873,NaN,NaN,NaN,19,30,3,65,67,66,108,48,NaN,97
874,NaN,NaN,NaN,,,,,,,,,NaN,
875,NaN,NaN,NaN,19,30,3,66,70,67,117,12,NaN,98
876,NaN,NaN,NaN,,,,,,,,,NaN,
877,NaN,NaN,NaN,19,30,3,67,71,68,127,25,NaN,98
878,NaN,NaN,NaN,,,,,,,,,NaN,
879,NaN,NaN,NaN,19,30,3,68,74,70,120,44,NaN,98
880,NaN,NaN,NaN,,,,,,,,,NaN,
881,NaN,NaN,NaN,19,27,3,69,78,72,115,60,NaN,99
882,NaN,NaN,NaN,,,,,,,,,NaN,
883,NaN,NaN,NaN,19,27,3,69,82,74,119,64,NaN,98
884,NaN,NaN,NaN,,,,,,,,,NaN,
885,NaN,NaN,NaN,19,27,3,69,81,77,108,62,NaN,98
886,NaN,NaN,NaN,,,,,,,,,NaN,
887,NaN,NaN,NaN,19,28,3,69,85,78,124,62,NaN,98
888,NaN,NaN,NaN,,,,,,,,,NaN,
889,NaN,NaN,NaN,19,28,3,69,84,80,111,56,NaN,98
890,NaN,NaN,NaN,,,,,,,,,NaN,
891,NaN,NaN,NaN,19,28,3,69,87,80,118,66,NaN,99
892,NaN,NaN,NaN,,,,,,,,,NaN,
893,NaN,NaN,NaN,19,28,3,69,90,81,126,72,NaN,99
894,NaN,NaN,NaN,,,,,,,,,NaN,
895,NaN,NaN,NaN,19,28,3,73,91,82,126,71,NaN,99
896,NaN,NaN,NaN,,,,,,,,,NaN,
897,NaN,NaN,NaN,19,28,3,75,92,82,128,72,NaN,99
898,NaN,NaN,NaN,,,,,,,,,NaN,
899,NaN,NaN,NaN,19,28,3,78,92,82,130,73,NaN,99
900,NaN,NaN,NaN,,,,,,,,,NaN,
901,NaN,NaN,NaN,19,28,2,82,92,82,129,67,NaN,99
902,NaN,NaN,NaN,,,,,,,,,NaN,
903,NaN,NaN,NaN,19,28,2,82,92,82,126,71,NaN,98
