time,SNUADC/CVP,Solar8000/ETCO2,SNUADC/ART,Solar8000/ART_SBP,Solar8000/HR,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/ART_DBP,Solar8000/CVP,SNUADC/ECG_II
17171,NaN,33,NaN,140,54,100,NaN,99,13,55,73,,NaN
17172,NaN,,NaN,,,,NaN,,,,,,NaN
17173,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17174,NaN,,NaN,,,,NaN,,,,,,NaN
17175,NaN,33,NaN,139,54,100,NaN,99,13,55,73,,NaN
17176,NaN,,NaN,,,,NaN,,,,,,NaN
17177,NaN,33,NaN,141,54,100,NaN,99,13,55,72,,NaN
17178,NaN,,NaN,,,,NaN,,,,,,NaN
17179,NaN,32,NaN,140,54,100,NaN,99,13,55,72,,NaN
17180,NaN,,NaN,,,,NaN,,,,,,NaN
17181,NaN,32,NaN,141,54,100,NaN,99,13,55,72,,NaN
17182,NaN,,NaN,,,,NaN,,,,,,NaN
17183,NaN,32,NaN,139,54,100,NaN,99,13,55,72,,NaN
17184,NaN,,NaN,,,,NaN,,,,,,NaN
17185,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17186,NaN,,NaN,,,,NaN,,,,,,NaN
17187,NaN,33,NaN,139,54,100,NaN,99,13,55,72,,NaN
17188,NaN,,NaN,,,,NaN,,,,,,NaN
17189,NaN,33,NaN,139,54,100,NaN,99,13,55,72,,NaN
17190,NaN,,NaN,,,,NaN,,,,,,NaN
17191,NaN,33,NaN,141,54,100,NaN,99,13,55,72,,NaN
17192,NaN,,NaN,,,,NaN,,,,,,NaN
17193,NaN,33,NaN,139,54,100,NaN,99,13,55,72,,NaN
17194,NaN,,NaN,,,,NaN,,,,,,NaN
17195,NaN,33,NaN,141,54,100,NaN,99,13,55,73,,NaN
17196,NaN,,NaN,,,,NaN,,,,,,NaN
17197,NaN,33,NaN,140,54,100,NaN,99,13,55,73,,NaN
17198,NaN,,NaN,,,,NaN,,,,,,NaN
17199,NaN,33,NaN,142,54,100,NaN,100,13,55,73,,NaN
17200,NaN,,NaN,,,,NaN,,,,,,NaN
17201,NaN,33,NaN,141,54,100,NaN,100,13,55,73,,NaN
17202,NaN,,NaN,,,,NaN,,,,,,NaN
17203,NaN,33,NaN,140,54,100,NaN,100,13,55,73,,NaN
17204,NaN,,NaN,,,,NaN,,,,,,NaN
17205,NaN,33,NaN,142,54,100,NaN,100,13,55,73,,NaN
17206,NaN,,NaN,,,,NaN,,,,,,NaN
17207,NaN,33,NaN,140,54,100,NaN,100,13,55,73,,NaN
17208,NaN,,NaN,,,,NaN,,,,,,NaN
17209,NaN,33,NaN,142,54,100,NaN,100,13,55,73,,NaN
17210,NaN,,NaN,,,,NaN,,,,,,NaN
17211,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17212,NaN,,NaN,,,,NaN,,,,,,NaN
17213,NaN,33,NaN,140,54,100,NaN,100,13,55,73,,NaN
17214,NaN,,NaN,,,,NaN,,,,,,NaN
17215,NaN,33,NaN,141,54,100,NaN,100,13,55,72,,NaN
17216,NaN,,NaN,,,,NaN,,,,,,NaN
17217,NaN,33,NaN,140,54,100,NaN,100,13,55,73,,NaN
17218,NaN,,NaN,,,,NaN,,,,,,NaN
17219,NaN,33,NaN,141,54,100,NaN,100,13,55,72,,NaN
17220,NaN,,NaN,,,,NaN,,,,,,NaN
17221,NaN,33,NaN,140,54,100,NaN,99,13,55,73,,NaN
17222,NaN,,NaN,,,,NaN,,,,,,NaN
17223,NaN,33,NaN,141,54,100,NaN,100,13,55,72,,NaN
17224,NaN,,NaN,,,,NaN,,,,,,NaN
17225,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17226,NaN,,NaN,,,,NaN,,,,,,NaN
17227,NaN,33,NaN,141,54,100,NaN,99,13,55,72,,NaN
17228,NaN,,NaN,,,,NaN,,,,,,NaN
17229,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17230,NaN,,NaN,,,,NaN,,,,,,NaN
17231,NaN,32,NaN,140,54,100,NaN,99,13,55,72,,NaN
17232,NaN,,NaN,,,,NaN,,,,,,NaN
17233,NaN,32,NaN,140,54,100,NaN,99,13,55,72,,NaN
17234,NaN,,NaN,,,,NaN,,,,,,NaN
17235,NaN,32,NaN,139,54,100,NaN,99,13,55,72,,NaN
17236,NaN,,NaN,,,,NaN,,,,,,NaN
17237,NaN,33,NaN,141,54,100,NaN,99,13,55,72,,NaN
17238,NaN,,NaN,,,,NaN,,,,,,NaN
17239,NaN,33,NaN,139,54,100,NaN,99,13,55,72,,NaN
17240,NaN,,NaN,,,,NaN,,,,,,NaN
17241,NaN,33,NaN,141,54,100,NaN,99,13,55,72,,NaN
17242,NaN,,NaN,,,,NaN,,,,,,NaN
17243,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17244,NaN,,NaN,,,,NaN,,,,,,NaN
17245,NaN,33,NaN,141,54,100,NaN,99,13,55,73,,NaN
17246,NaN,,NaN,,,,NaN,,,,,,NaN
17247,NaN,33,NaN,141,54,100,NaN,99,13,55,73,,NaN
17248,NaN,,NaN,,,,NaN,,,,,,NaN
17249,NaN,34,NaN,140,54,100,NaN,99,13,55,73,,NaN
17250,NaN,,NaN,,,,NaN,,,,,,NaN
17251,NaN,34,NaN,142,54,100,NaN,100,13,55,73,,NaN
17252,NaN,,NaN,,,,NaN,,,,,,NaN
17253,NaN,34,NaN,140,54,100,NaN,99,13,55,72,,NaN
17254,NaN,,NaN,,,,NaN,,,,,,NaN
17255,NaN,34,NaN,142,54,100,NaN,100,13,55,73,,NaN
17256,NaN,,NaN,,,,NaN,,,,,,NaN
17257,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17258,NaN,,NaN,,,,NaN,,,,,,NaN
17259,NaN,33,NaN,141,54,100,NaN,100,13,55,73,,NaN
17260,NaN,,NaN,,,,NaN,,,,,,NaN
17261,NaN,33,NaN,141,54,100,NaN,99,13,55,72,,NaN
17262,NaN,,NaN,,,,NaN,,,,,,NaN
17263,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17264,NaN,,NaN,,,,NaN,,,,,,NaN
17265,NaN,33,NaN,141,54,100,NaN,99,13,55,72,,NaN
17266,NaN,,NaN,,,,NaN,,,,,,NaN
17267,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17268,NaN,,NaN,,,,NaN,,,,,,NaN
17269,NaN,32,NaN,141,54,100,NaN,99,13,55,72,,NaN
17270,NaN,,NaN,,,,NaN,,,,,,NaN
17271,NaN,32,NaN,140,54,100,NaN,99,13,55,72,,NaN
17272,NaN,,NaN,,,,NaN,,,,,,NaN
17273,NaN,32,NaN,141,54,100,NaN,99,13,55,72,,NaN
17274,NaN,,NaN,,,,NaN,,,,,,NaN
17275,NaN,32,NaN,140,54,100,NaN,99,13,55,72,,NaN
17276,NaN,,NaN,,,,NaN,,,,,,NaN
17277,NaN,32,NaN,141,54,100,NaN,99,13,55,72,,NaN
17278,NaN,,NaN,,,,NaN,,,,,,NaN
17279,NaN,32,NaN,140,54,100,NaN,99,13,55,72,,NaN
17280,NaN,,NaN,,,,NaN,,,,,,NaN
17281,NaN,32,NaN,140,54,100,NaN,99,13,55,72,,NaN
17282,NaN,,NaN,,,,NaN,,,,,,NaN
17283,NaN,33,NaN,141,54,100,NaN,99,13,55,72,,NaN
17284,NaN,,NaN,,,,NaN,,,,,,NaN
17285,NaN,33,NaN,139,54,100,NaN,99,13,55,72,,NaN
17286,NaN,,NaN,,,,NaN,,,,,,NaN
17287,NaN,33,NaN,141,54,100,NaN,99,13,55,72,,NaN
17288,NaN,,NaN,,,,NaN,,,,,,NaN
17289,NaN,33,NaN,139,54,100,NaN,99,13,54,72,,NaN
17290,NaN,,NaN,,,,NaN,,,,,,NaN
17291,NaN,33,NaN,139,54,100,NaN,99,13,54,72,,NaN
17292,NaN,,NaN,,,,NaN,,,,,,NaN
17293,NaN,33,NaN,141,54,100,NaN,99,13,54,72,,NaN
17294,NaN,,NaN,,,,NaN,,,,,,NaN
17295,NaN,33,NaN,140,54,100,NaN,99,13,54,72,,NaN
17296,NaN,,NaN,,,,NaN,,,,,,NaN
17297,NaN,33,NaN,141,54,100,NaN,99,13,54,72,,NaN
17298,NaN,,NaN,,,,NaN,,,,,,NaN
17299,NaN,33,NaN,139,54,100,NaN,99,13,54,72,,NaN
17300,NaN,,NaN,,,,NaN,,,,,,NaN
17301,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17302,NaN,,NaN,,,,NaN,,,,,,NaN
17303,NaN,33,NaN,139,54,100,NaN,99,13,55,72,,NaN
17304,NaN,,NaN,,,,NaN,,,,,,NaN
17305,NaN,33,NaN,139,54,100,NaN,99,13,55,72,,NaN
17306,NaN,,NaN,,,,NaN,,,,,,NaN
17307,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17308,NaN,,NaN,,,,NaN,,,,,,NaN
17309,NaN,32,NaN,139,54,100,NaN,99,13,55,73,,NaN
17310,NaN,,NaN,,,,NaN,,,,,,NaN
17311,NaN,32,NaN,140,54,100,NaN,99,13,55,72,,NaN
17312,NaN,,NaN,,,,NaN,,,,,,NaN
17313,NaN,32,NaN,139,54,100,NaN,99,13,55,72,,NaN
17314,NaN,,NaN,,,,NaN,,,,,,NaN
17315,NaN,33,NaN,141,54,100,NaN,99,13,55,72,,NaN
17316,NaN,,NaN,,,,NaN,,,,,,NaN
17317,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17318,NaN,,NaN,,,,NaN,,,,,,NaN
17319,NaN,33,NaN,141,54,100,NaN,99,13,55,73,,NaN
17320,NaN,,NaN,,,,NaN,,,,,,NaN
17321,NaN,32,NaN,140,54,100,NaN,99,13,55,72,,NaN
17322,NaN,,NaN,,,,NaN,,,,,,NaN
17323,NaN,32,NaN,141,54,100,NaN,100,13,55,73,,NaN
17324,NaN,,NaN,,,,NaN,,,,,,NaN
17325,NaN,32,NaN,142,54,100,NaN,100,13,55,73,,NaN
17326,NaN,,NaN,,,,NaN,,,,,,NaN
17327,NaN,32,NaN,140,54,100,NaN,99,13,55,72,,NaN
17328,NaN,,NaN,,,,NaN,,,,,,NaN
17329,NaN,33,NaN,142,55,100,NaN,100,13,55,73,,NaN
17330,NaN,,NaN,,,,NaN,,,,,,NaN
17331,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17332,NaN,,NaN,,,,NaN,,,,,,NaN
17333,NaN,33,NaN,142,54,100,NaN,100,13,55,73,,NaN
17334,NaN,,NaN,,,,NaN,,,,,,NaN
17335,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17336,NaN,,NaN,,,,NaN,,,,,,NaN
17337,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17338,NaN,,NaN,,,,NaN,,,,,,NaN
17339,NaN,33,NaN,141,54,100,NaN,100,13,55,72,,NaN
17340,NaN,,NaN,,,,NaN,,,,,,NaN
17341,NaN,32,NaN,140,54,100,NaN,99,13,55,73,,NaN
17342,NaN,,NaN,,,,NaN,,,,,,NaN
17343,NaN,32,NaN,141,54,100,NaN,100,13,55,72,,NaN
17344,NaN,,NaN,,,,NaN,,,,,,NaN
17345,NaN,32,NaN,139,54,100,NaN,99,13,55,72,,NaN
17346,NaN,,NaN,,,,NaN,,,,,,NaN
17347,NaN,33,NaN,141,54,100,NaN,100,13,55,73,,NaN
17348,NaN,,NaN,,,,NaN,,,,,,NaN
17349,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17350,NaN,,NaN,,,,NaN,,,,,,NaN
17351,NaN,33,NaN,140,55,100,NaN,99,13,55,73,,NaN
17352,NaN,,NaN,,,,NaN,,,,,,NaN
17353,NaN,33,NaN,141,55,100,NaN,100,13,55,73,,NaN
17354,NaN,,NaN,,,,NaN,,,,,,NaN
17355,NaN,33,NaN,140,55,100,NaN,100,13,55,73,,NaN
17356,NaN,,NaN,,,,NaN,,,,,,NaN
17357,NaN,33,NaN,142,55,100,NaN,100,13,55,73,,NaN
17358,NaN,,NaN,,,,NaN,,,,,,NaN
17359,NaN,33,NaN,140,55,100,NaN,100,13,55,73,,NaN
17360,NaN,,NaN,,,,NaN,,,,,,NaN
17361,NaN,33,NaN,141,55,100,NaN,100,13,55,73,,NaN
17362,NaN,,NaN,,,,NaN,,,,,,NaN
17363,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17364,NaN,,NaN,,,,NaN,,,,,,NaN
17365,NaN,33,NaN,141,54,100,NaN,99,13,55,73,,NaN
17366,NaN,,NaN,,,,NaN,,,,,,NaN
17367,NaN,33,NaN,140,54,100,NaN,99,13,55,72,,NaN
17368,NaN,,NaN,,,,NaN,,,,,,NaN
17369,NaN,33,NaN,140,54,100,NaN,99,13,55,73,,NaN
17370,NaN,,NaN,,,,NaN,,,,,,NaN
17371,NaN,32,NaN,140,54,100,NaN,99,13,55,72,,NaN
17372,NaN,,NaN,,,,NaN,,,,,,NaN
17373,NaN,32,NaN,140,54,100,NaN,99,13,55,72,,NaN
17374,NaN,,NaN,,,,NaN,,,,,,NaN
17375,NaN,32,NaN,141,54,100,NaN,99,13,55,72,,NaN
17376,NaN,,NaN,,,,NaN,,,,,,NaN
17377,NaN,32,NaN,140,54,100,NaN,99,13,55,72,,NaN
17378,NaN,,NaN,,,,NaN,,,,,,NaN
17379,NaN,32,NaN,141,54,100,NaN,99,13,55,72,,NaN
17380,NaN,,NaN,,,,NaN,,,,,,NaN
17381,NaN,32,NaN,140,54,100,NaN,99,13,55,72,,NaN
17382,NaN,,NaN,,,,NaN,,,,,,NaN
17383,NaN,32,NaN,140,54,100,NaN,99,13,55,73,,NaN
17384,NaN,,NaN,,,,NaN,,,,,,NaN
17385,NaN,32,NaN,142,54,100,NaN,100,13,55,73,,NaN
17386,NaN,,NaN,,,,NaN,,,,,,NaN
17387,NaN,32,NaN,140,54,100,NaN,99,13,55,73,,NaN
17388,NaN,,NaN,,,,NaN,,,,,,NaN
17389,NaN,32,NaN,142,54,100,NaN,100,13,55,73,,NaN
17390,NaN,,NaN,,,,NaN,,,,,,NaN
17391,NaN,33,NaN,140,54,100,NaN,99,13,55,73,,NaN
17392,NaN,,NaN,,,,NaN,,,,,,NaN
17393,NaN,33,NaN,142,54,100,NaN,100,13,55,73,,NaN
17394,NaN,,NaN,,,,NaN,,,,,,NaN
17395,NaN,33,NaN,141,54,100,NaN,100,13,55,73,,NaN
17396,NaN,,NaN,,,,NaN,,,,,,NaN
17397,NaN,33,NaN,140,54,100,NaN,100,13,55,73,,NaN
17398,NaN,,NaN,,,,NaN,,,,,,NaN
17399,NaN,33,NaN,142,54,100,NaN,100,13,55,73,,NaN
17400,NaN,,NaN,,,,NaN,,,,,,NaN
17401,NaN,33,NaN,141,54,100,NaN,100,13,55,73,,NaN
17402,NaN,,NaN,,,,NaN,,,,,,NaN
17403,NaN,33,NaN,142,54,100,NaN,100,13,55,73,,NaN
17404,NaN,,NaN,,,,NaN,,,,,,NaN
17405,NaN,33,NaN,141,54,100,NaN,100,13,55,73,,NaN
17406,NaN,,NaN,,,,NaN,,,,,,NaN
17407,NaN,33,NaN,142,54,100,NaN,100,13,55,74,,NaN
17408,NaN,,NaN,,,,NaN,,,,,,NaN
17409,NaN,33,NaN,143,54,100,NaN,101,13,55,73,,NaN
17410,NaN,,NaN,,,,NaN,,,,,,NaN
17411,NaN,33,NaN,144,54,100,NaN,101,13,55,74,,NaN
17412,NaN,,NaN,,,,NaN,,,,,,NaN
17413,NaN,33,NaN,144,54,100,NaN,101,13,54,74,,NaN
17414,NaN,,NaN,,,,NaN,,,,,,NaN
17415,NaN,33,NaN,143,54,100,NaN,101,13,54,74,,NaN
17416,NaN,,NaN,,,,NaN,,,,,,NaN
17417,NaN,33,NaN,144,53,100,NaN,101,13,54,73,,NaN
17418,NaN,,NaN,,,,NaN,,,,,,NaN
17419,NaN,33,NaN,142,53,100,NaN,100,13,54,73,,NaN
17420,NaN,,NaN,,,,NaN,,,,,,NaN
17421,NaN,33,NaN,143,53,100,NaN,100,13,54,73,,NaN
17422,NaN,,NaN,,,,NaN,,,,,,NaN
17423,NaN,33,NaN,141,53,100,NaN,100,13,54,72,,NaN
17424,NaN,,NaN,,,,NaN,,,,,,NaN
17425,NaN,33,NaN,142,53,100,NaN,100,13,54,72,,NaN
17426,NaN,,NaN,,,,NaN,,,,,,NaN
17427,NaN,33,NaN,142,53,100,NaN,100,13,54,72,,NaN
17428,NaN,,NaN,,,,NaN,,,,,,NaN
17429,NaN,32,NaN,140,53,100,NaN,99,13,54,72,,NaN
17430,NaN,,NaN,,,,NaN,,,,,,NaN
17431,NaN,32,NaN,141,53,100,NaN,100,13,54,72,,NaN
17432,NaN,,NaN,,,,NaN,,,,,,NaN
17433,NaN,32,NaN,140,53,100,NaN,99,13,54,72,,NaN
17434,NaN,,NaN,,,,NaN,,,,,,NaN
17435,NaN,32,NaN,141,53,100,NaN,99,13,54,72,,NaN
17436,NaN,,NaN,,,,NaN,,,,,,NaN
17437,NaN,32,NaN,140,53,100,NaN,99,13,54,72,,NaN
17438,NaN,,NaN,,,,NaN,,,,,,NaN
17439,NaN,32,NaN,140,53,100,NaN,99,13,54,72,,NaN
17440,NaN,,NaN,,,,NaN,,,,,,NaN
17441,NaN,33,NaN,140,54,100,NaN,99,13,54,72,,NaN
17442,NaN,,NaN,,,,NaN,,,,,,NaN
17443,NaN,33,NaN,140,54,100,NaN,99,13,54,72,,NaN
17444,NaN,,NaN,,,,NaN,,,,,,NaN
17445,NaN,33,NaN,141,54,100,NaN,99,13,54,72,,NaN
17446,NaN,,NaN,,,,NaN,,,,,,NaN
17447,NaN,33,NaN,140,54,100,NaN,99,13,54,72,,NaN
17448,NaN,,NaN,,,,NaN,,,,,,NaN
17449,NaN,33,NaN,142,54,100,NaN,100,13,54,73,,NaN
17450,NaN,,NaN,,,,NaN,,,,,,NaN
17451,NaN,33,NaN,140,54,100,NaN,99,13,54,72,,NaN
17452,NaN,,NaN,,,,NaN,,,,,,NaN
17453,NaN,33,NaN,142,54,100,NaN,100,13,54,73,,NaN
17454,NaN,,NaN,,,,NaN,,,,,,NaN
17455,NaN,33,NaN,141,54,100,NaN,100,13,54,72,,NaN
17456,NaN,,NaN,,,,NaN,,,,,,NaN
17457,NaN,33,NaN,141,54,100,NaN,99,13,54,73,,NaN
17458,NaN,,NaN,,,,NaN,,,,,,NaN
17459,NaN,33,NaN,142,53,100,NaN,100,13,54,72,,NaN
17460,NaN,,NaN,,,,NaN,,,,,,NaN
17461,NaN,32,NaN,140,53,100,NaN,99,13,54,72,,NaN
17462,NaN,,NaN,,,,NaN,,,,,,NaN
17463,NaN,32,NaN,142,53,100,NaN,100,13,54,72,,NaN
17464,NaN,,NaN,,,,NaN,,,,,,NaN
17465,NaN,32,NaN,141,53,100,NaN,99,13,54,72,,NaN
17466,NaN,,NaN,,,,NaN,,,,,,NaN
17467,NaN,33,NaN,141,53,100,NaN,99,13,54,72,,NaN
17468,NaN,,NaN,,,,NaN,,,,,,NaN
17469,NaN,33,NaN,141,53,100,NaN,99,13,54,72,,NaN
17470,NaN,,NaN,,,,NaN,,,,,,NaN
17471,NaN,33,NaN,141,53,100,NaN,99,13,54,73,,NaN
17472,NaN,,NaN,,,,NaN,,,,,,NaN
17473,NaN,33,NaN,140,53,100,NaN,99,13,54,72,,NaN
17474,NaN,,NaN,,,,NaN,,,,,,NaN
17475,NaN,33,NaN,140,53,100,NaN,99,13,54,72,,NaN
17476,NaN,,NaN,,,,NaN,,,,,,NaN
17477,NaN,33,NaN,141,53,100,NaN,100,13,54,73,,NaN
17478,NaN,,NaN,,,,NaN,,,,,,NaN
17479,NaN,33,NaN,140,53,100,NaN,99,13,54,73,,NaN
17480,NaN,,NaN,,,,NaN,,,,,,NaN
17481,NaN,33,NaN,142,53,100,NaN,100,13,54,73,,NaN
17482,NaN,,NaN,,,,NaN,,,,,,NaN
17483,NaN,33,NaN,140,53,100,NaN,99,13,54,73,,NaN
17484,NaN,,NaN,,,,NaN,,,,,,NaN
17485,NaN,33,NaN,140,54,100,NaN,100,13,54,73,,NaN
17486,NaN,,NaN,,,,NaN,,,,,,NaN
17487,NaN,33,NaN,142,54,100,NaN,100,13,54,73,,NaN
17488,NaN,,NaN,,,,NaN,,,,,,NaN
17489,NaN,33,NaN,141,54,100,NaN,100,13,54,73,,NaN
17490,NaN,,NaN,,,,NaN,,,,,,NaN
17491,NaN,33,NaN,142,54,100,NaN,100,13,54,73,,NaN
17492,NaN,,NaN,,,,NaN,,,,,,NaN
17493,NaN,33,NaN,140,54,100,NaN,99,13,54,73,,NaN
17494,NaN,,NaN,,,,NaN,,,,,,NaN
17495,NaN,33,NaN,141,54,100,NaN,100,13,54,73,,NaN
17496,NaN,,NaN,,,,NaN,,,,,,NaN
17497,NaN,33,NaN,140,54,100,NaN,99,13,54,72,,NaN
17498,NaN,,NaN,,,,NaN,,,,,,NaN
17499,NaN,33,NaN,141,54,100,NaN,99,13,54,73,,NaN
17500,NaN,,NaN,,,,NaN,,,,,,NaN
17501,NaN,33,NaN,141,54,100,NaN,99,13,54,72,,NaN
17502,NaN,,NaN,,,,NaN,,,,,,NaN
17503,NaN,33,NaN,140,54,100,NaN,99,13,54,73,,NaN
17504,NaN,,NaN,,,,NaN,,,,,,NaN
17505,NaN,33,NaN,141,54,100,NaN,99,13,54,72,,NaN
17506,NaN,,NaN,,,,NaN,,,,,,NaN
17507,NaN,33,NaN,140,54,100,NaN,99,13,54,72,,NaN
17508,NaN,,NaN,,,,NaN,,,,,,NaN
17509,NaN,33,NaN,141,54,100,NaN,100,13,54,73,,NaN
17510,NaN,,NaN,,,,NaN,,,,,,NaN
17511,NaN,32,NaN,140,54,100,NaN,99,13,54,72,,NaN
17512,NaN,,NaN,,,,NaN,,,,,,NaN
17513,NaN,32,NaN,141,54,100,NaN,100,13,54,73,,NaN
17514,NaN,,NaN,,,,NaN,,,,,,NaN
17515,NaN,32,NaN,141,53,100,NaN,99,13,54,72,,NaN
17516,NaN,,NaN,,,,NaN,,,,,,NaN
17517,NaN,32,NaN,140,53,100,NaN,100,13,54,73,,NaN
17518,NaN,,NaN,,,,NaN,,,,,,NaN
17519,NaN,32,NaN,142,53,100,NaN,100,13,54,73,,NaN
17520,NaN,,NaN,,,,NaN,,,,,,NaN
17521,NaN,32,NaN,140,53,100,NaN,99,13,54,73,,NaN
17522,NaN,,NaN,,,,NaN,,,,,,NaN
17523,NaN,32,NaN,142,53,100,NaN,100,13,54,72,,NaN
17524,NaN,,NaN,,,,NaN,,,,,,NaN
17525,NaN,32,NaN,140,53,100,NaN,99,13,54,72,,NaN
17526,NaN,,NaN,,,,NaN,,,,,,NaN
17527,NaN,32,NaN,140,53,100,NaN,99,13,54,73,,NaN
17528,NaN,,NaN,,,,NaN,,,,,,NaN
17529,NaN,32,NaN,140,53,100,NaN,99,13,54,72,,NaN
17530,NaN,,NaN,,,,NaN,,,,,,NaN
17531,NaN,33,NaN,140,53,100,NaN,99,13,54,73,,NaN
17532,NaN,,NaN,,,,NaN,,,,,,NaN
17533,NaN,33,NaN,140,53,100,NaN,99,13,54,72,,NaN
17534,NaN,,NaN,,,,NaN,,,,,,NaN
17535,NaN,33,NaN,140,54,100,NaN,99,13,54,73,,NaN
17536,NaN,,NaN,,,,NaN,,,,,,NaN
17537,NaN,33,NaN,141,54,100,NaN,99,13,54,73,,NaN
17538,NaN,,NaN,,,,NaN,,,,,,NaN
17539,NaN,33,NaN,140,54,100,NaN,99,13,54,72,,NaN
17540,NaN,,NaN,,,,NaN,,,,,,NaN
17541,NaN,33,NaN,141,54,100,NaN,99,13,54,72,,NaN
17542,NaN,,NaN,,,,NaN,,,,,,NaN
17543,NaN,32,NaN,140,53,100,NaN,99,13,54,72,,NaN
17544,NaN,,NaN,,,,NaN,,,,,,NaN
17545,NaN,32,NaN,140,53,100,NaN,99,13,54,73,,NaN
17546,NaN,,NaN,,,,NaN,,,,,,NaN
17547,NaN,32,NaN,141,53,100,NaN,99,13,54,72,,NaN
17548,NaN,,NaN,,,,NaN,,,,,,NaN
17549,NaN,32,NaN,139,53,100,NaN,99,13,54,72,,NaN
17550,NaN,,NaN,,,,NaN,,,,,,NaN
17551,NaN,32,NaN,141,53,100,NaN,99,13,54,72,,NaN
17552,NaN,,NaN,,,,NaN,,,,,,NaN
17553,NaN,32,NaN,139,53,100,NaN,99,13,54,72,,NaN
17554,NaN,,NaN,,,,NaN,,,,,,NaN
17555,NaN,32,NaN,140,53,100,NaN,99,13,54,72,,NaN
17556,NaN,,NaN,,,,NaN,,,,,,NaN
17557,NaN,32,NaN,139,53,100,NaN,99,13,54,72,,NaN
17558,NaN,,NaN,,,,NaN,,,,,,NaN
17559,NaN,32,NaN,140,53,100,NaN,99,13,54,73,,NaN
17560,NaN,,NaN,,,,NaN,,,,,,NaN
17561,NaN,32,NaN,140,53,100,NaN,99,13,54,72,,NaN
17562,NaN,,NaN,,,,NaN,,,,,,NaN
17563,NaN,33,NaN,139,53,100,NaN,99,13,54,72,,NaN
17564,NaN,,NaN,,,,NaN,,,,,,NaN
17565,NaN,33,NaN,141,53,100,NaN,99,13,54,72,,NaN
17566,NaN,,NaN,,,,NaN,,,,,,NaN
17567,NaN,33,NaN,139,53,100,NaN,99,13,54,72,,NaN
17568,NaN,,NaN,,,,NaN,,,,,,NaN
17569,NaN,32,NaN,140,53,100,NaN,99,13,54,72,,NaN
17570,NaN,,NaN,,,,NaN,,,,,,NaN
17571,NaN,32,NaN,139,53,100,NaN,99,13,54,72,,NaN
17572,NaN,,NaN,,,,NaN,,,,,,NaN
17573,NaN,32,NaN,140,53,100,NaN,99,13,54,72,,NaN
17574,NaN,,NaN,,,,NaN,,,,,,NaN
17575,NaN,33,NaN,140,53,100,NaN,99,13,54,72,,NaN
17576,NaN,,NaN,,,,NaN,,,,,,NaN
17577,NaN,33,NaN,139,53,100,NaN,99,13,54,72,,NaN
17578,NaN,,NaN,,,,NaN,,,,,,NaN
17579,NaN,33,NaN,140,53,100,NaN,99,13,54,72,,NaN
17580,NaN,,NaN,,,,NaN,,,,,,NaN
17581,NaN,33,NaN,139,53,100,NaN,99,13,54,72,,NaN
17582,NaN,,NaN,,,,NaN,,,,,,NaN
17583,NaN,32,NaN,141,54,100,NaN,99,13,54,72,,NaN
17584,NaN,,NaN,,,,NaN,,,,,,NaN
17585,NaN,32,NaN,139,53,100,NaN,99,13,54,72,,NaN
17586,NaN,,NaN,,,,NaN,,,,,,NaN
17587,NaN,32,NaN,140,54,100,NaN,99,13,54,73,,NaN
17588,NaN,,NaN,,,,NaN,,,,,,NaN
17589,NaN,33,NaN,140,54,100,NaN,100,13,54,73,,NaN
17590,NaN,,NaN,,,,NaN,,,,,,NaN
17591,NaN,33,NaN,141,54,100,NaN,100,13,54,74,,NaN
17592,NaN,,NaN,,,,NaN,,,,,,NaN
17593,NaN,33,NaN,141,54,100,NaN,100,13,54,73,,NaN
17594,NaN,,NaN,,,,NaN,,,,,,NaN
17595,NaN,33,NaN,141,54,100,NaN,100,13,54,73,,NaN
17596,NaN,,NaN,,,,NaN,,,,,,NaN
17597,NaN,33,NaN,142,54,100,NaN,100,13,54,73,,NaN
17598,NaN,,NaN,,,,NaN,,,,,,NaN
17599,NaN,33,NaN,141,53,100,NaN,100,13,54,73,,NaN
17600,NaN,,NaN,,,,NaN,,,,,,NaN
17601,NaN,33,NaN,142,53,100,NaN,100,13,54,73,,NaN
17602,NaN,,NaN,,,,NaN,,,,,,NaN
