time,Solar8000/PLETH_SPO2,Solar8000/HR,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ECG_II,SNUADC/ART,Solar8000/ETCO2,Solar8000/ART_SBP,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/CVP
12453,100,81,16,81,NaN,NaN,38,120,55,NaN,73,NaN,3
12454,,,,,NaN,NaN,,,,NaN,,NaN,
12455,100,81,16,82,NaN,NaN,38,121,54,NaN,74,NaN,3
12456,,,,,NaN,NaN,,,,NaN,,NaN,
12457,100,81,16,82,NaN,NaN,38,121,55,NaN,74,NaN,3
12458,,,,,NaN,NaN,,,,NaN,,NaN,
12459,100,81,16,81,NaN,NaN,38,121,54,NaN,74,NaN,3
12460,,,,,NaN,NaN,,,,NaN,,NaN,
12461,100,81,16,81,NaN,NaN,38,122,55,NaN,74,NaN,3
12462,,,,,NaN,NaN,,,,NaN,,NaN,
12463,100,81,16,81,NaN,NaN,38,119,53,NaN,73,NaN,3
12464,,,,,NaN,NaN,,,,NaN,,NaN,
12465,100,81,16,81,NaN,NaN,39,121,53,NaN,73,NaN,3
12466,,,,,NaN,NaN,,,,NaN,,NaN,
12467,100,81,16,81,NaN,NaN,39,117,52,NaN,71,NaN,3
12468,,,,,NaN,NaN,,,,NaN,,NaN,
12469,100,80,16,81,NaN,NaN,39,119,52,NaN,72,NaN,4
12470,,,,,NaN,NaN,,,,NaN,,NaN,
12471,100,80,16,81,NaN,NaN,39,117,52,NaN,71,NaN,4
12472,,,,,NaN,NaN,,,,NaN,,NaN,
12473,100,80,16,80,NaN,NaN,39,120,53,NaN,72,NaN,4
12474,,,,,NaN,NaN,,,,NaN,,NaN,
12475,100,80,16,80,NaN,NaN,39,119,53,NaN,72,NaN,4
12476,,,,,NaN,NaN,,,,NaN,,NaN,
12477,100,80,16,80,NaN,NaN,38,122,54,NaN,73,NaN,4
12478,,,,,NaN,NaN,,,,NaN,,NaN,
12479,100,80,16,80,NaN,NaN,38,120,54,NaN,72,NaN,4
12480,,80,,,NaN,NaN,,,,NaN,,NaN,
12481,100,,16,80,NaN,NaN,38,120,53,NaN,72,NaN,3
12482,100,80,16,80,NaN,NaN,38,119,53,NaN,72,NaN,3
12483,,,,,NaN,NaN,,,,NaN,,NaN,
12484,100,80,16,80,NaN,NaN,38,119,52,NaN,72,NaN,3
12485,,,,,NaN,NaN,,,,NaN,,NaN,
12486,100,80,16,80,NaN,NaN,38,120,54,NaN,72,NaN,3
12487,,,,,NaN,NaN,,,,NaN,,NaN,
12488,100,80,16,80,NaN,NaN,38,119,53,NaN,72,NaN,3
12489,,,,,NaN,NaN,,,,NaN,,NaN,
12490,100,80,16,80,NaN,NaN,38,120,54,NaN,73,NaN,4
12491,,,,,NaN,NaN,,,,NaN,,NaN,
12492,,,,,NaN,NaN,,,,NaN,,NaN,
12493,100,80,16,80,NaN,NaN,38,119,53,NaN,72,NaN,4
12494,,,,,NaN,NaN,,,,NaN,,NaN,
12495,100,80,16,81,NaN,NaN,38,121,54,NaN,73,NaN,3
12496,,,,,NaN,NaN,,,,NaN,,NaN,
12497,100,81,16,81,NaN,NaN,38,120,54,NaN,73,NaN,3
12498,,,,,NaN,NaN,,,,NaN,,NaN,
12499,100,81,16,81,NaN,NaN,38,123,54,NaN,74,NaN,4
12500,,,,,NaN,NaN,,,,NaN,,NaN,
12501,100,81,16,81,NaN,NaN,38,121,54,NaN,73,NaN,4
12502,,,,,NaN,NaN,,,,NaN,,NaN,
12503,100,80,16,81,NaN,NaN,38,123,54,NaN,74,NaN,4
12504,,,,,NaN,NaN,,,,NaN,,NaN,
12505,100,80,16,80,NaN,NaN,38,120,54,NaN,73,NaN,4
12506,,,,,NaN,NaN,,,,NaN,,NaN,
12507,100,80,16,80,NaN,NaN,38,122,54,NaN,74,NaN,3
12508,,,,,NaN,NaN,,,,NaN,,NaN,
12509,100,80,16,80,NaN,NaN,38,121,55,NaN,74,NaN,3
12510,,,,,NaN,NaN,,,,NaN,,NaN,
12511,100,80,16,81,NaN,NaN,38,123,54,NaN,74,NaN,3
12512,,,,,NaN,NaN,,,,NaN,,NaN,
12513,100,80,16,81,NaN,NaN,38,122,55,NaN,74,NaN,3
12514,,,,,NaN,NaN,,,,NaN,,NaN,
12515,100,80,16,81,NaN,NaN,38,122,54,NaN,74,NaN,3
12516,,,,,NaN,NaN,,,,NaN,,NaN,
12517,100,80,16,81,NaN,NaN,38,122,55,NaN,74,NaN,3
12518,,,,,NaN,NaN,,,,NaN,,NaN,
12519,100,80,16,80,NaN,NaN,38,120,53,NaN,73,NaN,3
12520,,,,,NaN,NaN,,,,NaN,,NaN,
12521,100,80,16,80,NaN,NaN,38,121,54,NaN,73,NaN,3
12522,,,,,NaN,NaN,,,,NaN,,NaN,
12523,100,80,16,81,NaN,NaN,38,118,52,NaN,72,NaN,3
12524,,,,,NaN,NaN,,,,NaN,,NaN,
12525,100,80,16,81,NaN,NaN,38,121,54,NaN,73,NaN,4
12526,,,,,NaN,NaN,,,,NaN,,NaN,
12527,100,80,16,81,NaN,NaN,38,119,53,NaN,72,NaN,4
12528,,,,,NaN,NaN,,,,NaN,,NaN,
12529,100,80,16,81,NaN,NaN,38,120,54,NaN,73,NaN,3
12530,,,,,NaN,NaN,,,,NaN,,NaN,
12531,100,80,16,81,NaN,NaN,38,118,53,NaN,72,NaN,3
12532,,,,,NaN,NaN,,,,NaN,,NaN,
12533,100,80,16,81,NaN,NaN,38,120,53,NaN,73,NaN,4
12534,,,,,NaN,NaN,,,,NaN,,NaN,
12535,100,80,16,81,NaN,NaN,38,118,53,NaN,72,NaN,4
12536,,,,,NaN,NaN,,,,NaN,,NaN,
12537,100,80,16,81,NaN,NaN,38,120,53,NaN,72,NaN,3
12538,,,,,NaN,NaN,,,,NaN,,NaN,
12539,100,80,16,81,NaN,NaN,38,118,53,NaN,72,NaN,3
12540,,,,,NaN,NaN,,,,NaN,,NaN,
12541,100,80,16,81,NaN,NaN,38,119,53,NaN,72,NaN,3
12542,,,,,NaN,NaN,,,,NaN,,NaN,
12543,100,80,16,81,NaN,NaN,38,119,53,NaN,72,NaN,3
12544,,,,,NaN,NaN,,,,NaN,,NaN,
12545,100,80,16,81,NaN,NaN,38,119,53,NaN,72,NaN,3
12546,,,,,NaN,NaN,,,,NaN,,NaN,
12547,100,81,16,81,NaN,NaN,38,120,54,NaN,73,NaN,3
12548,,,,,NaN,NaN,,,,NaN,,NaN,
12549,100,81,16,81,NaN,NaN,38,120,54,NaN,73,NaN,3
12550,,,,,NaN,NaN,,,,NaN,,NaN,
12551,100,81,16,81,NaN,NaN,39,123,55,NaN,74,NaN,3
12552,,,,,NaN,NaN,,,,NaN,,NaN,
12553,100,81,16,82,NaN,NaN,39,122,55,NaN,74,NaN,3
12554,,,,,NaN,NaN,,,,NaN,,NaN,
12555,100,81,16,82,NaN,NaN,39,124,56,NaN,75,NaN,3
12556,,,,,NaN,NaN,,,,NaN,,NaN,
12557,100,81,16,82,NaN,NaN,39,121,55,NaN,74,NaN,3
12558,,,,,NaN,NaN,,,,NaN,,NaN,
12559,100,81,16,82,NaN,NaN,39,124,65,NaN,77,NaN,3
12560,,,,,NaN,NaN,,,,NaN,,NaN,
12561,100,81,16,82,NaN,NaN,39,124,65,NaN,77,NaN,3
12562,,,,,NaN,NaN,,,,NaN,,NaN,
12563,100,81,16,82,NaN,NaN,38,43,43,NaN,43,NaN,4
12564,,,,,NaN,NaN,,,,NaN,,NaN,
12565,100,81,16,81,NaN,NaN,38,43,43,NaN,43,NaN,4
12566,,,,,NaN,NaN,,,,NaN,,NaN,
12567,100,80,16,81,NaN,NaN,38,37,37,NaN,37,NaN,3
12568,,,,,NaN,NaN,,,,NaN,,NaN,
12569,100,80,16,81,NaN,NaN,38,37,37,NaN,37,NaN,3
12570,,,,,NaN,NaN,,,,NaN,,NaN,
12571,100,80,16,81,NaN,NaN,38,37,37,NaN,37,NaN,3
12572,,,,,NaN,NaN,,,,NaN,,NaN,
12573,100,80,16,81,NaN,NaN,38,36,36,NaN,36,NaN,3
12574,,,,,NaN,NaN,,,,NaN,,NaN,
12575,100,80,16,81,NaN,NaN,38,36,36,NaN,36,NaN,3
12576,,,,,NaN,NaN,,,,NaN,,NaN,
12577,100,80,16,81,NaN,NaN,38,34,34,NaN,34,NaN,3
12578,,,,,NaN,NaN,,,,NaN,,NaN,
12579,100,81,16,81,NaN,NaN,38,34,34,NaN,34,NaN,3
12580,,,,,NaN,NaN,,,,NaN,,NaN,
12581,100,81,16,81,NaN,NaN,38,34,34,NaN,34,NaN,3
12582,,,,,NaN,NaN,,,,NaN,,NaN,
12583,100,81,16,81,NaN,NaN,38,34,34,NaN,34,NaN,3
12584,,,,,NaN,NaN,,,,NaN,,NaN,
12585,100,80,16,81,NaN,NaN,38,33,33,NaN,33,NaN,3
12586,,,,,NaN,NaN,,,,NaN,,NaN,
12587,100,80,16,80,NaN,NaN,38,45,40,NaN,36,NaN,3
12588,,,,,NaN,NaN,,,,NaN,,NaN,
12589,100,80,16,80,NaN,NaN,38,84,55,NaN,53,NaN,3
12590,,,,,NaN,NaN,,,,NaN,,NaN,
12591,100,80,16,80,NaN,NaN,38,105,64,NaN,65,NaN,3
12592,,,,,NaN,NaN,,,,NaN,,NaN,
12593,100,80,16,81,NaN,NaN,38,118,58,NaN,71,NaN,4
12594,,,,,NaN,NaN,,,,NaN,,NaN,
12595,100,80,16,81,NaN,NaN,38,119,57,NaN,72,NaN,4
12596,,,,,NaN,NaN,,,,NaN,,NaN,
12597,100,80,16,81,NaN,NaN,38,123,57,NaN,75,NaN,3
12598,,,,,NaN,NaN,,,,NaN,,NaN,
12599,100,81,16,81,NaN,NaN,38,121,55,NaN,74,NaN,3
12600,,,,,NaN,NaN,,,,NaN,,NaN,
12601,100,81,16,81,NaN,NaN,38,121,54,NaN,74,NaN,3
12602,,,,,NaN,NaN,,,,NaN,,NaN,
12603,100,81,16,82,NaN,NaN,38,114,53,NaN,72,NaN,3
12604,,,,,NaN,NaN,,,,NaN,,NaN,
12605,100,81,16,82,NaN,NaN,38,110,52,NaN,70,NaN,3
12606,,,,,NaN,NaN,,,,NaN,,NaN,
12607,100,81,16,82,NaN,NaN,39,110,53,NaN,70,NaN,3
12608,,,,,NaN,NaN,,,,NaN,,NaN,
12609,100,81,16,82,NaN,NaN,39,110,52,NaN,70,NaN,3
12610,,,,,NaN,NaN,,,,NaN,,NaN,
12611,100,82,16,82,NaN,NaN,39,113,54,NaN,71,NaN,3
12612,,,,,NaN,NaN,,,,NaN,,NaN,
12613,100,82,16,82,NaN,NaN,39,112,53,NaN,71,NaN,3
12614,,,,,NaN,NaN,,,,NaN,,NaN,
12615,100,82,16,82,NaN,NaN,39,116,54,NaN,72,NaN,3
12616,,,,,NaN,NaN,,,,NaN,,NaN,
12617,100,82,16,82,NaN,NaN,39,115,53,NaN,72,NaN,3
12618,,,,,NaN,NaN,,,,NaN,,NaN,
12619,100,82,16,82,NaN,NaN,38,118,54,NaN,73,NaN,4
12620,,,,,NaN,NaN,,,,NaN,,NaN,
12621,100,81,16,82,NaN,NaN,38,116,53,NaN,72,NaN,4
12622,,,,,NaN,NaN,,,,NaN,,NaN,
12623,100,81,16,82,NaN,NaN,38,119,54,NaN,73,NaN,4
12624,,,,,NaN,NaN,,,,NaN,,NaN,
12625,100,81,16,82,NaN,NaN,38,117,53,NaN,72,NaN,4
12626,,,,,NaN,NaN,,,,NaN,,NaN,
12627,100,81,16,81,NaN,NaN,38,119,53,NaN,73,NaN,4
12628,,,,,NaN,NaN,,,,NaN,,NaN,
12629,100,81,16,81,NaN,NaN,38,119,54,NaN,73,NaN,4
12630,,,,,NaN,NaN,,,,NaN,,NaN,
12631,100,80,16,81,NaN,NaN,39,119,53,NaN,72,NaN,3
12632,,,,,NaN,NaN,,,,NaN,,NaN,
12633,100,80,16,81,NaN,NaN,39,118,54,NaN,72,NaN,3
12634,,,,,NaN,NaN,,,,NaN,,NaN,
12635,100,80,16,80,NaN,NaN,39,118,53,NaN,72,NaN,3
12636,,,,,NaN,NaN,,,,NaN,,NaN,
12637,100,80,16,80,NaN,NaN,38,119,54,NaN,73,NaN,3
12638,,,,,NaN,NaN,,,,NaN,,NaN,
12639,100,80,16,80,NaN,NaN,38,120,54,NaN,73,NaN,3
12640,,,,,NaN,NaN,,,,NaN,,NaN,
12641,100,80,16,81,NaN,NaN,38,124,56,NaN,75,NaN,3
12642,,,,,NaN,NaN,,,,NaN,,NaN,
12643,100,81,16,81,NaN,NaN,39,123,55,NaN,75,NaN,3
12644,,,,,NaN,NaN,,,,NaN,,NaN,
12645,100,81,16,82,NaN,NaN,39,127,57,NaN,76,NaN,3
12646,,,,,NaN,NaN,,,,NaN,,NaN,
12647,100,81,16,82,NaN,NaN,39,125,56,NaN,76,NaN,3
12648,,,,,NaN,NaN,,,,NaN,,NaN,
12649,100,81,16,82,NaN,NaN,39,127,56,NaN,77,NaN,3
12650,,,,,NaN,NaN,,,,NaN,,NaN,
12651,100,81,16,82,NaN,NaN,39,124,55,NaN,75,NaN,3
12652,,,,,NaN,NaN,,,,NaN,,NaN,
12653,100,81,16,81,NaN,NaN,39,126,55,NaN,76,NaN,4
12654,,,,,NaN,NaN,,,,NaN,,NaN,
12655,100,80,16,81,NaN,NaN,39,122,55,NaN,74,NaN,4
12656,,,,,NaN,NaN,,,,NaN,,NaN,
12657,100,80,16,81,NaN,NaN,39,124,54,NaN,75,NaN,4
12658,,,,,NaN,NaN,,,,NaN,,NaN,
12659,100,80,16,81,NaN,NaN,39,121,54,NaN,73,NaN,4
12660,,,,,NaN,NaN,,,,NaN,,NaN,
12661,100,80,16,81,NaN,NaN,38,122,53,NaN,73,NaN,3
12662,,,,,NaN,NaN,,,,NaN,,NaN,
12663,100,81,16,81,NaN,NaN,38,123,54,NaN,74,NaN,3
12664,,,,,NaN,NaN,,,,NaN,,NaN,
12665,100,81,16,81,NaN,NaN,38,122,53,NaN,73,NaN,3
12666,,,,,NaN,NaN,,,,NaN,,NaN,
12667,100,81,16,81,NaN,NaN,38,122,54,NaN,73,NaN,3
12668,,,,,NaN,NaN,,,,NaN,,NaN,
12669,100,81,16,81,NaN,NaN,38,121,53,NaN,73,NaN,3
12670,,,,,NaN,NaN,,,,NaN,,NaN,
12671,100,80,16,81,NaN,NaN,38,122,54,NaN,73,NaN,3
12672,,,,,NaN,NaN,,,,NaN,,NaN,
12673,100,80,16,81,NaN,NaN,38,120,52,NaN,72,NaN,3
12674,,,,,NaN,NaN,,,,NaN,,NaN,
12675,100,80,16,80,NaN,NaN,38,123,54,NaN,73,NaN,3
12676,,,,,NaN,NaN,,,,NaN,,NaN,
12677,100,80,16,81,NaN,NaN,38,121,54,NaN,73,NaN,3
12678,,,,,NaN,NaN,,,,NaN,,NaN,
12679,100,80,16,81,NaN,NaN,38,125,55,NaN,75,NaN,3
12680,,,,,NaN,NaN,,,,NaN,,NaN,
12681,100,81,16,81,NaN,NaN,38,124,55,NaN,74,NaN,3
12682,,,,,NaN,NaN,,,,NaN,,NaN,
12683,100,81,16,81,NaN,NaN,38,126,55,NaN,75,NaN,3
12684,,,,,NaN,NaN,,,,NaN,,NaN,
12685,100,81,16,81,NaN,NaN,38,123,55,NaN,74,NaN,3
12686,,,,,NaN,NaN,,,,NaN,,NaN,
12687,100,81,16,81,NaN,NaN,38,125,54,NaN,75,NaN,4
12688,,,,,NaN,NaN,,,,NaN,,NaN,
12689,100,80,16,81,NaN,NaN,38,123,55,NaN,74,NaN,4
12690,,,,,NaN,NaN,,,,NaN,,NaN,
12691,100,80,16,81,NaN,NaN,38,123,54,NaN,74,NaN,3
12692,,,,,NaN,NaN,,,,NaN,,NaN,
12693,100,81,16,81,NaN,NaN,39,123,55,NaN,74,NaN,3
12694,,,,,NaN,NaN,,,,NaN,,NaN,
12695,100,81,16,81,NaN,NaN,39,124,55,NaN,75,NaN,3
12696,,,,,NaN,NaN,,,,NaN,,NaN,
12697,100,81,16,82,NaN,NaN,39,124,56,NaN,75,NaN,3
12698,,,,,NaN,NaN,,,,NaN,,NaN,
12699,100,81,16,82,NaN,NaN,39,124,55,NaN,75,NaN,3
12700,,,,,NaN,NaN,,,,NaN,,NaN,
12701,100,81,16,82,NaN,NaN,39,125,55,NaN,75,NaN,3
12702,,,,,NaN,NaN,,,,NaN,,NaN,
12703,100,81,16,81,NaN,NaN,39,123,54,NaN,74,NaN,3
12704,,,,,NaN,NaN,,,,NaN,,NaN,
12705,100,80,16,81,NaN,NaN,39,124,54,NaN,74,NaN,3
12706,,,,,NaN,NaN,,,,NaN,,NaN,
12707,100,80,16,81,NaN,NaN,39,121,53,NaN,73,NaN,4
12708,,,,,NaN,NaN,,,,NaN,,NaN,
12709,100,80,16,81,NaN,NaN,39,123,53,NaN,73,NaN,4
12710,,,,,NaN,NaN,,,,NaN,,NaN,
12711,100,80,16,81,NaN,NaN,39,120,53,NaN,72,NaN,3
12712,,,,,NaN,NaN,,,,NaN,,NaN,
12713,100,80,16,81,NaN,NaN,39,123,53,NaN,73,NaN,3
12714,,,,,NaN,NaN,,,,NaN,,NaN,
12715,100,81,16,81,NaN,NaN,39,121,54,NaN,73,NaN,3
12716,,,,,NaN,NaN,,,,NaN,,NaN,
12717,100,81,16,81,NaN,NaN,39,124,54,NaN,73,NaN,4
12718,,,,,NaN,NaN,,,,NaN,,NaN,
12719,100,81,16,82,NaN,NaN,39,122,54,NaN,73,NaN,4
12720,,,,,NaN,NaN,,,,NaN,,NaN,
12721,100,81,16,82,NaN,NaN,39,123,53,NaN,73,NaN,4
12722,,,,,NaN,NaN,,,,NaN,,NaN,
12723,100,81,16,82,NaN,NaN,39,123,55,NaN,74,NaN,4
12724,,,,,NaN,NaN,,,,NaN,,NaN,
12725,100,81,16,82,NaN,NaN,39,124,54,NaN,74,NaN,3
12726,,,,,NaN,NaN,,,,NaN,,NaN,
12727,100,81,16,82,NaN,NaN,39,124,55,NaN,74,NaN,3
12728,,,,,NaN,NaN,,,,NaN,,NaN,
12729,100,81,16,82,NaN,NaN,38,124,54,NaN,74,NaN,3
12730,,,,,NaN,NaN,,,,NaN,,NaN,
12731,100,81,16,81,NaN,NaN,38,125,55,NaN,75,NaN,3
12732,,,,,NaN,NaN,,,,NaN,,NaN,
12733,100,81,16,82,NaN,NaN,38,124,54,NaN,74,NaN,3
12734,,,,,NaN,NaN,,,,NaN,,NaN,
12735,100,81,16,82,NaN,NaN,39,126,55,NaN,75,NaN,3
12736,,,,,NaN,NaN,,,,NaN,,NaN,
12737,100,81,16,81,NaN,NaN,39,123,54,NaN,74,NaN,3
12738,,,,,NaN,NaN,,,,NaN,,NaN,
12739,100,81,16,81,NaN,NaN,39,126,55,NaN,75,NaN,3
12740,,,,,NaN,NaN,,,,NaN,,NaN,
12741,100,81,16,81,NaN,NaN,39,123,54,NaN,74,NaN,3
12742,,,,,NaN,NaN,,,,NaN,,NaN,
12743,100,80,16,81,NaN,NaN,39,125,54,NaN,74,NaN,3
12744,,,,,NaN,NaN,,,,NaN,,NaN,
12745,100,80,16,81,NaN,NaN,39,122,54,NaN,73,NaN,3
12746,,,,,NaN,NaN,,,,NaN,,NaN,
12747,100,80,16,81,NaN,NaN,39,125,54,NaN,74,NaN,4
12748,,,,,NaN,NaN,,,,NaN,,NaN,
12749,100,81,16,81,NaN,NaN,39,123,55,NaN,74,NaN,4
12750,,,,,NaN,NaN,,,,NaN,,NaN,
12751,100,81,16,81,NaN,NaN,39,125,55,NaN,74,NaN,4
12752,,,,,NaN,NaN,,,,NaN,,NaN,
12753,100,81,16,82,NaN,NaN,39,125,56,NaN,75,NaN,4
12754,,,,,NaN,NaN,,,,NaN,,NaN,
12755,100,81,16,82,NaN,NaN,39,127,55,NaN,76,NaN,3
12756,,,,,NaN,NaN,,,,NaN,,NaN,
12757,100,82,16,82,NaN,NaN,39,128,57,NaN,77,NaN,3
12758,,,,,NaN,NaN,,,,NaN,,NaN,
12759,100,82,16,82,NaN,NaN,39,128,56,NaN,76,NaN,3
12760,,,,,NaN,NaN,,,,NaN,,NaN,
12761,100,82,16,82,NaN,NaN,39,129,57,NaN,77,NaN,3
12762,,,,,NaN,NaN,,,,NaN,,NaN,
12763,100,81,16,82,NaN,NaN,39,128,56,NaN,77,NaN,3
12764,,,,,NaN,NaN,,,,NaN,,NaN,
12765,100,81,16,82,NaN,NaN,39,130,57,NaN,78,NaN,3
12766,,,,,NaN,NaN,,,,NaN,,NaN,
12767,100,81,16,82,NaN,NaN,38,128,56,NaN,77,NaN,3
12768,,,,,NaN,NaN,,,,NaN,,NaN,
12769,100,81,16,82,NaN,NaN,38,132,58,NaN,78,NaN,3
12770,,,,,NaN,NaN,,,,NaN,,NaN,
12771,100,81,16,82,NaN,NaN,38,129,57,NaN,77,NaN,4
12772,,,,,NaN,NaN,,,,NaN,,NaN,
12773,100,81,16,82,NaN,NaN,38,130,56,NaN,78,NaN,4
12774,,,,,NaN,NaN,,,,NaN,,NaN,
12775,100,81,16,82,NaN,NaN,38,128,56,NaN,77,NaN,4
12776,,,,,NaN,NaN,,,,NaN,,NaN,
12777,100,81,16,82,NaN,NaN,38,129,56,NaN,77,NaN,4
12778,,,,,NaN,NaN,,,,NaN,,NaN,
12779,100,80,16,81,NaN,NaN,39,126,55,NaN,76,NaN,4
12780,,,,,NaN,NaN,,,,NaN,,NaN,
12781,100,80,16,81,NaN,NaN,39,126,55,NaN,75,NaN,4
12782,,,,,NaN,NaN,,,,NaN,,NaN,
12783,100,80,16,80,NaN,NaN,39,123,54,NaN,74,NaN,4
12784,,,,,NaN,NaN,,,,NaN,,NaN,
12785,100,80,16,80,NaN,NaN,39,122,53,NaN,73,NaN,3
12786,,,,,NaN,NaN,,,,NaN,,NaN,
12787,100,80,16,80,NaN,NaN,39,122,54,NaN,73,NaN,3
12788,,,,,NaN,NaN,,,,NaN,,NaN,
12789,100,80,16,80,NaN,NaN,39,121,53,NaN,73,NaN,4
12790,,,,,NaN,NaN,,,,NaN,,NaN,
12791,100,80,16,80,NaN,NaN,39,123,54,NaN,74,NaN,4
12792,,,,,NaN,NaN,,,,NaN,,NaN,
12793,100,80,16,80,NaN,NaN,39,122,54,NaN,74,NaN,3
12794,,,,,NaN,NaN,,,,NaN,,NaN,
12795,100,80,16,81,NaN,NaN,39,126,56,NaN,75,NaN,3
12796,,,,,NaN,NaN,,,,NaN,,NaN,
12797,100,81,16,81,NaN,NaN,39,125,56,NaN,75,NaN,4
12798,,,,,NaN,NaN,,,,NaN,,NaN,
12799,100,81,16,81,NaN,NaN,39,127,56,NaN,76,NaN,4
12800,,,,,NaN,NaN,,,,NaN,,NaN,
12801,100,81,16,81,NaN,NaN,39,125,55,NaN,76,NaN,3
12802,,,,,NaN,NaN,,,,NaN,,NaN,
12803,100,81,16,81,NaN,NaN,39,127,56,NaN,76,NaN,3
12804,,,,,NaN,NaN,,,,NaN,,NaN,
12805,100,81,16,81,NaN,NaN,38,126,56,NaN,76,NaN,4
12806,,,,,NaN,NaN,,,,NaN,,NaN,
12807,100,81,16,81,NaN,NaN,38,128,56,NaN,77,NaN,4
12808,,,,,NaN,NaN,,,,NaN,,NaN,
12809,100,81,16,81,NaN,NaN,38,126,56,NaN,76,NaN,4
12810,,,,,NaN,NaN,,,,NaN,,NaN,
12811,100,81,16,81,NaN,NaN,38,128,55,NaN,76,NaN,4
12812,,,,,NaN,NaN,,,,NaN,,NaN,
12813,100,81,16,81,NaN,NaN,38,126,55,NaN,76,NaN,4
12814,,,,,NaN,NaN,,,,NaN,,NaN,
12815,100,80,16,81,NaN,NaN,38,126,54,NaN,75,NaN,4
12816,,,,,NaN,NaN,,,,NaN,,NaN,
12817,100,80,16,81,NaN,NaN,38,124,55,NaN,75,NaN,4
12818,,,,,NaN,NaN,,,,NaN,,NaN,
12819,100,80,16,80,NaN,NaN,38,123,54,NaN,74,NaN,4
12820,,,,,NaN,NaN,,,,NaN,,NaN,
12821,100,80,16,80,NaN,NaN,38,125,55,NaN,75,NaN,4
12822,,,,,NaN,NaN,,,,NaN,,NaN,
12823,100,80,16,80,NaN,NaN,38,124,54,NaN,74,NaN,4
12824,,,,,NaN,NaN,,,,NaN,,NaN,
12825,100,80,16,81,NaN,NaN,38,127,55,NaN,75,NaN,4
12826,,,,,NaN,NaN,,,,NaN,,NaN,
12827,100,80,16,81,NaN,NaN,38,124,54,NaN,74,NaN,3
12828,,,,,NaN,NaN,,,,NaN,,NaN,
12829,100,80,16,80,NaN,NaN,38,126,55,NaN,75,NaN,3
12830,,,,,NaN,NaN,,,,NaN,,NaN,
12831,100,80,16,80,NaN,NaN,38,123,54,NaN,74,NaN,3
12832,,,,,NaN,NaN,,,,NaN,,NaN,
12833,100,79,16,80,NaN,NaN,38,125,55,NaN,75,NaN,3
12834,,,,,NaN,NaN,,,,NaN,,NaN,
12835,100,80,16,80,NaN,NaN,38,124,55,NaN,74,NaN,4
12836,,,,,NaN,NaN,,,,NaN,,NaN,
12837,100,80,16,80,NaN,NaN,38,125,54,NaN,75,NaN,4
12838,,,,,NaN,NaN,,,,NaN,,NaN,
12839,100,80,16,80,NaN,NaN,38,124,54,NaN,75,NaN,4
12840,,,,,NaN,NaN,,,,NaN,,NaN,
12841,100,80,16,81,NaN,NaN,38,125,54,NaN,75,NaN,4
12842,,,,,NaN,NaN,,,,NaN,,NaN,
12843,100,80,16,81,NaN,NaN,38,125,56,NaN,75,NaN,4
12844,,,,,NaN,NaN,,,,NaN,,NaN,
12845,100,80,16,81,NaN,NaN,38,126,55,NaN,75,NaN,4
12846,,,,,NaN,NaN,,,,NaN,,NaN,
12847,100,81,16,81,NaN,NaN,38,127,57,NaN,76,NaN,4
12848,,,,,NaN,NaN,,,,NaN,,NaN,
12849,100,81,16,81,NaN,NaN,38,128,56,NaN,76,NaN,4
12850,,,,,NaN,NaN,,,,NaN,,NaN,
12851,100,81,16,81,NaN,NaN,38,130,57,NaN,78,NaN,4
12852,,,,,NaN,NaN,,,,NaN,,NaN,
12853,100,81,16,81,NaN,NaN,38,128,56,NaN,77,NaN,4
12854,,,,,NaN,NaN,,,,NaN,,NaN,
12855,100,81,16,81,NaN,NaN,38,130,57,NaN,78,NaN,4
12856,,,,,NaN,NaN,,,,NaN,,NaN,
12857,100,81,16,81,NaN,NaN,38,128,56,NaN,77,NaN,4
12858,,,,,NaN,NaN,,,,NaN,,NaN,
12859,100,81,16,81,NaN,NaN,38,131,57,NaN,78,NaN,4
12860,,,,,NaN,NaN,,,,NaN,,NaN,
12861,100,81,16,81,NaN,NaN,38,128,56,NaN,77,NaN,4
12862,,,,,NaN,NaN,,,,NaN,,NaN,
12863,100,81,16,82,NaN,NaN,38,131,57,NaN,78,NaN,4
12864,,,,,NaN,NaN,,,,NaN,,NaN,
12865,100,81,16,82,NaN,NaN,38,130,57,NaN,78,NaN,4
12866,,,,,NaN,NaN,,,,NaN,,NaN,
12867,100,82,16,82,NaN,NaN,38,132,58,NaN,79,NaN,4
12868,,,,,NaN,NaN,,,,NaN,,NaN,
12869,100,82,16,82,NaN,NaN,39,131,57,NaN,79,NaN,4
12870,,,,,NaN,NaN,,,,NaN,,NaN,
12871,100,81,16,82,NaN,NaN,39,131,56,NaN,78,NaN,4
12872,,,,,NaN,NaN,,,,NaN,,NaN,
12873,100,81,16,82,NaN,NaN,39,129,56,NaN,78,NaN,4
12874,,,,,NaN,NaN,,,,NaN,,NaN,
12875,100,81,16,81,NaN,NaN,38,129,55,NaN,77,NaN,4
12876,,,,,NaN,NaN,,,,NaN,,NaN,
12877,100,80,16,81,NaN,NaN,38,129,56,NaN,77,NaN,4
