time,Solar8000/CVP,SNUADC/ART,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/HR,SNUADC/ECG_II,Solar8000/ART_SBP,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/ETCO2
6500,,NaN,,,,,NaN,,NaN,NaN,,,
6501,8,NaN,66,91,99,65,NaN,145,NaN,NaN,66,13,35
6502,,NaN,,,,,NaN,,NaN,NaN,,,
6503,8,NaN,67,91,99,65,NaN,146,NaN,NaN,66,13,35
6504,,NaN,,,,,NaN,,NaN,NaN,,,
6505,8,NaN,67,91,99,65,NaN,145,NaN,NaN,66,13,35
6506,,NaN,,,,,NaN,,NaN,NaN,,,
6507,8,NaN,68,92,99,66,NaN,149,NaN,NaN,66,13,34
6508,,NaN,,,,,NaN,,NaN,NaN,,,
6509,8,NaN,66,91,99,66,NaN,145,NaN,NaN,66,13,34
6510,,NaN,,,,,NaN,,NaN,NaN,,,
6511,8,NaN,67,91,99,66,NaN,147,NaN,NaN,67,13,34
6512,,NaN,,,,,NaN,,NaN,NaN,,,
6513,8,NaN,66,90,99,67,NaN,144,NaN,NaN,67,13,34
6514,,NaN,,,,,NaN,,NaN,NaN,,,
6515,8,NaN,66,90,99,67,NaN,143,NaN,NaN,67,13,34
6516,,NaN,,,,,NaN,,NaN,NaN,,,
6517,8,NaN,66,90,99,67,NaN,145,NaN,NaN,68,13,34
6518,,NaN,,,,,NaN,,NaN,NaN,,,
6519,8,NaN,66,89,99,67,NaN,143,NaN,NaN,68,13,34
6520,,NaN,,,,,NaN,,NaN,NaN,,,
6521,8,NaN,66,90,99,67,NaN,146,NaN,NaN,68,13,35
6522,,NaN,,,,,NaN,,NaN,NaN,,,
6523,8,NaN,66,89,99,67,NaN,143,NaN,NaN,68,13,35
6524,,NaN,,,,,NaN,,NaN,NaN,,,
6525,8,NaN,67,91,99,67,NaN,147,NaN,NaN,68,13,35
6526,,NaN,,,,,NaN,,NaN,NaN,,,
6527,8,NaN,66,90,99,67,NaN,145,NaN,NaN,68,13,35
6528,,NaN,,,,,NaN,,NaN,NaN,,,
6529,8,NaN,67,91,99,67,NaN,146,NaN,NaN,67,13,35
6530,,NaN,,,,,NaN,,NaN,NaN,,,
6531,8,NaN,66,90,99,67,NaN,146,NaN,NaN,68,13,35
6532,,NaN,,,,,NaN,,NaN,NaN,,,
6533,8,NaN,66,90,99,67,NaN,144,NaN,NaN,68,13,35
6534,,NaN,,,,,NaN,,NaN,NaN,,,
6535,8,NaN,66,90,99,68,NaN,146,NaN,NaN,68,13,34
6536,,NaN,,,,,NaN,,NaN,NaN,,,
6537,8,NaN,66,89,99,68,NaN,143,NaN,NaN,68,13,34
6538,,NaN,,,,,NaN,,NaN,NaN,,,
6539,8,NaN,66,90,99,68,NaN,146,NaN,NaN,68,13,34
6540,,NaN,,,,,NaN,,NaN,NaN,,,
6541,8,NaN,66,90,99,68,NaN,145,NaN,NaN,68,13,34
6542,,NaN,,,,,NaN,,NaN,NaN,,,
6543,8,NaN,67,90,99,67,NaN,148,NaN,NaN,68,13,34
6544,,NaN,,,,,NaN,,NaN,NaN,,,
6545,8,NaN,66,90,99,67,NaN,147,NaN,NaN,68,13,34
6546,,NaN,,,,,NaN,,NaN,NaN,,,
6547,8,NaN,66,89,99,67,NaN,145,NaN,NaN,68,13,35
6548,,NaN,,,,,NaN,,NaN,NaN,,,
6549,8,NaN,66,90,99,67,NaN,147,NaN,NaN,67,13,35
6550,,NaN,,,,,NaN,,NaN,NaN,,,
6551,8,NaN,64,88,99,67,NaN,141,NaN,NaN,67,13,35
6552,,NaN,,,,,NaN,,NaN,NaN,,,
6553,8,NaN,65,89,99,67,NaN,144,NaN,NaN,67,13,35
6554,,NaN,,,,,NaN,,NaN,NaN,,,
6555,8,NaN,64,87,99,67,NaN,140,NaN,NaN,67,13,34
6556,,NaN,,,,,NaN,,NaN,NaN,,,
6557,8,NaN,65,88,99,67,NaN,140,NaN,NaN,67,13,34
6558,,NaN,,,,,NaN,,NaN,NaN,,,
6559,8,NaN,65,88,99,67,NaN,141,NaN,NaN,67,13,34
6560,,NaN,,,,,NaN,,NaN,NaN,,,
6561,8,NaN,67,89,99,67,NaN,143,NaN,NaN,67,13,35
6562,,NaN,,,,,NaN,,NaN,NaN,,,
6563,8,NaN,67,90,99,67,NaN,146,NaN,NaN,68,13,35
6564,,NaN,,,,,NaN,,NaN,NaN,,,
6565,8,NaN,66,89,99,67,NaN,143,NaN,NaN,68,13,35
6566,,NaN,,,,,NaN,,NaN,NaN,,,
6567,8,NaN,66,90,99,67,NaN,146,NaN,NaN,68,13,35
6568,,NaN,,,,,NaN,,NaN,NaN,,,
6569,8,NaN,65,89,99,67,NaN,142,NaN,NaN,68,13,34
6570,,NaN,,,,,NaN,,NaN,NaN,,,
6571,8,NaN,66,90,99,67,NaN,145,NaN,NaN,68,13,34
6572,,NaN,,,,,NaN,,NaN,NaN,,,
6573,8,NaN,66,90,99,67,NaN,144,NaN,NaN,68,13,34
6574,,NaN,,,,,NaN,,NaN,NaN,,,
6575,8,NaN,67,90,99,67,NaN,145,NaN,NaN,68,13,34
6576,,NaN,,,,,NaN,,NaN,NaN,,,
6577,8,NaN,66,90,99,68,NaN,146,NaN,NaN,68,13,34
6578,,NaN,,,,,NaN,,NaN,NaN,,,
6579,8,NaN,65,89,99,68,NaN,143,NaN,NaN,68,13,34
6580,,NaN,,,,,NaN,,NaN,NaN,,,
6581,8,NaN,66,90,99,68,NaN,146,NaN,NaN,68,13,34
6582,,NaN,,,,,NaN,,NaN,NaN,,,
6583,8,NaN,67,89,99,68,NaN,143,NaN,NaN,68,13,34
6584,,NaN,,,,,NaN,,NaN,NaN,,,
6585,8,NaN,66,89,99,68,NaN,145,NaN,NaN,68,13,34
6586,,NaN,,,,,NaN,,NaN,NaN,,,
6587,8,NaN,65,89,100,68,NaN,144,NaN,NaN,68,13,34
6588,,NaN,,,,,NaN,,NaN,NaN,,,
6589,8,NaN,67,89,100,,NaN,145,NaN,NaN,68,13,34
6590,,NaN,,,,,NaN,,NaN,NaN,,,
6591,8,NaN,66,89,100,,NaN,146,NaN,NaN,68,13,34
6592,,NaN,,,,,NaN,,NaN,NaN,,,
6593,8,NaN,66,90,99,,NaN,147,NaN,NaN,68,13,34
6594,,NaN,,,,,NaN,,NaN,NaN,,,
6595,8,NaN,66,90,99,,NaN,150,NaN,NaN,67,13,34
6596,,NaN,,,,,NaN,,NaN,NaN,,,
6597,8,NaN,65,90,99,,NaN,147,NaN,NaN,67,13,34
6598,,NaN,,,,,NaN,,NaN,NaN,,,
6599,9,NaN,67,91,100,,NaN,151,NaN,NaN,67,13,34
6600,,NaN,,,,,NaN,,NaN,NaN,,,
6601,9,NaN,66,90,100,,NaN,148,NaN,NaN,67,13,34
6602,,NaN,,,,,NaN,,NaN,NaN,,,
6603,9,NaN,67,91,100,,NaN,150,NaN,NaN,67,13,33
6604,,NaN,,,,,NaN,,NaN,NaN,,,
6605,9,NaN,66,91,100,,NaN,150,NaN,NaN,67,13,33
6606,,NaN,,,,,NaN,,NaN,NaN,,,
6607,9,NaN,66,90,100,66,NaN,148,NaN,NaN,67,13,33
6608,,NaN,,,,,NaN,,NaN,NaN,,,
6609,9,NaN,65,90,99,66,NaN,149,NaN,NaN,67,13,33
6610,,NaN,,,,,NaN,,NaN,NaN,,,
6611,9,NaN,66,90,99,66,NaN,148,NaN,NaN,66,13,34
6612,,NaN,,,,,NaN,,NaN,NaN,,,
6613,9,NaN,67,91,100,65,NaN,152,NaN,NaN,66,13,34
6614,,NaN,,,,,NaN,,NaN,NaN,,,
6615,9,NaN,67,91,100,66,NaN,151,NaN,NaN,66,13,34
6616,,NaN,,,,,NaN,,NaN,NaN,,,
6617,9,NaN,68,92,100,66,NaN,152,NaN,NaN,66,13,34
6618,,NaN,,,,,NaN,,NaN,NaN,,,
6619,9,NaN,67,92,100,66,NaN,150,NaN,NaN,66,13,34
6620,,NaN,,,,,NaN,,NaN,NaN,,,
6621,9,NaN,68,92,100,66,NaN,150,NaN,NaN,67,13,34
6622,,NaN,,,,,NaN,,NaN,NaN,,,
6623,9,NaN,68,93,100,66,NaN,153,NaN,NaN,67,13,34
6624,,NaN,,,,,NaN,,NaN,NaN,,,
6625,9,NaN,68,93,100,66,NaN,151,NaN,NaN,67,13,34
6626,,NaN,,,,,NaN,,NaN,NaN,,,
6627,9,NaN,68,94,100,67,NaN,154,NaN,NaN,67,13,34
6628,,NaN,,,,,NaN,,NaN,NaN,,,
6629,9,NaN,68,93,100,67,NaN,152,NaN,NaN,67,13,34
6630,,NaN,,,,,NaN,,NaN,NaN,,,
6631,9,NaN,69,93,100,68,NaN,153,NaN,NaN,68,13,34
6632,,NaN,,,,,NaN,,NaN,NaN,,,
6633,8,NaN,67,93,100,68,NaN,151,NaN,NaN,69,13,34
6634,,NaN,,,,,NaN,,NaN,NaN,,,
6635,8,NaN,68,93,100,68,NaN,152,NaN,NaN,69,13,34
6636,,NaN,,,,,NaN,,NaN,NaN,,,
6637,8,NaN,68,94,100,69,NaN,154,NaN,NaN,69,13,34
6638,,NaN,,,,,NaN,,NaN,NaN,,,
6639,8,NaN,69,93,100,69,NaN,152,NaN,NaN,69,13,34
6640,,NaN,,,,,NaN,,NaN,NaN,,,
6641,8,NaN,69,94,100,69,NaN,155,NaN,NaN,70,13,34
6642,,NaN,,,,,NaN,,NaN,NaN,,,
6643,8,NaN,68,92,100,70,NaN,150,NaN,NaN,70,13,34
6644,,NaN,,,,,NaN,,NaN,NaN,,,
6645,8,NaN,69,93,100,69,NaN,155,NaN,NaN,70,13,34
6646,,NaN,,,,,NaN,,NaN,NaN,,,
6647,8,NaN,67,92,100,69,NaN,152,NaN,NaN,70,13,34
6648,,NaN,,,,,NaN,,NaN,NaN,,,
6649,8,NaN,68,92,100,69,NaN,151,NaN,NaN,70,13,34
6650,,NaN,,,,,NaN,,NaN,NaN,,,
6651,8,NaN,67,92,100,69,NaN,152,NaN,NaN,69,13,34
6652,,NaN,,,,,NaN,,NaN,NaN,,,
6653,8,NaN,68,92,100,69,NaN,152,NaN,NaN,69,13,35
6654,,NaN,,,,,NaN,,NaN,NaN,,,
6655,8,NaN,69,93,100,69,NaN,156,NaN,NaN,69,13,35
6656,,NaN,,,,,NaN,,NaN,NaN,,,
6657,8,NaN,68,93,100,69,NaN,153,NaN,NaN,69,13,35
6658,,NaN,,,,,NaN,,NaN,NaN,,,
6659,8,NaN,71,95,100,69,NaN,158,NaN,NaN,69,13,34
6660,,NaN,,,,,NaN,,NaN,NaN,,,
6661,8,NaN,71,95,100,70,NaN,155,NaN,NaN,70,13,34
6662,,NaN,,,,,NaN,,NaN,NaN,,,
6663,9,NaN,70,95,100,70,NaN,154,NaN,NaN,70,13,34
6664,,NaN,,,,,NaN,,NaN,NaN,,,
6665,9,NaN,74,96,100,70,NaN,153,NaN,NaN,71,13,34
6666,,NaN,,,,,NaN,,NaN,NaN,,,
6667,8,NaN,67,91,100,72,NaN,154,NaN,NaN,72,13,34
6668,,NaN,,,,,NaN,,NaN,NaN,,,
6669,8,NaN,66,91,100,76,NaN,153,NaN,NaN,72,13,34
6670,,NaN,,,,,NaN,,NaN,NaN,,,
6671,8,NaN,66,90,100,73,NaN,150,NaN,NaN,70,13,34
6672,,NaN,,,,,NaN,,NaN,NaN,,,
6673,8,NaN,69,93,100,71,NaN,155,NaN,NaN,70,13,33
6674,,NaN,,,,,NaN,,NaN,NaN,,,
6675,8,NaN,71,94,100,,NaN,154,NaN,NaN,70,13,33
6676,,NaN,,,,,NaN,,NaN,NaN,,,
6677,8,NaN,74,98,100,,NaN,161,NaN,NaN,71,13,33
6678,,NaN,,,,,NaN,,NaN,NaN,,,
6679,8,NaN,78,102,99,,NaN,163,NaN,NaN,74,13,34
6680,,NaN,,,,,NaN,,NaN,NaN,,,
6681,8,NaN,72,99,100,,NaN,166,NaN,NaN,76,13,34
6682,,NaN,,,,,NaN,,NaN,NaN,,,
6683,8,NaN,70,98,100,,NaN,162,NaN,NaN,75,13,34
6684,,NaN,,,,,NaN,,NaN,NaN,,,
6685,9,NaN,70,96,100,,NaN,158,NaN,NaN,74,13,34
6686,,NaN,,,,,NaN,,NaN,NaN,,,
6687,9,NaN,69,96,100,,NaN,159,NaN,NaN,70,13,33
6688,,NaN,,,,,NaN,,NaN,NaN,,,
6689,9,NaN,68,94,100,,NaN,154,NaN,NaN,67,13,33
6690,,NaN,,,,,NaN,,NaN,NaN,,,
6691,9,NaN,68,94,100,,NaN,153,NaN,NaN,66,13,33
6692,,NaN,,,,,NaN,,NaN,NaN,,,
6693,8,NaN,67,92,100,69,NaN,150,NaN,NaN,66,13,33
6694,,NaN,,,,,NaN,,NaN,NaN,,,
6695,8,NaN,68,92,100,67,NaN,148,NaN,NaN,67,13,35
6696,,NaN,,,,,NaN,,NaN,NaN,,,
6697,8,NaN,68,92,100,67,NaN,149,NaN,NaN,67,13,35
6698,,NaN,,,,,NaN,,NaN,NaN,,,
6699,8,NaN,69,91,100,68,NaN,147,NaN,NaN,68,13,35
6700,,NaN,,,,,NaN,,NaN,NaN,,,
6701,8,NaN,70,94,100,69,NaN,153,NaN,NaN,69,13,33
6702,,NaN,,,,,NaN,,NaN,NaN,,,
6703,8,NaN,69,93,100,70,NaN,151,NaN,NaN,70,13,33
6704,,NaN,,,,,NaN,,NaN,NaN,,,
6705,8,NaN,70,94,100,71,NaN,157,NaN,NaN,71,13,33
6706,,NaN,,,,,NaN,,NaN,NaN,,,
6707,8,NaN,69,94,100,72,NaN,154,NaN,NaN,72,13,33
6708,,NaN,,,,,NaN,,NaN,NaN,,,
6709,8,NaN,71,96,100,72,NaN,160,NaN,NaN,72,13,33
6710,,NaN,,,,,NaN,,NaN,NaN,,,
6711,8,NaN,71,96,100,72,NaN,159,NaN,NaN,73,13,33
6712,,NaN,,,,,NaN,,NaN,NaN,,,
6713,8,NaN,71,96,100,72,NaN,157,NaN,NaN,73,13,33
6714,,NaN,,,,,NaN,,NaN,NaN,,,
6715,8,NaN,73,98,100,73,NaN,161,NaN,NaN,74,13,33
6716,,NaN,,,,,NaN,,NaN,NaN,,,
6717,8,NaN,70,96,100,74,NaN,158,NaN,NaN,74,13,34
6718,,NaN,,,,,NaN,,NaN,NaN,,,
6719,8,NaN,70,96,100,77,NaN,161,NaN,NaN,74,13,34
6720,,NaN,,,,,NaN,,NaN,NaN,,,
6721,8,NaN,68,95,100,76,NaN,155,NaN,NaN,74,13,34
6722,,NaN,,,,,NaN,,NaN,NaN,,,
6723,8,NaN,76,98,99,75,NaN,153,NaN,NaN,73,13,34
6724,,NaN,,,,,NaN,,NaN,NaN,,,
6725,8,NaN,67,93,100,71,NaN,155,NaN,NaN,73,13,34
6726,,NaN,,,,,NaN,,NaN,NaN,,,
6727,8,NaN,69,92,99,74,NaN,149,NaN,NaN,72,13,34
6728,,NaN,,,,,NaN,,NaN,NaN,,,
6729,8,NaN,73,95,100,72,NaN,149,NaN,NaN,70,13,34
6730,,NaN,,,,,NaN,,NaN,NaN,,,
6731,8,NaN,69,93,100,73,NaN,151,NaN,NaN,71,13,35
6732,,NaN,,,,,NaN,,NaN,NaN,,,
6733,8,NaN,70,95,100,73,NaN,152,NaN,NaN,72,13,35
6734,,NaN,,,,,NaN,,NaN,NaN,,,
6735,8,NaN,69,92,100,75,NaN,139,NaN,NaN,74,13,35
6736,,NaN,,,,,NaN,,NaN,NaN,,,
6737,8,NaN,69,93,100,79,NaN,150,NaN,NaN,74,13,35
6738,,NaN,,,,,NaN,,NaN,NaN,,,
6739,8,NaN,69,94,99,74,NaN,149,NaN,NaN,74,13,34
6740,,NaN,,,,,NaN,,NaN,NaN,,,
6741,8,NaN,77,98,99,75,NaN,153,NaN,NaN,73,13,34
6742,,NaN,,,,,NaN,,NaN,NaN,,,
6743,8,NaN,69,95,99,72,NaN,156,NaN,NaN,74,13,34
6744,,NaN,,,,,NaN,,NaN,NaN,,,
6745,8,NaN,68,94,99,76,NaN,149,NaN,NaN,75,13,35
6746,,NaN,,,,,NaN,,NaN,NaN,,,
6747,8,NaN,69,94,99,75,NaN,151,NaN,NaN,74,13,35
6748,,NaN,,,,,NaN,,NaN,NaN,,,
6749,8,NaN,68,92,99,73,NaN,147,NaN,NaN,74,13,35
6750,,NaN,,,,,NaN,,NaN,NaN,,,
6751,8,NaN,69,93,99,69,NaN,148,NaN,NaN,72,13,35
6752,,NaN,,,,,NaN,,NaN,NaN,,,
6753,8,NaN,67,92,99,70,NaN,146,NaN,NaN,71,13,35
6754,,NaN,,,,,NaN,,NaN,NaN,,,
6755,8,NaN,68,92,99,70,NaN,147,NaN,NaN,71,13,35
6756,,NaN,,,,,NaN,,NaN,NaN,,,
6757,8,NaN,68,93,99,70,NaN,147,NaN,NaN,71,13,35
6758,,NaN,,,,,NaN,,NaN,NaN,,,
6759,8,NaN,69,93,99,70,NaN,146,NaN,NaN,71,13,35
6760,,NaN,,,,,NaN,,NaN,NaN,,,
6761,8,NaN,69,93,99,70,NaN,150,NaN,NaN,71,13,35
6762,,NaN,,,,,NaN,,NaN,NaN,,,
6763,8,NaN,67,92,99,70,NaN,145,NaN,NaN,71,13,35
6764,,NaN,,,,,NaN,,NaN,NaN,,,
6765,8,NaN,68,93,99,70,NaN,148,NaN,NaN,71,13,35
6766,,NaN,,,,,NaN,,NaN,NaN,,,
6767,8,NaN,67,92,99,70,NaN,145,NaN,NaN,71,13,35
6768,,NaN,,,,,NaN,,NaN,NaN,,,
6769,8,NaN,69,93,99,70,NaN,148,NaN,NaN,70,13,35
6770,,NaN,,,,,NaN,,NaN,NaN,,,
6771,8,NaN,68,93,99,70,NaN,148,NaN,NaN,70,13,35
6772,,NaN,,,,,NaN,,NaN,NaN,,,
6773,8,NaN,68,92,99,70,NaN,146,NaN,NaN,70,13,35
6774,,NaN,,,,,NaN,,NaN,NaN,,,
6775,8,NaN,69,93,99,70,NaN,149,NaN,NaN,70,13,35
6776,,NaN,,,,,NaN,,NaN,NaN,,,
6777,8,NaN,68,92,99,70,NaN,146,NaN,NaN,70,13,35
6778,,NaN,,,,,NaN,,NaN,NaN,,,
6779,8,NaN,69,93,99,69,NaN,149,NaN,NaN,70,13,35
6780,,NaN,,,,,NaN,,NaN,NaN,,,
6781,8,NaN,68,92,99,69,NaN,146,NaN,NaN,70,13,35
6782,,NaN,,,,,NaN,,NaN,NaN,,,
6783,8,NaN,69,93,99,69,NaN,147,NaN,NaN,70,13,35
6784,,NaN,,,,,NaN,,NaN,NaN,,,
6785,8,NaN,68,92,99,69,NaN,147,NaN,NaN,70,13,35
6786,,NaN,,,,,NaN,,NaN,NaN,,,
6787,8,NaN,68,92,99,69,NaN,145,NaN,NaN,70,13,35
6788,,NaN,,,,,NaN,,NaN,NaN,,,
6789,8,NaN,68,92,99,69,NaN,147,NaN,NaN,70,13,35
6790,,NaN,,,,,NaN,,NaN,NaN,,,
6791,8,NaN,68,92,99,69,NaN,145,NaN,NaN,70,13,34
6792,,NaN,,,,,NaN,,NaN,NaN,,,
6793,8,NaN,69,94,99,69,NaN,149,NaN,NaN,69,13,34
6794,,NaN,,,,,NaN,,NaN,NaN,,,
6795,8,NaN,68,93,99,69,NaN,146,NaN,NaN,69,13,34
6796,,NaN,,,,,NaN,,NaN,NaN,,,
6797,8,NaN,69,93,99,69,NaN,147,NaN,NaN,70,13,34
6798,,NaN,,,,,NaN,,NaN,NaN,,,
6799,8,NaN,68,93,99,69,NaN,146,NaN,NaN,70,13,35
6800,,NaN,,,,,NaN,,NaN,NaN,,,
6801,8,NaN,68,93,99,69,NaN,146,NaN,NaN,70,13,35
