time,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/HR,Solar8000/RR_CO2,Solar8000/ART_DBP,SNUADC/ART,SNUADC/ECG_II,Solar8000/ETCO2,SNUADC/CVP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/CVP
17679,,,,,,NaN,NaN,,NaN,,,NaN,
17680,112,91,90,18,63,NaN,NaN,36,NaN,83,100,NaN,
17681,,,,,,NaN,NaN,,NaN,,,NaN,
17682,111,90,89,18,62,NaN,NaN,36,NaN,82,100,NaN,
17683,,,,,,NaN,NaN,,NaN,,,NaN,
17684,111,89,89,18,63,NaN,NaN,36,NaN,82,100,NaN,
17685,,,,,,NaN,NaN,,NaN,,,NaN,
17686,111,89,88,17,61,NaN,NaN,37,NaN,82,100,NaN,
17687,,,,,,NaN,NaN,,NaN,,,NaN,
17688,110,88,87,17,61,NaN,NaN,37,NaN,82,100,NaN,
17689,,,,,,NaN,NaN,,NaN,,,NaN,
17690,111,87,87,17,62,NaN,NaN,37,NaN,82,100,NaN,
17691,,,,,,NaN,NaN,,NaN,,,NaN,
17692,109,87,86,17,61,NaN,NaN,37,NaN,81,100,NaN,
17693,,,,,,NaN,NaN,,NaN,,,NaN,
17694,111,87,87,16,62,NaN,NaN,35,NaN,82,100,NaN,
17695,,,,,,NaN,NaN,,NaN,,,NaN,
17696,109,87,87,16,62,NaN,NaN,35,NaN,81,100,NaN,
17697,,,,,,NaN,NaN,,NaN,,,NaN,
17698,111,87,86,16,63,NaN,NaN,35,NaN,82,100,NaN,
17699,,,,,,NaN,NaN,,NaN,,,NaN,
17700,107,87,86,15,60,NaN,NaN,25,NaN,80,100,NaN,
17701,,,,,,NaN,NaN,,NaN,,,NaN,
17702,107,86,85,15,60,NaN,NaN,25,NaN,79,100,NaN,
17703,,,,,,NaN,NaN,,NaN,,,NaN,
17704,104,86,85,15,58,NaN,NaN,25,NaN,77,100,NaN,
17705,,,,,,NaN,NaN,,NaN,,,NaN,
17706,105,86,85,15,59,NaN,NaN,25,NaN,77,100,NaN,
17707,,,,,,NaN,NaN,,NaN,,,NaN,
17708,107,86,86,16,59,NaN,NaN,35,NaN,78,100,NaN,
17709,,,,,,NaN,NaN,,NaN,,,NaN,
17710,108,87,86,16,60,NaN,NaN,35,NaN,79,100,NaN,
17711,,,,,,NaN,NaN,,NaN,,,NaN,
17712,109,87,87,16,60,NaN,NaN,35,NaN,80,100,NaN,
17713,,,,,,NaN,NaN,,NaN,,,NaN,
17714,109,87,86,16,61,NaN,NaN,35,NaN,80,100,NaN,
17715,,,,,,NaN,NaN,,NaN,,,NaN,
17716,109,86,86,17,60,NaN,NaN,17,NaN,80,100,NaN,
17717,,,,,,NaN,NaN,,NaN,,,NaN,
17718,108,86,86,17,60,NaN,NaN,17,NaN,80,100,NaN,
17719,,,,,,NaN,NaN,,NaN,,,NaN,
17720,109,86,85,17,59,NaN,NaN,17,NaN,80,100,NaN,
17721,,,,,,NaN,NaN,,NaN,,,NaN,
17722,105,85,84,17,58,NaN,NaN,35,NaN,78,100,NaN,
17723,,,,,,NaN,NaN,,NaN,,,NaN,
17724,107,83,82,17,58,NaN,NaN,35,NaN,78,100,NaN,
17725,,,,,,NaN,NaN,,NaN,,,NaN,
17726,105,82,81,17,57,NaN,NaN,35,NaN,76,100,NaN,
17727,,,,,,NaN,NaN,,NaN,,,NaN,
17728,107,82,82,17,58,NaN,NaN,35,NaN,77,100,NaN,
17729,,,,,,NaN,NaN,,NaN,,,NaN,
17730,105,83,83,17,57,NaN,NaN,35,NaN,76,100,NaN,
17731,,,,,,NaN,NaN,,NaN,,,NaN,
17732,108,84,84,17,58,NaN,NaN,35,NaN,77,100,NaN,
17733,,,,,,NaN,NaN,,NaN,,,NaN,
17734,105,84,84,17,57,NaN,NaN,35,NaN,76,100,NaN,
17735,,,,,,NaN,NaN,,NaN,,,NaN,
17736,107,85,84,17,59,NaN,NaN,35,NaN,77,100,NaN,
17737,,,,,,NaN,NaN,,NaN,,,NaN,
17738,105,85,84,17,58,NaN,NaN,35,NaN,76,100,NaN,
17739,,,,,,NaN,NaN,,NaN,,,NaN,
17740,107,85,84,17,59,NaN,NaN,35,NaN,77,100,NaN,
17741,,,,,,NaN,NaN,,NaN,,,NaN,
17742,108,85,85,17,59,NaN,NaN,35,NaN,78,100,NaN,
17743,,,,,,NaN,NaN,,NaN,,,NaN,
17744,107,85,85,18,59,NaN,NaN,27,NaN,77,100,NaN,
17745,,,,,,NaN,NaN,,NaN,,,NaN,
17746,108,85,84,18,59,NaN,NaN,27,NaN,78,100,NaN,
17747,,,,,,NaN,NaN,,NaN,,,NaN,
17748,107,85,84,18,60,NaN,NaN,27,NaN,78,100,NaN,
17749,,,,,,NaN,NaN,,NaN,,,NaN,
17750,109,84,83,18,60,NaN,NaN,27,NaN,79,100,NaN,
17751,,,,,,NaN,NaN,,NaN,,,NaN,
17752,105,84,83,19,58,NaN,NaN,35,NaN,77,100,NaN,
17753,,,,,,NaN,NaN,,NaN,,,NaN,
17754,107,83,82,19,59,NaN,NaN,35,NaN,77,100,NaN,
17755,,,,,,NaN,NaN,,NaN,,,NaN,
17756,105,84,83,19,58,NaN,NaN,35,NaN,77,100,NaN,
17757,,,,,,NaN,NaN,,NaN,,,NaN,
17758,109,85,85,19,59,NaN,NaN,30,NaN,78,100,NaN,
17759,,,,,,NaN,NaN,,NaN,,,NaN,
17760,106,86,85,19,58,NaN,NaN,30,NaN,77,100,NaN,
17761,,,,,,NaN,NaN,,NaN,,,NaN,
17762,107,85,85,19,58,NaN,NaN,30,NaN,77,100,NaN,
17763,,,,,,NaN,NaN,,NaN,,,NaN,
17764,105,85,84,19,58,NaN,NaN,30,NaN,77,100,NaN,
17765,,,,,,NaN,NaN,,NaN,,,NaN,
17766,107,85,84,18,60,NaN,NaN,35,NaN,78,100,NaN,
17767,,,,,,NaN,NaN,,NaN,,,NaN,
17768,107,86,86,18,60,NaN,NaN,35,NaN,78,100,NaN,
17769,,,,,,NaN,NaN,,NaN,,,NaN,
17770,109,87,87,18,61,NaN,NaN,35,NaN,79,100,NaN,
17771,,,,,,NaN,NaN,,NaN,,,NaN,
17772,108,87,87,18,59,NaN,NaN,33,NaN,79,100,NaN,
17773,,,,,,NaN,NaN,,NaN,,,NaN,
17774,108,87,86,18,58,NaN,NaN,33,NaN,78,100,NaN,
17775,,,,,,NaN,NaN,,NaN,,,NaN,
17776,108,86,85,18,57,NaN,NaN,33,NaN,78,100,NaN,
17777,,,,,,NaN,NaN,,NaN,,,NaN,
17778,106,85,83,18,57,NaN,NaN,33,NaN,76,100,NaN,
17779,,,,,,NaN,NaN,,NaN,,,NaN,
17780,107,84,82,18,56,NaN,NaN,32,NaN,76,100,NaN,
17781,,,,,,NaN,NaN,,NaN,,,NaN,
17782,103,84,83,18,54,NaN,NaN,32,NaN,74,100,NaN,
17783,,,,,,NaN,NaN,,NaN,,,NaN,
17784,106,84,84,18,56,NaN,NaN,32,NaN,74,100,NaN,
17785,,,,,,NaN,NaN,,NaN,,,NaN,
17786,105,84,84,19,57,NaN,NaN,36,NaN,74,100,NaN,
17787,,,,,,NaN,NaN,,NaN,,,NaN,
17788,109,85,83,19,59,NaN,NaN,36,NaN,76,100,NaN,
17789,,,,,,NaN,NaN,,NaN,,,NaN,
17790,108,85,85,19,60,NaN,NaN,36,NaN,77,100,NaN,
17791,,,,,,NaN,NaN,,NaN,,,NaN,
17792,112,89,89,19,63,NaN,NaN,36,NaN,80,100,NaN,
17793,,,,,,NaN,NaN,,NaN,,,NaN,
17794,111,92,91,20,63,NaN,NaN,36,NaN,80,100,NaN,
17795,,,,,,NaN,NaN,,NaN,,,NaN,
17796,114,93,93,20,65,NaN,NaN,36,NaN,83,100,NaN,
17797,,,,,,NaN,NaN,,NaN,,,NaN,
17798,114,94,93,20,65,NaN,NaN,36,NaN,84,100,NaN,
17799,,,,,,NaN,NaN,,NaN,,,NaN,
17800,114,93,92,19,65,NaN,NaN,37,NaN,84,100,NaN,
17801,,,,,,NaN,NaN,,NaN,,,NaN,
17802,112,92,91,19,63,NaN,NaN,37,NaN,83,100,NaN,
17803,,,,,,NaN,NaN,,NaN,,,NaN,
17804,112,91,90,19,63,NaN,NaN,37,NaN,83,100,NaN,
17805,,,,,,NaN,NaN,,NaN,,,NaN,
17806,112,90,90,19,63,NaN,NaN,37,NaN,83,100,NaN,
17807,,,,,,NaN,NaN,,NaN,,,NaN,
17808,111,90,89,18,63,NaN,NaN,38,NaN,82,100,NaN,
17809,,,,,,NaN,NaN,,NaN,,,NaN,
17810,114,89,89,18,64,NaN,NaN,38,NaN,84,100,NaN,
17811,,,,,,NaN,NaN,,NaN,,,NaN,
17812,113,89,88,18,64,NaN,NaN,38,NaN,83,100,NaN,
17813,,,,,,NaN,NaN,,NaN,,,NaN,
17814,114,88,87,18,64,NaN,NaN,38,NaN,84,100,NaN,
17815,,,,,,NaN,NaN,,NaN,,,NaN,
17816,112,88,87,17,63,NaN,NaN,36,NaN,83,100,NaN,
17817,,,,,,NaN,NaN,,NaN,,,NaN,
17818,114,88,88,17,64,NaN,NaN,36,NaN,84,100,NaN,
17819,,,,,,NaN,NaN,,NaN,,,NaN,
17820,112,89,88,17,63,NaN,NaN,36,NaN,83,100,NaN,
17821,,,,,,NaN,NaN,,NaN,,,NaN,
17822,113,89,89,16,63,NaN,NaN,27,NaN,83,100,NaN,
17823,,,,,,NaN,NaN,,NaN,,,NaN,
17824,110,89,89,16,61,NaN,NaN,27,NaN,82,100,NaN,
17825,,,,,,NaN,NaN,,NaN,,,NaN,
17826,110,89,88,16,61,NaN,NaN,27,NaN,81,100,NaN,
17827,,,,,,NaN,NaN,,NaN,,,NaN,
17828,108,89,87,16,60,NaN,NaN,27,NaN,80,100,NaN,
17829,,,,,,NaN,NaN,,NaN,,,NaN,
17830,108,88,87,16,60,NaN,NaN,36,NaN,79,100,NaN,
17831,,,,,,NaN,NaN,,NaN,,,NaN,
17832,107,89,88,16,60,NaN,NaN,36,NaN,79,100,NaN,
17833,,,,,,NaN,NaN,,NaN,,,NaN,
17834,108,90,90,16,61,NaN,NaN,36,NaN,80,100,NaN,
17835,,,,,,NaN,NaN,,NaN,,,NaN,
17836,108,91,91,16,62,NaN,NaN,36,NaN,80,100,NaN,
17837,,,,,,NaN,NaN,,NaN,,,NaN,
17838,109,92,91,17,63,NaN,NaN,36,NaN,81,100,NaN,
17839,,,,,,NaN,NaN,,NaN,,,NaN,
17840,111,93,92,17,63,NaN,NaN,36,NaN,82,100,NaN,
17841,,,,,,NaN,NaN,,NaN,,,NaN,
17842,110,93,92,17,62,NaN,NaN,36,NaN,82,100,NaN,
17843,,,,,,NaN,NaN,,NaN,,,NaN,
17844,111,93,92,16,63,NaN,NaN,37,NaN,82,100,NaN,
17845,,,,,,NaN,NaN,,NaN,,,NaN,
17846,108,93,92,16,62,NaN,NaN,37,NaN,81,100,NaN,
17847,,,,,,NaN,NaN,,NaN,,,NaN,
17848,111,92,92,16,63,NaN,NaN,37,NaN,82,100,NaN,
17849,,,,,,NaN,NaN,,NaN,,,NaN,
17850,110,92,92,16,64,NaN,NaN,37,NaN,82,100,NaN,
17851,,,,,,NaN,NaN,,NaN,,,NaN,
17852,113,93,92,16,66,NaN,NaN,37,NaN,84,100,NaN,
17853,,,,,,NaN,NaN,,NaN,,,NaN,
17854,112,93,93,16,65,NaN,NaN,37,NaN,84,100,NaN,
17855,,,,,,NaN,NaN,,NaN,,,NaN,
17856,113,93,93,16,65,NaN,NaN,37,NaN,85,100,NaN,
17857,,,,,,NaN,NaN,,NaN,,,NaN,
17858,112,93,92,15,64,NaN,NaN,36,NaN,84,100,NaN,
17859,,,,,,NaN,NaN,,NaN,,,NaN,
17860,112,93,92,15,63,NaN,NaN,36,NaN,83,100,NaN,
17861,,,,,,NaN,NaN,,NaN,,,NaN,
17862,110,92,91,15,62,NaN,NaN,36,NaN,82,100,NaN,
17863,,,,,,NaN,NaN,,NaN,,,NaN,
17864,110,91,90,15,62,NaN,NaN,36,NaN,82,100,NaN,
17865,,,,,,NaN,NaN,,NaN,,,NaN,
17866,111,90,90,14,62,NaN,NaN,36,NaN,82,100,NaN,
17867,,,,,,NaN,NaN,,NaN,,,NaN,
17868,110,90,90,14,62,NaN,NaN,36,NaN,81,100,NaN,
17869,,,,,,NaN,NaN,,NaN,,,NaN,
17870,111,91,90,14,62,NaN,NaN,36,NaN,82,100,NaN,
17871,,,,,,NaN,NaN,,NaN,,,NaN,
17872,110,91,90,14,62,NaN,NaN,36,NaN,81,100,NaN,
17873,,,,,,NaN,NaN,,NaN,,,NaN,
17874,111,90,90,14,62,NaN,NaN,36,NaN,82,100,NaN,
17875,,,,,,NaN,NaN,,NaN,,,NaN,
17876,109,90,90,14,61,NaN,NaN,36,NaN,81,100,NaN,
17877,,,,,,NaN,NaN,,NaN,,,NaN,
17878,110,89,89,14,61,NaN,NaN,36,NaN,81,100,NaN,
17879,,,,,,NaN,NaN,,NaN,,,NaN,
17880,108,89,88,14,61,NaN,NaN,36,NaN,80,100,NaN,
17881,,,,,,NaN,NaN,,NaN,,,NaN,
17882,110,89,88,14,61,NaN,NaN,36,NaN,81,100,NaN,
17883,,,,,,NaN,NaN,,NaN,,,NaN,
17884,109,89,88,14,59,NaN,NaN,36,NaN,80,100,NaN,
17885,,,,,,NaN,NaN,,NaN,,,NaN,
17886,110,88,87,14,60,NaN,NaN,36,NaN,80,100,NaN,
17887,,,,,,NaN,NaN,,NaN,,,NaN,
17888,108,87,86,14,59,NaN,NaN,36,NaN,79,100,NaN,
17889,,,,,,NaN,NaN,,NaN,,,NaN,
17890,110,87,86,14,61,NaN,NaN,36,NaN,80,100,NaN,
17891,,,,,,NaN,NaN,,NaN,,,NaN,
17892,110,88,89,14,61,NaN,NaN,36,NaN,80,100,NaN,
17893,,,,,,NaN,NaN,,NaN,,,NaN,
17894,110,90,90,14,61,NaN,NaN,36,NaN,81,100,NaN,
17895,,,,,,NaN,NaN,,NaN,,,NaN,
17896,111,91,90,14,61,NaN,NaN,36,NaN,81,100,NaN,
17897,,,,,,NaN,NaN,,NaN,,,NaN,
17898,110,90,90,14,61,NaN,NaN,36,NaN,81,100,NaN,
17899,,,,,,NaN,NaN,,NaN,,,NaN,
17900,110,90,89,14,60,NaN,NaN,36,NaN,81,100,NaN,
17901,,,,,,NaN,NaN,,NaN,,,NaN,
17902,108,89,89,14,60,NaN,NaN,36,NaN,80,100,NaN,
17903,,,,,,NaN,NaN,,NaN,,,NaN,
17904,110,88,88,14,61,NaN,NaN,36,NaN,81,100,NaN,
17905,,,,,,NaN,NaN,,NaN,,,NaN,
17906,110,88,88,14,62,NaN,NaN,36,NaN,81,100,NaN,
17907,,,,,,NaN,NaN,,NaN,,,NaN,
17908,114,89,89,14,65,NaN,NaN,36,NaN,84,100,NaN,
17909,,,,,,NaN,NaN,,NaN,,,NaN,
17910,113,91,90,14,65,NaN,NaN,36,NaN,84,100,NaN,
17911,,,,,,NaN,NaN,,NaN,,,NaN,
17912,115,91,90,14,65,NaN,NaN,33,NaN,85,100,NaN,
17913,,,,,,NaN,NaN,,NaN,,,NaN,
17914,112,91,90,14,64,NaN,NaN,33,NaN,84,100,NaN,
17915,,,,,,NaN,NaN,,NaN,,,NaN,
17916,113,90,89,14,64,NaN,NaN,33,NaN,85,100,NaN,
17917,,,,,,NaN,NaN,,NaN,,,NaN,
17918,112,90,89,14,64,NaN,NaN,33,NaN,84,100,NaN,
17919,,,,,,NaN,NaN,,NaN,,,NaN,
17920,113,90,89,14,64,NaN,NaN,37,NaN,85,100,NaN,
17921,,,,,,NaN,NaN,,NaN,,,NaN,
17922,112,90,90,14,63,NaN,NaN,37,NaN,84,100,NaN,
17923,,,,,,NaN,NaN,,NaN,,,NaN,
17924,112,90,90,14,63,NaN,NaN,37,NaN,84,100,NaN,
17925,,,,,,NaN,NaN,,NaN,,,NaN,
17926,112,90,89,16,62,NaN,NaN,37,NaN,84,100,NaN,
17927,,,,,,NaN,NaN,,NaN,,,NaN,
17928,111,89,89,16,62,NaN,NaN,37,NaN,83,100,NaN,
17929,,,,,,NaN,NaN,,NaN,,,NaN,
17930,112,89,89,16,62,NaN,NaN,37,NaN,83,100,NaN,
17931,,,,,,NaN,NaN,,NaN,,,NaN,
17932,110,89,89,16,61,NaN,NaN,37,NaN,82,100,NaN,
17933,,,,,,NaN,NaN,,NaN,,,NaN,
17934,111,89,88,16,62,NaN,NaN,37,NaN,83,100,NaN,
17935,,,,,,NaN,NaN,,NaN,,,NaN,
17936,109,89,89,16,61,NaN,NaN,37,NaN,82,100,NaN,
17937,,,,,,NaN,NaN,,NaN,,,NaN,
17938,111,89,88,16,62,NaN,NaN,37,NaN,82,100,NaN,
17939,,,,,,NaN,NaN,,NaN,,,NaN,
17940,108,89,88,16,61,NaN,NaN,37,NaN,81,100,NaN,
17941,,,,,,NaN,NaN,,NaN,,,NaN,
17942,110,88,87,16,61,NaN,NaN,37,NaN,82,100,NaN,
17943,,,,,,NaN,NaN,,NaN,,,NaN,
17944,107,88,87,16,60,NaN,NaN,37,NaN,80,100,NaN,
17945,,,,,,NaN,NaN,,NaN,,,NaN,
17946,108,88,87,16,61,NaN,NaN,37,NaN,81,100,NaN,
17947,,,,,,NaN,NaN,,NaN,,,NaN,
17948,107,88,87,16,59,NaN,NaN,37,NaN,80,100,NaN,
17949,,,,,,NaN,NaN,,NaN,,,NaN,
17950,107,88,87,15,59,NaN,NaN,37,NaN,79,100,NaN,
17951,,,,,,NaN,NaN,,NaN,,,NaN,
17952,107,88,87,15,58,NaN,NaN,37,NaN,79,100,NaN,
17953,,,,,,NaN,NaN,,NaN,,,NaN,
17954,106,87,87,15,58,NaN,NaN,37,NaN,79,100,NaN,
17955,,,,,,NaN,NaN,,NaN,,,NaN,
17956,106,87,86,15,58,NaN,NaN,37,NaN,79,100,NaN,
17957,,,,,,NaN,NaN,,NaN,,,NaN,
17958,105,86,86,14,58,NaN,NaN,37,NaN,78,100,NaN,
17959,,,,,,NaN,NaN,,NaN,,,NaN,
17960,107,86,86,14,59,NaN,NaN,37,NaN,79,100,NaN,
17961,,,,,,NaN,NaN,,NaN,,,NaN,
17962,106,87,87,14,60,NaN,NaN,37,NaN,79,100,NaN,
17963,,,,,,NaN,NaN,,NaN,,,NaN,
17964,108,87,87,14,60,NaN,NaN,37,NaN,80,100,NaN,
17965,,,,,,NaN,NaN,,NaN,,,NaN,
17966,106,88,87,14,59,NaN,NaN,37,NaN,79,100,NaN,
17967,,,,,,NaN,NaN,,NaN,,,NaN,
17968,107,87,86,14,59,NaN,NaN,37,NaN,79,100,NaN,
17969,,,,,,NaN,NaN,,NaN,,,NaN,
17970,104,87,86,14,58,NaN,NaN,37,NaN,78,100,NaN,
17971,,,,,,NaN,NaN,,NaN,,,NaN,
17972,106,86,86,14,59,NaN,NaN,37,NaN,78,100,NaN,
17973,,,,,,NaN,NaN,,NaN,,,NaN,
17974,104,87,86,14,58,NaN,NaN,37,NaN,77,100,NaN,
17975,,,,,,NaN,NaN,,NaN,,,NaN,
17976,106,87,86,14,59,NaN,NaN,37,NaN,78,100,NaN,
17977,,,,,,NaN,NaN,,NaN,,,NaN,
17978,105,87,86,14,58,NaN,NaN,37,NaN,78,100,NaN,
17979,,,,,,NaN,NaN,,NaN,,,NaN,
17980,106,87,86,14,59,NaN,NaN,37,NaN,78,100,NaN,
17981,,,,,,NaN,NaN,,NaN,,,NaN,
17982,107,87,86,14,58,NaN,NaN,36,NaN,79,100,NaN,
17983,,,,,,NaN,NaN,,NaN,,,NaN,
17984,106,87,86,14,59,NaN,NaN,36,NaN,78,100,NaN,
17985,,,,,,NaN,NaN,,NaN,,,NaN,
17986,107,87,87,14,59,NaN,NaN,36,NaN,79,100,NaN,
17987,,,,,,NaN,NaN,,NaN,,,NaN,
17988,106,87,87,14,59,NaN,NaN,36,NaN,79,100,NaN,
17989,,,,,,NaN,NaN,,NaN,,,NaN,
17990,108,87,87,14,59,NaN,NaN,37,NaN,80,100,NaN,
17991,,,,,,NaN,NaN,,NaN,,,NaN,
17992,106,87,86,14,59,NaN,NaN,37,NaN,79,100,NaN,
17993,,,,,,NaN,NaN,,NaN,,,NaN,
17994,107,87,86,14,59,NaN,NaN,37,NaN,79,100,NaN,
17995,,,,,,NaN,NaN,,NaN,,,NaN,
17996,105,87,86,14,58,NaN,NaN,37,NaN,78,100,NaN,
17997,,,,,,NaN,NaN,,NaN,,,NaN,
17998,106,86,86,14,59,NaN,NaN,37,NaN,79,100,NaN,
17999,,,,,,NaN,NaN,,NaN,,,NaN,
18000,104,86,86,14,56,NaN,NaN,37,NaN,77,100,NaN,
18001,,,,,,NaN,NaN,,NaN,,,NaN,
18002,105,86,85,14,56,NaN,NaN,37,NaN,77,100,NaN,
18003,,,,,,NaN,NaN,,NaN,,,NaN,
18004,101,84,83,14,54,NaN,NaN,37,NaN,75,100,NaN,
18005,,,,,,NaN,NaN,,NaN,,,NaN,
18006,103,82,81,14,55,NaN,NaN,37,NaN,75,100,NaN,
18007,,,,,,NaN,NaN,,NaN,,,NaN,
18008,102,81,81,14,54,NaN,NaN,37,NaN,74,100,NaN,
18009,,,,,,NaN,NaN,,NaN,,,NaN,
18010,101,80,79,14,53,NaN,NaN,37,NaN,73,100,NaN,
18011,,,,,,NaN,NaN,,NaN,,,NaN,
18012,101,79,78,14,53,NaN,NaN,37,NaN,73,100,NaN,
18013,,,,,,NaN,NaN,,NaN,,,NaN,
18014,99,78,77,14,52,NaN,NaN,37,NaN,72,100,NaN,
18015,,,,,,NaN,NaN,,NaN,,,NaN,
18016,100,77,76,14,52,NaN,NaN,37,NaN,72,100,NaN,
18017,,,,,,NaN,NaN,,NaN,,,NaN,
18018,98,75,75,14,52,NaN,NaN,37,NaN,71,100,NaN,
18019,,,,,,NaN,NaN,,NaN,,,NaN,
18020,99,75,74,14,51,NaN,NaN,38,NaN,71,100,NaN,
18021,,,,,,NaN,NaN,,NaN,,,NaN,
18022,96,75,74,14,50,NaN,NaN,38,NaN,70,100,NaN,
18023,,,,,,NaN,NaN,,NaN,,,NaN,
18024,97,75,74,14,50,NaN,NaN,38,NaN,69,100,NaN,
18025,,,,,,NaN,NaN,,NaN,,,NaN,
18026,95,74,74,14,50,NaN,NaN,38,NaN,69,100,NaN,
18027,,,,,,NaN,NaN,,NaN,,,NaN,
18028,96,74,73,16,50,NaN,NaN,38,NaN,69,100,NaN,
18029,,,,,,NaN,NaN,,NaN,,,NaN,
18030,94,74,74,16,49,NaN,NaN,38,NaN,68,100,NaN,
18031,,,,,,NaN,NaN,,NaN,,,NaN,
18032,95,74,74,16,48,NaN,NaN,38,NaN,68,100,NaN,
18033,,,,,,NaN,NaN,,NaN,,,NaN,
18034,93,74,74,16,48,NaN,NaN,38,NaN,67,100,NaN,
18035,,,,,,NaN,NaN,,NaN,,,NaN,
18036,92,74,73,16,48,NaN,NaN,38,NaN,66,100,NaN,
18037,,,,,,NaN,NaN,,NaN,,,NaN,
18038,92,74,74,16,48,NaN,NaN,38,NaN,66,100,NaN,
18039,,,,,,NaN,NaN,,NaN,,,NaN,
18040,91,73,73,16,48,NaN,NaN,38,NaN,66,100,NaN,
18041,,,,,,NaN,NaN,,NaN,,,NaN,
18042,92,73,73,16,48,NaN,NaN,38,NaN,66,100,NaN,
18043,,,,,,NaN,NaN,,NaN,,,NaN,
18044,91,73,72,16,48,NaN,NaN,37,NaN,66,100,NaN,
18045,,,,,,NaN,NaN,,NaN,,,NaN,
18046,92,73,73,16,48,NaN,NaN,37,NaN,66,100,NaN,
18047,,,,,,NaN,NaN,,NaN,,,NaN,
18048,90,73,73,16,48,NaN,NaN,37,NaN,66,100,NaN,
18049,,,,,,NaN,NaN,,NaN,,,NaN,
18050,90,74,73,16,47,NaN,NaN,37,NaN,65,100,NaN,
18051,,,,,,NaN,NaN,,NaN,,,NaN,
18052,88,74,73,15,47,NaN,NaN,37,NaN,64,100,NaN,
18053,,,,,,NaN,NaN,,NaN,,,NaN,
18054,89,74,73,15,47,NaN,NaN,37,NaN,64,100,NaN,
18055,,,,,,NaN,NaN,,NaN,,,NaN,
18056,88,74,73,15,47,NaN,NaN,37,NaN,64,100,NaN,
18057,,,,,,NaN,NaN,,NaN,,,NaN,
18058,89,74,73,15,47,NaN,NaN,37,NaN,64,100,NaN,
18059,,,,,,NaN,NaN,,NaN,,,NaN,
18060,87,74,74,14,47,NaN,NaN,37,NaN,64,100,NaN,
18061,,,,,,NaN,NaN,,NaN,,,NaN,
18062,88,74,74,14,46,NaN,NaN,37,NaN,64,100,NaN,
18063,,,,,,NaN,NaN,,NaN,,,NaN,
18064,87,75,74,14,46,NaN,NaN,37,NaN,63,100,NaN,
18065,,,,,,NaN,NaN,,NaN,,,NaN,
18066,87,74,74,14,46,NaN,NaN,37,NaN,63,100,NaN,
18067,,,,,,NaN,NaN,,NaN,,,NaN,
18068,86,75,74,14,46,NaN,NaN,37,NaN,63,100,NaN,
18069,,,,,,NaN,NaN,,NaN,,,NaN,
18070,85,74,73,14,45,NaN,NaN,37,NaN,62,100,NaN,
18071,,,,,,NaN,NaN,,NaN,,,NaN,
18072,86,74,74,14,45,NaN,NaN,37,NaN,62,100,NaN,
18073,,,,,,NaN,NaN,,NaN,,,NaN,
18074,85,74,73,14,46,NaN,NaN,37,NaN,62,100,NaN,
18075,,,,,,NaN,NaN,,NaN,,,NaN,
18076,86,74,74,14,45,NaN,NaN,37,NaN,62,100,NaN,
18077,,,,,,NaN,NaN,,NaN,,,NaN,
18078,85,74,73,14,45,NaN,NaN,37,NaN,62,100,NaN,
18079,,,,,,NaN,NaN,,NaN,,,NaN,
18080,86,74,74,14,45,NaN,NaN,37,NaN,62,100,NaN,
18081,,,,,,NaN,NaN,,NaN,,,NaN,
18082,85,74,73,14,45,NaN,NaN,37,NaN,62,100,NaN,
18083,,,,,,NaN,NaN,,NaN,,,NaN,
18084,86,73,73,14,45,NaN,NaN,38,NaN,62,100,NaN,
18085,,,,,,NaN,NaN,,NaN,,,NaN,
18086,85,73,72,14,45,NaN,NaN,38,NaN,62,100,NaN,
18087,,,,,,NaN,NaN,,NaN,,,NaN,
18088,85,72,72,14,44,NaN,NaN,38,NaN,61,100,NaN,
18089,,,,,,NaN,NaN,,NaN,,,NaN,
18090,84,72,72,14,44,NaN,NaN,38,NaN,61,100,NaN,
18091,,,,,,NaN,NaN,,NaN,,,NaN,
18092,85,72,72,14,45,NaN,NaN,37,NaN,61,100,NaN,
18093,,,,,,NaN,NaN,,NaN,,,NaN,
18094,85,73,73,14,45,NaN,NaN,37,NaN,61,100,NaN,
18095,,,,,,NaN,NaN,,NaN,,,NaN,
18096,85,73,72,14,44,NaN,NaN,37,NaN,61,100,NaN,
18097,,,,,,NaN,NaN,,NaN,,,NaN,
18098,85,73,73,14,44,NaN,NaN,37,NaN,61,100,NaN,
18099,,,,,,NaN,NaN,,NaN,,,NaN,
18100,85,73,72,14,44,NaN,NaN,37,NaN,61,100,NaN,
18101,,,,,,NaN,NaN,,NaN,,,NaN,
18102,85,73,73,14,44,NaN,NaN,37,NaN,61,100,NaN,
18103,,,,,,NaN,NaN,,NaN,,,NaN,
18104,85,73,72,14,44,NaN,NaN,37,NaN,61,100,NaN,
18105,,,,,,NaN,NaN,,NaN,,,NaN,
18106,86,73,73,14,45,NaN,NaN,37,NaN,61,100,NaN,
18107,,,,,,NaN,NaN,,NaN,,,NaN,
18108,85,73,72,14,44,NaN,NaN,37,NaN,61,100,NaN,
18109,,,,,,NaN,NaN,,NaN,,,NaN,
18110,85,73,72,14,44,NaN,NaN,37,NaN,61,100,NaN,
