time,Solar8000/CVP,SNUADC/CVP,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ECG_II,Solar8000/HR,Solar8000/ETCO2,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ART,Solar8000/PLETH_SPO2
8020,6,NaN,48,64,15,70,NaN,69,33,NaN,101,NaN,100
8021,,NaN,,,,,NaN,,,NaN,,NaN,
8022,6,NaN,48,64,15,69,NaN,69,33,NaN,101,NaN,100
8023,,NaN,,,,,NaN,,,NaN,,NaN,
8024,6,NaN,48,63,15,69,NaN,68,33,NaN,100,NaN,100
8025,,NaN,,,,,NaN,,,NaN,,NaN,
8026,7,NaN,48,65,15,68,NaN,68,33,NaN,104,NaN,100
8027,,NaN,,,,,NaN,,,NaN,,NaN,
8028,7,NaN,48,65,15,68,NaN,68,33,NaN,103,NaN,100
8029,,NaN,,,,,NaN,,,NaN,,NaN,
8030,7,NaN,49,66,15,68,NaN,68,33,NaN,107,NaN,100
8031,,NaN,,,,,NaN,,,NaN,,NaN,
8032,7,NaN,48,66,15,69,NaN,68,33,NaN,105,NaN,100
8033,,NaN,,,,,NaN,,,NaN,,NaN,
8034,7,NaN,48,66,15,69,NaN,68,33,NaN,105,NaN,100
8035,,NaN,,,,,NaN,,,NaN,,NaN,
8036,7,NaN,48,66,15,68,NaN,68,33,NaN,105,NaN,100
8037,,NaN,,,,,NaN,,,NaN,,NaN,
8038,7,NaN,48,66,15,68,NaN,68,34,NaN,104,NaN,100
8039,,NaN,,,,,NaN,,,NaN,,NaN,
8040,7,NaN,48,66,15,68,NaN,67,34,NaN,106,NaN,100
8041,,NaN,,,,,NaN,,,NaN,,NaN,
8042,7,NaN,48,65,15,68,NaN,67,34,NaN,103,NaN,100
8043,,NaN,,,,,NaN,,,NaN,,NaN,
8044,7,NaN,49,66,15,68,NaN,67,35,NaN,106,NaN,100
8045,,NaN,,,,,NaN,,,NaN,,NaN,
8046,7,NaN,48,66,15,68,NaN,67,35,NaN,104,NaN,100
8047,,NaN,,,,,NaN,,,NaN,,NaN,
8048,7,NaN,49,66,15,67,NaN,67,35,NaN,105,NaN,100
8049,,NaN,,,,,NaN,,,NaN,,NaN,
8050,7,NaN,49,67,14,67,NaN,67,34,NaN,106,NaN,100
8051,,NaN,,,,,NaN,,,NaN,,NaN,
8052,7,NaN,50,67,14,67,NaN,66,34,NaN,106,NaN,100
8053,,NaN,,,,,NaN,,,NaN,,NaN,
8054,7,NaN,50,68,14,67,NaN,66,34,NaN,107,NaN,100
8055,,NaN,,,,,NaN,,,NaN,,NaN,
8056,7,NaN,49,67,14,67,NaN,66,34,NaN,106,NaN,100
8057,,NaN,,,,,NaN,,,NaN,,NaN,
8058,7,NaN,50,68,14,68,NaN,67,34,NaN,108,NaN,100
8059,,NaN,,,,,NaN,,,NaN,,NaN,
8060,7,NaN,50,68,14,68,NaN,68,34,NaN,106,NaN,100
8061,,NaN,,,,,NaN,,,NaN,,NaN,
8062,7,NaN,51,69,13,69,NaN,68,35,NaN,108,NaN,100
8063,,NaN,,,,,NaN,,,NaN,,NaN,
8064,7,NaN,50,69,13,69,NaN,68,35,NaN,108,NaN,100
8065,,NaN,,,,,NaN,,,NaN,,NaN,
8066,7,NaN,51,69,13,69,NaN,68,35,NaN,109,NaN,100
8067,,NaN,,,,,NaN,,,NaN,,NaN,
8068,7,NaN,51,70,13,69,NaN,68,35,NaN,110,NaN,100
8069,,NaN,,,,,NaN,,,NaN,,NaN,
8070,7,NaN,51,69,13,69,NaN,68,35,NaN,108,NaN,100
8071,,NaN,,,,,NaN,,,NaN,,NaN,
8072,7,NaN,51,70,13,68,NaN,68,35,NaN,110,NaN,100
8073,,NaN,,,,,NaN,,,NaN,,NaN,
8074,7,NaN,50,69,13,68,NaN,68,35,NaN,108,NaN,100
8075,,NaN,,,,,NaN,,,NaN,,NaN,
8076,7,NaN,51,70,13,68,NaN,68,35,NaN,110,NaN,100
8077,,NaN,,,,,NaN,,,NaN,,NaN,
8078,7,NaN,50,69,13,68,NaN,68,35,NaN,109,NaN,100
8079,,NaN,,,,,NaN,,,NaN,,NaN,
8080,7,NaN,50,69,13,68,NaN,68,36,NaN,108,NaN,100
8081,,NaN,,,,,NaN,,,NaN,,NaN,
8082,7,NaN,50,69,13,68,NaN,67,36,NaN,109,NaN,100
8083,,NaN,,,,,NaN,,,NaN,,NaN,
8084,7,NaN,50,68,13,68,NaN,67,36,NaN,108,NaN,100
8085,,NaN,,,,,NaN,,,NaN,,NaN,
8086,7,NaN,50,69,13,67,NaN,67,35,NaN,110,NaN,100
8087,,NaN,,,,,NaN,,,NaN,,NaN,
8088,7,NaN,49,68,13,67,NaN,67,35,NaN,108,NaN,100
8089,,NaN,,,,,NaN,,,NaN,,NaN,
8090,7,NaN,50,68,13,67,NaN,66,35,NaN,108,NaN,100
8091,,NaN,,,,,NaN,,,NaN,,NaN,
8092,7,NaN,49,68,13,67,NaN,66,35,NaN,107,NaN,100
8093,,NaN,,,,,NaN,,,NaN,,NaN,
8094,7,NaN,49,68,13,67,NaN,66,35,NaN,107,NaN,100
8095,,NaN,,,,,NaN,,,NaN,,NaN,
8096,7,NaN,49,68,13,67,NaN,66,35,NaN,108,NaN,100
8097,,NaN,,,,,NaN,,,NaN,,NaN,
8098,7,NaN,50,68,13,67,NaN,66,35,NaN,107,NaN,100
8099,,NaN,,,,,NaN,,,NaN,,NaN,
8100,7,NaN,50,68,13,67,NaN,66,35,NaN,109,NaN,100
8101,,NaN,,,,,NaN,,,NaN,,NaN,
8102,7,NaN,49,68,13,68,NaN,67,35,NaN,107,NaN,100
8103,,NaN,,,,,NaN,,,NaN,,NaN,
8104,7,NaN,50,69,13,68,NaN,68,35,NaN,109,NaN,100
8105,,NaN,,,,,NaN,,,NaN,,NaN,
8106,7,NaN,49,68,13,68,NaN,68,35,NaN,108,NaN,100
8107,,NaN,,,,,NaN,,,NaN,,NaN,
8108,7,NaN,50,68,13,68,NaN,68,35,NaN,109,NaN,100
8109,,NaN,,,,,NaN,,,NaN,,NaN,
8110,7,NaN,49,68,13,68,NaN,68,35,NaN,109,NaN,100
8111,,NaN,,,,,NaN,,,NaN,,NaN,
8112,7,NaN,49,68,13,68,NaN,68,35,NaN,107,NaN,100
8113,,NaN,,,,,NaN,,,NaN,,NaN,
8114,7,NaN,49,68,13,68,NaN,67,35,NaN,109,NaN,100
8115,,NaN,,,,,NaN,,,NaN,,NaN,
8116,7,NaN,49,67,13,68,NaN,67,35,NaN,106,NaN,100
8117,,NaN,,,,,NaN,,,NaN,,NaN,
8118,7,NaN,49,68,13,67,NaN,66,35,NaN,109,NaN,100
8119,,NaN,,,,,NaN,,,NaN,,NaN,
8120,7,NaN,49,67,13,67,NaN,66,35,NaN,107,NaN,100
8121,,NaN,,,,,NaN,,,NaN,,NaN,
8122,7,NaN,50,68,13,66,NaN,66,35,NaN,109,NaN,100
8123,,NaN,,,,,NaN,,,NaN,,NaN,
8124,7,NaN,49,68,13,66,NaN,65,36,NaN,108,NaN,100
8125,,NaN,,,,,NaN,,,NaN,,NaN,
8126,7,NaN,50,68,13,66,NaN,66,36,NaN,108,NaN,100
8127,,NaN,,,,,NaN,,,NaN,,NaN,
8128,7,NaN,50,69,13,67,NaN,66,36,NaN,110,NaN,100
8129,,NaN,,,,,NaN,,,NaN,,NaN,
8130,7,NaN,49,68,13,67,NaN,67,36,NaN,107,NaN,100
8131,,NaN,,,,,NaN,,,NaN,,NaN,
8132,7,NaN,49,68,13,67,NaN,67,36,NaN,109,NaN,100
8133,,NaN,,,,,NaN,,,NaN,,NaN,
8134,7,NaN,48,67,13,67,NaN,67,36,NaN,107,NaN,100
8135,,NaN,,,,,NaN,,,NaN,,NaN,
8136,7,NaN,49,67,13,67,NaN,66,36,NaN,108,NaN,100
8137,,NaN,,,,,NaN,,,NaN,,NaN,
8138,7,NaN,49,67,13,67,NaN,66,36,NaN,108,NaN,100
8139,,NaN,,,,,NaN,,,NaN,,NaN,
8140,7,NaN,50,68,13,67,NaN,66,36,NaN,108,NaN,100
8141,,NaN,,,,,NaN,,,NaN,,NaN,
8142,7,NaN,49,68,13,67,NaN,66,36,NaN,109,NaN,100
8143,,NaN,,,,,NaN,,,NaN,,NaN,
8144,7,NaN,49,68,13,67,NaN,67,35,NaN,108,NaN,100
8145,,NaN,,,,,NaN,,,NaN,,NaN,
8146,7,NaN,49,68,13,67,NaN,67,35,NaN,110,NaN,100
8147,,NaN,,,,,NaN,,,NaN,,NaN,
8148,7,NaN,49,67,13,67,NaN,67,35,NaN,107,NaN,100
8149,,NaN,,,,,NaN,,,NaN,,NaN,
8150,7,NaN,49,68,13,67,NaN,67,35,NaN,109,NaN,100
8151,,NaN,,,,,NaN,,,NaN,,NaN,
8152,7,NaN,48,67,13,67,NaN,67,35,NaN,107,NaN,100
8153,,NaN,,,,,NaN,,,NaN,,NaN,
8154,7,NaN,49,67,13,67,NaN,67,35,NaN,106,NaN,100
8155,,NaN,,,,,NaN,,,NaN,,NaN,
8156,7,NaN,49,67,13,67,NaN,67,36,NaN,108,NaN,100
8157,,NaN,,,,,NaN,,,NaN,,NaN,
8158,7,NaN,49,67,13,67,NaN,67,36,NaN,107,NaN,100
8159,,NaN,,,,,NaN,,,NaN,,NaN,
8160,7,NaN,49,67,13,67,NaN,66,36,NaN,109,NaN,100
8161,,NaN,,,,,NaN,,,NaN,,NaN,
8162,7,NaN,48,66,13,67,NaN,66,35,NaN,106,NaN,100
8163,,NaN,,,,,NaN,,,NaN,,NaN,
8164,7,NaN,49,67,13,66,NaN,65,35,NaN,107,NaN,100
8165,,NaN,,,,,NaN,,,NaN,,NaN,
8166,7,NaN,48,67,13,66,NaN,65,35,NaN,106,NaN,100
8167,,NaN,,,,,NaN,,,NaN,,NaN,
8168,7,NaN,48,66,13,66,NaN,65,35,NaN,107,NaN,100
8169,,NaN,,,,,NaN,,,NaN,,NaN,
8170,7,NaN,47,66,13,66,NaN,65,36,NaN,106,NaN,100
8171,,NaN,,,,,NaN,,,NaN,,NaN,
8172,7,NaN,48,66,13,66,NaN,65,36,NaN,105,NaN,100
8173,,NaN,,,,,NaN,,,NaN,,NaN,
8174,7,NaN,49,67,13,66,NaN,65,36,NaN,107,NaN,100
8175,,NaN,,,,,NaN,,,NaN,,NaN,
8176,8,NaN,49,66,13,66,NaN,65,35,NaN,106,NaN,100
8177,,NaN,,,,,NaN,,,NaN,,NaN,
8178,8,NaN,49,68,13,66,NaN,65,35,NaN,108,NaN,100
8179,,NaN,,,,,NaN,,,NaN,,NaN,
8180,8,NaN,49,67,13,66,NaN,65,35,NaN,106,NaN,100
8181,,NaN,,,,,NaN,,,NaN,,NaN,
8182,8,NaN,49,68,13,66,NaN,65,35,NaN,108,NaN,100
8183,,NaN,,,,,NaN,,,NaN,,NaN,
8184,8,NaN,49,67,13,66,NaN,65,35,NaN,108,NaN,100
8185,,NaN,,,,,NaN,,,NaN,,NaN,
8186,8,NaN,49,67,13,66,NaN,65,35,NaN,106,NaN,100
8187,,NaN,,,,,NaN,,,NaN,,NaN,
8188,8,NaN,48,67,13,66,NaN,65,37,NaN,107,NaN,100
8189,,NaN,,,,,NaN,,,NaN,,NaN,
8190,7,NaN,48,66,13,66,NaN,65,37,NaN,106,NaN,100
8191,,NaN,,,,,NaN,,,NaN,,NaN,
8192,7,NaN,48,67,13,66,NaN,65,37,NaN,108,NaN,100
8193,,NaN,,,,,NaN,,,NaN,,NaN,
8194,7,NaN,48,66,13,66,NaN,65,37,NaN,106,NaN,100
8195,,NaN,,,,,NaN,,,NaN,,NaN,
8196,7,NaN,49,67,13,65,NaN,65,35,NaN,107,NaN,100
8197,,NaN,,,,,NaN,,,NaN,,NaN,
8198,8,NaN,48,67,13,65,NaN,64,35,NaN,108,NaN,100
8199,,NaN,,,,,NaN,,,NaN,,NaN,
8200,8,NaN,48,67,13,65,NaN,64,35,NaN,106,NaN,100
8201,,NaN,,,,,NaN,,,NaN,,NaN,
8202,8,NaN,48,67,13,65,NaN,64,35,NaN,107,NaN,100
8203,,NaN,,,,,NaN,,,NaN,,NaN,
8204,8,NaN,49,67,13,65,NaN,64,35,NaN,106,NaN,100
8205,,NaN,,,,,NaN,,,NaN,,NaN,
8206,7,NaN,49,68,13,65,NaN,64,35,NaN,109,NaN,100
8207,,NaN,,,,,NaN,,,NaN,,NaN,
8208,7,NaN,49,67,13,65,NaN,65,35,NaN,108,NaN,100
8209,,NaN,,,,,NaN,,,NaN,,NaN,
8210,7,NaN,50,68,13,66,NaN,65,35,NaN,109,NaN,100
8211,,NaN,,,,,NaN,,,NaN,,NaN,
8212,7,NaN,50,68,13,66,NaN,66,35,NaN,108,NaN,100
8213,,NaN,,,,,NaN,,,NaN,,NaN,
8214,7,NaN,51,68,13,66,NaN,66,35,NaN,109,NaN,100
8215,,NaN,,,,,NaN,,,NaN,,NaN,
8216,7,NaN,50,69,13,67,NaN,66,35,NaN,111,NaN,100
8217,,NaN,,,,,NaN,,,NaN,,NaN,
8218,7,NaN,51,69,13,67,NaN,67,35,NaN,110,NaN,99
8219,,NaN,,,,,NaN,,,NaN,,NaN,
8220,7,NaN,50,69,13,67,NaN,67,36,NaN,111,NaN,100
8221,,NaN,,,,,NaN,,,NaN,,NaN,
8222,7,NaN,50,68,13,67,NaN,67,36,NaN,108,NaN,100
8223,,NaN,,,,,NaN,,,NaN,,NaN,
8224,7,NaN,50,68,13,67,NaN,67,36,NaN,109,NaN,100
8225,,NaN,,,,,NaN,,,NaN,,NaN,
8226,7,NaN,49,67,13,67,NaN,67,36,NaN,106,NaN,100
8227,,NaN,,,,,NaN,,,NaN,,NaN,
8228,7,NaN,50,68,13,67,NaN,67,36,NaN,108,NaN,100
8229,,NaN,,,,,NaN,,,NaN,,NaN,
8230,7,NaN,49,67,13,68,NaN,67,36,NaN,108,NaN,100
8231,,NaN,,,,,NaN,,,NaN,,NaN,
8232,7,NaN,49,66,13,68,NaN,68,36,NaN,106,NaN,100
8233,,NaN,,,,,NaN,,,NaN,,NaN,
8234,7,NaN,49,68,13,68,NaN,68,35,NaN,109,NaN,100
8235,,NaN,,,,,NaN,,,NaN,,NaN,
8236,7,NaN,49,67,13,69,NaN,68,35,NaN,108,NaN,100
8237,,NaN,,,,,NaN,,,NaN,,NaN,
8238,7,NaN,50,68,13,69,NaN,68,35,NaN,110,NaN,100
8239,,NaN,,,,,NaN,,,NaN,,NaN,
8240,7,NaN,48,67,13,68,NaN,68,35,NaN,108,NaN,100
8241,,NaN,,,,,NaN,,,NaN,,NaN,
8242,7,NaN,49,67,13,68,NaN,67,35,NaN,108,NaN,100
8243,,NaN,,,,,NaN,,,NaN,,NaN,
8244,7,NaN,48,67,13,67,NaN,67,35,NaN,106,NaN,100
8245,,NaN,,,,,NaN,,,NaN,,NaN,
8246,7,NaN,49,66,13,67,NaN,66,35,NaN,105,NaN,100
8247,,NaN,,,,,NaN,,,NaN,,NaN,
8248,7,NaN,49,67,13,67,NaN,66,35,NaN,108,NaN,100
8249,,NaN,,,,,NaN,,,NaN,,NaN,
8250,7,NaN,49,66,13,67,NaN,67,35,NaN,106,NaN,100
8251,,NaN,,,,,NaN,,,NaN,,NaN,
8252,7,NaN,50,68,13,68,NaN,67,35,NaN,109,NaN,100
8253,,NaN,,,,,NaN,,,NaN,,NaN,
8254,7,NaN,49,67,13,68,NaN,68,36,NaN,107,NaN,100
8255,,NaN,,,,,NaN,,,NaN,,NaN,
8256,7,NaN,50,68,13,69,NaN,68,36,NaN,110,NaN,100
8257,,NaN,,,,,NaN,,,NaN,,NaN,
8258,7,NaN,49,68,13,69,NaN,68,36,NaN,108,NaN,100
8259,,NaN,,,,,NaN,,,NaN,,NaN,
8260,7,NaN,49,67,13,69,NaN,68,35,NaN,107,NaN,100
8261,,NaN,,,,,NaN,,,NaN,,NaN,
8262,7,NaN,48,68,13,69,NaN,68,35,NaN,109,NaN,100
8263,,NaN,,,,,NaN,,,NaN,,NaN,
8264,7,NaN,48,66,13,69,NaN,68,35,NaN,106,NaN,100
8265,,NaN,,,,,NaN,,,NaN,,NaN,
8266,6,NaN,48,67,13,68,NaN,68,36,NaN,107,NaN,100
8267,,NaN,,,,,NaN,,,NaN,,NaN,
8268,6,NaN,48,66,13,68,NaN,68,36,NaN,105,NaN,100
8269,,NaN,,,,,NaN,,,NaN,,NaN,
8270,7,NaN,49,67,13,68,NaN,67,36,NaN,106,NaN,100
8271,,NaN,,,,,NaN,,,NaN,,NaN,
8272,7,NaN,48,66,13,68,NaN,68,35,NaN,106,NaN,100
8273,,NaN,,,,,NaN,,,NaN,,NaN,
8274,7,NaN,49,67,13,68,NaN,67,35,NaN,107,NaN,100
8275,,NaN,,,,,NaN,,,NaN,,NaN,
8276,7,NaN,48,67,13,68,NaN,67,35,NaN,108,NaN,100
8277,,NaN,,,,,NaN,,,NaN,,NaN,
8278,7,NaN,48,66,13,67,NaN,67,35,NaN,106,NaN,100
8279,,NaN,,,,,NaN,,,NaN,,NaN,
8280,7,NaN,48,67,13,67,NaN,67,35,NaN,108,NaN,100
8281,,NaN,,,,,NaN,,,NaN,,NaN,
8282,7,NaN,48,66,13,68,NaN,67,35,NaN,106,NaN,100
8283,,NaN,,,,,NaN,,,NaN,,NaN,
8284,7,NaN,49,67,13,68,NaN,67,35,NaN,107,NaN,100
8285,,NaN,,,,,NaN,,,NaN,,NaN,
8286,7,NaN,48,66,13,68,NaN,68,36,NaN,106,NaN,100
8287,,NaN,,,,,NaN,,,NaN,,NaN,
8288,7,NaN,49,66,13,68,NaN,68,36,NaN,106,NaN,100
8289,,NaN,,,,,NaN,,,NaN,,NaN,
8290,7,NaN,48,66,13,68,NaN,67,36,NaN,106,NaN,100
8291,,NaN,,,,,NaN,,,NaN,,NaN,
8292,7,NaN,49,66,13,68,NaN,67,35,NaN,105,NaN,100
8293,,NaN,,,,,NaN,,,NaN,,NaN,
8294,7,NaN,48,66,13,68,NaN,67,35,NaN,107,NaN,100
8295,,NaN,,,,,NaN,,,NaN,,NaN,
8296,7,NaN,48,66,13,68,NaN,67,35,NaN,105,NaN,100
8297,,NaN,,,,,NaN,,,NaN,,NaN,
8298,7,NaN,48,66,13,68,NaN,67,35,NaN,107,NaN,100
8299,,NaN,,,,,NaN,,,NaN,,NaN,
8300,7,NaN,47,65,13,68,NaN,67,35,NaN,104,NaN,100
8301,,NaN,,,,,NaN,,,NaN,,NaN,
8302,7,NaN,47,65,13,68,NaN,67,35,NaN,104,NaN,100
8303,,NaN,,,,,NaN,,,NaN,,NaN,
8304,7,NaN,46,64,13,67,NaN,67,35,NaN,103,NaN,100
8305,,NaN,,,,,NaN,,,NaN,,NaN,
8306,7,NaN,47,64,13,67,NaN,66,35,NaN,102,NaN,100
8307,,NaN,,,,,NaN,,,NaN,,NaN,
8308,7,NaN,46,64,13,66,NaN,66,35,NaN,104,NaN,100
8309,,NaN,,,,,NaN,,,NaN,,NaN,
8310,7,NaN,46,63,13,66,NaN,66,35,NaN,102,NaN,100
8311,,NaN,,,,,NaN,,,NaN,,NaN,
8312,7,NaN,48,65,13,66,NaN,65,35,NaN,105,NaN,100
8313,,NaN,,,,,NaN,,,NaN,,NaN,
8314,7,NaN,47,64,13,66,NaN,65,35,NaN,104,NaN,100
8315,,NaN,,,,,NaN,,,NaN,,NaN,
8316,7,NaN,48,65,13,67,NaN,66,35,NaN,106,NaN,100
8317,,NaN,,,,,NaN,,,NaN,,NaN,
8318,7,NaN,47,65,13,67,NaN,67,35,NaN,105,NaN,100
8319,,NaN,,,,,NaN,,,NaN,,NaN,
8320,7,NaN,47,64,13,67,NaN,67,35,NaN,104,NaN,100
8321,,NaN,,,,,NaN,,,NaN,,NaN,
8322,7,NaN,47,65,13,67,NaN,67,35,NaN,105,NaN,100
8323,,NaN,,,,,NaN,,,NaN,,NaN,
8324,7,NaN,47,64,13,66,NaN,66,35,NaN,103,NaN,100
8325,,NaN,,,,,NaN,,,NaN,,NaN,
8326,7,NaN,48,65,13,66,NaN,65,35,NaN,107,NaN,100
8327,,NaN,,,,,NaN,,,NaN,,NaN,
8328,7,NaN,48,65,13,65,NaN,64,35,NaN,106,NaN,100
8329,,NaN,,,,,NaN,,,NaN,,NaN,
8330,7,NaN,50,67,13,65,NaN,64,35,NaN,108,NaN,100
8331,,NaN,,,,,NaN,,,NaN,,NaN,
8332,7,NaN,50,68,13,65,NaN,64,35,NaN,109,NaN,100
8333,,NaN,,,,,NaN,,,NaN,,NaN,
8334,7,NaN,52,69,13,66,NaN,65,35,NaN,111,NaN,100
8335,,NaN,,,,,NaN,,,NaN,,NaN,
8336,7,NaN,51,70,13,67,NaN,66,35,NaN,112,NaN,100
8337,,NaN,,,,,NaN,,,NaN,,NaN,
8338,7,NaN,51,70,13,67,NaN,67,35,NaN,110,NaN,100
8339,,NaN,,,,,NaN,,,NaN,,NaN,
8340,7,NaN,52,71,13,68,NaN,67,35,NaN,112,NaN,100
8341,,NaN,,,,,NaN,,,NaN,,NaN,
8342,6,NaN,51,70,13,69,NaN,68,35,NaN,110,NaN,100
8343,,NaN,,,,,NaN,,,NaN,,NaN,
8344,6,NaN,52,71,13,69,NaN,68,35,NaN,112,NaN,100
8345,,NaN,,,,,NaN,,,NaN,,NaN,
8346,7,NaN,51,70,13,70,NaN,69,35,NaN,110,NaN,100
8347,,NaN,,,,,NaN,,,NaN,,NaN,
8348,7,NaN,52,70,13,70,NaN,69,35,NaN,111,NaN,100
8349,,NaN,,,,,NaN,,,NaN,,NaN,
8350,7,NaN,51,70,13,70,NaN,70,35,NaN,111,NaN,100
8351,,NaN,,,,,NaN,,,NaN,,NaN,
8352,7,NaN,50,69,13,70,NaN,69,35,NaN,110,NaN,100
8353,,NaN,,,,,NaN,,,NaN,,NaN,
8354,7,NaN,50,69,13,70,NaN,69,35,NaN,111,NaN,100
8355,,NaN,,,,,NaN,,,NaN,,NaN,
8356,7,NaN,49,68,13,69,NaN,69,35,NaN,108,NaN,100
8357,,NaN,,,,,NaN,,,NaN,,NaN,
8358,7,NaN,50,69,13,69,NaN,69,35,NaN,110,NaN,100
8359,,NaN,,,,,NaN,,,NaN,,NaN,
8360,7,NaN,49,68,13,69,NaN,69,35,NaN,108,NaN,100
8361,,NaN,,,,,NaN,,,NaN,,NaN,
8362,7,NaN,51,68,13,69,NaN,69,35,NaN,109,NaN,100
8363,,NaN,,,,,NaN,,,NaN,,NaN,
8364,7,NaN,50,68,13,69,NaN,69,35,NaN,109,NaN,100
8365,,NaN,,,,,NaN,,,NaN,,NaN,
8366,7,NaN,50,68,13,69,NaN,69,35,NaN,108,NaN,100
8367,,NaN,,,,,NaN,,,NaN,,NaN,
8368,7,NaN,49,68,13,69,NaN,68,35,NaN,110,NaN,100
8369,,NaN,,,,,NaN,,,NaN,,NaN,
8370,7,NaN,49,67,13,69,NaN,68,35,NaN,108,NaN,100
8371,,NaN,,,,,NaN,,,NaN,,NaN,
8372,7,NaN,49,68,13,68,NaN,68,35,NaN,109,NaN,100
8373,,NaN,,,,,NaN,,,NaN,,NaN,
8374,7,NaN,47,66,13,68,NaN,67,35,NaN,106,NaN,100
8375,,NaN,,,,,NaN,,,NaN,,NaN,
8376,7,NaN,48,67,13,67,NaN,67,35,NaN,107,NaN,100
8377,,NaN,,,,,NaN,,,NaN,,NaN,
8378,7,NaN,47,66,13,67,NaN,66,36,NaN,106,NaN,100
8379,,NaN,,,,,NaN,,,NaN,,NaN,
8380,7,NaN,48,65,13,66,NaN,66,36,NaN,105,NaN,100
8381,,NaN,,,,,NaN,,,NaN,,NaN,
8382,7,NaN,48,66,13,66,NaN,65,36,NaN,107,NaN,100
8383,,NaN,,,,,NaN,,,NaN,,NaN,
8384,7,NaN,48,66,13,66,NaN,65,35,NaN,105,NaN,100
8385,,NaN,,,,,NaN,,,NaN,,NaN,
8386,7,NaN,49,67,13,66,NaN,65,35,NaN,108,NaN,100
8387,,NaN,,,,,NaN,,,NaN,,NaN,
8388,7,NaN,49,67,13,66,NaN,66,35,NaN,106,NaN,100
8389,,NaN,,,,,NaN,,,NaN,,NaN,
8390,7,NaN,50,68,13,67,NaN,66,35,NaN,108,NaN,100
8391,,NaN,,,,,NaN,,,NaN,,NaN,
8392,7,NaN,49,68,13,68,NaN,67,35,NaN,107,NaN,100
8393,,NaN,,,,,NaN,,,NaN,,NaN,
8394,6,NaN,50,68,13,68,NaN,68,35,NaN,108,NaN,100
8395,,NaN,,,,,NaN,,,NaN,,NaN,
8396,6,NaN,50,68,13,69,NaN,68,35,NaN,109,NaN,100
8397,,NaN,,,,,NaN,,,NaN,,NaN,
8398,6,NaN,50,67,13,69,NaN,68,35,NaN,107,NaN,100
8399,,NaN,,,,,NaN,,,NaN,,NaN,
8400,6,NaN,50,68,13,69,NaN,68,35,NaN,109,NaN,100
8401,,NaN,,,,,NaN,,,NaN,,NaN,
8402,7,NaN,49,67,13,69,NaN,69,35,NaN,107,NaN,100
8403,,NaN,,,,,NaN,,,NaN,,NaN,
8404,7,NaN,50,68,13,69,NaN,68,36,NaN,108,NaN,100
8405,,NaN,,,,,NaN,,,NaN,,NaN,
8406,7,NaN,48,67,13,69,NaN,68,36,NaN,107,NaN,100
8407,,NaN,,,,,NaN,,,NaN,,NaN,
8408,7,NaN,49,67,13,68,NaN,68,36,NaN,108,NaN,100
8409,,NaN,,,,,NaN,,,NaN,,NaN,
8410,7,NaN,48,67,13,68,NaN,67,35,NaN,108,NaN,100
8411,,NaN,,,,,NaN,,,NaN,,NaN,
8412,7,NaN,48,66,13,68,NaN,67,35,NaN,105,NaN,100
8413,,NaN,,,,,NaN,,,NaN,,NaN,
8414,7,NaN,48,66,13,68,NaN,67,35,NaN,107,NaN,100
8415,,NaN,,,,,NaN,,,NaN,,NaN,
8416,7,NaN,47,65,13,68,NaN,68,35,NaN,105,NaN,100
8417,,NaN,,,,,NaN,,,NaN,,NaN,
8418,7,NaN,48,66,13,68,NaN,67,36,NaN,106,NaN,100
8419,,NaN,,,,,NaN,,,NaN,,NaN,
8420,7,NaN,48,65,13,67,NaN,67,36,NaN,105,NaN,100
8421,,NaN,,,,,NaN,,,NaN,,NaN,
8422,7,NaN,49,66,13,67,NaN,67,36,NaN,106,NaN,100
8423,,NaN,,,,,NaN,,,NaN,,NaN,
8424,7,NaN,48,66,13,67,NaN,66,36,NaN,106,NaN,100
8425,,NaN,,,,,NaN,,,NaN,,NaN,
8426,7,NaN,48,66,13,67,NaN,67,36,NaN,105,NaN,100
8427,,NaN,,,,,NaN,,,NaN,,NaN,
8428,7,NaN,48,66,13,68,NaN,67,36,NaN,106,NaN,100
8429,,NaN,,,,,NaN,,,NaN,,NaN,
8430,7,NaN,48,65,13,68,NaN,68,36,NaN,105,NaN,100
8431,,NaN,,,,,NaN,,,NaN,,NaN,
8432,7,NaN,48,66,13,69,NaN,68,36,NaN,107,NaN,100
8433,,NaN,,,,,NaN,,,NaN,,NaN,
8434,7,NaN,47,65,13,69,NaN,68,36,NaN,104,NaN,100
8435,,NaN,,,,,NaN,,,NaN,,NaN,
8436,7,NaN,48,66,13,68,NaN,68,36,NaN,106,NaN,100
8437,,NaN,,,,,NaN,,,NaN,,NaN,
8438,7,NaN,48,65,13,68,NaN,67,36,NaN,105,NaN,100
8439,,NaN,,,,,NaN,,,NaN,,NaN,
8440,7,NaN,48,65,13,68,NaN,67,36,NaN,105,NaN,100
8441,,NaN,,,,,NaN,,,NaN,,NaN,
8442,7,NaN,49,66,13,68,NaN,67,36,NaN,107,NaN,100
8443,,NaN,,,,,NaN,,,NaN,,NaN,
8444,7,NaN,48,66,13,68,NaN,68,36,NaN,105,NaN,100
