time,Solar8000/HR,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/ART_DBP,Solar8000/PLETH_SPO2,Solar8000/CVP,SNUADC/ART,SNUADC/CVP,Solar8000/PLETH_HR
11974,77,NaN,146,NaN,91,35,13,65,99,4,NaN,NaN,77
11975,,NaN,,NaN,,,,,,,NaN,NaN,
11976,76,NaN,144,NaN,91,35,13,65,99,4,NaN,NaN,77
11977,,NaN,,NaN,,,,,,,NaN,NaN,
11978,76,NaN,145,NaN,91,36,13,65,99,4,NaN,NaN,77
11979,,NaN,,NaN,,,,,,,NaN,NaN,
11980,76,NaN,145,NaN,91,36,13,65,99,4,NaN,NaN,77
11981,,NaN,,NaN,,,,,,,NaN,NaN,
11982,76,NaN,147,NaN,92,36,13,65,99,4,NaN,NaN,77
11983,,NaN,,NaN,,,,,,,NaN,NaN,
11984,76,NaN,148,NaN,92,36,13,65,99,4,NaN,NaN,77
11985,,NaN,,NaN,,,,,,,NaN,NaN,
11986,76,NaN,144,NaN,91,36,13,64,99,3,NaN,NaN,77
11987,,NaN,,NaN,,,,,,,NaN,NaN,
11988,76,NaN,146,NaN,91,36,13,64,99,3,NaN,NaN,77
11989,,NaN,,NaN,,,,,,,NaN,NaN,
11990,76,NaN,146,NaN,91,35,13,64,99,3,NaN,NaN,76
11991,,NaN,,NaN,,,,,,,NaN,NaN,
11992,76,NaN,144,NaN,90,35,13,63,99,3,NaN,NaN,76
11993,,NaN,,NaN,,,,,,,NaN,NaN,
11994,76,NaN,145,NaN,91,35,13,65,99,3,NaN,NaN,76
11995,,NaN,,NaN,,,,,,,NaN,NaN,
11996,76,NaN,146,NaN,90,36,13,64,99,3,NaN,NaN,76
11997,,NaN,,NaN,,,,,,,NaN,NaN,
11998,76,NaN,144,NaN,90,36,13,64,99,3,NaN,NaN,76
11999,,NaN,,NaN,,,,,,,NaN,NaN,
12000,76,NaN,148,NaN,91,36,13,64,99,3,NaN,NaN,76
12001,,NaN,,NaN,,,,,,,NaN,NaN,
12002,75,NaN,148,NaN,92,36,13,65,99,3,NaN,NaN,76
12003,,NaN,,NaN,,,,,,,NaN,NaN,
12004,76,NaN,148,NaN,92,36,13,65,99,3,NaN,NaN,76
12005,,NaN,,NaN,,,,,,,NaN,NaN,
12006,76,NaN,149,NaN,93,36,13,66,99,3,NaN,NaN,76
12007,,NaN,,NaN,,,,,,,NaN,NaN,
12008,76,NaN,148,NaN,92,36,13,65,99,3,NaN,NaN,76
12009,,NaN,,NaN,,,,,,,NaN,NaN,
12010,76,NaN,146,NaN,92,36,13,64,99,3,NaN,NaN,77
12011,,NaN,,NaN,,,,,,,NaN,NaN,
12012,76,NaN,148,NaN,92,36,13,65,99,3,NaN,NaN,76
12013,,NaN,,NaN,,,,,,,NaN,NaN,
12014,76,NaN,148,NaN,92,36,13,65,99,3,NaN,NaN,76
12015,,NaN,,NaN,,,,,,,NaN,NaN,
12016,75,NaN,145,NaN,91,35,13,64,99,3,NaN,NaN,76
12017,,NaN,,NaN,,,,,,,NaN,NaN,
12018,75,NaN,148,NaN,92,35,13,65,99,3,NaN,NaN,76
12019,,NaN,,NaN,,,,,,,NaN,NaN,
12020,75,NaN,146,NaN,91,35,13,64,99,3,NaN,NaN,76
12021,,NaN,,NaN,,,,,,,NaN,NaN,
12022,75,NaN,147,NaN,92,35,13,66,99,3,NaN,NaN,76
12023,,NaN,,NaN,,,,,,,NaN,NaN,
12024,76,NaN,147,NaN,92,35,13,64,99,3,NaN,NaN,76
12025,,NaN,,NaN,,,,,,,NaN,NaN,
12026,75,NaN,147,NaN,92,35,13,64,99,3,NaN,NaN,76
12027,,NaN,,NaN,,,,,,,NaN,NaN,
12028,75,NaN,148,NaN,92,36,13,64,99,3,NaN,NaN,76
12029,,NaN,,NaN,,,,,,,NaN,NaN,
12030,75,NaN,146,NaN,91,36,13,64,99,3,NaN,NaN,76
12031,,NaN,,NaN,,,,,,,NaN,NaN,
12032,75,NaN,149,NaN,92,36,13,64,99,3,NaN,NaN,76
12033,,NaN,,NaN,,,,,,,NaN,NaN,
12034,76,NaN,146,NaN,91,37,13,64,99,3,NaN,NaN,76
12035,,NaN,,NaN,,,,,,,NaN,NaN,
12036,75,NaN,145,NaN,90,37,13,63,99,3,NaN,NaN,75
12037,,NaN,,NaN,,,,,,,NaN,NaN,
12038,75,NaN,145,NaN,90,37,13,64,99,3,NaN,NaN,76
12039,,NaN,,NaN,,,,,,,NaN,NaN,
12040,73,NaN,147,NaN,91,37,13,64,99,3,NaN,NaN,75
12041,,NaN,,NaN,,,,,,,NaN,NaN,
12042,75,NaN,147,NaN,91,35,13,64,99,3,NaN,NaN,74
12043,,NaN,,NaN,,,,,,,NaN,NaN,
12044,74,NaN,146,NaN,91,35,13,64,99,3,NaN,NaN,75
12045,,NaN,,NaN,,,,,,,NaN,NaN,
12046,75,NaN,149,NaN,92,35,13,65,99,3,NaN,NaN,75
12047,,NaN,,NaN,,,,,,,NaN,NaN,
12048,75,NaN,148,NaN,92,35,13,65,99,3,NaN,NaN,76
12049,,NaN,,NaN,,,,,,,NaN,NaN,
12050,75,NaN,146,NaN,91,35,13,64,99,3,NaN,NaN,76
12051,,NaN,,NaN,,,,,,,NaN,NaN,
12052,75,NaN,146,NaN,91,35,13,64,99,3,NaN,NaN,76
12053,,NaN,,NaN,,,,,,,NaN,NaN,
12054,76,NaN,146,NaN,91,35,13,64,99,3,NaN,NaN,76
12055,,NaN,,NaN,,,,,,,NaN,NaN,
12056,76,NaN,149,NaN,92,35,13,64,99,3,NaN,NaN,76
12057,,NaN,,NaN,,,,,,,NaN,NaN,
12058,75,NaN,147,NaN,92,35,13,65,99,3,NaN,NaN,76
12059,,NaN,,NaN,,,,,,,NaN,NaN,
12060,76,NaN,151,NaN,94,35,13,66,99,3,NaN,NaN,76
12061,,NaN,,NaN,,,,,,,NaN,NaN,
12062,75,NaN,149,NaN,93,35,13,65,99,3,NaN,NaN,76
12063,,NaN,,NaN,,,,,,,NaN,NaN,
12064,75,NaN,150,NaN,94,35,13,66,99,3,NaN,NaN,76
12065,,NaN,,NaN,,,,,,,NaN,NaN,
12066,75,NaN,148,NaN,93,35,13,65,99,3,NaN,NaN,76
12067,,NaN,,NaN,,,,,,,NaN,NaN,
12068,75,NaN,148,NaN,93,35,13,65,99,3,NaN,NaN,76
12069,,NaN,,NaN,,,,,,,NaN,NaN,
12070,75,NaN,146,NaN,91,35,13,64,99,3,NaN,NaN,75
12071,,NaN,,NaN,,,,,,,NaN,NaN,
12072,75,NaN,146,NaN,91,35,13,64,99,3,NaN,NaN,75
12073,,NaN,,NaN,,,,,,,NaN,NaN,
12074,75,NaN,144,NaN,90,35,13,63,99,3,NaN,NaN,75
12075,,NaN,,NaN,,,,,,,NaN,NaN,
12076,75,NaN,144,NaN,90,35,13,63,99,3,NaN,NaN,75
12077,,NaN,,NaN,,,,,,,NaN,NaN,
12078,74,NaN,145,NaN,90,35,13,63,99,3,NaN,NaN,75
12079,,NaN,,NaN,,,,,,,NaN,NaN,
12080,74,NaN,145,NaN,90,35,13,63,99,3,NaN,NaN,75
12081,,NaN,,NaN,,,,,,,NaN,NaN,
12082,74,NaN,145,NaN,90,35,13,63,99,3,NaN,NaN,75
12083,,NaN,,NaN,,,,,,,NaN,NaN,
12084,74,NaN,145,NaN,90,35,13,62,99,3,NaN,NaN,75
12085,,NaN,,NaN,,,,,,,NaN,NaN,
12086,74,NaN,143,NaN,89,35,13,62,99,3,NaN,NaN,74
12087,,NaN,,NaN,,,,,,,NaN,NaN,
12088,74,NaN,141,NaN,88,35,13,61,99,3,NaN,NaN,75
12089,,NaN,,NaN,,,,,,,NaN,NaN,
12090,74,NaN,141,NaN,88,35,13,61,99,3,NaN,NaN,74
12091,,NaN,,NaN,,,,,,,NaN,NaN,
12092,74,NaN,141,NaN,88,35,13,63,99,3,NaN,NaN,74
12093,,NaN,,NaN,,,,,,,NaN,NaN,
12094,74,NaN,141,NaN,88,35,13,63,99,3,NaN,NaN,75
12095,,NaN,,NaN,,,,,,,NaN,NaN,
12096,74,NaN,144,NaN,89,35,13,63,99,3,NaN,NaN,74
12097,,NaN,,NaN,,,,,,,NaN,NaN,
12098,74,NaN,144,NaN,90,35,13,64,99,3,NaN,NaN,75
12099,,NaN,,NaN,,,,,,,NaN,NaN,
12100,73,NaN,144,NaN,90,35,13,64,99,3,NaN,NaN,74
12101,,NaN,,NaN,,,,,,,NaN,NaN,
12102,74,NaN,143,NaN,90,35,13,63,99,3,NaN,NaN,74
12103,,NaN,,NaN,,,,,,,NaN,NaN,
12104,74,NaN,143,NaN,90,35,13,63,99,3,NaN,NaN,74
12105,,NaN,,NaN,,,,,,,NaN,NaN,
12106,74,NaN,145,NaN,91,35,13,64,99,3,NaN,NaN,74
12107,,NaN,,NaN,,,,,,,NaN,NaN,
12108,73,NaN,142,NaN,89,35,13,63,99,3,NaN,NaN,74
12109,,NaN,,NaN,,,,,,,NaN,NaN,
12110,74,NaN,143,NaN,90,35,13,63,99,3,NaN,NaN,74
12111,,NaN,,NaN,,,,,,,NaN,NaN,
12112,74,NaN,143,NaN,89,35,13,63,99,3,NaN,NaN,74
12113,,NaN,,NaN,,,,,,,NaN,NaN,
12114,74,NaN,143,NaN,89,35,13,63,99,3,NaN,NaN,74
12115,,NaN,,NaN,,,,,,,NaN,NaN,
12116,74,NaN,143,NaN,90,35,13,64,99,3,NaN,NaN,74
12117,,NaN,,NaN,,,,,,,NaN,NaN,
12118,74,NaN,146,NaN,91,35,13,64,99,3,NaN,NaN,74
12119,,NaN,,NaN,,,,,,,NaN,NaN,
12120,74,NaN,146,NaN,91,35,13,64,99,3,NaN,NaN,74
12121,,NaN,,NaN,,,,,,,NaN,NaN,
12122,74,NaN,145,NaN,90,35,13,63,99,3,NaN,NaN,75
12123,,NaN,,NaN,,,,,,,NaN,NaN,
12124,74,NaN,143,NaN,90,35,13,62,99,3,NaN,NaN,74
12125,,NaN,,NaN,,,,,,,NaN,NaN,
12126,74,NaN,142,NaN,90,35,13,63,99,3,NaN,NaN,74
12127,,NaN,,NaN,,,,,,,NaN,NaN,
12128,72,NaN,142,NaN,90,35,13,63,99,3,NaN,NaN,74
12129,,NaN,,NaN,,,,,,,NaN,NaN,
12130,73,NaN,141,NaN,88,35,13,62,99,3,NaN,NaN,73
12131,,NaN,,NaN,,,,,,,NaN,NaN,
12132,73,NaN,144,NaN,90,35,13,64,99,3,NaN,NaN,74
12133,,NaN,,NaN,,,,,,,NaN,NaN,
12134,74,NaN,143,NaN,89,35,13,62,99,3,NaN,NaN,74
12135,,NaN,,NaN,,,,,,,NaN,NaN,
12136,73,NaN,145,NaN,90,35,13,63,99,3,NaN,NaN,74
12137,,NaN,,NaN,,,,,,,NaN,NaN,
12138,73,NaN,141,NaN,89,35,13,63,99,3,NaN,NaN,74
12139,,NaN,,NaN,,,,,,,NaN,NaN,
12140,73,NaN,141,NaN,89,35,13,63,99,3,NaN,NaN,75
12141,,NaN,,NaN,,,,,,,NaN,NaN,
12142,73,NaN,142,NaN,88,35,13,62,99,3,NaN,NaN,74
12143,,NaN,,NaN,,,,,,,NaN,NaN,
12144,73,NaN,142,NaN,88,35,13,62,99,3,NaN,NaN,74
12145,,NaN,,NaN,,,,,,,NaN,NaN,
12146,73,NaN,141,NaN,88,35,13,62,99,3,NaN,NaN,74
12147,,NaN,,NaN,,,,,,,NaN,NaN,
12148,73,NaN,142,NaN,88,35,13,61,99,3,NaN,NaN,74
12149,,NaN,,NaN,,,,,,,NaN,NaN,
12150,73,NaN,139,NaN,87,35,13,61,99,3,NaN,NaN,73
12151,,NaN,,NaN,,,,,,,NaN,NaN,
12152,73,NaN,140,NaN,88,35,13,62,99,3,NaN,NaN,73
12153,,NaN,,NaN,,,,,,,NaN,NaN,
12154,73,NaN,142,NaN,89,35,13,62,99,3,NaN,NaN,73
12155,,NaN,,NaN,,,,,,,NaN,NaN,
12156,72,NaN,141,NaN,89,35,13,62,99,3,NaN,NaN,73
12157,,NaN,,NaN,,,,,,,NaN,NaN,
12158,73,NaN,141,NaN,89,35,13,62,99,3,NaN,NaN,73
12159,,NaN,,NaN,,,,,,,NaN,NaN,
12160,73,NaN,142,NaN,89,35,13,62,99,3,NaN,NaN,73
12161,,NaN,,NaN,,,,,,,NaN,NaN,
12162,72,NaN,140,NaN,88,35,13,61,99,3,NaN,NaN,73
12163,,NaN,,NaN,,,,,,,NaN,NaN,
12164,72,NaN,140,NaN,88,35,13,61,99,3,NaN,NaN,73
12165,,NaN,,NaN,,,,,,,NaN,NaN,
12166,72,NaN,138,NaN,87,35,13,61,99,3,NaN,NaN,73
12167,,NaN,,NaN,,,,,,,NaN,NaN,
12168,73,NaN,141,NaN,88,35,13,63,99,3,NaN,NaN,73
12169,,NaN,,NaN,,,,,,,NaN,NaN,
12170,73,NaN,141,NaN,88,35,13,63,99,3,NaN,NaN,73
12171,,NaN,,NaN,,,,,,,NaN,NaN,
12172,73,NaN,139,NaN,87,35,13,61,99,3,NaN,NaN,73
12173,,NaN,,NaN,,,,,,,NaN,NaN,
12174,72,NaN,141,NaN,88,35,13,62,99,3,NaN,NaN,73
12175,,NaN,,NaN,,,,,,,NaN,NaN,
12176,72,NaN,139,NaN,87,35,13,61,99,3,NaN,NaN,73
12177,,NaN,,NaN,,,,,,,NaN,NaN,
12178,72,NaN,139,NaN,87,35,13,61,99,3,NaN,NaN,73
12179,,NaN,,NaN,,,,,,,NaN,NaN,
12180,72,NaN,141,NaN,88,35,13,62,99,3,NaN,NaN,73
12181,,NaN,,NaN,,,,,,,NaN,NaN,
12182,72,NaN,140,NaN,88,35,13,62,99,3,NaN,NaN,73
12183,,NaN,,NaN,,,,,,,NaN,NaN,
12184,72,NaN,137,NaN,86,35,13,61,99,3,NaN,NaN,73
12185,,NaN,,NaN,,,,,,,NaN,NaN,
12186,72,NaN,137,NaN,86,35,13,61,99,3,NaN,NaN,73
12187,,NaN,,NaN,,,,,,,NaN,NaN,
12188,72,NaN,137,NaN,86,35,13,61,99,3,NaN,NaN,72
12189,,NaN,,NaN,,,,,,,NaN,NaN,
12190,72,NaN,138,NaN,86,35,13,61,99,3,NaN,NaN,72
12191,,NaN,,NaN,,,,,,,NaN,NaN,
12192,72,NaN,140,NaN,88,35,13,63,99,3,NaN,NaN,72
12193,,NaN,,NaN,,,,,,,NaN,NaN,
12194,72,NaN,139,NaN,87,35,13,61,99,3,NaN,NaN,72
12195,,NaN,,NaN,,,,,,,NaN,NaN,
12196,72,NaN,139,NaN,87,35,13,61,99,3,NaN,NaN,73
12197,,NaN,,NaN,,,,,,,NaN,NaN,
12198,72,NaN,140,NaN,88,35,13,62,99,3,NaN,NaN,73
12199,,NaN,,NaN,,,,,,,NaN,NaN,
12200,72,NaN,138,NaN,87,35,13,61,99,3,NaN,NaN,73
12201,,NaN,,NaN,,,,,,,NaN,NaN,
12202,72,NaN,140,NaN,88,35,13,62,99,3,NaN,NaN,73
12203,,NaN,,NaN,,,,,,,NaN,NaN,
12204,72,NaN,138,NaN,87,35,13,61,99,3,NaN,NaN,72
12205,,NaN,,NaN,,,,,,,NaN,NaN,
12206,72,NaN,138,NaN,87,35,13,61,99,3,NaN,NaN,73
12207,,NaN,,NaN,,,,,,,NaN,NaN,
12208,72,NaN,140,NaN,87,34,13,62,99,3,NaN,NaN,73
12209,,NaN,,NaN,,,,,,,NaN,NaN,
12210,72,NaN,140,NaN,87,34,13,62,99,3,NaN,NaN,73
12211,,NaN,,NaN,,,,,,,NaN,NaN,
12212,72,NaN,140,NaN,87,34,13,62,99,3,NaN,NaN,73
12213,,NaN,,NaN,,,,,,,NaN,NaN,
12214,72,NaN,138,NaN,87,35,13,61,99,3,NaN,NaN,73
12215,,NaN,,NaN,,,,,,,NaN,NaN,
12216,71,NaN,138,NaN,87,35,13,61,99,3,NaN,NaN,72
12217,,NaN,,NaN,,,,,,,NaN,NaN,
12218,71,NaN,137,NaN,86,35,13,61,99,3,NaN,NaN,72
12219,,NaN,,NaN,,,,,,,NaN,NaN,
12220,71,NaN,140,NaN,87,35,13,62,99,3,NaN,NaN,72
12221,,NaN,,NaN,,,,,,,NaN,NaN,
12222,71,NaN,140,NaN,87,35,13,62,99,3,NaN,NaN,72
12223,,NaN,,NaN,,,,,,,NaN,NaN,
12224,71,NaN,138,NaN,86,35,13,61,99,3,NaN,NaN,71
12225,,NaN,,NaN,,,,,,,NaN,NaN,
12226,71,NaN,138,NaN,86,35,13,61,99,3,NaN,NaN,71
12227,,NaN,,NaN,,,,,,,NaN,NaN,
12228,71,NaN,137,NaN,86,35,13,60,99,3,NaN,NaN,72
12229,,NaN,,NaN,,,,,,,NaN,NaN,
12230,71,NaN,137,NaN,86,35,13,60,99,3,NaN,NaN,72
12231,,NaN,,NaN,,,,,,,NaN,NaN,
12232,71,NaN,137,NaN,86,35,13,60,99,3,NaN,NaN,71
12233,,NaN,,NaN,,,,,,,NaN,NaN,
12234,71,NaN,138,NaN,86,35,13,60,99,3,NaN,NaN,72
12235,,NaN,,NaN,,,,,,,NaN,NaN,
12236,71,NaN,138,NaN,86,35,13,60,99,3,NaN,NaN,71
12237,,NaN,,NaN,,,,,,,NaN,NaN,
12238,72,NaN,138,NaN,86,35,13,61,99,3,NaN,NaN,72
12239,,NaN,,NaN,,,,,,,NaN,NaN,
12240,72,NaN,138,NaN,86,35,13,61,99,3,NaN,NaN,72
12241,,NaN,,NaN,,,,,,,NaN,NaN,
12242,72,NaN,136,NaN,85,35,13,60,99,3,NaN,NaN,72
12243,,NaN,,NaN,,,,,,,NaN,NaN,
12244,72,NaN,134,NaN,84,35,13,59,99,3,NaN,NaN,72
12245,,NaN,,NaN,,,,,,,NaN,NaN,
12246,72,NaN,134,NaN,84,35,13,59,99,3,NaN,NaN,72
12247,,NaN,,NaN,,,,,,,NaN,NaN,
12248,71,NaN,136,NaN,85,35,13,60,99,3,NaN,NaN,72
12249,,NaN,,NaN,,,,,,,NaN,NaN,
12250,71,NaN,135,NaN,85,35,13,60,99,3,NaN,NaN,72
12251,,NaN,,NaN,,,,,,,NaN,NaN,
12252,71,NaN,139,NaN,86,35,13,61,99,3,NaN,NaN,72
12253,,NaN,,NaN,,,,,,,NaN,NaN,
12254,71,NaN,137,NaN,86,35,13,61,99,3,NaN,NaN,72
12255,,NaN,,NaN,,,,,,,NaN,NaN,
12256,71,NaN,137,NaN,86,35,13,61,99,3,NaN,NaN,72
12257,,NaN,,NaN,,,,,,,NaN,NaN,
12258,72,NaN,136,NaN,86,35,13,60,99,3,NaN,NaN,72
12259,,NaN,,NaN,,,,,,,NaN,NaN,
12260,71,NaN,136,NaN,86,35,13,61,99,3,NaN,NaN,72
12261,,NaN,,NaN,,,,,,,NaN,NaN,
12262,71,NaN,136,NaN,86,35,13,60,99,3,NaN,NaN,72
12263,,NaN,,NaN,,,,,,,NaN,NaN,
12264,71,NaN,136,NaN,86,35,13,60,99,3,NaN,NaN,72
12265,,NaN,,NaN,,,,,,,NaN,NaN,
12266,71,NaN,136,NaN,85,35,13,60,99,3,NaN,NaN,72
12267,,NaN,,NaN,,,,,,,NaN,NaN,
12268,71,NaN,139,NaN,87,35,13,61,99,3,NaN,NaN,72
12269,,NaN,,NaN,,,,,,,NaN,NaN,
12270,71,NaN,138,NaN,87,34,13,61,99,3,NaN,NaN,72
12271,,NaN,,NaN,,,,,,,NaN,NaN,
12272,71,NaN,136,NaN,86,34,13,60,99,3,NaN,NaN,72
12273,,NaN,,NaN,,,,,,,NaN,NaN,
12274,71,NaN,137,NaN,86,34,13,60,99,3,NaN,NaN,72
12275,,NaN,,NaN,,,,,,,NaN,NaN,
12276,71,NaN,136,NaN,86,35,13,60,99,3,NaN,NaN,71
12277,,NaN,,NaN,,,,,,,NaN,NaN,
12278,71,NaN,135,NaN,85,35,13,60,99,3,NaN,NaN,72
12279,,NaN,,NaN,,,,,,,NaN,NaN,
12280,71,NaN,136,NaN,85,35,13,60,99,3,NaN,NaN,71
12281,,NaN,,NaN,,,,,,,NaN,NaN,
12282,71,NaN,134,NaN,84,35,13,60,99,3,NaN,NaN,71
12283,,NaN,,NaN,,,,,,,NaN,NaN,
12284,71,NaN,134,NaN,84,35,13,60,99,3,NaN,NaN,72
12285,,NaN,,NaN,,,,,,,NaN,NaN,
12286,71,NaN,135,NaN,85,35,13,60,99,3,NaN,NaN,72
12287,,NaN,,NaN,,,,,,,NaN,NaN,
12288,71,NaN,139,NaN,86,34,13,61,99,3,NaN,NaN,71
12289,,NaN,,NaN,,,,,,,NaN,NaN,
12290,71,NaN,136,NaN,86,34,13,60,99,3,NaN,NaN,72
12291,,NaN,,NaN,,,,,,,NaN,NaN,
12292,71,NaN,136,NaN,85,34,13,60,99,3,NaN,NaN,72
12293,,NaN,,NaN,,,,,,,NaN,NaN,
12294,71,NaN,136,NaN,85,35,13,60,99,3,NaN,NaN,72
12295,,NaN,,NaN,,,,,,,NaN,NaN,
12296,70,NaN,134,NaN,84,35,13,59,99,3,NaN,NaN,71
12297,,NaN,,NaN,,,,,,,NaN,NaN,
12298,71,NaN,136,NaN,85,35,13,60,99,3,NaN,NaN,71
12299,,NaN,,NaN,,,,,,,NaN,NaN,
12300,70,NaN,136,NaN,85,35,13,60,99,3,NaN,NaN,71
12301,,NaN,,NaN,,,,,,,NaN,NaN,
12302,71,NaN,137,NaN,85,35,13,61,99,3,NaN,NaN,71
12303,,NaN,,NaN,,,,,,,NaN,NaN,
12304,70,NaN,137,NaN,85,35,13,61,99,3,NaN,NaN,71
12305,,NaN,,NaN,,,,,,,NaN,NaN,
12306,70,NaN,136,NaN,86,35,13,61,99,3,NaN,NaN,71
12307,,NaN,,NaN,,,,,,,NaN,NaN,
12308,71,NaN,137,NaN,86,35,13,61,99,3,NaN,NaN,72
12309,,NaN,,NaN,,,,,,,NaN,NaN,
12310,71,NaN,136,NaN,86,35,13,60,99,3,NaN,NaN,72
12311,,NaN,,NaN,,,,,,,NaN,NaN,
12312,71,NaN,138,NaN,87,35,13,61,99,3,NaN,NaN,72
12313,,NaN,,NaN,,,,,,,NaN,NaN,
12314,71,NaN,135,NaN,85,35,13,60,99,3,NaN,NaN,72
12315,,NaN,,NaN,,,,,,,NaN,NaN,
12316,71,NaN,135,NaN,85,35,13,60,99,3,NaN,NaN,71
12317,,NaN,,NaN,,,,,,,NaN,NaN,
12318,71,NaN,134,NaN,85,35,13,60,99,3,NaN,NaN,71
12319,,NaN,,NaN,,,,,,,NaN,NaN,
12320,71,NaN,134,NaN,85,35,13,60,99,3,NaN,NaN,71
12321,,NaN,,NaN,,,,,,,NaN,NaN,
12322,71,NaN,136,NaN,85,35,13,60,99,3,NaN,NaN,72
12323,,NaN,,NaN,,,,,,,NaN,NaN,
12324,71,NaN,135,NaN,85,35,13,60,99,3,NaN,NaN,71
12325,,NaN,,NaN,,,,,,,NaN,NaN,
12326,71,NaN,135,NaN,85,34,13,60,99,3,NaN,NaN,71
12327,,NaN,,NaN,,,,,,,NaN,NaN,
12328,71,NaN,138,NaN,86,34,13,60,99,3,NaN,NaN,71
12329,,NaN,,NaN,,,,,,,NaN,NaN,
12330,71,NaN,139,NaN,87,34,13,62,99,3,NaN,NaN,71
12331,,NaN,,NaN,,,,,,,NaN,NaN,
12332,71,NaN,137,NaN,86,35,13,60,99,3,NaN,NaN,72
12333,,NaN,,NaN,,,,,,,NaN,NaN,
12334,71,NaN,137,NaN,86,35,13,60,99,3,NaN,NaN,72
12335,,NaN,,NaN,,,,,,,NaN,NaN,
12336,71,NaN,137,NaN,86,35,13,60,99,3,NaN,NaN,71
12337,,NaN,,NaN,,,,,,,NaN,NaN,
12338,71,NaN,134,NaN,84,35,13,60,99,3,NaN,NaN,72
12339,,NaN,,NaN,,,,,,,NaN,NaN,
12340,71,NaN,138,NaN,86,35,13,61,99,3,NaN,NaN,72
12341,,NaN,,NaN,,,,,,,NaN,NaN,
12342,71,NaN,136,NaN,85,35,13,60,99,3,NaN,NaN,71
12343,,NaN,,NaN,,,,,,,NaN,NaN,
12344,71,NaN,138,NaN,86,35,13,61,99,3,NaN,NaN,71
12345,,NaN,,NaN,,,,,,,NaN,NaN,
12346,71,NaN,135,NaN,85,35,13,60,99,3,NaN,NaN,71
12347,,NaN,,NaN,,,,,,,NaN,NaN,
12348,71,NaN,135,NaN,85,35,13,60,99,3,NaN,NaN,71
12349,,NaN,,NaN,,,,,,,NaN,NaN,
12350,71,NaN,138,NaN,86,35,13,60,99,3,NaN,NaN,72
12351,,NaN,,NaN,,,,,,,NaN,NaN,
12352,71,NaN,137,NaN,86,35,13,61,99,3,NaN,NaN,71
12353,,NaN,,NaN,,,,,,,NaN,NaN,
12354,71,NaN,137,NaN,86,35,13,61,99,3,NaN,NaN,71
12355,,NaN,,NaN,,,,,,,NaN,NaN,
12356,71,NaN,135,NaN,85,35,13,60,99,3,NaN,NaN,72
12357,,NaN,,NaN,,,,,,,NaN,NaN,
12358,71,NaN,138,NaN,86,35,13,60,99,3,NaN,NaN,71
12359,,NaN,,NaN,,,,,,,NaN,NaN,
12360,71,NaN,138,NaN,86,35,13,60,99,3,NaN,NaN,71
12361,,NaN,,NaN,,,,,,,NaN,NaN,
12362,71,NaN,138,NaN,86,35,13,61,99,3,NaN,NaN,71
12363,,NaN,,NaN,,,,,,,NaN,NaN,
12364,71,NaN,136,NaN,85,35,13,60,99,3,NaN,NaN,71
12365,,NaN,,NaN,,,,,,,NaN,NaN,
12366,71,NaN,136,NaN,85,35,13,60,99,3,NaN,NaN,71
12367,,NaN,,NaN,,,,,,,NaN,NaN,
12368,71,NaN,135,NaN,85,35,13,60,99,3,NaN,NaN,71
12369,,NaN,,NaN,,,,,,,NaN,NaN,
12370,71,NaN,135,NaN,85,35,13,60,99,3,NaN,NaN,71
12371,,NaN,,NaN,,,,,,,NaN,NaN,
12372,71,NaN,137,NaN,86,35,13,61,99,3,NaN,NaN,71
12373,,NaN,,NaN,,,,,,,NaN,NaN,
12374,71,NaN,137,NaN,86,35,13,61,99,3,NaN,NaN,71
12375,,NaN,,NaN,,,,,,,NaN,NaN,
12376,71,NaN,137,NaN,86,35,13,61,99,3,NaN,NaN,71
12377,,NaN,,NaN,,,,,,,NaN,NaN,
12378,71,NaN,135,NaN,85,35,13,61,99,3,NaN,NaN,71
12379,,NaN,,NaN,,,,,,,NaN,NaN,
12380,72,NaN,137,NaN,86,35,13,61,99,3,NaN,NaN,71
12381,,NaN,,NaN,,,,,,,NaN,NaN,
12382,71,NaN,138,NaN,86,35,13,61,99,3,NaN,NaN,72
12383,,NaN,,NaN,,,,,,,NaN,NaN,
12384,71,NaN,138,NaN,86,35,13,61,99,3,NaN,NaN,71
12385,,NaN,,NaN,,,,,,,NaN,NaN,
12386,71,NaN,136,NaN,86,35,13,61,99,3,NaN,NaN,71
12387,,NaN,,NaN,,,,,,,NaN,NaN,
12388,70,NaN,139,NaN,87,35,13,61,99,3,NaN,NaN,71
12389,,NaN,,NaN,,,,,,,NaN,NaN,
12390,70,NaN,135,NaN,85,35,13,60,99,3,NaN,NaN,71
12391,,NaN,,NaN,,,,,,,NaN,NaN,
12392,71,NaN,134,NaN,84,35,13,59,99,3,NaN,NaN,72
12393,,NaN,,NaN,,,,,,,NaN,NaN,
12394,71,NaN,134,NaN,84,35,13,59,99,3,NaN,NaN,71
12395,,NaN,,NaN,,,,,,,NaN,NaN,
12396,71,NaN,134,NaN,84,35,13,61,99,3,NaN,NaN,71
12397,,NaN,,NaN,,,,,,,NaN,NaN,
12398,69,NaN,133,NaN,84,35,13,60,99,3,NaN,NaN,71
