time,Solar8000/ART_DBP,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,SNUADC/ART,SNUADC/ECG_II,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/ETCO2,SNUADC/CVP,Solar8000/CVP,Solar8000/ART_MBP,Solar8000/HR
9078,,,NaN,NaN,NaN,,,,,NaN,,,
9079,62,100,NaN,NaN,NaN,14,134,71,32,NaN,8,82,68
9080,,,NaN,NaN,NaN,,,,,NaN,,,
9081,62,100,NaN,NaN,NaN,14,134,70,32,NaN,8,82,67
9082,,,NaN,NaN,NaN,,,,,NaN,,,
9083,62,100,NaN,NaN,NaN,14,134,69,32,NaN,8,81,66
9084,,,NaN,NaN,NaN,,,,,NaN,,,
9085,63,100,NaN,NaN,NaN,14,137,69,32,NaN,8,82,65
9086,,,NaN,NaN,NaN,,,,,NaN,,,
9087,63,100,NaN,NaN,NaN,14,135,69,32,NaN,8,81,65
9088,,,NaN,NaN,NaN,,,,,NaN,,,
9089,63,100,NaN,NaN,NaN,14,136,69,32,NaN,8,82,65
9090,,,NaN,NaN,NaN,,,,,NaN,,,
9091,63,100,NaN,NaN,NaN,14,134,69,32,NaN,8,81,66
9092,,,NaN,NaN,NaN,,,,,NaN,,,
9093,63,100,NaN,NaN,NaN,14,136,69,32,NaN,8,82,65
9094,,,NaN,NaN,NaN,,,,,NaN,,,
9095,63,100,NaN,NaN,NaN,14,134,69,32,NaN,8,81,65
9096,,,NaN,NaN,NaN,,,,,NaN,,,
9097,63,100,NaN,NaN,NaN,14,134,69,32,NaN,8,82,66
9098,,,NaN,NaN,NaN,,,,,NaN,,,
9099,62,100,NaN,NaN,NaN,14,132,69,32,NaN,8,81,66
9100,,,NaN,NaN,NaN,,,,,NaN,,,
9101,62,100,NaN,NaN,NaN,14,133,69,32,NaN,8,81,66
9102,,,NaN,NaN,NaN,,,,,NaN,,,
9103,62,100,NaN,NaN,NaN,14,132,69,32,NaN,8,81,66
9104,,,NaN,NaN,NaN,,,,,NaN,,,
9105,62,100,NaN,NaN,NaN,14,130,69,32,NaN,8,80,66
9106,,,NaN,NaN,NaN,,,,,NaN,,,
9107,62,100,NaN,NaN,NaN,14,132,69,32,NaN,8,81,65
9108,,,NaN,NaN,NaN,,,,,NaN,,,
9109,63,100,NaN,NaN,NaN,14,134,69,32,NaN,8,81,66
9110,,,NaN,NaN,NaN,,,,,NaN,,,
9111,63,100,NaN,NaN,NaN,14,136,69,32,NaN,8,82,66
9112,,,NaN,NaN,NaN,,,,,NaN,,,
9113,63,100,NaN,NaN,NaN,14,134,69,32,NaN,8,81,66
9114,,,NaN,NaN,NaN,,,,,NaN,,,
9115,63,100,NaN,NaN,NaN,14,136,69,32,NaN,8,82,66
9116,,,NaN,NaN,NaN,,,,,NaN,,,
9117,63,100,NaN,NaN,NaN,14,134,69,32,NaN,8,82,66
9118,,,NaN,NaN,NaN,,,,,NaN,,,
9119,63,100,NaN,NaN,NaN,14,135,69,32,NaN,8,82,66
9120,,,NaN,NaN,NaN,,,,,NaN,,,
9121,63,100,NaN,NaN,NaN,14,134,69,32,NaN,8,81,66
9122,,,NaN,NaN,NaN,,,,,NaN,,,
9123,63,100,NaN,NaN,NaN,14,138,69,32,NaN,8,82,65
9124,,,NaN,NaN,NaN,,,,,NaN,,,
9125,63,100,NaN,NaN,NaN,14,136,69,32,NaN,8,82,65
9126,,,NaN,NaN,NaN,,,,,NaN,,,
9127,64,100,NaN,NaN,NaN,14,137,69,32,NaN,8,82,65
9128,,,NaN,NaN,NaN,,,,,NaN,,,
9129,63,100,NaN,NaN,NaN,14,135,69,32,NaN,8,82,66
9130,,,NaN,NaN,NaN,,,,,NaN,,,
9131,63,100,NaN,NaN,NaN,14,136,69,32,NaN,8,82,66
9132,,,NaN,NaN,NaN,,,,,NaN,,,
9133,63,100,NaN,NaN,NaN,14,134,69,32,NaN,8,82,66
9134,,,NaN,NaN,NaN,,,,,NaN,,,
9135,63,100,NaN,NaN,NaN,14,133,69,32,NaN,8,82,66
9136,,,NaN,NaN,NaN,,,,,NaN,,,
9137,62,100,NaN,NaN,NaN,14,133,69,32,NaN,8,81,66
9138,,,NaN,NaN,NaN,,,,,NaN,,,
9139,63,100,NaN,NaN,NaN,14,133,69,32,NaN,8,81,66
9140,,,NaN,NaN,NaN,,,,,NaN,,,
9141,63,100,NaN,NaN,NaN,14,133,69,32,NaN,8,81,66
9142,,,NaN,NaN,NaN,,,,,NaN,,,
9143,63,100,NaN,NaN,NaN,14,132,69,32,NaN,8,81,66
9144,,,NaN,NaN,NaN,,,,,NaN,,,
9145,63,100,NaN,NaN,NaN,14,134,69,32,NaN,8,82,66
9146,,,NaN,NaN,NaN,,,,,NaN,,,
9147,63,100,NaN,NaN,NaN,14,131,70,32,NaN,8,81,66
9148,,,NaN,NaN,NaN,,,,,NaN,,,
9149,64,100,NaN,NaN,NaN,14,134,70,32,NaN,8,82,67
9150,,,NaN,NaN,NaN,,,,,NaN,,,
9151,63,100,NaN,NaN,NaN,14,132,71,32,NaN,8,82,68
9152,,,NaN,NaN,NaN,,,,,NaN,,,
9153,63,100,NaN,NaN,NaN,14,133,71,32,NaN,8,82,68
9154,,,NaN,NaN,NaN,,,,,NaN,,,
9155,63,100,NaN,NaN,NaN,14,131,71,32,NaN,8,82,68
9156,,,NaN,NaN,NaN,,,,,NaN,,,
9157,64,100,NaN,NaN,NaN,14,136,70,32,NaN,8,83,67
9158,,,NaN,NaN,NaN,,,,,NaN,,,
9159,64,100,NaN,NaN,NaN,14,138,70,32,NaN,8,83,66
9160,,,NaN,NaN,NaN,,,,,NaN,,,
9161,64,100,NaN,NaN,NaN,14,139,70,32,NaN,8,83,66
9162,,,NaN,NaN,NaN,,,,,NaN,,,
9163,63,100,NaN,NaN,NaN,14,138,69,32,NaN,8,83,66
9164,,,NaN,NaN,NaN,,,,,NaN,,,
9165,63,100,NaN,NaN,NaN,14,137,69,32,NaN,8,83,66
9166,,,NaN,NaN,NaN,,,,,NaN,,,
9167,63,100,NaN,NaN,NaN,14,137,69,32,NaN,8,82,65
9168,,,NaN,NaN,NaN,,,,,NaN,,,
9169,63,100,NaN,NaN,NaN,14,135,69,32,NaN,8,82,65
9170,,,NaN,NaN,NaN,,,,,NaN,,,
9171,62,100,NaN,NaN,NaN,14,137,68,32,NaN,8,82,65
9172,,,NaN,NaN,NaN,,,,,NaN,,,
9173,62,100,NaN,NaN,NaN,14,134,68,32,NaN,8,81,65
9174,,,NaN,NaN,NaN,,,,,NaN,,,
9175,63,100,NaN,NaN,NaN,14,135,68,32,NaN,8,82,65
9176,,,NaN,NaN,NaN,,,,,NaN,,,
9177,62,100,NaN,NaN,NaN,14,133,68,32,NaN,8,81,65
9178,,,NaN,NaN,NaN,,,,,NaN,,,
9179,62,100,NaN,NaN,NaN,14,134,69,32,NaN,8,81,65
9180,,,NaN,NaN,NaN,,,,,NaN,,,
9181,61,100,NaN,NaN,NaN,14,131,68,32,NaN,8,80,65
9182,,,NaN,NaN,NaN,,,,,NaN,,,
9183,62,100,NaN,NaN,NaN,14,132,68,32,NaN,8,80,65
9184,,,NaN,NaN,NaN,,,,,NaN,,,
9185,62,100,NaN,NaN,NaN,14,132,68,32,NaN,8,80,65
9186,,,NaN,NaN,NaN,,,,,NaN,,,
9187,62,100,NaN,NaN,NaN,14,136,68,32,NaN,8,81,64
9188,,,NaN,NaN,NaN,,,,,NaN,,,
9189,63,100,NaN,NaN,NaN,14,136,68,32,NaN,8,81,64
9190,,,NaN,NaN,NaN,,,,,NaN,,,
9191,64,100,NaN,NaN,NaN,14,138,68,32,NaN,8,82,65
9192,,,NaN,NaN,NaN,,,,,NaN,,,
9193,63,100,NaN,NaN,NaN,14,138,68,32,NaN,8,82,65
9194,,,NaN,NaN,NaN,,,,,NaN,,,
9195,63,100,NaN,NaN,NaN,14,138,69,32,NaN,8,82,65
9196,,,NaN,NaN,NaN,,,,,NaN,,,
9197,63,100,NaN,NaN,NaN,14,137,69,32,NaN,8,82,66
9198,,,NaN,NaN,NaN,,,,,NaN,,,
9199,63,100,NaN,NaN,NaN,14,136,69,32,NaN,8,82,66
9200,,,NaN,NaN,NaN,,,,,NaN,,,
9201,63,100,NaN,NaN,NaN,14,137,69,32,NaN,8,82,65
9202,,,NaN,NaN,NaN,,,,,NaN,,,
9203,62,100,NaN,NaN,NaN,14,134,68,32,NaN,8,81,65
9204,,,NaN,NaN,NaN,,,,,NaN,,,
9205,62,100,NaN,NaN,NaN,14,136,68,32,NaN,8,82,65
9206,,,NaN,NaN,NaN,,,,,NaN,,,
9207,62,100,NaN,NaN,NaN,14,132,68,32,NaN,8,81,65
9208,,,NaN,NaN,NaN,,,,,NaN,,,
9209,61,100,NaN,NaN,NaN,14,134,68,32,NaN,8,81,65
9210,,,NaN,NaN,NaN,,,,,NaN,,,
9211,60,100,NaN,NaN,NaN,14,130,68,32,NaN,8,79,65
9212,,,NaN,NaN,NaN,,,,,NaN,,,
9213,60,100,NaN,NaN,NaN,14,131,68,32,NaN,8,79,65
9214,,,NaN,NaN,NaN,,,,,NaN,,,
9215,60,100,NaN,NaN,NaN,14,130,67,31,NaN,8,79,64
9216,,,NaN,NaN,NaN,,,,,NaN,,,
9217,61,100,NaN,NaN,NaN,14,133,67,31,NaN,8,79,63
9218,,,NaN,NaN,NaN,,,,,NaN,,,
9219,61,100,NaN,NaN,NaN,14,135,67,31,NaN,8,80,63
9220,,,NaN,NaN,NaN,,,,,NaN,,,
9221,62,100,NaN,NaN,NaN,14,136,66,31,NaN,8,81,62
9222,,,NaN,NaN,NaN,,,,,NaN,,,
9223,62,100,NaN,NaN,NaN,14,135,66,31,NaN,8,81,63
9224,,,NaN,NaN,NaN,,,,,NaN,,,
9225,62,100,NaN,NaN,NaN,14,135,67,31,NaN,8,81,64
9226,,,NaN,NaN,NaN,,,,,NaN,,,
9227,61,100,NaN,NaN,NaN,14,134,67,31,NaN,8,81,64
9228,,,NaN,NaN,NaN,,,,,NaN,,,
9229,60,100,NaN,NaN,NaN,14,133,67,31,NaN,9,80,63
9230,,,NaN,NaN,NaN,,,,,NaN,,,
9231,61,100,NaN,NaN,NaN,14,135,66,31,NaN,9,81,62
9232,,,NaN,NaN,NaN,,,,,NaN,,,
9233,61,100,NaN,NaN,NaN,14,134,65,31,NaN,9,80,62
9234,,,NaN,NaN,NaN,,,,,NaN,,,
9235,61,100,NaN,NaN,NaN,14,137,65,31,NaN,9,81,61
9236,,,NaN,NaN,NaN,,,,,NaN,,,
9237,61,100,NaN,NaN,NaN,14,136,64,31,NaN,9,80,61
9238,,,NaN,NaN,NaN,,,,,NaN,,,
9239,61,100,NaN,NaN,NaN,14,139,64,31,NaN,9,81,61
9240,,,NaN,NaN,NaN,,,,,NaN,,,
9241,61,100,NaN,NaN,NaN,14,137,64,31,NaN,9,80,61
9242,,,NaN,NaN,NaN,,,,,NaN,,,
9243,61,100,NaN,NaN,NaN,14,138,64,31,NaN,9,81,61
9244,,,NaN,NaN,NaN,,,,,NaN,,,
9245,61,100,NaN,NaN,NaN,14,136,64,31,NaN,9,81,61
9246,,,NaN,NaN,NaN,,,,,NaN,,,
9247,61,100,NaN,NaN,NaN,14,136,64,31,NaN,9,81,61
9248,,,NaN,NaN,NaN,,,,,NaN,,,
9249,60,100,NaN,NaN,NaN,14,136,64,31,NaN,9,80,61
9250,,,NaN,NaN,NaN,,,,,NaN,,,
9251,61,100,NaN,NaN,NaN,14,135,64,31,NaN,9,80,61
9252,,,NaN,NaN,NaN,,,,,NaN,,,
9253,61,100,NaN,NaN,NaN,14,135,64,31,NaN,9,81,61
9254,,,NaN,NaN,NaN,,,,,NaN,,,
9255,62,100,NaN,NaN,NaN,14,136,65,31,NaN,9,81,61
9256,,,NaN,NaN,NaN,,,,,NaN,,,
9257,61,100,NaN,NaN,NaN,14,135,65,31,NaN,9,81,62
9258,,,NaN,NaN,NaN,,,,,NaN,,,
9259,61,100,NaN,NaN,NaN,14,134,65,31,NaN,9,81,62
9260,,,NaN,NaN,NaN,,,,,NaN,,,
9261,61,100,NaN,NaN,NaN,14,135,65,31,NaN,9,80,62
9262,,,NaN,NaN,NaN,,,,,NaN,,,
9263,60,100,NaN,NaN,NaN,14,133,65,31,NaN,9,80,62
9264,,,NaN,NaN,NaN,,,,,NaN,,,
9265,60,100,NaN,NaN,NaN,14,134,65,31,NaN,9,80,62
9266,,,NaN,NaN,NaN,,,,,NaN,,,
9267,61,100,NaN,NaN,NaN,14,133,65,31,NaN,9,80,61
9268,,,NaN,NaN,NaN,,,,,NaN,,,
9269,61,100,NaN,NaN,NaN,14,135,65,31,NaN,9,80,61
9270,,,NaN,NaN,NaN,,,,,NaN,,,
9271,61,100,NaN,NaN,NaN,14,134,65,31,NaN,9,80,62
9272,,,NaN,NaN,NaN,,,,,NaN,,,
9273,62,100,NaN,NaN,NaN,14,136,65,31,NaN,9,81,62
9274,,,NaN,NaN,NaN,,,,,NaN,,,
9275,62,100,NaN,NaN,NaN,14,135,65,31,NaN,9,81,62
9276,,,NaN,NaN,NaN,,,,,NaN,,,
9277,63,100,NaN,NaN,NaN,14,136,66,31,NaN,9,82,63
9278,,,NaN,NaN,NaN,,,,,NaN,,,
9279,62,100,NaN,NaN,NaN,14,134,67,31,NaN,9,82,64
9280,,,NaN,NaN,NaN,,,,,NaN,,,
9281,62,100,NaN,NaN,NaN,14,135,67,31,NaN,9,82,64
9282,,,NaN,NaN,NaN,,,,,NaN,,,
9283,62,100,NaN,NaN,NaN,14,135,67,31,NaN,9,82,64
9284,,,NaN,NaN,NaN,,,,,NaN,,,
9285,63,100,NaN,NaN,NaN,14,135,67,31,NaN,9,82,64
9286,,,NaN,NaN,NaN,,,,,NaN,,,
9287,63,100,NaN,NaN,NaN,14,137,67,31,NaN,9,82,64
9288,,,NaN,NaN,NaN,,,,,NaN,,,
9289,63,100,NaN,NaN,NaN,14,135,67,31,NaN,9,82,64
9290,,,NaN,NaN,NaN,,,,,NaN,,,
9291,62,100,NaN,NaN,NaN,14,136,67,31,NaN,9,82,64
9292,,,NaN,NaN,NaN,,,,,NaN,,,
9293,62,100,NaN,NaN,NaN,14,134,67,31,NaN,9,82,64
9294,,,NaN,NaN,NaN,,,,,NaN,,,
9295,62,100,NaN,NaN,NaN,14,135,67,31,NaN,9,82,63
9296,,,NaN,NaN,NaN,,,,,NaN,,,
9297,63,100,NaN,NaN,NaN,14,133,66,31,NaN,9,82,63
9298,,,NaN,NaN,NaN,,,,,NaN,,,
9299,63,100,NaN,NaN,NaN,14,136,67,31,NaN,9,82,63
9300,,,NaN,NaN,NaN,,,,,NaN,,,
9301,62,100,NaN,NaN,NaN,14,134,67,31,NaN,9,81,64
9302,,,NaN,NaN,NaN,,,,,NaN,,,
9303,63,100,NaN,NaN,NaN,14,135,67,31,NaN,9,82,64
9304,,,NaN,NaN,NaN,,,,,NaN,,,
9305,63,100,NaN,NaN,NaN,14,133,67,31,NaN,9,82,64
9306,,,NaN,NaN,NaN,,,,,NaN,,,
9307,64,100,NaN,NaN,NaN,14,135,67,31,NaN,9,83,64
9308,,,NaN,NaN,NaN,,,,,NaN,,,
9309,64,100,NaN,NaN,NaN,14,133,67,31,NaN,9,83,64
9310,,,NaN,NaN,NaN,,,,,NaN,,,
9311,63,100,NaN,NaN,NaN,14,133,68,31,NaN,9,83,65
9312,,,NaN,NaN,NaN,,,,,NaN,,,
9313,63,100,NaN,NaN,NaN,14,133,68,31,NaN,9,82,65
9314,,,NaN,NaN,NaN,,,,,NaN,,,
9315,63,100,NaN,NaN,NaN,14,132,68,31,NaN,9,82,65
9316,,,NaN,NaN,NaN,,,,,NaN,,,
9317,62,100,NaN,NaN,NaN,14,131,68,31,NaN,9,81,65
9318,,,NaN,NaN,NaN,,,,,NaN,,,
9319,62,100,NaN,NaN,NaN,14,130,67,31,NaN,9,81,64
9320,,,NaN,NaN,NaN,,,,,NaN,,,
9321,62,100,NaN,NaN,NaN,14,131,67,31,NaN,9,81,64
9322,,,NaN,NaN,NaN,,,,,NaN,,,
9323,61,100,NaN,NaN,NaN,14,129,67,31,NaN,9,80,64
9324,,,NaN,NaN,NaN,,,,,NaN,,,
9325,61,100,NaN,NaN,NaN,14,130,67,31,NaN,9,80,64
9326,,,NaN,NaN,NaN,,,,,NaN,,,
9327,61,100,NaN,NaN,NaN,14,128,67,31,NaN,9,80,63
9328,,,NaN,NaN,NaN,,,,,NaN,,,
9329,62,100,NaN,NaN,NaN,14,131,67,31,NaN,9,81,63
9330,,,NaN,NaN,NaN,,,,,NaN,,,
9331,62,100,NaN,NaN,NaN,14,130,67,31,NaN,9,80,63
9332,,,NaN,NaN,NaN,,,,,NaN,,,
9333,62,100,NaN,NaN,NaN,14,131,66,31,NaN,9,81,63
9334,,,NaN,NaN,NaN,,,,,NaN,,,
9335,62,100,NaN,NaN,NaN,14,131,67,31,NaN,9,81,64
9336,,,NaN,NaN,NaN,,,,,NaN,,,
9337,63,100,NaN,NaN,NaN,14,132,67,31,NaN,9,81,63
9338,,,NaN,NaN,NaN,,,,,NaN,,,
9339,62,100,NaN,NaN,NaN,14,130,67,31,NaN,9,81,64
9340,,,NaN,NaN,NaN,,,,,NaN,,,
9341,62,100,NaN,NaN,NaN,14,131,67,31,NaN,9,81,64
9342,,,NaN,NaN,NaN,,,,,NaN,,,
9343,62,100,NaN,NaN,NaN,14,130,67,31,NaN,9,81,64
9344,,,NaN,NaN,NaN,,,,,NaN,,,
9345,62,100,NaN,NaN,NaN,14,130,68,31,NaN,9,81,64
9346,,,NaN,NaN,NaN,,,,,NaN,,,
9347,62,100,NaN,NaN,NaN,14,133,68,31,NaN,9,81,65
9348,,,NaN,NaN,NaN,,,,,NaN,,,
9349,63,100,NaN,NaN,NaN,14,134,68,31,NaN,9,81,64
9350,,,NaN,NaN,NaN,,,,,NaN,,,
9351,63,100,NaN,NaN,NaN,14,136,68,30,NaN,9,82,64
9352,,,NaN,NaN,NaN,,,,,NaN,,,
9353,63,100,NaN,NaN,NaN,14,135,68,30,NaN,9,82,64
9354,,,NaN,NaN,NaN,,,,,NaN,,,
9355,63,100,NaN,NaN,NaN,14,138,67,30,NaN,9,82,64
9356,,,NaN,NaN,NaN,,,,,NaN,,,
9357,63,100,NaN,NaN,NaN,14,135,67,31,NaN,9,82,64
9358,,,NaN,NaN,NaN,,,,,NaN,,,
9359,63,100,NaN,NaN,NaN,14,137,67,31,NaN,9,83,64
9360,,,NaN,NaN,NaN,,,,,NaN,,,
9361,63,100,NaN,NaN,NaN,14,134,67,31,NaN,9,82,64
9362,,,NaN,NaN,NaN,,,,,NaN,,,
9363,63,100,NaN,NaN,NaN,14,136,67,30,NaN,9,83,64
9364,,,NaN,NaN,NaN,,,,,NaN,,,
9365,62,100,NaN,NaN,NaN,14,134,67,30,NaN,9,82,64
9366,,,NaN,NaN,NaN,,,,,NaN,,,
9367,62,100,NaN,NaN,NaN,14,135,67,30,NaN,9,82,64
9368,,,NaN,NaN,NaN,,,,,NaN,,,
9369,62,100,NaN,NaN,NaN,14,134,67,30,NaN,9,82,64
9370,,,NaN,NaN,NaN,,,,,NaN,,,
9371,63,100,NaN,NaN,NaN,14,134,67,31,NaN,9,82,64
9372,,,NaN,NaN,NaN,,,,,NaN,,,
9373,63,100,NaN,NaN,NaN,14,134,67,31,NaN,9,82,64
9374,,,NaN,NaN,NaN,,,,,NaN,,,
9375,63,100,NaN,NaN,NaN,14,134,68,31,NaN,9,82,65
9376,,,NaN,NaN,NaN,,,,,NaN,,,
9377,62,100,NaN,NaN,NaN,14,133,68,31,NaN,9,82,65
9378,,,NaN,NaN,NaN,,,,,NaN,,,
9379,63,100,NaN,NaN,NaN,14,131,68,31,NaN,9,81,64
9380,,,NaN,NaN,NaN,,,,,NaN,,,
9381,63,100,NaN,NaN,NaN,14,133,68,31,NaN,9,82,65
9382,,,NaN,NaN,NaN,,,,,NaN,,,
9383,62,100,NaN,NaN,NaN,14,131,68,30,NaN,9,81,65
9384,,,NaN,NaN,NaN,,,,,NaN,,,
9385,62,100,NaN,NaN,NaN,14,132,68,30,NaN,9,82,65
9386,,,NaN,NaN,NaN,,,,,NaN,,,
9387,63,100,NaN,NaN,NaN,14,133,68,30,NaN,9,82,64
9388,,,NaN,NaN,NaN,,,,,NaN,,,
9389,63,100,NaN,NaN,NaN,14,138,68,30,NaN,9,82,64
9390,,,NaN,NaN,NaN,,,,,NaN,,,
9391,63,100,NaN,NaN,NaN,14,137,67,31,NaN,9,82,64
9392,,,NaN,NaN,NaN,,,,,NaN,,,
9393,64,100,NaN,NaN,NaN,14,139,67,31,NaN,9,83,64
9394,,,NaN,NaN,NaN,,,,,NaN,,,
9395,63,100,NaN,NaN,NaN,14,137,67,31,NaN,9,83,64
9396,,,NaN,NaN,NaN,,,,,NaN,,,
9397,63,100,NaN,NaN,NaN,14,138,68,30,NaN,9,83,65
9398,,,NaN,NaN,NaN,,,,,NaN,,,
9399,63,100,NaN,NaN,NaN,14,136,68,30,NaN,9,82,65
9400,,,NaN,NaN,NaN,,,,,NaN,,,
9401,63,100,NaN,NaN,NaN,14,138,68,30,NaN,9,83,64
9402,,,NaN,NaN,NaN,,,,,NaN,,,
9403,62,100,NaN,NaN,NaN,14,138,67,30,NaN,9,82,64
9404,,,NaN,NaN,NaN,,,,,NaN,,,
9405,60,100,NaN,NaN,NaN,14,138,67,31,NaN,9,81,63
9406,,,NaN,NaN,NaN,,,,,NaN,,,
9407,59,100,NaN,NaN,NaN,14,138,66,31,NaN,9,81,62
9408,,,NaN,NaN,NaN,,,,,NaN,,,
9409,60,100,NaN,NaN,NaN,14,136,65,31,NaN,10,80,61
9410,,,NaN,NaN,NaN,,,,,NaN,,,
9411,60,100,NaN,NaN,NaN,14,138,64,30,NaN,10,80,60
9412,,,NaN,NaN,NaN,,,,,NaN,,,
9413,60,100,NaN,NaN,NaN,14,136,63,30,NaN,10,79,59
9414,,,NaN,NaN,NaN,,,,,NaN,,,
9415,61,100,NaN,NaN,NaN,14,138,63,30,NaN,10,80,59
9416,,,NaN,NaN,NaN,,,,,NaN,,,
9417,61,100,NaN,NaN,NaN,14,136,63,30,NaN,10,80,60
9418,,,NaN,NaN,NaN,,,,,NaN,,,
9419,61,100,NaN,NaN,NaN,14,139,63,31,NaN,10,81,60
9420,,,NaN,NaN,NaN,,,,,NaN,,,
9421,61,100,NaN,NaN,NaN,14,137,64,31,NaN,10,80,61
9422,,,NaN,NaN,NaN,,,,,NaN,,,
9423,61,100,NaN,NaN,NaN,14,138,64,31,NaN,10,81,61
9424,,,NaN,NaN,NaN,,,,,NaN,,,
9425,60,100,NaN,NaN,NaN,14,138,65,30,NaN,10,80,61
9426,,,NaN,NaN,NaN,,,,,NaN,,,
9427,61,100,NaN,NaN,NaN,14,138,64,30,NaN,10,81,61
9428,,,NaN,NaN,NaN,,,,,NaN,,,
9429,61,100,NaN,NaN,NaN,14,138,65,30,NaN,10,81,61
9430,,,NaN,NaN,NaN,,,,,NaN,,,
9431,62,100,NaN,NaN,NaN,14,138,64,30,NaN,10,81,61
9432,,,NaN,NaN,NaN,,,,,NaN,,,
9433,62,100,NaN,NaN,NaN,14,138,65,30,NaN,10,81,61
9434,,,NaN,NaN,NaN,,,,,NaN,,,
9435,63,100,NaN,NaN,NaN,14,139,65,30,NaN,10,82,62
9436,,,NaN,NaN,NaN,,,,,NaN,,,
9437,63,100,NaN,NaN,NaN,14,139,66,30,NaN,10,82,63
9438,,,NaN,NaN,NaN,,,,,NaN,,,
9439,63,100,NaN,NaN,NaN,14,138,66,30,NaN,10,82,63
9440,,,NaN,NaN,NaN,,,,,NaN,,,
9441,63,100,NaN,NaN,NaN,14,139,67,30,NaN,10,82,64
9442,,,NaN,NaN,NaN,,,,,NaN,,,
9443,62,100,NaN,NaN,NaN,14,137,67,30,NaN,10,82,64
9444,,,NaN,NaN,NaN,,,,,NaN,,,
9445,63,100,NaN,NaN,NaN,14,139,67,30,NaN,10,82,63
9446,,,NaN,NaN,NaN,,,,,NaN,,,
9447,63,100,NaN,NaN,NaN,14,137,67,30,NaN,10,82,63
9448,,,NaN,NaN,NaN,,,,,NaN,,,
9449,64,100,NaN,NaN,NaN,14,140,67,30,NaN,10,83,64
9450,,,NaN,NaN,NaN,,,,,NaN,,,
9451,64,100,NaN,NaN,NaN,14,138,67,30,NaN,10,83,64
9452,,,NaN,NaN,NaN,,,,,NaN,,,
9453,64,100,NaN,NaN,NaN,14,141,68,30,NaN,10,84,65
9454,,,NaN,NaN,NaN,,,,,NaN,,,
9455,64,100,NaN,NaN,NaN,14,140,68,30,NaN,10,84,65
9456,,,NaN,NaN,NaN,,,,,NaN,,,
9457,64,100,NaN,NaN,NaN,14,141,69,30,NaN,10,84,65
9458,,,NaN,NaN,NaN,,,,,NaN,,,
9459,64,100,NaN,NaN,NaN,14,138,69,30,NaN,10,84,66
9460,,,NaN,NaN,NaN,,,,,NaN,,,
9461,64,100,NaN,NaN,NaN,14,139,69,31,NaN,9,84,66
9462,,,NaN,NaN,NaN,,,,,NaN,,,
9463,64,100,NaN,NaN,NaN,14,139,69,31,NaN,9,84,66
9464,,,NaN,NaN,NaN,,,,,NaN,,,
9465,64,100,NaN,NaN,NaN,14,138,69,31,NaN,10,83,66
9466,,,NaN,NaN,NaN,,,,,NaN,,,
9467,64,100,NaN,NaN,NaN,14,139,69,30,NaN,10,84,65
9468,,,NaN,NaN,NaN,,,,,NaN,,,
9469,65,100,NaN,NaN,NaN,14,139,68,30,NaN,10,84,65
9470,,,NaN,NaN,NaN,,,,,NaN,,,
9471,65,100,NaN,NaN,NaN,14,141,69,30,NaN,10,84,65
9472,,,NaN,NaN,NaN,,,,,NaN,,,
9473,65,100,NaN,NaN,NaN,14,139,69,30,NaN,9,84,66
9474,,,NaN,NaN,NaN,,,,,NaN,,,
9475,65,100,NaN,NaN,NaN,14,141,69,31,NaN,9,85,66
9476,,,NaN,NaN,NaN,,,,,NaN,,,
9477,64,100,NaN,NaN,NaN,14,139,69,31,NaN,9,84,66
9478,,,NaN,NaN,NaN,,,,,NaN,,,
9479,65,100,NaN,NaN,NaN,14,141,69,31,NaN,9,85,65
9480,,,NaN,NaN,NaN,,,,,NaN,,,
9481,65,100,NaN,NaN,NaN,14,139,69,31,NaN,9,84,65
9482,,,NaN,NaN,NaN,,,,,NaN,,,
9483,65,100,NaN,NaN,NaN,14,141,69,31,NaN,9,85,65
9484,,,NaN,NaN,NaN,,,,,NaN,,,
9485,65,100,NaN,NaN,NaN,14,140,69,31,NaN,9,85,65
9486,,,NaN,NaN,NaN,,,,,NaN,,,
9487,65,100,NaN,NaN,NaN,14,141,69,31,NaN,9,85,66
9488,,,NaN,NaN,NaN,,,,,NaN,,,
9489,64,100,NaN,NaN,NaN,14,139,69,31,NaN,9,84,66
9490,,,NaN,NaN,NaN,,,,,NaN,,,
9491,65,100,NaN,NaN,NaN,14,140,69,31,NaN,9,85,66
9492,,,NaN,NaN,NaN,,,,,NaN,,,
9493,65,100,NaN,NaN,NaN,14,140,69,31,NaN,9,85,66
9494,,,NaN,NaN,NaN,,,,,NaN,,,
9495,65,100,NaN,NaN,NaN,14,139,69,31,NaN,9,84,66
9496,,,NaN,NaN,NaN,,,,,NaN,,,
9497,64,100,NaN,NaN,NaN,14,139,69,31,NaN,9,84,66
9498,,,NaN,NaN,NaN,,,,,NaN,,,
9499,64,100,NaN,NaN,NaN,14,137,69,31,NaN,10,84,66
9500,,,NaN,NaN,NaN,,,,,NaN,,,
9501,,,NaN,NaN,NaN,,,,,NaN,,,
9502,64,100,NaN,NaN,NaN,14,139,69,31,NaN,10,84,66
9503,,,NaN,NaN,NaN,,,,,NaN,,,
