time,Solar8000/ART_MBP,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/CVP,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ETCO2,Solar8000/HR
438,,NaN,NaN,,,,NaN,,,,NaN,,
439,-6,NaN,NaN,-6,100,-6,NaN,-9,,83,NaN,,83
440,,NaN,NaN,,,,NaN,,,,NaN,,
441,-6,NaN,NaN,-6,100,-6,NaN,-9,,83,NaN,,83
442,,NaN,NaN,,,,NaN,,,,NaN,,
443,-7,NaN,NaN,-7,100,-7,NaN,-9,,83,NaN,,83
444,,NaN,NaN,,,,NaN,,,,NaN,,
445,-7,NaN,NaN,-7,100,-7,NaN,-9,,83,NaN,,83
446,,NaN,NaN,,,,NaN,,,,NaN,,
447,-5,NaN,NaN,-5,100,-5,NaN,-10,,83,NaN,,82
448,,NaN,NaN,,,,NaN,,,,NaN,,
449,-5,NaN,NaN,-5,100,-5,NaN,-10,,83,NaN,,82
450,,NaN,NaN,,,,NaN,,,,NaN,,
451,-5,NaN,NaN,-5,100,-5,NaN,-9,,82,NaN,,81
452,,NaN,NaN,,,,NaN,,,,NaN,,
453,-5,NaN,NaN,-5,100,-5,NaN,-9,,82,NaN,,81
454,,NaN,NaN,,,,NaN,,,,NaN,,
455,-6,NaN,NaN,-6,100,-6,NaN,-9,,81,NaN,,81
456,,NaN,NaN,,,,NaN,,,,NaN,,
457,-6,NaN,NaN,-6,100,-6,NaN,-8,,81,NaN,,81
458,,NaN,NaN,,,,NaN,,,,NaN,,
459,-6,NaN,NaN,-6,100,-6,NaN,-8,,81,NaN,,81
460,,NaN,NaN,,,,NaN,,,,NaN,,
461,-6,NaN,NaN,-6,100,-6,NaN,-8,,81,NaN,,81
462,,NaN,NaN,,,,NaN,,,,NaN,,
463,-7,NaN,NaN,-7,100,-7,NaN,-8,,81,NaN,,80
464,,NaN,NaN,,,,NaN,,,,NaN,,
465,-7,NaN,NaN,-7,100,-7,NaN,-8,,81,NaN,,80
466,,NaN,NaN,,,,NaN,,,,NaN,,
467,-6,NaN,NaN,-6,100,-6,NaN,-8,,81,NaN,,80
468,,NaN,NaN,,,,NaN,,,,NaN,,
469,-6,NaN,NaN,-6,100,-6,NaN,-9,,80,NaN,,80
470,,NaN,NaN,,,,NaN,,,,NaN,,
471,-6,NaN,NaN,-6,100,-6,NaN,-9,,80,NaN,,80
472,,NaN,NaN,,,,NaN,,,,NaN,,
473,-6,NaN,NaN,-6,100,-6,NaN,-9,,80,NaN,,81
474,,NaN,NaN,,,,NaN,,,,NaN,,
475,-6,NaN,NaN,-6,100,-6,NaN,-9,,80,NaN,,81
476,,NaN,NaN,,,,NaN,,,,NaN,,
477,-6,NaN,NaN,-6,100,-6,NaN,-9,,80,NaN,,81
478,,NaN,NaN,,,,NaN,,,,NaN,,
479,-6,NaN,NaN,-6,100,-6,NaN,-9,,80,NaN,,81
480,,NaN,NaN,,,,NaN,,,,NaN,,
481,-6,NaN,NaN,-6,100,-6,NaN,-9,,80,NaN,,82
482,,NaN,NaN,,,,NaN,,,,NaN,,
483,-6,NaN,NaN,-6,100,-6,NaN,-9,,80,NaN,,81
484,,NaN,NaN,,,,NaN,,,,NaN,,
485,-6,NaN,NaN,-6,100,-6,NaN,-8,,80,NaN,,81
486,,NaN,NaN,,,,NaN,,,,NaN,,
487,-6,NaN,NaN,-6,100,-6,NaN,-8,,80,NaN,,80
488,,NaN,NaN,,,,NaN,,,,NaN,,
489,-6,NaN,NaN,-6,100,-6,NaN,-8,,80,NaN,,80
490,,NaN,NaN,,,,NaN,,,,NaN,,
491,-5,NaN,NaN,-5,100,-5,NaN,-8,,80,NaN,,80
492,,NaN,NaN,,,,NaN,,,,NaN,,
493,-5,NaN,NaN,-5,100,-5,NaN,-8,,81,NaN,,80
494,,NaN,NaN,,,,NaN,,,,NaN,,
495,-6,NaN,NaN,-6,100,-6,NaN,-8,,80,NaN,,80
496,,NaN,NaN,,,,NaN,,,,NaN,,
497,-6,NaN,NaN,-6,100,-6,NaN,-8,,80,NaN,,79
498,,NaN,NaN,,,,NaN,,,,NaN,,
499,-6,NaN,NaN,-6,100,-6,NaN,-9,,80,NaN,,79
500,,NaN,NaN,,,,NaN,,,,NaN,,
501,-6,NaN,NaN,-6,100,-6,NaN,-9,,79,NaN,,79
502,,NaN,NaN,,,,NaN,,,,NaN,,
503,-6,NaN,NaN,-6,100,-6,NaN,-9,,79,NaN,,79
504,,NaN,NaN,,,,NaN,,,,NaN,,
505,-6,NaN,NaN,-6,100,-6,NaN,-9,,79,NaN,,79
506,,NaN,NaN,,,,NaN,,,,NaN,,
507,-6,NaN,NaN,-6,100,-6,NaN,-9,,80,NaN,,79
508,,NaN,NaN,,,,NaN,,,,NaN,,
509,-6,NaN,NaN,-6,100,-6,NaN,-9,,80,NaN,,79
510,,NaN,NaN,,,,NaN,,,,NaN,,
511,-6,NaN,NaN,-6,100,-6,NaN,-8,,80,NaN,,79
512,,NaN,NaN,,,,NaN,,,,NaN,,
513,-6,NaN,NaN,-6,100,-6,NaN,-8,,79,NaN,,79
514,,NaN,NaN,,,,NaN,,,,NaN,,
515,-6,NaN,NaN,-6,100,-6,NaN,-8,,79,NaN,,79
516,,NaN,NaN,,,,NaN,,,,NaN,,
517,-6,NaN,NaN,-6,100,-6,NaN,-8,,80,NaN,,79
518,,NaN,NaN,,,,NaN,,,,NaN,,
519,-6,NaN,NaN,-6,100,-6,NaN,-8,,80,NaN,,79
520,,NaN,NaN,,,,NaN,,,,NaN,,
521,-6,NaN,NaN,-6,100,-6,NaN,-8,,81,NaN,,79
522,,NaN,NaN,,,,NaN,,,,NaN,,
523,-7,NaN,NaN,29,100,-23,NaN,-8,,81,NaN,,79
524,,NaN,NaN,,,,NaN,,,,NaN,,
525,-2,NaN,NaN,168,100,,NaN,-8,,80,NaN,,79
526,,NaN,NaN,,,,NaN,,,,NaN,,
527,-10,NaN,NaN,79,100,,NaN,-8,,80,NaN,,79
528,,NaN,NaN,,,,NaN,,,,NaN,,
529,2,NaN,NaN,50,100,-61,NaN,-8,,80,NaN,,79
530,,NaN,NaN,,,,NaN,,,,NaN,,
531,2,NaN,NaN,68,100,-62,NaN,-8,,80,NaN,,79
532,,NaN,NaN,,,,NaN,,,,NaN,,
533,1,NaN,NaN,,100,,NaN,-8,,80,NaN,,79
534,,NaN,NaN,,,,NaN,,,,NaN,,
535,1,NaN,NaN,,100,,NaN,-8,,80,NaN,,79
536,,NaN,NaN,,,,NaN,,,,NaN,,
537,9,NaN,NaN,,100,,NaN,-8,,80,NaN,,79
538,,NaN,NaN,,,,NaN,,,,NaN,,
539,19,NaN,NaN,,100,,NaN,-8,,80,NaN,,79
540,,NaN,NaN,,,,NaN,,,,NaN,,
541,34,NaN,NaN,101,100,65,NaN,-9,,79,NaN,,79
542,,NaN,NaN,,,,NaN,,,,NaN,,
543,34,NaN,NaN,56,100,15,NaN,-9,,80,NaN,,79
544,,NaN,NaN,,,,NaN,,,,NaN,,
545,31,NaN,NaN,65,100,-2,NaN,-8,,80,NaN,,79
546,,NaN,NaN,,,,NaN,,,,NaN,,
547,3,NaN,NaN,20,100,-25,NaN,-8,,80,NaN,,79
548,,NaN,NaN,,,,NaN,,,,NaN,,
549,21,NaN,NaN,60,100,10,NaN,-8,,81,NaN,,81
550,,NaN,NaN,,,,NaN,,,,NaN,,
551,9,NaN,NaN,20,100,-11,NaN,-8,,81,NaN,,81
552,,NaN,NaN,,,,NaN,,,,NaN,,
553,7,NaN,NaN,14,100,-5,NaN,-8,,81,NaN,,82
554,,NaN,NaN,,,,NaN,,,,NaN,,
555,42,NaN,NaN,98,100,53,NaN,-8,,82,NaN,,82
556,,NaN,NaN,,,,NaN,,,,NaN,,
557,28,NaN,NaN,59,100,-41,NaN,-8,,82,NaN,,82
558,,NaN,NaN,,,,NaN,,,,NaN,,
559,28,NaN,NaN,59,100,-41,NaN,-8,,83,NaN,,82
560,,NaN,NaN,,,,NaN,,,,NaN,,
561,26,NaN,NaN,59,100,1,NaN,-8,,83,NaN,,82
562,,NaN,NaN,,,,NaN,,,,NaN,,
563,25,NaN,NaN,34,100,13,NaN,-9,,84,NaN,,82
564,,NaN,NaN,,,,NaN,,,,NaN,,
565,10,NaN,NaN,,100,,NaN,-9,,85,NaN,9,96
566,,NaN,NaN,,,,NaN,,,,NaN,,
567,101,NaN,NaN,,100,,NaN,-9,,85,NaN,9,96
568,,NaN,NaN,,,,NaN,,,,NaN,,
569,104,NaN,NaN,,100,,NaN,-9,,85,NaN,9,98
570,,NaN,NaN,,,,NaN,,,,NaN,,
571,107,NaN,NaN,,100,,NaN,-9,,85,NaN,9,98
572,,NaN,NaN,,,,NaN,,,,NaN,,
573,109,NaN,NaN,,100,,NaN,-9,,86,NaN,0,86
574,,NaN,NaN,,,,NaN,,,,NaN,,
575,110,NaN,NaN,,100,,NaN,-9,,86,NaN,0,87
576,,NaN,NaN,,,,NaN,,,,NaN,,
577,110,NaN,NaN,,100,,NaN,-9,,86,NaN,0,87
578,,NaN,NaN,,,,NaN,,,,NaN,,
579,110,NaN,NaN,148,100,82,NaN,-9,,88,NaN,0,87
580,,NaN,NaN,,,,NaN,,,,NaN,,
581,110,NaN,NaN,147,100,83,NaN,-8,,87,NaN,0,87
582,,NaN,NaN,,,,NaN,,,,NaN,,
583,111,NaN,NaN,148,100,83,NaN,-8,,87,NaN,0,87
584,,NaN,NaN,,,,NaN,,,,NaN,,
585,110,NaN,NaN,146,100,83,NaN,-8,,87,NaN,0,86
586,,NaN,NaN,,,,NaN,,,,NaN,,
587,112,NaN,NaN,149,100,84,NaN,-8,,87,NaN,43,86
588,,NaN,NaN,,,,NaN,,,,NaN,,
589,111,NaN,NaN,148,100,83,NaN,-8,,87,NaN,43,86
590,,NaN,NaN,,,,NaN,,,,NaN,,
591,111,NaN,NaN,151,100,75,NaN,-8,,87,NaN,43,86
592,,NaN,NaN,,,,NaN,,,,NaN,,
593,111,NaN,NaN,150,100,83,NaN,-9,,87,NaN,43,87
594,,NaN,NaN,,,,NaN,,,,NaN,,
595,110,NaN,NaN,152,100,78,NaN,-9,4,87,NaN,43,86
596,,NaN,NaN,,,,NaN,,,,NaN,,
597,111,NaN,NaN,156,100,79,NaN,-9,4,86,NaN,43,87
598,,NaN,NaN,,,,NaN,,,,NaN,,
599,110,NaN,NaN,150,100,81,NaN,-9,4,86,NaN,43,87
600,,NaN,NaN,,,,NaN,,,,NaN,,
601,111,NaN,NaN,152,100,81,NaN,-8,4,86,NaN,43,86
602,,NaN,NaN,,,,NaN,,,,NaN,,
603,110,NaN,NaN,148,100,79,NaN,-8,3,86,NaN,40,86
604,,NaN,NaN,,,,NaN,,,,NaN,,
605,111,NaN,NaN,151,100,84,NaN,-8,3,85,NaN,40,86
606,,NaN,NaN,,,,NaN,,,,NaN,,
607,110,NaN,NaN,151,100,79,NaN,-8,3,84,NaN,40,85
608,,NaN,NaN,,,,NaN,,,,NaN,,
609,110,NaN,NaN,152,100,76,NaN,-9,3,84,NaN,40,85
610,,NaN,NaN,,,,NaN,,,,NaN,,
611,111,NaN,NaN,153,100,80,NaN,-9,8,84,NaN,40,84
612,,NaN,NaN,,,,NaN,,,,NaN,,
613,110,NaN,NaN,150,100,83,NaN,-9,8,84,NaN,40,84
614,,NaN,NaN,,,,NaN,,,,NaN,,
615,111,NaN,NaN,154,100,82,NaN,-9,8,85,NaN,40,84
616,,NaN,NaN,,,,NaN,,,,NaN,,
617,116,NaN,NaN,156,100,93,NaN,-9,8,85,NaN,40,84
618,,NaN,NaN,,,,NaN,,,,NaN,,
619,113,NaN,NaN,169,100,79,NaN,-9,10,85,NaN,39,89
620,,NaN,NaN,,,,NaN,,,,NaN,,
621,111,NaN,NaN,155,100,76,NaN,-9,10,84,NaN,39,89
622,,NaN,NaN,,,,NaN,,,,NaN,,
623,111,NaN,NaN,175,100,76,NaN,-8,10,83,NaN,39,89
624,,NaN,NaN,,,,NaN,,,,NaN,,
625,111,NaN,NaN,160,100,82,NaN,-8,10,82,NaN,39,84
626,,NaN,NaN,,,,NaN,,,,NaN,,
627,104,NaN,NaN,132,100,71,NaN,-8,12,81,NaN,38,84
628,,NaN,NaN,,,,NaN,,,,NaN,,
629,109,NaN,NaN,153,100,81,NaN,-8,12,81,NaN,38,84
630,,NaN,NaN,,,,NaN,,,,NaN,,
631,108,NaN,NaN,150,100,81,NaN,-8,12,82,NaN,38,84
632,,NaN,NaN,,,,NaN,,,,NaN,,
633,111,NaN,NaN,154,100,84,NaN,-8,12,84,NaN,38,84
634,,NaN,NaN,,,,NaN,,,,NaN,,
635,110,NaN,NaN,151,100,82,NaN,-9,13,84,NaN,39,84
636,,NaN,NaN,,,,NaN,,,,NaN,,
637,111,NaN,NaN,152,100,83,NaN,-9,13,84,NaN,39,84
638,,NaN,NaN,,,,NaN,,,,NaN,,
639,112,NaN,NaN,155,100,83,NaN,-9,13,84,NaN,39,
640,,NaN,NaN,,,,NaN,,,,NaN,,
641,111,NaN,NaN,153,100,83,NaN,-9,13,84,NaN,39,
642,,NaN,NaN,,,,NaN,,,,NaN,,
643,113,NaN,NaN,157,100,84,NaN,-9,13,84,NaN,39,
644,,NaN,NaN,,,,NaN,,,,NaN,,
645,112,NaN,NaN,154,100,84,NaN,-9,13,84,NaN,39,84
646,,NaN,NaN,,,,NaN,,,,NaN,,
647,114,NaN,NaN,158,100,86,NaN,-9,13,85,NaN,39,84
648,,NaN,NaN,,,,NaN,,,,NaN,,
649,113,NaN,NaN,156,100,84,NaN,-8,13,85,NaN,38,84
650,,NaN,NaN,,,,NaN,,,,NaN,,
651,114,NaN,NaN,157,100,86,NaN,-8,13,85,NaN,38,84
652,,NaN,NaN,,,,NaN,,,,NaN,,
653,113,NaN,NaN,156,100,83,NaN,-8,13,85,NaN,38,84
654,,NaN,NaN,,,,NaN,,,,NaN,,
655,111,NaN,NaN,153,100,83,NaN,-8,13,85,NaN,38,84
656,,NaN,NaN,,,,NaN,,,,NaN,,
657,112,NaN,NaN,155,100,83,NaN,-9,13,85,NaN,38,84
658,,NaN,NaN,,,,NaN,,,,NaN,,
659,109,NaN,NaN,151,100,80,NaN,-9,13,84,NaN,38,84
660,,NaN,NaN,,,,NaN,,,,NaN,,
661,110,NaN,NaN,154,100,83,NaN,-9,13,84,NaN,38,84
662,,NaN,NaN,,,,NaN,,,,NaN,,
663,108,NaN,NaN,151,100,80,NaN,-9,13,84,NaN,38,106
664,,NaN,NaN,,,,NaN,,,,NaN,,
665,109,NaN,NaN,154,100,82,NaN,-9,13,84,NaN,38,125
666,,NaN,NaN,,,,NaN,,,,NaN,,
667,109,NaN,NaN,152,100,81,NaN,-9,13,84,NaN,38,111
668,,NaN,NaN,,,,NaN,,,,NaN,,
669,107,NaN,NaN,148,100,80,NaN,-8,13,84,NaN,38,111
670,,NaN,NaN,,,,NaN,,,,NaN,,
671,107,NaN,NaN,150,100,79,NaN,-8,13,84,NaN,38,104
672,,NaN,NaN,,,,NaN,,,,NaN,,
673,100,NaN,NaN,134,100,62,NaN,-8,13,84,NaN,37,95
674,,NaN,NaN,,,,NaN,,,,NaN,,
675,105,NaN,NaN,151,100,75,NaN,-8,13,84,NaN,37,95
676,,NaN,NaN,,,,NaN,,,,NaN,,
677,106,NaN,NaN,145,100,69,NaN,-8,13,85,NaN,37,90
678,,NaN,NaN,,,,NaN,,,,NaN,,
679,104,NaN,NaN,145,100,74,NaN,-10,13,85,NaN,38,90
680,,NaN,NaN,,,,NaN,,,,NaN,,
681,103,NaN,NaN,145,100,69,NaN,-10,13,84,NaN,38,90
682,,NaN,NaN,,,,NaN,,,,NaN,,
683,112,NaN,NaN,165,100,83,NaN,-11,13,84,NaN,38,90
684,,NaN,NaN,,,,NaN,,,,NaN,,
685,109,NaN,NaN,156,100,66,NaN,-11,13,84,NaN,38,96
686,,NaN,NaN,,,,NaN,,,,NaN,,
687,101,NaN,NaN,147,100,66,NaN,-10,13,83,NaN,37,96
688,,NaN,NaN,,,,NaN,,,,NaN,,
689,105,NaN,NaN,166,100,46,NaN,-10,13,82,NaN,37,96
690,,NaN,NaN,,,,NaN,,,,NaN,,
691,104,NaN,NaN,149,100,71,NaN,-9,13,83,NaN,37,96
692,,NaN,NaN,,,,NaN,,,,NaN,,
693,105,NaN,NaN,150,100,77,NaN,-9,13,83,NaN,37,96
694,,NaN,NaN,,,,NaN,,,,NaN,,
695,104,NaN,NaN,146,100,77,NaN,-9,13,84,NaN,36,96
696,,NaN,NaN,,,,NaN,,,,NaN,,
697,104,NaN,NaN,146,100,78,NaN,-9,13,85,NaN,36,96
698,,NaN,NaN,,,,NaN,,,,NaN,,
699,103,NaN,NaN,146,100,77,NaN,-9,13,84,NaN,36,88
700,,NaN,NaN,,,,NaN,,,,NaN,,
701,102,NaN,NaN,143,100,76,NaN,-9,13,84,NaN,36,88
702,,NaN,NaN,,,,NaN,,,,NaN,,
703,103,NaN,NaN,146,100,77,NaN,-9,13,84,NaN,36,83
704,,NaN,NaN,,,,NaN,,,,NaN,,
705,100,NaN,NaN,141,100,75,NaN,-9,13,84,NaN,36,83
706,,NaN,NaN,,,,NaN,,,,NaN,,
707,101,NaN,NaN,144,100,76,NaN,-9,13,83,NaN,36,82
708,,NaN,NaN,,,,NaN,,,,NaN,,
709,98,NaN,NaN,139,100,73,NaN,-9,13,82,NaN,36,82
710,,NaN,NaN,,,,NaN,,,,NaN,,
711,98,NaN,NaN,139,100,74,NaN,-9,13,82,NaN,36,82
712,,NaN,NaN,,,,NaN,,,,NaN,,
713,98,NaN,NaN,139,100,72,NaN,-9,13,82,NaN,36,81
714,,NaN,NaN,,,,NaN,,,,NaN,,
715,96,NaN,NaN,136,100,72,NaN,-9,13,82,NaN,36,81
716,,NaN,NaN,,,,NaN,,,,NaN,,
717,96,NaN,NaN,138,100,72,NaN,-9,13,81,NaN,36,81
718,,NaN,NaN,,,,NaN,,,,NaN,,
719,94,NaN,NaN,134,100,70,NaN,-9,13,81,NaN,36,81
720,,NaN,NaN,,,,NaN,,,,NaN,,
721,96,NaN,NaN,137,100,72,NaN,-9,13,81,NaN,36,81
722,,NaN,NaN,,,,NaN,,,,NaN,,
723,93,NaN,NaN,132,100,70,NaN,-9,13,81,NaN,36,80
724,,NaN,NaN,,,,NaN,,,,NaN,,
725,94,NaN,NaN,134,100,72,NaN,-9,13,81,NaN,36,80
726,,NaN,NaN,,,,NaN,,,,NaN,,
727,94,NaN,NaN,133,100,70,NaN,-9,13,81,NaN,36,80
728,,NaN,NaN,,,,NaN,,,,NaN,,
729,94,NaN,NaN,134,100,71,NaN,-9,13,81,NaN,36,81
730,,NaN,NaN,,,,NaN,,,,NaN,,
731,94,NaN,NaN,135,100,71,NaN,-9,13,81,NaN,36,81
732,,NaN,NaN,,,,NaN,,,,NaN,,
733,92,NaN,NaN,131,100,69,NaN,-9,13,80,NaN,36,80
734,,NaN,NaN,,,,NaN,,,,NaN,,
735,93,NaN,NaN,133,100,70,NaN,-9,13,80,NaN,36,80
736,,NaN,NaN,,,,NaN,,,,NaN,,
737,91,NaN,NaN,130,100,68,NaN,-9,13,80,NaN,36,80
738,,NaN,NaN,,,,NaN,,,,NaN,,
739,92,NaN,NaN,131,100,69,NaN,-9,13,80,NaN,36,79
740,,NaN,NaN,,,,NaN,,,,NaN,,
741,90,NaN,NaN,126,100,68,NaN,-9,13,80,NaN,35,79
742,,NaN,NaN,,,,NaN,,,,NaN,,
743,89,NaN,NaN,127,100,69,NaN,-9,13,80,NaN,35,79
744,,NaN,NaN,,,,NaN,,,,NaN,,
745,90,NaN,NaN,128,100,68,NaN,-9,13,79,NaN,35,79
746,,NaN,NaN,,,,NaN,,,,NaN,,
747,89,NaN,NaN,126,100,67,NaN,-10,13,79,NaN,35,79
748,,NaN,NaN,,,,NaN,,,,NaN,,
749,90,NaN,NaN,129,100,68,NaN,-10,13,79,NaN,36,79
750,,NaN,NaN,,,,NaN,,,,NaN,,
751,87,NaN,NaN,123,100,66,NaN,-9,13,79,NaN,36,79
752,,NaN,NaN,,,,NaN,,,,NaN,,
753,88,NaN,NaN,125,100,68,NaN,-9,13,79,NaN,36,78
754,,NaN,NaN,,,,NaN,,,,NaN,,
755,87,NaN,NaN,123,100,66,NaN,-10,13,79,NaN,36,78
756,,NaN,NaN,,,,NaN,,,,NaN,,
757,87,NaN,NaN,124,100,66,NaN,-10,13,79,NaN,36,78
758,,NaN,NaN,,,,NaN,,,,NaN,,
759,86,NaN,NaN,124,100,65,NaN,-10,13,79,NaN,36,78
760,,NaN,NaN,,,,NaN,,,,NaN,,
761,85,NaN,NaN,121,100,65,NaN,-10,13,79,NaN,36,78
762,,NaN,NaN,,,,NaN,,,,NaN,,
763,86,NaN,NaN,124,100,65,NaN,-10,13,79,NaN,36,78
764,,NaN,NaN,,,,NaN,,,,NaN,,
765,84,NaN,NaN,119,100,63,NaN,-10,13,79,NaN,36,78
766,,NaN,NaN,,,,NaN,,,,NaN,,
767,85,NaN,NaN,124,100,65,NaN,-10,13,79,NaN,36,78
768,,NaN,NaN,,,,NaN,,,,NaN,,
769,84,NaN,NaN,120,100,64,NaN,-10,13,79,NaN,35,78
770,,NaN,NaN,,,,NaN,,,,NaN,,
771,85,NaN,NaN,121,100,66,NaN,-10,13,79,NaN,35,78
772,,NaN,NaN,,,,NaN,,,,NaN,,
773,84,NaN,NaN,120,100,64,NaN,-10,13,79,NaN,35,78
774,,NaN,NaN,,,,NaN,,,,NaN,,
775,83,NaN,NaN,119,100,64,NaN,-10,13,79,NaN,35,78
776,,NaN,NaN,,,,NaN,,,,NaN,,
777,85,NaN,NaN,122,100,65,NaN,-10,13,79,NaN,35,78
778,,NaN,NaN,,,,NaN,,,,NaN,,
779,83,NaN,NaN,119,100,64,NaN,-10,13,79,NaN,35,78
780,,NaN,NaN,,,,NaN,,,,NaN,,
781,85,NaN,NaN,122,100,65,NaN,-10,13,79,NaN,35,78
782,,NaN,NaN,,,,NaN,,,,NaN,,
783,83,NaN,NaN,118,100,64,NaN,-10,13,79,NaN,35,78
784,,NaN,NaN,,,,NaN,,,,NaN,,
785,84,NaN,NaN,120,100,65,NaN,-10,13,79,NaN,35,78
786,,NaN,NaN,,,,NaN,,,,NaN,,
787,84,NaN,NaN,119,100,63,NaN,-10,13,79,NaN,35,78
788,,NaN,NaN,,,,NaN,,,,NaN,,
789,83,NaN,NaN,119,100,65,NaN,-10,13,79,NaN,35,79
790,,NaN,NaN,,,,NaN,,,,NaN,,
791,84,NaN,NaN,121,100,64,NaN,-10,13,79,NaN,35,78
792,,NaN,NaN,,,,NaN,,,,NaN,,
793,82,NaN,NaN,117,100,63,NaN,-10,13,79,NaN,35,78
794,,NaN,NaN,,,,NaN,,,,NaN,,
795,84,NaN,NaN,121,100,65,NaN,-10,13,79,NaN,35,78
796,,NaN,NaN,,,,NaN,,,,NaN,,
797,82,NaN,NaN,117,100,63,NaN,-10,13,79,NaN,34,78
798,,NaN,NaN,,,,NaN,,,,NaN,,
799,84,NaN,NaN,120,100,65,NaN,-10,13,78,NaN,34,78
800,,NaN,NaN,,,,NaN,,,,NaN,,
801,83,NaN,NaN,117,100,63,NaN,-10,13,78,NaN,34,78
802,,NaN,NaN,,,,NaN,,,,NaN,,
803,83,NaN,NaN,117,100,64,NaN,-10,13,78,NaN,34,77
804,,NaN,NaN,,,,NaN,,,,NaN,,
805,83,NaN,NaN,119,100,64,NaN,-10,13,78,NaN,34,77
806,,NaN,NaN,,,,NaN,,,,NaN,,
807,82,NaN,NaN,115,100,63,NaN,-10,13,78,NaN,34,77
808,,NaN,NaN,,,,NaN,,,,NaN,,
809,83,NaN,NaN,119,100,63,NaN,-10,13,78,NaN,34,77
810,,NaN,NaN,,,,NaN,,,,NaN,,
811,81,NaN,NaN,115,100,62,NaN,-10,13,78,NaN,34,84
812,,NaN,NaN,,,,NaN,,,,NaN,,
813,83,NaN,NaN,119,100,64,NaN,-10,13,78,NaN,34,89
814,,NaN,NaN,,,,NaN,,,,NaN,,
815,82,NaN,NaN,116,100,62,NaN,-10,13,78,NaN,34,89
816,,NaN,NaN,,,,NaN,,,,NaN,,
817,81,NaN,NaN,116,100,64,NaN,-10,13,78,NaN,34,89
818,,NaN,NaN,,,,NaN,,,,NaN,,
819,81,NaN,NaN,115,100,62,NaN,-10,13,78,NaN,34,78
820,,NaN,NaN,,,,NaN,,,,NaN,,
821,80,NaN,NaN,114,100,62,NaN,-10,13,78,NaN,34,77
822,,NaN,NaN,,,,NaN,,,,NaN,,
823,82,NaN,NaN,117,100,63,NaN,-10,13,78,NaN,34,78
824,,NaN,NaN,,,,NaN,,,,NaN,,
825,80,NaN,NaN,113,100,62,NaN,-10,13,78,NaN,34,78
826,,NaN,NaN,,,,NaN,,,,NaN,,
827,81,NaN,NaN,117,100,63,NaN,-10,13,78,NaN,34,78
828,,NaN,NaN,,,,NaN,,,,NaN,,
829,80,NaN,NaN,113,100,61,NaN,-10,13,79,NaN,34,78
830,,NaN,NaN,,,,NaN,,,,NaN,,
831,80,NaN,NaN,114,100,63,NaN,-10,13,79,NaN,34,78
832,,NaN,NaN,,,,NaN,,,,NaN,,
833,80,NaN,NaN,114,100,62,NaN,-10,13,79,NaN,34,78
834,,NaN,NaN,,,,NaN,,,,NaN,,
835,80,NaN,NaN,113,100,63,NaN,-9,13,79,NaN,34,78
836,,NaN,NaN,,,,NaN,,,,NaN,,
837,81,NaN,NaN,116,100,63,NaN,-9,13,79,NaN,34,78
838,,NaN,NaN,,,,NaN,,,,NaN,,
839,79,NaN,NaN,112,100,61,NaN,-9,13,78,NaN,34,78
840,,NaN,NaN,,,,NaN,,,,NaN,,
841,81,NaN,NaN,116,100,63,NaN,-9,13,78,NaN,34,78
842,,NaN,NaN,,,,NaN,,,,NaN,,
843,79,NaN,NaN,112,100,61,NaN,-9,13,78,NaN,34,78
844,,NaN,NaN,,,,NaN,,,,NaN,,
845,81,NaN,NaN,116,100,63,NaN,-9,13,78,NaN,34,78
846,,NaN,NaN,,,,NaN,,,,NaN,,
847,80,NaN,NaN,114,100,62,NaN,-9,13,78,NaN,34,78
848,,NaN,NaN,,,,NaN,,,,NaN,,
849,80,NaN,NaN,113,100,63,NaN,-9,13,78,NaN,34,78
850,,NaN,NaN,,,,NaN,,,,NaN,,
851,81,NaN,NaN,116,100,62,NaN,-9,13,78,NaN,34,78
852,,NaN,NaN,,,,NaN,,,,NaN,,
853,79,NaN,NaN,112,100,61,NaN,-9,13,78,NaN,34,78
854,,NaN,NaN,,,,NaN,,,,NaN,,
855,81,NaN,NaN,116,100,63,NaN,-9,13,78,NaN,34,78
856,,NaN,NaN,,,,NaN,,,,NaN,,
857,80,NaN,NaN,113,100,62,NaN,-9,13,78,NaN,34,78
858,,NaN,NaN,,,,NaN,,,,NaN,,
859,82,NaN,NaN,117,100,64,NaN,-9,13,78,NaN,34,78
860,,NaN,NaN,,,,NaN,,,,NaN,,
861,82,NaN,NaN,117,100,64,NaN,-9,13,78,NaN,34,78
862,,NaN,NaN,,,,NaN,,,,NaN,,
863,80,NaN,NaN,114,100,63,NaN,-9,13,78,NaN,34,89
864,,NaN,NaN,,,,NaN,,,,NaN,,
865,81,NaN,NaN,114,100,62,NaN,-9,13,78,NaN,34,89
866,,NaN,NaN,,,,NaN,,,,NaN,,
867,80,NaN,NaN,115,100,60,NaN,-9,13,78,NaN,34,92
868,,NaN,NaN,,,,NaN,,,,NaN,,
869,82,NaN,NaN,117,100,63,NaN,-9,13,78,NaN,34,89
870,,NaN,NaN,,,,NaN,,,,NaN,,
