time,Solar8000/ETCO2,SNUADC/ECG_II,Solar8000/HR,Solar8000/CVP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,SNUADC/CVP,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/RR_CO2,SNUADC/ART,Solar8000/ART_MBP,Solar8000/ART_DBP
434,31,NaN,53,-7,100,54,NaN,87,NaN,10,NaN,67,52
435,,NaN,,,,,NaN,,NaN,,NaN,,
436,31,NaN,53,-7,100,54,NaN,88,NaN,10,NaN,67,53
437,,NaN,,,,,NaN,,NaN,,NaN,,
438,31,NaN,52,-6,100,53,NaN,89,NaN,10,NaN,67,53
439,,NaN,,,,,NaN,,NaN,,NaN,,
440,31,NaN,52,-6,100,53,NaN,86,NaN,10,NaN,66,52
441,,NaN,,,,,NaN,,NaN,,NaN,,
442,31,NaN,52,-8,100,53,NaN,87,NaN,10,NaN,66,53
443,,NaN,,,,,NaN,,NaN,,NaN,,
444,31,NaN,52,-8,100,53,NaN,89,NaN,10,NaN,67,54
445,,NaN,,,,,NaN,,NaN,,NaN,,
446,31,NaN,53,-7,100,53,NaN,90,NaN,10,NaN,68,55
447,,NaN,,,,,NaN,,NaN,,NaN,,
448,31,NaN,53,-7,100,53,NaN,95,NaN,10,NaN,69,57
449,,NaN,,,,,NaN,,NaN,,NaN,,
450,31,NaN,53,-7,100,53,NaN,99,NaN,10,NaN,71,57
451,,NaN,,,,,NaN,,NaN,,NaN,,
452,31,NaN,53,-7,100,53,NaN,96,NaN,10,NaN,70,56
453,,NaN,,,,,NaN,,NaN,,NaN,,
454,31,NaN,53,-7,100,53,NaN,97,NaN,10,NaN,71,56
455,,NaN,,,,,NaN,,NaN,,NaN,,
456,31,NaN,52,-8,100,53,NaN,97,NaN,10,NaN,71,56
457,,NaN,,,,,NaN,,NaN,,NaN,,
458,31,NaN,52,-8,100,53,NaN,94,NaN,10,NaN,70,55
459,,NaN,,,,,NaN,,NaN,,NaN,,
460,31,NaN,52,-7,100,53,NaN,95,NaN,10,NaN,70,56
461,,NaN,,,,,NaN,,NaN,,NaN,,
462,31,NaN,53,-7,100,53,NaN,95,NaN,10,NaN,70,55
463,,NaN,,,,,NaN,,NaN,,NaN,,
464,31,NaN,53,-7,100,53,NaN,94,NaN,10,NaN,70,55
465,,NaN,,,,,NaN,,NaN,,NaN,,
466,31,NaN,53,-7,100,53,NaN,93,NaN,10,NaN,70,55
467,,NaN,,,,,NaN,,NaN,,NaN,,
468,31,NaN,53,-8,100,53,NaN,93,NaN,10,NaN,69,54
469,,NaN,,,,,NaN,,NaN,,NaN,,
470,31,NaN,53,-8,100,53,NaN,89,NaN,10,NaN,68,53
471,,NaN,,,,,NaN,,NaN,,NaN,,
472,31,NaN,53,-8,100,53,NaN,89,NaN,10,NaN,68,54
473,,NaN,,,,,NaN,,NaN,,NaN,,
474,31,NaN,53,-8,100,53,NaN,91,NaN,10,NaN,68,54
475,,NaN,,,,,NaN,,NaN,,NaN,,
476,31,NaN,52,-7,100,53,NaN,88,NaN,10,NaN,67,53
477,,NaN,,,,,NaN,,NaN,,NaN,,
478,31,NaN,52,-7,100,53,NaN,88,NaN,10,NaN,67,54
479,,NaN,,,,,NaN,,NaN,,NaN,,
480,31,NaN,52,-7,100,53,NaN,87,NaN,10,NaN,67,53
481,,NaN,,,,,NaN,,NaN,,NaN,,
482,31,NaN,52,-9,100,53,NaN,86,NaN,10,NaN,66,52
483,,NaN,,,,,NaN,,NaN,,NaN,,
484,31,NaN,52,-9,100,53,NaN,89,NaN,10,NaN,66,53
485,,NaN,,,,,NaN,,NaN,,NaN,,
486,31,NaN,53,-9,100,53,NaN,87,NaN,10,NaN,66,52
487,,NaN,,,,,NaN,,NaN,,NaN,,
488,31,NaN,53,-9,100,53,NaN,83,NaN,10,NaN,64,51
489,,NaN,,,,,NaN,,NaN,,NaN,,
490,31,NaN,53,-9,100,53,NaN,83,NaN,10,NaN,65,51
491,,NaN,,,,,NaN,,NaN,,NaN,,
492,31,NaN,53,-9,100,54,NaN,84,NaN,10,NaN,65,51
493,,NaN,,,,,NaN,,NaN,,NaN,,
494,31,NaN,53,-9,100,54,NaN,81,NaN,10,NaN,63,50
495,,NaN,,,,,NaN,,NaN,,NaN,,
496,31,NaN,53,-9,100,54,NaN,81,NaN,10,NaN,63,51
497,,NaN,,,,,NaN,,NaN,,NaN,,
498,31,NaN,53,-9,100,54,NaN,82,NaN,10,NaN,63,50
499,,NaN,,,,,NaN,,NaN,,NaN,,
500,31,NaN,53,-9,100,54,NaN,81,NaN,10,NaN,63,49
501,,NaN,,,,,NaN,,NaN,,NaN,,
502,31,NaN,53,-9,100,53,NaN,81,NaN,10,NaN,63,51
503,,NaN,,,,,NaN,,NaN,,NaN,,
504,31,NaN,52,-9,100,53,NaN,84,NaN,10,NaN,64,52
505,,NaN,,,,,NaN,,NaN,,NaN,,
506,31,NaN,52,-9,100,53,NaN,85,NaN,10,NaN,64,53
507,,NaN,,,,,NaN,,NaN,,NaN,,
508,31,NaN,51,-9,100,52,NaN,87,NaN,10,NaN,65,53
509,,NaN,,,,,NaN,,NaN,,NaN,,
510,31,NaN,51,-7,100,52,NaN,90,NaN,10,NaN,66,53
511,,NaN,,,,,NaN,,NaN,,NaN,,
512,31,NaN,50,-7,100,51,NaN,88,NaN,10,NaN,66,53
513,,NaN,,,,,NaN,,NaN,,NaN,,
514,32,NaN,49,-7,100,51,NaN,88,NaN,10,NaN,66,54
515,,NaN,,,,,NaN,,NaN,,NaN,,
516,32,NaN,49,-8,100,50,NaN,88,NaN,10,NaN,66,52
517,,NaN,,,,,NaN,,NaN,,NaN,,
518,32,NaN,48,-8,100,49,NaN,87,NaN,10,NaN,65,51
519,,NaN,,,,,NaN,,NaN,,NaN,,
520,31,NaN,48,-9,100,49,NaN,87,NaN,10,NaN,64,51
521,,NaN,,,,,NaN,,NaN,,NaN,,
522,31,NaN,48,-9,100,48,NaN,88,NaN,10,NaN,64,50
523,,NaN,,,,,NaN,,NaN,,NaN,,
524,31,NaN,48,-9,100,48,NaN,88,NaN,10,NaN,63,47
525,,NaN,,,,,NaN,,NaN,,NaN,,
526,31,NaN,46,-9,100,48,NaN,85,NaN,10,NaN,62,47
527,,NaN,,,,,NaN,,NaN,,NaN,,
528,31,NaN,46,-9,100,48,NaN,86,NaN,10,NaN,62,48
529,,NaN,,,,,NaN,,NaN,,NaN,,
530,31,NaN,46,-9,100,48,NaN,84,NaN,10,NaN,62,48
531,,NaN,,,,,NaN,,NaN,,NaN,,
532,31,NaN,46,-8,100,49,NaN,84,NaN,10,NaN,62,49
533,,NaN,,,,,NaN,,NaN,,NaN,,
534,31,NaN,47,-8,100,49,NaN,85,NaN,10,NaN,62,49
535,,NaN,,,,,NaN,,NaN,,NaN,,
536,31,NaN,49,-8,100,50,NaN,81,NaN,10,NaN,61,47
537,,NaN,,,,,NaN,,NaN,,NaN,,
538,31,NaN,50,-8,100,50,NaN,80,NaN,10,NaN,60,47
539,,NaN,,,,,NaN,,NaN,,NaN,,
540,31,NaN,50,-8,100,50,NaN,81,NaN,10,NaN,60,47
541,,NaN,,,,,NaN,,NaN,,NaN,,
542,31,NaN,50,-8,100,50,NaN,78,NaN,10,NaN,59,46
543,,NaN,,,,,NaN,,NaN,,NaN,,
544,31,NaN,50,-8,100,50,NaN,78,NaN,10,NaN,59,47
545,,NaN,,,,,NaN,,NaN,,NaN,,
546,31,NaN,50,-8,100,51,NaN,79,NaN,10,NaN,60,47
547,,NaN,,,,,NaN,,NaN,,NaN,,
548,31,NaN,51,-8,100,51,NaN,77,NaN,10,NaN,61,52
549,,NaN,,,,,NaN,,NaN,,NaN,,
550,31,NaN,60,-6,100,51,NaN,77,NaN,10,NaN,60,51
551,,NaN,,,,,NaN,,NaN,,NaN,,
552,31,NaN,64,-6,100,51,NaN,79,NaN,10,NaN,61,53
553,,NaN,,,,,NaN,,NaN,,NaN,,
554,31,NaN,69,-8,100,50,NaN,77,NaN,10,NaN,59,47
555,,NaN,,,,,NaN,,NaN,,NaN,,
556,31,NaN,68,-8,100,49,NaN,79,NaN,10,NaN,59,48
557,,NaN,,,,,NaN,,NaN,,NaN,,
558,31,NaN,57,-8,100,49,NaN,80,NaN,10,NaN,59,48
559,,NaN,,,,,NaN,,NaN,,NaN,,
560,31,NaN,54,-8,100,49,NaN,79,NaN,10,NaN,59,47
561,,NaN,,,,,NaN,,NaN,,NaN,,
562,31,NaN,54,-8,100,49,NaN,79,NaN,10,NaN,59,48
563,,NaN,,,,,NaN,,NaN,,NaN,,
564,31,NaN,51,-8,100,50,NaN,80,NaN,10,NaN,60,48
565,,NaN,,,,,NaN,,NaN,,NaN,,
566,31,NaN,51,-8,100,52,NaN,79,NaN,10,NaN,60,48
567,,NaN,,,,,NaN,,NaN,,NaN,,
568,31,NaN,51,-8,100,52,NaN,79,NaN,10,NaN,60,48
569,,NaN,,,,,NaN,,NaN,,NaN,,
570,31,NaN,51,-8,100,52,NaN,80,NaN,10,NaN,60,48
571,,NaN,,,,,NaN,,NaN,,NaN,,
572,31,NaN,51,-8,100,52,NaN,78,NaN,10,NaN,59,47
573,,NaN,,,,,NaN,,NaN,,NaN,,
574,31,NaN,51,-8,100,52,NaN,78,NaN,10,NaN,59,48
575,,NaN,,,,,NaN,,NaN,,NaN,,
576,31,NaN,51,-8,100,52,NaN,79,NaN,10,NaN,59,47
577,,NaN,,,,,NaN,,NaN,,NaN,,
578,31,NaN,51,-8,100,51,NaN,76,NaN,10,NaN,58,46
579,,NaN,,,,,NaN,,NaN,,NaN,,
580,31,NaN,51,-8,100,51,NaN,76,NaN,10,NaN,58,46
581,,NaN,,,,,NaN,,NaN,,NaN,,
582,32,NaN,50,-8,100,51,NaN,77,NaN,10,NaN,58,47
583,,NaN,,,,,NaN,,NaN,,NaN,,
584,32,NaN,50,-7,100,51,NaN,75,NaN,10,NaN,57,46
585,,NaN,,,,,NaN,,NaN,,NaN,,
586,32,NaN,50,-7,100,51,NaN,76,NaN,10,NaN,58,47
587,,NaN,,,,,NaN,,NaN,,NaN,,
588,32,NaN,51,-6,100,51,NaN,77,NaN,10,NaN,58,47
589,,NaN,,,,,NaN,,NaN,,NaN,,
590,32,NaN,51,-6,100,51,NaN,75,NaN,10,NaN,58,47
591,,NaN,,,,,NaN,,NaN,,NaN,,
592,32,NaN,51,-7,100,51,NaN,77,NaN,10,NaN,59,49
593,,NaN,,,,,NaN,,NaN,,NaN,,
594,32,NaN,51,-7,100,51,NaN,78,NaN,10,NaN,59,48
595,,NaN,,,,,NaN,,NaN,,NaN,,
596,32,NaN,51,-7,100,52,NaN,76,NaN,10,NaN,59,47
597,,NaN,,,,,NaN,,NaN,,NaN,,
598,32,NaN,51,-7,100,52,NaN,77,NaN,10,NaN,59,48
599,,NaN,,,,,NaN,,NaN,,NaN,,
600,32,NaN,51,-7,100,52,NaN,77,NaN,10,NaN,59,47
601,,NaN,,,,,NaN,,NaN,,NaN,,
602,32,NaN,51,-7,100,52,NaN,75,NaN,10,NaN,58,47
603,,NaN,,,,,NaN,,NaN,,NaN,,
604,32,NaN,51,-7,100,52,NaN,76,NaN,10,NaN,59,48
605,,NaN,,,,,NaN,,NaN,,NaN,,
606,31,NaN,51,-7,100,52,NaN,77,NaN,10,NaN,59,48
607,,NaN,,,,,NaN,,NaN,,NaN,,
608,31,NaN,51,-7,100,52,NaN,76,NaN,10,NaN,59,48
609,,NaN,,,,,NaN,,NaN,,NaN,,
610,31,NaN,51,-7,99,52,NaN,77,NaN,10,NaN,59,49
611,,NaN,,,,,NaN,,NaN,,NaN,,
612,31,NaN,51,-7,100,52,NaN,79,NaN,10,NaN,60,49
613,,NaN,,,,,NaN,,NaN,,NaN,,
614,31,NaN,52,-7,100,52,NaN,78,NaN,10,NaN,60,49
615,,NaN,,,,,NaN,,NaN,,NaN,,
616,31,NaN,52,-7,100,52,NaN,78,NaN,10,NaN,60,49
617,,NaN,,,,,NaN,,NaN,,NaN,,
618,32,NaN,52,-5,100,52,NaN,81,NaN,10,NaN,61,50
619,,NaN,,,,,NaN,,NaN,,NaN,,
620,32,NaN,52,-5,100,52,NaN,80,NaN,10,NaN,61,50
621,,NaN,,,,,NaN,,NaN,,NaN,,
622,32,NaN,52,-6,100,52,NaN,83,NaN,10,NaN,63,52
623,,NaN,,,,,NaN,,NaN,,NaN,,
624,32,NaN,51,-6,100,52,NaN,84,NaN,10,NaN,63,52
625,,NaN,,,,,NaN,,NaN,,NaN,,
626,32,NaN,52,-6,100,52,NaN,83,NaN,10,NaN,63,51
627,,NaN,,,,,NaN,,NaN,,NaN,,
628,32,NaN,52,-6,100,52,NaN,84,NaN,10,NaN,63,52
629,,NaN,,,,,NaN,,NaN,,NaN,,
630,32,NaN,52,-6,100,52,NaN,84,NaN,10,NaN,64,52
631,,NaN,,,,,NaN,,NaN,,NaN,,
632,32,NaN,52,-6,100,52,NaN,83,NaN,10,NaN,63,51
633,,NaN,,,,,NaN,,NaN,,NaN,,
634,32,NaN,53,-6,100,53,NaN,83,NaN,10,NaN,63,51
635,,NaN,,,,,NaN,,NaN,,NaN,,
636,32,NaN,53,-6,100,53,NaN,85,NaN,10,NaN,63,50
637,,NaN,,,,,NaN,,NaN,,NaN,,
638,32,NaN,53,-6,100,53,NaN,80,NaN,10,NaN,61,48
639,,NaN,,,,,NaN,,NaN,,NaN,,
640,32,NaN,53,-6,100,54,NaN,81,NaN,10,NaN,61,48
641,,NaN,,,,,NaN,,NaN,,NaN,,
642,32,NaN,54,-6,100,54,NaN,79,NaN,10,NaN,60,47
643,,NaN,,,,,NaN,,NaN,,NaN,,
644,32,NaN,54,-6,100,55,NaN,78,NaN,10,NaN,59,46
645,,NaN,,,,,NaN,,NaN,,NaN,,
646,32,NaN,55,-6,100,55,NaN,77,NaN,10,NaN,58,46
647,,NaN,,,,,NaN,,NaN,,NaN,,
648,32,NaN,56,-6,100,56,NaN,80,NaN,10,NaN,59,47
649,,NaN,,,,,NaN,,NaN,,NaN,,
650,32,NaN,57,-6,100,57,NaN,77,NaN,10,NaN,58,46
651,,NaN,,,,,NaN,,NaN,,NaN,,
652,32,NaN,57,-5,100,58,NaN,79,NaN,10,NaN,59,48
653,,NaN,,,,,NaN,,NaN,,NaN,,
654,32,NaN,58,-5,100,59,NaN,82,NaN,10,NaN,60,49
655,,NaN,,,,,NaN,,NaN,,NaN,,
656,32,NaN,59,-5,100,59,NaN,80,NaN,10,NaN,60,49
657,,NaN,,,,,NaN,,NaN,,NaN,,
658,32,NaN,60,-5,100,60,NaN,83,NaN,10,NaN,61,50
659,,NaN,,,,,NaN,,NaN,,NaN,,
660,32,NaN,60,-5,100,61,NaN,86,NaN,10,NaN,63,51
661,,NaN,,,,,NaN,,NaN,,NaN,,
662,33,NaN,61,-5,100,61,NaN,87,NaN,10,NaN,63,52
663,,NaN,,,,,NaN,,NaN,,NaN,,
664,33,NaN,61,-5,100,61,NaN,91,NaN,10,NaN,65,54
665,,NaN,,,,,NaN,,NaN,,NaN,,
666,33,NaN,61,-5,100,61,NaN,92,NaN,10,NaN,66,54
667,,NaN,,,,,NaN,,NaN,,NaN,,
668,34,NaN,60,-5,100,61,NaN,92,NaN,10,NaN,67,54
669,,NaN,,,,,NaN,,NaN,,NaN,,
670,34,NaN,60,-5,100,61,NaN,96,NaN,10,NaN,69,57
671,,NaN,,,,,NaN,,NaN,,NaN,,
672,34,NaN,60,-5,100,60,NaN,98,NaN,10,NaN,70,57
673,,NaN,,,,,NaN,,NaN,,NaN,,
674,33,NaN,59,-5,100,60,NaN,96,NaN,10,NaN,70,56
675,,NaN,,,,,NaN,,NaN,,NaN,,
676,33,NaN,58,-5,100,59,NaN,98,NaN,10,NaN,70,57
677,,NaN,,,,,NaN,,NaN,,NaN,,
678,33,NaN,58,-3,100,59,NaN,101,NaN,10,NaN,72,58
679,,NaN,,,,,NaN,,NaN,,NaN,,
680,34,NaN,57,-3,100,58,NaN,99,NaN,10,NaN,71,57
681,,NaN,,,,,NaN,,NaN,,NaN,,
682,34,NaN,57,-4,100,58,NaN,101,NaN,10,NaN,72,58
683,,NaN,,,,,NaN,,NaN,,NaN,,
684,34,NaN,57,-4,100,57,NaN,103,NaN,10,NaN,73,58
685,,NaN,,,,,NaN,,NaN,,NaN,,
686,34,NaN,56,-4,100,57,NaN,101,NaN,10,NaN,72,57
687,,NaN,,,,,NaN,,NaN,,NaN,,
688,34,NaN,56,-4,100,57,NaN,104,NaN,10,NaN,73,58
689,,NaN,,,,,NaN,,NaN,,NaN,,
690,34,NaN,56,-3,100,57,NaN,104,NaN,10,NaN,74,58
691,,NaN,,,,,NaN,,NaN,,NaN,,
692,34,NaN,56,-3,100,56,NaN,102,NaN,10,NaN,73,58
693,,NaN,,,,,NaN,,NaN,,NaN,,
694,34,NaN,56,-4,100,56,NaN,103,NaN,10,NaN,74,60
695,,NaN,,,,,NaN,,NaN,,NaN,,
696,34,NaN,56,-4,100,56,NaN,107,NaN,10,NaN,75,60
697,,NaN,,,,,NaN,,NaN,,NaN,,
698,34,NaN,90,-4,100,56,NaN,106,NaN,10,NaN,75,59
699,,NaN,,,,,NaN,,NaN,,NaN,,
700,34,NaN,138,-4,100,56,NaN,107,NaN,10,NaN,75,60
701,,NaN,,,,,NaN,,NaN,,NaN,,
702,34,NaN,106,-3,100,56,NaN,108,NaN,10,NaN,76,59
703,,NaN,,,,,NaN,,NaN,,NaN,,
704,34,NaN,89,-3,100,56,NaN,106,NaN,10,NaN,75,59
705,,NaN,,,,,NaN,,NaN,,NaN,,
706,34,NaN,85,-3,100,56,NaN,107,NaN,10,NaN,76,60
707,,NaN,,,,,NaN,,NaN,,NaN,,
708,34,NaN,74,-4,100,56,NaN,108,NaN,10,NaN,77,61
709,,NaN,,,,,NaN,,NaN,,NaN,,
710,34,NaN,74,-4,100,56,NaN,106,NaN,10,NaN,76,62
711,,NaN,,,,,NaN,,NaN,,NaN,,
712,33,NaN,59,-4,100,56,NaN,106,NaN,10,NaN,76,61
713,,NaN,,,,,NaN,,NaN,,NaN,,
714,33,NaN,54,-4,100,56,NaN,106,NaN,10,NaN,76,60
715,,NaN,,,,,NaN,,NaN,,NaN,,
716,33,NaN,56,-4,100,56,NaN,105,NaN,10,NaN,76,60
717,,NaN,,,,,NaN,,NaN,,NaN,,
718,36,NaN,56,-4,100,56,NaN,107,NaN,10,NaN,77,61
719,,NaN,,,,,NaN,,NaN,,NaN,,
720,36,NaN,56,-3,100,57,NaN,107,NaN,10,NaN,77,61
721,,NaN,,,,,NaN,,NaN,,NaN,,
722,36,NaN,56,-3,100,57,NaN,108,NaN,10,NaN,77,61
723,,NaN,,,,,NaN,,NaN,,NaN,,
724,33,NaN,56,-4,100,57,NaN,109,NaN,10,NaN,77,61
725,,NaN,,,,,NaN,,NaN,,NaN,,
726,33,NaN,56,-4,100,57,NaN,111,NaN,10,NaN,78,61
727,,NaN,,,,,NaN,,NaN,,NaN,,
728,33,NaN,56,-4,100,57,NaN,110,NaN,10,NaN,78,61
729,,NaN,,,,,NaN,,NaN,,NaN,,
730,33,NaN,56,-4,100,56,NaN,110,NaN,10,NaN,78,62
731,,NaN,,,,,NaN,,NaN,,NaN,,
732,33,NaN,56,-4,100,56,NaN,111,NaN,10,NaN,79,62
733,,NaN,,,,,NaN,,NaN,,NaN,,
734,33,NaN,56,-4,100,56,NaN,109,NaN,10,NaN,78,61
735,,NaN,,,,,NaN,,NaN,,NaN,,
736,34,NaN,56,-4,99,56,NaN,110,NaN,10,NaN,79,62
737,,NaN,,,,,NaN,,NaN,,NaN,,
738,34,NaN,56,-4,98,56,NaN,112,NaN,10,NaN,79,62
739,,NaN,,,,,NaN,,NaN,,NaN,,
740,34,NaN,56,-4,100,56,NaN,111,NaN,10,NaN,79,61
741,,NaN,,,,,NaN,,NaN,,NaN,,
742,34,NaN,54,-4,100,56,NaN,111,NaN,10,NaN,79,62
743,,NaN,,,,,NaN,,NaN,,NaN,,
744,34,NaN,56,-4,100,56,NaN,112,NaN,10,NaN,79,61
745,,NaN,,,,,NaN,,NaN,,NaN,,
746,34,NaN,56,-4,100,56,NaN,110,NaN,10,NaN,78,60
747,,NaN,,,,,NaN,,NaN,,NaN,,
748,34,NaN,54,-4,100,56,NaN,109,NaN,10,NaN,78,61
749,,NaN,,,,,NaN,,NaN,,NaN,,
750,34,NaN,53,-3,100,55,NaN,110,NaN,10,NaN,78,60
751,,NaN,,,,,NaN,,NaN,,NaN,,
752,34,NaN,53,-3,100,55,NaN,108,NaN,10,NaN,77,59
753,,NaN,,,,,NaN,,NaN,,NaN,,
754,34,NaN,53,-4,100,54,NaN,108,NaN,10,NaN,77,58
755,,NaN,,,,,NaN,,NaN,,NaN,,
756,34,NaN,54,-4,100,54,NaN,108,NaN,10,NaN,77,59
757,,NaN,,,,,NaN,,NaN,,NaN,,
758,34,NaN,54,12,100,54,NaN,107,NaN,10,NaN,77,59
759,,NaN,,,,,NaN,,NaN,,NaN,,
760,33,NaN,54,12,100,54,NaN,108,NaN,10,NaN,77,60
761,,NaN,,,,,NaN,,NaN,,NaN,,
762,33,NaN,54,18,100,54,NaN,109,NaN,10,NaN,77,60
763,,NaN,,,,,NaN,,NaN,,NaN,,
764,33,NaN,60,18,100,55,NaN,107,NaN,10,NaN,77,59
765,,NaN,,,,,NaN,,NaN,,NaN,,
766,33,NaN,60,14,100,55,NaN,107,NaN,10,NaN,77,60
767,,NaN,,,,,NaN,,NaN,,NaN,,
768,34,NaN,60,14,100,55,NaN,107,NaN,10,NaN,77,60
769,,NaN,,,,,NaN,,NaN,,NaN,,
770,34,NaN,60,14,100,55,NaN,106,NaN,10,NaN,76,59
771,,NaN,,,,,NaN,,NaN,,NaN,,
772,34,NaN,60,5,100,55,NaN,107,NaN,10,NaN,77,60
773,,NaN,,,,,NaN,,NaN,,NaN,,
774,33,NaN,55,5,100,55,NaN,108,NaN,10,NaN,77,60
775,,NaN,,,,,NaN,,NaN,,NaN,,
776,33,NaN,55,2,100,55,NaN,106,NaN,10,NaN,76,59
777,,NaN,,,,,NaN,,NaN,,NaN,,
778,33,NaN,55,2,100,55,NaN,106,NaN,10,NaN,76,60
779,,NaN,,,,,NaN,,NaN,,NaN,,
780,34,NaN,55,5,100,55,NaN,107,NaN,10,NaN,77,59
781,,NaN,,,,,NaN,,NaN,,NaN,,
782,34,NaN,58,5,100,55,NaN,105,NaN,10,NaN,76,59
783,,NaN,,,,,NaN,,NaN,,NaN,,
784,34,NaN,58,4,100,55,NaN,105,NaN,10,NaN,76,59
785,,NaN,,,,,NaN,,NaN,,NaN,,
786,34,NaN,57,4,100,55,NaN,107,NaN,10,NaN,76,59
787,,NaN,,,,,NaN,,NaN,,NaN,,
788,34,NaN,57,4,100,54,NaN,105,NaN,10,NaN,76,58
789,,NaN,,,,,NaN,,NaN,,NaN,,
790,34,NaN,53,4,100,54,NaN,105,NaN,10,NaN,76,59
791,,NaN,,,,,NaN,,NaN,,NaN,,
792,34,NaN,54,5,100,54,NaN,105,NaN,10,NaN,75,58
793,,NaN,,,,,NaN,,NaN,,NaN,,
794,34,NaN,54,5,100,54,NaN,104,NaN,10,NaN,75,58
795,,NaN,,,,,NaN,,NaN,,NaN,,
796,34,NaN,54,5,100,54,NaN,104,NaN,10,NaN,75,58
797,,NaN,,,,,NaN,,NaN,,NaN,,
798,34,NaN,54,5,100,54,NaN,104,NaN,10,NaN,75,58
799,,NaN,,,,,NaN,,NaN,,NaN,,
800,34,NaN,54,5,100,54,NaN,102,NaN,10,NaN,74,57
801,,NaN,,,,,NaN,,NaN,,NaN,,
802,34,NaN,54,2,100,54,NaN,103,NaN,10,NaN,75,58
803,,NaN,,,,,NaN,,NaN,,NaN,,
804,33,NaN,54,2,100,54,NaN,104,NaN,10,NaN,75,58
805,,NaN,,,,,NaN,,NaN,,NaN,,
806,33,NaN,54,2,100,54,NaN,102,NaN,10,NaN,74,57
807,,NaN,,,,,NaN,,NaN,,NaN,,
808,33,NaN,54,2,100,54,NaN,102,NaN,10,NaN,74,57
809,,NaN,,,,,NaN,,NaN,,NaN,,
810,33,NaN,54,3,100,54,NaN,103,NaN,10,NaN,74,57
811,,NaN,,,,,NaN,,NaN,,NaN,,
812,34,NaN,54,3,100,54,NaN,102,NaN,10,NaN,74,57
813,,NaN,,,,,NaN,,NaN,,NaN,,
814,34,NaN,53,4,100,54,NaN,102,NaN,10,NaN,74,57
815,,NaN,,,,,NaN,,NaN,,NaN,,
816,34,NaN,54,4,100,54,NaN,103,NaN,10,NaN,74,57
817,,NaN,,,,,NaN,,NaN,,NaN,,
818,33,NaN,54,4,100,54,NaN,102,NaN,10,NaN,74,57
819,,NaN,,,,,NaN,,NaN,,NaN,,
820,33,NaN,54,4,100,54,NaN,102,NaN,10,NaN,74,58
821,,NaN,,,,,NaN,,NaN,,NaN,,
822,33,NaN,54,6,100,54,NaN,103,NaN,10,NaN,74,58
823,,NaN,,,,,NaN,,NaN,,NaN,,
824,34,NaN,54,6,100,54,NaN,102,NaN,10,NaN,74,57
825,,NaN,,,,,NaN,,NaN,,NaN,,
826,34,NaN,54,11,100,54,NaN,102,NaN,10,NaN,74,58
827,,NaN,,,,,NaN,,NaN,,NaN,,
828,34,NaN,54,11,100,54,NaN,104,NaN,10,NaN,74,58
829,,NaN,,,,,NaN,,NaN,,NaN,,
830,34,NaN,54,13,100,54,NaN,102,NaN,10,NaN,74,57
831,,NaN,,,,,NaN,,NaN,,NaN,,
832,34,NaN,53,13,100,54,NaN,103,NaN,10,NaN,74,58
833,,NaN,,,,,NaN,,NaN,,NaN,,
834,34,NaN,53,13,100,54,NaN,103,NaN,10,NaN,74,56
835,,NaN,,,,,NaN,,NaN,,NaN,,
836,34,NaN,53,35,100,54,NaN,104,NaN,10,NaN,74,52
837,,NaN,,,,,NaN,,NaN,,NaN,,
838,34,NaN,53,35,100,54,NaN,107,NaN,10,NaN,73,56
839,,NaN,,,,,NaN,,NaN,,NaN,,
840,34,NaN,53,169,100,54,NaN,104,NaN,10,NaN,74,56
841,,NaN,,,,,NaN,,NaN,,NaN,,
842,34,NaN,53,169,100,54,NaN,102,NaN,10,NaN,73,56
843,,NaN,,,,,NaN,,NaN,,NaN,,
844,34,NaN,53,59,100,54,NaN,101,NaN,10,NaN,73,56
845,,NaN,,,,,NaN,,NaN,,NaN,,
846,34,NaN,53,59,100,53,NaN,102,NaN,10,NaN,73,56
847,,NaN,,,,,NaN,,NaN,,NaN,,
848,33,NaN,53,43,100,53,NaN,101,NaN,10,NaN,72,55
849,,NaN,,,,,NaN,,NaN,,NaN,,
850,33,NaN,53,43,100,53,NaN,102,NaN,10,NaN,72,56
851,,NaN,,,,,NaN,,NaN,,NaN,,
852,33,NaN,53,61,100,53,NaN,102,NaN,10,NaN,72,56
853,,NaN,,,,,NaN,,NaN,,NaN,,
854,33,NaN,53,61,100,53,NaN,101,NaN,10,NaN,72,55
855,,NaN,,,,,NaN,,NaN,,NaN,,
856,34,NaN,53,115,100,53,NaN,101,NaN,10,NaN,72,55
857,,NaN,,,,,NaN,,NaN,,NaN,,
858,34,NaN,53,115,100,53,NaN,101,NaN,10,NaN,72,55
859,,NaN,,,,,NaN,,NaN,,NaN,,
860,34,NaN,53,22,100,53,NaN,100,NaN,10,NaN,71,54
861,,NaN,,,,,NaN,,NaN,,NaN,,
862,33,NaN,53,22,100,53,NaN,100,NaN,10,NaN,71,55
863,,NaN,,,,,NaN,,NaN,,NaN,,
864,33,NaN,53,22,100,53,NaN,100,NaN,10,NaN,71,54
865,,NaN,,,,,NaN,,NaN,,NaN,,
866,33,NaN,53,4,100,53,NaN,99,NaN,10,NaN,70,53
867,,NaN,,,,,NaN,,NaN,,NaN,,
