time,SNUADC/ART,Solar8000/PLETH_HR,SNUADC/ECG_V5,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/ETCO2,Solar8000/ART_DBP,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/HR,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/RR_CO2
15140,NaN,,NaN,,NaN,36,53,77,NaN,73,13,118,11
15141,NaN,,NaN,,NaN,,,,NaN,,,,
15142,NaN,,NaN,,NaN,36,54,77,NaN,73,13,118,11
15143,NaN,,NaN,,NaN,,,,NaN,,,,
15144,NaN,,NaN,,NaN,36,53,77,NaN,73,13,118,11
15145,NaN,,NaN,,NaN,,,,NaN,,,,
15146,NaN,,NaN,,NaN,36,53,77,NaN,73,13,117,11
15147,NaN,,NaN,,NaN,,,,NaN,,,,
15148,NaN,,NaN,,NaN,37,53,77,NaN,73,13,117,11
15149,NaN,,NaN,,NaN,,,,NaN,,,,
15150,NaN,,NaN,,NaN,37,53,76,NaN,73,13,117,11
15151,NaN,,NaN,,NaN,,,,NaN,,,,
15152,NaN,,NaN,,NaN,37,53,77,NaN,73,13,117,11
15153,NaN,,NaN,,NaN,,,,NaN,,,,
15154,NaN,,NaN,,NaN,37,53,76,NaN,73,13,117,11
15155,NaN,,NaN,,NaN,,,,NaN,,,,
15156,NaN,,NaN,,NaN,36,53,76,NaN,73,13,116,11
15157,NaN,,NaN,,NaN,,,,NaN,,,,
15158,NaN,,NaN,,NaN,36,53,76,NaN,73,13,117,11
15159,NaN,,NaN,,NaN,,,,NaN,,,,
15160,NaN,,NaN,,NaN,36,53,76,NaN,73,13,116,11
15161,NaN,,NaN,,NaN,,,,NaN,,,,
15162,NaN,,NaN,,NaN,36,52,76,NaN,73,13,116,11
15163,NaN,,NaN,,NaN,,,,NaN,,,,
15164,NaN,,NaN,,NaN,37,53,76,NaN,73,13,116,11
15165,NaN,,NaN,,NaN,,,,NaN,,,,
15166,NaN,,NaN,,NaN,37,52,76,NaN,73,13,116,11
15167,NaN,,NaN,,NaN,,,,NaN,,,,
15168,NaN,,NaN,,NaN,37,53,76,NaN,73,13,116,11
15169,NaN,,NaN,,NaN,,,,NaN,,,,
15170,NaN,,NaN,,NaN,37,53,76,NaN,73,13,116,11
15171,NaN,,NaN,,NaN,,,,NaN,,,,
15172,NaN,,NaN,,NaN,37,52,76,NaN,73,13,116,11
15173,NaN,,NaN,,NaN,,,,NaN,,,,
15174,NaN,,NaN,,NaN,37,53,76,NaN,73,13,117,11
15175,NaN,,NaN,,NaN,,,,NaN,,,,
15176,NaN,,NaN,,NaN,37,53,76,NaN,73,13,117,11
15177,NaN,,NaN,,NaN,,,,NaN,,,,
15178,NaN,,NaN,,NaN,36,53,76,NaN,73,13,117,11
15179,NaN,,NaN,,NaN,,,,NaN,,,,
15180,NaN,,NaN,,NaN,36,53,77,NaN,73,13,117,11
15181,NaN,,NaN,,NaN,,,,NaN,,,,
15182,NaN,,NaN,,NaN,36,53,76,NaN,73,13,117,11
15183,NaN,,NaN,,NaN,,,,NaN,,,,
15184,NaN,,NaN,,NaN,37,52,76,NaN,73,13,116,11
15185,NaN,,NaN,,NaN,,,,NaN,,,,
15186,NaN,,NaN,,NaN,37,53,76,NaN,73,13,117,11
15187,NaN,,NaN,,NaN,,,,NaN,,,,
15188,NaN,,NaN,,NaN,37,52,76,NaN,73,13,116,11
15189,NaN,,NaN,,NaN,,,,NaN,,,,
15190,NaN,,NaN,,NaN,37,53,76,NaN,73,13,116,11
15191,NaN,,NaN,,NaN,,,,NaN,,,,
15192,NaN,,NaN,,NaN,36,53,76,NaN,73,13,116,11
15193,NaN,,NaN,,NaN,,,,NaN,,,,
15194,NaN,,NaN,,NaN,36,52,76,NaN,73,13,116,11
15195,NaN,,NaN,,NaN,,,,NaN,,,,
15196,NaN,,NaN,,NaN,36,53,76,NaN,73,13,116,11
15197,NaN,,NaN,,NaN,,,,NaN,,,,
15198,NaN,,NaN,,NaN,36,52,76,NaN,73,13,116,11
15199,NaN,,NaN,,NaN,,,,NaN,,,,
15200,NaN,,NaN,,NaN,36,52,75,NaN,73,13,115,11
15201,NaN,,NaN,,NaN,,,,NaN,,,,
15202,NaN,,NaN,,NaN,36,53,76,NaN,73,13,115,11
15203,NaN,,NaN,,NaN,,,,NaN,,,,
15204,NaN,,NaN,,NaN,36,52,75,NaN,73,13,115,11
15205,NaN,,NaN,,NaN,,,,NaN,,,,
15206,NaN,,NaN,,NaN,37,52,75,NaN,73,13,115,11
15207,NaN,,NaN,,NaN,,,,NaN,,,,
15208,NaN,,NaN,,NaN,37,52,76,NaN,73,13,116,11
15209,NaN,,NaN,,NaN,,,,NaN,,,,
15210,NaN,,NaN,,NaN,37,52,75,NaN,73,13,116,11
15211,NaN,,NaN,,NaN,,,,NaN,,,,
15212,NaN,,NaN,,NaN,36,53,76,NaN,73,13,116,11
15213,NaN,,NaN,,NaN,,,,NaN,,,,
15214,NaN,,NaN,,NaN,36,53,76,NaN,73,13,117,11
15215,NaN,,NaN,,NaN,,,,NaN,,,,
15216,NaN,,NaN,,NaN,36,52,76,NaN,73,13,116,11
15217,NaN,,NaN,,NaN,,,,NaN,,,,
15218,NaN,,NaN,,NaN,36,53,76,NaN,73,13,116,11
15219,NaN,,NaN,,NaN,,,,NaN,,,,
15220,NaN,,NaN,,NaN,37,52,76,NaN,73,13,116,11
15221,NaN,,NaN,,NaN,,,,NaN,,,,
15222,NaN,,NaN,,NaN,37,52,75,NaN,73,13,115,11
15223,NaN,,NaN,,NaN,,,,NaN,,,,
15224,NaN,,NaN,,NaN,37,52,76,NaN,73,13,116,11
15225,NaN,,NaN,,NaN,,,,NaN,,,,
15226,NaN,,NaN,,NaN,36,52,75,NaN,73,13,115,11
15227,NaN,,NaN,,NaN,,,,NaN,,,,
15228,NaN,,NaN,,NaN,36,53,75,NaN,73,13,115,11
15229,NaN,,NaN,,NaN,,,,NaN,,,,
15230,NaN,,NaN,,NaN,36,52,76,NaN,73,13,116,11
15231,NaN,,NaN,,NaN,,,,NaN,,,,
15232,NaN,,NaN,,NaN,36,52,75,NaN,73,13,115,11
15233,NaN,,NaN,,NaN,,,,NaN,,,,
15234,NaN,,NaN,,NaN,37,52,75,NaN,73,13,115,11
15235,NaN,,NaN,,NaN,,,,NaN,,,,
15236,NaN,,NaN,,NaN,37,52,75,NaN,73,13,115,11
15237,NaN,,NaN,,NaN,,,,NaN,,,,
15238,NaN,,NaN,,NaN,37,52,75,NaN,73,12,115,11
15239,NaN,,NaN,,NaN,,,,NaN,,,,
15240,NaN,,NaN,,NaN,36,53,75,NaN,73,12,115,11
15241,NaN,,NaN,,NaN,,,,NaN,,,,
15242,NaN,,NaN,,NaN,36,52,75,NaN,73,12,115,11
15243,NaN,,NaN,,NaN,,,,NaN,,,,
15244,NaN,,NaN,,NaN,36,52,75,NaN,73,13,115,11
15245,NaN,,NaN,,NaN,,,,NaN,,,,
15246,NaN,,NaN,,NaN,37,52,75,NaN,73,13,116,11
15247,NaN,,NaN,,NaN,,,,NaN,,,,
15248,NaN,,NaN,,NaN,37,52,75,NaN,73,13,115,11
15249,NaN,,NaN,,NaN,,,,NaN,,,,
15250,NaN,,NaN,,NaN,37,52,75,NaN,72,13,115,11
15251,NaN,,NaN,,NaN,,,,NaN,,,,
15252,NaN,,NaN,,NaN,37,52,75,NaN,73,13,115,11
15253,NaN,,NaN,,NaN,,,,NaN,,,,
15254,NaN,,NaN,,NaN,37,52,75,NaN,72,13,115,11
15255,NaN,,NaN,,NaN,,,,NaN,,,,
15256,NaN,,NaN,,NaN,37,52,75,NaN,72,13,117,11
15257,NaN,,NaN,,NaN,,,,NaN,,,,
15258,NaN,,NaN,,NaN,37,52,75,NaN,72,13,117,11
15259,NaN,,NaN,,NaN,,,,NaN,,,,
15260,NaN,,NaN,,NaN,37,52,75,NaN,73,13,118,11
15261,NaN,,NaN,,NaN,,,,NaN,,,,
15262,NaN,,NaN,,NaN,36,52,76,NaN,73,13,118,11
15263,NaN,,NaN,,NaN,,,,NaN,,,,
15264,NaN,,NaN,,NaN,36,52,76,NaN,73,13,118,11
15265,NaN,,NaN,,NaN,,,,NaN,,,,
15266,NaN,,NaN,,NaN,36,52,76,NaN,73,13,119,11
15267,NaN,,NaN,,NaN,,,,NaN,,,,
15268,NaN,,NaN,,NaN,36,53,76,NaN,72,13,121,11
15269,NaN,,NaN,,NaN,,,,NaN,,,,
15270,NaN,,NaN,,NaN,36,53,77,NaN,72,13,123,11
15271,NaN,,NaN,,NaN,,,,NaN,,,,
15272,NaN,,NaN,,NaN,36,53,77,NaN,72,13,123,11
15273,NaN,,NaN,,NaN,,,,NaN,,,,
15274,NaN,72,NaN,100,NaN,36,53,78,NaN,72,13,124,11
15275,NaN,,NaN,,NaN,,,,NaN,,,,
15276,NaN,72,NaN,100,NaN,36,53,78,NaN,72,13,124,11
15277,NaN,,NaN,,NaN,,,,NaN,,,,
15278,NaN,72,NaN,100,NaN,36,54,78,NaN,72,13,124,11
15279,NaN,,NaN,,NaN,,,,NaN,,,,
15280,NaN,72,NaN,100,NaN,36,54,79,NaN,72,13,125,11
15281,NaN,,NaN,,NaN,,,,NaN,,,,
15282,NaN,72,NaN,100,NaN,36,54,79,NaN,72,13,125,11
15283,NaN,,NaN,,NaN,,,,NaN,,,,
15284,NaN,72,NaN,100,NaN,36,54,79,NaN,72,13,125,11
15285,NaN,,NaN,,NaN,,,,NaN,,,,
15286,NaN,73,NaN,100,NaN,36,54,79,NaN,72,13,125,11
15287,NaN,,NaN,,NaN,,,,NaN,,,,
15288,NaN,73,NaN,100,NaN,36,55,80,NaN,73,13,125,11
15289,NaN,,NaN,,NaN,,,,NaN,,,,
15290,NaN,73,NaN,100,NaN,37,55,80,NaN,73,13,126,11
15291,NaN,,NaN,,NaN,,,,NaN,,,,
15292,NaN,74,NaN,100,NaN,37,55,80,NaN,73,13,126,11
15293,NaN,,NaN,,NaN,,,,NaN,,,,
15294,NaN,74,NaN,100,NaN,37,56,81,NaN,74,13,127,11
15295,NaN,,NaN,,NaN,,,,NaN,,,,
15296,NaN,74,NaN,100,NaN,37,56,81,NaN,74,13,127,11
15297,NaN,,NaN,,NaN,,,,NaN,,,,
15298,NaN,74,NaN,100,NaN,37,55,81,NaN,74,13,127,11
15299,NaN,,NaN,,NaN,,,,NaN,,,,
15300,NaN,74,NaN,100,NaN,37,56,81,NaN,74,13,127,11
15301,NaN,,NaN,,NaN,,,,NaN,,,,
15302,NaN,74,NaN,100,NaN,37,55,81,NaN,74,13,127,11
15303,NaN,,NaN,,NaN,,,,NaN,,,,
15304,NaN,74,NaN,100,NaN,36,55,81,NaN,73,13,127,11
15305,NaN,,NaN,,NaN,,,,NaN,,,,
15306,NaN,74,NaN,100,NaN,36,56,81,NaN,73,13,127,11
15307,NaN,,NaN,,NaN,,,,NaN,,,,
15308,NaN,74,NaN,100,NaN,36,55,81,NaN,73,13,127,11
15309,NaN,,NaN,,NaN,,,,NaN,,,,
15310,NaN,73,NaN,100,NaN,37,55,81,NaN,73,13,127,11
15311,NaN,,NaN,,NaN,,,,NaN,,,,
15312,NaN,73,NaN,100,NaN,37,55,81,NaN,73,13,127,11
15313,NaN,,NaN,,NaN,,,,NaN,,,,
15314,NaN,73,NaN,100,NaN,37,55,81,NaN,72,13,127,11
15315,NaN,,NaN,,NaN,,,,NaN,,,,
15316,NaN,73,NaN,100,NaN,37,55,81,NaN,72,13,127,11
15317,NaN,,NaN,,NaN,,,,NaN,,,,
15318,NaN,73,NaN,100,NaN,37,55,81,NaN,72,13,127,11
15319,NaN,,NaN,,NaN,,,,NaN,,,,
15320,NaN,72,NaN,100,NaN,37,55,81,NaN,72,13,127,11
15321,NaN,,NaN,,NaN,,,,NaN,,,,
15322,NaN,72,NaN,100,NaN,37,55,81,NaN,72,13,127,11
15323,NaN,,NaN,,NaN,,,,NaN,,,,
15324,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,127,11
15325,NaN,,NaN,,NaN,,,,NaN,,,,
15326,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,127,11
15327,NaN,,NaN,,NaN,,,,NaN,,,,
15328,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,128,11
15329,NaN,,NaN,,NaN,,,,NaN,,,,
15330,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,127,11
15331,NaN,,NaN,,NaN,,,,NaN,,,,
15332,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,127,11
15333,NaN,,NaN,,NaN,,,,NaN,,,,
15334,NaN,72,NaN,100,NaN,36,55,81,NaN,71,13,127,11
15335,NaN,,NaN,,NaN,,,,NaN,,,,
15336,NaN,72,NaN,100,NaN,36,55,80,NaN,71,13,126,11
15337,NaN,,NaN,,NaN,,,,NaN,,,,
15338,NaN,71,NaN,100,NaN,37,55,81,NaN,71,13,127,11
15339,NaN,,NaN,,NaN,,,,NaN,,,,
15340,NaN,71,NaN,100,NaN,37,55,81,NaN,71,13,127,11
15341,NaN,,NaN,,NaN,,,,NaN,,,,
15342,NaN,71,NaN,100,NaN,37,55,80,NaN,71,13,127,11
15343,NaN,,NaN,,NaN,,,,NaN,,,,
15344,NaN,72,NaN,100,NaN,37,55,81,NaN,71,13,127,11
15345,NaN,,NaN,,NaN,,,,NaN,,,,
15346,NaN,72,NaN,100,NaN,36,55,81,NaN,71,13,127,11
15347,NaN,,NaN,,NaN,,,,NaN,,,,
15348,NaN,72,NaN,100,NaN,36,56,81,NaN,72,13,128,11
15349,NaN,,NaN,,NaN,,,,NaN,,,,
15350,NaN,73,NaN,100,NaN,36,55,82,NaN,72,13,128,11
15351,NaN,,NaN,,NaN,,,,NaN,,,,
15352,NaN,73,NaN,100,NaN,36,55,82,NaN,72,13,128,11
15353,NaN,,NaN,,NaN,,,,NaN,,,,
15354,NaN,73,NaN,100,NaN,36,56,82,NaN,72,13,128,11
15355,NaN,,NaN,,NaN,,,,NaN,,,,
15356,NaN,73,NaN,100,NaN,36,56,82,NaN,72,13,128,11
15357,NaN,,NaN,,NaN,,,,NaN,,,,
15358,NaN,73,NaN,100,NaN,36,56,82,NaN,72,13,128,11
15359,NaN,,NaN,,NaN,,,,NaN,,,,
15360,NaN,73,NaN,100,NaN,37,56,82,NaN,73,13,128,11
15361,NaN,,NaN,,NaN,,,,NaN,,,,
15362,NaN,73,NaN,100,NaN,37,55,82,NaN,73,13,128,11
15363,NaN,,NaN,,NaN,,,,NaN,,,,
15364,NaN,73,NaN,100,NaN,37,55,82,NaN,73,13,128,11
15365,NaN,,NaN,,NaN,,,,NaN,,,,
15366,NaN,73,NaN,100,NaN,37,56,82,NaN,73,13,128,11
15367,NaN,,NaN,,NaN,,,,NaN,,,,
15368,NaN,73,NaN,100,NaN,36,55,82,NaN,72,13,128,11
15369,NaN,,NaN,,NaN,,,,NaN,,,,
15370,NaN,72,NaN,100,NaN,36,56,82,NaN,72,13,128,11
15371,NaN,,NaN,,NaN,,,,NaN,,,,
15372,NaN,72,NaN,100,NaN,36,56,82,NaN,72,13,129,11
15373,NaN,,NaN,,NaN,,,,NaN,,,,
15374,NaN,72,NaN,100,NaN,36,55,82,NaN,71,13,128,11
15375,NaN,,NaN,,NaN,,,,NaN,,,,
15376,NaN,72,NaN,100,NaN,36,56,82,NaN,71,13,128,11
15377,NaN,,NaN,,NaN,,,,NaN,,,,
15378,NaN,72,NaN,100,NaN,36,55,82,NaN,71,13,128,11
15379,NaN,,NaN,,NaN,,,,NaN,,,,
15380,NaN,72,NaN,100,NaN,36,55,81,NaN,71,13,127,11
15381,NaN,,NaN,,NaN,,,,NaN,,,,
15382,NaN,72,NaN,100,NaN,36,56,82,NaN,71,13,128,11
15383,NaN,,NaN,,NaN,,,,NaN,,,,
15384,NaN,72,NaN,100,NaN,36,55,82,NaN,71,13,128,11
15385,NaN,,NaN,,NaN,,,,NaN,,,,
15386,NaN,72,NaN,100,NaN,36,56,82,NaN,71,13,128,11
15387,NaN,,NaN,,NaN,,,,NaN,,,,
15388,NaN,72,NaN,100,NaN,36,56,82,NaN,71,13,128,11
15389,NaN,,NaN,,NaN,,,,NaN,,,,
15390,NaN,72,NaN,100,NaN,37,55,82,NaN,71,13,128,11
15391,NaN,,NaN,,NaN,,,,NaN,,,,
15392,NaN,72,NaN,100,NaN,37,56,82,NaN,72,13,128,11
15393,NaN,,NaN,,NaN,,,,NaN,,,,
15394,NaN,72,NaN,100,NaN,37,55,82,NaN,72,13,128,11
15395,NaN,,NaN,,NaN,,,,NaN,,,,
15396,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,127,11
15397,NaN,,NaN,,NaN,,,,NaN,,,,
15398,NaN,73,NaN,100,NaN,36,56,81,NaN,72,13,127,11
15399,NaN,,NaN,,NaN,,,,NaN,,,,
15400,NaN,73,NaN,100,NaN,36,55,81,NaN,72,13,127,11
15401,NaN,,NaN,,NaN,,,,NaN,,,,
15402,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,127,11
15403,NaN,,NaN,,NaN,,,,NaN,,,,
15404,NaN,72,NaN,100,NaN,36,56,82,NaN,72,13,128,11
15405,NaN,,NaN,,NaN,,,,NaN,,,,
15406,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,127,11
15407,NaN,,NaN,,NaN,,,,NaN,,,,
15408,NaN,72,NaN,100,NaN,36,55,81,NaN,71,13,127,11
15409,NaN,,NaN,,NaN,,,,NaN,,,,
15410,NaN,72,NaN,100,NaN,36,56,81,NaN,72,13,127,11
15411,NaN,,NaN,,NaN,,,,NaN,,,,
15412,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,127,11
15413,NaN,,NaN,,NaN,,,,NaN,,,,
15414,NaN,72,NaN,100,NaN,36,56,82,NaN,72,13,127,11
15415,NaN,,NaN,,NaN,,,,NaN,,,,
15416,NaN,72,NaN,100,NaN,36,56,82,NaN,72,13,128,11
15417,NaN,,NaN,,NaN,,,,NaN,,,,
15418,NaN,73,NaN,100,NaN,37,56,82,NaN,72,13,128,11
15419,NaN,,NaN,,NaN,,,,NaN,,,,
15420,NaN,73,NaN,100,NaN,37,56,82,NaN,72,13,128,11
15421,NaN,,NaN,,NaN,,,,NaN,,,,
15422,NaN,73,NaN,100,NaN,37,56,82,NaN,73,13,128,11
15423,NaN,,NaN,,NaN,,,,NaN,,,,
15424,NaN,73,NaN,100,NaN,37,56,82,NaN,73,13,127,11
15425,NaN,,NaN,,NaN,,,,NaN,,,,
15426,NaN,73,NaN,100,NaN,37,56,82,NaN,73,13,128,11
15427,NaN,,NaN,,NaN,,,,NaN,,,,
15428,NaN,73,NaN,100,NaN,37,55,82,NaN,72,13,127,11
15429,NaN,,NaN,,NaN,,,,NaN,,,,
15430,NaN,73,NaN,100,NaN,37,55,82,NaN,72,13,127,11
15431,NaN,,NaN,,NaN,,,,NaN,,,,
15432,NaN,73,NaN,100,NaN,36,55,82,NaN,72,13,127,11
15433,NaN,,NaN,,NaN,,,,NaN,,,,
15434,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,126,11
15435,NaN,,NaN,,NaN,,,,NaN,,,,
15436,NaN,72,NaN,100,NaN,36,55,81,NaN,72,12,126,11
15437,NaN,,NaN,,NaN,,,,NaN,,,,
15438,NaN,72,NaN,100,NaN,36,55,81,NaN,72,12,126,11
15439,NaN,,NaN,,NaN,,,,NaN,,,,
15440,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,127,11
15441,NaN,,NaN,,NaN,,,,NaN,,,,
15442,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,127,11
15443,NaN,,NaN,,NaN,,,,NaN,,,,
15444,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,126,11
15445,NaN,,NaN,,NaN,,,,NaN,,,,
15446,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,126,11
15447,NaN,,NaN,,NaN,,,,NaN,,,,
15448,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,127,11
15449,NaN,,NaN,,NaN,,,,NaN,,,,
15450,NaN,72,NaN,100,NaN,36,55,81,NaN,71,13,127,11
15451,NaN,,NaN,,NaN,,,,NaN,,,,
15452,NaN,72,NaN,100,NaN,36,55,81,NaN,72,12,127,11
15453,NaN,,NaN,,NaN,,,,NaN,,,,
15454,NaN,72,NaN,100,NaN,37,55,81,NaN,71,12,127,11
15455,NaN,,NaN,,NaN,,,,NaN,,,,
15456,NaN,72,NaN,100,NaN,37,55,81,NaN,71,13,127,11
15457,NaN,,NaN,,NaN,,,,NaN,,,,
15458,NaN,72,NaN,100,NaN,37,55,81,NaN,71,13,127,11
15459,NaN,,NaN,,NaN,,,,NaN,,,,
15460,NaN,72,NaN,100,NaN,36,55,81,NaN,71,13,126,11
15461,NaN,,NaN,,NaN,,,,NaN,,,,
15462,NaN,72,NaN,100,NaN,36,55,81,NaN,71,13,127,11
15463,NaN,,NaN,,NaN,,,,NaN,,,,
15464,NaN,72,NaN,100,NaN,36,56,82,NaN,72,13,127,11
15465,NaN,,NaN,,NaN,,,,NaN,,,,
15466,NaN,73,NaN,100,NaN,36,56,82,NaN,72,13,127,11
15467,NaN,,NaN,,NaN,,,,NaN,,,,
15468,NaN,73,NaN,100,NaN,36,56,82,NaN,73,13,128,11
15469,NaN,,NaN,,NaN,,,,NaN,,,,
15470,NaN,73,NaN,100,NaN,36,56,82,NaN,73,13,128,11
15471,NaN,,NaN,,NaN,,,,NaN,,,,
15472,NaN,73,NaN,100,NaN,36,56,82,NaN,73,13,127,11
15473,NaN,,NaN,,NaN,,,,NaN,,,,
15474,NaN,73,NaN,100,NaN,36,56,82,NaN,73,12,127,11
15475,NaN,,NaN,,NaN,,,,NaN,,,,
15476,NaN,73,NaN,100,NaN,36,55,82,NaN,73,12,127,11
15477,NaN,,NaN,,NaN,,,,NaN,,,,
15478,NaN,73,NaN,100,NaN,36,55,82,NaN,73,13,127,11
15479,NaN,,NaN,,NaN,,,,NaN,,,,
15480,NaN,73,NaN,100,NaN,36,56,82,NaN,73,13,127,11
15481,NaN,,NaN,,NaN,,,,NaN,,,,
15482,NaN,73,NaN,100,NaN,37,55,82,NaN,72,13,127,11
15483,NaN,,NaN,,NaN,,,,NaN,,,,
15484,NaN,73,NaN,100,NaN,37,55,81,NaN,72,13,127,11
15485,NaN,,NaN,,NaN,,,,NaN,,,,
15486,NaN,73,NaN,100,NaN,37,55,82,NaN,72,13,127,11
15487,NaN,,NaN,,NaN,,,,NaN,,,,
15488,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,126,11
15489,NaN,,NaN,,NaN,,,,NaN,,,,
15490,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,126,11
15491,NaN,,NaN,,NaN,,,,NaN,,,,
15492,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,126,11
15493,NaN,,NaN,,NaN,,,,NaN,,,,
15494,NaN,72,NaN,100,NaN,36,55,81,NaN,71,13,126,11
15495,NaN,,NaN,,NaN,,,,NaN,,,,
15496,NaN,72,NaN,100,NaN,37,55,81,NaN,71,13,126,11
15497,NaN,,NaN,,NaN,,,,NaN,,,,
15498,NaN,72,NaN,100,NaN,37,55,81,NaN,72,13,126,11
15499,NaN,,NaN,,NaN,,,,NaN,,,,
15500,NaN,72,NaN,100,NaN,37,56,81,NaN,72,13,127,11
15501,NaN,,NaN,,NaN,,,,NaN,,,,
15502,NaN,72,NaN,100,NaN,36,56,82,NaN,72,13,128,11
15503,NaN,,NaN,,NaN,,,,NaN,,,,
15504,NaN,73,NaN,100,NaN,36,56,82,NaN,72,13,127,11
15505,NaN,,NaN,,NaN,,,,NaN,,,,
15506,NaN,73,NaN,100,NaN,36,56,81,NaN,72,13,127,11
15507,NaN,,NaN,,NaN,,,,NaN,,,,
15508,NaN,73,NaN,100,NaN,36,56,82,NaN,72,13,128,11
15509,NaN,,NaN,,NaN,,,,NaN,,,,
15510,NaN,72,NaN,100,NaN,37,55,81,NaN,72,13,127,11
15511,NaN,,NaN,,NaN,,,,NaN,,,,
15512,NaN,72,NaN,100,NaN,37,56,81,NaN,72,13,127,11
15513,NaN,,NaN,,NaN,,,,NaN,,,,
15514,NaN,72,NaN,100,NaN,37,55,82,NaN,71,13,127,11
15515,NaN,,NaN,,NaN,,,,NaN,,,,
15516,NaN,72,NaN,100,NaN,36,55,81,NaN,71,13,126,11
15517,NaN,,NaN,,NaN,,,,NaN,,,,
15518,NaN,72,NaN,100,NaN,36,56,81,NaN,71,13,126,11
15519,NaN,,NaN,,NaN,,,,NaN,,,,
15520,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,127,11
15521,NaN,,NaN,,NaN,,,,NaN,,,,
15522,NaN,72,NaN,100,NaN,36,56,82,NaN,72,13,127,11
15523,NaN,,NaN,,NaN,,,,NaN,,,,
15524,NaN,73,NaN,100,NaN,36,56,82,NaN,72,13,127,11
15525,NaN,,NaN,,NaN,,,,NaN,,,,
15526,NaN,73,NaN,100,NaN,36,56,82,NaN,72,13,128,11
15527,NaN,,NaN,,NaN,,,,NaN,,,,
15528,NaN,73,NaN,100,NaN,36,56,82,NaN,73,13,128,11
15529,NaN,,NaN,,NaN,,,,NaN,,,,
15530,NaN,74,NaN,100,NaN,36,57,83,NaN,74,13,129,11
15531,NaN,,NaN,,NaN,,,,NaN,,,,
15532,NaN,74,NaN,100,NaN,36,57,83,NaN,74,13,129,11
15533,NaN,,NaN,,NaN,,,,NaN,,,,
15534,NaN,74,NaN,100,NaN,36,57,83,NaN,74,13,129,11
15535,NaN,,NaN,,NaN,,,,NaN,,,,
15536,NaN,74,NaN,100,NaN,37,56,83,NaN,73,13,129,11
15537,NaN,,NaN,,NaN,,,,NaN,,,,
15538,NaN,74,NaN,100,NaN,37,56,83,NaN,73,13,128,11
15539,NaN,,NaN,,NaN,,,,NaN,,,,
15540,NaN,74,NaN,100,NaN,37,56,83,NaN,73,13,128,11
15541,NaN,,NaN,,NaN,,,,NaN,,,,
15542,NaN,74,NaN,100,NaN,37,55,82,NaN,73,13,127,11
15543,NaN,,NaN,,NaN,,,,NaN,,,,
15544,NaN,74,NaN,100,NaN,36,55,82,NaN,72,13,127,11
15545,NaN,,NaN,,NaN,,,,NaN,,,,
15546,NaN,,NaN,,NaN,36,56,82,NaN,72,13,128,11
15547,NaN,,NaN,,NaN,,,,NaN,,,,
15548,NaN,,NaN,,NaN,36,55,82,NaN,72,13,127,11
15549,NaN,,NaN,,NaN,,,,NaN,,,,
15550,NaN,,NaN,,NaN,37,55,81,NaN,72,13,127,11
15551,NaN,,NaN,,NaN,,,,NaN,,,,
15552,NaN,73,NaN,100,NaN,37,55,82,NaN,72,13,127,11
15553,NaN,,NaN,,NaN,,,,NaN,,,,
15554,NaN,73,NaN,100,NaN,37,55,81,NaN,72,13,127,11
15555,NaN,,NaN,,NaN,,,,NaN,,,,
15556,NaN,73,NaN,100,NaN,37,55,81,NaN,72,13,127,11
15557,NaN,,NaN,,NaN,,,,NaN,,,,
15558,NaN,73,NaN,100,NaN,36,55,81,NaN,72,13,126,11
15559,NaN,,NaN,,NaN,,,,NaN,,,,
15560,NaN,72,NaN,100,NaN,36,55,81,NaN,72,13,126,11
15561,NaN,,NaN,,NaN,,,,NaN,,,,
15562,NaN,73,NaN,100,NaN,36,55,81,NaN,72,13,127,11
15563,NaN,,NaN,,NaN,,,,NaN,,,,
15564,NaN,73,NaN,100,NaN,36,55,81,NaN,72,13,126,11
15565,NaN,,NaN,,NaN,,,,NaN,,,,
15566,NaN,73,NaN,100,NaN,36,55,81,NaN,72,13,126,11
15567,NaN,,NaN,,NaN,,,,NaN,,,,
15568,NaN,73,NaN,100,NaN,36,56,82,NaN,72,12,127,11
15569,NaN,,NaN,,NaN,,,,NaN,,,,
