time,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/PLETH_SPO2,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ART,SNUADC/ECG_II,Solar8000/PLETH_HR,Solar8000/ART_MBP,Solar8000/CVP,Solar8000/ART_DBP,Solar8000/HR,SNUADC/CVP
5300,12,35,100,NaN,127,NaN,NaN,87,81,3,60,87,NaN
5301,,,,NaN,,NaN,NaN,,,,,,NaN
5302,12,35,100,NaN,126,NaN,NaN,87,80,3,60,87,NaN
5303,,,,NaN,,NaN,NaN,,,,,,NaN
5304,12,35,100,NaN,128,NaN,NaN,87,81,3,61,87,NaN
5305,,,,NaN,,NaN,NaN,,,,,,NaN
5306,12,35,100,NaN,128,NaN,NaN,87,81,3,61,87,NaN
5307,,,,NaN,,NaN,NaN,,,,,,NaN
5308,12,35,100,NaN,127,NaN,NaN,88,80,3,62,87,NaN
5309,,,,NaN,,NaN,NaN,,,,,,NaN
5310,12,35,100,NaN,121,NaN,NaN,88,79,3,60,88,NaN
5311,,,,NaN,,NaN,NaN,,,,,,NaN
5312,12,35,100,NaN,123,NaN,NaN,89,79,3,60,88,NaN
5313,,,,NaN,,NaN,NaN,,,,,,NaN
5314,12,35,100,NaN,124,NaN,NaN,89,79,3,60,89,NaN
5315,,,,NaN,,NaN,NaN,,,,,,NaN
5316,12,34,100,NaN,121,NaN,NaN,89,78,3,59,89,NaN
5317,,,,NaN,,NaN,NaN,,,,,,NaN
5318,12,34,100,NaN,125,NaN,NaN,90,79,3,61,89,NaN
5319,,,,NaN,,NaN,NaN,,,,,,NaN
5320,12,34,100,NaN,122,NaN,NaN,90,78,3,60,90,NaN
5321,,,,NaN,,NaN,NaN,,,,,,NaN
5322,12,34,100,NaN,125,NaN,NaN,91,79,3,61,90,NaN
5323,,,,NaN,,NaN,NaN,,,,,,NaN
5324,12,34,100,NaN,126,NaN,NaN,91,80,3,61,90,NaN
5325,,,,NaN,,NaN,NaN,,,,,,NaN
5326,12,34,100,NaN,123,NaN,NaN,90,79,3,60,90,NaN
5327,,,,NaN,,NaN,NaN,,,,,,NaN
5328,12,35,100,NaN,126,NaN,NaN,90,80,3,61,90,NaN
5329,,,,NaN,,NaN,NaN,,,,,,NaN
5330,12,35,100,NaN,121,NaN,NaN,90,78,3,59,90,NaN
5331,,,,NaN,,NaN,NaN,,,,,,NaN
5332,12,35,100,NaN,123,NaN,NaN,90,78,3,59,89,NaN
5333,,,,NaN,,NaN,NaN,,,,,,NaN
5334,12,35,100,NaN,124,NaN,NaN,90,79,3,60,89,NaN
5335,,,,NaN,,NaN,NaN,,,,,,NaN
5336,12,34,100,NaN,119,NaN,NaN,89,77,3,58,89,NaN
5337,,,,NaN,,NaN,NaN,,,,,,NaN
5338,12,34,100,NaN,121,NaN,NaN,89,77,3,59,89,NaN
5339,,,,NaN,,NaN,NaN,,,,,,NaN
5340,12,34,100,NaN,121,NaN,NaN,89,77,3,59,89,NaN
5341,,,,NaN,,NaN,NaN,,,,,,NaN
5342,12,35,100,NaN,117,NaN,NaN,89,75,3,58,88,NaN
5343,,,,NaN,,NaN,NaN,,,,,,NaN
5344,12,35,100,NaN,120,NaN,NaN,89,76,3,58,88,NaN
5345,,,,NaN,,NaN,NaN,,,,,,NaN
5346,12,35,100,NaN,120,NaN,NaN,88,77,3,58,88,NaN
5347,,,,NaN,,NaN,NaN,,,,,,NaN
5348,12,34,100,NaN,124,NaN,NaN,88,78,3,59,88,NaN
5349,,,,NaN,,NaN,NaN,,,,,,NaN
5350,12,34,100,NaN,121,NaN,NaN,88,77,3,58,88,NaN
5351,,,,NaN,,NaN,NaN,,,,,,NaN
5352,12,34,100,NaN,123,NaN,NaN,88,78,3,59,87,NaN
5353,,,,NaN,,NaN,NaN,,,,,,NaN
5354,12,34,100,NaN,124,NaN,NaN,88,78,3,59,87,NaN
5355,,,,NaN,,NaN,NaN,,,,,,NaN
5356,12,34,100,NaN,121,NaN,NaN,87,77,3,58,87,NaN
5357,,,,NaN,,NaN,NaN,,,,,,NaN
5358,12,34,100,NaN,124,NaN,NaN,87,79,3,60,86,NaN
5359,,,,NaN,,NaN,NaN,,,,,,NaN
5360,12,35,100,NaN,121,NaN,NaN,86,78,3,58,86,NaN
5361,,,,NaN,,NaN,NaN,,,,,,NaN
5362,12,35,100,NaN,121,NaN,NaN,86,78,3,58,86,NaN
5363,,,,NaN,,NaN,NaN,,,,,,NaN
5364,12,35,100,NaN,124,NaN,NaN,86,79,3,59,85,NaN
5365,,,,NaN,,NaN,NaN,,,,,,NaN
5366,12,35,100,NaN,123,NaN,NaN,85,78,3,58,85,NaN
5367,,,,NaN,,NaN,NaN,,,,,,NaN
5368,12,35,100,NaN,126,NaN,NaN,85,79,3,60,85,NaN
5369,,,,NaN,,NaN,NaN,,,,,,NaN
5370,12,35,100,NaN,123,NaN,NaN,85,78,3,58,84,NaN
5371,,,,NaN,,NaN,NaN,,,,,,NaN
5372,12,35,100,NaN,125,NaN,NaN,85,79,4,59,84,NaN
5373,,,,NaN,,NaN,NaN,,,,,,NaN
5374,12,35,100,NaN,126,NaN,NaN,85,79,4,59,84,NaN
5375,,,,NaN,,NaN,NaN,,,,,,NaN
5376,12,35,100,NaN,123,NaN,NaN,85,79,4,58,84,NaN
5377,,,,NaN,,NaN,NaN,,,,,,NaN
5378,12,35,100,NaN,125,NaN,NaN,85,79,4,59,84,NaN
5379,,,,NaN,,NaN,NaN,,,,,,NaN
5380,12,35,100,NaN,123,NaN,NaN,84,78,4,58,84,NaN
5381,,,,NaN,,NaN,NaN,,,,,,NaN
5382,12,35,100,NaN,123,NaN,NaN,84,78,4,58,83,NaN
5383,,,,NaN,,NaN,NaN,,,,,,NaN
5384,12,35,100,NaN,124,NaN,NaN,83,78,4,58,83,NaN
5385,,,,NaN,,NaN,NaN,,,,,,NaN
5386,12,35,100,NaN,122,NaN,NaN,83,78,4,58,83,NaN
5387,,,,NaN,,NaN,NaN,,,,,,NaN
5388,12,35,100,NaN,124,NaN,NaN,84,79,4,59,83,NaN
5389,,,,NaN,,NaN,NaN,,,,,,NaN
5390,12,35,100,NaN,122,NaN,NaN,84,78,4,58,83,NaN
5391,,,,NaN,,NaN,NaN,,,,,,NaN
5392,12,35,100,NaN,123,NaN,NaN,84,79,4,59,83,NaN
5393,,,,NaN,,NaN,NaN,,,,,,NaN
5394,12,35,100,NaN,126,NaN,NaN,84,80,4,59,83,NaN
5395,,,,NaN,,NaN,NaN,,,,,,NaN
5396,12,35,100,NaN,126,NaN,NaN,84,80,4,59,83,NaN
5397,,,,NaN,,NaN,NaN,,,,,,NaN
5398,12,35,100,NaN,125,NaN,NaN,83,80,4,60,83,NaN
5399,,,,NaN,,NaN,NaN,,,,,,NaN
5400,12,35,100,NaN,121,NaN,NaN,83,79,4,58,82,NaN
5401,,,,NaN,,NaN,NaN,,,,,,NaN
5402,12,35,100,NaN,122,NaN,NaN,83,79,4,59,82,NaN
5403,,,,NaN,,NaN,NaN,,,,,,NaN
5404,12,35,100,NaN,124,NaN,NaN,83,80,4,59,82,NaN
5405,,,,NaN,,NaN,NaN,,,,,,NaN
5406,12,35,100,NaN,121,NaN,NaN,83,78,4,58,83,NaN
5407,,,,NaN,,NaN,NaN,,,,,,NaN
5408,12,35,100,NaN,121,NaN,NaN,83,78,4,58,83,NaN
5409,,,,NaN,,NaN,NaN,,,,,,NaN
5410,12,35,100,NaN,120,NaN,NaN,83,78,4,58,83,NaN
5411,,,,NaN,,NaN,NaN,,,,,,NaN
5412,12,35,100,NaN,120,NaN,NaN,83,78,4,58,82,NaN
5413,,,,NaN,,NaN,NaN,,,,,,NaN
5414,12,35,100,NaN,123,NaN,NaN,84,79,4,59,83,NaN
5415,,,,NaN,,NaN,NaN,,,,,,NaN
5416,12,35,100,NaN,121,NaN,NaN,84,79,4,59,83,NaN
5417,,,,NaN,,NaN,NaN,,,,,,NaN
5418,12,35,100,NaN,123,NaN,NaN,84,79,4,59,83,NaN
5419,,,,NaN,,NaN,NaN,,,,,,NaN
5420,12,35,100,NaN,120,NaN,NaN,83,79,4,58,83,NaN
5421,,,,NaN,,NaN,NaN,,,,,,NaN
5422,12,35,100,NaN,121,NaN,NaN,83,79,4,59,83,NaN
5423,,,,NaN,,NaN,NaN,,,,,,NaN
5424,12,35,100,NaN,125,NaN,NaN,84,80,4,59,83,NaN
5425,,,,NaN,,NaN,NaN,,,,,,NaN
5426,12,35,100,NaN,122,NaN,NaN,84,79,4,59,83,NaN
5427,,,,NaN,,NaN,NaN,,,,,,NaN
5428,12,35,100,NaN,125,NaN,NaN,84,80,4,60,83,NaN
5429,,,,NaN,,NaN,NaN,,,,,,NaN
5430,12,35,100,NaN,123,NaN,NaN,84,79,4,58,83,NaN
5431,,,,NaN,,NaN,NaN,,,,,,NaN
5432,12,35,100,NaN,121,NaN,NaN,83,78,4,58,83,NaN
5433,,,,NaN,,NaN,NaN,,,,,,NaN
5434,12,35,100,NaN,123,NaN,NaN,83,79,4,58,83,NaN
5435,,,,NaN,,NaN,NaN,,,,,,NaN
5436,12,35,100,NaN,120,NaN,NaN,83,77,4,57,82,NaN
5437,,,,NaN,,NaN,NaN,,,,,,NaN
5438,12,35,100,NaN,122,NaN,NaN,83,78,4,58,82,NaN
5439,,,,NaN,,NaN,NaN,,,,,,NaN
5440,12,35,100,NaN,121,NaN,NaN,82,77,4,57,82,NaN
5441,,,,NaN,,NaN,NaN,,,,,,NaN
5442,12,35,100,NaN,121,NaN,NaN,82,77,4,57,82,NaN
5443,,,,NaN,,NaN,NaN,,,,,,NaN
5444,12,35,100,NaN,123,NaN,NaN,82,78,4,58,82,NaN
5445,,,,NaN,,NaN,NaN,,,,,,NaN
5446,12,35,100,NaN,120,NaN,NaN,82,77,4,57,82,NaN
5447,,,,NaN,,NaN,NaN,,,,,,NaN
5448,12,35,100,NaN,123,NaN,NaN,83,78,4,58,82,NaN
5449,,,,NaN,,NaN,NaN,,,,,,NaN
5450,12,35,100,NaN,120,NaN,NaN,83,78,4,57,82,NaN
5451,,,,NaN,,NaN,NaN,,,,,,NaN
5452,12,35,100,NaN,122,NaN,NaN,84,78,4,58,83,NaN
5453,,,,NaN,,NaN,NaN,,,,,,NaN
5454,12,35,100,NaN,122,NaN,NaN,84,78,4,58,83,NaN
5455,,,,NaN,,NaN,NaN,,,,,,NaN
5456,12,35,100,NaN,121,NaN,NaN,85,78,4,58,84,NaN
5457,,,,NaN,,NaN,NaN,,,,,,NaN
5458,12,35,100,NaN,123,NaN,NaN,85,79,4,59,85,NaN
5459,,,,NaN,,NaN,NaN,,,,,,NaN
5460,12,35,100,NaN,119,NaN,NaN,85,77,4,58,84,NaN
5461,,,,NaN,,NaN,NaN,,,,,,NaN
5462,12,35,100,NaN,124,NaN,NaN,85,79,4,59,84,NaN
5463,,,,NaN,,NaN,NaN,,,,,,NaN
5464,12,35,100,NaN,129,NaN,NaN,85,81,4,60,84,NaN
5465,,,,NaN,,NaN,NaN,,,,,,NaN
5466,12,35,100,NaN,127,NaN,NaN,85,81,4,59,84,NaN
5467,,,,NaN,,NaN,NaN,,,,,,NaN
5468,12,35,100,NaN,126,NaN,NaN,85,81,4,59,84,NaN
5469,,,,NaN,,NaN,NaN,,,,,,NaN
5470,12,35,100,NaN,126,NaN,NaN,84,80,4,58,83,NaN
5471,,,,NaN,,NaN,NaN,,,,,,NaN
5472,12,35,100,NaN,128,NaN,NaN,83,81,4,59,83,NaN
5473,,,,NaN,,NaN,NaN,,,,,,NaN
5474,12,35,100,NaN,132,NaN,NaN,83,83,4,60,82,NaN
5475,,,,NaN,,NaN,NaN,,,,,,NaN
5476,12,35,100,NaN,132,NaN,NaN,83,82,4,59,82,NaN
5477,,,,NaN,,NaN,NaN,,,,,,NaN
5478,12,35,100,NaN,134,NaN,NaN,84,84,4,61,83,NaN
5479,,,,NaN,,NaN,NaN,,,,,,NaN
5480,12,35,100,NaN,131,NaN,NaN,84,82,4,59,83,NaN
5481,,,,NaN,,NaN,NaN,,,,,,NaN
5482,12,35,100,NaN,129,NaN,NaN,86,81,4,59,85,NaN
5483,,,,NaN,,NaN,NaN,,,,,,NaN
5484,12,35,100,NaN,129,NaN,NaN,86,81,3,59,86,NaN
5485,,,,NaN,,NaN,NaN,,,,,,NaN
5486,12,35,100,NaN,125,NaN,NaN,86,79,3,57,86,NaN
5487,,,,NaN,,NaN,NaN,,,,,,NaN
5488,12,35,100,NaN,125,NaN,NaN,87,79,3,57,86,NaN
5489,,,,NaN,,NaN,NaN,,,,,,NaN
5490,12,35,100,NaN,127,NaN,NaN,87,80,4,58,87,NaN
5491,,,,NaN,,NaN,NaN,,,,,,NaN
5492,12,35,100,NaN,126,NaN,NaN,87,80,4,59,87,NaN
5493,,,,NaN,,NaN,NaN,,,,,,NaN
5494,12,35,100,NaN,130,NaN,NaN,88,81,4,60,87,NaN
5495,,,,NaN,,NaN,NaN,,,,,,NaN
5496,12,36,100,NaN,128,NaN,NaN,87,81,4,60,87,NaN
5497,,,,NaN,,NaN,NaN,,,,,,NaN
5498,12,36,100,NaN,129,NaN,NaN,87,81,4,61,87,NaN
5499,,,,NaN,,NaN,NaN,,,,,,NaN
5500,12,36,100,NaN,126,NaN,NaN,87,80,4,59,87,NaN
5501,,,,NaN,,NaN,NaN,,,,,,NaN
5502,12,36,100,NaN,126,NaN,NaN,87,80,4,59,87,NaN
5503,,,,NaN,,NaN,NaN,,,,,,NaN
5504,12,35,100,NaN,126,NaN,NaN,87,80,4,59,87,NaN
5505,,,,NaN,,NaN,NaN,,,,,,NaN
5506,12,35,100,NaN,120,NaN,NaN,87,78,4,58,87,NaN
5507,,,,NaN,,NaN,NaN,,,,,,NaN
5508,12,35,100,NaN,124,NaN,NaN,87,79,3,60,87,NaN
5509,,,,NaN,,NaN,NaN,,,,,,NaN
5510,12,35,100,NaN,124,NaN,NaN,88,79,3,60,87,NaN
5511,,,,NaN,,NaN,NaN,,,,,,NaN
5512,12,35,100,NaN,123,NaN,NaN,88,78,3,59,88,NaN
5513,,,,NaN,,NaN,NaN,,,,,,NaN
5514,12,35,100,NaN,125,NaN,NaN,89,79,3,60,88,NaN
5515,,,,NaN,,NaN,NaN,,,,,,NaN
5516,12,35,100,NaN,123,NaN,NaN,89,79,3,60,89,NaN
5517,,,,NaN,,NaN,NaN,,,,,,NaN
5518,12,35,100,NaN,127,NaN,NaN,90,81,4,62,89,NaN
5519,,,,NaN,,NaN,NaN,,,,,,NaN
5520,12,35,100,NaN,127,NaN,NaN,90,81,4,62,89,NaN
5521,,,,NaN,,NaN,NaN,,,,,,NaN
5522,12,35,100,NaN,125,NaN,NaN,90,80,4,61,89,NaN
5523,,,,NaN,,NaN,NaN,,,,,,NaN
5524,12,35,100,NaN,128,NaN,NaN,89,81,4,61,89,NaN
5525,,,,NaN,,NaN,NaN,,,,,,NaN
5526,12,35,100,NaN,125,NaN,NaN,89,80,4,60,88,NaN
5527,,,,NaN,,NaN,NaN,,,,,,NaN
5528,12,35,100,NaN,129,NaN,NaN,88,81,4,61,88,NaN
5529,,,,NaN,,NaN,NaN,,,,,,NaN
5530,12,35,100,NaN,125,NaN,NaN,88,80,4,59,87,NaN
5531,,,,NaN,,NaN,NaN,,,,,,NaN
5532,12,35,100,NaN,127,NaN,NaN,88,80,4,60,87,NaN
5533,,,,NaN,,NaN,NaN,,,,,,NaN
5534,12,35,100,NaN,126,NaN,NaN,87,80,4,59,87,NaN
5535,,,,NaN,,NaN,NaN,,,,,,NaN
5536,12,35,100,NaN,124,NaN,NaN,86,79,4,58,86,NaN
5537,,,,NaN,,NaN,NaN,,,,,,NaN
5538,12,35,100,NaN,127,NaN,NaN,86,80,3,59,85,NaN
5539,,,,NaN,,NaN,NaN,,,,,,NaN
5540,12,35,100,NaN,123,NaN,NaN,85,78,3,58,89,NaN
5541,,,,NaN,,NaN,NaN,,,,,,NaN
5542,12,35,100,NaN,124,NaN,NaN,84,78,3,59,89,NaN
5543,,,,NaN,,NaN,NaN,,,,,,NaN
5544,12,35,100,NaN,125,NaN,NaN,85,79,3,59,89,NaN
5545,,,,NaN,,NaN,NaN,,,,,,NaN
5546,12,35,100,NaN,125,NaN,NaN,85,79,3,59,89,NaN
5547,,,,NaN,,NaN,NaN,,,,,,NaN
5548,12,35,100,NaN,122,NaN,NaN,86,78,3,58,89,NaN
5549,,,,NaN,,NaN,NaN,,,,,,NaN
5550,12,35,100,NaN,121,NaN,NaN,85,78,3,58,85,NaN
5551,,,,NaN,,NaN,NaN,,,,,,NaN
5552,12,35,100,NaN,122,NaN,NaN,85,78,4,59,85,NaN
5553,,,,NaN,,NaN,NaN,,,,,,NaN
5554,12,35,100,NaN,122,NaN,NaN,85,78,4,58,85,NaN
5555,,,,NaN,,NaN,NaN,,,,,,NaN
5556,12,35,100,NaN,120,NaN,NaN,85,77,3,58,85,NaN
5557,,,,NaN,,NaN,NaN,,,,,,NaN
5558,12,35,100,NaN,123,NaN,NaN,85,78,3,60,85,NaN
5559,,,,NaN,,NaN,NaN,,,,,,NaN
5560,12,35,100,NaN,120,NaN,NaN,85,78,3,58,85,NaN
5561,,,,NaN,,NaN,NaN,,,,,,NaN
5562,12,35,100,NaN,121,NaN,NaN,85,78,3,58,84,NaN
5563,,,,NaN,,NaN,NaN,,,,,,NaN
5564,12,35,100,NaN,123,NaN,NaN,84,78,3,58,84,NaN
5565,,,,NaN,,NaN,NaN,,,,,,NaN
5566,12,35,100,NaN,120,NaN,NaN,84,77,3,58,83,NaN
5567,,,,NaN,,NaN,NaN,,,,,,NaN
5568,12,35,100,NaN,123,NaN,NaN,84,79,3,59,83,NaN
5569,,,,NaN,,NaN,NaN,,,,,,NaN
5570,12,35,100,NaN,122,NaN,NaN,84,78,3,59,83,NaN
5571,,,,NaN,,NaN,NaN,,,,,,NaN
5572,12,35,100,NaN,122,NaN,NaN,84,78,3,59,83,NaN
5573,,,,NaN,,NaN,NaN,,,,,,NaN
5574,12,35,100,NaN,121,NaN,NaN,84,78,3,58,83,NaN
5575,,,,NaN,,NaN,NaN,,,,,,NaN
5576,12,35,100,NaN,118,NaN,NaN,84,77,3,57,83,NaN
5577,,,,NaN,,NaN,NaN,,,,,,NaN
5578,12,35,100,NaN,121,NaN,NaN,83,78,3,59,83,NaN
5579,,,,NaN,,NaN,NaN,,,,,,NaN
5580,12,35,100,NaN,120,NaN,NaN,83,77,3,58,73,NaN
5581,,,,NaN,,NaN,NaN,,,,,,NaN
5582,12,35,100,NaN,121,NaN,NaN,83,78,3,58,73,NaN
5583,,,,NaN,,NaN,NaN,,,,,,NaN
5584,12,35,100,NaN,123,NaN,NaN,82,78,3,59,82,NaN
5585,,,,NaN,,NaN,NaN,,,,,,NaN
5586,12,35,100,NaN,117,NaN,NaN,82,76,3,57,84,NaN
5587,,,,NaN,,NaN,NaN,,,,,,NaN
5588,12,35,100,NaN,118,NaN,NaN,82,76,3,58,82,NaN
5589,,,,NaN,,NaN,NaN,,,,,,NaN
5590,12,35,100,NaN,113,NaN,NaN,82,74,3,56,82,NaN
5591,,,,NaN,,NaN,NaN,,,,,,NaN
5592,12,35,100,NaN,113,NaN,NaN,83,74,3,57,82,NaN
5593,,,,NaN,,NaN,NaN,,,,,,NaN
5594,12,35,100,NaN,116,NaN,NaN,84,75,3,58,83,NaN
5595,,,,NaN,,NaN,NaN,,,,,,NaN
5596,12,35,100,NaN,112,NaN,NaN,84,74,3,56,83,NaN
5597,,,,NaN,,NaN,NaN,,,,,,NaN
5598,12,35,100,NaN,117,NaN,NaN,84,75,3,58,84,NaN
5599,,,,NaN,,NaN,NaN,,,,,,NaN
5600,12,34,100,NaN,117,NaN,NaN,84,76,3,58,84,NaN
5601,,,,NaN,,NaN,NaN,,,,,,NaN
5602,12,34,100,NaN,116,NaN,NaN,84,76,3,57,83,NaN
5603,,,,NaN,,NaN,NaN,,,,,,NaN
5604,12,34,100,NaN,117,NaN,NaN,83,76,3,57,83,NaN
5605,,,,NaN,,NaN,NaN,,,,,,NaN
5606,12,35,100,NaN,111,NaN,NaN,83,74,3,56,82,NaN
5607,,,,NaN,,NaN,NaN,,,,,,NaN
5608,12,35,100,NaN,115,NaN,NaN,82,75,3,58,82,NaN
5609,,,,NaN,,NaN,NaN,,,,,,NaN
5610,12,35,100,NaN,111,NaN,NaN,82,74,3,56,82,NaN
5611,,,,NaN,,NaN,NaN,,,,,,NaN
5612,12,35,100,NaN,113,NaN,NaN,82,74,3,57,82,NaN
5613,,,,NaN,,NaN,NaN,,,,,,NaN
5614,12,35,100,NaN,116,NaN,NaN,83,76,3,58,82,NaN
5615,,,,NaN,,NaN,NaN,,,,,,NaN
5616,12,35,100,NaN,119,NaN,NaN,83,78,3,60,82,NaN
5617,,,,NaN,,NaN,NaN,,,,,,NaN
5618,12,35,100,NaN,125,NaN,NaN,84,81,3,61,83,NaN
5619,,,,NaN,,NaN,NaN,,,,,,NaN
5620,12,35,100,NaN,119,NaN,NaN,84,80,4,59,83,NaN
5621,,,,NaN,,NaN,NaN,,,,,,NaN
5622,12,35,100,NaN,116,NaN,NaN,83,78,4,58,83,NaN
5623,,,,NaN,,NaN,NaN,,,,,,NaN
5624,12,35,100,NaN,114,NaN,NaN,83,76,3,57,82,NaN
5625,,,,NaN,,NaN,NaN,,,,,,NaN
5626,12,36,100,NaN,111,NaN,NaN,82,74,3,56,82,NaN
5627,,,,NaN,,NaN,NaN,,,,,,NaN
5628,12,36,100,NaN,114,NaN,NaN,82,75,3,58,82,NaN
5629,,,,NaN,,NaN,NaN,,,,,,NaN
5630,12,36,100,NaN,111,NaN,NaN,82,74,3,56,82,NaN
5631,,,,NaN,,NaN,NaN,,,,,,NaN
5632,12,35,100,NaN,117,NaN,NaN,82,76,3,58,82,NaN
5633,,,,NaN,,NaN,NaN,,,,,,NaN
5634,12,35,100,NaN,119,NaN,NaN,83,77,3,58,82,NaN
5635,,,,NaN,,NaN,NaN,,,,,,NaN
5636,12,35,100,NaN,116,NaN,NaN,83,76,3,58,82,NaN
5637,,,,NaN,,NaN,NaN,,,,,,NaN
5638,12,34,100,NaN,117,NaN,NaN,83,77,3,59,83,NaN
5639,,,,NaN,,NaN,NaN,,,,,,NaN
5640,12,34,100,NaN,113,NaN,NaN,83,75,3,57,83,NaN
5641,,,,NaN,,NaN,NaN,,,,,,NaN
5642,12,34,100,NaN,114,NaN,NaN,83,75,3,57,82,NaN
5643,,,,NaN,,NaN,NaN,,,,,,NaN
5644,12,34,100,NaN,117,NaN,NaN,83,76,3,58,82,NaN
5645,,,,NaN,,NaN,NaN,,,,,,NaN
5646,12,35,100,NaN,117,NaN,NaN,83,76,3,58,82,NaN
5647,,,,NaN,,NaN,NaN,,,,,,NaN
5648,12,35,100,NaN,118,NaN,NaN,83,77,3,59,82,NaN
5649,,,,NaN,,NaN,NaN,,,,,,NaN
5650,12,35,100,NaN,117,NaN,NaN,82,77,3,58,82,NaN
5651,,,,NaN,,NaN,NaN,,,,,,NaN
5652,12,34,100,NaN,117,NaN,NaN,82,77,3,58,81,NaN
5653,,,,NaN,,NaN,NaN,,,,,,NaN
5654,12,34,100,NaN,119,NaN,NaN,82,78,3,59,81,NaN
5655,,,,NaN,,NaN,NaN,,,,,,NaN
5656,12,34,100,NaN,117,NaN,NaN,82,77,3,58,81,NaN
5657,,,,NaN,,NaN,NaN,,,,,,NaN
5658,12,34,100,NaN,119,NaN,NaN,81,78,3,59,81,NaN
5659,,,,NaN,,NaN,NaN,,,,,,NaN
5660,12,34,100,NaN,116,NaN,NaN,81,77,3,58,81,NaN
5661,,,,NaN,,NaN,NaN,,,,,,NaN
5662,12,34,100,NaN,117,NaN,NaN,81,77,3,58,80,NaN
5663,,,,NaN,,NaN,NaN,,,,,,NaN
5664,12,34,100,NaN,117,NaN,NaN,82,77,3,58,81,NaN
5665,,,,NaN,,NaN,NaN,,,,,,NaN
5666,12,34,100,NaN,112,NaN,NaN,82,75,3,57,82,NaN
5667,,,,NaN,,NaN,NaN,,,,,,NaN
5668,12,34,100,NaN,113,NaN,NaN,83,75,3,57,83,NaN
5669,,,,NaN,,NaN,NaN,,,,,,NaN
5670,12,34,100,NaN,109,NaN,NaN,84,73,3,55,83,NaN
5671,,,,NaN,,NaN,NaN,,,,,,NaN
5672,12,34,100,NaN,111,NaN,NaN,84,73,3,56,84,NaN
5673,,,,NaN,,NaN,NaN,,,,,,NaN
5674,12,34,100,NaN,111,NaN,NaN,85,73,3,56,84,NaN
5675,,,,NaN,,NaN,NaN,,,,,,NaN
5676,12,34,100,NaN,109,NaN,NaN,85,72,3,55,85,NaN
5677,,,,NaN,,NaN,NaN,,,,,,NaN
5678,12,34,100,NaN,113,NaN,NaN,85,73,3,57,85,NaN
5679,,,,NaN,,NaN,NaN,,,,,,NaN
5680,12,34,100,NaN,113,NaN,NaN,85,73,3,57,85,NaN
5681,,,,NaN,,NaN,NaN,,,,,,NaN
5682,12,34,100,NaN,110,NaN,NaN,85,72,3,56,85,NaN
5683,,,,NaN,,NaN,NaN,,,,,,NaN
5684,12,34,100,NaN,110,NaN,NaN,85,72,3,56,84,NaN
5685,,,,NaN,,NaN,NaN,,,,,,NaN
5686,12,34,100,NaN,106,NaN,NaN,85,71,3,55,84,NaN
5687,,,,NaN,,NaN,NaN,,,,,,NaN
5688,12,34,100,NaN,110,NaN,NaN,85,72,3,57,84,NaN
5689,,,,NaN,,NaN,NaN,,,,,,NaN
5690,12,34,100,NaN,110,NaN,NaN,85,73,3,56,84,NaN
5691,,,,NaN,,NaN,NaN,,,,,,NaN
5692,12,34,100,NaN,110,NaN,NaN,85,73,3,56,84,NaN
5693,,,,NaN,,NaN,NaN,,,,,,NaN
5694,12,34,100,NaN,117,NaN,NaN,85,76,3,59,84,NaN
5695,,,,NaN,,NaN,NaN,,,,,,NaN
5696,12,34,100,NaN,115,NaN,NaN,84,76,3,58,84,NaN
5697,,,,NaN,,NaN,NaN,,,,,,NaN
5698,12,34,100,NaN,117,NaN,NaN,84,77,3,59,84,NaN
5699,,,,NaN,,NaN,NaN,,,,,,NaN
5700,12,34,100,NaN,115,NaN,NaN,84,77,3,58,83,NaN
5701,,,,NaN,,NaN,NaN,,,,,,NaN
5702,12,34,100,NaN,116,NaN,NaN,84,77,3,59,84,NaN
5703,,,,NaN,,NaN,NaN,,,,,,NaN
5704,12,34,100,NaN,117,NaN,NaN,85,77,3,59,84,NaN
5705,,,,NaN,,NaN,NaN,,,,,,NaN
5706,12,34,100,NaN,114,NaN,NaN,85,76,3,57,85,NaN
5707,,,,NaN,,NaN,NaN,,,,,,NaN
5708,12,34,100,NaN,117,NaN,NaN,85,76,3,58,85,NaN
5709,,,,NaN,,NaN,NaN,,,,,,NaN
5710,12,34,100,NaN,113,NaN,NaN,85,75,3,56,84,NaN
5711,,,,NaN,,NaN,NaN,,,,,,NaN
5712,12,34,100,NaN,113,NaN,NaN,84,74,3,56,84,NaN
5713,,,,NaN,,NaN,NaN,,,,,,NaN
5714,12,34,100,NaN,114,NaN,NaN,84,75,3,56,83,NaN
5715,,,,NaN,,NaN,NaN,,,,,,NaN
5716,12,34,100,NaN,114,NaN,NaN,84,75,3,56,83,NaN
5717,,,,NaN,,NaN,NaN,,,,,,NaN
5718,12,34,100,NaN,112,NaN,NaN,83,73,3,56,82,NaN
5719,,,,NaN,,NaN,NaN,,,,,,NaN
5720,12,34,100,NaN,110,NaN,NaN,82,72,3,54,82,NaN
5721,,,,NaN,,NaN,NaN,,,,,,NaN
5722,12,34,100,NaN,111,NaN,NaN,82,72,3,55,93,NaN
5723,,,,NaN,,NaN,NaN,,,,,,NaN
5724,12,34,100,NaN,112,NaN,NaN,82,73,3,55,93,NaN
