time,Solar8000/ETCO2,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/HR,SNUADC/ART,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/PLETH_HR,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/CVP,Solar8000/ART_DBP
12420,32,112,NaN,12,78,NaN,100,NaN,78,NaN,152,7,86
12421,,,NaN,,,NaN,,NaN,,NaN,,,
12422,32,111,NaN,12,78,NaN,100,NaN,79,NaN,152,7,86
12423,,,NaN,,,NaN,,NaN,,NaN,,,
12424,32,112,NaN,12,79,NaN,100,NaN,79,NaN,153,7,86
12425,,,NaN,,,NaN,,NaN,,NaN,,,
12426,32,109,NaN,12,79,NaN,100,NaN,79,NaN,148,7,82
12427,,,NaN,,,NaN,,NaN,,NaN,,,
12428,32,108,NaN,12,79,NaN,100,NaN,79,NaN,147,7,83
12429,,,NaN,,,NaN,,NaN,,NaN,,,
12430,32,108,NaN,12,78,NaN,100,NaN,78,NaN,148,7,82
12431,,,NaN,,,NaN,,NaN,,NaN,,,
12432,32,107,NaN,12,78,NaN,100,NaN,78,NaN,146,7,82
12433,,,NaN,,,NaN,,NaN,,NaN,,,
12434,32,109,NaN,12,78,NaN,100,NaN,78,NaN,149,7,84
12435,,,NaN,,,NaN,,NaN,,NaN,,,
12436,32,108,NaN,12,79,NaN,100,NaN,79,NaN,148,7,82
12437,,,NaN,,,NaN,,NaN,,NaN,,,
12438,32,108,NaN,12,79,NaN,100,NaN,79,NaN,148,6,83
12439,,,NaN,,,NaN,,NaN,,NaN,,,
12440,32,108,NaN,12,78,NaN,100,NaN,79,NaN,149,6,83
12441,,,NaN,,,NaN,,NaN,,NaN,,,
12442,32,107,NaN,12,78,NaN,100,NaN,78,NaN,147,7,82
12443,,,NaN,,,NaN,,NaN,,NaN,,,
12444,32,109,NaN,12,78,NaN,100,NaN,79,NaN,150,7,84
12445,,,NaN,,,NaN,,NaN,,NaN,,,
12446,32,108,NaN,12,78,NaN,100,NaN,79,NaN,148,7,83
12447,,,NaN,,,NaN,,NaN,,NaN,,,
12448,32,108,NaN,12,79,NaN,100,NaN,79,NaN,148,7,83
12449,,,NaN,,,NaN,,NaN,,NaN,,,
12450,32,109,NaN,12,79,NaN,100,NaN,79,NaN,149,7,83
12451,,,NaN,,,NaN,,NaN,,NaN,,,
12452,32,108,NaN,12,78,NaN,100,NaN,79,NaN,148,7,83
12453,,,NaN,,,NaN,,NaN,,NaN,,,
12454,32,109,NaN,12,79,NaN,100,NaN,79,NaN,150,7,84
12455,,,NaN,,,NaN,,NaN,,NaN,,,
12456,32,108,NaN,12,79,NaN,100,NaN,79,NaN,147,7,82
12457,,,NaN,,,NaN,,NaN,,NaN,,,
12458,32,107,NaN,12,77,NaN,100,NaN,78,NaN,146,7,82
12459,,,NaN,,,NaN,,NaN,,NaN,,,
12460,32,105,NaN,12,77,NaN,100,NaN,78,NaN,147,7,77
12461,,,NaN,,,NaN,,NaN,,NaN,,,
12462,32,99,NaN,12,76,NaN,100,NaN,77,NaN,137,7,75
12463,,,NaN,,,NaN,,NaN,,NaN,,,
12464,32,103,NaN,12,78,NaN,100,NaN,76,NaN,148,7,79
12465,,,NaN,,,NaN,,NaN,,NaN,,,
12466,32,99,NaN,12,78,NaN,100,NaN,76,NaN,147,7,70
12467,,,NaN,,,NaN,,NaN,,NaN,,,
12468,32,91,NaN,12,78,NaN,100,NaN,75,NaN,125,7,68
12469,,,NaN,,,NaN,,NaN,,NaN,,,
12470,32,93,NaN,12,78,NaN,100,NaN,76,NaN,139,7,70
12471,,,NaN,,,NaN,,NaN,,NaN,,,
12472,32,92,NaN,12,78,NaN,100,NaN,76,NaN,135,7,69
12473,,,NaN,,,NaN,,NaN,,NaN,,,
12474,32,92,NaN,12,76,NaN,100,NaN,75,NaN,134,7,70
12475,,,NaN,,,NaN,,NaN,,NaN,,,
12476,32,91,NaN,12,75,NaN,99,NaN,74,NaN,131,7,70
12477,,,NaN,,,NaN,,NaN,,NaN,,,
12478,31,92,NaN,12,75,NaN,99,NaN,74,NaN,132,7,72
12479,,,NaN,,,NaN,,NaN,,NaN,,,
12480,31,93,NaN,12,73,NaN,99,NaN,75,NaN,134,7,71
12481,,,NaN,,,NaN,,NaN,,NaN,,,
12482,31,93,NaN,12,73,NaN,99,NaN,72,NaN,133,7,70
12483,,,NaN,,,NaN,,NaN,,NaN,,,
12484,31,93,NaN,12,72,NaN,99,NaN,72,NaN,134,7,71
12485,,,NaN,,,NaN,,NaN,,NaN,,,
12486,31,93,NaN,12,70,NaN,99,NaN,71,NaN,133,8,71
12487,,,NaN,,,NaN,,NaN,,NaN,,,
12488,31,93,NaN,12,69,NaN,98,NaN,71,NaN,134,8,71
12489,,,NaN,,,NaN,,NaN,,NaN,,,
12490,31,93,NaN,12,68,NaN,99,NaN,69,NaN,135,8,71
12491,,,NaN,,,NaN,,NaN,,NaN,,,
12492,27,92,NaN,12,68,NaN,100,NaN,69,NaN,132,8,70
12493,,,NaN,,,NaN,,NaN,,NaN,,,
12494,27,93,NaN,12,68,NaN,100,NaN,69,NaN,135,8,72
12495,,,NaN,,,NaN,,NaN,,NaN,,,
12496,27,93,NaN,12,68,NaN,100,NaN,68,NaN,134,8,71
12497,,,NaN,,,NaN,,NaN,,NaN,,,
12498,33,94,NaN,13,68,NaN,100,NaN,68,NaN,135,8,72
12499,,,NaN,,,NaN,,NaN,,NaN,,,
12500,33,92,NaN,13,68,NaN,100,NaN,68,NaN,136,8,70
12501,,,NaN,,,NaN,,NaN,,NaN,,,
12502,33,93,NaN,13,77,NaN,100,NaN,68,NaN,138,9,70
12503,,,NaN,,,NaN,,NaN,,NaN,,,
12504,33,94,NaN,13,77,NaN,100,NaN,68,NaN,137,9,71
12505,,,NaN,,,NaN,,NaN,,NaN,,,
12506,19,92,NaN,14,82,NaN,100,NaN,68,NaN,138,9,70
12507,,,NaN,,,NaN,,NaN,,NaN,,,
12508,19,93,NaN,14,76,NaN,100,NaN,67,NaN,138,9,73
12509,,,NaN,,,NaN,,NaN,,NaN,,,
12510,19,90,NaN,14,75,NaN,100,NaN,66,NaN,126,10,68
12511,,,NaN,,,NaN,,NaN,,NaN,,,
12512,32,92,NaN,15,74,NaN,100,NaN,65,NaN,138,10,70
12513,,,NaN,,,NaN,,NaN,,NaN,,,
12514,32,92,NaN,15,69,NaN,100,NaN,65,NaN,141,10,71
12515,,,NaN,,,NaN,,NaN,,NaN,,,
12516,32,94,NaN,15,66,NaN,99,NaN,66,NaN,141,10,72
12517,,,NaN,,,NaN,,NaN,,NaN,,,
12518,32,95,NaN,15,66,NaN,99,NaN,66,NaN,138,10,74
12519,,,NaN,,,NaN,,NaN,,NaN,,,
12520,32,96,NaN,16,66,NaN,100,NaN,66,NaN,137,8,73
12521,,,NaN,,,NaN,,NaN,,NaN,,,
12522,32,94,NaN,16,66,NaN,100,NaN,66,NaN,134,8,71
12523,,,NaN,,,NaN,,NaN,,NaN,,,
12524,32,93,NaN,16,65,NaN,100,NaN,66,NaN,133,8,70
12525,,,NaN,,,NaN,,NaN,,NaN,,,
12526,32,91,NaN,16,64,NaN,100,NaN,65,NaN,129,8,67
12527,,,NaN,,,NaN,,NaN,,NaN,,,
12528,22,89,NaN,15,64,NaN,100,NaN,64,NaN,124,8,66
12529,,,NaN,,,NaN,,NaN,,NaN,,,
12530,22,87,NaN,15,64,NaN,100,NaN,64,NaN,123,8,65
12531,,,NaN,,,NaN,,NaN,,NaN,,,
12532,22,85,NaN,15,64,NaN,100,NaN,65,NaN,120,8,65
12533,,,NaN,,,NaN,,NaN,,NaN,,,
12534,31,86,NaN,15,65,NaN,100,NaN,65,NaN,122,8,67
12535,,,NaN,,,NaN,,NaN,,NaN,,,
12536,31,88,NaN,15,66,NaN,100,NaN,66,NaN,124,8,68
12537,,,NaN,,,NaN,,NaN,,NaN,,,
12538,31,92,NaN,15,67,NaN,100,NaN,67,NaN,130,8,73
12539,,,NaN,,,NaN,,NaN,,NaN,,,
12540,31,95,NaN,15,68,NaN,100,NaN,68,NaN,135,8,75
12541,,,NaN,,,NaN,,NaN,,NaN,,,
12542,32,97,NaN,15,69,NaN,100,NaN,70,NaN,137,8,77
12543,,,NaN,,,NaN,,NaN,,NaN,,,
12544,32,101,NaN,15,70,NaN,100,NaN,71,NaN,142,8,80
12545,,,NaN,,,NaN,,NaN,,NaN,,,
12546,32,102,NaN,15,71,NaN,100,NaN,71,NaN,142,8,79
12547,,,NaN,,,NaN,,NaN,,NaN,,,
12548,33,103,NaN,14,71,NaN,100,NaN,71,NaN,142,8,80
12549,,,NaN,,,NaN,,NaN,,NaN,,,
12550,33,104,NaN,14,70,NaN,100,NaN,71,NaN,143,8,80
12551,,,NaN,,,NaN,,NaN,,NaN,,,
12552,33,104,NaN,14,70,NaN,100,NaN,70,NaN,143,8,79
12553,,,NaN,,,NaN,,NaN,,NaN,,,
12554,33,104,NaN,14,69,NaN,100,NaN,70,NaN,143,7,79
12555,,,NaN,,,NaN,,NaN,,NaN,,,
12556,33,103,NaN,13,69,NaN,99,NaN,69,NaN,141,7,78
12557,,,NaN,,,NaN,,NaN,,NaN,,,
12558,33,103,NaN,13,68,NaN,100,NaN,68,NaN,141,8,79
12559,,,NaN,,,NaN,,NaN,,NaN,,,
12560,33,104,NaN,13,68,NaN,100,NaN,69,NaN,143,8,81
12561,,,NaN,,,NaN,,NaN,,NaN,,,
12562,33,106,NaN,13,68,NaN,100,NaN,69,NaN,145,8,82
12563,,,NaN,,,NaN,,NaN,,NaN,,,
12564,33,107,NaN,12,69,NaN,100,NaN,69,NaN,147,8,83
12565,,,NaN,,,NaN,,NaN,,NaN,,,
12566,33,107,NaN,12,70,NaN,100,NaN,70,NaN,146,8,81
12567,,,NaN,,,NaN,,NaN,,NaN,,,
12568,33,107,NaN,12,69,NaN,100,NaN,70,NaN,144,8,81
12569,,,NaN,,,NaN,,NaN,,NaN,,,
12570,33,106,NaN,12,69,NaN,100,NaN,69,NaN,144,8,80
12571,,,NaN,,,NaN,,NaN,,NaN,,,
12572,33,106,NaN,12,68,NaN,100,NaN,69,NaN,142,8,80
12573,,,NaN,,,NaN,,NaN,,NaN,,,
12574,33,107,NaN,12,68,NaN,100,NaN,69,NaN,144,8,82
12575,,,NaN,,,NaN,,NaN,,NaN,,,
12576,33,107,NaN,12,69,NaN,100,NaN,70,NaN,145,8,83
12577,,,NaN,,,NaN,,NaN,,NaN,,,
12578,33,108,NaN,12,71,NaN,100,NaN,71,NaN,146,8,83
12579,,,NaN,,,NaN,,NaN,,NaN,,,
12580,33,109,NaN,12,72,NaN,100,NaN,72,NaN,146,8,83
12581,,,NaN,,,NaN,,NaN,,NaN,,,
12582,33,108,NaN,12,72,NaN,100,NaN,72,NaN,145,8,83
12583,,,NaN,,,NaN,,NaN,,NaN,,,
12584,33,109,NaN,12,72,NaN,100,NaN,73,NaN,146,7,84
12585,,,NaN,,,NaN,,NaN,,NaN,,,
12586,33,110,NaN,12,72,NaN,100,NaN,73,NaN,147,7,84
12587,,,NaN,,,NaN,,NaN,,NaN,,,
12588,33,111,NaN,12,73,NaN,100,NaN,74,NaN,148,7,85
12589,,,NaN,,,NaN,,NaN,,NaN,,,
12590,33,111,NaN,12,74,NaN,100,NaN,74,NaN,148,7,84
12591,,,NaN,,,NaN,,NaN,,NaN,,,
12592,34,108,NaN,12,73,NaN,100,NaN,73,NaN,146,9,81
12593,,,NaN,,,NaN,,NaN,,NaN,,,
12594,34,103,NaN,12,72,NaN,100,NaN,73,NaN,146,9,77
12595,,,NaN,,,NaN,,NaN,,NaN,,,
12596,34,103,NaN,12,71,NaN,99,NaN,71,NaN,143,10,78
12597,,,NaN,,,NaN,,NaN,,NaN,,,
12598,33,104,NaN,12,69,NaN,96,NaN,70,NaN,143,10,80
12599,,,NaN,,,NaN,,NaN,,NaN,,,
12600,33,106,NaN,12,69,NaN,97,NaN,70,NaN,146,9,82
12601,,,NaN,,,NaN,,NaN,,NaN,,,
12602,33,108,NaN,12,69,NaN,97,NaN,69,NaN,146,9,83
12603,,,NaN,,,NaN,,NaN,,NaN,,,
12604,33,109,NaN,12,69,NaN,98,NaN,70,NaN,149,9,85
12605,,,NaN,,,NaN,,NaN,,NaN,,,
12606,33,109,NaN,12,69,NaN,100,NaN,71,NaN,148,9,83
12607,,,NaN,,,NaN,,NaN,,NaN,,,
12608,33,109,NaN,12,69,NaN,99,NaN,71,NaN,147,9,83
12609,,,NaN,,,NaN,,NaN,,NaN,,,
12610,33,108,NaN,12,69,NaN,98,NaN,70,NaN,146,8,81
12611,,,NaN,,,NaN,,NaN,,NaN,,,
12612,33,107,NaN,12,68,NaN,100,NaN,69,NaN,144,8,81
12613,,,NaN,,,NaN,,NaN,,NaN,,,
12614,33,107,NaN,12,68,NaN,100,NaN,69,NaN,146,8,81
12615,,,NaN,,,NaN,,NaN,,NaN,,,
12616,33,106,NaN,12,68,NaN,100,NaN,69,NaN,145,8,79
12617,,,NaN,,,NaN,,NaN,,NaN,,,
12618,33,108,NaN,12,68,NaN,99,NaN,68,NaN,150,9,87
12619,,,NaN,,,NaN,,NaN,,NaN,,,
12620,33,102,NaN,12,68,NaN,100,NaN,69,NaN,133,9,82
12621,,,NaN,,,NaN,,NaN,,NaN,,,
12622,33,106,NaN,12,77,NaN,99,NaN,69,NaN,154,9,82
12623,,,NaN,,,NaN,,NaN,,NaN,,,
12624,33,107,NaN,12,77,NaN,99,NaN,69,NaN,153,9,82
12625,,,NaN,,,NaN,,NaN,,NaN,,,
12626,33,108,NaN,12,77,NaN,99,NaN,67,NaN,150,9,83
12627,,,NaN,,,NaN,,NaN,,NaN,,,
12628,33,105,NaN,12,77,NaN,100,NaN,66,NaN,141,9,80
12629,,,NaN,,,NaN,,NaN,,NaN,,,
12630,33,107,NaN,12,77,NaN,100,NaN,66,NaN,154,10,81
12631,,,NaN,,,NaN,,NaN,,NaN,,,
12632,31,107,NaN,12,77,NaN,100,NaN,64,NaN,151,10,82
12633,,,NaN,,,NaN,,NaN,,NaN,,,
12634,31,105,NaN,12,77,NaN,100,NaN,63,NaN,144,10,80
12635,,,NaN,,,NaN,,NaN,,NaN,,,
12636,31,108,NaN,12,77,NaN,100,NaN,64,NaN,156,10,81
12637,,,NaN,,,NaN,,NaN,,NaN,,,
12638,31,109,NaN,12,77,NaN,100,NaN,63,NaN,153,10,84
12639,,,NaN,,,NaN,,NaN,,NaN,,,
12640,33,108,NaN,12,77,NaN,99,NaN,63,NaN,149,10,83
12641,,,NaN,,,NaN,,NaN,,NaN,,,
12642,33,107,NaN,12,77,NaN,100,NaN,63,NaN,150,10,82
12643,,,NaN,,,NaN,,NaN,,NaN,,,
12644,33,110,NaN,12,79,NaN,100,NaN,62,NaN,161,9,84
12645,,,NaN,,,NaN,,NaN,,NaN,,,
12646,35,111,NaN,12,84,NaN,100,NaN,63,NaN,156,9,85
12647,,,NaN,,,NaN,,NaN,,NaN,,,
12648,35,107,NaN,12,77,NaN,100,NaN,63,NaN,142,10,83
12649,,,NaN,,,NaN,,NaN,,NaN,,,
12650,35,108,NaN,12,76,NaN,100,NaN,63,NaN,147,10,82
12651,,,NaN,,,NaN,,NaN,,NaN,,,
12652,35,109,NaN,12,63,NaN,100,NaN,63,NaN,148,10,84
12653,,,NaN,,,NaN,,NaN,,NaN,,,
12654,33,112,NaN,12,63,NaN,100,NaN,63,NaN,153,10,88
12655,,,NaN,,,NaN,,NaN,,NaN,,,
12656,33,114,NaN,12,63,NaN,100,NaN,63,NaN,156,10,89
12657,,,NaN,,,NaN,,NaN,,NaN,,,
12658,33,115,NaN,12,63,NaN,100,NaN,64,NaN,156,10,89
12659,,,NaN,,,NaN,,NaN,,NaN,,,
12660,33,115,NaN,12,64,NaN,100,NaN,64,NaN,154,9,87
12661,,,NaN,,,NaN,,NaN,,NaN,,,
12662,33,115,NaN,12,63,NaN,100,NaN,64,NaN,153,9,88
12663,,,NaN,,,NaN,,NaN,,NaN,,,
12664,33,116,NaN,12,64,NaN,100,NaN,65,NaN,155,10,90
12665,,,NaN,,,NaN,,NaN,,NaN,,,
12666,33,117,NaN,12,64,NaN,100,NaN,66,NaN,156,10,90
12667,,,NaN,,,NaN,,NaN,,NaN,,,
12668,33,118,NaN,11,65,NaN,100,NaN,67,NaN,157,9,91
12669,,,NaN,,,NaN,,NaN,,NaN,,,
12670,33,118,NaN,11,68,NaN,100,NaN,70,NaN,158,9,90
12671,,,NaN,,,NaN,,NaN,,NaN,,,
12672,33,117,NaN,11,69,NaN,100,NaN,71,NaN,156,9,88
12673,,,NaN,,,NaN,,NaN,,NaN,,,
12674,33,116,NaN,12,70,NaN,100,NaN,71,NaN,156,9,88
12675,,,NaN,,,NaN,,NaN,,NaN,,,
12676,33,115,NaN,12,71,NaN,100,NaN,72,NaN,154,9,87
12677,,,NaN,,,NaN,,NaN,,NaN,,,
12678,33,114,NaN,12,71,NaN,100,NaN,72,NaN,152,9,87
12679,,,NaN,,,NaN,,NaN,,NaN,,,
12680,33,113,NaN,12,71,NaN,100,NaN,71,NaN,152,9,86
12681,,,NaN,,,NaN,,NaN,,NaN,,,
12682,34,113,NaN,12,71,NaN,100,NaN,71,NaN,151,9,86
12683,,,NaN,,,NaN,,NaN,,NaN,,,
12684,34,113,NaN,12,70,NaN,100,NaN,71,NaN,154,9,85
12685,,,NaN,,,NaN,,NaN,,NaN,,,
12686,34,112,NaN,12,70,NaN,100,NaN,71,NaN,153,10,85
12687,,,NaN,,,NaN,,NaN,,NaN,,,
12688,34,111,NaN,12,70,NaN,100,NaN,71,NaN,150,10,84
12689,,,NaN,,,NaN,,NaN,,NaN,,,
12690,34,111,NaN,12,70,NaN,100,NaN,71,NaN,151,9,84
12691,,,NaN,,,NaN,,NaN,,NaN,,,
12692,34,111,NaN,12,69,NaN,100,NaN,70,NaN,151,9,85
12693,,,NaN,,,NaN,,NaN,,NaN,,,
12694,34,111,NaN,12,69,NaN,100,NaN,70,NaN,152,8,85
12695,,,NaN,,,NaN,,NaN,,NaN,,,
12696,34,112,NaN,12,69,NaN,100,NaN,69,NaN,153,8,85
12697,,,NaN,,,NaN,,NaN,,NaN,,,
12698,34,112,NaN,12,69,NaN,100,NaN,69,NaN,153,9,86
12699,,,NaN,,,NaN,,NaN,,NaN,,,
12700,34,112,NaN,12,69,NaN,100,NaN,69,NaN,152,9,85
12701,,,NaN,,,NaN,,NaN,,NaN,,,
12702,34,111,NaN,12,69,NaN,100,NaN,68,NaN,151,9,83
12703,,,NaN,,,NaN,,NaN,,NaN,,,
12704,33,110,NaN,12,69,NaN,100,NaN,68,NaN,151,9,84
12705,,,NaN,,,NaN,,NaN,,NaN,,,
12706,33,111,NaN,12,69,NaN,100,NaN,67,NaN,152,9,84
12707,,,NaN,,,NaN,,NaN,,NaN,,,
12708,33,112,NaN,12,69,NaN,100,NaN,67,NaN,153,9,85
12709,,,NaN,,,NaN,,NaN,,NaN,,,
12710,34,113,NaN,12,68,NaN,100,NaN,67,NaN,155,9,86
12711,,,NaN,,,NaN,,NaN,,NaN,,,
12712,34,114,NaN,12,68,NaN,100,NaN,68,NaN,155,9,87
12713,,,NaN,,,NaN,,NaN,,NaN,,,
12714,34,115,NaN,12,68,NaN,100,NaN,68,NaN,158,9,88
12715,,,NaN,,,NaN,,NaN,,NaN,,,
12716,34,115,NaN,12,68,NaN,100,NaN,68,NaN,157,9,87
12717,,,NaN,,,NaN,,NaN,,NaN,,,
12718,34,114,NaN,12,68,NaN,100,NaN,68,NaN,162,9,87
12719,,,NaN,,,NaN,,NaN,,NaN,,,
12720,34,114,NaN,12,71,NaN,100,NaN,68,NaN,161,10,84
12721,,,NaN,,,NaN,,NaN,,NaN,,,
12722,34,111,NaN,12,69,NaN,100,NaN,66,NaN,160,10,83
12723,,,NaN,,,NaN,,NaN,,NaN,,,
12724,34,110,NaN,12,68,NaN,100,NaN,66,NaN,159,10,82
12725,,,NaN,,,NaN,,NaN,,NaN,,,
12726,34,111,NaN,12,68,NaN,100,NaN,64,NaN,154,10,83
12727,,,NaN,,,NaN,,NaN,,NaN,,,
12728,34,108,NaN,12,68,NaN,100,NaN,64,NaN,146,9,82
12729,,,NaN,,,NaN,,NaN,,NaN,,,
12730,34,110,NaN,12,68,NaN,100,NaN,65,NaN,159,9,82
12731,,,NaN,,,NaN,,NaN,,NaN,,,
12732,21,109,NaN,12,68,NaN,100,NaN,65,NaN,161,9,83
12733,,,NaN,,,NaN,,NaN,,NaN,,,
12734,21,108,NaN,12,69,NaN,100,NaN,65,NaN,152,9,83
12735,,,NaN,,,NaN,,NaN,,NaN,,,
12736,21,111,NaN,12,69,NaN,100,NaN,66,NaN,164,9,85
12737,,,NaN,,,NaN,,NaN,,NaN,,,
12738,21,108,NaN,12,69,NaN,100,NaN,66,NaN,148,9,82
12739,,,NaN,,,NaN,,NaN,,NaN,,,
12740,33,111,NaN,12,69,NaN,100,NaN,66,NaN,161,9,84
12741,,,NaN,,,NaN,,NaN,,NaN,,,
12742,33,112,NaN,12,69,NaN,100,NaN,67,NaN,158,9,86
12743,,,NaN,,,NaN,,NaN,,NaN,,,
12744,33,114,NaN,12,69,NaN,100,NaN,67,NaN,158,9,86
12745,,,NaN,,,NaN,,NaN,,NaN,,,
12746,34,114,NaN,14,69,NaN,100,NaN,67,NaN,155,9,86
12747,,,NaN,,,NaN,,NaN,,NaN,,,
12748,34,114,NaN,14,69,NaN,100,NaN,67,NaN,155,9,87
12749,,,NaN,,,NaN,,NaN,,NaN,,,
12750,34,114,NaN,14,69,NaN,100,NaN,67,NaN,155,9,87
12751,,,NaN,,,NaN,,NaN,,NaN,,,
12752,34,114,NaN,14,69,NaN,100,NaN,67,NaN,155,9,87
12753,,,NaN,,,NaN,,NaN,,NaN,,,
12754,33,114,NaN,14,69,NaN,100,NaN,66,NaN,155,10,87
12755,,,NaN,,,NaN,,NaN,,NaN,,,
12756,33,114,NaN,14,69,NaN,100,NaN,66,NaN,155,10,86
12757,,,NaN,,,NaN,,NaN,,NaN,,,
12758,33,112,NaN,14,69,NaN,100,NaN,65,NaN,151,10,84
12759,,,NaN,,,NaN,,NaN,,NaN,,,
12760,35,111,NaN,14,69,NaN,100,NaN,64,NaN,150,10,85
12761,,,NaN,,,NaN,,NaN,,NaN,,,
12762,35,111,NaN,14,69,NaN,100,NaN,63,NaN,150,11,86
12763,,,NaN,,,NaN,,NaN,,NaN,,,
12764,35,112,NaN,14,69,NaN,100,NaN,63,NaN,153,11,87
12765,,,NaN,,,NaN,,NaN,,NaN,,,
12766,35,113,NaN,14,68,NaN,100,NaN,64,NaN,153,10,87
12767,,,NaN,,,NaN,,NaN,,NaN,,,
12768,34,115,NaN,13,67,NaN,100,NaN,65,NaN,156,10,92
12769,,,NaN,,,NaN,,NaN,,NaN,,,
12770,34,118,NaN,13,67,NaN,100,NaN,66,NaN,158,10,94
12771,,,NaN,,,NaN,,NaN,,NaN,,,
12772,34,119,NaN,13,67,NaN,100,NaN,68,NaN,159,10,94
12773,,,NaN,,,NaN,,NaN,,NaN,,,
12774,34,120,NaN,13,67,NaN,100,NaN,69,NaN,161,10,93
12775,,,NaN,,,NaN,,NaN,,NaN,,,
12776,33,120,NaN,12,67,NaN,100,NaN,70,NaN,159,10,93
12777,,,NaN,,,NaN,,NaN,,NaN,,,
12778,33,120,NaN,12,68,NaN,100,NaN,71,NaN,158,10,93
12779,,,NaN,,,NaN,,NaN,,NaN,,,
12780,33,120,NaN,12,68,NaN,100,NaN,71,NaN,159,10,93
12781,,,NaN,,,NaN,,NaN,,NaN,,,
12782,33,121,NaN,12,69,NaN,100,NaN,71,NaN,159,10,94
12783,,,NaN,,,NaN,,NaN,,NaN,,,
12784,32,123,NaN,12,71,NaN,100,NaN,71,NaN,163,9,96
12785,,,NaN,,,NaN,,NaN,,NaN,,,
12786,32,123,NaN,12,71,NaN,100,NaN,72,NaN,162,9,95
12787,,,NaN,,,NaN,,NaN,,NaN,,,
12788,32,123,NaN,12,71,NaN,100,NaN,72,NaN,162,10,96
12789,,,NaN,,,NaN,,NaN,,NaN,,,
12790,33,123,NaN,12,71,NaN,100,NaN,72,NaN,162,10,94
12791,,,NaN,,,NaN,,NaN,,NaN,,,
12792,33,121,NaN,12,71,NaN,100,NaN,71,NaN,160,10,91
12793,,,NaN,,,NaN,,NaN,,NaN,,,
12794,33,119,NaN,12,71,NaN,100,NaN,71,NaN,158,10,90
12795,,,NaN,,,NaN,,NaN,,NaN,,,
12796,33,111,NaN,12,68,NaN,100,NaN,69,NaN,142,10,83
12797,,,NaN,,,NaN,,NaN,,NaN,,,
12798,33,116,NaN,12,68,NaN,100,NaN,68,NaN,159,10,90
12799,,,NaN,,,NaN,,NaN,,NaN,,,
12800,33,119,NaN,12,68,NaN,100,NaN,68,NaN,161,9,93
12801,,,NaN,,,NaN,,NaN,,NaN,,,
12802,33,119,NaN,12,68,NaN,100,NaN,69,NaN,162,9,93
12803,,,NaN,,,NaN,,NaN,,NaN,,,
12804,33,115,NaN,12,71,NaN,100,NaN,69,NaN,159,9,86
12805,,,NaN,,,NaN,,NaN,,NaN,,,
12806,33,112,NaN,12,76,NaN,100,NaN,69,NaN,156,11,87
12807,,,NaN,,,NaN,,NaN,,NaN,,,
12808,33,118,NaN,12,82,NaN,100,NaN,71,NaN,163,11,95
12809,,,NaN,,,NaN,,NaN,,NaN,,,
12810,33,114,NaN,12,82,NaN,100,NaN,72,NaN,149,10,90
12811,,,NaN,,,NaN,,NaN,,NaN,,,
12812,33,118,NaN,12,88,NaN,100,NaN,72,NaN,166,10,92
12813,,,NaN,,,NaN,,NaN,,NaN,,,
12814,33,120,NaN,12,82,NaN,100,NaN,72,NaN,165,9,92
12815,,,NaN,,,NaN,,NaN,,NaN,,,
12816,33,117,NaN,12,87,NaN,100,NaN,72,NaN,161,9,91
12817,,,NaN,,,NaN,,NaN,,NaN,,,
12818,33,115,NaN,12,83,NaN,100,NaN,72,NaN,166,10,88
12819,,,NaN,,,NaN,,NaN,,NaN,,,
12820,31,117,NaN,12,87,NaN,100,NaN,72,NaN,161,10,91
12821,,,NaN,,,NaN,,NaN,,NaN,,,
12822,31,113,NaN,12,86,NaN,100,NaN,72,NaN,146,10,89
12823,,,NaN,,,NaN,,NaN,,NaN,,,
12824,31,118,NaN,12,86,NaN,100,NaN,72,NaN,165,10,93
12825,,,NaN,,,NaN,,NaN,,NaN,,,
12826,32,120,NaN,14,86,NaN,100,NaN,72,NaN,164,10,94
12827,,,NaN,,,NaN,,NaN,,NaN,,,
12828,32,123,NaN,14,78,NaN,100,NaN,71,NaN,163,10,97
12829,,,NaN,,,NaN,,NaN,,NaN,,,
12830,32,123,NaN,14,74,NaN,100,NaN,71,NaN,163,10,96
12831,,,NaN,,,NaN,,NaN,,NaN,,,
12832,32,123,NaN,14,81,NaN,100,NaN,71,NaN,160,10,95
12833,,,NaN,,,NaN,,NaN,,NaN,,,
12834,33,123,NaN,15,81,NaN,100,NaN,71,NaN,162,10,95
12835,,,NaN,,,NaN,,NaN,,NaN,,,
12836,33,121,NaN,15,81,NaN,100,NaN,71,NaN,159,10,93
12837,,,NaN,,,NaN,,NaN,,NaN,,,
12838,33,121,NaN,15,71,NaN,100,NaN,71,NaN,158,10,94
12839,,,NaN,,,NaN,,NaN,,NaN,,,
12840,33,119,NaN,14,71,NaN,100,NaN,71,NaN,157,10,89
12841,,,NaN,,,NaN,,NaN,,NaN,,,
12842,33,116,NaN,14,70,NaN,100,NaN,70,NaN,153,10,87
12843,,,NaN,,,NaN,,NaN,,NaN,,,
12844,33,115,NaN,14,67,NaN,100,NaN,68,NaN,152,10,86
