time,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/ART_SBP,SNUADC/ART,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/ETCO2,Solar8000/HR,SNUADC/ECG_II,Solar8000/PLETH_SPO2
10507,,,,,NaN,,NaN,,NaN,,,NaN,
10508,101,15,9,117,NaN,57,NaN,76,NaN,37,106,NaN,100
10509,,,,,NaN,,NaN,,NaN,,,NaN,
10510,104,15,9,112,NaN,58,NaN,76,NaN,37,95,NaN,100
10511,,,,,NaN,,NaN,,NaN,,,NaN,
10512,108,15,9,115,NaN,54,NaN,75,NaN,37,95,NaN,100
10513,,,,,NaN,,NaN,,NaN,,,NaN,
10514,111,15,9,111,NaN,55,NaN,75,NaN,37,104,NaN,100
10515,,,,,NaN,,NaN,,NaN,,,NaN,
10516,116,15,9,113,NaN,53,NaN,74,NaN,37,115,NaN,100
10517,,,,,NaN,,NaN,,NaN,,,NaN,
10518,113,15,9,108,NaN,53,NaN,73,NaN,37,103,NaN,100
10519,,,,,NaN,,NaN,,NaN,,,NaN,
10520,113,15,9,115,NaN,57,NaN,75,NaN,37,99,NaN,100
10521,,,,,NaN,,NaN,,NaN,,,NaN,
10522,102,15,9,112,NaN,53,NaN,73,NaN,37,96,NaN,100
10523,,,,,NaN,,NaN,,NaN,,,NaN,
10524,102,15,9,104,NaN,54,NaN,71,NaN,37,103,NaN,100
10525,,,,,NaN,,NaN,,NaN,,,NaN,
10526,97,15,9,108,NaN,49,NaN,69,NaN,37,89,NaN,100
10527,,,,,NaN,,NaN,,NaN,,,NaN,
10528,99,15,9,109,NaN,55,NaN,72,NaN,37,90,NaN,100
10529,,,,,NaN,,NaN,,NaN,,,NaN,
10530,99,15,9,112,NaN,50,NaN,71,NaN,37,93,NaN,100
10531,,,,,NaN,,NaN,,NaN,,,NaN,
10532,98,15,9,106,NaN,56,NaN,73,NaN,37,95,NaN,100
10533,,,,,NaN,,NaN,,NaN,,,NaN,
10534,99,15,9,114,NaN,59,NaN,76,NaN,37,93,NaN,100
10535,,,,,NaN,,NaN,,NaN,,,NaN,
10536,101,15,9,116,NaN,52,NaN,75,NaN,37,94,NaN,100
10537,,,,,NaN,,NaN,,NaN,,,NaN,
10538,112,15,9,106,NaN,55,NaN,73,NaN,37,108,NaN,100
10539,,,,,NaN,,NaN,,NaN,,,NaN,
10540,114,15,9,112,NaN,53,NaN,72,NaN,37,90,NaN,100
10541,,,,,NaN,,NaN,,NaN,,,NaN,
10542,111,15,9,116,NaN,59,NaN,77,NaN,37,96,NaN,100
10543,,,,,NaN,,NaN,,NaN,,,NaN,
10544,105,15,9,110,NaN,58,NaN,75,NaN,37,98,NaN,100
10545,,,,,NaN,,NaN,,NaN,,,NaN,
10546,104,15,9,115,NaN,51,NaN,72,NaN,37,101,NaN,100
10547,,,,,NaN,,NaN,,NaN,,,NaN,
10548,104,15,9,113,NaN,52,NaN,73,NaN,37,105,NaN,100
10549,,,,,NaN,,NaN,,NaN,,,NaN,
10550,101,15,9,112,NaN,47,NaN,70,NaN,37,95,NaN,100
10551,,,,,NaN,,NaN,,NaN,,,NaN,
10552,97,16,10,103,NaN,54,NaN,71,NaN,36,86,NaN,100
10553,,,,,NaN,,NaN,,NaN,,,NaN,
10554,95,16,10,112,NaN,57,NaN,74,NaN,36,86,NaN,100
10555,,,,,NaN,,NaN,,NaN,,,NaN,
10556,94,16,10,111,NaN,54,NaN,74,NaN,36,92,NaN,100
10557,,,,,NaN,,NaN,,NaN,,,NaN,
10558,99,16,9,111,NaN,55,NaN,73,NaN,36,106,NaN,100
10559,,,,,NaN,,NaN,,NaN,,,NaN,
10560,103,16,9,114,NaN,52,NaN,73,NaN,36,97,NaN,100
10561,,,,,NaN,,NaN,,NaN,,,NaN,
10562,96,16,9,113,NaN,58,NaN,75,NaN,36,95,NaN,100
10563,,,,,NaN,,NaN,,NaN,,,NaN,
10564,93,16,9,117,NaN,51,NaN,74,NaN,36,91,NaN,100
10565,,,,,NaN,,NaN,,NaN,,,NaN,
10566,94,17,9,107,NaN,50,NaN,73,NaN,36,95,NaN,100
10567,,,,,NaN,,NaN,,NaN,,,NaN,
10568,101,17,9,110,NaN,53,NaN,73,NaN,36,97,NaN,100
10569,,,,,NaN,,NaN,,NaN,,,NaN,
10570,96,17,9,110,NaN,52,NaN,71,NaN,36,93,NaN,100
10571,,,,,NaN,,NaN,,NaN,,,NaN,
10572,94,17,9,110,NaN,50,NaN,71,NaN,36,91,NaN,100
10573,,,,,NaN,,NaN,,NaN,,,NaN,
10574,92,17,9,108,NaN,51,NaN,70,NaN,37,90,NaN,100
10575,,,,,NaN,,NaN,,NaN,,,NaN,
10576,84,17,9,108,NaN,55,NaN,73,NaN,37,83,NaN,100
10577,,,,,NaN,,NaN,,NaN,,,NaN,
10578,84,17,9,113,NaN,51,NaN,70,NaN,37,91,NaN,100
10579,,,,,NaN,,NaN,,NaN,,,NaN,
10580,89,17,9,109,NaN,50,NaN,70,NaN,36,93,NaN,100
10581,,,,,NaN,,NaN,,NaN,,,NaN,
10582,92,17,9,109,NaN,56,NaN,73,NaN,36,96,NaN,100
10583,,,,,NaN,,NaN,,NaN,,,NaN,
10584,93,17,9,112,NaN,52,NaN,71,NaN,36,85,NaN,100
10585,,,,,NaN,,NaN,,NaN,,,NaN,
10586,103,17,9,110,NaN,55,NaN,73,NaN,36,100,NaN,100
10587,,,,,NaN,,NaN,,NaN,,,NaN,
10588,103,17,9,117,NaN,53,NaN,74,NaN,36,100,NaN,100
10589,,,,,NaN,,NaN,,NaN,,,NaN,
10590,103,17,9,119,NaN,60,NaN,78,NaN,36,97,NaN,100
10591,,,,,NaN,,NaN,,NaN,,,NaN,
10592,97,17,9,120,NaN,61,NaN,80,NaN,36,95,NaN,100
10593,,,,,NaN,,NaN,,NaN,,,NaN,
10594,100,17,9,121,NaN,61,NaN,81,NaN,35,102,NaN,100
10595,,,,,NaN,,NaN,,NaN,,,NaN,
10596,104,17,9,124,NaN,55,NaN,78,NaN,35,113,NaN,100
10597,,,,,NaN,,NaN,,NaN,,,NaN,
10598,103,17,9,118,NaN,56,NaN,77,NaN,35,104,NaN,100
10599,,,,,NaN,,NaN,,NaN,,,NaN,
10600,103,17,9,120,NaN,61,NaN,80,NaN,35,96,NaN,100
10601,,,,,NaN,,NaN,,NaN,,,NaN,
10602,104,17,9,123,NaN,58,NaN,80,NaN,36,94,NaN,100
10603,,,,,NaN,,NaN,,NaN,,,NaN,
10604,109,17,9,124,NaN,60,NaN,81,NaN,36,121,NaN,100
10605,,,,,NaN,,NaN,,NaN,,,NaN,
10606,115,17,9,118,NaN,61,NaN,81,NaN,36,112,NaN,100
10607,,,,,NaN,,NaN,,NaN,,,NaN,
10608,111,17,9,126,NaN,54,NaN,79,NaN,36,103,NaN,100
10609,,,,,NaN,,NaN,,NaN,,,NaN,
10610,111,17,9,120,NaN,62,NaN,81,NaN,36,107,NaN,100
10611,,,,,NaN,,NaN,,NaN,,,NaN,
10612,103,17,9,121,NaN,60,NaN,80,NaN,36,97,NaN,100
10613,,,,,NaN,,NaN,,NaN,,,NaN,
10614,99,17,9,117,NaN,54,NaN,76,NaN,36,95,NaN,100
10615,,,,,NaN,,NaN,,NaN,,,NaN,
10616,100,17,9,119,NaN,59,NaN,78,NaN,36,101,NaN,100
10617,,,,,NaN,,NaN,,NaN,,,NaN,
10618,97,17,9,121,NaN,63,NaN,81,NaN,36,90,NaN,100
10619,,,,,NaN,,NaN,,NaN,,,NaN,
10620,99,17,9,118,NaN,57,NaN,78,NaN,36,93,NaN,100
10621,,,,,NaN,,NaN,,NaN,,,NaN,
10622,104,17,9,121,NaN,57,NaN,77,NaN,36,103,NaN,100
10623,,,,,NaN,,NaN,,NaN,,,NaN,
10624,103,17,9,120,NaN,58,NaN,78,NaN,36,93,NaN,100
10625,,,,,NaN,,NaN,,NaN,,,NaN,
10626,104,17,9,119,NaN,58,NaN,78,NaN,36,91,NaN,100
10627,,,,,NaN,,NaN,,NaN,,,NaN,
10628,107,17,9,121,NaN,61,NaN,80,NaN,36,98,NaN,100
10629,,,,,NaN,,NaN,,NaN,,,NaN,
10630,115,17,9,126,NaN,61,NaN,81,NaN,36,104,NaN,100
10631,,,,,NaN,,NaN,,NaN,,,NaN,
10632,109,17,9,120,NaN,62,NaN,81,NaN,36,105,NaN,100
10633,,,,,NaN,,NaN,,NaN,,,NaN,
10634,109,17,9,125,NaN,56,NaN,79,NaN,36,101,NaN,100
10635,,,,,NaN,,NaN,,NaN,,,NaN,
10636,108,17,9,121,NaN,59,NaN,79,NaN,36,98,NaN,100
10637,,,,,NaN,,NaN,,NaN,,,NaN,
10638,99,17,8,121,NaN,60,NaN,79,NaN,36,96,NaN,100
10639,,,,,NaN,,NaN,,NaN,,,NaN,
10640,91,17,8,120,NaN,58,NaN,78,NaN,36,92,NaN,100
10641,,,,,NaN,,NaN,,NaN,,,NaN,
10642,89,17,9,122,NaN,60,NaN,79,NaN,36,106,NaN,100
10643,,,,,NaN,,NaN,,NaN,,,NaN,
10644,85,17,9,116,NaN,61,NaN,79,NaN,36,98,NaN,100
10645,,,,,NaN,,NaN,,NaN,,,NaN,
10646,86,17,9,123,NaN,54,NaN,77,NaN,36,98,NaN,100
10647,,,,,NaN,,NaN,,NaN,,,NaN,
10648,91,17,9,123,NaN,64,NaN,82,NaN,36,98,NaN,100
10649,,,,,NaN,,NaN,,NaN,,,NaN,
10650,99,17,9,125,NaN,58,NaN,80,NaN,36,109,NaN,100
10651,,,,,NaN,,NaN,,NaN,,,NaN,
10652,105,17,9,118,NaN,53,NaN,77,NaN,36,101,NaN,100
10653,,,,,NaN,,NaN,,NaN,,,NaN,
10654,111,17,9,119,NaN,59,NaN,78,NaN,36,103,NaN,100
10655,,,,,NaN,,NaN,,NaN,,,NaN,
10656,116,17,9,118,NaN,57,NaN,76,NaN,36,94,NaN,100
10657,,,,,NaN,,NaN,,NaN,,,NaN,
10658,115,17,9,116,NaN,61,NaN,79,NaN,36,97,NaN,100
10659,,,,,NaN,,NaN,,NaN,,,NaN,
10660,117,17,9,124,NaN,61,NaN,80,NaN,36,90,NaN,100
10661,,,,,NaN,,NaN,,NaN,,,NaN,
10662,118,17,9,117,NaN,62,NaN,81,NaN,36,105,NaN,100
10663,,,,,NaN,,NaN,,NaN,,,NaN,
10664,125,17,9,120,NaN,61,NaN,80,NaN,36,117,NaN,100
10665,,,,,NaN,,NaN,,NaN,,,NaN,
10666,126,17,9,125,NaN,52,NaN,77,NaN,36,111,NaN,100
10667,,,,,NaN,,NaN,,NaN,,,NaN,
10668,123,17,9,114,NaN,58,NaN,76,NaN,36,113,NaN,100
10669,,,,,NaN,,NaN,,NaN,,,NaN,
10670,113,17,9,116,NaN,54,NaN,75,NaN,36,90,NaN,100
10671,,,,,NaN,,NaN,,NaN,,,NaN,
10672,108,17,9,120,NaN,63,NaN,80,NaN,36,91,NaN,100
10673,,,,,NaN,,NaN,,NaN,,,NaN,
10674,99,17,9,122,NaN,59,NaN,79,NaN,36,96,NaN,100
10675,,,,,NaN,,NaN,,NaN,,,NaN,
10676,100,17,8,119,NaN,57,NaN,79,NaN,36,103,NaN,100
10677,,,,,NaN,,NaN,,NaN,,,NaN,
10678,110,17,8,119,NaN,56,NaN,77,NaN,36,110,NaN,100
10679,,,,,NaN,,NaN,,NaN,,,NaN,
10680,107,17,8,121,NaN,61,NaN,80,NaN,36,100,NaN,100
10681,,,,,NaN,,NaN,,NaN,,,NaN,
10682,103,17,8,119,NaN,56,NaN,78,NaN,36,100,NaN,100
10683,,,,,NaN,,NaN,,NaN,,,NaN,
10684,104,17,8,119,NaN,62,NaN,80,NaN,37,109,NaN,100
10685,,,,,NaN,,NaN,,NaN,,,NaN,
10686,109,17,8,120,NaN,64,NaN,82,NaN,37,117,NaN,100
10687,,,,,NaN,,NaN,,NaN,,,NaN,
10688,123,17,8,123,NaN,54,NaN,78,NaN,37,112,NaN,100
10689,,,,,NaN,,NaN,,NaN,,,NaN,
10690,123,17,9,117,NaN,58,NaN,77,NaN,37,118,NaN,100
10691,,,,,NaN,,NaN,,NaN,,,NaN,
10692,121,17,9,117,NaN,59,NaN,78,NaN,36,103,NaN,100
10693,,,,,NaN,,NaN,,NaN,,,NaN,
10694,115,17,9,113,NaN,49,NaN,72,NaN,36,99,NaN,100
10695,,,,,NaN,,NaN,,NaN,,,NaN,
10696,115,17,9,110,NaN,55,NaN,74,NaN,36,95,NaN,100
10697,,,,,NaN,,NaN,,NaN,,,NaN,
10698,119,17,8,119,NaN,61,NaN,79,NaN,36,98,NaN,100
10699,,,,,NaN,,NaN,,NaN,,,NaN,
10700,109,17,8,116,NaN,59,NaN,78,NaN,36,105,NaN,100
10701,,,,,NaN,,NaN,,NaN,,,NaN,
10702,112,17,9,112,NaN,58,NaN,76,NaN,36,107,NaN,100
10703,,,,,NaN,,NaN,,NaN,,,NaN,
10704,118,17,9,118,NaN,56,NaN,76,NaN,36,103,NaN,100
10705,,,,,NaN,,NaN,,NaN,,,NaN,
10706,115,17,8,119,NaN,60,NaN,78,NaN,36,100,NaN,100
10707,,,,,NaN,,NaN,,NaN,,,NaN,
10708,112,17,8,119,NaN,51,NaN,74,NaN,36,96,NaN,100
10709,,,,,NaN,,NaN,,NaN,,,NaN,
10710,102,17,9,104,NaN,54,NaN,72,NaN,36,89,NaN,100
10711,,,,,NaN,,NaN,,NaN,,,NaN,
10712,92,17,9,117,NaN,52,NaN,73,NaN,36,84,NaN,100
10713,,,,,NaN,,NaN,,NaN,,,NaN,
10714,85,17,9,117,NaN,57,NaN,76,NaN,36,87,NaN,100
10715,,,,,NaN,,NaN,,NaN,,,NaN,
10716,82,17,8,119,NaN,59,NaN,78,NaN,36,95,NaN,100
10717,,,,,NaN,,NaN,,NaN,,,NaN,
10718,93,17,8,125,NaN,61,NaN,81,NaN,36,97,NaN,100
10719,,,,,NaN,,NaN,,NaN,,,NaN,
10720,97,17,8,117,NaN,58,NaN,78,NaN,36,100,NaN,100
10721,,,,,NaN,,NaN,,NaN,,,NaN,
10722,105,17,8,116,NaN,60,NaN,79,NaN,36,100,NaN,100
10723,,,,,NaN,,NaN,,NaN,,,NaN,
10724,104,17,9,112,NaN,54,NaN,74,NaN,36,98,NaN,100
10725,,,,,NaN,,NaN,,NaN,,,NaN,
10726,109,17,9,115,NaN,60,NaN,77,NaN,36,103,NaN,100
10727,,,,,NaN,,NaN,,NaN,,,NaN,
10728,109,17,8,122,NaN,60,NaN,79,NaN,36,96,NaN,100
10729,,,,,NaN,,NaN,,NaN,,,NaN,
10730,110,17,8,122,NaN,49,NaN,74,NaN,36,105,NaN,100
10731,,,,,NaN,,NaN,,NaN,,,NaN,
10732,109,17,9,112,NaN,52,NaN,73,NaN,36,98,NaN,100
10733,,,,,NaN,,NaN,,NaN,,,NaN,
10734,104,17,9,114,NaN,53,NaN,74,NaN,35,90,NaN,100
10735,,,,,NaN,,NaN,,NaN,,,NaN,
10736,106,17,9,117,NaN,53,NaN,74,NaN,35,87,NaN,100
10737,,,,,NaN,,NaN,,NaN,,,NaN,
10738,106,17,9,114,NaN,52,NaN,73,NaN,35,94,NaN,100
10739,,,,,NaN,,NaN,,NaN,,,NaN,
10740,95,17,8,111,NaN,52,NaN,72,NaN,35,89,NaN,100
10741,,,,,NaN,,NaN,,NaN,,,NaN,
10742,92,17,8,113,NaN,48,NaN,70,NaN,35,86,NaN,100
10743,,,,,NaN,,NaN,,NaN,,,NaN,
10744,85,17,9,107,NaN,52,NaN,71,NaN,35,88,NaN,100
10745,,,,,NaN,,NaN,,NaN,,,NaN,
10746,81,17,9,113,NaN,54,NaN,72,NaN,35,86,NaN,100
10747,,,,,NaN,,NaN,,NaN,,,NaN,
10748,78,17,9,111,NaN,57,NaN,74,NaN,35,82,NaN,100
10749,,,,,NaN,,NaN,,NaN,,,NaN,
10750,75,17,9,108,NaN,56,NaN,73,NaN,35,91,NaN,100
10751,,,,,NaN,,NaN,,NaN,,,NaN,
10752,73,17,9,112,NaN,60,NaN,76,NaN,35,93,NaN,100
10753,,,,,NaN,,NaN,,NaN,,,NaN,
10754,75,17,9,113,NaN,58,NaN,77,NaN,35,106,NaN,100
10755,,,,,NaN,,NaN,,NaN,,,NaN,
10756,75,17,9,120,NaN,58,NaN,78,NaN,35,122,NaN,100
10757,,,,,NaN,,NaN,,NaN,,,NaN,
10758,76,17,8,119,NaN,59,NaN,79,NaN,35,114,NaN,100
10759,,,,,NaN,,NaN,,NaN,,,NaN,
10760,85,17,8,117,NaN,61,NaN,79,NaN,35,107,NaN,100
10761,,,,,NaN,,NaN,,NaN,,,NaN,
10762,92,17,9,121,NaN,49,NaN,74,NaN,35,96,NaN,100
10763,,,,,NaN,,NaN,,NaN,,,NaN,
10764,101,17,9,111,NaN,58,NaN,76,NaN,35,97,NaN,100
10765,,,,,NaN,,NaN,,NaN,,,NaN,
10766,101,17,9,109,NaN,57,NaN,74,NaN,35,87,NaN,100
10767,,,,,NaN,,NaN,,NaN,,,NaN,
10768,110,17,9,115,NaN,58,NaN,75,NaN,35,94,NaN,100
10769,,,,,NaN,,NaN,,NaN,,,NaN,
10770,113,17,9,114,NaN,58,NaN,75,NaN,35,114,NaN,100
10771,,,,,NaN,,NaN,,NaN,,,NaN,
10772,108,17,9,118,NaN,61,NaN,78,NaN,35,104,NaN,100
10773,,,,,NaN,,NaN,,NaN,,,NaN,
10774,109,17,8,123,NaN,58,NaN,79,NaN,35,106,NaN,100
10775,,,,,NaN,,NaN,,NaN,,,NaN,
10776,110,17,8,121,NaN,62,NaN,81,NaN,35,109,NaN,100
10777,,,,,NaN,,NaN,,NaN,,,NaN,
10778,105,17,8,122,NaN,52,NaN,76,NaN,35,102,NaN,100
10779,,,,,NaN,,NaN,,NaN,,,NaN,
10780,105,17,8,112,NaN,59,NaN,78,NaN,35,97,NaN,100
10781,,,,,NaN,,NaN,,NaN,,,NaN,
10782,105,17,8,111,NaN,57,NaN,76,NaN,35,92,NaN,100
10783,,,,,NaN,,NaN,,NaN,,,NaN,
10784,108,17,9,118,NaN,53,NaN,73,NaN,35,107,NaN,100
10785,,,,,NaN,,NaN,,NaN,,,NaN,
10786,107,17,9,111,NaN,55,NaN,74,NaN,35,106,NaN,100
10787,,,,,NaN,,NaN,,NaN,,,NaN,
10788,110,17,9,116,NaN,56,NaN,75,NaN,35,94,NaN,100
10789,,,,,NaN,,NaN,,NaN,,,NaN,
10790,103,17,9,116,NaN,59,NaN,76,NaN,35,89,NaN,100
10791,,,,,NaN,,NaN,,NaN,,,NaN,
10792,98,17,9,110,NaN,57,NaN,74,NaN,35,102,NaN,100
10793,,,,,NaN,,NaN,,NaN,,,NaN,
10794,97,17,9,113,NaN,58,NaN,75,NaN,35,105,NaN,100
10795,,,,,NaN,,NaN,,NaN,,,NaN,
10796,101,17,8,117,NaN,54,NaN,75,NaN,35,104,NaN,100
10797,,,,,NaN,,NaN,,NaN,,,NaN,
10798,100,17,8,116,NaN,52,NaN,74,NaN,35,103,NaN,100
10799,,,,,NaN,,NaN,,NaN,,,NaN,
10800,99,17,9,105,NaN,53,NaN,72,NaN,35,89,NaN,100
10801,,,,,NaN,,NaN,,NaN,,,NaN,
10802,100,17,9,111,NaN,59,NaN,76,NaN,35,85,NaN,100
10803,,,,,NaN,,NaN,,NaN,,,NaN,
10804,104,17,8,114,NaN,59,NaN,77,NaN,35,96,NaN,100
10805,,,,,NaN,,NaN,,NaN,,,NaN,
10806,104,17,8,118,NaN,57,NaN,76,NaN,35,111,NaN,100
10807,,,,,NaN,,NaN,,NaN,,,NaN,
10808,102,17,9,112,NaN,52,NaN,74,NaN,35,108,NaN,100
10809,,,,,NaN,,NaN,,NaN,,,NaN,
10810,101,17,9,112,NaN,51,NaN,71,NaN,35,102,NaN,100
10811,,,,,NaN,,NaN,,NaN,,,NaN,
10812,101,17,9,104,NaN,55,NaN,72,NaN,35,83,NaN,100
10813,,,,,NaN,,NaN,,NaN,,,NaN,
10814,106,17,9,112,NaN,55,NaN,73,NaN,35,88,NaN,100
10815,,,,,NaN,,NaN,,NaN,,,NaN,
10816,101,17,9,112,NaN,55,NaN,73,NaN,35,89,NaN,100
10817,,,,,NaN,,NaN,,NaN,,,NaN,
10818,109,17,9,113,NaN,56,NaN,75,NaN,35,113,NaN,100
10819,,,,,NaN,,NaN,,NaN,,,NaN,
10820,115,17,9,110,NaN,57,NaN,75,NaN,35,112,NaN,100
10821,,,,,NaN,,NaN,,NaN,,,NaN,
10822,118,17,8,116,NaN,60,NaN,78,NaN,35,111,NaN,100
10823,,,,,NaN,,NaN,,NaN,,,NaN,
10824,109,17,8,119,NaN,54,NaN,76,NaN,35,110,NaN,100
10825,,,,,NaN,,NaN,,NaN,,,NaN,
10826,102,17,8,115,NaN,61,NaN,79,NaN,35,101,NaN,100
10827,,,,,NaN,,NaN,,NaN,,,NaN,
10828,101,17,8,118,NaN,57,NaN,77,NaN,35,100,NaN,100
10829,,,,,NaN,,NaN,,NaN,,,NaN,
10830,99,17,8,118,NaN,57,NaN,77,NaN,35,97,NaN,100
10831,,,,,NaN,,NaN,,NaN,,,NaN,
10832,99,17,8,118,NaN,56,NaN,77,NaN,35,102,NaN,100
10833,,,,,NaN,,NaN,,NaN,,,NaN,
10834,100,17,9,116,NaN,52,NaN,75,NaN,35,98,NaN,100
10835,,,,,NaN,,NaN,,NaN,,,NaN,
10836,101,17,9,108,NaN,54,NaN,73,NaN,35,102,NaN,100
10837,,,,,NaN,,NaN,,NaN,,,NaN,
10838,102,17,8,114,NaN,55,NaN,74,NaN,35,92,NaN,100
10839,,,,,NaN,,NaN,,NaN,,,NaN,
10840,101,17,8,111,NaN,53,NaN,73,NaN,35,92,NaN,100
10841,,,,,NaN,,NaN,,NaN,,,NaN,
10842,104,17,8,113,NaN,53,NaN,74,NaN,35,97,NaN,100
10843,,,,,NaN,,NaN,,NaN,,,NaN,
10844,103,17,9,116,NaN,55,NaN,75,NaN,35,98,NaN,100
10845,,,,,NaN,,NaN,,NaN,,,NaN,
10846,101,17,9,118,NaN,58,NaN,77,NaN,35,104,NaN,100
10847,,,,,NaN,,NaN,,NaN,,,NaN,
10848,98,17,8,116,NaN,55,NaN,75,NaN,35,101,NaN,100
10849,,,,,NaN,,NaN,,NaN,,,NaN,
10850,105,17,8,118,NaN,58,NaN,77,NaN,35,107,NaN,100
10851,,,,,NaN,,NaN,,NaN,,,NaN,
10852,104,17,8,122,NaN,58,NaN,78,NaN,35,104,NaN,100
10853,,,,,NaN,,NaN,,NaN,,,NaN,
10854,105,17,8,114,NaN,59,NaN,77,NaN,35,101,NaN,100
10855,,,,,NaN,,NaN,,NaN,,,NaN,
10856,113,17,9,120,NaN,57,NaN,78,NaN,35,102,NaN,100
10857,,,,,NaN,,NaN,,NaN,,,NaN,
10858,110,17,9,118,NaN,60,NaN,79,NaN,35,100,NaN,100
10859,,,,,NaN,,NaN,,NaN,,,NaN,
10860,102,17,8,123,NaN,60,NaN,80,NaN,35,103,NaN,100
10861,,,,,NaN,,NaN,,NaN,,,NaN,
10862,102,17,8,120,NaN,57,NaN,79,NaN,35,99,NaN,100
10863,,,,,NaN,,NaN,,NaN,,,NaN,
10864,101,17,8,121,NaN,50,NaN,76,NaN,35,105,NaN,100
10865,,,,,NaN,,NaN,,NaN,,,NaN,
10866,100,17,8,109,NaN,52,NaN,73,NaN,35,99,NaN,100
10867,,,,,NaN,,NaN,,NaN,,,NaN,
10868,98,17,8,113,NaN,56,NaN,74,NaN,35,86,NaN,100
10869,,,,,NaN,,NaN,,NaN,,,NaN,
10870,90,17,8,114,NaN,57,NaN,75,NaN,35,83,NaN,100
10871,,,,,NaN,,NaN,,NaN,,,NaN,
10872,89,17,9,114,NaN,61,NaN,79,NaN,35,95,NaN,100
10873,,,,,NaN,,NaN,,NaN,,,NaN,
10874,102,17,9,120,NaN,61,NaN,80,NaN,35,105,NaN,100
10875,,,,,NaN,,NaN,,NaN,,,NaN,
10876,115,17,9,121,NaN,56,NaN,78,NaN,35,123,NaN,100
10877,,,,,NaN,,NaN,,NaN,,,NaN,
10878,120,17,8,119,NaN,58,NaN,78,NaN,35,119,NaN,100
10879,,,,,NaN,,NaN,,NaN,,,NaN,
10880,112,17,8,117,NaN,62,NaN,80,NaN,35,104,NaN,100
10881,,,,,NaN,,NaN,,NaN,,,NaN,
10882,111,17,8,119,NaN,55,NaN,78,NaN,35,105,NaN,100
10883,,,,,NaN,,NaN,,NaN,,,NaN,
10884,116,17,8,118,NaN,54,NaN,75,NaN,35,119,NaN,100
10885,,,,,NaN,,NaN,,NaN,,,NaN,
10886,108,17,8,113,NaN,52,NaN,73,NaN,35,109,NaN,100
10887,,,,,NaN,,NaN,,NaN,,,NaN,
10888,104,17,8,112,NaN,55,NaN,73,NaN,35,92,NaN,100
10889,,,,,NaN,,NaN,,NaN,,,NaN,
10890,93,17,8,115,NaN,54,NaN,73,NaN,35,82,NaN,100
10891,,,,,NaN,,NaN,,NaN,,,NaN,
10892,86,17,8,112,NaN,55,NaN,75,NaN,35,85,NaN,100
10893,,,,,NaN,,NaN,,NaN,,,NaN,
10894,92,17,8,116,NaN,55,NaN,75,NaN,35,102,NaN,100
10895,,,,,NaN,,NaN,,NaN,,,NaN,
10896,94,17,8,118,NaN,54,NaN,75,NaN,35,97,NaN,100
10897,,,,,NaN,,NaN,,NaN,,,NaN,
10898,101,17,8,115,NaN,54,NaN,75,NaN,35,102,NaN,100
10899,,,,,NaN,,NaN,,NaN,,,NaN,
10900,96,17,8,109,NaN,52,NaN,72,NaN,35,94,NaN,100
10901,,,,,NaN,,NaN,,NaN,,,NaN,
10902,89,17,9,113,NaN,55,NaN,73,NaN,35,92,NaN,100
10903,,,,,NaN,,NaN,,NaN,,,NaN,
10904,89,17,9,112,NaN,51,NaN,72,NaN,35,88,NaN,100
10905,,,,,NaN,,NaN,,NaN,,,NaN,
10906,89,17,9,112,NaN,53,NaN,72,NaN,35,88,NaN,100
10907,,,,,NaN,,NaN,,NaN,,,NaN,
10908,83,17,8,113,NaN,53,NaN,72,NaN,35,89,NaN,100
10909,,,,,NaN,,NaN,,NaN,,,NaN,
10910,83,17,8,116,NaN,48,NaN,71,NaN,35,89,NaN,100
10911,,,,,NaN,,NaN,,NaN,,,NaN,
10912,85,17,8,111,NaN,49,NaN,70,NaN,35,87,NaN,100
10913,,,,,NaN,,NaN,,NaN,,,NaN,
10914,85,17,8,106,NaN,50,NaN,68,NaN,35,84,NaN,100
10915,,,,,NaN,,NaN,,NaN,,,NaN,
10916,80,17,9,108,NaN,55,NaN,71,NaN,35,76,NaN,100
10917,,,,,NaN,,NaN,,NaN,,,NaN,
10918,82,17,9,109,NaN,51,NaN,70,NaN,35,74,NaN,100
10919,,,,,NaN,,NaN,,NaN,,,NaN,
10920,81,17,8,111,NaN,54,NaN,73,NaN,35,82,NaN,100
10921,,,,,NaN,,NaN,,NaN,,,NaN,
10922,83,17,8,111,NaN,58,NaN,74,NaN,35,94,NaN,100
10923,,,,,NaN,,NaN,,NaN,,,NaN,
10924,85,17,8,117,NaN,58,NaN,77,NaN,35,89,NaN,100
10925,,,,,NaN,,NaN,,NaN,,,NaN,
10926,99,17,8,120,NaN,53,NaN,76,NaN,34,102,NaN,100
10927,,,,,NaN,,NaN,,NaN,,,NaN,
10928,104,17,8,116,NaN,58,NaN,77,NaN,34,104,NaN,100
10929,,,,,NaN,,NaN,,NaN,,,NaN,
10930,97,17,8,118,NaN,55,NaN,75,NaN,34,93,NaN,100
10931,,,,,NaN,,NaN,,NaN,,,NaN,
