time,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/ART,SNUADC/ECG_II,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/HR,SNUADC/ECG_V5,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,Solar8000/CVP,SNUADC/CVP
399,,,NaN,NaN,,,,,NaN,,,,NaN
400,-8,,NaN,NaN,-8,,49,48,NaN,-8,100,-7,NaN
401,,,NaN,NaN,,,,,NaN,,,,NaN
402,-8,,NaN,NaN,-8,,48,48,NaN,-8,100,-7,NaN
403,,,NaN,NaN,,,,,NaN,,,,NaN
404,-8,,NaN,NaN,-8,,48,48,NaN,-8,100,-7,NaN
405,,,NaN,NaN,,,,,NaN,,,,NaN
406,-7,,NaN,NaN,-7,,49,49,NaN,-7,100,-7,NaN
407,,,NaN,NaN,,,,,NaN,,,,NaN
408,-7,,NaN,NaN,-7,,49,49,NaN,-7,100,-7,NaN
409,,,NaN,NaN,,,,,NaN,,,,NaN
410,-8,,NaN,NaN,-8,,49,49,NaN,-8,100,-7,NaN
411,,,NaN,NaN,,,,,NaN,,,,NaN
412,-8,,NaN,NaN,-8,,49,49,NaN,-8,100,-7,NaN
413,,,NaN,NaN,,,,,NaN,,,,NaN
414,-8,,NaN,NaN,-8,,49,49,NaN,-8,100,-7,NaN
415,,,NaN,NaN,,,,,NaN,,,,NaN
416,-8,,NaN,NaN,-8,,49,48,NaN,-8,100,-7,NaN
417,,,NaN,NaN,,,,,NaN,,,,NaN
418,-8,,NaN,NaN,-8,,49,48,NaN,-8,100,-7,NaN
419,,,NaN,NaN,,,,,NaN,,,,NaN
420,-8,,NaN,NaN,-8,,49,48,NaN,-8,100,-7,NaN
421,,,NaN,NaN,,,,,NaN,,,,NaN
422,-8,,NaN,NaN,-8,,49,49,NaN,-8,100,-7,NaN
423,,,NaN,NaN,,,,,NaN,,,,NaN
424,-8,,NaN,NaN,-8,,49,49,NaN,-8,100,-7,NaN
425,,,NaN,NaN,,,,,NaN,,,,NaN
426,-8,,NaN,NaN,-8,,49,49,NaN,-8,100,-6,NaN
427,,,NaN,NaN,,,,,NaN,,,,NaN
428,-8,,NaN,NaN,-8,,49,48,NaN,-8,100,-7,NaN
429,,,NaN,NaN,,,,,NaN,,,,NaN
430,-8,,NaN,NaN,-8,,49,48,NaN,-8,100,-7,NaN
431,,,NaN,NaN,,,,,NaN,,,,NaN
432,-8,,NaN,NaN,-8,,49,48,NaN,-8,100,-7,NaN
433,,,NaN,NaN,,,,,NaN,,,,NaN
434,-7,,NaN,NaN,-7,,49,48,NaN,-7,100,-7,NaN
435,,,NaN,NaN,,,,,NaN,,,,NaN
436,-7,,NaN,NaN,-7,,49,49,NaN,-7,100,-7,NaN
437,,,NaN,NaN,,,,,NaN,,,,NaN
438,-7,,NaN,NaN,-7,,49,49,NaN,-7,100,-7,NaN
439,,,NaN,NaN,,,,,NaN,,,,NaN
440,-7,,NaN,NaN,-7,,49,50,NaN,-7,100,-7,NaN
441,,,NaN,NaN,,,,,NaN,,,,NaN
442,-7,,NaN,NaN,-7,,50,50,NaN,-7,100,-7,NaN
443,,,NaN,NaN,,,,,NaN,,,,NaN
444,-7,,NaN,NaN,-7,,50,51,NaN,-7,100,-7,NaN
445,,,NaN,NaN,,,,,NaN,,,,NaN
446,-8,,NaN,NaN,-8,,51,51,NaN,-8,100,-8,NaN
447,,,NaN,NaN,,,,,NaN,,,,NaN
448,-8,,NaN,NaN,-8,,51,51,NaN,-8,100,-8,NaN
449,,,NaN,NaN,,,,,NaN,,,,NaN
450,-8,,NaN,NaN,-8,,51,50,NaN,-8,100,-8,NaN
451,,,NaN,NaN,,,,,NaN,,,,NaN
452,-8,,NaN,NaN,-8,,51,50,NaN,-8,100,-8,NaN
453,,,NaN,NaN,,,,,NaN,,,,NaN
454,-8,,NaN,NaN,-8,,51,50,NaN,-8,100,-8,NaN
455,,,NaN,NaN,,,,,NaN,,,,NaN
456,-8,,NaN,NaN,-8,,51,50,NaN,-8,100,-8,NaN
457,,,NaN,NaN,,,,,NaN,,,,NaN
458,-8,,NaN,NaN,-8,,51,50,NaN,-8,100,-8,NaN
459,,,NaN,NaN,,,,,NaN,,,,NaN
460,-8,,NaN,NaN,-8,,50,50,NaN,-8,100,-8,NaN
461,,,NaN,NaN,,,,,NaN,,,,NaN
462,-8,,NaN,NaN,-8,,50,50,NaN,-8,100,-8,NaN
463,,,NaN,NaN,,,,,NaN,,,,NaN
464,-8,,NaN,NaN,-8,,50,50,NaN,-8,100,-7,NaN
465,,,NaN,NaN,,,,,NaN,,,,NaN
466,-8,,NaN,NaN,-8,,50,50,NaN,-8,100,-6,NaN
467,,,NaN,NaN,,,,,NaN,,,,NaN
468,-8,,NaN,NaN,-8,,51,51,NaN,-8,100,-6,NaN
469,,,NaN,NaN,,,,,NaN,,,,NaN
470,-8,,NaN,NaN,-8,,51,51,NaN,-8,100,-6,NaN
471,,,NaN,NaN,,,,,NaN,,,,NaN
472,-8,,NaN,NaN,-8,,51,52,NaN,-8,99,-7,NaN
473,,,NaN,NaN,,,,,NaN,,,,NaN
474,-8,,NaN,NaN,-8,,52,53,NaN,-8,99,-7,NaN
475,,,NaN,NaN,,,,,NaN,,,,NaN
476,-8,,NaN,NaN,-8,,53,54,NaN,-8,99,-7,NaN
477,,,NaN,NaN,,,,,NaN,,,,NaN
478,-8,,NaN,NaN,-8,,54,54,NaN,-8,99,-7,NaN
479,,,NaN,NaN,,,,,NaN,,,,NaN
480,-8,,NaN,NaN,-8,,55,57,NaN,-8,99,-7,NaN
481,,,NaN,NaN,,,,,NaN,,,,NaN
482,-8,,NaN,NaN,-8,,57,59,NaN,-8,99,-7,NaN
483,,,NaN,NaN,,,,,NaN,,,,NaN
484,-8,,NaN,NaN,-8,,58,62,NaN,-8,99,-7,NaN
485,,,NaN,NaN,,,,,NaN,,,,NaN
486,-8,,NaN,NaN,-8,,61,65,NaN,-8,99,-7,NaN
487,,,NaN,NaN,,,,,NaN,,,,NaN
488,-8,,NaN,NaN,-8,,67,68,NaN,-8,99,-7,NaN
489,,,NaN,NaN,,,,,NaN,,,,NaN
490,-7,,NaN,NaN,-7,,67,70,NaN,-7,99,-7,NaN
491,,,NaN,NaN,,,,,NaN,,,,NaN
492,-7,,NaN,NaN,-7,,69,73,NaN,-7,99,-8,NaN
493,,,NaN,NaN,,,,,NaN,,,,NaN
494,-7,,NaN,NaN,-7,,72,74,NaN,-7,99,-8,NaN
495,,,NaN,NaN,,,,,NaN,,,,NaN
496,-7,,NaN,NaN,-7,,74,74,NaN,-7,99,-8,NaN
497,,,NaN,NaN,,,,,NaN,,,,NaN
498,-7,,NaN,NaN,-7,,75,75,NaN,-7,98,-8,NaN
499,,,NaN,NaN,,,,,NaN,,,,NaN
500,-7,,NaN,NaN,-7,,75,76,NaN,-7,98,-8,NaN
501,,,NaN,NaN,,,,,NaN,,,,NaN
502,-7,,NaN,NaN,-7,,76,77,NaN,-7,98,-8,NaN
503,,,NaN,NaN,,,,,NaN,,,,NaN
504,-7,,NaN,NaN,-7,,77,78,NaN,-7,98,-8,NaN
505,,,NaN,NaN,,,,,NaN,,,,NaN
506,-8,,NaN,NaN,-8,,78,78,NaN,-8,98,-8,NaN
507,,,NaN,NaN,,,,,NaN,,,,NaN
508,-8,,NaN,NaN,-8,,78,79,NaN,-8,98,-7,NaN
509,,,NaN,NaN,,,,,NaN,,,,NaN
510,-7,,NaN,NaN,-7,,80,79,NaN,-7,98,-7,NaN
511,,,NaN,NaN,,,,,NaN,,,,NaN
512,-7,,NaN,NaN,-7,,80,80,NaN,-7,98,-7,NaN
513,,,NaN,NaN,,,,,NaN,,,,NaN
514,-8,,NaN,NaN,-8,,80,80,NaN,-8,98,-7,NaN
515,,,NaN,NaN,,,,,NaN,,,,NaN
516,-8,,NaN,NaN,-8,,81,81,NaN,-8,98,-7,NaN
517,,,NaN,NaN,,,,,NaN,,,,NaN
518,-8,,NaN,NaN,-8,,81,81,NaN,-8,98,-7,NaN
519,,,NaN,NaN,,,,,NaN,,,,NaN
520,-8,,NaN,NaN,-8,,81,81,NaN,-8,98,-7,NaN
521,,,NaN,NaN,,,,,NaN,,,,NaN
522,-8,38,NaN,NaN,-8,0,78,80,NaN,-8,98,-7,NaN
523,,,NaN,NaN,,,,,NaN,,,,NaN
524,-8,38,NaN,NaN,-8,0,77,80,NaN,-8,98,-7,NaN
525,,,NaN,NaN,,,,,NaN,,,,NaN
526,-8,38,NaN,NaN,-8,0,77,79,NaN,-8,98,-8,NaN
527,,,NaN,NaN,,,,,NaN,,,,NaN
528,-8,38,NaN,NaN,-8,0,78,79,NaN,-8,99,-8,NaN
529,,,NaN,NaN,,,,,NaN,,,,NaN
530,-8,46,NaN,NaN,-8,6,79,78,NaN,-8,99,-8,NaN
531,,,NaN,NaN,,,,,NaN,,,,NaN
532,-8,46,NaN,NaN,-8,6,78,77,NaN,-8,99,-8,NaN
533,,,NaN,NaN,,,,,NaN,,,,NaN
534,-8,46,NaN,NaN,-8,6,78,77,NaN,-8,99,-8,NaN
535,,,NaN,NaN,,,,,NaN,,,,NaN
536,-8,43,NaN,NaN,-8,12,77,76,NaN,-8,99,-8,NaN
537,,,NaN,NaN,,,,,NaN,,,,NaN
538,-8,43,NaN,NaN,-8,12,77,76,NaN,-8,99,-8,NaN
539,,,NaN,NaN,,,,,NaN,,,,NaN
540,-8,43,NaN,NaN,-8,12,77,76,NaN,-8,99,-8,NaN
541,,,NaN,NaN,,,,,NaN,,,,NaN
542,-8,41,NaN,NaN,-8,16,76,76,NaN,-8,99,-8,NaN
543,,,NaN,NaN,,,,,NaN,,,,NaN
544,-8,41,NaN,NaN,-8,16,76,75,NaN,-8,99,-8,NaN
545,,,NaN,NaN,,,,,NaN,,,,NaN
546,-6,41,NaN,NaN,-6,16,76,75,NaN,-6,99,-8,NaN
547,,,NaN,NaN,,,,,NaN,,,,NaN
548,-6,41,NaN,NaN,-6,16,76,74,NaN,-6,99,-8,NaN
549,,,NaN,NaN,,,,,NaN,,,,NaN
550,-7,39,NaN,NaN,-7,18,74,72,NaN,-7,99,-8,NaN
551,,,NaN,NaN,,,,,NaN,,,,NaN
552,-7,39,NaN,NaN,-7,18,73,71,NaN,-7,99,-8,NaN
553,,,NaN,NaN,,,,,NaN,,,,NaN
554,-7,39,NaN,NaN,-7,18,72,70,NaN,-7,99,-8,NaN
555,,,NaN,NaN,,,,,NaN,,,,NaN
556,-7,39,NaN,NaN,-7,18,70,69,NaN,-7,99,-7,NaN
557,,,NaN,NaN,,,,,NaN,,,,NaN
558,-7,39,NaN,NaN,-7,18,70,68,NaN,-7,99,-7,NaN
559,,,NaN,NaN,,,,,NaN,,,,NaN
560,-7,39,NaN,NaN,-7,18,69,68,NaN,-7,99,-7,NaN
561,,,NaN,NaN,,,,,NaN,,,,NaN
562,-7,39,NaN,NaN,-7,18,69,67,NaN,-7,99,-7,NaN
563,,,NaN,NaN,,,,,NaN,,,,NaN
564,-7,39,NaN,NaN,-7,18,68,66,NaN,-7,99,-7,NaN
565,,,NaN,NaN,,,,,NaN,,,,NaN
566,-7,39,NaN,NaN,-7,18,67,66,NaN,-7,99,-8,NaN
567,,,NaN,NaN,,,,,NaN,,,,NaN
568,-7,39,NaN,NaN,-7,18,66,65,NaN,-7,99,-8,NaN
569,,,NaN,NaN,,,,,NaN,,,,NaN
570,-7,39,NaN,NaN,-7,18,66,65,NaN,-7,99,-8,NaN
571,,,NaN,NaN,,,,,NaN,,,,NaN
572,-7,39,NaN,NaN,-7,18,66,65,NaN,-7,99,-8,NaN
573,,,NaN,NaN,,,,,NaN,,,,NaN
574,-7,39,NaN,NaN,-7,18,66,65,NaN,-7,99,-8,NaN
575,,,NaN,NaN,,,,,NaN,,,,NaN
576,-7,39,NaN,NaN,-7,18,65,64,NaN,-7,99,-8,NaN
577,,,NaN,NaN,,,,,NaN,,,,NaN
578,-8,39,NaN,NaN,-8,18,65,64,NaN,-8,99,-8,NaN
579,,,NaN,NaN,,,,,NaN,,,,NaN
580,-8,38,NaN,NaN,-9,18,64,63,NaN,-6,100,-8,NaN
581,,,NaN,NaN,,,,,NaN,,,,NaN
582,-8,38,NaN,NaN,-9,18,64,63,NaN,-6,100,-8,NaN
583,,,NaN,NaN,,,,,NaN,,,,NaN
584,-7,38,NaN,NaN,-7,18,63,62,NaN,-7,99,1,NaN
585,,,NaN,NaN,,,,,NaN,,,,NaN
586,-7,38,NaN,NaN,-9,18,63,62,NaN,-6,100,3,NaN
587,,,NaN,NaN,,,,,NaN,,,,NaN
588,-7,38,NaN,NaN,-9,18,62,61,NaN,-6,99,3,NaN
589,,,NaN,NaN,,,,,NaN,,,,NaN
590,-7,38,NaN,NaN,-7,18,62,61,NaN,-7,99,3,NaN
591,,,NaN,NaN,,,,,NaN,,,,NaN
592,-7,38,NaN,NaN,-7,18,62,61,NaN,-7,99,3,NaN
593,,,NaN,NaN,,,,,NaN,,,,NaN
594,-7,38,NaN,NaN,-16,18,62,61,NaN,7,99,4,NaN
595,,,NaN,NaN,,,,,NaN,,,,NaN
596,-7,38,NaN,NaN,-16,18,62,60,NaN,7,99,4,NaN
597,,,NaN,NaN,,,,,NaN,,,,NaN
598,-7,38,NaN,NaN,-7,18,62,60,NaN,-7,99,5,NaN
599,,,NaN,NaN,,,,,NaN,,,,NaN
600,-7,38,NaN,NaN,-7,18,61,60,NaN,-7,99,5,NaN
601,,,NaN,NaN,,,,,NaN,,,,NaN
602,-7,38,NaN,NaN,-7,18,60,59,NaN,-7,98,12,NaN
603,,,NaN,NaN,,,,,NaN,,,,NaN
604,-7,38,NaN,NaN,-8,18,60,59,NaN,-6,98,12,NaN
605,,,NaN,NaN,,,,,NaN,,,,NaN
606,-7,38,NaN,NaN,-8,18,60,59,NaN,-6,99,-3,NaN
607,,,NaN,NaN,,,,,NaN,,,,NaN
608,-7,38,NaN,NaN,-7,18,59,58,NaN,-7,99,-3,NaN
609,,,NaN,NaN,,,,,NaN,,,,NaN
610,-7,38,NaN,NaN,-7,18,59,58,NaN,-7,99,-3,NaN
611,,,NaN,NaN,,,,,NaN,,,,NaN
612,-7,38,NaN,NaN,-7,18,59,58,NaN,-7,99,-3,NaN
613,,,NaN,NaN,,,,,NaN,,,,NaN
614,-7,37,NaN,NaN,-7,18,59,58,NaN,-7,99,12,NaN
615,,,NaN,NaN,,,,,NaN,,,,NaN
616,-7,37,NaN,NaN,-7,18,59,58,NaN,-7,99,1,NaN
617,,,NaN,NaN,,,,,NaN,,,,NaN
618,-7,37,NaN,NaN,-7,18,59,58,NaN,-7,99,1,NaN
619,,,NaN,NaN,,,,,NaN,,,,NaN
620,-7,37,NaN,NaN,-7,18,59,58,NaN,-7,100,1,NaN
621,,,NaN,NaN,,,,,NaN,,,,NaN
622,-7,37,NaN,NaN,-7,18,59,58,NaN,-7,100,1,NaN
623,,,NaN,NaN,,,,,NaN,,,,NaN
624,-7,37,NaN,NaN,-7,18,58,57,NaN,-7,100,-1,NaN
625,,,NaN,NaN,,,,,NaN,,,,NaN
626,-7,37,NaN,NaN,-7,18,58,57,NaN,-7,99,-1,NaN
627,,,NaN,NaN,,,,,NaN,,,,NaN
628,-7,37,NaN,NaN,-7,18,57,57,NaN,-7,100,3,NaN
629,,,NaN,NaN,,,,,NaN,,,,NaN
630,-7,37,NaN,NaN,-7,18,57,57,NaN,-7,100,3,NaN
631,,,NaN,NaN,,,,,NaN,,,,NaN
632,-7,37,NaN,NaN,-7,18,57,57,NaN,-7,100,14,NaN
633,,,NaN,NaN,,,,,NaN,,,,NaN
634,-7,37,NaN,NaN,-9,18,58,57,NaN,-6,100,14,NaN
635,,,NaN,NaN,,,,,NaN,,,,NaN
636,0,37,NaN,NaN,-34,18,58,57,NaN,45,100,255,NaN
637,,,NaN,NaN,,,,,NaN,,,,NaN
638,-3,37,NaN,NaN,,18,58,57,NaN,90,100,255,NaN
639,,,NaN,NaN,,,,,NaN,,,,NaN
640,-3,37,NaN,NaN,,18,58,57,NaN,90,100,255,NaN
641,,,NaN,NaN,,,,,NaN,,,,NaN
642,6,37,NaN,NaN,-66,18,58,57,NaN,83,100,303,NaN
643,,,NaN,NaN,,,,,NaN,,,,NaN
644,13,37,NaN,NaN,0,18,57,56,NaN,31,100,303,NaN
645,,,NaN,NaN,,,,,NaN,,,,NaN
646,13,37,NaN,NaN,,18,57,56,NaN,,100,305,NaN
647,,,NaN,NaN,,,,,NaN,,,,NaN
648,14,37,NaN,NaN,,18,57,56,NaN,,100,305,NaN
649,,,NaN,NaN,,,,,NaN,,,,NaN
650,7,37,NaN,NaN,,18,56,56,NaN,,100,305,NaN
651,,,NaN,NaN,,,,,NaN,,,,NaN
652,7,37,NaN,NaN,,18,56,56,NaN,,100,305,NaN
653,,,NaN,NaN,,,,,NaN,,,,NaN
654,-7,37,NaN,NaN,,18,56,56,NaN,,100,305,NaN
655,,,NaN,NaN,,,,,NaN,,,,NaN
656,-7,37,NaN,NaN,,18,56,55,NaN,,99,305,NaN
657,,,NaN,NaN,,,,,NaN,,,,NaN
658,-7,37,NaN,NaN,,18,56,55,NaN,,99,305,NaN
659,,,NaN,NaN,,,,,NaN,,,,NaN
660,-7,37,NaN,NaN,,18,55,55,NaN,,99,305,NaN
661,,,NaN,NaN,,,,,NaN,,,,NaN
662,-7,37,NaN,NaN,-7,18,55,55,NaN,-7,99,305,NaN
663,,,NaN,NaN,,,,,NaN,,,,NaN
664,-7,36,NaN,NaN,-7,18,55,54,NaN,-7,99,305,NaN
665,,,NaN,NaN,,,,,NaN,,,,NaN
666,-8,36,NaN,NaN,-8,18,55,54,NaN,-8,99,305,NaN
667,,,NaN,NaN,,,,,NaN,,,,NaN
668,-8,36,NaN,NaN,-8,18,55,54,NaN,-8,99,305,NaN
669,,,NaN,NaN,,,,,NaN,,,,NaN
670,-7,36,NaN,NaN,-7,18,55,54,NaN,-7,99,305,NaN
671,,,NaN,NaN,,,,,NaN,,,,NaN
672,-7,36,NaN,NaN,-7,18,55,54,NaN,-7,99,305,NaN
673,,,NaN,NaN,,,,,NaN,,,,NaN
674,-7,36,NaN,NaN,-7,18,55,55,NaN,-7,99,305,NaN
675,,,NaN,NaN,,,,,NaN,,,,NaN
676,-7,36,NaN,NaN,-7,18,55,55,NaN,-7,99,305,NaN
677,,,NaN,NaN,,,,,NaN,,,,NaN
678,-8,36,NaN,NaN,-10,18,55,55,NaN,-7,99,305,NaN
679,,,NaN,NaN,,,,,NaN,,,,NaN
680,-8,36,NaN,NaN,-9,18,55,55,NaN,-7,99,305,NaN
681,,,NaN,NaN,,,,,NaN,,,,NaN
682,-8,36,NaN,NaN,-10,18,55,55,NaN,-7,100,305,NaN
683,,,NaN,NaN,,,,,NaN,,,,NaN
684,-8,35,NaN,NaN,-10,18,55,54,NaN,-7,100,305,NaN
685,,,NaN,NaN,,,,,NaN,,,,NaN
686,-8,35,NaN,NaN,-10,18,55,54,NaN,-7,100,305,NaN
687,,,NaN,NaN,,,,,NaN,,,,NaN
688,-8,35,NaN,NaN,-10,18,55,54,NaN,-7,100,305,NaN
689,,,NaN,NaN,,,,,NaN,,,,NaN
690,-8,35,NaN,NaN,-10,18,54,53,NaN,-7,99,305,NaN
691,,,NaN,NaN,,,,,NaN,,,,NaN
692,-8,35,NaN,NaN,-10,18,54,53,NaN,-7,100,306,NaN
693,,,NaN,NaN,,,,,NaN,,,,NaN
694,-6,35,NaN,NaN,-8,18,54,54,NaN,-6,100,306,NaN
695,,,NaN,NaN,,,,,NaN,,,,NaN
696,-7,35,NaN,NaN,-9,18,54,54,NaN,-6,99,306,NaN
697,,,NaN,NaN,,,,,NaN,,,,NaN
698,-7,35,NaN,NaN,-9,18,54,54,NaN,-6,99,306,NaN
699,,,NaN,NaN,,,,,NaN,,,,NaN
700,-8,35,NaN,NaN,-10,18,54,54,NaN,-7,99,306,NaN
701,,,NaN,NaN,,,,,NaN,,,,NaN
702,-8,35,NaN,NaN,-10,18,54,53,NaN,-7,100,306,NaN
703,,,NaN,NaN,,,,,NaN,,,,NaN
704,-9,35,NaN,NaN,-9,18,54,53,NaN,-9,100,306,NaN
705,,,NaN,NaN,,,,,NaN,,,,NaN
706,-9,35,NaN,NaN,-12,18,54,53,NaN,-5,100,306,NaN
707,,,NaN,NaN,,,,,NaN,,,,NaN
708,-14,35,NaN,NaN,-45,18,54,53,NaN,6,99,306,NaN
709,,,NaN,NaN,,,,,NaN,,,,NaN
710,-12,35,NaN,NaN,-42,18,54,53,NaN,24,99,306,NaN
711,,,NaN,NaN,,,,,NaN,,,,NaN
712,-4,35,NaN,NaN,-40,18,54,53,NaN,39,99,306,NaN
713,,,NaN,NaN,,,,,NaN,,,,NaN
714,-12,35,NaN,NaN,,18,54,53,NaN,,99,306,NaN
715,,,NaN,NaN,,,,,NaN,,,,NaN
716,-21,35,NaN,NaN,,18,54,53,NaN,,99,306,NaN
717,,,NaN,NaN,,,,,NaN,,,,NaN
718,-14,35,NaN,NaN,,18,54,53,NaN,,99,306,NaN
719,,,NaN,NaN,,,,,NaN,,,,NaN
720,-12,35,NaN,NaN,-21,18,55,53,NaN,0,99,306,NaN
721,,,NaN,NaN,,,,,NaN,,,,NaN
722,-8,35,NaN,NaN,,18,54,53,NaN,,99,306,NaN
723,,,NaN,NaN,,,,,NaN,,,,NaN
724,66,35,NaN,NaN,,18,54,53,NaN,,100,306,NaN
725,,,NaN,NaN,,,,,NaN,,,,NaN
726,64,35,NaN,NaN,,18,54,53,NaN,,100,306,NaN
727,,,NaN,NaN,,,,,NaN,,,,NaN
728,61,35,NaN,NaN,,18,53,53,NaN,,100,306,NaN
729,,,NaN,NaN,,,,,NaN,,,,NaN
730,60,35,NaN,NaN,,18,53,52,NaN,,100,306,NaN
731,,,NaN,NaN,,,,,NaN,,,,NaN
732,60,35,NaN,NaN,,18,53,52,NaN,,100,306,NaN
733,,,NaN,NaN,,,,,NaN,,,,NaN
734,57,35,NaN,NaN,,18,53,52,NaN,,100,306,NaN
735,,,NaN,NaN,,,,,NaN,,,,NaN
736,56,35,NaN,NaN,,18,53,52,NaN,,100,306,NaN
737,,,NaN,NaN,,,,,NaN,,,,NaN
738,56,35,NaN,NaN,,18,53,52,NaN,,100,306,NaN
739,,,NaN,NaN,,,,,NaN,,,,NaN
740,57,35,NaN,NaN,39,18,53,52,NaN,93,100,306,NaN
741,,,NaN,NaN,,,,,NaN,,,,NaN
742,62,35,NaN,NaN,46,18,53,52,NaN,93,99,305,NaN
743,,,NaN,NaN,,,,,NaN,,,,NaN
744,58,35,NaN,NaN,30,18,52,52,NaN,98,100,305,NaN
745,,,NaN,NaN,,,,,NaN,,,,NaN
746,58,35,NaN,NaN,19,18,52,52,NaN,88,100,305,NaN
747,,,NaN,NaN,,,,,NaN,,,,NaN
748,55,35,NaN,NaN,30,18,52,52,NaN,89,100,305,NaN
749,,,NaN,NaN,,,,,NaN,,,,NaN
750,57,35,NaN,NaN,30,18,52,52,NaN,93,100,305,NaN
751,,,NaN,NaN,,,,,NaN,,,,NaN
752,58,35,NaN,NaN,38,18,52,52,NaN,93,100,305,NaN
753,,,NaN,NaN,,,,,NaN,,,,NaN
754,58,35,NaN,NaN,38,18,53,52,NaN,93,100,305,NaN
755,,,NaN,NaN,,,,,NaN,,,,NaN
756,56,35,NaN,NaN,36,18,53,52,NaN,90,100,305,NaN
757,,,NaN,NaN,,,,,NaN,,,,NaN
758,55,35,NaN,NaN,36,18,53,52,NaN,89,100,305,NaN
759,,,NaN,NaN,,,,,NaN,,,,NaN
760,56,35,NaN,NaN,37,18,53,52,NaN,91,100,305,NaN
761,,,NaN,NaN,,,,,NaN,,,,NaN
762,56,35,NaN,NaN,37,18,53,52,NaN,92,100,305,NaN
763,,,NaN,NaN,,,,,NaN,,,,NaN
764,57,36,NaN,NaN,39,18,53,52,NaN,94,100,305,NaN
765,,,NaN,NaN,,,,,NaN,,,,NaN
766,59,36,NaN,NaN,38,18,52,51,NaN,97,100,305,NaN
767,,,NaN,NaN,,,,,NaN,,,,NaN
768,61,36,NaN,NaN,42,18,52,51,NaN,99,100,305,NaN
769,,,NaN,NaN,,,,,NaN,,,,NaN
770,62,36,NaN,NaN,42,18,52,51,NaN,100,100,305,NaN
771,,,NaN,NaN,,,,,NaN,,,,NaN
772,63,36,NaN,NaN,45,18,52,51,NaN,101,100,305,NaN
773,,,NaN,NaN,,,,,NaN,,,,NaN
774,65,36,NaN,NaN,44,18,52,52,NaN,110,100,305,NaN
775,,,NaN,NaN,,,,,NaN,,,,NaN
776,66,36,NaN,NaN,46,18,52,52,NaN,108,100,305,NaN
777,,,NaN,NaN,,,,,NaN,,,,NaN
778,67,36,NaN,NaN,47,17,52,51,NaN,107,100,305,NaN
779,,,NaN,NaN,,,,,NaN,,,,NaN
780,68,36,NaN,NaN,48,17,52,51,NaN,106,100,305,NaN
781,,,NaN,NaN,,,,,NaN,,,,NaN
782,68,36,NaN,NaN,47,17,52,51,NaN,107,100,305,NaN
783,,,NaN,NaN,,,,,NaN,,,,NaN
784,68,36,NaN,NaN,46,16,51,51,NaN,108,100,305,NaN
785,,,NaN,NaN,,,,,NaN,,,,NaN
786,69,36,NaN,NaN,48,16,51,51,NaN,109,100,305,NaN
787,,,NaN,NaN,,,,,NaN,,,,NaN
788,70,36,NaN,NaN,49,16,52,51,NaN,110,100,305,NaN
789,,,NaN,NaN,,,,,NaN,,,,NaN
790,71,36,NaN,NaN,49,16,52,52,NaN,111,100,305,NaN
791,,,NaN,NaN,,,,,NaN,,,,NaN
792,72,37,NaN,NaN,48,15,53,53,NaN,112,100,305,NaN
793,,,NaN,NaN,,,,,NaN,,,,NaN
794,73,37,NaN,NaN,42,15,54,54,NaN,115,100,305,NaN
795,,,NaN,NaN,,,,,NaN,,,,NaN
796,75,37,NaN,NaN,51,15,55,55,NaN,117,100,305,NaN
797,,,NaN,NaN,,,,,NaN,,,,NaN
798,76,35,NaN,NaN,53,15,57,58,NaN,118,100,305,NaN
799,,,NaN,NaN,,,,,NaN,,,,NaN
800,77,35,NaN,NaN,54,15,58,59,NaN,119,100,305,NaN
801,,,NaN,NaN,,,,,NaN,,,,NaN
802,77,35,NaN,NaN,53,15,59,59,NaN,121,100,305,NaN
803,,,NaN,NaN,,,,,NaN,,,,NaN
804,78,35,NaN,NaN,54,15,59,59,NaN,121,100,305,NaN
805,,,NaN,NaN,,,,,NaN,,,,NaN
806,78,36,NaN,NaN,54,15,59,58,NaN,122,100,305,NaN
807,,,NaN,NaN,,,,,NaN,,,,NaN
808,79,36,NaN,NaN,55,15,59,58,NaN,123,100,305,NaN
809,,,NaN,NaN,,,,,NaN,,,,NaN
810,79,36,NaN,NaN,55,15,59,59,NaN,124,100,305,NaN
811,,,NaN,NaN,,,,,NaN,,,,NaN
812,80,36,NaN,NaN,56,15,59,59,NaN,125,100,305,NaN
813,,,NaN,NaN,,,,,NaN,,,,NaN
814,81,36,NaN,NaN,55,15,59,59,NaN,126,100,305,NaN
815,,,NaN,NaN,,,,,NaN,,,,NaN
816,81,36,NaN,NaN,56,15,60,59,NaN,127,100,305,NaN
817,,,NaN,NaN,,,,,NaN,,,,NaN
818,82,36,NaN,NaN,56,15,60,59,NaN,128,100,305,NaN
819,,,NaN,NaN,,,,,NaN,,,,NaN
820,82,35,NaN,NaN,57,15,60,60,NaN,128,100,305,NaN
821,,,NaN,NaN,,,,,NaN,,,,NaN
822,82,35,NaN,NaN,56,15,60,60,NaN,129,100,305,NaN
823,,,NaN,NaN,,,,,NaN,,,,NaN
824,82,35,NaN,NaN,56,15,60,60,NaN,128,100,305,NaN
825,,,NaN,NaN,,,,,NaN,,,,NaN
