time,Solar8000/PLETH_SPO2,Solar8000/ETCO2,Solar8000/HR,SNUADC/ECG_V5,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/ART_MBP,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_SBP,SNUADC/CVP,Solar8000/ART_DBP,SNUADC/ECG_II
14498,100,35,83,NaN,18,4,67,84,NaN,91,NaN,50,NaN
14499,,,,NaN,,,,,NaN,,NaN,,NaN
14500,100,35,83,NaN,18,4,67,84,NaN,92,NaN,49,NaN
14501,,,,NaN,,,,,NaN,,NaN,,NaN
14502,100,35,83,NaN,18,5,67,84,NaN,93,NaN,49,NaN
14503,,,,NaN,,,,,NaN,,NaN,,NaN
14504,100,35,83,NaN,18,5,66,84,NaN,92,NaN,49,NaN
14505,,,,NaN,,,,,NaN,,NaN,,NaN
14506,100,35,83,NaN,18,4,67,84,NaN,92,NaN,49,NaN
14507,,,,NaN,,,,,NaN,,NaN,,NaN
14508,100,35,83,NaN,18,4,66,84,NaN,91,NaN,49,NaN
14509,,,,NaN,,,,,NaN,,NaN,,NaN
14510,100,35,83,NaN,18,4,66,84,NaN,91,NaN,48,NaN
14511,,,,NaN,,,,,NaN,,NaN,,NaN
14512,100,35,83,NaN,18,4,66,84,NaN,92,NaN,49,NaN
14513,,,,NaN,,,,,NaN,,NaN,,NaN
14514,100,35,83,NaN,18,4,66,83,NaN,91,NaN,48,NaN
14515,,,,NaN,,,,,NaN,,NaN,,NaN
14516,100,35,83,NaN,18,4,66,83,NaN,92,NaN,48,NaN
14517,,,,NaN,,,,,NaN,,NaN,,NaN
14518,100,35,83,NaN,18,4,65,83,NaN,91,NaN,48,NaN
14519,,,,NaN,,,,,NaN,,NaN,,NaN
14520,100,35,83,NaN,18,5,66,83,NaN,91,NaN,48,NaN
14521,,,,NaN,,,,,NaN,,NaN,,NaN
14522,100,35,83,NaN,18,5,66,83,NaN,91,NaN,49,NaN
14523,,,,NaN,,,,,NaN,,NaN,,NaN
14524,100,35,83,NaN,18,4,66,83,NaN,91,NaN,49,NaN
14525,,,,NaN,,,,,NaN,,NaN,,NaN
14526,100,35,83,NaN,18,4,67,83,NaN,92,NaN,49,NaN
14527,,,,NaN,,,,,NaN,,NaN,,NaN
14528,100,35,83,NaN,18,4,66,83,NaN,92,NaN,49,NaN
14529,,,,NaN,,,,,NaN,,NaN,,NaN
14530,100,35,83,NaN,18,4,66,83,NaN,92,NaN,49,NaN
14531,,,,NaN,,,,,NaN,,NaN,,NaN
14532,100,35,83,NaN,18,4,67,83,NaN,93,NaN,49,NaN
14533,,,,NaN,,,,,NaN,,NaN,,NaN
14534,100,35,83,NaN,18,4,66,83,NaN,92,NaN,49,NaN
14535,,,,NaN,,,,,NaN,,NaN,,NaN
14536,100,35,83,NaN,18,5,67,84,NaN,93,NaN,49,NaN
14537,,,,NaN,,,,,NaN,,NaN,,NaN
14538,100,35,83,NaN,18,5,67,84,NaN,92,NaN,50,NaN
14539,,,,NaN,,,,,NaN,,NaN,,NaN
14540,100,35,83,NaN,18,4,67,84,NaN,92,NaN,49,NaN
14541,,,,NaN,,,,,NaN,,NaN,,NaN
14542,100,35,83,NaN,18,4,67,84,NaN,92,NaN,50,NaN
14543,,,,NaN,,,,,NaN,,NaN,,NaN
14544,100,35,83,NaN,18,4,66,84,NaN,91,NaN,49,NaN
14545,,,,NaN,,,,,NaN,,NaN,,NaN
14546,100,35,83,NaN,18,4,67,84,NaN,93,NaN,49,NaN
14547,,,,NaN,,,,,NaN,,NaN,,NaN
14548,100,35,83,NaN,18,4,67,84,NaN,92,NaN,50,NaN
14549,,,,NaN,,,,,NaN,,NaN,,NaN
14550,100,35,83,NaN,18,5,67,83,NaN,92,NaN,49,NaN
14551,,,,NaN,,,,,NaN,,NaN,,NaN
14552,100,35,83,NaN,18,5,67,83,NaN,92,NaN,49,NaN
14553,,,,NaN,,,,,NaN,,NaN,,NaN
14554,100,35,83,NaN,18,4,66,83,NaN,91,NaN,49,NaN
14555,,,,NaN,,,,,NaN,,NaN,,NaN
14556,100,35,83,NaN,18,4,67,83,NaN,92,NaN,49,NaN
14557,,,,NaN,,,,,NaN,,NaN,,NaN
14558,100,35,83,NaN,18,4,66,83,NaN,91,NaN,49,NaN
14559,,,,NaN,,,,,NaN,,NaN,,NaN
14560,100,35,83,NaN,18,4,66,83,NaN,92,NaN,49,NaN
14561,,,,NaN,,,,,NaN,,NaN,,NaN
14562,100,35,82,NaN,18,5,67,83,NaN,92,NaN,49,NaN
14563,,,,NaN,,,,,NaN,,NaN,,NaN
14564,100,35,82,NaN,18,5,66,83,NaN,91,NaN,49,NaN
14565,,,,NaN,,,,,NaN,,NaN,,NaN
14566,100,35,82,NaN,18,5,67,83,NaN,92,NaN,49,NaN
14567,,,,NaN,,,,,NaN,,NaN,,NaN
14568,100,35,83,NaN,18,5,66,83,NaN,91,NaN,49,NaN
14569,,,,NaN,,,,,NaN,,NaN,,NaN
14570,100,35,83,NaN,18,4,67,83,NaN,92,NaN,49,NaN
14571,,,,NaN,,,,,NaN,,NaN,,NaN
14572,100,35,83,NaN,18,4,67,83,NaN,92,NaN,50,NaN
14573,,,,NaN,,,,,NaN,,NaN,,NaN
14574,100,35,83,NaN,18,4,67,83,NaN,91,NaN,49,NaN
14575,,,,NaN,,,,,NaN,,NaN,,NaN
14576,100,35,83,NaN,18,4,67,84,NaN,93,NaN,50,NaN
14577,,,,NaN,,,,,NaN,,NaN,,NaN
14578,100,35,83,NaN,18,5,67,83,NaN,91,NaN,49,NaN
14579,,,,NaN,,,,,NaN,,NaN,,NaN
14580,100,35,83,NaN,18,5,67,83,NaN,92,NaN,49,NaN
14581,,,,NaN,,,,,NaN,,NaN,,NaN
14582,100,35,83,NaN,18,5,67,83,NaN,92,NaN,50,NaN
14583,,,,NaN,,,,,NaN,,NaN,,NaN
14584,100,35,83,NaN,18,4,66,83,NaN,91,NaN,49,NaN
14585,,,,NaN,,,,,NaN,,NaN,,NaN
14586,100,35,82,NaN,18,4,67,83,NaN,92,NaN,50,NaN
14587,,,,NaN,,,,,NaN,,NaN,,NaN
14588,100,35,82,NaN,18,4,67,83,NaN,91,NaN,50,NaN
14589,,,,NaN,,,,,NaN,,NaN,,NaN
14590,100,35,83,NaN,18,4,67,83,NaN,92,NaN,49,NaN
14591,,,,NaN,,,,,NaN,,NaN,,NaN
14592,100,35,82,NaN,18,4,67,83,NaN,93,NaN,49,NaN
14593,,,,NaN,,,,,NaN,,NaN,,NaN
14594,100,35,83,NaN,18,4,67,83,NaN,92,NaN,49,NaN
14595,,,,NaN,,,,,NaN,,NaN,,NaN
14596,100,35,83,NaN,18,5,67,83,NaN,93,NaN,50,NaN
14597,,,,NaN,,,,,NaN,,NaN,,NaN
14598,100,35,83,NaN,18,5,67,83,NaN,92,NaN,50,NaN
14599,,,,NaN,,,,,NaN,,NaN,,NaN
14600,100,35,83,NaN,18,4,67,83,NaN,92,NaN,49,NaN
14601,,,,NaN,,,,,NaN,,NaN,,NaN
14602,100,35,83,NaN,18,4,67,83,NaN,93,NaN,50,NaN
14603,,,,NaN,,,,,NaN,,NaN,,NaN
14604,100,35,83,NaN,18,4,67,83,NaN,92,NaN,49,NaN
14605,,,,NaN,,,,,NaN,,NaN,,NaN
14606,100,35,83,NaN,18,4,67,83,NaN,92,NaN,49,NaN
14607,,,,NaN,,,,,NaN,,NaN,,NaN
14608,100,35,83,NaN,18,5,67,83,NaN,92,NaN,50,NaN
14609,,,,NaN,,,,,NaN,,NaN,,NaN
14610,100,35,83,NaN,18,5,67,83,NaN,92,NaN,49,NaN
14611,,,,NaN,,,,,NaN,,NaN,,NaN
14612,100,35,82,NaN,18,5,67,83,NaN,92,NaN,50,NaN
14613,,,,NaN,,,,,NaN,,NaN,,NaN
14614,100,35,82,NaN,18,5,67,83,NaN,92,NaN,49,NaN
14615,,,,NaN,,,,,NaN,,NaN,,NaN
14616,100,35,83,NaN,18,5,67,83,NaN,93,NaN,50,NaN
14617,,,,NaN,,,,,NaN,,NaN,,NaN
14618,100,35,82,NaN,18,4,67,83,NaN,92,NaN,50,NaN
14619,,,,NaN,,,,,NaN,,NaN,,NaN
14620,100,35,82,NaN,18,4,67,83,NaN,93,NaN,50,NaN
14621,,,,NaN,,,,,NaN,,NaN,,NaN
14622,100,35,82,NaN,18,4,67,83,NaN,92,NaN,50,NaN
14623,,,,NaN,,,,,NaN,,NaN,,NaN
14624,100,35,82,NaN,18,4,67,83,NaN,92,NaN,50,NaN
14625,,,,NaN,,,,,NaN,,NaN,,NaN
14626,100,35,83,NaN,18,5,68,83,NaN,93,NaN,50,NaN
14627,,,,NaN,,,,,NaN,,NaN,,NaN
14628,100,35,83,NaN,18,5,68,83,NaN,93,NaN,51,NaN
14629,,,,NaN,,,,,NaN,,NaN,,NaN
14630,100,35,83,NaN,18,5,68,83,NaN,93,NaN,50,NaN
14631,,,,NaN,,,,,NaN,,NaN,,NaN
14632,100,35,83,NaN,18,5,67,83,NaN,92,NaN,50,NaN
14633,,,,NaN,,,,,NaN,,NaN,,NaN
14634,100,35,83,NaN,18,5,67,83,NaN,92,NaN,50,NaN
14635,,,,NaN,,,,,NaN,,NaN,,NaN
14636,100,35,83,NaN,18,5,67,83,NaN,93,NaN,50,NaN
14637,,,,NaN,,,,,NaN,,NaN,,NaN
14638,100,35,83,NaN,18,5,67,84,NaN,92,NaN,50,NaN
14639,,,,NaN,,,,,NaN,,NaN,,NaN
14640,100,35,83,NaN,18,5,68,83,NaN,93,NaN,50,NaN
14641,,,,NaN,,,,,NaN,,NaN,,NaN
14642,100,35,83,NaN,18,5,68,83,NaN,93,NaN,50,NaN
14643,,,,NaN,,,,,NaN,,NaN,,NaN
14644,100,35,83,NaN,18,5,67,83,NaN,92,NaN,50,NaN
14645,,,,NaN,,,,,NaN,,NaN,,NaN
14646,100,35,83,NaN,18,5,68,83,NaN,93,NaN,50,NaN
14647,,,,NaN,,,,,NaN,,NaN,,NaN
14648,100,35,83,NaN,18,5,67,83,NaN,92,NaN,50,NaN
14649,,,,NaN,,,,,NaN,,NaN,,NaN
14650,100,35,83,NaN,18,5,68,84,NaN,93,NaN,50,NaN
14651,,,,NaN,,,,,NaN,,NaN,,NaN
14652,100,35,83,NaN,18,4,68,84,NaN,93,NaN,50,NaN
14653,,,,NaN,,,,,NaN,,NaN,,NaN
14654,100,35,83,NaN,18,4,67,84,NaN,92,NaN,50,NaN
14655,,,,NaN,,,,,NaN,,NaN,,NaN
14656,100,35,83,NaN,18,5,68,84,NaN,94,NaN,51,NaN
14657,,,,NaN,,,,,NaN,,NaN,,NaN
14658,100,35,83,NaN,18,5,68,84,NaN,93,NaN,51,NaN
14659,,,,NaN,,,,,NaN,,NaN,,NaN
14660,100,35,84,NaN,18,5,68,84,NaN,94,NaN,51,NaN
14661,,,,NaN,,,,,NaN,,NaN,,NaN
14662,100,35,84,NaN,18,5,69,85,NaN,94,NaN,51,NaN
14663,,,,NaN,,,,,NaN,,NaN,,NaN
14664,100,35,84,NaN,18,4,68,85,NaN,93,NaN,51,NaN
14665,,,,NaN,,,,,NaN,,NaN,,NaN
14666,100,35,84,NaN,18,4,69,84,NaN,94,NaN,51,NaN
14667,,,,NaN,,,,,NaN,,NaN,,NaN
14668,100,35,84,NaN,18,5,68,85,NaN,93,NaN,51,NaN
14669,,,,NaN,,,,,NaN,,NaN,,NaN
14670,100,35,84,NaN,18,5,69,84,NaN,94,NaN,51,NaN
14671,,,,NaN,,,,,NaN,,NaN,,NaN
14672,100,35,84,NaN,18,5,69,85,NaN,94,NaN,51,NaN
14673,,,,NaN,,,,,NaN,,NaN,,NaN
14674,100,35,84,NaN,18,5,68,85,NaN,93,NaN,51,NaN
14675,,,,NaN,,,,,NaN,,NaN,,NaN
14676,100,35,84,NaN,18,5,69,85,NaN,95,NaN,51,NaN
14677,,,,NaN,,,,,NaN,,NaN,,NaN
14678,100,35,84,NaN,18,5,69,85,NaN,94,NaN,51,NaN
14679,,,,NaN,,,,,NaN,,NaN,,NaN
14680,100,35,84,NaN,18,5,69,85,NaN,95,NaN,51,NaN
14681,,,,NaN,,,,,NaN,,NaN,,NaN
14682,100,35,84,NaN,18,5,69,85,NaN,95,NaN,52,NaN
14683,,,,NaN,,,,,NaN,,NaN,,NaN
14684,100,35,84,NaN,18,5,69,85,NaN,94,NaN,51,NaN
14685,,,,NaN,,,,,NaN,,NaN,,NaN
14686,100,35,84,NaN,18,5,69,85,NaN,95,NaN,51,NaN
14687,,,,NaN,,,,,NaN,,NaN,,NaN
14688,100,35,84,NaN,18,5,69,85,NaN,94,NaN,52,NaN
14689,,,,NaN,,,,,NaN,,NaN,,NaN
14690,100,35,84,NaN,18,5,69,84,NaN,95,NaN,51,NaN
14691,,,,NaN,,,,,NaN,,NaN,,NaN
14692,100,35,84,NaN,18,5,69,85,NaN,95,NaN,52,NaN
14693,,,,NaN,,,,,NaN,,NaN,,NaN
14694,100,35,84,NaN,18,4,69,85,NaN,94,NaN,51,NaN
14695,,,,NaN,,,,,NaN,,NaN,,NaN
14696,100,35,84,NaN,18,4,70,85,NaN,95,NaN,52,NaN
14697,,,,NaN,,,,,NaN,,NaN,,NaN
14698,100,35,84,NaN,18,5,70,85,NaN,95,NaN,52,NaN
14699,,,,NaN,,,,,NaN,,NaN,,NaN
14700,100,35,84,NaN,18,5,69,85,NaN,95,NaN,51,NaN
14701,,,,NaN,,,,,NaN,,NaN,,NaN
14702,100,35,84,NaN,18,5,70,85,NaN,95,NaN,53,NaN
14703,,,,NaN,,,,,NaN,,NaN,,NaN
14704,100,35,84,NaN,18,5,70,85,NaN,95,NaN,52,NaN
14705,,,,NaN,,,,,NaN,,NaN,,NaN
14706,100,36,84,NaN,18,5,70,85,NaN,96,NaN,53,NaN
14707,,,,NaN,,,,,NaN,,NaN,,NaN
14708,100,36,84,NaN,18,5,70,85,NaN,95,NaN,52,NaN
14709,,,,NaN,,,,,NaN,,NaN,,NaN
14710,100,36,84,NaN,18,5,70,85,NaN,95,NaN,52,NaN
14711,,,,NaN,,,,,NaN,,NaN,,NaN
14712,100,35,84,NaN,18,4,70,85,NaN,96,NaN,53,NaN
14713,,,,NaN,,,,,NaN,,NaN,,NaN
14714,100,35,84,NaN,18,4,70,85,NaN,96,NaN,52,NaN
14715,,,,NaN,,,,,NaN,,NaN,,NaN
14716,100,35,85,NaN,18,5,71,85,NaN,97,NaN,53,NaN
14717,,,,NaN,,,,,NaN,,NaN,,NaN
14718,100,36,85,NaN,18,5,71,85,NaN,96,NaN,53,NaN
14719,,,,NaN,,,,,NaN,,NaN,,NaN
14720,100,36,85,NaN,18,5,71,86,NaN,96,NaN,52,NaN
14721,,,,NaN,,,,,NaN,,NaN,,NaN
14722,100,36,85,NaN,18,5,71,86,NaN,97,NaN,53,NaN
14723,,,,NaN,,,,,NaN,,NaN,,NaN
14724,100,36,85,NaN,18,5,71,86,NaN,96,NaN,53,NaN
14725,,,,NaN,,,,,NaN,,NaN,,NaN
14726,100,36,85,NaN,18,5,71,86,NaN,97,NaN,53,NaN
14727,,,,NaN,,,,,NaN,,NaN,,NaN
14728,100,36,85,NaN,18,5,71,86,NaN,96,NaN,53,NaN
14729,,,,NaN,,,,,NaN,,NaN,,NaN
14730,100,36,85,NaN,18,5,71,86,NaN,97,NaN,53,NaN
14731,,,,NaN,,,,,NaN,,NaN,,NaN
14732,100,35,85,NaN,18,5,71,86,NaN,97,NaN,53,NaN
14733,,,,NaN,,,,,NaN,,NaN,,NaN
14734,100,35,85,NaN,18,5,71,86,NaN,97,NaN,53,NaN
14735,,,,NaN,,,,,NaN,,NaN,,NaN
14736,100,35,85,NaN,18,5,72,86,NaN,98,NaN,53,NaN
14737,,,,NaN,,,,,NaN,,NaN,,NaN
14738,100,35,85,NaN,18,5,71,86,NaN,97,NaN,53,NaN
14739,,,,NaN,,,,,NaN,,NaN,,NaN
14740,100,35,85,NaN,18,5,72,86,NaN,98,NaN,53,NaN
14741,,,,NaN,,,,,NaN,,NaN,,NaN
14742,100,35,85,NaN,18,5,72,86,NaN,98,NaN,54,NaN
14743,,,,NaN,,,,,NaN,,NaN,,NaN
14744,100,35,85,NaN,18,5,71,86,NaN,97,NaN,53,NaN
14745,,,,NaN,,,,,NaN,,NaN,,NaN
14746,100,35,85,NaN,18,5,72,86,NaN,98,NaN,53,NaN
14747,,,,NaN,,,,,NaN,,NaN,,NaN
14748,100,35,85,NaN,18,5,71,86,NaN,97,NaN,53,NaN
14749,,,,NaN,,,,,NaN,,NaN,,NaN
14750,100,35,85,NaN,18,5,71,86,NaN,97,NaN,53,NaN
14751,,,,NaN,,,,,NaN,,NaN,,NaN
14752,100,35,85,NaN,18,5,72,86,NaN,98,NaN,54,NaN
14753,,,,NaN,,,,,NaN,,NaN,,NaN
14754,100,35,85,NaN,18,5,72,86,NaN,98,NaN,53,NaN
14755,,,,NaN,,,,,NaN,,NaN,,NaN
14756,100,35,85,NaN,18,5,72,86,NaN,99,NaN,54,NaN
14757,,,,NaN,,,,,NaN,,NaN,,NaN
14758,100,36,85,NaN,18,5,72,86,NaN,97,NaN,53,NaN
14759,,,,NaN,,,,,NaN,,NaN,,NaN
14760,100,36,85,NaN,18,5,72,86,NaN,98,NaN,53,NaN
14761,,,,NaN,,,,,NaN,,NaN,,NaN
14762,100,36,85,NaN,18,5,72,86,NaN,98,NaN,54,NaN
14763,,,,NaN,,,,,NaN,,NaN,,NaN
14764,100,35,85,NaN,18,5,71,86,NaN,97,NaN,53,NaN
14765,,,,NaN,,,,,NaN,,NaN,,NaN
14766,100,35,85,NaN,18,5,72,86,NaN,98,NaN,53,NaN
14767,,,,NaN,,,,,NaN,,NaN,,NaN
14768,100,35,85,NaN,18,5,72,86,NaN,97,NaN,53,NaN
14769,,,,NaN,,,,,NaN,,NaN,,NaN
14770,100,35,85,NaN,18,5,72,86,NaN,98,NaN,54,NaN
14771,,,,NaN,,,,,NaN,,NaN,,NaN
14772,100,35,85,NaN,18,5,72,86,NaN,98,NaN,54,NaN
14773,,,,NaN,,,,,NaN,,NaN,,NaN
14774,100,35,85,NaN,18,5,72,86,NaN,98,NaN,53,NaN
14775,,,,NaN,,,,,NaN,,NaN,,NaN
14776,100,35,85,NaN,18,5,72,86,NaN,98,NaN,54,NaN
14777,,,,NaN,,,,,NaN,,NaN,,NaN
14778,100,35,85,NaN,18,5,72,86,NaN,98,NaN,54,NaN
14779,,,,NaN,,,,,NaN,,NaN,,NaN
14780,100,35,85,NaN,18,5,72,86,NaN,98,NaN,53,NaN
14781,,,,NaN,,,,,NaN,,NaN,,NaN
14782,100,35,85,NaN,18,5,72,86,NaN,99,NaN,54,NaN
14783,,,,NaN,,,,,NaN,,NaN,,NaN
14784,100,36,85,NaN,18,5,72,86,NaN,98,NaN,53,NaN
14785,,,,NaN,,,,,NaN,,NaN,,NaN
14786,100,36,85,NaN,18,5,73,86,NaN,99,NaN,54,NaN
14787,,,,NaN,,,,,NaN,,NaN,,NaN
14788,100,36,85,NaN,18,5,72,86,NaN,98,NaN,54,NaN
14789,,,,NaN,,,,,NaN,,NaN,,NaN
14790,100,35,85,NaN,18,5,72,86,NaN,98,NaN,54,NaN
14791,,,,NaN,,,,,NaN,,NaN,,NaN
14792,100,35,85,NaN,18,5,73,86,NaN,99,NaN,54,NaN
14793,,,,NaN,,,,,NaN,,NaN,,NaN
14794,100,35,86,NaN,18,5,72,86,NaN,98,NaN,54,NaN
14795,,,,NaN,,,,,NaN,,NaN,,NaN
14796,100,35,86,NaN,18,5,73,86,NaN,99,NaN,54,NaN
14797,,,,NaN,,,,,NaN,,NaN,,NaN
14798,100,35,86,NaN,18,5,73,86,NaN,98,NaN,55,NaN
14799,,,,NaN,,,,,NaN,,NaN,,NaN
14800,100,35,86,NaN,18,5,73,86,NaN,99,NaN,54,NaN
14801,,,,NaN,,,,,NaN,,NaN,,NaN
14802,100,35,86,NaN,18,5,73,87,NaN,99,NaN,55,NaN
14803,,,,NaN,,,,,NaN,,NaN,,NaN
14804,100,35,86,NaN,18,5,73,87,NaN,98,NaN,54,NaN
14805,,,,NaN,,,,,NaN,,NaN,,NaN
14806,100,35,86,NaN,18,5,73,87,NaN,99,NaN,54,NaN
14807,,,,NaN,,,,,NaN,,NaN,,NaN
14808,100,35,86,NaN,18,5,73,87,NaN,98,NaN,54,NaN
14809,,,,NaN,,,,,NaN,,NaN,,NaN
14810,100,35,86,NaN,18,5,73,87,NaN,99,NaN,54,NaN
14811,,,,NaN,,,,,NaN,,NaN,,NaN
14812,100,35,86,NaN,18,5,73,87,NaN,99,NaN,55,NaN
14813,,,,NaN,,,,,NaN,,NaN,,NaN
14814,100,35,86,NaN,18,5,73,87,NaN,98,NaN,54,NaN
14815,,,,NaN,,,,,NaN,,NaN,,NaN
14816,100,35,87,NaN,18,5,73,87,NaN,100,NaN,55,NaN
14817,,,,NaN,,,,,NaN,,NaN,,NaN
14818,100,35,87,NaN,18,4,73,87,NaN,99,NaN,55,NaN
14819,,,,NaN,,,,,NaN,,NaN,,NaN
14820,100,35,87,NaN,18,4,74,87,NaN,100,NaN,55,NaN
14821,,,,NaN,,,,,NaN,,NaN,,NaN
14822,100,35,87,NaN,18,5,74,87,NaN,100,NaN,55,NaN
14823,,,,NaN,,,,,NaN,,NaN,,NaN
14824,100,35,87,NaN,18,5,74,87,NaN,99,NaN,55,NaN
14825,,,,NaN,,,,,NaN,,NaN,,NaN
14826,100,35,87,NaN,18,5,74,87,NaN,101,NaN,55,NaN
14827,,,,NaN,,,,,NaN,,NaN,,NaN
14828,100,35,87,NaN,18,5,74,87,NaN,100,NaN,55,NaN
14829,,,,NaN,,,,,NaN,,NaN,,NaN
14830,100,35,87,NaN,18,5,74,87,NaN,100,NaN,55,NaN
14831,,,,NaN,,,,,NaN,,NaN,,NaN
14832,100,35,87,NaN,18,5,74,87,NaN,101,NaN,55,NaN
14833,,,,NaN,,,,,NaN,,NaN,,NaN
14834,100,35,87,NaN,18,5,74,87,NaN,100,NaN,55,NaN
14835,,,,NaN,,,,,NaN,,NaN,,NaN
14836,100,35,87,NaN,18,5,74,87,NaN,100,NaN,55,NaN
14837,,,,NaN,,,,,NaN,,NaN,,NaN
14838,100,35,87,NaN,18,5,74,87,NaN,100,NaN,55,NaN
14839,,,,NaN,,,,,NaN,,NaN,,NaN
14840,100,36,87,NaN,18,5,74,87,NaN,100,NaN,55,NaN
14841,,,,NaN,,,,,NaN,,NaN,,NaN
14842,100,36,87,NaN,18,5,74,87,NaN,100,NaN,55,NaN
14843,,,,NaN,,,,,NaN,,NaN,,NaN
14844,100,36,87,NaN,18,5,74,88,NaN,100,NaN,54,NaN
14845,,,,NaN,,,,,NaN,,NaN,,NaN
14846,100,35,87,NaN,18,5,74,88,NaN,101,NaN,55,NaN
14847,,,,NaN,,,,,NaN,,NaN,,NaN
14848,100,35,87,NaN,18,4,73,88,NaN,100,NaN,55,NaN
14849,,,,NaN,,,,,NaN,,NaN,,NaN
14850,100,35,87,NaN,18,4,74,88,NaN,100,NaN,54,NaN
14851,,,,NaN,,,,,NaN,,NaN,,NaN
14852,100,35,87,NaN,18,5,74,88,NaN,101,NaN,55,NaN
14853,,,,NaN,,,,,NaN,,NaN,,NaN
14854,100,35,87,NaN,18,5,74,88,NaN,100,NaN,54,NaN
14855,,,,NaN,,,,,NaN,,NaN,,NaN
14856,100,35,87,NaN,18,5,74,88,NaN,101,NaN,55,NaN
14857,,,,NaN,,,,,NaN,,NaN,,NaN
14858,100,35,87,NaN,18,5,74,88,NaN,101,NaN,55,NaN
14859,,,,NaN,,,,,NaN,,NaN,,NaN
14860,100,36,88,NaN,18,5,74,88,NaN,101,NaN,55,NaN
14861,,,,NaN,,,,,NaN,,NaN,,NaN
14862,100,36,88,NaN,18,5,74,88,NaN,101,NaN,55,NaN
14863,,,,NaN,,,,,NaN,,NaN,,NaN
14864,100,36,88,NaN,18,4,74,88,NaN,100,NaN,55,NaN
14865,,,,NaN,,,,,NaN,,NaN,,NaN
14866,100,35,88,NaN,18,4,74,88,NaN,101,NaN,55,NaN
14867,,,,NaN,,,,,NaN,,NaN,,NaN
14868,100,35,88,NaN,18,4,74,88,NaN,101,NaN,55,NaN
14869,,,,NaN,,,,,NaN,,NaN,,NaN
14870,100,35,88,NaN,18,5,75,88,NaN,102,NaN,55,NaN
14871,,,,NaN,,,,,NaN,,NaN,,NaN
14872,100,36,88,NaN,18,5,75,89,NaN,101,NaN,56,NaN
14873,,,,NaN,,,,,NaN,,NaN,,NaN
14874,100,36,88,NaN,18,5,75,89,NaN,101,NaN,55,NaN
14875,,,,NaN,,,,,NaN,,NaN,,NaN
14876,100,36,88,NaN,18,5,75,89,NaN,102,NaN,56,NaN
14877,,,,NaN,,,,,NaN,,NaN,,NaN
14878,100,35,88,NaN,18,4,75,89,NaN,101,NaN,56,NaN
14879,,,,NaN,,,,,NaN,,NaN,,NaN
14880,100,35,88,NaN,18,4,75,89,NaN,102,NaN,56,NaN
14881,,,,NaN,,,,,NaN,,NaN,,NaN
14882,100,35,88,NaN,18,5,75,89,NaN,102,NaN,57,NaN
14883,,,,NaN,,,,,NaN,,NaN,,NaN
14884,100,35,89,NaN,18,5,75,89,NaN,102,NaN,56,NaN
14885,,,,NaN,,,,,NaN,,NaN,,NaN
14886,100,35,89,NaN,18,5,76,89,NaN,104,NaN,57,NaN
14887,,,,NaN,,,,,NaN,,NaN,,NaN
14888,100,35,89,NaN,18,5,76,90,NaN,102,NaN,57,NaN
14889,,,,NaN,,,,,NaN,,NaN,,NaN
14890,100,35,89,NaN,18,5,76,90,NaN,103,NaN,56,NaN
14891,,,,NaN,,,,,NaN,,NaN,,NaN
14892,100,35,89,NaN,18,5,76,90,NaN,103,NaN,57,NaN
14893,,,,NaN,,,,,NaN,,NaN,,NaN
14894,100,35,89,NaN,18,5,76,90,NaN,102,NaN,56,NaN
14895,,,,NaN,,,,,NaN,,NaN,,NaN
14896,100,35,89,NaN,18,5,76,90,NaN,104,NaN,57,NaN
14897,,,,NaN,,,,,NaN,,NaN,,NaN
14898,100,36,89,NaN,18,5,76,90,NaN,103,NaN,57,NaN
14899,,,,NaN,,,,,NaN,,NaN,,NaN
14900,100,36,89,NaN,18,5,76,90,NaN,103,NaN,56,NaN
14901,,,,NaN,,,,,NaN,,NaN,,NaN
14902,100,36,89,NaN,18,5,76,90,NaN,103,NaN,57,NaN
14903,,,,NaN,,,,,NaN,,NaN,,NaN
14904,100,36,89,NaN,18,5,76,90,NaN,103,NaN,56,NaN
14905,,,,NaN,,,,,NaN,,NaN,,NaN
14906,100,36,89,NaN,18,5,76,90,NaN,104,NaN,57,NaN
14907,,,,NaN,,,,,NaN,,NaN,,NaN
14908,100,36,90,NaN,18,4,76,90,NaN,102,NaN,57,NaN
14909,,,,NaN,,,,,NaN,,NaN,,NaN
14910,100,36,90,NaN,18,4,76,90,NaN,103,NaN,56,NaN
14911,,,,NaN,,,,,NaN,,NaN,,NaN
14912,100,36,90,NaN,18,5,76,90,NaN,103,NaN,57,NaN
14913,,,,NaN,,,,,NaN,,NaN,,NaN
14914,100,36,90,NaN,18,5,76,90,NaN,103,NaN,56,NaN
14915,,,,NaN,,,,,NaN,,NaN,,NaN
14916,100,36,90,NaN,18,5,76,90,NaN,103,NaN,57,NaN
14917,,,,NaN,,,,,NaN,,NaN,,NaN
14918,100,36,90,NaN,18,5,76,90,NaN,102,NaN,56,NaN
14919,,,,NaN,,,,,NaN,,NaN,,NaN
14920,100,36,90,NaN,18,5,76,90,NaN,103,NaN,56,NaN
14921,,,,NaN,,,,,NaN,,NaN,,NaN
14922,100,36,90,NaN,18,5,76,90,NaN,103,NaN,57,NaN
