time,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,Solar8000/PLETH_HR,SNUADC/ECG_II,Solar8000/ART_SBP,Solar8000/CVP,SNUADC/CVP
428,-26,NaN,40,-24,100,NaN,13,81,81,NaN,-22,-11,NaN
429,,NaN,,,,NaN,,,,NaN,,,NaN
430,-26,NaN,40,-24,100,NaN,13,81,81,NaN,-22,-11,NaN
431,,NaN,,,,NaN,,,,NaN,,,NaN
432,-24,NaN,40,-24,100,NaN,13,81,82,NaN,-24,-10,NaN
433,,NaN,,,,NaN,,,,NaN,,,NaN
434,-26,NaN,40,-24,100,NaN,13,82,82,NaN,-24,-10,NaN
435,,NaN,,,,NaN,,,,NaN,,,NaN
436,-26,NaN,40,-24,100,NaN,13,82,82,NaN,-24,-10,NaN
437,,NaN,,,,NaN,,,,NaN,,,NaN
438,-26,NaN,40,-25,100,NaN,13,82,82,NaN,-24,-10,NaN
439,,NaN,,,,NaN,,,,NaN,,,NaN
440,-26,NaN,40,-25,100,NaN,13,82,82,NaN,-24,-10,NaN
441,,NaN,,,,NaN,,,,NaN,,,NaN
442,-26,NaN,39,-25,100,NaN,12,81,82,NaN,-24,-10,NaN
443,,NaN,,,,NaN,,,,NaN,,,NaN
444,-25,NaN,39,-25,100,NaN,12,81,82,NaN,-25,-10,NaN
445,,NaN,,,,NaN,,,,NaN,,,NaN
446,-25,NaN,39,-25,100,NaN,12,81,82,NaN,-25,-11,NaN
447,,NaN,,,,NaN,,,,NaN,,,NaN
448,-27,NaN,40,-25,100,NaN,11,81,82,NaN,-25,-11,NaN
449,,NaN,,,,NaN,,,,NaN,,,NaN
450,-27,NaN,40,-25,100,NaN,11,81,82,NaN,-24,-11,NaN
451,,NaN,,,,NaN,,,,NaN,,,NaN
452,-27,NaN,40,-25,100,NaN,11,81,82,NaN,-24,-11,NaN
453,,NaN,,,,NaN,,,,NaN,,,NaN
454,-27,NaN,40,-25,100,NaN,11,81,82,NaN,-24,-11,NaN
455,,NaN,,,,NaN,,,,NaN,,,NaN
456,-25,NaN,39,-25,100,NaN,10,81,81,NaN,-25,-11,NaN
457,,NaN,,,,NaN,,,,NaN,,,NaN
458,-25,NaN,39,-25,100,NaN,10,80,81,NaN,-25,-11,NaN
459,,NaN,,,,NaN,,,,NaN,,,NaN
460,-26,NaN,39,-26,100,NaN,10,79,80,NaN,-26,-11,NaN
461,,NaN,,,,NaN,,,,NaN,,,NaN
462,-26,NaN,39,-26,100,NaN,11,79,79,NaN,-26,-11,NaN
463,,NaN,,,,NaN,,,,NaN,,,NaN
464,-26,NaN,39,-26,100,NaN,11,78,79,NaN,-26,-11,NaN
465,,NaN,,,,NaN,,,,NaN,,,NaN
466,-26,NaN,39,-26,100,NaN,11,79,79,NaN,-26,-11,NaN
467,,NaN,,,,NaN,,,,NaN,,,NaN
468,-26,NaN,40,-26,100,NaN,12,80,80,NaN,-26,-11,NaN
469,,NaN,,,,NaN,,,,NaN,,,NaN
470,-26,NaN,40,-26,100,NaN,12,81,81,NaN,-26,-11,NaN
471,,NaN,,,,NaN,,,,NaN,,,NaN
472,-26,NaN,40,-26,100,NaN,12,81,82,NaN,-26,-11,NaN
473,,NaN,,,,NaN,,,,NaN,,,NaN
474,-29,NaN,40,-26,100,NaN,12,81,81,NaN,-25,-11,NaN
475,,NaN,,,,NaN,,,,NaN,,,NaN
476,-28,NaN,39,-26,100,NaN,13,80,81,NaN,-25,-11,NaN
477,,NaN,,,,NaN,,,,NaN,,,NaN
478,-29,NaN,39,-27,100,NaN,13,79,80,NaN,-25,-11,NaN
479,,NaN,,,,NaN,,,,NaN,,,NaN
480,-29,NaN,39,-27,100,NaN,13,79,79,NaN,-25,-10,NaN
481,,NaN,,,,NaN,,,,NaN,,,NaN
482,-29,NaN,40,-27,100,NaN,13,78,79,NaN,-25,-10,NaN
483,,NaN,,,,NaN,,,,NaN,,,NaN
484,-27,NaN,40,-27,100,NaN,13,77,78,NaN,-27,-10,NaN
485,,NaN,,,,NaN,,,,NaN,,,NaN
486,-27,NaN,40,-27,100,NaN,13,77,78,NaN,-27,-10,NaN
487,,NaN,,,,NaN,,,,NaN,,,NaN
488,-27,NaN,40,-27,100,NaN,13,77,77,NaN,-27,-11,NaN
489,,NaN,,,,NaN,,,,NaN,,,NaN
490,-27,NaN,40,-27,100,NaN,13,76,77,NaN,-27,-11,NaN
491,,NaN,,,,NaN,,,,NaN,,,NaN
492,-27,NaN,40,-27,100,NaN,13,76,77,NaN,-27,-11,NaN
493,,NaN,,,,NaN,,,,NaN,,,NaN
494,-27,NaN,40,-27,100,NaN,13,76,77,NaN,-27,-11,NaN
495,,NaN,,,,NaN,,,,NaN,,,NaN
496,-26,NaN,40,-26,100,NaN,13,76,77,NaN,-26,-11,NaN
497,,NaN,,,,NaN,,,,NaN,,,NaN
498,-26,NaN,40,-26,100,NaN,13,75,76,NaN,-26,-11,NaN
499,,NaN,,,,NaN,,,,NaN,,,NaN
500,-23,NaN,40,-23,100,NaN,13,75,76,NaN,-23,-11,NaN
501,,NaN,,,,NaN,,,,NaN,,,NaN
502,-23,NaN,40,-23,100,NaN,13,75,76,NaN,-23,-11,NaN
503,,NaN,,,,NaN,,,,NaN,,,NaN
504,-23,NaN,40,-23,100,NaN,13,75,75,NaN,-23,-11,NaN
505,,NaN,,,,NaN,,,,NaN,,,NaN
506,-23,NaN,40,-23,100,NaN,13,74,75,NaN,-23,-11,NaN
507,,NaN,,,,NaN,,,,NaN,,,NaN
508,-23,NaN,40,-23,100,NaN,13,74,75,NaN,-23,-11,NaN
509,,NaN,,,,NaN,,,,NaN,,,NaN
510,-23,NaN,40,-23,100,NaN,13,73,74,NaN,-23,-12,NaN
511,,NaN,,,,NaN,,,,NaN,,,NaN
512,-23,NaN,40,-23,100,NaN,13,73,74,NaN,-23,-12,NaN
513,,NaN,,,,NaN,,,,NaN,,,NaN
514,-23,NaN,40,-23,100,NaN,13,73,74,NaN,-23,-12,NaN
515,,NaN,,,,NaN,,,,NaN,,,NaN
516,-24,NaN,40,-23,100,NaN,13,73,73,NaN,-22,-12,NaN
517,,NaN,,,,NaN,,,,NaN,,,NaN
518,-24,NaN,40,-23,100,NaN,13,72,73,NaN,-22,-12,NaN
519,,NaN,,,,NaN,,,,NaN,,,NaN
520,-23,NaN,40,-23,100,NaN,13,72,72,NaN,-23,-12,NaN
521,,NaN,,,,NaN,,,,NaN,,,NaN
522,-42,NaN,40,-23,100,NaN,13,71,72,NaN,-8,-11,NaN
523,,NaN,,,,NaN,,,,NaN,,,NaN
524,-42,NaN,39,-23,100,NaN,13,71,71,NaN,-8,-11,NaN
525,,NaN,,,,NaN,,,,NaN,,,NaN
526,-23,NaN,39,-23,100,NaN,13,70,71,NaN,-23,-11,NaN
527,,NaN,,,,NaN,,,,NaN,,,NaN
528,-23,NaN,39,-23,100,NaN,13,70,71,NaN,-23,-11,NaN
529,,NaN,,,,NaN,,,,NaN,,,NaN
530,-25,NaN,39,-25,100,NaN,13,69,70,NaN,-25,-11,NaN
531,,NaN,,,,NaN,,,,NaN,,,NaN
532,-25,NaN,39,-25,100,NaN,13,69,70,NaN,-25,-11,NaN
533,,NaN,,,,NaN,,,,NaN,,,NaN
534,-31,NaN,39,-26,100,NaN,13,69,70,NaN,-21,-11,NaN
535,,NaN,,,,NaN,,,,NaN,,,NaN
536,-31,NaN,39,-26,100,NaN,13,70,70,NaN,-21,-11,NaN
537,,NaN,,,,NaN,,,,NaN,,,NaN
538,-31,NaN,39,-26,100,NaN,13,69,70,NaN,-21,-11,NaN
539,,NaN,,,,NaN,,,,NaN,,,NaN
540,-26,NaN,39,-26,100,NaN,13,69,70,NaN,-26,-12,NaN
541,,NaN,,,,NaN,,,,NaN,,,NaN
542,-26,NaN,39,-26,100,NaN,13,69,70,NaN,-26,-12,NaN
543,,NaN,,,,NaN,,,,NaN,,,NaN
544,-26,NaN,39,-26,100,NaN,13,69,69,NaN,-26,-12,NaN
545,,NaN,,,,NaN,,,,NaN,,,NaN
546,-26,NaN,40,-26,100,NaN,13,68,69,NaN,-26,-12,NaN
547,,NaN,,,,NaN,,,,NaN,,,NaN
548,-25,NaN,40,-25,100,NaN,13,68,68,NaN,-25,-12,NaN
549,,NaN,,,,NaN,,,,NaN,,,NaN
550,-25,NaN,40,-25,100,NaN,13,67,68,NaN,-25,-12,NaN
551,,NaN,,,,NaN,,,,NaN,,,NaN
552,-25,NaN,40,-25,100,NaN,13,67,67,NaN,-25,-12,NaN
553,,NaN,,,,NaN,,,,NaN,,,NaN
554,-27,NaN,40,-25,100,NaN,13,66,67,NaN,-25,-12,NaN
555,,NaN,,,,NaN,,,,NaN,,,NaN
556,-27,NaN,40,-25,100,NaN,13,66,67,NaN,-25,-12,NaN
557,,NaN,,,,NaN,,,,NaN,,,NaN
558,-26,NaN,40,-26,100,NaN,13,66,67,NaN,-26,-12,NaN
559,,NaN,,,,NaN,,,,NaN,,,NaN
560,-26,NaN,40,-26,100,NaN,13,66,67,NaN,-26,-12,NaN
561,,NaN,,,,NaN,,,,NaN,,,NaN
562,-26,NaN,40,-26,100,NaN,13,66,67,NaN,-26,-12,NaN
563,,NaN,,,,NaN,,,,NaN,,,NaN
564,-26,NaN,40,-26,100,NaN,13,66,66,NaN,-26,-12,NaN
565,,NaN,,,,NaN,,,,NaN,,,NaN
566,-25,NaN,38,-25,100,NaN,13,66,66,NaN,-25,-12,NaN
567,,NaN,,,,NaN,,,,NaN,,,NaN
568,-25,NaN,38,-25,100,NaN,13,66,66,NaN,-25,-12,NaN
569,,NaN,,,,NaN,,,,NaN,,,NaN
570,-25,NaN,38,-25,100,NaN,13,66,67,NaN,-25,-12,NaN
571,,NaN,,,,NaN,,,,NaN,,,NaN
572,-25,NaN,38,-25,100,NaN,13,67,67,NaN,-25,-12,NaN
573,,NaN,,,,NaN,,,,NaN,,,NaN
574,-25,NaN,38,-25,100,NaN,13,67,68,NaN,-25,-12,NaN
575,,NaN,,,,NaN,,,,NaN,,,NaN
576,-25,NaN,38,-25,100,NaN,13,68,68,NaN,-25,-12,NaN
577,,NaN,,,,NaN,,,,NaN,,,NaN
578,-24,NaN,38,-24,100,NaN,13,68,68,NaN,-24,-12,NaN
579,,NaN,,,,NaN,,,,NaN,,,NaN
580,-24,NaN,38,-24,100,NaN,13,67,68,NaN,-24,-12,NaN
581,,NaN,,,,NaN,,,,NaN,,,NaN
582,-24,NaN,38,-24,100,NaN,13,66,67,NaN,-24,-12,NaN
583,,NaN,,,,NaN,,,,NaN,,,NaN
584,-24,NaN,38,-24,100,NaN,13,66,67,NaN,-24,-12,NaN
585,,NaN,,,,NaN,,,,NaN,,,NaN
586,-24,NaN,39,-24,100,NaN,13,66,66,NaN,-24,-12,NaN
587,,NaN,,,,NaN,,,,NaN,,,NaN
588,-24,NaN,39,-24,100,NaN,13,66,66,NaN,-24,-12,NaN
589,,NaN,,,,NaN,,,,NaN,,,NaN
590,-24,NaN,39,-24,100,NaN,13,66,66,NaN,-24,-12,NaN
591,,NaN,,,,NaN,,,,NaN,,,NaN
592,-24,NaN,39,-24,100,NaN,13,66,67,NaN,-24,-12,NaN
593,,NaN,,,,NaN,,,,NaN,,,NaN
594,-24,NaN,38,-24,100,NaN,13,67,67,NaN,-24,-12,NaN
595,,NaN,,,,NaN,,,,NaN,,,NaN
596,-24,NaN,38,-24,100,NaN,13,67,68,NaN,-24,-12,NaN
597,,NaN,,,,NaN,,,,NaN,,,NaN
598,-23,NaN,38,-23,100,NaN,13,67,68,NaN,-23,-12,NaN
599,,NaN,,,,NaN,,,,NaN,,,NaN
600,-23,NaN,38,-23,100,NaN,13,68,68,NaN,-23,-12,NaN
601,,NaN,,,,NaN,,,,NaN,,,NaN
602,-23,NaN,38,-23,100,NaN,13,68,68,NaN,-23,-12,NaN
603,,NaN,,,,NaN,,,,NaN,,,NaN
604,-23,NaN,38,-23,100,NaN,13,67,68,NaN,-23,-12,NaN
605,,NaN,,,,NaN,,,,NaN,,,NaN
606,-23,NaN,38,-23,100,NaN,13,67,67,NaN,-23,-12,NaN
607,,NaN,,,,NaN,,,,NaN,,,NaN
608,-23,NaN,39,-23,100,NaN,13,67,67,NaN,-23,-12,NaN
609,,NaN,,,,NaN,,,,NaN,,,NaN
610,-22,NaN,39,-22,100,NaN,13,66,67,NaN,-22,-12,NaN
611,,NaN,,,,NaN,,,,NaN,,,NaN
612,-33,NaN,39,-13,100,NaN,13,66,67,NaN,32,-12,NaN
613,,NaN,,,,NaN,,,,NaN,,,NaN
614,-27,NaN,39,-7,100,NaN,13,66,66,NaN,23,-12,NaN
615,,NaN,,,,NaN,,,,NaN,,,NaN
616,-47,NaN,39,6,100,NaN,13,65,66,NaN,76,-11,NaN
617,,NaN,,,,NaN,,,,NaN,,,NaN
618,-17,NaN,39,8,100,NaN,13,65,66,NaN,41,-11,NaN
619,,NaN,,,,NaN,,,,NaN,,,NaN
620,-17,NaN,39,8,100,NaN,13,64,65,NaN,41,-11,NaN
621,,NaN,,,,NaN,,,,NaN,,,NaN
622,41,NaN,39,61,100,NaN,13,64,65,NaN,87,-11,NaN
623,,NaN,,,,NaN,,,,NaN,,,NaN
624,42,NaN,39,60,100,NaN,13,64,65,NaN,93,-12,NaN
625,,NaN,,,,NaN,,,,NaN,,,NaN
626,45,NaN,39,59,100,NaN,13,64,64,NaN,77,-12,NaN
627,,NaN,,,,NaN,,,,NaN,,,NaN
628,45,NaN,39,61,100,NaN,13,64,64,NaN,82,-12,NaN
629,,NaN,,,,NaN,,,,NaN,,,NaN
630,50,NaN,38,62,100,NaN,13,64,64,NaN,82,-12,NaN
631,,NaN,,,,NaN,,,,NaN,,,NaN
632,53,NaN,38,64,100,NaN,13,63,64,NaN,81,-12,NaN
633,,NaN,,,,NaN,,,,NaN,,,NaN
634,53,NaN,38,65,100,NaN,13,63,64,NaN,85,-12,NaN
635,,NaN,,,,NaN,,,,NaN,,,NaN
636,52,NaN,38,65,100,NaN,13,63,64,NaN,83,-12,NaN
637,,NaN,,,,NaN,,,,NaN,,,NaN
638,53,NaN,38,66,100,NaN,13,64,64,NaN,83,-12,NaN
639,,NaN,,,,NaN,,,,NaN,,,NaN
640,53,NaN,38,66,100,NaN,13,64,64,NaN,83,-12,NaN
641,,NaN,,,,NaN,,,,NaN,,,NaN
642,54,NaN,38,66,100,NaN,13,64,64,NaN,85,-12,NaN
643,,NaN,,,,NaN,,,,NaN,,,NaN
644,52,NaN,38,66,100,NaN,13,64,64,NaN,84,-12,NaN
645,,NaN,,,,NaN,,,,NaN,,,NaN
646,52,NaN,38,66,100,NaN,13,64,64,NaN,84,-12,NaN
647,,NaN,,,,NaN,,,,NaN,,,NaN
648,50,NaN,38,65,100,NaN,13,64,64,NaN,83,-12,NaN
649,,NaN,,,,NaN,,,,NaN,,,NaN
650,50,NaN,38,65,100,NaN,13,64,64,NaN,81,-12,NaN
651,,NaN,,,,NaN,,,,NaN,,,NaN
652,52,NaN,38,65,100,NaN,13,64,64,NaN,82,-12,NaN
653,,NaN,,,,NaN,,,,NaN,,,NaN
654,49,NaN,38,64,100,NaN,13,63,64,NaN,81,-12,NaN
655,,NaN,,,,NaN,,,,NaN,,,NaN
656,53,NaN,38,65,100,NaN,13,63,64,NaN,83,-12,NaN
657,,NaN,,,,NaN,,,,NaN,,,NaN
658,53,NaN,38,65,100,NaN,13,63,64,NaN,81,-12,NaN
659,,NaN,,,,NaN,,,,NaN,,,NaN
660,55,NaN,38,66,100,NaN,13,63,64,NaN,83,-12,NaN
661,,NaN,,,,NaN,,,,NaN,,,NaN
662,58,NaN,38,66,100,NaN,13,63,64,NaN,84,-11,NaN
663,,NaN,,,,NaN,,,,NaN,,,NaN
664,58,NaN,38,66,100,NaN,13,63,64,NaN,84,-11,NaN
665,,NaN,,,,NaN,,,,NaN,,,NaN
666,36,NaN,38,55,100,NaN,13,63,64,NaN,61,-11,NaN
667,,NaN,,,,NaN,,,,NaN,,,NaN
668,10,NaN,38,32,100,NaN,13,63,64,NaN,38,-12,NaN
669,,NaN,,,,NaN,,,,NaN,,,NaN
670,20,NaN,38,25,100,NaN,13,63,63,NaN,26,-12,NaN
671,,NaN,,,,NaN,,,,NaN,,,NaN
672,35,NaN,38,38,100,NaN,13,63,63,NaN,63,-12,NaN
673,,NaN,,,,NaN,,,,NaN,,,NaN
674,45,NaN,38,49,100,NaN,13,63,63,NaN,77,-12,NaN
675,,NaN,,,,NaN,,,,NaN,,,NaN
676,46,NaN,38,54,100,NaN,13,63,63,NaN,81,-12,NaN
677,,NaN,,,,NaN,,,,NaN,,,NaN
678,48,NaN,38,58,100,NaN,13,63,63,NaN,84,-12,NaN
679,,NaN,,,,NaN,,,,NaN,,,NaN
680,47,NaN,38,60,100,NaN,13,63,63,NaN,87,-12,NaN
681,,NaN,,,,NaN,,,,NaN,,,NaN
682,47,NaN,38,60,100,NaN,13,63,63,NaN,87,-12,NaN
683,,NaN,,,,NaN,,,,NaN,,,NaN
684,47,NaN,38,61,100,NaN,13,62,63,NaN,90,-12,NaN
685,,NaN,,,,NaN,,,,NaN,,,NaN
686,46,NaN,38,61,100,NaN,13,62,63,NaN,90,-12,NaN
687,,NaN,,,,NaN,,,,NaN,,,NaN
688,47,NaN,38,61,100,NaN,13,62,62,NaN,92,-12,NaN
689,,NaN,,,,NaN,,,,NaN,,,NaN
690,46,NaN,38,61,100,NaN,13,61,62,NaN,93,-12,NaN
691,,NaN,,,,NaN,,,,NaN,,,NaN
692,47,NaN,38,61,100,NaN,13,61,62,NaN,94,-12,NaN
693,,NaN,,,,NaN,,,,NaN,,,NaN
694,47,NaN,38,61,100,NaN,13,61,62,NaN,96,-12,NaN
695,,NaN,,,,NaN,,,,NaN,,,NaN
696,47,NaN,38,61,100,NaN,13,61,62,NaN,95,-12,NaN
697,,NaN,,,,NaN,,,,NaN,,,NaN
698,48,NaN,38,62,100,NaN,13,61,62,NaN,98,-12,NaN
699,,NaN,,,,NaN,,,,NaN,,,NaN
700,48,NaN,38,61,100,NaN,13,61,62,NaN,95,-12,NaN
701,,NaN,,,,NaN,,,,NaN,,,NaN
702,50,NaN,38,62,100,NaN,13,62,62,NaN,98,-12,NaN
703,,NaN,,,,NaN,,,,NaN,,,NaN
704,48,NaN,38,62,100,NaN,13,61,62,NaN,96,-12,NaN
705,,NaN,,,,NaN,,,,NaN,,,NaN
706,48,NaN,38,62,100,NaN,13,61,62,NaN,98,-12,NaN
707,,NaN,,,,NaN,,,,NaN,,,NaN
708,48,NaN,38,62,100,NaN,13,61,64,NaN,96,-12,NaN
709,,NaN,,,,NaN,,,,NaN,,,NaN
710,48,NaN,38,62,100,NaN,13,61,64,NaN,97,-11,NaN
711,,NaN,,,,NaN,,,,NaN,,,NaN
712,49,NaN,38,62,100,NaN,13,61,64,NaN,97,-11,NaN
713,,NaN,,,,NaN,,,,NaN,,,NaN
714,49,NaN,38,62,100,NaN,13,60,64,NaN,95,-12,NaN
715,,NaN,,,,NaN,,,,NaN,,,NaN
716,49,NaN,38,62,100,NaN,13,60,63,NaN,97,-12,NaN
717,,NaN,,,,NaN,,,,NaN,,,NaN
718,49,NaN,38,61,100,NaN,13,60,63,NaN,95,-12,NaN
719,,NaN,,,,NaN,,,,NaN,,,NaN
720,48,NaN,38,61,100,NaN,13,60,62,NaN,96,-12,NaN
721,,NaN,,,,NaN,,,,NaN,,,NaN
722,48,NaN,38,61,100,NaN,13,60,61,NaN,95,-12,NaN
723,,NaN,,,,NaN,,,,NaN,,,NaN
724,48,NaN,38,60,100,NaN,13,60,60,NaN,93,-12,NaN
725,,NaN,,,,NaN,,,,NaN,,,NaN
726,47,NaN,38,60,100,NaN,13,59,60,NaN,92,-12,NaN
727,,NaN,,,,NaN,,,,NaN,,,NaN
728,47,NaN,38,60,100,NaN,13,59,60,NaN,89,-12,NaN
729,,NaN,,,,NaN,,,,NaN,,,NaN
730,47,NaN,38,61,100,NaN,13,59,60,NaN,88,-12,NaN
731,,NaN,,,,NaN,,,,NaN,,,NaN
732,47,NaN,38,60,100,NaN,13,59,60,NaN,86,-12,NaN
733,,NaN,,,,NaN,,,,NaN,,,NaN
734,48,NaN,38,61,100,NaN,13,59,60,NaN,88,-12,NaN
735,,NaN,,,,NaN,,,,NaN,,,NaN
736,47,NaN,38,61,100,NaN,13,59,60,NaN,88,-12,NaN
737,,NaN,,,,NaN,,,,NaN,,,NaN
738,47,NaN,38,61,100,NaN,13,59,60,NaN,89,-12,NaN
739,,NaN,,,,NaN,,,,NaN,,,NaN
740,47,NaN,38,61,100,NaN,13,60,60,NaN,89,-12,NaN
741,,NaN,,,,NaN,,,,NaN,,,NaN
742,47,NaN,38,61,100,NaN,13,59,60,NaN,88,-12,NaN
743,,NaN,,,,NaN,,,,NaN,,,NaN
744,47,NaN,38,61,100,NaN,13,59,60,NaN,90,-12,NaN
745,,NaN,,,,NaN,,,,NaN,,,NaN
746,46,NaN,38,60,100,NaN,13,59,60,NaN,88,-12,NaN
747,,NaN,,,,NaN,,,,NaN,,,NaN
748,47,NaN,38,61,100,NaN,13,59,60,NaN,89,-12,NaN
749,,NaN,,,,NaN,,,,NaN,,,NaN
750,46,NaN,38,61,100,NaN,13,59,60,NaN,88,-12,NaN
751,,NaN,,,,NaN,,,,NaN,,,NaN
752,47,NaN,38,61,100,NaN,13,59,60,NaN,88,-11,NaN
753,,NaN,,,,NaN,,,,NaN,,,NaN
754,46,NaN,38,61,100,NaN,13,59,60,NaN,89,-11,NaN
755,,NaN,,,,NaN,,,,NaN,,,NaN
756,49,NaN,38,61,100,NaN,13,59,60,NaN,88,-11,NaN
757,,NaN,,,,NaN,,,,NaN,,,NaN
758,47,NaN,38,61,100,NaN,13,59,60,NaN,89,-11,NaN
759,,NaN,,,,NaN,,,,NaN,,,NaN
760,47,NaN,38,61,100,NaN,13,59,60,NaN,87,-11,NaN
761,,NaN,,,,NaN,,,,NaN,,,NaN
762,48,NaN,38,61,100,NaN,13,59,60,NaN,88,-11,NaN
763,,NaN,,,,NaN,,,,NaN,,,NaN
764,47,NaN,38,61,100,NaN,13,59,60,NaN,89,-11,NaN
765,,NaN,,,,NaN,,,,NaN,,,NaN
766,47,NaN,38,61,100,NaN,13,59,60,NaN,87,-11,NaN
767,,NaN,,,,NaN,,,,NaN,,,NaN
768,47,NaN,38,61,100,NaN,13,59,59,NaN,89,-11,NaN
769,,NaN,,,,NaN,,,,NaN,,,NaN
770,47,NaN,37,60,100,NaN,13,58,59,NaN,87,-11,NaN
771,,NaN,,,,NaN,,,,NaN,,,NaN
772,47,NaN,37,61,99,NaN,13,58,59,NaN,88,-11,NaN
773,,NaN,,,,NaN,,,,NaN,,,NaN
774,46,NaN,37,60,99,NaN,13,58,59,NaN,87,-11,NaN
775,,NaN,,,,NaN,,,,NaN,,,NaN
776,48,NaN,37,61,99,NaN,13,59,59,NaN,88,-11,NaN
777,,NaN,,,,NaN,,,,NaN,,,NaN
778,47,NaN,37,61,99,NaN,13,59,59,NaN,87,-11,NaN
779,,NaN,,,,NaN,,,,NaN,,,NaN
780,48,NaN,37,61,99,NaN,13,59,59,NaN,87,-11,NaN
781,,NaN,,,,NaN,,,,NaN,,,NaN
782,47,NaN,37,61,99,NaN,13,59,60,NaN,88,-11,NaN
783,,NaN,,,,NaN,,,,NaN,,,NaN
784,47,NaN,37,61,99,NaN,13,59,60,NaN,87,-11,NaN
785,,NaN,,,,NaN,,,,NaN,,,NaN
786,47,NaN,37,61,99,NaN,13,58,59,NaN,89,-11,NaN
787,,NaN,,,,NaN,,,,NaN,,,NaN
788,47,NaN,37,60,99,NaN,13,58,59,NaN,87,-11,NaN
789,,NaN,,,,NaN,,,,NaN,,,NaN
790,47,NaN,37,61,100,NaN,13,57,58,NaN,89,-11,NaN
791,,NaN,,,,NaN,,,,NaN,,,NaN
792,46,NaN,37,60,100,NaN,13,57,58,NaN,88,-11,NaN
793,,NaN,,,,NaN,,,,NaN,,,NaN
794,47,NaN,37,61,100,NaN,13,57,58,NaN,89,-11,NaN
795,,NaN,,,,NaN,,,,NaN,,,NaN
796,47,NaN,37,60,100,NaN,13,57,57,NaN,89,-11,NaN
797,,NaN,,,,NaN,,,,NaN,,,NaN
798,48,NaN,37,61,100,NaN,13,57,57,NaN,89,-11,NaN
799,,NaN,,,,NaN,,,,NaN,,,NaN
800,45,NaN,37,65,100,NaN,13,57,57,NaN,107,-10,NaN
801,,NaN,,,,NaN,,,,NaN,,,NaN
802,39,NaN,37,60,100,NaN,13,57,58,NaN,84,-10,NaN
803,,NaN,,,,NaN,,,,NaN,,,NaN
804,40,NaN,37,59,100,NaN,13,58,57,NaN,78,-11,NaN
805,,NaN,,,,NaN,,,,NaN,,,NaN
806,44,NaN,37,59,100,NaN,13,58,58,NaN,88,-11,NaN
807,,NaN,,,,NaN,,,,NaN,,,NaN
808,48,NaN,37,61,100,NaN,13,58,58,NaN,91,-11,NaN
809,,NaN,,,,NaN,,,,NaN,,,NaN
810,49,NaN,37,62,100,NaN,13,58,58,NaN,93,-11,NaN
811,,NaN,,,,NaN,,,,NaN,,,NaN
812,49,NaN,37,62,100,NaN,13,58,59,NaN,93,-11,NaN
813,,NaN,,,,NaN,,,,NaN,,,NaN
814,49,NaN,37,63,100,NaN,13,58,59,NaN,96,-11,NaN
815,,NaN,,,,NaN,,,,NaN,,,NaN
816,48,NaN,37,62,100,NaN,13,58,59,NaN,93,-11,NaN
817,,NaN,,,,NaN,,,,NaN,,,NaN
818,49,NaN,37,63,100,NaN,13,58,59,NaN,94,-11,NaN
819,,NaN,,,,NaN,,,,NaN,,,NaN
820,48,NaN,37,62,100,NaN,13,58,59,NaN,93,-11,NaN
821,,NaN,,,,NaN,,,,NaN,,,NaN
822,49,NaN,37,63,100,NaN,13,58,59,NaN,94,-11,NaN
823,,NaN,,,,NaN,,,,NaN,,,NaN
824,48,NaN,37,62,100,NaN,13,58,58,NaN,93,-11,NaN
825,,NaN,,,,NaN,,,,NaN,,,NaN
826,49,NaN,37,62,100,NaN,13,58,58,NaN,92,-11,NaN
827,,NaN,,,,NaN,,,,NaN,,,NaN
828,48,NaN,37,62,100,NaN,13,58,58,NaN,93,-11,NaN
829,,NaN,,,,NaN,,,,NaN,,,NaN
830,49,NaN,37,62,100,NaN,13,58,58,NaN,91,-11,NaN
831,,NaN,,,,NaN,,,,NaN,,,NaN
832,48,NaN,37,62,100,NaN,13,58,59,NaN,93,-11,NaN
833,,NaN,,,,NaN,,,,NaN,,,NaN
834,48,NaN,37,62,100,NaN,13,58,59,NaN,91,-11,NaN
835,,NaN,,,,NaN,,,,NaN,,,NaN
836,49,NaN,37,62,100,NaN,13,58,59,NaN,94,-11,NaN
837,,NaN,,,,NaN,,,,NaN,,,NaN
838,49,NaN,37,62,100,NaN,13,58,58,NaN,93,-11,NaN
839,,NaN,,,,NaN,,,,NaN,,,NaN
840,49,NaN,37,62,100,NaN,13,58,58,NaN,94,-11,NaN
841,,NaN,,,,NaN,,,,NaN,,,NaN
842,49,NaN,37,62,100,NaN,13,58,58,NaN,95,-11,NaN
843,,NaN,,,,NaN,,,,NaN,,,NaN
844,49,NaN,37,62,100,NaN,13,58,58,NaN,93,-11,NaN
845,,NaN,,,,NaN,,,,NaN,,,NaN
846,49,NaN,37,62,100,NaN,13,58,58,NaN,96,-11,NaN
847,,NaN,,,,NaN,,,,NaN,,,NaN
848,49,NaN,37,62,100,NaN,13,58,59,NaN,94,-11,NaN
849,,NaN,,,,NaN,,,,NaN,,,NaN
850,50,NaN,37,63,100,NaN,13,58,59,NaN,95,-10,NaN
