time,Solar8000/CVP,Solar8000/HR,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/ART_DBP,Solar8000/ART_MBP,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,SNUADC/ART,Solar8000/ART_SBP,SNUADC/ECG_II
4629,10,78,30,13,48,67,NaN,NaN,100,78,NaN,101,NaN
4630,,,,,,,NaN,NaN,,,NaN,,NaN
4631,10,78,30,13,47,66,NaN,NaN,100,78,NaN,100,NaN
4632,,,,,,,NaN,NaN,,,NaN,,NaN
4633,10,78,30,13,48,67,NaN,NaN,100,78,NaN,102,NaN
4634,,,,,,,NaN,NaN,,,NaN,,NaN
4635,10,78,30,13,47,66,NaN,NaN,100,78,NaN,100,NaN
4636,,,,,,,NaN,NaN,,,NaN,,NaN
4637,10,78,30,13,48,67,NaN,NaN,100,78,NaN,101,NaN
4638,,,,,,,NaN,NaN,,,NaN,,NaN
4639,10,78,30,13,47,66,NaN,NaN,100,78,NaN,101,NaN
4640,,,,,,,NaN,NaN,,,NaN,,NaN
4641,10,78,30,13,47,66,NaN,NaN,100,78,NaN,100,NaN
4642,,,,,,,NaN,NaN,,,NaN,,NaN
4643,10,78,30,13,47,66,NaN,NaN,100,78,NaN,100,NaN
4644,,,,,,,NaN,NaN,,,NaN,,NaN
4645,10,78,30,13,47,66,NaN,NaN,100,78,NaN,100,NaN
4646,,,,,,,NaN,NaN,,,NaN,,NaN
4647,10,77,30,13,48,67,NaN,NaN,100,78,NaN,102,NaN
4648,,,,,,,NaN,NaN,,,NaN,,NaN
4649,10,78,30,13,47,66,NaN,NaN,100,78,NaN,100,NaN
4650,,,,,,,NaN,NaN,,,NaN,,NaN
4651,10,78,30,13,48,67,NaN,NaN,100,78,NaN,101,NaN
4652,,,,,,,NaN,NaN,,,NaN,,NaN
4653,10,78,30,13,47,66,NaN,NaN,100,79,NaN,100,NaN
4654,,,,,,,NaN,NaN,,,NaN,,NaN
4655,10,78,30,13,47,66,NaN,NaN,100,79,NaN,100,NaN
4656,,,,,,,NaN,NaN,,,NaN,,NaN
4657,10,78,30,13,47,66,NaN,NaN,100,78,NaN,100,NaN
4658,,,,,,,NaN,NaN,,,NaN,,NaN
4659,10,78,30,13,47,66,NaN,NaN,100,78,NaN,100,NaN
4660,,,,,,,NaN,NaN,,,NaN,,NaN
4661,10,78,30,13,48,67,NaN,NaN,100,78,NaN,102,NaN
4662,,,,,,,NaN,NaN,,,NaN,,NaN
4663,10,77,30,13,47,66,NaN,NaN,100,78,NaN,100,NaN
4664,,,,,,,NaN,NaN,,,NaN,,NaN
4665,10,77,30,13,48,67,NaN,NaN,100,78,NaN,101,NaN
4666,,,,,,,NaN,NaN,,,NaN,,NaN
4667,10,77,30,13,47,66,NaN,NaN,100,78,NaN,101,NaN
4668,,,,,,,NaN,NaN,,,NaN,,NaN
4669,10,78,30,13,47,66,NaN,NaN,100,78,NaN,101,NaN
4670,,,,,,,NaN,NaN,,,NaN,,NaN
4671,10,78,30,13,48,67,NaN,NaN,100,78,NaN,101,NaN
4672,,,,,,,NaN,NaN,,,NaN,,NaN
4673,10,78,30,13,48,67,NaN,NaN,100,78,NaN,101,NaN
4674,,,,,,,NaN,NaN,,,NaN,,NaN
4675,10,78,30,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4676,,,,,,,NaN,NaN,,,NaN,,NaN
4677,10,78,30,13,48,67,NaN,NaN,100,79,NaN,102,NaN
4678,,,,,,,NaN,NaN,,,NaN,,NaN
4679,10,78,30,13,48,68,NaN,NaN,100,79,NaN,103,NaN
4680,,,,,,,NaN,NaN,,,NaN,,NaN
4681,10,78,30,13,48,67,NaN,NaN,100,79,NaN,101,NaN
4682,,,,,,,NaN,NaN,,,NaN,,NaN
4683,10,79,30,13,48,67,NaN,NaN,100,79,NaN,101,NaN
4684,,,,,,,NaN,NaN,,,NaN,,NaN
4685,10,78,30,13,48,67,NaN,NaN,100,79,NaN,101,NaN
4686,,,,,,,NaN,NaN,,,NaN,,NaN
4687,10,78,30,13,47,66,NaN,NaN,100,79,NaN,100,NaN
4688,,,,,,,NaN,NaN,,,NaN,,NaN
4689,10,78,30,13,48,67,NaN,NaN,100,78,NaN,101,NaN
4690,,,,,,,NaN,NaN,,,NaN,,NaN
4691,10,78,30,13,47,67,NaN,NaN,100,78,NaN,101,NaN
4692,,,,,,,NaN,NaN,,,NaN,,NaN
4693,10,78,30,13,48,67,NaN,NaN,100,78,NaN,102,NaN
4694,,,,,,,NaN,NaN,,,NaN,,NaN
4695,10,78,30,13,47,67,NaN,NaN,100,79,NaN,101,NaN
4696,,,,,,,NaN,NaN,,,NaN,,NaN
4697,10,78,30,13,48,67,NaN,NaN,100,78,NaN,102,NaN
4698,,,,,,,NaN,NaN,,,NaN,,NaN
4699,10,78,30,13,47,66,NaN,NaN,100,78,NaN,101,NaN
4700,,,,,,,NaN,NaN,,,NaN,,NaN
4701,10,78,30,13,47,66,NaN,NaN,100,78,NaN,101,NaN
4702,,,,,,,NaN,NaN,,,NaN,,NaN
4703,10,78,30,13,48,67,NaN,NaN,100,78,NaN,102,NaN
4704,,,,,,,NaN,NaN,,,NaN,,NaN
4705,10,78,30,13,47,66,NaN,NaN,100,78,NaN,101,NaN
4706,,,,,,,NaN,NaN,,,NaN,,NaN
4707,10,78,30,13,48,67,NaN,NaN,100,78,NaN,103,NaN
4708,,,,,,,NaN,NaN,,,NaN,,NaN
4709,10,77,30,13,48,67,NaN,NaN,100,78,NaN,102,NaN
4710,,,,,,,NaN,NaN,,,NaN,,NaN
4711,10,77,30,13,48,67,NaN,NaN,100,78,NaN,103,NaN
4712,,,,,,,NaN,NaN,,,NaN,,NaN
4713,10,77,30,13,48,67,NaN,NaN,100,78,NaN,103,NaN
4714,,,,,,,NaN,NaN,,,NaN,,NaN
4715,10,78,30,13,49,68,NaN,NaN,100,78,NaN,103,NaN
4716,,,,,,,NaN,NaN,,,NaN,,NaN
4717,10,78,30,13,49,68,NaN,NaN,100,79,NaN,104,NaN
4718,,,,,,,NaN,NaN,,,NaN,,NaN
4719,10,78,31,13,48,68,NaN,NaN,100,79,NaN,103,NaN
4720,,,,,,,NaN,NaN,,,NaN,,NaN
4721,10,78,31,13,49,68,NaN,NaN,100,79,NaN,105,NaN
4722,,,,,,,NaN,NaN,,,NaN,,NaN
4723,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4724,,,,,,,NaN,NaN,,,NaN,,NaN
4725,10,78,31,13,49,68,NaN,NaN,100,78,NaN,105,NaN
4726,,,,,,,NaN,NaN,,,NaN,,NaN
4727,10,77,30,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4728,,,,,,,NaN,NaN,,,NaN,,NaN
4729,10,78,30,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4730,,,,,,,NaN,NaN,,,NaN,,NaN
4731,10,78,30,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4732,,,,,,,NaN,NaN,,,NaN,,NaN
4733,10,78,30,13,48,67,NaN,NaN,100,78,NaN,102,NaN
4734,,,,,,,NaN,NaN,,,NaN,,NaN
4735,10,78,30,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4736,,,,,,,NaN,NaN,,,NaN,,NaN
4737,10,78,30,13,48,67,NaN,NaN,100,78,NaN,102,NaN
4738,,,,,,,NaN,NaN,,,NaN,,NaN
4739,10,78,30,13,49,68,NaN,NaN,100,78,NaN,104,NaN
4740,,,,,,,NaN,NaN,,,NaN,,NaN
4741,10,78,30,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4742,,,,,,,NaN,NaN,,,NaN,,NaN
4743,10,78,30,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4744,,,,,,,NaN,NaN,,,NaN,,NaN
4745,10,77,30,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4746,,,,,,,NaN,NaN,,,NaN,,NaN
4747,10,77,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4748,,,,,,,NaN,NaN,,,NaN,,NaN
4749,10,77,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4750,,,,,,,NaN,NaN,,,NaN,,NaN
4751,10,78,31,13,48,67,NaN,NaN,100,78,NaN,103,NaN
4752,,,,,,,NaN,NaN,,,NaN,,NaN
4753,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4754,,,,,,,NaN,NaN,,,NaN,,NaN
4755,10,78,30,13,48,67,NaN,NaN,100,78,NaN,103,NaN
4756,,,,,,,NaN,NaN,,,NaN,,NaN
4757,10,78,30,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4758,,,,,,,NaN,NaN,,,NaN,,NaN
4759,10,78,30,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4760,,,,,,,NaN,NaN,,,NaN,,NaN
4761,10,78,31,13,48,68,NaN,NaN,100,79,NaN,104,NaN
4762,,,,,,,NaN,NaN,,,NaN,,NaN
4763,10,78,31,13,48,68,NaN,NaN,100,78,NaN,105,NaN
4764,,,,,,,NaN,NaN,,,NaN,,NaN
4765,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4766,,,,,,,NaN,NaN,,,NaN,,NaN
4767,10,77,31,13,49,68,NaN,NaN,100,78,NaN,105,NaN
4768,,,,,,,NaN,NaN,,,NaN,,NaN
4769,10,77,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4770,,,,,,,NaN,NaN,,,NaN,,NaN
4771,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4772,,,,,,,NaN,NaN,,,NaN,,NaN
4773,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4774,,,,,,,NaN,NaN,,,NaN,,NaN
4775,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4776,,,,,,,NaN,NaN,,,NaN,,NaN
4777,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4778,,,,,,,NaN,NaN,,,NaN,,NaN
4779,10,78,31,13,48,67,NaN,NaN,100,78,NaN,103,NaN
4780,,,,,,,NaN,NaN,,,NaN,,NaN
4781,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4782,,,,,,,NaN,NaN,,,NaN,,NaN
4783,10,78,31,13,48,67,NaN,NaN,100,78,NaN,103,NaN
4784,,,,,,,NaN,NaN,,,NaN,,NaN
4785,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4786,,,,,,,NaN,NaN,,,NaN,,NaN
4787,10,77,31,13,48,67,NaN,NaN,100,78,NaN,103,NaN
4788,,,,,,,NaN,NaN,,,NaN,,NaN
4789,10,77,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4790,,,,,,,NaN,NaN,,,NaN,,NaN
4791,10,77,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4792,,,,,,,NaN,NaN,,,NaN,,NaN
4793,10,77,31,13,48,67,NaN,NaN,100,78,NaN,103,NaN
4794,,,,,,,NaN,NaN,,,NaN,,NaN
4795,10,77,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4796,,,,,,,NaN,NaN,,,NaN,,NaN
4797,10,78,31,13,48,67,NaN,NaN,100,78,NaN,103,NaN
4798,,,,,,,NaN,NaN,,,NaN,,NaN
4799,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4800,,,,,,,NaN,NaN,,,NaN,,NaN
4801,10,78,31,13,48,67,NaN,NaN,100,78,NaN,102,NaN
4802,,,,,,,NaN,NaN,,,NaN,,NaN
4803,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4804,,,,,,,NaN,NaN,,,NaN,,NaN
4805,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4806,,,,,,,NaN,NaN,,,NaN,,NaN
4807,10,78,31,13,48,67,NaN,NaN,100,78,NaN,103,NaN
4808,,,,,,,NaN,NaN,,,NaN,,NaN
4809,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4810,,,,,,,NaN,NaN,,,NaN,,NaN
4811,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4812,,,,,,,NaN,NaN,,,NaN,,NaN
4813,10,78,31,13,48,68,NaN,NaN,100,78,NaN,105,NaN
4814,,,,,,,NaN,NaN,,,NaN,,NaN
4815,10,76,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4816,,,,,,,NaN,NaN,,,NaN,,NaN
4817,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4818,,,,,,,NaN,NaN,,,NaN,,NaN
4819,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4820,,,,,,,NaN,NaN,,,NaN,,NaN
4821,10,78,31,13,48,68,NaN,NaN,100,79,NaN,103,NaN
4822,,,,,,,NaN,NaN,,,NaN,,NaN
4823,10,78,31,13,48,68,NaN,NaN,100,79,NaN,104,NaN
4824,,,,,,,NaN,NaN,,,NaN,,NaN
4825,10,80,31,13,48,67,NaN,NaN,100,79,NaN,103,NaN
4826,,,,,,,NaN,NaN,,,NaN,,NaN
4827,10,78,31,13,48,68,NaN,NaN,100,79,NaN,105,NaN
4828,,,,,,,NaN,NaN,,,NaN,,NaN
4829,10,78,31,13,48,68,NaN,NaN,100,79,NaN,103,NaN
4830,,,,,,,NaN,NaN,,,NaN,,NaN
4831,10,78,31,13,49,68,NaN,NaN,100,78,NaN,105,NaN
4832,,,,,,,NaN,NaN,,,NaN,,NaN
4833,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4834,,,,,,,NaN,NaN,,,NaN,,NaN
4835,10,78,31,13,48,68,NaN,NaN,100,79,NaN,104,NaN
4836,,,,,,,NaN,NaN,,,NaN,,NaN
4837,10,76,31,13,48,68,NaN,NaN,100,79,NaN,104,NaN
4838,,,,,,,NaN,NaN,,,NaN,,NaN
4839,10,79,31,13,48,68,NaN,NaN,100,79,NaN,103,NaN
4840,,,,,,,NaN,NaN,,,NaN,,NaN
4841,10,79,31,13,48,68,NaN,NaN,100,79,NaN,104,NaN
4842,,,,,,,NaN,NaN,,,NaN,,NaN
4843,10,79,31,13,48,67,NaN,NaN,100,79,NaN,103,NaN
4844,,,,,,,NaN,NaN,,,NaN,,NaN
4845,10,79,31,13,48,68,NaN,NaN,100,79,NaN,104,NaN
4846,,,,,,,NaN,NaN,,,NaN,,NaN
4847,10,78,31,13,48,67,NaN,NaN,100,79,NaN,103,NaN
4848,,,,,,,NaN,NaN,,,NaN,,NaN
4849,10,78,31,13,48,67,NaN,NaN,100,79,NaN,103,NaN
4850,,,,,,,NaN,NaN,,,NaN,,NaN
4851,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4852,,,,,,,NaN,NaN,,,NaN,,NaN
4853,10,78,31,13,48,67,NaN,NaN,100,78,NaN,102,NaN
4854,,,,,,,NaN,NaN,,,NaN,,NaN
4855,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4856,,,,,,,NaN,NaN,,,NaN,,NaN
4857,10,77,31,13,47,67,NaN,NaN,100,78,NaN,102,NaN
4858,,,,,,,NaN,NaN,,,NaN,,NaN
4859,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4860,,,,,,,NaN,NaN,,,NaN,,NaN
4861,10,78,31,13,48,67,NaN,NaN,100,78,NaN,103,NaN
4862,,,,,,,NaN,NaN,,,NaN,,NaN
4863,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4864,,,,,,,NaN,NaN,,,NaN,,NaN
4865,10,77,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4866,,,,,,,NaN,NaN,,,NaN,,NaN
4867,10,78,32,13,48,67,NaN,NaN,100,78,NaN,103,NaN
4868,,,,,,,NaN,NaN,,,NaN,,NaN
4869,10,77,32,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4870,,,,,,,NaN,NaN,,,NaN,,NaN
4871,10,77,32,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4872,,,,,,,NaN,NaN,,,NaN,,NaN
4873,10,78,32,13,49,69,NaN,NaN,100,78,NaN,105,NaN
4874,,,,,,,NaN,NaN,,,NaN,,NaN
4875,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4876,,,,,,,NaN,NaN,,,NaN,,NaN
4877,10,78,31,13,49,69,NaN,NaN,100,79,NaN,104,NaN
4878,,,,,,,NaN,NaN,,,NaN,,NaN
4879,10,78,31,13,48,68,NaN,NaN,100,79,NaN,104,NaN
4880,,,,,,,NaN,NaN,,,NaN,,NaN
4881,10,78,31,13,48,68,NaN,NaN,100,79,NaN,103,NaN
4882,,,,,,,NaN,NaN,,,NaN,,NaN
4883,10,78,31,13,47,68,NaN,NaN,100,78,NaN,103,NaN
4884,,,,,,,NaN,NaN,,,NaN,,NaN
4885,10,78,31,13,47,67,NaN,NaN,100,78,NaN,103,NaN
4886,,,,,,,NaN,NaN,,,NaN,,NaN
4887,10,77,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4888,,,,,,,NaN,NaN,,,NaN,,NaN
4889,10,77,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4890,,,,,,,NaN,NaN,,,NaN,,NaN
4891,10,77,31,13,48,68,NaN,NaN,100,78,NaN,105,NaN
4892,,,,,,,NaN,NaN,,,NaN,,NaN
4893,10,77,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4894,,,,,,,NaN,NaN,,,NaN,,NaN
4895,10,77,31,13,49,68,NaN,NaN,100,78,NaN,104,NaN
4896,,,,,,,NaN,NaN,,,NaN,,NaN
4897,10,80,31,13,48,68,NaN,NaN,100,78,NaN,105,NaN
4898,,,,,,,NaN,NaN,,,NaN,,NaN
4899,10,77,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4900,,,,,,,NaN,NaN,,,NaN,,NaN
4901,10,78,31,13,48,69,NaN,NaN,100,78,NaN,105,NaN
4902,,,,,,,NaN,NaN,,,NaN,,NaN
4903,10,75,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4904,,,,,,,NaN,NaN,,,NaN,,NaN
4905,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4906,,,,,,,NaN,NaN,,,NaN,,NaN
4907,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4908,,,,,,,NaN,NaN,,,NaN,,NaN
4909,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4910,,,,,,,NaN,NaN,,,NaN,,NaN
4911,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4912,,,,,,,NaN,NaN,,,NaN,,NaN
4913,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4914,,,,,,,NaN,NaN,,,NaN,,NaN
4915,10,78,31,13,48,68,NaN,NaN,100,78,NaN,105,NaN
4916,,,,,,,NaN,NaN,,,NaN,,NaN
4917,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4918,,,,,,,NaN,NaN,,,NaN,,NaN
4919,10,78,31,13,48,68,NaN,NaN,100,78,NaN,105,NaN
4920,,,,,,,NaN,NaN,,,NaN,,NaN
4921,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4922,,,,,,,NaN,NaN,,,NaN,,NaN
4923,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4924,,,,,,,NaN,NaN,,,NaN,,NaN
4925,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4926,,,,,,,NaN,NaN,,,NaN,,NaN
4927,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4928,,,,,,,NaN,NaN,,,NaN,,NaN
4929,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4930,,,,,,,NaN,NaN,,,NaN,,NaN
4931,10,77,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4932,,,,,,,NaN,NaN,,,NaN,,NaN
4933,10,78,31,13,48,68,NaN,NaN,100,78,NaN,105,NaN
4934,,,,,,,NaN,NaN,,,NaN,,NaN
4935,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4936,,,,,,,NaN,NaN,,,NaN,,NaN
4937,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4938,,,,,,,NaN,NaN,,,NaN,,NaN
4939,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4940,,,,,,,NaN,NaN,,,NaN,,NaN
4941,10,78,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4942,,,,,,,NaN,NaN,,,NaN,,NaN
4943,10,78,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4944,,,,,,,NaN,NaN,,,NaN,,NaN
4945,10,78,31,13,47,68,NaN,NaN,100,78,NaN,103,NaN
4946,,,,,,,NaN,NaN,,,NaN,,NaN
4947,10,77,31,13,48,68,NaN,NaN,100,78,NaN,105,NaN
4948,,,,,,,NaN,NaN,,,NaN,,NaN
4949,10,77,31,13,47,68,NaN,NaN,100,78,NaN,104,NaN
4950,,,,,,,NaN,NaN,,,NaN,,NaN
4951,10,77,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4952,,,,,,,NaN,NaN,,,NaN,,NaN
4953,10,77,31,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4954,,,,,,,NaN,NaN,,,NaN,,NaN
4955,10,77,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4956,,,,,,,NaN,NaN,,,NaN,,NaN
4957,10,77,31,13,48,69,NaN,NaN,100,78,NaN,105,NaN
4958,,,,,,,NaN,NaN,,,NaN,,NaN
4959,10,77,31,13,48,68,NaN,NaN,100,78,NaN,105,NaN
4960,,,,,,,NaN,NaN,,,NaN,,NaN
4961,10,77,31,13,48,69,NaN,NaN,100,78,NaN,106,NaN
4962,,,,,,,NaN,NaN,,,NaN,,NaN
4963,10,77,31,13,47,68,NaN,NaN,100,78,NaN,104,NaN
4964,,,,,,,NaN,NaN,,,NaN,,NaN
4965,10,88,31,13,47,68,NaN,NaN,100,77,NaN,104,NaN
4966,,,,,,,NaN,NaN,,,NaN,,NaN
4967,10,88,31,13,47,67,NaN,NaN,100,77,NaN,104,NaN
4968,,,,,,,NaN,NaN,,,NaN,,NaN
4969,10,88,31,13,48,67,NaN,NaN,100,78,NaN,104,NaN
4970,,,,,,,NaN,NaN,,,NaN,,NaN
4971,10,88,31,13,49,68,NaN,NaN,100,78,NaN,105,NaN
4972,,,,,,,NaN,NaN,,,NaN,,NaN
4973,10,88,31,13,48,68,NaN,NaN,100,78,NaN,104,NaN
4974,,,,,,,NaN,NaN,,,NaN,,NaN
4975,10,88,31,13,48,69,NaN,NaN,100,78,NaN,106,NaN
4976,,,,,,,NaN,NaN,,,NaN,,NaN
4977,10,88,31,13,48,68,NaN,NaN,100,78,NaN,105,NaN
4978,,,,,,,NaN,NaN,,,NaN,,NaN
4979,10,89,32,13,48,69,NaN,NaN,100,78,NaN,105,NaN
4980,,,,,,,NaN,NaN,,,NaN,,NaN
4981,10,97,32,13,48,69,NaN,NaN,100,77,NaN,102,NaN
4982,,,,,,,NaN,NaN,,,NaN,,NaN
4983,10,97,32,13,48,68,NaN,NaN,100,78,NaN,103,NaN
4984,,,,,,,NaN,NaN,,,NaN,,NaN
4985,10,96,32,13,48,69,NaN,NaN,100,77,NaN,104,NaN
4986,,,,,,,NaN,NaN,,,NaN,,NaN
4987,10,83,32,13,48,68,NaN,NaN,100,77,NaN,105,NaN
4988,,,,,,,NaN,NaN,,,NaN,,NaN
4989,10,82,32,13,48,69,NaN,NaN,100,77,NaN,105,NaN
4990,,,,,,,NaN,NaN,,,NaN,,NaN
4991,10,77,32,13,48,68,NaN,NaN,100,77,NaN,104,NaN
4992,,,,,,,NaN,NaN,,,NaN,,NaN
4993,10,77,31,13,48,69,NaN,NaN,100,77,NaN,105,NaN
4994,,,,,,,NaN,NaN,,,NaN,,NaN
4995,10,76,31,13,48,68,NaN,NaN,100,77,NaN,104,NaN
4996,,,,,,,NaN,NaN,,,NaN,,NaN
4997,10,77,31,13,48,69,NaN,NaN,100,78,NaN,105,NaN
4998,,,,,,,NaN,NaN,,,NaN,,NaN
4999,10,77,31,13,48,68,NaN,NaN,100,77,NaN,105,NaN
5000,,,,,,,NaN,NaN,,,NaN,,NaN
5001,10,77,31,13,48,68,NaN,NaN,100,77,NaN,104,NaN
5002,,,,,,,NaN,NaN,,,NaN,,NaN
5003,10,76,31,13,48,69,NaN,NaN,100,77,NaN,105,NaN
5004,,,,,,,NaN,NaN,,,NaN,,NaN
5005,10,76,31,13,48,68,NaN,NaN,100,77,NaN,104,NaN
5006,,,,,,,NaN,NaN,,,NaN,,NaN
5007,10,77,32,13,48,68,NaN,NaN,100,77,NaN,105,NaN
5008,,,,,,,NaN,NaN,,,NaN,,NaN
5009,10,76,32,13,47,68,NaN,NaN,100,77,NaN,104,NaN
5010,,,,,,,NaN,NaN,,,NaN,,NaN
5011,10,77,32,13,48,68,NaN,NaN,100,77,NaN,104,NaN
5012,,,,,,,NaN,NaN,,,NaN,,NaN
5013,10,77,31,13,48,68,NaN,NaN,100,77,NaN,105,NaN
5014,,,,,,,NaN,NaN,,,NaN,,NaN
5015,10,77,31,13,49,69,NaN,NaN,100,77,NaN,105,NaN
5016,,,,,,,NaN,NaN,,,NaN,,NaN
5017,10,77,31,13,48,69,NaN,NaN,100,77,NaN,106,NaN
5018,,,,,,,NaN,NaN,,,NaN,,NaN
5019,10,77,32,13,48,69,NaN,NaN,100,78,NaN,105,NaN
5020,,,,,,,NaN,NaN,,,NaN,,NaN
5021,10,77,32,13,48,69,NaN,NaN,100,78,NaN,106,NaN
5022,,,,,,,NaN,NaN,,,NaN,,NaN
5023,10,77,32,13,48,68,NaN,NaN,100,78,NaN,105,NaN
5024,,,,,,,NaN,NaN,,,NaN,,NaN
5025,10,77,32,13,48,69,NaN,NaN,100,78,NaN,105,NaN
5026,,,,,,,NaN,NaN,,,NaN,,NaN
5027,10,77,32,13,48,68,NaN,NaN,100,78,NaN,104,NaN
5028,,,,,,,NaN,NaN,,,NaN,,NaN
5029,10,76,32,13,48,68,NaN,NaN,100,78,NaN,104,NaN
5030,,,,,,,NaN,NaN,,,NaN,,NaN
5031,10,76,32,13,48,69,NaN,NaN,100,78,NaN,105,NaN
5032,,,,,,,NaN,NaN,,,NaN,,NaN
5033,10,77,32,13,48,68,NaN,NaN,100,78,NaN,104,NaN
5034,,,,,,,NaN,NaN,,,NaN,,NaN
5035,10,76,32,13,48,69,NaN,NaN,100,78,NaN,105,NaN
5036,,,,,,,NaN,NaN,,,NaN,,NaN
5037,10,76,32,13,48,68,NaN,NaN,100,78,NaN,105,NaN
5038,,,,,,,NaN,NaN,,,NaN,,NaN
5039,10,77,32,13,48,69,NaN,NaN,100,78,NaN,106,NaN
5040,,,,,,,NaN,NaN,,,NaN,,NaN
5041,10,77,32,13,47,68,NaN,NaN,100,77,NaN,105,NaN
5042,,,,,,,NaN,NaN,,,NaN,,NaN
5043,10,77,32,13,48,68,NaN,NaN,100,77,NaN,105,NaN
5044,,,,,,,NaN,NaN,,,NaN,,NaN
5045,10,76,32,13,48,68,NaN,NaN,100,77,NaN,105,NaN
5046,,,,,,,NaN,NaN,,,NaN,,NaN
5047,10,76,32,13,48,68,NaN,NaN,100,77,NaN,105,NaN
5048,,,,,,,NaN,NaN,,,NaN,,NaN
5049,10,76,32,13,48,69,NaN,NaN,100,77,NaN,105,NaN
5050,,,,,,,NaN,NaN,,,NaN,,NaN
5051,10,77,32,13,48,68,NaN,NaN,100,77,NaN,104,NaN
5052,,,,,,,NaN,NaN,,,NaN,,NaN
5053,10,77,32,13,48,69,NaN,NaN,100,78,NaN,105,NaN
