time,Solar8000/PLETH_HR,Solar8000/HR,Solar8000/CVP,SNUADC/ECG_V5,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/ART_MBP,Solar8000/ART_SBP,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/ETCO2,Solar8000/PLETH_SPO2,SNUADC/ART
22151,99,98,13,NaN,49,NaN,69,116,19,NaN,35,100,NaN
22152,,,,NaN,,NaN,,,,NaN,,,NaN
22153,99,98,13,NaN,49,NaN,69,113,19,NaN,35,100,NaN
22154,,,,NaN,,NaN,,,,NaN,,,NaN
22155,99,98,13,NaN,49,NaN,69,115,19,NaN,35,100,NaN
22156,,,,NaN,,NaN,,,,NaN,,,NaN
22157,99,98,13,NaN,49,NaN,69,113,19,NaN,35,100,NaN
22158,,,,NaN,,NaN,,,,NaN,,,NaN
22159,99,98,13,NaN,48,NaN,69,113,19,NaN,35,100,NaN
22160,,,,NaN,,NaN,,,,NaN,,,NaN
22161,99,98,13,NaN,49,NaN,69,115,19,NaN,35,100,NaN
22162,,,,NaN,,NaN,,,,NaN,,,NaN
22163,99,98,13,NaN,48,NaN,69,113,19,NaN,35,100,NaN
22164,,,,NaN,,NaN,,,,NaN,,,NaN
22165,99,99,13,NaN,48,NaN,69,114,19,NaN,35,100,NaN
22166,,,,NaN,,NaN,,,,NaN,,,NaN
22167,99,99,13,NaN,49,NaN,69,115,19,NaN,35,100,NaN
22168,,,,NaN,,NaN,,,,NaN,,,NaN
22169,99,99,13,NaN,48,NaN,69,113,19,NaN,35,100,NaN
22170,,,,NaN,,NaN,,,,NaN,,,NaN
22171,99,99,13,NaN,48,NaN,69,114,19,NaN,35,100,NaN
22172,,,,NaN,,NaN,,,,NaN,,,NaN
22173,99,99,13,NaN,49,NaN,69,114,19,NaN,35,100,NaN
22174,,,,NaN,,NaN,,,,NaN,,,NaN
22175,99,99,13,NaN,48,NaN,69,113,19,NaN,35,100,NaN
22176,,,,NaN,,NaN,,,,NaN,,,NaN
22177,99,99,13,NaN,49,NaN,69,115,19,NaN,35,100,NaN
22178,,,,NaN,,NaN,,,,NaN,,,NaN
22179,99,99,13,NaN,50,NaN,70,114,19,NaN,35,100,NaN
22180,,,,NaN,,NaN,,,,NaN,,,NaN
22181,100,99,14,NaN,49,NaN,70,114,19,NaN,35,100,NaN
22182,,,,NaN,,NaN,,,,NaN,,,NaN
22183,100,99,13,NaN,49,NaN,70,116,19,NaN,35,100,NaN
22184,,,,NaN,,NaN,,,,NaN,,,NaN
22185,99,99,13,NaN,49,NaN,70,114,19,NaN,35,100,NaN
22186,,,,NaN,,NaN,,,,NaN,,,NaN
22187,99,99,13,NaN,48,NaN,69,114,19,NaN,35,100,NaN
22188,,,,NaN,,NaN,,,,NaN,,,NaN
22189,99,99,13,NaN,49,NaN,69,114,19,NaN,35,100,NaN
22190,,,,NaN,,NaN,,,,NaN,,,NaN
22191,99,99,14,NaN,48,NaN,69,113,19,NaN,35,100,NaN
22192,,,,NaN,,NaN,,,,NaN,,,NaN
22193,99,99,14,NaN,48,NaN,69,115,19,NaN,35,100,NaN
22194,,,,NaN,,NaN,,,,NaN,,,NaN
22195,99,99,13,NaN,49,NaN,69,114,19,NaN,35,100,NaN
22196,,,,NaN,,NaN,,,,NaN,,,NaN
22197,99,99,13,NaN,48,NaN,69,114,19,NaN,35,100,NaN
22198,,,,NaN,,NaN,,,,NaN,,,NaN
22199,99,99,13,NaN,49,NaN,69,115,19,NaN,35,100,NaN
22200,,,,NaN,,NaN,,,,NaN,,,NaN
22201,99,99,13,NaN,49,NaN,69,114,19,NaN,35,100,NaN
22202,,,,NaN,,NaN,,,,NaN,,,NaN
22203,99,98,13,NaN,48,NaN,69,114,19,NaN,34,100,NaN
22204,,,,NaN,,NaN,,,,NaN,,,NaN
22205,99,98,13,NaN,48,NaN,69,115,19,NaN,34,100,NaN
22206,,,,NaN,,NaN,,,,NaN,,,NaN
22207,99,98,13,NaN,48,NaN,69,113,19,NaN,34,100,NaN
22208,,,,NaN,,NaN,,,,NaN,,,NaN
22209,99,98,13,NaN,48,NaN,69,114,19,NaN,35,100,NaN
22210,,,,NaN,,NaN,,,,NaN,,,NaN
22211,99,98,13,NaN,48,NaN,69,115,19,NaN,35,100,NaN
22212,,,,NaN,,NaN,,,,NaN,,,NaN
22213,99,98,13,NaN,48,NaN,69,113,19,NaN,35,100,NaN
22214,,,,NaN,,NaN,,,,NaN,,,NaN
22215,99,98,13,NaN,49,NaN,69,115,19,NaN,35,100,NaN
22216,,,,NaN,,NaN,,,,NaN,,,NaN
22217,99,98,13,NaN,48,NaN,69,115,19,NaN,35,100,NaN
22218,,,,NaN,,NaN,,,,NaN,,,NaN
22219,99,98,13,NaN,48,NaN,69,114,19,NaN,35,100,NaN
22220,,,,NaN,,NaN,,,,NaN,,,NaN
22221,99,98,13,NaN,49,NaN,69,115,19,NaN,35,100,NaN
22222,,,,NaN,,NaN,,,,NaN,,,NaN
22223,99,98,13,NaN,48,NaN,69,113,19,NaN,35,100,NaN
22224,,,,NaN,,NaN,,,,NaN,,,NaN
22225,99,98,13,NaN,48,NaN,69,114,19,NaN,35,100,NaN
22226,,,,NaN,,NaN,,,,NaN,,,NaN
22227,99,98,13,NaN,49,NaN,69,115,19,NaN,35,100,NaN
22228,,,,NaN,,NaN,,,,NaN,,,NaN
22229,99,98,13,NaN,49,NaN,69,114,19,NaN,35,100,NaN
22230,,,,NaN,,NaN,,,,NaN,,,NaN
22231,99,98,13,NaN,48,NaN,69,114,19,NaN,35,100,NaN
22232,,,,NaN,,NaN,,,,NaN,,,NaN
22233,99,98,13,NaN,49,NaN,70,115,19,NaN,35,100,NaN
22234,,,,NaN,,NaN,,,,NaN,,,NaN
22235,99,98,13,NaN,48,NaN,69,114,19,NaN,35,100,NaN
22236,,,,NaN,,NaN,,,,NaN,,,NaN
22237,99,98,13,NaN,49,NaN,69,115,19,NaN,35,100,NaN
22238,,,,NaN,,NaN,,,,NaN,,,NaN
22239,98,98,13,NaN,48,NaN,69,114,19,NaN,35,100,NaN
22240,,,,NaN,,NaN,,,,NaN,,,NaN
22241,98,98,13,NaN,47,NaN,68,113,19,NaN,35,100,NaN
22242,,,,NaN,,NaN,,,,NaN,,,NaN
22243,98,97,13,NaN,48,NaN,69,115,19,NaN,35,100,NaN
22244,,,,NaN,,NaN,,,,NaN,,,NaN
22245,98,98,13,NaN,48,NaN,68,113,19,NaN,34,100,NaN
22246,,,,NaN,,NaN,,,,NaN,,,NaN
22247,98,97,13,NaN,47,NaN,68,113,19,NaN,34,100,NaN
22248,,,,NaN,,NaN,,,,NaN,,,NaN
22249,98,97,13,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22250,,,,NaN,,NaN,,,,NaN,,,NaN
22251,98,97,13,NaN,47,NaN,68,112,19,NaN,34,100,NaN
22252,,,,NaN,,NaN,,,,NaN,,,NaN
22253,98,97,13,NaN,47,NaN,68,113,19,NaN,35,100,NaN
22254,,,,NaN,,NaN,,,,NaN,,,NaN
22255,98,98,13,NaN,48,NaN,68,114,19,NaN,35,100,NaN
22256,,,,NaN,,NaN,,,,NaN,,,NaN
22257,98,98,13,NaN,47,NaN,68,113,19,NaN,35,100,NaN
22258,,,,NaN,,NaN,,,,NaN,,,NaN
22259,99,98,13,NaN,48,NaN,68,114,19,NaN,35,100,NaN
22260,,,,NaN,,NaN,,,,NaN,,,NaN
22261,99,98,13,NaN,48,NaN,68,113,19,NaN,35,100,NaN
22262,,,,NaN,,NaN,,,,NaN,,,NaN
22263,99,98,13,NaN,48,NaN,68,113,19,NaN,35,100,NaN
22264,,,,NaN,,NaN,,,,NaN,,,NaN
22265,99,98,13,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22266,,,,NaN,,NaN,,,,NaN,,,NaN
22267,99,98,13,NaN,48,NaN,68,112,19,NaN,34,100,NaN
22268,,,,NaN,,NaN,,,,NaN,,,NaN
22269,98,98,13,NaN,48,NaN,68,113,19,NaN,34,100,NaN
22270,,,,NaN,,NaN,,,,NaN,,,NaN
22271,98,98,13,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22272,,,,NaN,,NaN,,,,NaN,,,NaN
22273,98,98,13,NaN,47,NaN,68,113,19,NaN,35,100,NaN
22274,,,,NaN,,NaN,,,,NaN,,,NaN
22275,98,97,13,NaN,48,NaN,68,114,19,NaN,35,100,NaN
22276,,,,NaN,,NaN,,,,NaN,,,NaN
22277,98,97,13,NaN,47,NaN,68,113,19,NaN,35,100,NaN
22278,,,,NaN,,NaN,,,,NaN,,,NaN
22279,98,97,13,NaN,47,NaN,68,113,19,NaN,34,100,NaN
22280,,,,NaN,,NaN,,,,NaN,,,NaN
22281,98,97,13,NaN,48,NaN,69,115,19,NaN,34,100,NaN
22282,,,,NaN,,NaN,,,,NaN,,,NaN
22283,98,97,13,NaN,48,NaN,68,113,19,NaN,34,100,NaN
22284,,,,NaN,,NaN,,,,NaN,,,NaN
22285,98,97,13,NaN,48,NaN,68,113,19,NaN,34,100,NaN
22286,,,,NaN,,NaN,,,,NaN,,,NaN
22287,98,97,13,NaN,48,NaN,69,114,19,NaN,34,100,NaN
22288,,,,NaN,,NaN,,,,NaN,,,NaN
22289,99,98,13,NaN,48,NaN,68,113,19,NaN,34,100,NaN
22290,,,,NaN,,NaN,,,,NaN,,,NaN
22291,99,98,13,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22292,,,,NaN,,NaN,,,,NaN,,,NaN
22293,99,98,13,NaN,48,NaN,69,114,19,NaN,34,100,NaN
22294,,,,NaN,,NaN,,,,NaN,,,NaN
22295,99,98,13,NaN,47,NaN,68,113,19,NaN,35,100,NaN
22296,,,,NaN,,NaN,,,,NaN,,,NaN
22297,98,98,13,NaN,47,NaN,68,114,19,NaN,35,100,NaN
22298,,,,NaN,,NaN,,,,NaN,,,NaN
22299,98,98,13,NaN,48,NaN,68,112,19,NaN,35,100,NaN
22300,,,,NaN,,NaN,,,,NaN,,,NaN
22301,98,97,13,NaN,47,NaN,67,112,19,NaN,34,100,NaN
22302,,,,NaN,,NaN,,,,NaN,,,NaN
22303,98,97,13,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22304,,,,NaN,,NaN,,,,NaN,,,NaN
22305,98,98,13,NaN,48,NaN,68,112,19,NaN,34,100,NaN
22306,,,,NaN,,NaN,,,,NaN,,,NaN
22307,98,98,13,NaN,47,NaN,68,113,19,NaN,34,100,NaN
22308,,,,NaN,,NaN,,,,NaN,,,NaN
22309,98,98,13,NaN,47,NaN,68,113,19,NaN,34,100,NaN
22310,,,,NaN,,NaN,,,,NaN,,,NaN
22311,98,97,13,NaN,47,NaN,67,112,19,NaN,34,100,NaN
22312,,,,NaN,,NaN,,,,NaN,,,NaN
22313,98,97,13,NaN,47,NaN,68,113,19,NaN,34,100,NaN
22314,,,,NaN,,NaN,,,,NaN,,,NaN
22315,98,97,13,NaN,48,NaN,68,113,19,NaN,34,100,NaN
22316,,,,NaN,,NaN,,,,NaN,,,NaN
22317,98,98,13,NaN,48,NaN,68,112,19,NaN,35,100,NaN
22318,,,,NaN,,NaN,,,,NaN,,,NaN
22319,98,98,13,NaN,48,NaN,68,114,19,NaN,35,100,NaN
22320,,,,NaN,,NaN,,,,NaN,,,NaN
22321,98,98,13,NaN,48,NaN,68,112,19,NaN,35,100,NaN
22322,,,,NaN,,NaN,,,,NaN,,,NaN
22323,98,98,13,NaN,48,NaN,68,113,19,NaN,34,100,NaN
22324,,,,NaN,,NaN,,,,NaN,,,NaN
22325,98,98,13,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22326,,,,NaN,,NaN,,,,NaN,,,NaN
22327,99,98,13,NaN,48,NaN,68,112,19,NaN,34,100,NaN
22328,,,,NaN,,NaN,,,,NaN,,,NaN
22329,98,98,13,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22330,,,,NaN,,NaN,,,,NaN,,,NaN
22331,98,98,12,NaN,48,NaN,68,113,19,NaN,35,100,NaN
22332,,,,NaN,,NaN,,,,NaN,,,NaN
22333,98,98,12,NaN,48,NaN,68,112,19,NaN,35,100,NaN
22334,,,,NaN,,NaN,,,,NaN,,,NaN
22335,98,98,12,NaN,48,NaN,68,114,19,NaN,35,100,NaN
22336,,,,NaN,,NaN,,,,NaN,,,NaN
22337,98,98,13,NaN,48,NaN,68,113,19,NaN,34,100,NaN
22338,,,,NaN,,NaN,,,,NaN,,,NaN
22339,98,98,13,NaN,47,NaN,68,113,19,NaN,34,100,NaN
22340,,,,NaN,,NaN,,,,NaN,,,NaN
22341,98,98,13,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22342,,,,NaN,,NaN,,,,NaN,,,NaN
22343,98,97,13,NaN,47,NaN,68,112,19,NaN,34,100,NaN
22344,,,,NaN,,NaN,,,,NaN,,,NaN
22345,98,97,13,NaN,47,NaN,68,113,19,NaN,34,100,NaN
22346,,,,NaN,,NaN,,,,NaN,,,NaN
22347,98,97,12,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22348,,,,NaN,,NaN,,,,NaN,,,NaN
22349,98,97,13,NaN,47,NaN,67,111,19,NaN,34,100,NaN
22350,,,,NaN,,NaN,,,,NaN,,,NaN
22351,98,97,13,NaN,47,NaN,68,113,19,NaN,35,100,NaN
22352,,,,NaN,,NaN,,,,NaN,,,NaN
22353,98,97,12,NaN,48,NaN,68,113,19,NaN,35,100,NaN
22354,,,,NaN,,NaN,,,,NaN,,,NaN
22355,98,97,12,NaN,47,NaN,67,112,19,NaN,35,100,NaN
22356,,,,NaN,,NaN,,,,NaN,,,NaN
22357,98,97,12,NaN,48,NaN,68,114,19,NaN,35,100,NaN
22358,,,,NaN,,NaN,,,,NaN,,,NaN
22359,98,98,12,NaN,49,NaN,68,113,19,NaN,34,100,NaN
22360,,,,NaN,,NaN,,,,NaN,,,NaN
22361,99,98,13,NaN,48,NaN,68,113,19,NaN,34,100,NaN
22362,,,,NaN,,NaN,,,,NaN,,,NaN
22363,99,98,13,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22364,,,,NaN,,NaN,,,,NaN,,,NaN
22365,99,98,12,NaN,48,NaN,68,113,19,NaN,35,100,NaN
22366,,,,NaN,,NaN,,,,NaN,,,NaN
22367,99,98,12,NaN,47,NaN,68,114,19,NaN,35,100,NaN
22368,,,,NaN,,NaN,,,,NaN,,,NaN
22369,99,98,12,NaN,48,NaN,68,114,19,NaN,35,100,NaN
22370,,,,NaN,,NaN,,,,NaN,,,NaN
22371,99,98,12,NaN,47,NaN,68,112,19,NaN,35,100,NaN
22372,,,,NaN,,NaN,,,,NaN,,,NaN
22373,98,98,12,NaN,47,NaN,68,114,19,NaN,35,100,NaN
22374,,,,NaN,,NaN,,,,NaN,,,NaN
22375,98,98,13,NaN,50,NaN,68,112,19,NaN,35,100,NaN
22376,,,,NaN,,NaN,,,,NaN,,,NaN
22377,98,98,13,NaN,47,NaN,67,112,19,NaN,35,100,NaN
22378,,,,NaN,,NaN,,,,NaN,,,NaN
22379,99,98,12,NaN,47,NaN,67,113,19,NaN,34,100,NaN
22380,,,,NaN,,NaN,,,,NaN,,,NaN
22381,99,98,12,NaN,48,NaN,68,112,19,NaN,34,100,NaN
22382,,,,NaN,,NaN,,,,NaN,,,NaN
22383,99,98,12,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22384,,,,NaN,,NaN,,,,NaN,,,NaN
22385,98,98,12,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22386,,,,NaN,,NaN,,,,NaN,,,NaN
22387,98,98,12,NaN,48,NaN,68,112,19,NaN,35,100,NaN
22388,,,,NaN,,NaN,,,,NaN,,,NaN
22389,98,98,12,NaN,48,NaN,68,114,19,NaN,35,100,NaN
22390,,,,NaN,,NaN,,,,NaN,,,NaN
22391,98,98,12,NaN,48,NaN,68,114,19,NaN,35,100,NaN
22392,,,,NaN,,NaN,,,,NaN,,,NaN
22393,98,98,12,NaN,47,NaN,68,112,19,NaN,34,100,NaN
22394,,,,NaN,,NaN,,,,NaN,,,NaN
22395,98,98,12,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22396,,,,NaN,,NaN,,,,NaN,,,NaN
22397,99,98,12,NaN,48,NaN,68,112,19,NaN,34,100,NaN
22398,,,,NaN,,NaN,,,,NaN,,,NaN
22399,99,98,12,NaN,48,NaN,68,112,19,NaN,34,100,NaN
22400,,,,NaN,,NaN,,,,NaN,,,NaN
22401,99,98,12,NaN,48,NaN,69,114,19,NaN,35,100,NaN
22402,,,,NaN,,NaN,,,,NaN,,,NaN
22403,99,98,12,NaN,48,NaN,68,112,19,NaN,35,100,NaN
22404,,,,NaN,,NaN,,,,NaN,,,NaN
22405,98,98,12,NaN,47,NaN,68,112,19,NaN,35,100,NaN
22406,,,,NaN,,NaN,,,,NaN,,,NaN
22407,98,97,12,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22408,,,,NaN,,NaN,,,,NaN,,,NaN
22409,98,97,12,NaN,47,NaN,67,112,19,NaN,34,100,NaN
22410,,,,NaN,,NaN,,,,NaN,,,NaN
22411,98,97,12,NaN,47,NaN,67,113,19,NaN,34,100,NaN
22412,,,,NaN,,NaN,,,,NaN,,,NaN
22413,98,97,12,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22414,,,,NaN,,NaN,,,,NaN,,,NaN
22415,98,98,12,NaN,47,NaN,67,112,19,NaN,34,100,NaN
22416,,,,NaN,,NaN,,,,NaN,,,NaN
22417,99,98,12,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22418,,,,NaN,,NaN,,,,NaN,,,NaN
22419,99,98,12,NaN,48,NaN,68,115,19,NaN,34,100,NaN
22420,,,,NaN,,NaN,,,,NaN,,,NaN
22421,99,98,12,NaN,47,NaN,68,113,19,NaN,35,100,NaN
22422,,,,NaN,,NaN,,,,NaN,,,NaN
22423,99,98,12,NaN,48,NaN,68,114,19,NaN,35,100,NaN
22424,,,,NaN,,NaN,,,,NaN,,,NaN
22425,99,98,12,NaN,48,NaN,68,112,19,NaN,35,100,NaN
22426,,,,NaN,,NaN,,,,NaN,,,NaN
22427,98,98,12,NaN,47,NaN,68,115,19,NaN,34,100,NaN
22428,,,,NaN,,NaN,,,,NaN,,,NaN
22429,98,97,12,NaN,48,NaN,68,115,19,NaN,34,100,NaN
22430,,,,NaN,,NaN,,,,NaN,,,NaN
22431,98,97,12,NaN,48,NaN,68,113,19,NaN,34,100,NaN
22432,,,,NaN,,NaN,,,,NaN,,,NaN
22433,98,97,13,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22434,,,,NaN,,NaN,,,,NaN,,,NaN
22435,97,97,13,NaN,48,NaN,68,114,19,NaN,34,100,NaN
22436,,,,NaN,,NaN,,,,NaN,,,NaN
22437,97,97,13,NaN,48,NaN,68,113,19,NaN,34,100,NaN
22438,,,,NaN,,NaN,,,,NaN,,,NaN
22439,97,96,13,NaN,48,NaN,69,114,19,NaN,34,100,NaN
22440,,,,NaN,,NaN,,,,NaN,,,NaN
22441,96,96,13,NaN,48,NaN,68,113,17,NaN,35,100,NaN
22442,,,,NaN,,NaN,,,,NaN,,,NaN
22443,96,96,13,NaN,48,NaN,69,113,17,NaN,35,100,NaN
22444,,,,NaN,,NaN,,,,NaN,,,NaN
22445,96,96,13,NaN,48,NaN,69,114,17,NaN,35,100,NaN
22446,,,,NaN,,NaN,,,,NaN,,,NaN
22447,96,96,13,NaN,48,NaN,69,112,13,NaN,35,100,NaN
22448,,,,NaN,,NaN,,,,NaN,,,NaN
22449,96,96,13,NaN,48,NaN,69,114,13,NaN,35,100,NaN
22450,,,,NaN,,NaN,,,,NaN,,,NaN
22451,96,96,13,NaN,49,NaN,69,114,13,NaN,35,100,NaN
22452,,,,NaN,,NaN,,,,NaN,,,NaN
22453,96,96,13,NaN,48,NaN,69,113,12,NaN,35,100,NaN
22454,,,,NaN,,NaN,,,,NaN,,,NaN
22455,96,96,13,NaN,48,NaN,69,114,12,NaN,35,100,NaN
22456,,,,NaN,,NaN,,,,NaN,,,NaN
22457,96,96,13,NaN,48,NaN,69,113,12,NaN,35,100,NaN
22458,,,,NaN,,NaN,,,,NaN,,,NaN
22459,96,96,14,NaN,48,NaN,69,112,12,NaN,35,100,NaN
22460,,,,NaN,,NaN,,,,NaN,,,NaN
22461,96,96,14,NaN,49,NaN,69,114,13,NaN,34,100,NaN
22462,,,,NaN,,NaN,,,,NaN,,,NaN
22463,96,96,14,NaN,49,NaN,69,112,13,NaN,34,100,NaN
22464,,,,NaN,,NaN,,,,NaN,,,NaN
22465,97,96,14,NaN,49,NaN,69,113,13,NaN,34,100,NaN
22466,,,,NaN,,NaN,,,,NaN,,,NaN
22467,97,96,14,NaN,50,NaN,70,115,15,NaN,35,100,NaN
22468,,,,NaN,,NaN,,,,NaN,,,NaN
22469,97,96,14,NaN,50,NaN,70,113,15,NaN,35,100,NaN
22470,,,,NaN,,NaN,,,,NaN,,,NaN
22471,97,97,14,NaN,50,NaN,70,114,15,NaN,35,100,NaN
22472,,,,NaN,,NaN,,,,NaN,,,NaN
22473,97,97,14,NaN,50,NaN,70,115,15,NaN,35,100,NaN
22474,,,,NaN,,NaN,,,,NaN,,,NaN
22475,97,96,14,NaN,49,NaN,70,112,17,NaN,35,100,NaN
22476,,,,NaN,,NaN,,,,NaN,,,NaN
22477,97,96,14,NaN,49,NaN,70,114,17,NaN,35,100,NaN
22478,,,,NaN,,NaN,,,,NaN,,,NaN
22479,97,96,14,NaN,50,NaN,70,112,17,NaN,35,100,NaN
22480,,,,NaN,,NaN,,,,NaN,,,NaN
22481,97,96,15,NaN,50,NaN,70,114,19,NaN,36,100,NaN
22482,,,,NaN,,NaN,,,,NaN,,,NaN
22483,97,97,15,NaN,50,NaN,70,115,19,NaN,36,100,NaN
22484,,,,NaN,,NaN,,,,NaN,,,NaN
22485,97,97,15,NaN,51,NaN,70,113,19,NaN,36,100,NaN
22486,,,,NaN,,NaN,,,,NaN,,,NaN
22487,97,96,15,NaN,50,NaN,71,115,19,NaN,35,100,NaN
22488,,,,NaN,,NaN,,,,NaN,,,NaN
22489,97,96,15,NaN,51,NaN,71,114,19,NaN,35,100,NaN
22490,,,,NaN,,NaN,,,,NaN,,,NaN
22491,97,96,15,NaN,51,NaN,71,114,19,NaN,35,100,NaN
22492,,,,NaN,,NaN,,,,NaN,,,NaN
22493,96,96,15,NaN,51,NaN,71,116,19,NaN,35,100,NaN
22494,,,,NaN,,NaN,,,,NaN,,,NaN
22495,96,96,15,NaN,51,NaN,71,115,19,NaN,35,100,NaN
22496,,,,NaN,,NaN,,,,NaN,,,NaN
22497,96,96,15,NaN,51,NaN,71,115,19,NaN,35,100,NaN
22498,,,,NaN,,NaN,,,,NaN,,,NaN
22499,96,96,15,NaN,51,NaN,72,116,19,NaN,35,100,NaN
22500,,,,NaN,,NaN,,,,NaN,,,NaN
22501,97,96,15,NaN,52,NaN,72,116,19,NaN,35,100,NaN
22502,,,,NaN,,NaN,,,,NaN,,,NaN
22503,97,96,15,NaN,52,NaN,72,116,19,NaN,35,100,NaN
22504,,,,NaN,,NaN,,,,NaN,,,NaN
22505,97,96,15,NaN,52,NaN,73,119,19,NaN,35,100,NaN
22506,,,,NaN,,NaN,,,,NaN,,,NaN
22507,97,97,15,NaN,52,NaN,73,117,19,NaN,35,100,NaN
22508,,,,NaN,,NaN,,,,NaN,,,NaN
22509,98,97,15,NaN,53,NaN,74,118,19,NaN,36,100,NaN
22510,,,,NaN,,NaN,,,,NaN,,,NaN
22511,98,97,14,NaN,53,NaN,74,119,19,NaN,36,100,NaN
22512,,,,NaN,,NaN,,,,NaN,,,NaN
22513,98,97,14,NaN,53,NaN,74,118,19,NaN,36,100,NaN
22514,,,,NaN,,NaN,,,,NaN,,,NaN
22515,98,97,14,NaN,53,NaN,74,120,19,NaN,35,100,NaN
22516,,,,NaN,,NaN,,,,NaN,,,NaN
22517,97,97,14,NaN,53,NaN,74,119,19,NaN,35,100,NaN
22518,,,,NaN,,NaN,,,,NaN,,,NaN
22519,97,97,15,NaN,53,NaN,74,119,19,NaN,35,100,NaN
22520,,,,NaN,,NaN,,,,NaN,,,NaN
22521,97,97,15,NaN,53,NaN,75,121,19,NaN,35,100,NaN
22522,,,,NaN,,NaN,,,,NaN,,,NaN
22523,97,97,14,NaN,53,NaN,75,119,19,NaN,35,100,NaN
22524,,,,NaN,,NaN,,,,NaN,,,NaN
22525,97,96,14,NaN,53,NaN,75,120,19,NaN,35,100,NaN
22526,,,,NaN,,NaN,,,,NaN,,,NaN
22527,96,96,14,NaN,53,NaN,75,122,19,NaN,35,100,NaN
22528,,,,NaN,,NaN,,,,NaN,,,NaN
22529,96,96,14,NaN,53,NaN,75,120,19,NaN,35,100,NaN
22530,,,,NaN,,NaN,,,,NaN,,,NaN
22531,96,96,14,NaN,54,NaN,76,122,19,NaN,35,100,NaN
22532,,,,NaN,,NaN,,,,NaN,,,NaN
22533,96,96,15,NaN,54,NaN,76,121,19,NaN,35,100,NaN
22534,,,,NaN,,NaN,,,,NaN,,,NaN
22535,96,96,15,NaN,53,NaN,75,121,19,NaN,35,100,NaN
22536,,,,NaN,,NaN,,,,NaN,,,NaN
22537,96,96,14,NaN,53,NaN,76,122,19,NaN,36,100,NaN
22538,,,,NaN,,NaN,,,,NaN,,,NaN
22539,96,96,14,NaN,53,NaN,76,121,19,NaN,36,100,NaN
22540,,,,NaN,,NaN,,,,NaN,,,NaN
22541,96,95,14,NaN,53,NaN,75,121,19,NaN,36,100,NaN
22542,,,,NaN,,NaN,,,,NaN,,,NaN
22543,96,95,14,NaN,54,NaN,76,122,19,NaN,36,100,NaN
22544,,,,NaN,,NaN,,,,NaN,,,NaN
22545,96,95,14,NaN,53,NaN,75,121,19,NaN,36,100,NaN
22546,,,,NaN,,NaN,,,,NaN,,,NaN
22547,96,95,14,NaN,53,NaN,75,121,19,NaN,36,100,NaN
22548,,,,NaN,,NaN,,,,NaN,,,NaN
22549,96,95,14,NaN,53,NaN,76,122,19,NaN,36,100,NaN
22550,,,,NaN,,NaN,,,,NaN,,,NaN
22551,96,95,14,NaN,53,NaN,75,121,19,NaN,35,100,NaN
22552,,,,NaN,,NaN,,,,NaN,,,NaN
22553,96,95,15,NaN,53,NaN,76,122,19,NaN,35,100,NaN
22554,,,,NaN,,NaN,,,,NaN,,,NaN
22555,96,95,15,NaN,53,NaN,76,124,19,NaN,35,100,NaN
22556,,,,NaN,,NaN,,,,NaN,,,NaN
22557,96,95,15,NaN,53,NaN,76,121,19,NaN,35,100,NaN
22558,,,,NaN,,NaN,,,,NaN,,,NaN
22559,95,95,15,NaN,52,NaN,76,122,19,NaN,35,100,NaN
22560,,,,NaN,,NaN,,,,NaN,,,NaN
22561,95,95,15,NaN,53,NaN,76,121,19,NaN,35,100,NaN
22562,,,,NaN,,NaN,,,,NaN,,,NaN
22563,95,95,15,NaN,53,NaN,76,122,19,NaN,35,100,NaN
22564,,,,NaN,,NaN,,,,NaN,,,NaN
22565,95,95,15,NaN,53,NaN,76,122,19,NaN,35,100,NaN
22566,,,,NaN,,NaN,,,,NaN,,,NaN
22567,95,95,16,NaN,54,NaN,75,120,19,NaN,35,100,NaN
22568,,,,NaN,,NaN,,,,NaN,,,NaN
22569,94,94,16,NaN,53,NaN,76,122,19,NaN,35,100,NaN
22570,,,,NaN,,NaN,,,,NaN,,,NaN
22571,92,91,17,NaN,52,NaN,74,118,19,NaN,36,100,NaN
22572,,,,NaN,,NaN,,,,NaN,,,NaN
22573,89,88,17,NaN,52,NaN,73,118,19,NaN,36,100,NaN
22574,,,,NaN,,NaN,,,,NaN,,,NaN
22575,88,87,15,NaN,51,NaN,73,119,19,NaN,36,100,NaN
