time,Solar8000/PLETH_HR,Solar8000/ART_MBP,SNUADC/ART,SNUADC/ECG_V5,Solar8000/HR,Solar8000/ART_DBP,Solar8000/CVP,Solar8000/ETCO2,SNUADC/CVP,Solar8000/ART_SBP,SNUADC/ECG_II,Solar8000/RR_CO2,Solar8000/PLETH_SPO2
2477,,,NaN,NaN,,,,,NaN,,NaN,,
2478,96,101,NaN,NaN,95,72,23,32,NaN,138,NaN,14,100
2479,,,NaN,NaN,,,,,NaN,,NaN,,
2480,96,103,NaN,NaN,95,73,23,32,NaN,140,NaN,14,100
2481,,,NaN,NaN,,,,,NaN,,NaN,,
2482,96,104,NaN,NaN,96,74,23,32,NaN,142,NaN,14,100
2483,,,NaN,NaN,,,,,NaN,,NaN,,
2484,96,104,NaN,NaN,96,74,24,32,NaN,143,NaN,14,100
2485,,,NaN,NaN,,,,,NaN,,NaN,,
2486,96,104,NaN,NaN,96,73,24,32,NaN,141,NaN,14,100
2487,,,NaN,NaN,,,,,NaN,,NaN,,
2488,96,103,NaN,NaN,95,73,24,32,NaN,141,NaN,14,100
2489,,,NaN,NaN,,,,,NaN,,NaN,,
2490,96,103,NaN,NaN,95,73,24,32,NaN,142,NaN,14,100
2491,,,NaN,NaN,,,,,NaN,,NaN,,
2492,96,104,NaN,NaN,95,74,24,32,NaN,142,NaN,14,100
2493,,,NaN,NaN,,,,,NaN,,NaN,,
2494,96,105,NaN,NaN,96,74,24,32,NaN,144,NaN,14,100
2495,,,NaN,NaN,,,,,NaN,,NaN,,
2496,96,107,NaN,NaN,96,78,24,32,NaN,144,NaN,14,100
2497,,,NaN,NaN,,,,,NaN,,NaN,,
2498,98,105,NaN,NaN,98,75,24,32,NaN,144,NaN,14,100
2499,,,NaN,NaN,,,,,NaN,,NaN,,
2500,96,101,NaN,NaN,96,73,24,32,NaN,134,NaN,14,100
2501,,,NaN,NaN,,,,,NaN,,NaN,,
2502,96,103,NaN,NaN,98,74,25,32,NaN,143,NaN,14,100
2503,,,NaN,NaN,,,,,NaN,,NaN,,
2504,95,106,NaN,NaN,96,76,25,32,NaN,146,NaN,14,100
2505,,,NaN,NaN,,,,,NaN,,NaN,,
2506,95,108,NaN,NaN,96,77,24,32,NaN,149,NaN,14,100
2507,,,NaN,NaN,,,,,NaN,,NaN,,
2508,95,111,NaN,NaN,96,79,24,32,NaN,151,NaN,14,100
2509,,,NaN,NaN,,,,,NaN,,NaN,,
2510,97,111,NaN,NaN,92,78,24,31,NaN,152,NaN,14,100
2511,,,NaN,NaN,,,,,NaN,,NaN,,
2512,97,113,NaN,NaN,96,82,24,31,NaN,151,NaN,14,100
2513,,,NaN,NaN,,,,,NaN,,NaN,,
2514,97,110,NaN,NaN,99,78,24,31,NaN,150,NaN,14,100
2515,,,NaN,NaN,,,,,NaN,,NaN,,
2516,97,111,NaN,NaN,97,78,24,31,NaN,151,NaN,14,100
2517,,,NaN,NaN,,,,,NaN,,NaN,,
2518,97,111,NaN,NaN,108,77,24,31,NaN,151,NaN,14,100
2519,,,NaN,NaN,,,,,NaN,,NaN,,
2520,96,110,NaN,NaN,110,77,24,31,NaN,150,NaN,14,100
2521,,,NaN,NaN,,,,,NaN,,NaN,,
2522,97,110,NaN,NaN,103,77,24,31,NaN,150,NaN,14,100
2523,,,NaN,NaN,,,,,NaN,,NaN,,
2524,97,112,NaN,NaN,96,79,24,32,NaN,153,NaN,14,100
2525,,,NaN,NaN,,,,,NaN,,NaN,,
2526,97,113,NaN,NaN,96,80,24,32,NaN,154,NaN,14,100
2527,,,NaN,NaN,,,,,NaN,,NaN,,
2528,97,114,NaN,NaN,96,80,25,32,NaN,156,NaN,14,100
2529,,,NaN,NaN,,,,,NaN,,NaN,,
2530,97,115,NaN,NaN,97,80,25,32,NaN,156,NaN,14,100
2531,,,NaN,NaN,,,,,NaN,,NaN,,
2532,97,116,NaN,NaN,97,82,25,31,NaN,159,NaN,14,100
2533,,,NaN,NaN,,,,,NaN,,NaN,,
2534,97,117,NaN,NaN,97,82,25,31,NaN,159,NaN,14,100
2535,,,NaN,NaN,,,,,NaN,,NaN,,
2536,98,117,NaN,NaN,116,81,25,31,NaN,158,NaN,14,100
2537,,,NaN,NaN,,,,,NaN,,NaN,,
2538,98,116,NaN,NaN,112,80,25,31,NaN,156,NaN,14,100
2539,,,NaN,NaN,,,,,NaN,,NaN,,
2540,98,115,NaN,NaN,112,80,25,31,NaN,155,NaN,14,100
2541,,,NaN,NaN,,,,,NaN,,NaN,,
2542,98,114,NaN,NaN,98,81,25,31,NaN,154,NaN,14,100
2543,,,NaN,NaN,,,,,NaN,,NaN,,
2544,99,113,NaN,NaN,98,81,25,31,NaN,155,NaN,14,100
2545,,,NaN,NaN,,,,,NaN,,NaN,,
2546,98,112,NaN,NaN,98,78,25,31,NaN,152,NaN,14,100
2547,,,NaN,NaN,,,,,NaN,,NaN,,
2548,98,112,NaN,NaN,98,78,24,31,NaN,152,NaN,14,100
2549,,,NaN,NaN,,,,,NaN,,NaN,,
2550,98,113,NaN,NaN,97,80,24,31,NaN,156,NaN,14,100
2551,,,NaN,NaN,,,,,NaN,,NaN,,
2552,98,116,NaN,NaN,97,82,24,32,NaN,159,NaN,14,100
2553,,,NaN,NaN,,,,,NaN,,NaN,,
2554,98,118,NaN,NaN,97,83,24,32,NaN,162,NaN,14,100
2555,,,NaN,NaN,,,,,NaN,,NaN,,
2556,98,114,NaN,NaN,98,81,24,32,NaN,153,NaN,14,100
2557,,,NaN,NaN,,,,,NaN,,NaN,,
2558,98,115,NaN,NaN,100,78,25,31,NaN,160,NaN,14,100
2559,,,NaN,NaN,,,,,NaN,,NaN,,
2560,97,116,NaN,NaN,99,80,25,31,NaN,161,NaN,14,100
2561,,,NaN,NaN,,,,,NaN,,NaN,,
2562,97,114,NaN,NaN,94,82,24,31,NaN,159,NaN,14,100
2563,,,NaN,NaN,,,,,NaN,,NaN,,
2564,96,117,NaN,NaN,100,82,24,31,NaN,162,NaN,14,100
2565,,,NaN,NaN,,,,,NaN,,NaN,,
2566,98,119,NaN,NaN,100,83,25,32,NaN,164,NaN,14,100
2567,,,NaN,NaN,,,,,NaN,,NaN,,
2568,98,120,NaN,NaN,98,83,25,32,NaN,164,NaN,14,100
2569,,,NaN,NaN,,,,,NaN,,NaN,,
2570,99,121,NaN,NaN,99,84,24,32,NaN,165,NaN,14,100
2571,,,NaN,NaN,,,,,NaN,,NaN,,
2572,99,123,NaN,NaN,98,88,24,31,NaN,164,NaN,14,100
2573,,,NaN,NaN,,,,,NaN,,NaN,,
2574,101,120,NaN,NaN,101,84,25,31,NaN,165,NaN,14,100
2575,,,NaN,NaN,,,,,NaN,,NaN,,
2576,100,122,NaN,NaN,99,88,25,31,NaN,165,NaN,14,100
2577,,,NaN,NaN,,,,,NaN,,NaN,,
2578,100,121,NaN,NaN,101,85,25,31,NaN,165,NaN,14,100
2579,,,NaN,NaN,,,,,NaN,,NaN,,
2580,98,121,NaN,NaN,99,84,25,32,NaN,165,NaN,14,100
2581,,,NaN,NaN,,,,,NaN,,NaN,,
2582,99,123,NaN,NaN,99,89,25,32,NaN,164,NaN,14,100
2583,,,NaN,NaN,,,,,NaN,,NaN,,
2584,99,119,NaN,NaN,102,84,25,32,NaN,164,NaN,14,100
2585,,,NaN,NaN,,,,,NaN,,NaN,,
2586,97,119,NaN,NaN,99,69,25,32,NaN,179,NaN,14,100
2587,,,NaN,NaN,,,,,NaN,,NaN,,
2588,97,118,NaN,NaN,99,75,26,32,NaN,174,NaN,14,100
2589,,,NaN,NaN,,,,,NaN,,NaN,,
2590,97,120,NaN,NaN,99,82,26,32,NaN,166,NaN,14,100
2591,,,NaN,NaN,,,,,NaN,,NaN,,
2592,99,120,NaN,NaN,98,83,26,31,NaN,165,NaN,14,100
2593,,,NaN,NaN,,,,,NaN,,NaN,,
2594,99,121,NaN,NaN,98,84,26,31,NaN,166,NaN,14,100
2595,,,NaN,NaN,,,,,NaN,,NaN,,
2596,99,121,NaN,NaN,98,84,26,31,NaN,166,NaN,14,100
2597,,,NaN,NaN,,,,,NaN,,NaN,,
2598,98,122,NaN,NaN,98,85,26,31,NaN,167,NaN,14,100
2599,,,NaN,NaN,,,,,NaN,,NaN,,
2600,98,123,NaN,NaN,98,86,26,32,NaN,170,NaN,14,100
2601,,,NaN,NaN,,,,,NaN,,NaN,,
2602,98,125,NaN,NaN,98,88,26,32,NaN,171,NaN,14,100
2603,,,NaN,NaN,,,,,NaN,,NaN,,
2604,98,126,NaN,NaN,98,89,26,32,NaN,172,NaN,14,100
2605,,,NaN,NaN,,,,,NaN,,NaN,,
2606,99,127,NaN,NaN,98,89,26,31,NaN,174,NaN,14,100
2607,,,NaN,NaN,,,,,NaN,,NaN,,
2608,99,128,NaN,NaN,98,90,26,31,NaN,175,NaN,14,100
2609,,,NaN,NaN,,,,,NaN,,NaN,,
2610,99,128,NaN,NaN,99,89,26,31,NaN,174,NaN,14,100
2611,,,NaN,NaN,,,,,NaN,,NaN,,
2612,99,127,NaN,NaN,99,89,26,31,NaN,174,NaN,14,100
2613,,,NaN,NaN,,,,,NaN,,NaN,,
2614,100,127,NaN,NaN,99,88,26,31,NaN,172,NaN,14,100
2615,,,NaN,NaN,,,,,NaN,,NaN,,
2616,100,125,NaN,NaN,99,86,26,31,NaN,170,NaN,14,100
2617,,,NaN,NaN,,,,,NaN,,NaN,,
2618,100,125,NaN,NaN,99,86,26,31,NaN,170,NaN,14,100
2619,,,NaN,NaN,,,,,NaN,,NaN,,
2620,100,124,NaN,NaN,99,87,26,31,NaN,170,NaN,14,100
2621,,,NaN,NaN,,,,,NaN,,NaN,,
2622,100,125,NaN,NaN,99,88,26,31,NaN,172,NaN,14,100
2623,,,NaN,NaN,,,,,NaN,,NaN,,
2624,100,126,NaN,NaN,99,88,26,31,NaN,173,NaN,14,100
2625,,,NaN,NaN,,,,,NaN,,NaN,,
2626,100,130,NaN,NaN,99,94,26,31,NaN,174,NaN,14,100
2627,,,NaN,NaN,,,,,NaN,,NaN,,
2628,99,125,NaN,NaN,102,87,26,31,NaN,173,NaN,14,100
2629,,,NaN,NaN,,,,,NaN,,NaN,,
2630,97,125,NaN,NaN,99,86,26,31,NaN,172,NaN,14,100
2631,,,NaN,NaN,,,,,NaN,,NaN,,
2632,97,129,NaN,NaN,99,94,26,31,NaN,172,NaN,14,100
2633,,,NaN,NaN,,,,,NaN,,NaN,,
2634,97,122,NaN,NaN,103,85,27,32,NaN,168,NaN,14,100
2635,,,NaN,NaN,,,,,NaN,,NaN,,
2636,99,121,NaN,NaN,99,82,27,32,NaN,165,NaN,14,100
2637,,,NaN,NaN,,,,,NaN,,NaN,,
2638,98,118,NaN,NaN,98,81,26,32,NaN,162,NaN,14,100
2639,,,NaN,NaN,,,,,NaN,,NaN,,
2640,98,115,NaN,NaN,98,82,26,32,NaN,154,NaN,14,100
2641,,,NaN,NaN,,,,,NaN,,NaN,,
2642,97,120,NaN,NaN,100,85,26,32,NaN,167,NaN,14,100
2643,,,NaN,NaN,,,,,NaN,,NaN,,
2644,97,124,NaN,NaN,99,89,26,32,NaN,172,NaN,14,100
2645,,,NaN,NaN,,,,,NaN,,NaN,,
2646,97,127,NaN,NaN,94,90,26,32,NaN,174,NaN,14,100
2647,,,NaN,NaN,,,,,NaN,,NaN,,
2648,98,128,NaN,NaN,98,89,26,32,NaN,175,NaN,14,100
2649,,,NaN,NaN,,,,,NaN,,NaN,,
2650,99,127,NaN,NaN,99,88,26,32,NaN,173,NaN,14,100
2651,,,NaN,NaN,,,,,NaN,,NaN,,
2652,99,124,NaN,NaN,99,81,26,32,NaN,174,NaN,14,100
2653,,,NaN,NaN,,,,,NaN,,NaN,,
2654,97,124,NaN,NaN,99,80,26,31,NaN,174,NaN,14,100
2655,,,NaN,NaN,,,,,NaN,,NaN,,
2656,97,125,NaN,NaN,99,84,26,31,NaN,174,NaN,14,100
2657,,,NaN,NaN,,,,,NaN,,NaN,,
2658,97,125,NaN,NaN,99,74,26,31,NaN,174,NaN,14,100
2659,,,NaN,NaN,,,,,NaN,,NaN,,
2660,99,123,NaN,NaN,99,78,26,31,NaN,180,NaN,14,100
2661,,,NaN,NaN,,,,,NaN,,NaN,,
2662,99,118,NaN,NaN,98,71,26,32,NaN,171,NaN,14,100
2663,,,NaN,NaN,,,,,NaN,,NaN,,
2664,99,123,NaN,NaN,98,72,26,32,NaN,175,NaN,14,100
2665,,,NaN,NaN,,,,,NaN,,NaN,,
2666,99,125,NaN,NaN,98,79,26,32,NaN,187,NaN,14,100
2667,,,NaN,NaN,,,,,NaN,,NaN,,
2668,99,128,NaN,NaN,98,91,26,31,NaN,188,NaN,14,100
2669,,,NaN,NaN,,,,,NaN,,NaN,,
2670,99,127,NaN,NaN,98,88,26,31,NaN,175,NaN,14,100
2671,,,NaN,NaN,,,,,NaN,,NaN,,
2672,99,125,NaN,NaN,98,86,26,31,NaN,172,NaN,14,100
2673,,,NaN,NaN,,,,,NaN,,NaN,,
2674,99,125,NaN,NaN,98,83,26,31,NaN,173,NaN,14,100
2675,,,NaN,NaN,,,,,NaN,,NaN,,
2676,99,125,NaN,NaN,98,87,26,32,NaN,171,NaN,14,100
2677,,,NaN,NaN,,,,,NaN,,NaN,,
2678,99,127,NaN,NaN,98,91,26,32,NaN,172,NaN,14,100
2679,,,NaN,NaN,,,,,NaN,,NaN,,
2680,100,125,NaN,NaN,100,87,26,32,NaN,172,NaN,14,100
2681,,,NaN,NaN,,,,,NaN,,NaN,,
2682,99,126,NaN,NaN,99,88,26,31,NaN,172,NaN,14,100
2683,,,NaN,NaN,,,,,NaN,,NaN,,
2684,99,126,NaN,NaN,99,88,26,31,NaN,173,NaN,14,100
2685,,,NaN,NaN,,,,,NaN,,NaN,,
2686,98,126,NaN,NaN,99,88,26,31,NaN,173,NaN,14,100
2687,,,NaN,NaN,,,,,NaN,,NaN,,
2688,99,125,NaN,NaN,99,87,26,31,NaN,171,NaN,14,100
2689,,,NaN,NaN,,,,,NaN,,NaN,,
2690,99,124,NaN,NaN,98,86,27,31,NaN,170,NaN,14,100
2691,,,NaN,NaN,,,,,NaN,,NaN,,
2692,99,123,NaN,NaN,98,85,27,31,NaN,167,NaN,14,100
2693,,,NaN,NaN,,,,,NaN,,NaN,,
2694,99,123,NaN,NaN,98,87,27,31,NaN,167,NaN,14,100
2695,,,NaN,NaN,,,,,NaN,,NaN,,
2696,100,121,NaN,NaN,100,83,27,31,NaN,166,NaN,14,100
2697,,,NaN,NaN,,,,,NaN,,NaN,,
2698,99,121,NaN,NaN,98,85,26,31,NaN,166,NaN,14,100
2699,,,NaN,NaN,,,,,NaN,,NaN,,
2700,99,121,NaN,NaN,98,84,26,31,NaN,166,NaN,14,100
2701,,,NaN,NaN,,,,,NaN,,NaN,,
2702,97,122,NaN,NaN,98,85,26,31,NaN,167,NaN,14,100
2703,,,NaN,NaN,,,,,NaN,,NaN,,
2704,98,123,NaN,NaN,98,87,26,32,NaN,169,NaN,14,100
2705,,,NaN,NaN,,,,,NaN,,NaN,,
2706,99,124,NaN,NaN,98,87,26,32,NaN,170,NaN,14,100
2707,,,NaN,NaN,,,,,NaN,,NaN,,
2708,99,124,NaN,NaN,98,86,26,32,NaN,169,NaN,14,100
2709,,,NaN,NaN,,,,,NaN,,NaN,,
2710,99,118,NaN,NaN,98,84,27,31,NaN,155,NaN,14,100
2711,,,NaN,NaN,,,,,NaN,,NaN,,
2712,98,123,NaN,NaN,100,93,27,31,NaN,165,NaN,14,100
2713,,,NaN,NaN,,,,,NaN,,NaN,,
2714,98,117,NaN,NaN,104,83,27,31,NaN,162,NaN,14,100
2715,,,NaN,NaN,,,,,NaN,,NaN,,
2716,97,120,NaN,NaN,96,86,27,31,NaN,166,NaN,14,100
2717,,,NaN,NaN,,,,,NaN,,NaN,,
2718,97,123,NaN,NaN,99,87,27,31,NaN,170,NaN,14,100
2719,,,NaN,NaN,,,,,NaN,,NaN,,
2720,98,125,NaN,NaN,98,89,27,31,NaN,172,NaN,14,100
2721,,,NaN,NaN,,,,,NaN,,NaN,,
2722,99,125,NaN,NaN,98,88,27,31,NaN,172,NaN,14,100
2723,,,NaN,NaN,,,,,NaN,,NaN,,
2724,99,124,NaN,NaN,98,86,27,31,NaN,169,NaN,14,100
2725,,,NaN,NaN,,,,,NaN,,NaN,,
2726,99,122,NaN,NaN,98,84,27,31,NaN,166,NaN,14,100
2727,,,NaN,NaN,,,,,NaN,,NaN,,
2728,99,121,NaN,NaN,98,85,27,31,NaN,166,NaN,14,100
2729,,,NaN,NaN,,,,,NaN,,NaN,,
2730,99,122,NaN,NaN,98,85,27,31,NaN,167,NaN,14,100
2731,,,NaN,NaN,,,,,NaN,,NaN,,
2732,99,122,NaN,NaN,98,85,27,31,NaN,167,NaN,14,100
2733,,,NaN,NaN,,,,,NaN,,NaN,,
2734,99,123,NaN,NaN,98,86,27,31,NaN,168,NaN,14,100
2735,,,NaN,NaN,,,,,NaN,,NaN,,
2736,99,124,NaN,NaN,98,88,27,31,NaN,170,NaN,14,100
2737,,,NaN,NaN,,,,,NaN,,NaN,,
2738,99,121,NaN,NaN,99,72,27,31,NaN,179,NaN,14,100
2739,,,NaN,NaN,,,,,NaN,,NaN,,
2740,99,123,NaN,NaN,99,83,27,31,NaN,173,NaN,14,100
2741,,,NaN,NaN,,,,,NaN,,NaN,,
2742,100,124,NaN,NaN,99,72,27,31,NaN,178,NaN,14,100
2743,,,NaN,NaN,,,,,NaN,,NaN,,
2744,100,119,NaN,NaN,100,70,27,31,NaN,154,NaN,14,100
2745,,,NaN,NaN,,,,,NaN,,NaN,,
2746,100,122,NaN,NaN,100,84,27,31,NaN,169,NaN,14,100
2747,,,NaN,NaN,,,,,NaN,,NaN,,
2748,100,122,NaN,NaN,100,81,27,31,NaN,169,NaN,14,100
2749,,,NaN,NaN,,,,,NaN,,NaN,,
2750,100,123,NaN,NaN,100,82,27,31,NaN,171,NaN,14,100
2751,,,NaN,NaN,,,,,NaN,,NaN,,
2752,100,125,NaN,NaN,100,87,27,32,NaN,172,NaN,14,100
2753,,,NaN,NaN,,,,,NaN,,NaN,,
2754,,122,NaN,NaN,100,81,27,32,NaN,183,NaN,14,
2755,,,NaN,NaN,,,,,NaN,,NaN,,
2756,,125,NaN,NaN,100,88,27,32,NaN,173,NaN,14,
2757,,,NaN,NaN,,,,,NaN,,NaN,,
2758,,125,NaN,NaN,101,86,27,31,NaN,172,NaN,14,
2759,,,NaN,NaN,,,,,NaN,,NaN,,
2760,,124,NaN,NaN,101,85,27,31,NaN,171,NaN,14,
2761,,,NaN,NaN,,,,,NaN,,NaN,,
2762,,124,NaN,NaN,101,71,26,31,NaN,171,NaN,14,
2763,,,NaN,NaN,,,,,NaN,,NaN,,
2764,,122,NaN,NaN,101,64,26,31,NaN,170,NaN,14,
2765,,,NaN,NaN,,,,,NaN,,NaN,,
2766,,121,NaN,NaN,101,81,26,31,NaN,171,NaN,14,
2767,,,NaN,NaN,,,,,NaN,,NaN,,
2768,,114,NaN,NaN,101,78,26,31,NaN,153,NaN,14,
2769,,,NaN,NaN,,,,,NaN,,NaN,,
2770,,119,NaN,NaN,100,73,26,31,NaN,166,NaN,14,
2771,,,NaN,NaN,,,,,NaN,,NaN,,
2772,,117,NaN,NaN,102,79,26,31,NaN,163,NaN,14,
2773,,,NaN,NaN,,,,,NaN,,NaN,,
2774,,120,NaN,NaN,98,66,26,31,NaN,172,NaN,14,
2775,,,NaN,NaN,,,,,NaN,,NaN,,
2776,,122,NaN,NaN,101,78,26,31,NaN,171,NaN,14,
2777,,,NaN,NaN,,,,,NaN,,NaN,,
2778,,121,NaN,NaN,102,81,26,31,NaN,168,NaN,14,
2779,,,NaN,NaN,,,,,NaN,,NaN,,
2780,,119,NaN,NaN,,63,26,31,NaN,167,NaN,14,
2781,,,NaN,NaN,,,,,NaN,,NaN,,
2782,101,122,NaN,NaN,,84,26,31,NaN,170,NaN,14,100
2783,,,NaN,NaN,,,,,NaN,,NaN,,
2784,102,123,NaN,NaN,,86,26,31,NaN,170,NaN,14,100
2785,,,NaN,NaN,,,,,NaN,,NaN,,
2786,102,123,NaN,NaN,,86,26,32,NaN,168,NaN,14,100
2787,,,NaN,NaN,,,,,NaN,,NaN,,
2788,102,123,NaN,NaN,,86,26,32,NaN,168,NaN,14,100
2789,,,NaN,NaN,,,,,NaN,,NaN,,
2790,102,121,NaN,NaN,,80,26,32,NaN,169,NaN,14,100
2791,,,NaN,NaN,,,,,NaN,,NaN,,
2792,99,122,NaN,NaN,,65,26,32,NaN,173,NaN,14,100
2793,,,NaN,NaN,,,,,NaN,,NaN,,
2794,100,123,NaN,NaN,,83,26,31,NaN,171,NaN,14,100
2795,,,NaN,NaN,,,,,NaN,,NaN,,
2796,101,124,NaN,NaN,,86,26,31,NaN,173,NaN,14,100
2797,,,NaN,NaN,,,,,NaN,,NaN,,
2798,103,124,NaN,NaN,,80,26,31,NaN,178,NaN,14,100
2799,,,NaN,NaN,,,,,NaN,,NaN,,
2800,103,122,NaN,NaN,101,82,26,31,NaN,171,NaN,14,100
2801,,,NaN,NaN,,,,,NaN,,NaN,,
2802,103,120,NaN,NaN,101,82,26,31,NaN,166,NaN,14,100
2803,,,NaN,NaN,,,,,NaN,,NaN,,
2804,103,121,NaN,NaN,101,84,26,31,NaN,167,NaN,14,100
2805,,,NaN,NaN,,,,,NaN,,NaN,,
2806,103,121,NaN,NaN,102,85,26,31,NaN,167,NaN,14,100
2807,,,NaN,NaN,,,,,NaN,,NaN,,
2808,103,121,NaN,NaN,100,85,25,32,NaN,166,NaN,14,100
2809,,,NaN,NaN,,,,,NaN,,NaN,,
2810,102,120,NaN,NaN,102,83,25,32,NaN,166,NaN,14,100
2811,,,NaN,NaN,,,,,NaN,,NaN,,
2812,102,119,NaN,NaN,102,81,25,32,NaN,163,NaN,14,100
2813,,,NaN,NaN,,,,,NaN,,NaN,,
2814,102,119,NaN,NaN,101,82,26,32,NaN,163,NaN,14,100
2815,,,NaN,NaN,,,,,NaN,,NaN,,
2816,102,119,NaN,NaN,101,82,26,32,NaN,165,NaN,14,100
2817,,,NaN,NaN,,,,,NaN,,NaN,,
2818,102,121,NaN,NaN,102,85,25,32,NaN,167,NaN,14,100
2819,,,NaN,NaN,,,,,NaN,,NaN,,
2820,102,122,NaN,NaN,102,85,25,32,NaN,167,NaN,14,100
2821,,,NaN,NaN,,,,,NaN,,NaN,,
2822,103,122,NaN,NaN,102,85,25,32,NaN,167,NaN,14,100
2823,,,NaN,NaN,,,,,NaN,,NaN,,
2824,103,122,NaN,NaN,102,85,25,32,NaN,167,NaN,14,100
2825,,,NaN,NaN,,,,,NaN,,NaN,,
2826,103,122,NaN,NaN,103,86,25,32,NaN,167,NaN,14,100
2827,,,NaN,NaN,,,,,NaN,,NaN,,
2828,103,122,NaN,NaN,103,84,25,32,NaN,166,NaN,14,100
2829,,,NaN,NaN,,,,,NaN,,NaN,,
2830,103,120,NaN,NaN,103,82,25,32,NaN,164,NaN,14,100
2831,,,NaN,NaN,,,,,NaN,,NaN,,
2832,104,118,NaN,NaN,103,81,25,32,NaN,161,NaN,14,100
2833,,,NaN,NaN,,,,,NaN,,NaN,,
2834,104,118,NaN,NaN,103,82,25,32,NaN,162,NaN,14,100
2835,,,NaN,NaN,,,,,NaN,,NaN,,
2836,104,119,NaN,NaN,103,82,25,32,NaN,165,NaN,14,100
2837,,,NaN,NaN,,,,,NaN,,NaN,,
2838,103,122,NaN,NaN,103,87,25,32,NaN,166,NaN,14,100
2839,,,NaN,NaN,,,,,NaN,,NaN,,
2840,105,121,NaN,NaN,105,84,25,32,NaN,167,NaN,14,100
2841,,,NaN,NaN,,,,,NaN,,NaN,,
2842,104,121,NaN,NaN,103,85,25,32,NaN,165,NaN,14,100
2843,,,NaN,NaN,,,,,NaN,,NaN,,
2844,104,122,NaN,NaN,104,91,25,32,NaN,188,NaN,14,100
2845,,,NaN,NaN,,,,,NaN,,NaN,,
2846,106,122,NaN,NaN,106,85,25,32,NaN,168,NaN,14,100
2847,,,NaN,NaN,,,,,NaN,,NaN,,
2848,104,122,NaN,NaN,104,85,25,32,NaN,169,NaN,14,100
2849,,,NaN,NaN,,,,,NaN,,NaN,,
2850,105,123,NaN,NaN,104,87,25,32,NaN,168,NaN,14,100
2851,,,NaN,NaN,,,,,NaN,,NaN,,
2852,103,123,NaN,NaN,104,86,25,32,NaN,168,NaN,14,100
2853,,,NaN,NaN,,,,,NaN,,NaN,,
2854,105,123,NaN,NaN,104,86,25,32,NaN,167,NaN,14,100
2855,,,NaN,NaN,,,,,NaN,,NaN,,
2856,105,123,NaN,NaN,104,85,26,32,NaN,168,NaN,14,100
2857,,,NaN,NaN,,,,,NaN,,NaN,,
2858,105,121,NaN,NaN,104,84,26,32,NaN,164,NaN,14,100
2859,,,NaN,NaN,,,,,NaN,,NaN,,
2860,105,119,NaN,NaN,104,82,26,32,NaN,161,NaN,14,100
2861,,,NaN,NaN,,,,,NaN,,NaN,,
2862,106,117,NaN,NaN,106,81,26,32,NaN,159,NaN,14,100
2863,,,NaN,NaN,,,,,NaN,,NaN,,
2864,105,116,NaN,NaN,104,81,26,32,NaN,158,NaN,14,100
2865,,,NaN,NaN,,,,,NaN,,NaN,,
2866,106,115,NaN,NaN,104,80,26,32,NaN,158,NaN,14,100
2867,,,NaN,NaN,,,,,NaN,,NaN,,
2868,103,115,NaN,NaN,104,80,26,32,NaN,157,NaN,14,100
2869,,,NaN,NaN,,,,,NaN,,NaN,,
2870,104,116,NaN,NaN,103,78,26,31,NaN,160,NaN,14,100
2871,,,NaN,NaN,,,,,NaN,,NaN,,
2872,102,118,NaN,NaN,103,81,25,31,NaN,167,NaN,14,100
2873,,,NaN,NaN,,,,,NaN,,NaN,,
2874,104,119,NaN,NaN,103,84,25,31,NaN,164,NaN,14,100
2875,,,NaN,NaN,,,,,NaN,,NaN,,
2876,104,120,NaN,NaN,103,84,25,31,NaN,163,NaN,14,100
2877,,,NaN,NaN,,,,,NaN,,NaN,,
2878,104,119,NaN,NaN,103,83,26,32,NaN,162,NaN,14,100
2879,,,NaN,NaN,,,,,NaN,,NaN,,
2880,104,118,NaN,NaN,103,82,26,32,NaN,161,NaN,14,100
2881,,,NaN,NaN,,,,,NaN,,NaN,,
2882,104,117,NaN,NaN,103,82,26,32,NaN,160,NaN,14,100
2883,,,NaN,NaN,,,,,NaN,,NaN,,
2884,104,118,NaN,NaN,103,82,26,32,NaN,162,NaN,14,100
2885,,,NaN,NaN,,,,,NaN,,NaN,,
2886,104,119,NaN,NaN,103,84,26,32,NaN,163,NaN,14,100
2887,,,NaN,NaN,,,,,NaN,,NaN,,
2888,106,120,NaN,NaN,105,83,26,32,NaN,166,NaN,14,100
2889,,,NaN,NaN,,,,,NaN,,NaN,,
2890,104,121,NaN,NaN,104,87,26,32,NaN,168,NaN,14,100
2891,,,NaN,NaN,,,,,NaN,,NaN,,
2892,104,123,NaN,NaN,104,78,26,32,NaN,186,NaN,14,100
2893,,,NaN,NaN,,,,,NaN,,NaN,,
2894,103,121,NaN,NaN,103,80,26,32,NaN,176,NaN,14,100
2895,,,NaN,NaN,,,,,NaN,,NaN,,
2896,104,121,NaN,NaN,103,74,26,32,NaN,68,NaN,14,100
2897,,,NaN,NaN,,,,,NaN,,NaN,,
2898,104,122,NaN,NaN,103,80,26,32,NaN,168,NaN,14,100
2899,,,NaN,NaN,,,,,NaN,,NaN,,
2900,104,122,NaN,NaN,103,84,26,32,NaN,174,NaN,14,100
2901,,,NaN,NaN,,,,,NaN,,NaN,,
2902,104,122,NaN,NaN,103,80,26,32,NaN,177,NaN,14,100
2903,,,NaN,NaN,,,,,NaN,,NaN,,
