time,Solar8000/ART_DBP,SNUADC/ART,Solar8000/RR_CO2,Solar8000/HR,Solar8000/PLETH_SPO2,SNUADC/ECG_II,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/ART_SBP,Solar8000/PLETH_HR,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/CVP
2508,,NaN,,,,NaN,,,,,NaN,NaN,
2509,42,NaN,11,75,100,NaN,70,33,130,75,NaN,NaN,4
2510,,NaN,,,,NaN,,,,,NaN,NaN,
2511,42,NaN,11,75,100,NaN,71,33,133,75,NaN,NaN,4
2512,,NaN,,,,NaN,,,,,NaN,NaN,
2513,42,NaN,11,75,100,NaN,70,33,131,75,NaN,NaN,4
2514,,NaN,,,,NaN,,,,,NaN,NaN,
2515,43,NaN,11,75,100,NaN,71,33,132,75,NaN,NaN,4
2516,,NaN,,,,NaN,,,,,NaN,NaN,
2517,43,NaN,11,75,100,NaN,71,33,133,75,NaN,NaN,4
2518,,NaN,,,,NaN,,,,,NaN,NaN,
2519,42,NaN,11,75,100,NaN,70,32,130,75,NaN,NaN,4
2520,,NaN,,,,NaN,,,,,NaN,NaN,
2521,43,NaN,11,75,100,NaN,71,32,132,75,NaN,NaN,4
2522,,NaN,,,,NaN,,,,,NaN,NaN,
2523,42,NaN,11,75,100,NaN,70,32,131,75,NaN,NaN,4
2524,,NaN,,,,NaN,,,,,NaN,NaN,
2525,41,NaN,11,75,100,NaN,70,32,129,75,NaN,NaN,3
2526,,NaN,,,,NaN,,,,,NaN,NaN,
2527,43,NaN,11,75,100,NaN,71,33,133,75,NaN,NaN,3
2528,,NaN,,,,NaN,,,,,NaN,NaN,
2529,40,NaN,11,74,100,NaN,70,33,130,75,NaN,NaN,4
2530,,NaN,,,,NaN,,,,,NaN,NaN,
2531,42,NaN,11,74,100,NaN,69,33,128,75,NaN,NaN,4
2532,,NaN,,,,NaN,,,,,NaN,NaN,
2533,42,NaN,11,74,100,NaN,70,33,131,75,NaN,NaN,4
2534,,NaN,,,,NaN,,,,,NaN,NaN,
2535,41,NaN,11,74,100,NaN,68,33,127,74,NaN,NaN,4
2536,,NaN,,,,NaN,,,,,NaN,NaN,
2537,42,NaN,11,74,100,NaN,69,33,128,74,NaN,NaN,4
2538,,NaN,,,,NaN,,,,,NaN,NaN,
2539,41,NaN,11,74,100,NaN,69,33,128,75,NaN,NaN,4
2540,,NaN,,,,NaN,,,,,NaN,NaN,
2541,41,NaN,11,74,100,NaN,68,33,126,75,NaN,NaN,4
2542,,NaN,,,,NaN,,,,,NaN,NaN,
2543,42,NaN,11,74,100,NaN,69,33,129,75,NaN,NaN,3
2544,,NaN,,,,NaN,,,,,NaN,NaN,
2545,41,NaN,11,74,100,NaN,68,33,127,75,NaN,NaN,3
2546,,NaN,,,,NaN,,,,,NaN,NaN,
2547,41,NaN,11,74,100,NaN,68,33,125,74,NaN,NaN,4
2548,,NaN,,,,NaN,,,,,NaN,NaN,
2549,41,NaN,11,74,100,NaN,68,33,128,74,NaN,NaN,4
2550,,NaN,,,,NaN,,,,,NaN,NaN,
2551,39,NaN,11,74,100,NaN,67,33,124,74,NaN,NaN,4
2552,,NaN,,,,NaN,,,,,NaN,NaN,
2553,41,NaN,11,74,100,NaN,67,33,124,74,NaN,NaN,4
2554,,NaN,,,,NaN,,,,,NaN,NaN,
2555,41,NaN,11,74,100,NaN,67,33,125,74,NaN,NaN,4
2556,,NaN,,,,NaN,,,,,NaN,NaN,
2557,40,NaN,11,73,100,NaN,66,33,123,74,NaN,NaN,4
2558,,NaN,,,,NaN,,,,,NaN,NaN,
2559,42,NaN,11,73,100,NaN,67,33,125,74,NaN,NaN,4
2560,,NaN,,,,NaN,,,,,NaN,NaN,
2561,41,NaN,11,73,100,NaN,67,33,123,74,NaN,NaN,4
2562,,NaN,,,,NaN,,,,,NaN,NaN,
2563,40,NaN,11,73,100,NaN,66,33,122,74,NaN,NaN,3
2564,,NaN,,,,NaN,,,,,NaN,NaN,
2565,41,NaN,11,73,100,NaN,67,33,125,74,NaN,NaN,3
2566,,NaN,,,,NaN,,,,,NaN,NaN,
2567,40,NaN,11,74,100,NaN,66,33,123,74,NaN,NaN,3
2568,,NaN,,,,NaN,,,,,NaN,NaN,
2569,40,NaN,11,74,100,NaN,65,33,122,74,NaN,NaN,4
2570,,NaN,,,,NaN,,,,,NaN,NaN,
2571,41,NaN,11,74,100,NaN,66,33,124,74,NaN,NaN,4
2572,,NaN,,,,NaN,,,,,NaN,NaN,
2573,39,NaN,11,73,100,NaN,65,33,119,74,NaN,NaN,4
2574,,NaN,,,,NaN,,,,,NaN,NaN,
2575,40,NaN,11,74,100,NaN,65,32,120,74,NaN,NaN,4
2576,,NaN,,,,NaN,,,,,NaN,NaN,
2577,39,NaN,11,74,100,NaN,65,32,121,74,NaN,NaN,4
2578,,NaN,,,,NaN,,,,,NaN,NaN,
2579,39,NaN,11,74,100,NaN,64,32,119,74,NaN,NaN,4
2580,,NaN,,,,NaN,,,,,NaN,NaN,
2581,39,NaN,11,73,100,NaN,65,32,121,74,NaN,NaN,3
2582,,NaN,,,,NaN,,,,,NaN,NaN,
2583,38,NaN,11,74,100,NaN,64,33,119,74,NaN,NaN,3
2584,,NaN,,,,NaN,,,,,NaN,NaN,
2585,39,NaN,11,73,100,NaN,63,33,117,74,NaN,NaN,3
2586,,NaN,,,,NaN,,,,,NaN,NaN,
2587,40,NaN,11,73,100,NaN,64,33,120,74,NaN,NaN,3
2588,,NaN,,,,NaN,,,,,NaN,NaN,
2589,38,NaN,11,72,100,NaN,63,32,117,73,NaN,NaN,4
2590,,NaN,,,,NaN,,,,,NaN,NaN,
2591,38,NaN,11,73,100,NaN,63,32,118,73,NaN,NaN,4
2592,,NaN,,,,NaN,,,,,NaN,NaN,
2593,39,NaN,11,73,100,NaN,63,32,119,73,NaN,NaN,4
2594,,NaN,,,,NaN,,,,,NaN,NaN,
2595,38,NaN,11,73,100,NaN,62,32,114,73,NaN,NaN,4
2596,,NaN,,,,NaN,,,,,NaN,NaN,
2597,39,NaN,11,73,100,NaN,62,32,116,73,NaN,NaN,4
2598,,NaN,,,,NaN,,,,,NaN,NaN,
2599,37,NaN,11,73,100,NaN,62,32,115,73,NaN,NaN,3
2600,,NaN,,,,NaN,,,,,NaN,NaN,
2601,37,NaN,11,73,100,NaN,61,32,113,73,NaN,NaN,3
2602,,NaN,,,,NaN,,,,,NaN,NaN,
2603,38,NaN,11,73,100,NaN,62,32,115,73,NaN,NaN,3
2604,,NaN,,,,NaN,,,,,NaN,NaN,
2605,37,NaN,11,73,100,NaN,61,32,113,73,NaN,NaN,3
2606,,NaN,,,,NaN,,,,,NaN,NaN,
2607,37,NaN,11,73,100,NaN,60,32,112,73,NaN,NaN,3
2608,,NaN,,,,NaN,,,,,NaN,NaN,
2609,36,NaN,11,73,100,NaN,61,32,116,73,NaN,NaN,3
2610,,NaN,,,,NaN,,,,,NaN,NaN,
2611,36,NaN,11,73,100,NaN,60,32,111,73,NaN,NaN,4
2612,,NaN,,,,NaN,,,,,NaN,NaN,
2613,37,NaN,11,73,100,NaN,60,32,112,73,NaN,NaN,4
2614,,NaN,,,,NaN,,,,,NaN,NaN,
2615,37,NaN,11,73,100,NaN,61,32,114,73,NaN,NaN,4
2616,,NaN,,,,NaN,,,,,NaN,NaN,
2617,36,NaN,11,72,100,NaN,59,32,110,73,NaN,NaN,4
2618,,NaN,,,,NaN,,,,,NaN,NaN,
2619,38,NaN,11,72,100,NaN,60,32,112,73,NaN,NaN,3
2620,,NaN,,,,NaN,,,,,NaN,NaN,
2621,37,NaN,11,72,100,NaN,60,32,112,73,NaN,NaN,3
2622,,NaN,,,,NaN,,,,,NaN,NaN,
2623,37,NaN,11,72,100,NaN,59,32,109,73,NaN,NaN,3
2624,,NaN,,,,NaN,,,,,NaN,NaN,
2625,37,NaN,11,72,100,NaN,60,32,111,73,NaN,NaN,3
2626,,NaN,,,,NaN,,,,,NaN,NaN,
2627,37,NaN,11,72,100,NaN,59,32,109,72,NaN,NaN,4
2628,,NaN,,,,NaN,,,,,NaN,NaN,
2629,37,NaN,11,72,100,NaN,60,32,110,72,NaN,NaN,4
2630,,NaN,,,,NaN,,,,,NaN,NaN,
2631,39,NaN,11,72,100,NaN,62,32,114,72,NaN,NaN,4
2632,,NaN,,,,NaN,,,,,NaN,NaN,
2633,40,NaN,11,72,100,NaN,62,32,113,72,NaN,NaN,4
2634,,NaN,,,,NaN,,,,,NaN,NaN,
2635,43,NaN,11,72,100,NaN,64,32,116,72,NaN,NaN,4
2636,,NaN,,,,NaN,,,,,NaN,NaN,
2637,44,NaN,11,72,100,NaN,67,32,120,72,NaN,NaN,4
2638,,NaN,,,,NaN,,,,,NaN,NaN,
2639,44,NaN,11,72,100,NaN,68,32,120,72,NaN,NaN,4
2640,,NaN,,,,NaN,,,,,NaN,NaN,
2641,46,NaN,11,72,100,NaN,70,32,123,72,NaN,NaN,3
2642,,NaN,,,,NaN,,,,,NaN,NaN,
2643,46,NaN,11,71,100,NaN,71,32,124,72,NaN,NaN,3
2644,,NaN,,,,NaN,,,,,NaN,NaN,
2645,47,NaN,11,71,100,NaN,72,32,125,72,NaN,NaN,4
2646,,NaN,,,,NaN,,,,,NaN,NaN,
2647,47,NaN,11,71,100,NaN,73,32,128,72,NaN,NaN,4
2648,,NaN,,,,NaN,,,,,NaN,NaN,
2649,41,NaN,11,71,100,NaN,69,32,117,71,NaN,NaN,4
2650,,NaN,,,,NaN,,,,,NaN,NaN,
2651,45,NaN,11,71,100,NaN,71,32,125,71,NaN,NaN,4
2652,,NaN,,,,NaN,,,,,NaN,NaN,
2653,46,NaN,11,71,100,NaN,73,32,131,71,NaN,NaN,4
2654,,NaN,,,,NaN,,,,,NaN,NaN,
2655,45,NaN,11,70,100,NaN,72,31,127,71,NaN,NaN,4
2656,,NaN,,,,NaN,,,,,NaN,NaN,
2657,46,NaN,11,70,100,NaN,73,31,128,71,NaN,NaN,3
2658,,NaN,,,,NaN,,,,,NaN,NaN,
2659,45,NaN,11,70,100,NaN,72,31,128,71,NaN,NaN,3
2660,,NaN,,,,NaN,,,,,NaN,NaN,
2661,44,NaN,11,70,100,NaN,72,31,126,70,NaN,NaN,3
2662,,NaN,,,,NaN,,,,,NaN,NaN,
2663,46,NaN,11,70,100,NaN,72,31,128,70,NaN,NaN,3
2664,,NaN,,,,NaN,,,,,NaN,NaN,
2665,45,NaN,11,70,100,NaN,71,31,126,71,NaN,NaN,3
2666,,NaN,,,,NaN,,,,,NaN,NaN,
2667,44,NaN,11,70,100,NaN,71,31,127,70,NaN,NaN,3
2668,,NaN,,,,NaN,,,,,NaN,NaN,
2669,45,NaN,11,70,100,NaN,72,32,129,71,NaN,NaN,3
2670,,NaN,,,,NaN,,,,,NaN,NaN,
2671,44,NaN,11,70,100,NaN,71,32,125,71,NaN,NaN,4
2672,,NaN,,,,NaN,,,,,NaN,NaN,
2673,44,NaN,11,70,100,NaN,71,32,125,71,NaN,NaN,4
2674,,NaN,,,,NaN,,,,,NaN,NaN,
2675,45,NaN,11,70,100,NaN,72,32,128,71,NaN,NaN,4
2676,,NaN,,,,NaN,,,,,NaN,NaN,
2677,44,NaN,11,70,100,NaN,70,32,124,71,NaN,NaN,4
2678,,NaN,,,,NaN,,,,,NaN,NaN,
2679,45,NaN,11,71,100,NaN,71,32,125,71,NaN,NaN,3
2680,,NaN,,,,NaN,,,,,NaN,NaN,
2681,44,NaN,11,71,100,NaN,70,32,125,71,NaN,NaN,3
2682,,NaN,,,,NaN,,,,,NaN,NaN,
2683,44,NaN,11,71,100,NaN,70,32,123,71,NaN,NaN,3
2684,,NaN,,,,NaN,,,,,NaN,NaN,
2685,45,NaN,11,71,100,NaN,71,32,125,71,NaN,NaN,3
2686,,NaN,,,,NaN,,,,,NaN,NaN,
2687,43,NaN,11,71,100,NaN,70,32,123,71,NaN,NaN,4
2688,,NaN,,,,NaN,,,,,NaN,NaN,
2689,43,NaN,11,71,100,NaN,69,32,123,71,NaN,NaN,4
2690,,NaN,,,,NaN,,,,,NaN,NaN,
2691,44,NaN,11,71,100,NaN,70,32,126,71,NaN,NaN,3
2692,,NaN,,,,NaN,,,,,NaN,NaN,
2693,43,NaN,11,71,100,NaN,69,32,122,71,NaN,NaN,3
2694,,NaN,,,,NaN,,,,,NaN,NaN,
2695,43,NaN,11,70,100,NaN,69,32,122,71,NaN,NaN,3
2696,,NaN,,,,NaN,,,,,NaN,NaN,
2697,43,NaN,11,71,100,NaN,69,32,122,71,NaN,NaN,3
2698,,NaN,,,,NaN,,,,,NaN,NaN,
2699,42,NaN,11,70,100,NaN,68,32,120,71,NaN,NaN,3
2700,,NaN,,,,NaN,,,,,NaN,NaN,
2701,43,NaN,11,71,100,NaN,69,32,122,71,NaN,NaN,3
2702,,NaN,,,,NaN,,,,,NaN,NaN,
2703,42,NaN,11,71,100,NaN,68,32,121,72,NaN,NaN,3
2704,,NaN,,,,NaN,,,,,NaN,NaN,
2705,45,NaN,11,71,100,NaN,68,32,120,72,NaN,NaN,3
2706,,NaN,,,,NaN,,,,,NaN,NaN,
2707,64,NaN,11,71,100,NaN,73,32,125,72,NaN,NaN,3
2708,,NaN,,,,NaN,,,,,NaN,NaN,
2709,64,NaN,11,71,100,NaN,73,32,125,72,NaN,NaN,4
2710,,NaN,,,,NaN,,,,,NaN,NaN,
2711,51,NaN,11,71,100,NaN,51,32,51,71,NaN,NaN,4
2712,,NaN,,,,NaN,,,,,NaN,NaN,
2713,51,NaN,11,71,100,NaN,51,32,51,72,NaN,NaN,4
2714,,NaN,,,,NaN,,,,,NaN,NaN,
2715,42,NaN,11,71,100,NaN,42,32,42,72,NaN,NaN,4
2716,,NaN,,,,NaN,,,,,NaN,NaN,
2717,42,NaN,11,71,100,NaN,42,32,42,72,NaN,NaN,3
2718,,NaN,,,,NaN,,,,,NaN,NaN,
2719,37,NaN,11,71,100,NaN,37,32,37,72,NaN,NaN,3
2720,,NaN,,,,NaN,,,,,NaN,NaN,
2721,37,NaN,11,71,100,NaN,37,32,37,72,NaN,NaN,3
2722,,NaN,,,,NaN,,,,,NaN,NaN,
2723,34,NaN,11,71,100,NaN,34,32,34,72,NaN,NaN,3
2724,,NaN,,,,NaN,,,,,NaN,NaN,
2725,34,NaN,11,71,100,NaN,34,32,34,72,NaN,NaN,4
2726,,NaN,,,,NaN,,,,,NaN,NaN,
2727,32,NaN,11,71,100,NaN,32,32,32,71,NaN,NaN,4
2728,,NaN,,,,NaN,,,,,NaN,NaN,
2729,54,NaN,11,71,100,NaN,45,32,81,71,NaN,NaN,4
2730,,NaN,,,,NaN,,,,,NaN,NaN,
2731,60,NaN,11,71,100,NaN,59,32,93,71,NaN,NaN,3
2732,,NaN,,,,NaN,,,,,NaN,NaN,
2733,63,NaN,11,71,100,NaN,66,32,104,71,NaN,NaN,3
2734,,NaN,,,,NaN,,,,,NaN,NaN,
2735,61,NaN,11,70,100,NaN,71,31,118,71,NaN,NaN,3
2736,,NaN,,,,NaN,,,,,NaN,NaN,
2737,56,NaN,11,70,100,NaN,70,31,119,71,NaN,NaN,3
2738,,NaN,,,,NaN,,,,,NaN,NaN,
2739,50,NaN,11,70,100,NaN,69,31,121,71,NaN,NaN,3
2740,,NaN,,,,NaN,,,,,NaN,NaN,
2741,43,NaN,11,71,100,NaN,67,31,119,71,NaN,NaN,3
2742,,NaN,,,,NaN,,,,,NaN,NaN,
2743,42,NaN,11,70,100,NaN,66,32,116,71,NaN,NaN,3
2744,,NaN,,,,NaN,,,,,NaN,NaN,
2745,42,NaN,11,70,100,NaN,66,32,118,70,NaN,NaN,3
2746,,NaN,,,,NaN,,,,,NaN,NaN,
2747,40,NaN,11,70,100,NaN,65,32,116,70,NaN,NaN,3
2748,,NaN,,,,NaN,,,,,NaN,NaN,
2749,40,NaN,11,70,100,NaN,64,31,114,70,NaN,NaN,3
2750,,NaN,,,,NaN,,,,,NaN,NaN,
2751,40,NaN,11,70,100,NaN,64,31,116,70,NaN,NaN,3
2752,,NaN,,,,NaN,,,,,NaN,NaN,
2753,39,NaN,11,70,100,NaN,63,31,111,70,NaN,NaN,3
2754,,NaN,,,,NaN,,,,,NaN,NaN,
2755,39,NaN,11,70,100,NaN,63,31,111,70,NaN,NaN,3
2756,,NaN,,,,NaN,,,,,NaN,NaN,
2757,39,NaN,11,70,100,NaN,63,31,111,71,NaN,NaN,3
2758,,NaN,,,,NaN,,,,,NaN,NaN,
2759,39,NaN,11,70,100,NaN,62,31,110,71,NaN,NaN,3
2760,,NaN,,,,NaN,,,,,NaN,NaN,
2761,40,NaN,11,70,100,NaN,62,31,112,71,NaN,NaN,3
2762,,NaN,,,,NaN,,,,,NaN,NaN,
2763,39,NaN,11,70,100,NaN,62,31,112,71,NaN,NaN,3
2764,,NaN,,,,NaN,,,,,NaN,NaN,
2765,13,NaN,11,70,100,NaN,59,31,103,71,NaN,NaN,3
2766,,NaN,,,,NaN,,,,,NaN,NaN,
2767,32,NaN,11,70,100,NaN,61,31,112,71,NaN,NaN,3
2768,,NaN,,,,NaN,,,,,NaN,NaN,
2769,38,NaN,11,70,100,NaN,61,31,111,71,NaN,NaN,3
2770,,NaN,,,,NaN,,,,,NaN,NaN,
2771,39,NaN,11,70,100,NaN,61,31,112,71,NaN,NaN,3
2772,,NaN,,,,NaN,,,,,NaN,NaN,
2773,40,NaN,11,70,100,NaN,63,31,115,71,NaN,NaN,3
2774,,NaN,,,,NaN,,,,,NaN,NaN,
2775,39,NaN,11,70,100,NaN,61,31,111,71,NaN,NaN,3
2776,,NaN,,,,NaN,,,,,NaN,NaN,
2777,39,NaN,11,70,100,NaN,62,31,113,70,NaN,NaN,3
2778,,NaN,,,,NaN,,,,,NaN,NaN,
2779,39,NaN,11,70,100,NaN,62,31,114,70,NaN,NaN,3
2780,,NaN,,,,NaN,,,,,NaN,NaN,
2781,38,NaN,11,70,100,NaN,61,31,111,70,NaN,NaN,3
2782,,NaN,,,,NaN,,,,,NaN,NaN,
2783,39,NaN,11,70,100,NaN,62,31,113,70,NaN,NaN,3
2784,,NaN,,,,NaN,,,,,NaN,NaN,
2785,38,NaN,11,70,100,NaN,62,31,113,70,NaN,NaN,4
2786,,NaN,,,,NaN,,,,,NaN,NaN,
2787,38,NaN,11,70,100,NaN,61,32,111,70,NaN,NaN,4
2788,,NaN,,,,NaN,,,,,NaN,NaN,
2789,39,NaN,11,70,100,NaN,62,32,113,70,NaN,NaN,4
2790,,NaN,,,,NaN,,,,,NaN,NaN,
2791,38,NaN,11,70,100,NaN,61,32,111,70,NaN,NaN,4
2792,,NaN,,,,NaN,,,,,NaN,NaN,
2793,38,NaN,11,69,100,NaN,61,31,110,70,NaN,NaN,4
2794,,NaN,,,,NaN,,,,,NaN,NaN,
2795,38,NaN,11,69,100,NaN,61,31,112,70,NaN,NaN,3
2796,,NaN,,,,NaN,,,,,NaN,NaN,
2797,38,NaN,11,69,100,NaN,60,31,109,70,NaN,NaN,3
2798,,NaN,,,,NaN,,,,,NaN,NaN,
2799,40,NaN,11,69,100,NaN,61,31,112,70,NaN,NaN,3
2800,,NaN,,,,NaN,,,,,NaN,NaN,
2801,40,NaN,11,69,100,NaN,62,31,112,70,NaN,NaN,3
2802,,NaN,,,,NaN,,,,,NaN,NaN,
2803,41,NaN,11,69,100,NaN,62,31,111,70,NaN,NaN,3
2804,,NaN,,,,NaN,,,,,NaN,NaN,
2805,45,NaN,11,69,100,NaN,66,31,118,70,NaN,NaN,3
2806,,NaN,,,,NaN,,,,,NaN,NaN,
2807,42,NaN,11,69,100,NaN,67,31,116,70,NaN,NaN,4
2808,,NaN,,,,NaN,,,,,NaN,NaN,
2809,44,NaN,11,69,100,NaN,68,31,119,69,NaN,NaN,4
2810,,NaN,,,,NaN,,,,,NaN,NaN,
2811,46,NaN,11,68,100,NaN,70,31,123,69,NaN,NaN,4
2812,,NaN,,,,NaN,,,,,NaN,NaN,
2813,44,NaN,11,67,100,NaN,69,31,122,68,NaN,NaN,4
2814,,NaN,,,,NaN,,,,,NaN,NaN,
2815,45,NaN,11,66,100,NaN,70,31,122,67,NaN,NaN,3
2816,,NaN,,,,NaN,,,,,NaN,NaN,
2817,45,NaN,11,65,100,NaN,71,31,124,66,NaN,NaN,3
2818,,NaN,,,,NaN,,,,,NaN,NaN,
2819,44,NaN,11,66,100,NaN,70,31,123,66,NaN,NaN,3
2820,,NaN,,,,NaN,,,,,NaN,NaN,
2821,46,NaN,11,66,100,NaN,72,31,126,66,NaN,NaN,3
2822,,NaN,,,,NaN,,,,,NaN,NaN,
2823,45,NaN,11,67,100,NaN,71,31,125,67,NaN,NaN,3
2824,,NaN,,,,NaN,,,,,NaN,NaN,
2825,44,NaN,11,68,100,NaN,71,31,123,67,NaN,NaN,4
2826,,NaN,,,,NaN,,,,,NaN,NaN,
2827,46,NaN,11,68,100,NaN,72,31,125,69,NaN,NaN,4
2828,,NaN,,,,NaN,,,,,NaN,NaN,
2829,44,NaN,11,68,100,NaN,70,31,123,69,NaN,NaN,4
2830,,NaN,,,,NaN,,,,,NaN,NaN,
2831,44,NaN,11,68,100,NaN,70,31,123,69,NaN,NaN,4
2832,,NaN,,,,NaN,,,,,NaN,NaN,
2833,45,NaN,11,68,100,NaN,71,31,126,69,NaN,NaN,3
2834,,NaN,,,,NaN,,,,,NaN,NaN,
2835,43,NaN,11,68,100,NaN,70,31,123,69,NaN,NaN,3
2836,,NaN,,,,NaN,,,,,NaN,NaN,
2837,44,NaN,11,68,100,NaN,70,31,124,69,NaN,NaN,3
2838,,NaN,,,,NaN,,,,,NaN,NaN,
2839,44,NaN,11,68,100,NaN,70,31,126,69,NaN,NaN,3
2840,,NaN,,,,NaN,,,,,NaN,NaN,
2841,44,NaN,11,68,100,NaN,70,31,123,69,NaN,NaN,3
2842,,NaN,,,,NaN,,,,,NaN,NaN,
2843,45,NaN,11,69,100,NaN,71,31,126,69,NaN,NaN,3
2844,,NaN,,,,NaN,,,,,NaN,NaN,
2845,44,NaN,11,69,100,NaN,71,31,125,70,NaN,NaN,4
2846,,NaN,,,,NaN,,,,,NaN,NaN,
2847,45,NaN,11,69,100,NaN,71,30,125,70,NaN,NaN,4
2848,,NaN,,,,NaN,,,,,NaN,NaN,
2849,45,NaN,11,70,100,NaN,72,30,128,71,NaN,NaN,3
2850,,NaN,,,,NaN,,,,,NaN,NaN,
2851,44,NaN,11,70,100,NaN,71,30,126,71,NaN,NaN,3
2852,,NaN,,,,NaN,,,,,NaN,NaN,
2853,46,NaN,11,70,100,NaN,72,30,127,70,NaN,NaN,3
2854,,NaN,,,,NaN,,,,,NaN,NaN,
2855,46,NaN,11,70,100,NaN,72,31,129,70,NaN,NaN,3
2856,,NaN,,,,NaN,,,,,NaN,NaN,
2857,46,NaN,11,69,100,NaN,72,31,126,70,NaN,NaN,3
2858,,NaN,,,,NaN,,,,,NaN,NaN,
2859,47,NaN,11,69,100,NaN,73,31,130,70,NaN,NaN,3
2860,,NaN,,,,NaN,,,,,NaN,NaN,
2861,46,NaN,11,69,100,NaN,73,31,129,70,NaN,NaN,3
2862,,NaN,,,,NaN,,,,,NaN,NaN,
2863,45,NaN,11,69,100,NaN,73,31,127,70,NaN,NaN,4
2864,,NaN,,,,NaN,,,,,NaN,NaN,
2865,46,NaN,11,69,100,NaN,74,31,131,70,NaN,NaN,4
2866,,NaN,,,,NaN,,,,,NaN,NaN,
2867,27,NaN,11,69,100,NaN,74,31,129,70,NaN,NaN,4
2868,,NaN,,,,NaN,,,,,NaN,NaN,
2869,40,NaN,11,69,100,NaN,73,31,128,69,NaN,NaN,4
2870,,NaN,,,,NaN,,,,,NaN,NaN,
2871,45,NaN,11,69,100,NaN,74,31,129,69,NaN,NaN,3
2872,,NaN,,,,NaN,,,,,NaN,NaN,
2873,44,NaN,11,69,100,NaN,72,31,126,69,NaN,NaN,3
2874,,NaN,,,,NaN,,,,,NaN,NaN,
2875,45,NaN,11,69,100,NaN,72,31,127,69,NaN,NaN,3
2876,,NaN,,,,NaN,,,,,NaN,NaN,
2877,44,NaN,11,69,100,NaN,72,31,127,70,NaN,NaN,3
2878,,NaN,,,,NaN,,,,,NaN,NaN,
2879,43,NaN,11,69,100,NaN,71,31,125,70,NaN,NaN,3
2880,,NaN,,,,NaN,,,,,NaN,NaN,
2881,45,NaN,11,69,100,NaN,72,31,126,70,NaN,NaN,3
2882,,NaN,,,,NaN,,,,,NaN,NaN,
2883,43,NaN,11,69,100,NaN,71,31,126,70,NaN,NaN,3
2884,,NaN,,,,NaN,,,,,NaN,NaN,
2885,43,NaN,11,69,100,NaN,70,31,124,70,NaN,NaN,3
2886,,NaN,,,,NaN,,,,,NaN,NaN,
2887,44,NaN,11,69,100,NaN,71,31,126,69,NaN,NaN,3
2888,,NaN,,,,NaN,,,,,NaN,NaN,
2889,43,NaN,11,69,100,NaN,70,31,124,69,NaN,NaN,4
2890,,NaN,,,,NaN,,,,,NaN,NaN,
2891,44,NaN,11,68,100,NaN,70,31,124,69,NaN,NaN,4
2892,,NaN,,,,NaN,,,,,NaN,NaN,
2893,44,NaN,11,69,100,NaN,71,31,126,69,NaN,NaN,3
2894,,NaN,,,,NaN,,,,,NaN,NaN,
2895,43,NaN,11,69,100,NaN,70,31,123,69,NaN,NaN,3
2896,,NaN,,,,NaN,,,,,NaN,NaN,
2897,44,NaN,11,69,100,NaN,70,31,124,70,NaN,NaN,3
2898,,NaN,,,,NaN,,,,,NaN,NaN,
2899,43,NaN,11,69,100,NaN,70,31,125,70,NaN,NaN,3
2900,,NaN,,,,NaN,,,,,NaN,NaN,
2901,42,NaN,11,69,100,NaN,70,31,123,70,NaN,NaN,4
2902,,NaN,,,,NaN,,,,,NaN,NaN,
2903,44,NaN,11,69,100,NaN,71,31,126,70,NaN,NaN,4
2904,,NaN,,,,NaN,,,,,NaN,NaN,
2905,43,NaN,11,69,100,NaN,70,31,124,70,NaN,NaN,4
2906,,NaN,,,,NaN,,,,,NaN,NaN,
2907,43,NaN,11,69,100,NaN,69,31,123,70,NaN,NaN,4
2908,,NaN,,,,NaN,,,,,NaN,NaN,
2909,43,NaN,11,69,100,NaN,70,31,125,70,NaN,NaN,3
2910,,NaN,,,,NaN,,,,,NaN,NaN,
2911,42,NaN,11,69,100,NaN,69,30,122,70,NaN,NaN,3
2912,,NaN,,,,NaN,,,,,NaN,NaN,
2913,42,NaN,11,69,100,NaN,68,30,121,70,NaN,NaN,3
2914,,NaN,,,,NaN,,,,,NaN,NaN,
2915,43,NaN,11,69,100,NaN,69,30,124,70,NaN,NaN,3
2916,,NaN,,,,NaN,,,,,NaN,NaN,
2917,40,NaN,11,69,100,NaN,67,30,120,69,NaN,NaN,3
2918,,NaN,,,,NaN,,,,,NaN,NaN,
2919,42,NaN,11,69,100,NaN,67,31,122,69,NaN,NaN,3
2920,,NaN,,,,NaN,,,,,NaN,NaN,
2921,41,NaN,11,69,100,NaN,68,31,121,70,NaN,NaN,3
2922,,NaN,,,,NaN,,,,,NaN,NaN,
2923,36,NaN,11,69,100,NaN,66,31,119,69,NaN,NaN,3
2924,,NaN,,,,NaN,,,,,NaN,NaN,
2925,40,NaN,11,69,100,NaN,67,31,122,69,NaN,NaN,3
2926,,NaN,,,,NaN,,,,,NaN,NaN,
2927,39,NaN,11,69,100,NaN,66,31,120,69,NaN,NaN,4
2928,,NaN,,,,NaN,,,,,NaN,NaN,
2929,40,NaN,11,68,100,NaN,66,31,119,69,NaN,NaN,4
2930,,NaN,,,,NaN,,,,,NaN,NaN,
2931,41,NaN,11,68,100,NaN,67,31,120,69,NaN,NaN,3
2932,,NaN,,,,NaN,,,,,NaN,NaN,
